run_id,policy,head_type,loss_mode,source_loss_weight,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,source_accept_quantile,proxy_far_quantile,known_query_count,unknown_query_count,train_known_correct_only,satellite_tta_policy,satellite_tta_view_count
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP_M50_PROXY02,mlp,margin,50.0,proxy_far,0.054200541228055954,False,0.24166666666666667,0.024166666666666666,21.75,False,False,0.04833333333333333,0.5,1.0,0.02,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP_M50_PROXY05,mlp,margin,50.0,proxy_far,0.08130080997943878,False,0.24166666666666667,0.04416666666666667,19.75,False,False,0.09833333333333333,0.4491525423728814,1.0,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u10_20260702,SATREPAIR9_MLP_M50_SRC9999,mlp,margin,50.0,source_accept,0.8780487775802612,False,0.24166666666666667,0.23083333333333333,1.0833333333333335,True,False,0.9425,0.24491600353669318,0.9999,0.05,1200,369,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_LIN_MIN05,linear,bce,1.0,min_source_proxy,0.07750000059604645,False,0.24166666666666667,0.035833333333333335,20.583333333333336,False,False,0.09,0.39814814814814814,1.0,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_LIN_PROXY05,linear,bce,1.0,proxy_far,0.07750000059604645,False,0.24166666666666667,0.035833333333333335,20.583333333333336,False,False,0.09,0.39814814814814814,1.0,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_LIN_SRC999,linear,bce,1.0,source_accept,0.9775000214576721,False,0.24166666666666667,0.23833333333333334,0.3333333333333327,True,False,0.97,0.24570446735395188,0.999,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_LIN_SRC9999,linear,bce,1.0,source_accept,0.9900000095367432,False,0.24166666666666667,0.24,0.16666666666666774,True,False,0.9766666666666667,0.24573378839590443,0.9999,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP64_MIN05,mlp,bce,1.0,min_source_proxy,0.24500000476837158,False,0.24166666666666667,0.085,15.666666666666668,False,False,0.2791666666666667,0.3044776119402985,1.0,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP64_PROXY05,mlp,bce,1.0,proxy_far,0.24500000476837158,False,0.24166666666666667,0.085,15.666666666666668,False,False,0.2791666666666667,0.3044776119402985,1.0,0.05,1200,400,False,sat_rx_repair9,9
phase1_adv3b02_satrepair9_rx3_19_u1_20260702,SATREPAIR9_MLP64_SRC9999,mlp,bce,1.0,source_accept,0.5824999809265137,False,0.24166666666666667,0.14666666666666667,9.5,False,False,0.5658333333333333,0.25920471281296026,0.9999,0.05,1200,400,False,sat_rx_repair9,9
