family,run_id,policy,oracle_type,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_correct_accepted_count,known_closed_correct_count,unknown_accepted_count,known_query_count,unknown_query_count
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M20_PROXY05,class_conditional,0.05,True,0.46416666666666667,0.25333333333333335,21.083333333333332,False,False,0.36,304,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M20_SRC9999,global,0.05,True,0.46416666666666667,0.12666666666666668,33.75,False,False,0.17583333333333334,152,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M20_SRC9999,global_under_far,0.05,True,0.46416666666666667,0.12666666666666668,33.75,False,False,0.17583333333333334,152,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M20_SRC9999,class_conditional,0.05,True,0.46416666666666667,0.25333333333333335,21.083333333333332,False,False,0.36,304,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_COR_PROXY05,global,0.05,True,0.46416666666666667,0.22333333333333333,24.083333333333336,False,False,0.23416666666666666,268,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_COR_PROXY05,global_under_far,0.05,True,0.46416666666666667,0.22333333333333333,24.083333333333336,False,False,0.23416666666666666,268,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_COR_PROXY05,class_conditional,0.05,True,0.46416666666666667,0.30333333333333334,16.083333333333332,False,False,0.3525,364,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_COR_SRC9999,global,0.05,True,0.46416666666666667,0.22333333333333333,24.083333333333336,False,False,0.23416666666666666,268,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_COR_SRC9999,global_under_far,0.05,True,0.46416666666666667,0.22333333333333333,24.083333333333336,False,False,0.23416666666666666,268,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_COR_SRC9999,class_conditional,0.05,True,0.46416666666666667,0.30333333333333334,16.083333333333332,False,False,0.3525,364,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_PROXY02,global,0.05,True,0.46416666666666667,0.14083333333333334,32.333333333333336,False,False,0.19416666666666665,169,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_PROXY02,global_under_far,0.05,True,0.46416666666666667,0.14083333333333334,32.333333333333336,False,False,0.19416666666666665,169,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_PROXY02,class_conditional,0.05,True,0.46416666666666667,0.25333333333333335,21.083333333333332,False,False,0.35583333333333333,304,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_PROXY05,global,0.05,True,0.46416666666666667,0.14083333333333334,32.333333333333336,False,False,0.19416666666666665,169,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_PROXY05,global_under_far,0.05,True,0.46416666666666667,0.14083333333333334,32.333333333333336,False,False,0.19416666666666665,169,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_PROXY05,class_conditional,0.05,True,0.46416666666666667,0.25333333333333335,21.083333333333332,False,False,0.35583333333333333,304,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_SRC9999,global,0.05,True,0.46416666666666667,0.14083333333333334,32.333333333333336,False,False,0.19416666666666665,169,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_SRC9999,global_under_far,0.05,True,0.46416666666666667,0.14083333333333334,32.333333333333336,False,False,0.19416666666666665,169,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_14_u1_20260702,SATBLIND15_MLP_M50_SRC9999,class_conditional,0.05,True,0.46416666666666667,0.25333333333333335,21.083333333333332,False,False,0.35583333333333333,304,557,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_MIN05,global,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_MIN05,global_under_far,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_MIN05,class_conditional,0.04721030042918455,True,0.4141666666666667,0.175,23.916666666666668,False,False,0.2808333333333333,210,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_PROXY05,global,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_PROXY05,global_under_far,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_PROXY05,class_conditional,0.04721030042918455,True,0.4141666666666667,0.175,23.916666666666668,False,False,0.2808333333333333,210,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_SRC9999,global,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_SRC9999,global_under_far,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_SRC9999,class_conditional,0.04721030042918455,True,0.4141666666666667,0.175,23.916666666666668,False,False,0.2808333333333333,210,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_SRC999,global,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_SRC999,global_under_far,0.04721030042918455,True,0.4141666666666667,0.13666666666666666,27.750000000000004,False,False,0.24,164,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_LIN_SRC999,class_conditional,0.04721030042918455,True,0.4141666666666667,0.175,23.916666666666668,False,False,0.2808333333333333,210,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_MIN05,global,0.04721030042918455,True,0.4141666666666667,0.11083333333333334,30.333333333333336,False,False,0.18583333333333332,133,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_MIN05,global_under_far,0.04721030042918455,True,0.4141666666666667,0.11083333333333334,30.333333333333336,False,False,0.18583333333333332,133,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_MIN05,class_conditional,0.04721030042918455,True,0.4141666666666667,0.1675,24.666666666666668,False,False,0.27416666666666667,201,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_PROXY05,global,0.04721030042918455,True,0.4141666666666667,0.11083333333333334,30.333333333333336,False,False,0.18583333333333332,133,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_PROXY05,global_under_far,0.04721030042918455,True,0.4141666666666667,0.11083333333333334,30.333333333333336,False,False,0.18583333333333332,133,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_PROXY05,class_conditional,0.04721030042918455,True,0.4141666666666667,0.1675,24.666666666666668,False,False,0.27416666666666667,201,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_SRC9999,global,0.04721030042918455,True,0.4141666666666667,0.11083333333333334,30.333333333333336,False,False,0.18583333333333332,133,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_SRC9999,global_under_far,0.04721030042918455,True,0.4141666666666667,0.11083333333333334,30.333333333333336,False,False,0.18583333333333332,133,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP64_SRC9999,class_conditional,0.04721030042918455,True,0.4141666666666667,0.1675,24.666666666666668,False,False,0.27416666666666667,201,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M20_PROXY05,global,0.04721030042918455,True,0.4141666666666667,0.1025,31.16666666666667,False,False,0.17,123,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M20_PROXY05,global_under_far,0.04721030042918455,True,0.4141666666666667,0.1025,31.16666666666667,False,False,0.17,123,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M20_PROXY05,class_conditional,0.04721030042918455,True,0.4141666666666667,0.17583333333333334,23.833333333333336,False,False,0.3025,211,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M20_SRC9999,global,0.04721030042918455,True,0.4141666666666667,0.1025,31.16666666666667,False,False,0.17,123,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M20_SRC9999,global_under_far,0.04721030042918455,True,0.4141666666666667,0.1025,31.16666666666667,False,False,0.17,123,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M20_SRC9999,class_conditional,0.04721030042918455,True,0.4141666666666667,0.17583333333333334,23.833333333333336,False,False,0.3025,211,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_COR_PROXY05,global,0.04721030042918455,True,0.4141666666666667,0.1375,27.666666666666668,False,False,0.15083333333333335,165,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_COR_PROXY05,global_under_far,0.04721030042918455,True,0.4141666666666667,0.1375,27.666666666666668,False,False,0.15083333333333335,165,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_COR_PROXY05,class_conditional,0.04721030042918455,True,0.4141666666666667,0.19916666666666666,21.500000000000004,False,False,0.25583333333333336,239,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_COR_SRC9999,global,0.04721030042918455,True,0.4141666666666667,0.1375,27.666666666666668,False,False,0.15083333333333335,165,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_COR_SRC9999,global_under_far,0.04721030042918455,True,0.4141666666666667,0.1375,27.666666666666668,False,False,0.15083333333333335,165,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_COR_SRC9999,class_conditional,0.04721030042918455,True,0.4141666666666667,0.19916666666666666,21.500000000000004,False,False,0.25583333333333336,239,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_PROXY02,global,0.04721030042918455,True,0.4141666666666667,0.10416666666666667,31.0,False,False,0.17916666666666667,125,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_PROXY02,global_under_far,0.04721030042918455,True,0.4141666666666667,0.10416666666666667,31.0,False,False,0.17916666666666667,125,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_PROXY02,class_conditional,0.04721030042918455,True,0.4141666666666667,0.17166666666666666,24.250000000000004,False,False,0.29333333333333333,206,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_PROXY05,global,0.04721030042918455,True,0.4141666666666667,0.10416666666666667,31.0,False,False,0.17916666666666667,125,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_PROXY05,global_under_far,0.04721030042918455,True,0.4141666666666667,0.10416666666666667,31.0,False,False,0.17916666666666667,125,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_PROXY05,class_conditional,0.04721030042918455,True,0.4141666666666667,0.17166666666666666,24.250000000000004,False,False,0.29333333333333333,206,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_SRC9999,global,0.04721030042918455,True,0.4141666666666667,0.10416666666666667,31.0,False,False,0.17916666666666667,125,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_SRC9999,global_under_far,0.04721030042918455,True,0.4141666666666667,0.10416666666666667,31.0,False,False,0.17916666666666667,125,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u10_20260702,SATBLIND15_MLP_M50_SRC9999,class_conditional,0.04721030042918455,True,0.4141666666666667,0.17166666666666666,24.250000000000004,False,False,0.29333333333333333,206,497,11,1200,233
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_MIN05,global,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_MIN05,global_under_far,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_MIN05,class_conditional,0.05,True,0.4141666666666667,0.18666666666666668,22.75,False,False,0.30666666666666664,224,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_PROXY05,global,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_PROXY05,global_under_far,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_PROXY05,class_conditional,0.05,True,0.4141666666666667,0.18666666666666668,22.75,False,False,0.30666666666666664,224,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_SRC9999,global,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_SRC9999,global_under_far,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_SRC9999,class_conditional,0.05,True,0.4141666666666667,0.18666666666666668,22.75,False,False,0.30666666666666664,224,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_SRC999,global,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_SRC999,global_under_far,0.05,True,0.4141666666666667,0.13416666666666666,28.000000000000004,False,False,0.23416666666666666,161,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_LIN_SRC999,class_conditional,0.05,True,0.4141666666666667,0.18666666666666668,22.75,False,False,0.30666666666666664,224,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_MIN05,global,0.05,True,0.4141666666666667,0.14083333333333334,27.333333333333332,False,False,0.24083333333333334,169,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_MIN05,global_under_far,0.05,True,0.4141666666666667,0.14083333333333334,27.333333333333332,False,False,0.24083333333333334,169,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_MIN05,class_conditional,0.05,True,0.4141666666666667,0.18333333333333332,23.083333333333336,False,False,0.2866666666666667,220,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_PROXY05,global,0.05,True,0.4141666666666667,0.14083333333333334,27.333333333333332,False,False,0.24083333333333334,169,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_PROXY05,global_under_far,0.05,True,0.4141666666666667,0.14083333333333334,27.333333333333332,False,False,0.24083333333333334,169,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_PROXY05,class_conditional,0.05,True,0.4141666666666667,0.18333333333333332,23.083333333333336,False,False,0.2866666666666667,220,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_SRC9999,global,0.05,True,0.4141666666666667,0.14083333333333334,27.333333333333332,False,False,0.24083333333333334,169,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_SRC9999,global_under_far,0.05,True,0.4141666666666667,0.14083333333333334,27.333333333333332,False,False,0.24083333333333334,169,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP64_SRC9999,class_conditional,0.05,True,0.4141666666666667,0.18333333333333332,23.083333333333336,False,False,0.2866666666666667,220,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M20_PROXY05,global,0.05,True,0.4141666666666667,0.12583333333333332,28.833333333333332,False,False,0.2125,151,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M20_PROXY05,global_under_far,0.05,True,0.4141666666666667,0.12583333333333332,28.833333333333332,False,False,0.2125,151,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M20_PROXY05,class_conditional,0.05,True,0.4141666666666667,0.18333333333333332,23.083333333333336,False,False,0.2825,220,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M20_SRC9999,global,0.05,True,0.4141666666666667,0.12583333333333332,28.833333333333332,False,False,0.2125,151,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M20_SRC9999,global_under_far,0.05,True,0.4141666666666667,0.12583333333333332,28.833333333333332,False,False,0.2125,151,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M20_SRC9999,class_conditional,0.05,True,0.4141666666666667,0.18333333333333332,23.083333333333336,False,False,0.2825,220,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_COR_PROXY05,global,0.05,True,0.4141666666666667,0.18916666666666668,22.5,False,False,0.2275,227,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_COR_PROXY05,global_under_far,0.05,True,0.4141666666666667,0.18916666666666668,22.5,False,False,0.2275,227,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_COR_PROXY05,class_conditional,0.05,True,0.4141666666666667,0.21916666666666668,19.5,False,False,0.31666666666666665,263,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_COR_SRC9999,global,0.05,True,0.4141666666666667,0.18916666666666668,22.5,False,False,0.2275,227,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_COR_SRC9999,global_under_far,0.05,True,0.4141666666666667,0.18916666666666668,22.5,False,False,0.2275,227,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_COR_SRC9999,class_conditional,0.05,True,0.4141666666666667,0.21916666666666668,19.5,False,False,0.31666666666666665,263,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_PROXY02,global,0.05,True,0.4141666666666667,0.11,30.41666666666667,False,False,0.18833333333333332,132,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_PROXY02,global_under_far,0.05,True,0.4141666666666667,0.11,30.41666666666667,False,False,0.18833333333333332,132,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_PROXY02,class_conditional,0.05,True,0.4141666666666667,0.185,22.916666666666668,False,False,0.29,222,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_PROXY05,global,0.05,True,0.4141666666666667,0.11,30.41666666666667,False,False,0.18833333333333332,132,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_PROXY05,global_under_far,0.05,True,0.4141666666666667,0.11,30.41666666666667,False,False,0.18833333333333332,132,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_PROXY05,class_conditional,0.05,True,0.4141666666666667,0.185,22.916666666666668,False,False,0.29,222,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_SRC9999,global,0.05,True,0.4141666666666667,0.11,30.41666666666667,False,False,0.18833333333333332,132,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_SRC9999,global_under_far,0.05,True,0.4141666666666667,0.11,30.41666666666667,False,False,0.18833333333333332,132,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx7_7_u1_20260702,SATBLIND15_MLP_M50_SRC9999,class_conditional,0.05,True,0.4141666666666667,0.185,22.916666666666668,False,False,0.29,222,497,20,1200,400
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_MIN05,global,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_MIN05,global_under_far,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_MIN05,class_conditional,0.04864864864864865,True,0.45916666666666667,0.20916666666666667,25.0,False,False,0.2875,251,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_PROXY05,global,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_PROXY05,global_under_far,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_PROXY05,class_conditional,0.04864864864864865,True,0.45916666666666667,0.20916666666666667,25.0,False,False,0.2875,251,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_SRC9999,global,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_SRC9999,global_under_far,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_SRC9999,class_conditional,0.04864864864864865,True,0.45916666666666667,0.20916666666666667,25.0,False,False,0.2875,251,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_SRC999,global,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_SRC999,global_under_far,0.04864864864864865,True,0.45916666666666667,0.16583333333333333,29.333333333333332,False,False,0.2608333333333333,199,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_LIN_SRC999,class_conditional,0.04864864864864865,True,0.45916666666666667,0.20916666666666667,25.0,False,False,0.2875,251,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_MLP64_MIN05,global,0.04864864864864865,True,0.45916666666666667,0.16666666666666666,29.25,False,False,0.29583333333333334,200,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_MLP64_MIN05,global_under_far,0.04864864864864865,True,0.45916666666666667,0.16666666666666666,29.25,False,False,0.29583333333333334,200,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_MLP64_MIN05,class_conditional,0.04864864864864865,True,0.45916666666666667,0.20416666666666666,25.5,False,False,0.31333333333333335,245,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_MLP64_PROXY05,global,0.04864864864864865,True,0.45916666666666667,0.16666666666666666,29.25,False,False,0.29583333333333334,200,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_MLP64_PROXY05,global_under_far,0.04864864864864865,True,0.45916666666666667,0.16666666666666666,29.25,False,False,0.29583333333333334,200,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_MLP64_PROXY05,class_conditional,0.04864864864864865,True,0.45916666666666667,0.20416666666666666,25.5,False,False,0.31333333333333335,245,551,9,1200,185
satblind15,phase1_adv3b02_satblind15_rx8_8_u10_20260702,SATBLIND15_MLP64_SRC9999,global,0.04864864864864865,True,0.45916666666666667,0.16666666666666666,29.25,False,False,0.29583333333333334,200,551,9,1200,185
