run_id,scene,tx_label,count,correct,predicted_count,precision,recall,f1
V2_EG_HIGH_ADV035_seed392005,clean,5,4500,4459,4476,0.9962019660411081,0.9908888888888889,0.9935383244206774
V2_EG_HIGH_ADV035_seed392005,leo_clear_weak,0,4500,3989,4147,0.9619001687967205,0.8864444444444445,0.9226321267491615
V2_EG_HIGH_ADV035_seed392005,leo_clear_weak,1,4500,4061,4875,0.833025641025641,0.9024444444444445,0.8663466666666667
V2_EG_HIGH_ADV035_seed392005,leo_clear_weak,2,4500,4418,4523,0.9767853194782224,0.9817777777777777,0.9792751856367062
V2_EG_HIGH_ADV035_seed392005,leo_clear_weak,3,4500,3811,4300,0.8862790697674419,0.8468888888888889,0.8661363636363636
V2_EG_HIGH_ADV035_seed392005,leo_clear_weak,4,4500,4456,4676,0.9529512403763901,0.9902222222222222,0.9712292938099389
V2_EG_HIGH_ADV035_seed392005,leo_clear_weak,5,4500,4439,4479,0.9910694351417727,0.9864444444444445,0.98875153135093
V2_EG_HIGH_ADV035_seed392005,leo_low_elev_weak,0,4500,3749,4037,0.9286598959623483,0.8331111111111111,0.8782944828394049
V2_EG_HIGH_ADV035_seed392005,leo_low_elev_weak,1,4500,3896,4966,0.7845348368908578,0.8657777777777778,0.8231565603211494
V2_EG_HIGH_ADV035_seed392005,leo_low_elev_weak,2,4500,4359,4540,0.9601321585903083,0.9686666666666667,0.9643805309734513
V2_EG_HIGH_ADV035_seed392005,leo_low_elev_weak,3,4500,3536,4186,0.84472049689441,0.7857777777777778,0.814183743955791
V2_EG_HIGH_ADV035_seed392005,leo_low_elev_weak,4,4500,4433,4794,0.924697538589904,0.9851111111111112,0.9539487841618248
V2_EG_HIGH_ADV035_seed392005,leo_low_elev_weak,5,4500,4399,4477,0.9825776189412553,0.9775555555555555,0.9800601537261892
V2_EG_HIGH_ADV035_seed392005,leo_rain_weak,0,4500,3848,4240,0.9075471698113208,0.8551111111111112,0.8805491990846682
V2_EG_HIGH_ADV035_seed392005,leo_rain_weak,1,4500,3871,4979,0.7774653544888532,0.8602222222222222,0.8167528220276401
V2_EG_HIGH_ADV035_seed392005,leo_rain_weak,2,4500,4382,4524,0.9686118479221928,0.9737777777777777,0.9711879432624113
V2_EG_HIGH_ADV035_seed392005,leo_rain_weak,3,4500,3391,3979,0.8522241769288766,0.7535555555555555,0.7998584738766364
V2_EG_HIGH_ADV035_seed392005,leo_rain_weak,4,4500,4427,4798,0.9226761150479367,0.9837777777777778,0.9522477952247795
V2_EG_HIGH_ADV035_seed392005,leo_rain_weak,5,4500,4417,4480,0.9859375,0.9815555555555555,0.9837416481069042
V2_EG_HIGH_ADV035_seed392006,clean,0,4500,4438,4515,0.9829457364341085,0.9862222222222222,0.9845812534664448
V2_EG_HIGH_ADV035_seed392006,clean,1,4500,4384,4535,0.9667034178610805,0.9742222222222222,0.970448256779192
V2_EG_HIGH_ADV035_seed392006,clean,2,4500,4465,4531,0.9854336790995365,0.9922222222222222,0.9888162994131325
V2_EG_HIGH_ADV035_seed392006,clean,3,4500,4323,4403,0.9818305700658642,0.9606666666666667,0.9711333258452207
V2_EG_HIGH_ADV035_seed392006,clean,4,4500,4443,4534,0.9799294221438024,0.9873333333333333,0.9836174452069958
V2_EG_HIGH_ADV035_seed392006,clean,5,4500,4458,4482,0.9946452476572959,0.9906666666666667,0.9926519706078825
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,0,4500,4183,4398,0.9511141427921782,0.9295555555555556,0.9402112834344797
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,1,4500,4083,4659,0.8763683193818416,0.9073333333333333,0.891582050442188
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,2,4500,4392,4469,0.9827701946744238,0.976,0.9793733972572193
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,3,4500,3944,4348,0.9070837166513339,0.8764444444444445,0.891500904159132
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,4,4500,4425,4645,0.9526372443487621,0.9833333333333333,0.967741935483871
V2_EG_HIGH_ADV035_seed392006,leo_clear_weak,5,4500,4439,4481,0.990627092166927,0.9864444444444445,0.9885313439483354
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,0,4500,3998,4392,0.9102914389799636,0.8884444444444445,0.8992352676563203
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,1,4500,3863,4641,0.8323637147166559,0.8584444444444445,0.8452029318455311
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,2,4500,4323,4482,0.964524765729585,0.9606666666666667,0.9625918503674015
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,3,4500,3583,4230,0.8470449172576832,0.7962222222222223,0.8208476517754868
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,4,4500,4410,4775,0.9235602094240838,0.98,0.9509433962264151
V2_EG_HIGH_ADV035_seed392006,leo_low_elev_weak,5,4500,4400,4480,0.9821428571428571,0.9777777777777777,0.9799554565701559
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,0,4500,4055,4584,0.8845986038394416,0.9011111111111111,0.8927785116688683
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,1,4500,3793,4558,0.8321632294866169,0.8428888888888889,0.837491720026496
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,2,4500,4345,4454,0.9755276156264032,0.9655555555555555,0.9705159705159705
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,3,4500,3546,4141,0.8563148997826612,0.788,0.8207383404698531
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,4,4500,4405,4772,0.9230930427493713,0.9788888888888889,0.9501725625539258
V2_EG_HIGH_ADV035_seed392006,leo_rain_weak,5,4500,4425,4491,0.9853039412157648,0.9833333333333333,0.9843176509843177
