method,epoch,val_tx_acc,stage_source_val_sat_mean_tx,val_dom_acc,train_loss,train_loss_labeled,train_loss_unlabeled,train_w_loss_domain_labeled,train_w_loss_adv_labeled,train_w_loss_tx_labeled,train_loss_daot_total,train_loss_daot_unlabeled,train_loss_daot_orbit_logit,train_loss_daot_orbit_z,train_daot_consensus_rate,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,epoch_time_s,lr
A2,12,97.95925925925926,79.0037037037037,79.52222222222223,3.5874990053005047,3.161346592881658,0.42615242638029494,0.7800688413349358,0.656028072576265,1.4919211966497403,0.0,0.0,0.0,0.0,,0.0,0.0,162.94506359100342,0.0001993266652241925
A2,13,98.00740740740741,79.48271604938272,80.31111111111112,3.5942443673675126,3.1725465778831965,0.421697805862169,0.7426045049686689,0.6563544566029901,1.5303834856966056,0.0,0.0,0.0,0.0,,0.0,0.0,165.36675119400024,0.00019908392976928396
A2,14,97.74074074074075,78.69876543209877,80.35925925925926,3.568432850343687,3.1456348144256316,0.42279802692366075,0.7428588010706343,0.6558387837968431,1.5055380029989793,0.0,0.0,0.0,0.0,,0.0,0.0,162.51924419403076,0.000198804122605216
A2,15,97.63703703703703,77.81481481481482,80.83333333333333,3.3304012777569056,2.9098264730728425,0.4205748111278087,0.6953312635153264,0.6564548654599233,1.332356159617235,0.0,0.0,0.0,0.0,,0.0,0.0,162.07539415359497,0.00019848736017195526
A2,16,98.17037037037036,80.60740740740741,81.28148148148148,3.6237645154600746,3.205507933019518,0.41825659962387773,0.7460420710277987,0.656476318030744,1.5462576033430055,0.0,0.0,0.0,0.0,,0.0045045045045045045,0.0,163.34148788452148,0.00019813377428816792
A2,17,98.26666666666667,80.31975308641977,81.74814814814815,3.8754330932557046,3.457447101404001,0.417985995610555,0.766569945592064,0.6568720507192182,1.6612835398262686,0.0,0.0,0.0,0.0,,0.0,0.0,177.7459375858307,0.00019774351209636413
A2,18,98.03333333333333,81.29753086419753,81.47037037037038,3.908073542891322,3.4918118538083256,0.41626170183624234,0.7633814272042867,0.6581352624270294,1.6804556555978887,0.0,0.0,0.0,0.0,,0.0045045045045045045,0.0,228.3109908103943,0.00019731673600166582
A2,19,98.2074074074074,81.20246913580246,80.54814814814814,3.6399362167796574,3.223715283849218,0.41622092957432205,0.722896917714729,0.6583135267635724,1.4978878421222304,0.0,0.0,0.0,0.0,,0.0,0.0,243.87833452224731,0.0001968536236042226
A2,20,98.31851851851852,80.95061728395062,81.3037037037037,3.6635968883832297,3.2480612112595155,0.4155356918906306,0.7288902102558462,0.6601319815124478,1.506626232283878,0.0,0.0,0.0,0.0,,0.0,0.0,387.24347376823425,0.0001963543676253048
A2,21,98.28518518518518,82.62222222222222,82.36666666666666,3.830165111803794,3.402013678271491,0.4281514460170591,0.7363957796279375,0.6613532753141077,1.6096245275961387,0.020834836278211425,0.013810060863794238,11.901790784285948,0.2761934025062097,0.7101280968468469,0.018018018018018018,0.0,438.5971109867096,0.0001958191758271035
A2,22,98.01481481481481,82.22716049382716,82.07407407407408,3.7429459927318334,3.3009739045624262,0.44197208910912006,0.7126633695385478,0.6640556406330418,1.5242617716257636,0.0419522365806876,0.027749810678263504,11.640051040563497,0.2704163641408757,0.7128026463963963,0.013513513513513514,0.0,433.41928482055664,0.00019524827092627192
A2,23,98.12222222222222,83.2358024691358,81.15185185185184,4.087011655171712,3.6320579218434856,0.45495372742145984,0.7686550434645232,0.6652452295964902,1.7329363146679357,0.06290293060377375,0.04138216233669637,10.807636529475719,0.2656862223604778,0.7123803490990991,0.009009009009009009,0.0,436.0448100566864,0.00019464189050124307
A2,24,98.19259259259259,82.9716049382716,82.38518518518518,3.7583073490374796,3.2904249166583157,0.4678824543952942,0.6824293429250116,0.666985605751072,1.5014956675402753,0.08418053455717929,0.05566323929474697,11.407691916903934,0.26239007013338106,0.7281813063063063,0.009009009009009009,0.0,434.34913063049316,0.00019400028689336302
A2,25,98.32592592592593,82.21111111111111,82.43703703703704,3.7633956633172594,3.2839395828075237,0.47945606856195777,0.6969241659652006,0.6692605944904121,1.452630032189526,0.10489938294028377,0.06945542413909156,10.861902597788218,0.25367032937906886,0.7240287162162162,0.009009009009009009,0.0,439.7330837249756,0.0001933237271018808
A2,26,97.87777777777778,82.69876543209877,82.51851851851852,4.2729116436597465,3.778808377347551,0.49410325986845,0.7799548640981451,0.6719886026940904,1.7721742651685402,0.1263475151279488,0.08273538007392539,10.825728023374403,0.25428285651110316,0.7250140765765766,0.013513513513513514,0.0,437.1736168861389,0.00019261249267283836
A2,27,97.91111111111111,83.45555555555556,83.22592592592592,3.7779700643307454,3.2697114509505196,0.5082586049228102,0.6756368326442735,0.67518315658913,1.4127002493352503,0.14642194239003165,0.09736952454120189,10.54195795617662,0.2457136352722709,0.7360641891891891,0.0045045045045045045,0.0,441.8488631248474,0.00019186687958190667
A2,28,98.27407407407408,84.02222222222223,82.9962962962963,3.8012905818922027,3.277772189797582,0.5235183835029602,0.6841215809454789,0.6768481911302687,1.3871833236703464,0.16726056385684657,0.11173820871490615,10.09960429732864,0.23501936681904234,0.7426449887387387,0.0,0.0,441.9763844013214,0.00019108719811121772
A2,29,98.35925925925926,84.46790123456789,82.8962962962963,3.8205361484407305,3.2843546496855245,0.5361814893580772,0.6760742397190215,0.6802196977911769,1.3811686740735092,0.18846681814741445,0.12486082053667791,10.37678355569238,0.23502360713911485,0.7442286036036037,0.0,0.0,437.76353883743286,0.00019027377272024247
A2,30,98.3037037037037,84.85061728395061,82.88518518518518,3.778642571187234,3.2297607875085093,0.548881780993831,0.6631884448700123,0.6841934613279395,1.3221556044242404,0.20852041069988733,0.13949306104500014,9.685649098576727,0.22409845734233255,0.752709740990991,0.0,0.0,440.42798113822937,0.00018942694191076892
A2,31,98.27407407407408,84.99506172839506,81.27777777777777,3.7276820663933283,3.162303434298919,0.5653786363902392,0.6480532793311385,0.6874630048468306,1.257310018681728,0.22967707701363005,0.15424911456333623,9.48694288838017,0.2199572533503309,0.7560529279279279,0.0,0.0,440.90005683898926,0.00018854705808603705
A2,32,98.35185185185185,85.80493827160494,83.27037037037037,3.7481843796936243,3.1721274782945446,0.5760569134811023,0.6274537068229538,0.6910554769339862,1.2627934372841239,0.25182195021225523,0.16648871250249245,9.688810915560335,0.21648171195038804,0.7571790540540541,0.0,0.0,439.3721024990082,0.00018763448740408825
A2,33,98.42222222222222,86.24691358024693,82.47777777777777,3.9526736822214215,3.3618948438146092,0.5907788480724301,0.6590129314913405,0.6960095070503853,1.3734017235336002,0.27172173411996514,0.18115926413117228,9.154487369296787,0.2137108153185329,0.7624225788288288,0.0,0.0,441.27297854423523,0.0001866896096253911
A2,34,98.42592592592592,85.62469135802469,81.54074074074074,3.8210997656658963,3.2143491640821233,0.6067506034631986,0.6415478648903133,0.700163204122234,1.238142464343492,0.29298773991900523,0.19598579809472366,9.038418348845061,0.20853435362244513,0.7613668355855856,0.0,0.0,437.83463859558105,0.0001857128179548063
A2,35,98.28148148148148,86.320987654321,82.85555555555555,3.9511288221891934,3.333069553246369,0.6180592654524623,0.6611000852541881,0.7035224370591275,1.288960273000034,0.3127760777065346,0.20883248618862651,8.72998791342383,0.20542105240327818,0.7673493806306306,0.0,0.0,436.99996185302734,0.00018470451887795726
A2,36,98.44814814814815,86.81111111111112,82.5037037037037,4.056726999111004,3.425156307650042,0.6315706917294511,0.6738126013461534,0.7082088221837809,1.3375582071105103,0.33485454253785246,0.22287203472208333,8.355688181009379,0.20319757516588177,0.7688978040540541,0.0,0.0,437.35355615615845,0.00018366513199207342
A2,37,98.39259259259259,83.93456790123457,82.71111111111111,3.774996386991965,3.1291642930056596,0.6458320964027096,0.6269030607229954,0.7133871381347244,1.1037810637137375,0.35567306532516135,0.23734694081652272,8.26265753282083,0.19821354196415292,0.7761120495495496,0.0,0.0,435.64668893814087,0.0001825950898313777
A2,38,98.5037037037037,85.47283950617283,81.03703703703704,3.7840199159072325,3.124207229764612,0.6598126823837692,0.6134826261046771,0.7181552460601738,1.0923814784634758,0.37530928111828127,0.2516187725437654,7.917925966752542,0.19559157283993456,0.7796663851351351,0.0,0.0,437.1332025527954,0.0001814948376870901
A2,39,97.97777777777777,86.92345679012347,83.88888888888889,3.854732335150779,3.180154940566501,0.6745773970006822,0.5937777254227046,0.7216871547269391,1.1271848765847918,0.39575175068399926,0.2682303870851929,7.57191071102211,0.19145772042306694,0.7807573198198198,0.0,0.0,436.9754238128662,0.00018036483342212268
A2,40,98.03333333333333,86.28395061728395,82.58148148148148,4.0293496267215625,3.3426151817983336,0.6867344425068246,0.6308046551840799,0.7281860421906721,1.2093912765115231,0.41760568750334215,0.2794264769097706,7.7711629910512015,0.19046005432133203,0.7869510135135135,0.0,0.0,440.2973918914795,0.0001792055472805426
A2,41,98.38518518518518,87.9320987654321,83.0,4.142952117834005,3.440584757306554,0.7023673546206843,0.6437380120560929,0.7335240956362303,1.2601927809148759,0.43880297740300495,0.2945030569224744,7.464946067011034,0.1887734361865499,0.7843116554054054,0.0,0.0,472.234694480896,0.00017801746169188328
A2,42,98.44814814814815,86.6148148148148,83.15925925925926,3.873729397584726,3.1564860102292656,0.71724340534425,0.5798325352035127,0.7391233774455818,1.0560979160505373,0.4571666854458886,0.3099443986340686,7.508082785047926,0.18549392989895366,0.7916666666666666,0.0,0.0,469.05022740364075,0.0001768010710703843
A2,43,98.54814814814814,88.27777777777777,83.28888888888889,4.042698667930053,3.3125512685861676,0.7301473813550966,0.6283790417485409,0.7443788121412466,1.1167261770313925,0.4761107949254749,0.3229016758300163,6.888731024286768,0.1828005311188397,0.7963823198198198,0.0,0.0,466.4369914531708,0.00017555688160924424
A2,44,98.5037037037037,87.84814814814814,81.97407407407407,4.088759856181102,3.342594679411467,0.7461651901941042,0.6157019755861781,0.750298239626326,1.1243639819928117,0.4996759265929729,0.3377087384730846,6.744551651112668,0.18141794983331147,0.7966990427927928,0.0,0.0,470.1304655075073,0.00017428541106997135
A2,45,98.47777777777777,88.46913580246913,81.87407407407407,3.86869237122235,3.1028695428693616,0.7658228296954352,0.5638859717695562,0.7552177524781442,0.9581079542435504,0.5138045011071471,0.3571379411596436,6.417043576369414,0.17744235345372208,0.8059192004504504,0.0,0.0,491.4702024459839,0.00017298718856692058
A2,46,98.3962962962963,88.179012345679,82.84444444444445,4.181132995330535,3.4073153122051343,0.7738176750707196,0.6093516614925754,0.7629953413396269,1.1358698839741248,0.5416084722624169,0.3660534965293901,6.50760615194166,0.1788077633660119,0.8021185247747747,0.0,0.0,491.69085478782654,0.000171662754347106
A2,47,98.22222222222223,86.78518518518518,84.2,3.8902617113010303,3.0978783857715024,0.792383312373548,0.5364689486655029,0.7701796964482144,0.924406658690255,0.5570165833105912,0.3834264230083775,5.8303816205746415,0.17483910958509188,0.8090512387387387,0.0,0.0,495.29465913772583,0.00017031265956538036
A2,48,98.37037037037037,88.27654320987654,83.62222222222222,4.138477336179029,3.3336344457961418,0.804842885550078,0.5742900072857067,0.7753840794971397,1.0528424439263773,0.5803095184199445,0.39697070567457526,6.076399462717074,0.17511595651373132,0.8085233671171171,0.0,0.0,492.7036485671997,0.0001689374660550757
A2,49,98.27037037037037,88.23456790123457,83.8,4.2222775059777335,3.404321323106955,0.8179562081087817,0.5700096369192407,0.7826721858870875,1.0842588102898083,0.6027036803262728,0.40977732447890547,5.674251667014113,0.17364386355017755,0.8114090653153153,0.0,0.0,492.9207293987274,0.00016753774609419965
A2,50,98.19259259259259,89.17654320987656,83.0962962962963,4.163523976867263,3.333020456739374,0.830503514489612,0.5526419583338875,0.7896463924700076,1.0259936957343205,0.6221939106513789,0.4219922039422903,5.771043464944169,0.17346369434852857,0.8098958333333334,0.0,0.0,494.73077392578125,0.00016611408216728603
A2,51,98.42592592592592,89.29135802469136,83.06666666666666,4.101834867451642,3.252617352180653,0.8492175166134361,0.5211312563435452,0.7956808724918881,0.9539978770656629,0.6393152001473281,0.44115157787864273,5.549131005733937,0.17140368237957224,0.8132742117117117,0.0,0.0,490.4445447921753,0.00016466706672299729
A2,52,98.36666666666666,89.56419753086419,83.38888888888889,4.089809441351676,3.2301232900705426,0.8596861424209835,0.5298923487598831,0.8032494563240189,0.9060933000265478,0.6646284310667364,0.4530411584151758,5.697380122837719,0.17125251446221326,0.821262668918919,0.0,0.0,490.9015648365021,0.0001631973019275809
A2,53,98.51851851851852,89.86666666666667,83.98518518518519,4.131818830429971,3.254618148008982,0.8772006689965188,0.5244167704839964,0.8102563098744229,0.909221433572941,0.6801357454544789,0.46987200978102983,5.507422728581472,0.16961209858591492,0.821192286036036,0.0,0.0,495.98827505111694,0.0001617053994142817
A2,54,98.35925925925926,89.90864197530864,84.65555555555555,4.398569612889676,3.511480134886664,0.8870894804194167,0.5619247655073801,0.8176229585398425,1.055950317900997,0.7033526580612939,0.4809665841025275,5.308310290714642,0.1702065342986906,0.8151041666666666,0.0,0.0,492.42316341400146,0.00016019198002881465
A2,55,98.56296296296296,90.28395061728395,83.62592592592593,4.408277944401577,3.5007929667696223,0.9074849698457632,0.5579992448155945,0.8248866162858568,1.0224637008263722,0.7240656163241412,0.5004299822691325,5.134599328041077,0.1692284101972709,0.8187992680180181,0.0,0.0,491.00143790245056,0.0001586576735710038
A2,56,98.5111111111111,90.10617283950619,83.5111111111111,4.438720736417684,3.52262880512186,0.9160919267315049,0.5457860068963455,0.8323656017178888,1.0230544439038716,0.744751301434663,0.5078415545794341,5.401955610996968,0.1682705887937331,0.8249577702702703,0.0,0.0,491.85705184936523,0.0001571031185326951
A2,57,98.4962962962963,89.82839506172839,83.88888888888889,4.537829292787088,3.6032663089735015,0.934562988914885,0.5671825739848722,0.8409640539336849,1.0505657838070177,0.7641358346015483,0.5260168079051886,4.896966378968041,0.16769723755282326,0.8266469594594594,0.0,0.0,490.7208342552185,0.00015552896183205215
A2,58,98.49259259259259,90.69506172839506,83.48148148148148,4.135278106809737,3.1860045978614875,0.9492735094852276,0.4763922530922804,0.848476857483924,0.7642549976102404,0.7824392826170534,0.5417349317052342,4.9144184766588985,0.16503521370458174,0.8321368243243243,0.0,0.0,493.9430706501007,0.0001539358585443453
A2,59,98.37037037037037,90.4716049382716,83.37407407407407,4.680299110240765,3.727090544528789,0.953208558731251,0.5752414679742074,0.8578053149017127,1.0878648251496457,0.8150822463873271,0.5460401730494456,5.080031621563542,0.16917760388271227,0.819995777027027,0.0,0.0,493.9863033294678,0.00015232447162934632
A2,60,98.53703703703704,90.77777777777779,83.67037037037036,4.3835808468294575,3.4087864633079046,0.9747943768093178,0.4937237350119127,0.8648954458064861,0.8670784889107889,0.8268024295836955,0.567623979604996,4.820334972562017,0.16411878463921245,0.8430109797297297,0.0,0.0,491.86303997039795,0.00015069547165544173
A2,61,98.52222222222223,90.71851851851852,84.04074074074074,4.579991598387022,3.6064528849747806,0.9735386948864739,0.52945576608181,0.8751011305564159,0.9893919811122589,0.8314738389071044,0.5655789371277835,4.969754437068561,0.16626901870912258,0.8337556306306306,0.0,0.0,494.1092596054077,0.00014904953652058022
A2,62,98.15555555555555,89.55802469135801,84.58888888888889,4.403061472617828,3.4251166469342,0.9779448452833537,0.5028898897203239,0.8822054218601536,0.8636768675400867,0.8194331440839682,0.5712653288433144,4.508020619014362,0.16318643361598523,0.8399493243243243,0.0,0.0,489.38274025917053,0.00014738735117016978
A2,63,98.47407407407407,91.14567901234568,84.2,4.716402467306669,3.7412300217259036,0.975172428397445,0.5615033396595234,0.8922373485994769,1.0507890652898733,0.828841112486951,0.5680692680515684,4.583401326123659,0.16368770109372097,0.8375211148648649,0.0,0.0,490.30922842025757,0.00014570960731204183
A2,64,98.3,90.2530864197531,82.7,4.533700996691042,3.555319825808207,0.97838115987477,0.5269385606453225,0.9002384296408644,0.9225965351000562,0.8234398193187542,0.5713987835087218,4.546753250800811,0.16290708362787693,0.8385064752252253,0.0,0.0,494.08426690101624,0.0001440170031286016
A2,65,98.35925925925926,90.27654320987654,84.1037037037037,4.633624510722117,3.6631664220277256,0.9704580988969889,0.542077787019111,0.9088569530495653,0.9721109998991361,0.8313235033739794,0.5641959643847233,4.553031993341875,0.1630544101332759,0.8413921734234234,0.0,0.0,490.8265402317047,0.00014231024298628388
A2,66,98.34074074074074,91.09506172839507,84.39259259259259,4.477503445771363,3.5045660111281247,0.972937430884387,0.5000726089955451,0.9188196769168785,0.884878392927013,0.8245141769314671,0.5667337710792953,4.406879771400142,0.1621076748580546,0.8431869369369369,0.0,0.0,490.12814259529114,0.0001405900371424355
A2,67,98.57407407407408,91.60617283950616,84.30740740740741,4.665185527758555,3.6882599334459045,0.9769256029043112,0.5271349474787712,0.9280252231133951,0.9929861059529824,0.8258615149571015,0.5708383694962338,4.306012726313359,0.1631095740306485,0.8395974099099099,0.0,0.0,491.4885892868042,0.0001388571014497462
A2,68,98.45925925925926,91.45802469135803,83.95185185185186,4.596319255528149,3.616615052695747,0.9797041961201677,0.5165780771288786,0.9365681039320456,0.9414456888093604,0.8209496594227113,0.573853610603659,4.232658422745026,0.16109944752476238,0.8472691441441441,0.0,0.0,488.74586606025696,0.0001371121570583511
A2,69,98.39259259259259,91.11728395061728,84.88148148148149,4.3428907630679845,3.364286305668118,0.9786044560574196,0.4737491318368697,0.937389452178199,0.7744385122178911,0.823749910335283,0.5722686283223264,4.240632010472788,0.16083497003660546,0.8502956081081081,0.0,0.0,488.22610878944397,0.0001353559301157287
A2,70,98.56666666666666,91.62592592592593,84.45555555555555,4.450678002726924,3.4758525700182528,0.9748254144513929,0.479525513745643,0.9371407187736787,0.8550530043472578,0.8258302270829141,0.5689674002361728,4.189894320728542,0.15995990384269404,0.8470228040540541,0.0,0.0,423.46512961387634,0.00013358915146451922
A2,71,98.42222222222222,91.46790123456792,84.91481481481482,4.610468513256794,3.6436094937023817,0.9668590246557115,0.5158753338362183,0.9372388554048968,0.9478990910155279,0.8325210200236725,0.5630249113918425,4.397706125770603,0.16233795840997953,0.8462134009009009,0.0,0.0,375.82888197898865,0.00013181255633838913
A2,72,98.54814814814814,91.89382716049381,84.28148148148148,4.365188606150515,3.387513806154062,0.9776747889883883,0.4693650679142625,0.937088711573197,0.7977598794811481,0.8227001906515242,0.5717149912505537,3.998455233939059,0.1593101468306404,0.8545537725225225,0.0,0.0,373.57551193237305,0.00013002688405606828
A2,73,98.51481481481481,91.49876543209876,84.81481481481481,4.56330820139464,3.594551516008807,0.968756682700939,0.5262471038076255,0.9353857110212515,0.9073843452911656,0.8286045958866944,0.56556320713984,4.153079110759872,0.16054397660332756,0.8471283783783784,0.0,0.0,372.7532205581665,0.00012823287771368728
A2,74,98.42222222222222,91.44814814814815,85.07037037037037,4.349980839737901,3.383319897694631,0.9666609377474398,0.47363833834727603,0.9366409722212199,0.7804766499043048,0.8298509735781867,0.5632408713703757,4.100744536062619,0.15991016202144795,0.8517384572072072,0.0,0.0,374.53493332862854,0.00012643128387554258
A2,75,98.52222222222223,91.90123456790123,85.10740740740741,4.510796721991118,3.541067000981924,0.9697297177873216,0.5036003073459273,0.9367428862296783,0.8832305874507707,0.8281508238465937,0.5665192330205763,4.087386739146602,0.15999858215585486,0.8517384572072072,0.0,0.0,374.2921404838562,0.00012462285226341854
A2,76,98.54074074074074,92.24691358024693,84.60740740740741,4.491784900158375,3.518556255478043,0.9732286535404824,0.4850116690268388,0.9377144199233871,0.8811980236892227,0.8267185046329154,0.5692645652337117,3.934581670138213,0.15852176572556967,0.8501196509009009,0.0,0.0,371.8132104873657,0.00012280833544459568
A2,77,98.37407407407407,91.73703703703704,84.92592592592592,4.352784420992877,3.374565999787133,0.9782184386575544,0.4774641337561178,0.9377258771711642,0.780380105314491,0.8198127942579286,0.5745994478195637,3.6795175816561723,0.15761721167746964,0.8560318130630631,0.0,0.0,374.30371928215027,0.0001209884885186744
A2,78,98.54444444444445,91.84197530864196,85.00740740740741,4.4488150364643815,3.4689258170557453,0.9798892062526565,0.4798413300970653,0.9377308536220241,0.8523764928786067,0.8189573722916681,0.5763149687030293,3.7308424351451634,0.15765574245571015,0.8526182432432432,0.0,0.0,372.00980591773987,0.00011916406880334521
A2,79,98.46296296296296,92.2679012345679,84.77407407407408,4.3496821710655285,3.3790588808489277,0.9706232918275369,0.4867207499237748,0.9372566374572547,0.7700282786343549,0.8268806346364923,0.5671801414038684,3.828604275578851,0.15807126287941461,0.8555391328828829,0.0,0.0,373.157217502594,0.00011733583551923571
A2,80,98.32222222222222,92.72469135802469,84.65925925925926,5.9066155311223625,4.9432827395361825,0.9633327693015605,0.43719418924134057,0.9365462158714328,0.6927432964916702,0.8339194789663091,0.561132808526357,4.1618553378560526,0.15771489093701044,0.8584600225225225,0.0,0.0,386.5374777317047,0.00011550454947396588
A2,81,98.36666666666666,92.88888888888887,84.32222222222222,6.197527535326846,5.236019570011276,0.9615079524280788,0.5273312876621882,0.9354538326864844,0.9406635360204959,0.8370630341070192,0.5589283507417988,4.259489356934488,0.15844138564021737,0.8614864864864865,0.0,0.0,381.7727777957916,0.00011367097274554273
A2,82,98.34444444444445,92.96790123456792,85.35185185185185,5.8365847258954435,4.877526138279889,0.9590585677473394,0.4724908381499149,0.935375716503676,0.7221092022955418,0.8340506526800964,0.5580885081409334,4.077484167373933,0.15573742395048742,0.8654983108108109,0.0,0.0,384.2599048614502,0.0001118358683652265
A2,83,98.58148148148148,93.1148148148148,85.12592592592593,5.946624548585565,4.991835383681564,0.9547891377865731,0.48299267330953666,0.9356424722585592,0.7908774615676554,0.8415625680674303,0.5539523619520772,4.230705523276114,0.15731379020589967,0.866237331081081,0.0,0.0,382.7547311782837,0.00011000000000000002
A2,84,98.58888888888889,93.5037037037037,85.21111111111111,6.1701671465023145,5.21313807126638,0.957029066375784,0.5106156521418073,0.9350090714188309,0.8716108313014915,0.8368901411692301,0.5568377574284872,4.216969562006426,0.157294832438499,0.8703195382882883,0.0,0.0,384.06495928764343,0.00010816413163477355
A2,85,98.52962962962962,93.3641975308642,85.54444444444445,5.686130153166281,4.731884836076616,0.9542453090349833,0.44032517102387575,0.9375624404297219,0.6970749305779332,0.8390164791463731,0.5526713555729067,4.230238950467324,0.15578727961123526,0.8730996621621622,0.0,0.0,382.83524894714355,0.00010632902725445731
A2,86,98.3962962962963,93.3358024691358,85.45555555555555,5.633069909370698,4.678299654711474,0.9547702828506092,0.4112012497073895,0.9361851328128094,0.671250800258136,0.8416759191869615,0.5533353545375772,4.244996199199745,0.15657809732465056,0.8744721283783784,0.0,0.0,382.4929418563843,0.00010449545052603417
A2,87,98.62592592592593,93.60000000000001,84.9,5.899549250130181,4.9438652992248535,0.9556839573490727,0.4779854581968204,0.9366408108590959,0.7780702300034128,0.8414430956582766,0.5549896763520198,4.224819064677298,0.15616723049331355,0.8750703828828829,0.0,0.0,387.4192283153534,0.00010266416448076433
A2,88,98.52962962962962,93.81604938271606,85.65555555555555,5.658443938504468,4.700366980320698,0.9580769740246438,0.4662640270617631,0.9371462399895126,0.7232811430485936,0.8348050571239747,0.5576353140242465,3.9773910093951867,0.15452408555660163,0.8820734797297297,0.0,0.0,382.6764290332794,0.00010083593119665484
A2,89,98.5111111111111,93.85555555555555,85.4,5.649438246950373,4.691269062660836,0.9581691807991749,0.4538471859854621,0.935459272550033,0.7287051629711379,0.8352465218788868,0.5572464989649283,4.009318998268059,0.15473298486825582,0.8822494369369369,0.0,0.0,383.17790722846985,9.901151148132561e-05
A2,90,98.55925925925926,93.85308641975308,85.71851851851852,5.518460096539678,4.557756275744052,0.9607038122039657,0.4190455721439542,0.9365737220725497,0.6254183067394806,0.835268202128711,0.5609659194140821,3.917108036913313,0.15365820841209307,0.8850647522522522,0.0,0.0,382.2293004989624,9.719166455540436e-05
A2,91,98.31851851851852,93.65679012345679,85.22962962962963,5.49029752585265,4.898129596366538,0.592167922236898,0.45257019311995117,0.9367261891429489,0.6685679028700063,0.8324687067452852,0.5627461869168926,3.7690813439386384,0.15302415621710252,0.8835163288288288,0.0,0.0,391.27147102355957,9.537714773658149e-05
A2,92,98.42222222222222,93.1283950617284,85.19259259259259,5.391719846038131,4.788332155158928,0.6033876685945837,0.45148075076642336,0.9368267263378109,0.7364310394334901,0.8416126381169569,0.5551618465163686,4.058764188139288,0.15518255478089993,0.8845720720720721,0.0,0.0,392.19838094711304,9.356871612445746e-05
A2,93,98.53703703703704,94.1283950617284,85.42962962962963,5.210777422329327,4.5871757097072425,0.6236017120851053,0.4023044647665711,0.9359761140904985,0.6061392033153826,0.8322677190776344,0.5571654683297819,4.02196345297066,0.15316080100633003,0.8893581081081081,0.0,0.0,504.3559579849243,9.176712228631273e-05
A2,94,98.53333333333333,94.16913580246914,85.26296296296296,5.328459230629173,4.6863324309254555,0.6421267779560776,0.4458856790049656,0.9369974509552792,0.6819976702466741,0.8374208681755237,0.5572318967666712,3.895249490265374,0.15330881229392043,0.8902378941441441,0.0,0.0,559.2189819812775,8.997311594393172e-05
A2,95,98.41481481481482,93.94074074074074,84.58888888888889,5.167046261263323,4.502726574201842,0.6643196865245029,0.41747897333121514,0.9349270081734872,0.6455338913779538,0.8345360516964853,0.5605820879205927,3.8104242295832247,0.1527956628181913,0.8935458896396397,0.0,0.0,563.6244974136353,8.81874436616109e-05
A2,96,98.56296296296296,94.01234567901236,85.33703703703704,5.6476101123534885,4.962337172783173,0.6852729277567821,0.44915053308815567,0.9387991785466134,0.8170314599331971,0.8332945280246906,0.5617412283076896,3.702033485378231,0.15307711923981573,0.8861908783783784,0.0,0.0,558.0780193805695,8.641084853548085e-05
A2,97,98.41851851851852,94.09135802469136,85.38888888888889,5.65208484782829,4.952412947878107,0.699671884109308,0.4760341453995254,0.9551435625767922,0.7481890939310327,0.8394398885267275,0.5530706379596178,3.9044002804670246,0.15690532192453607,0.8905194256756757,0.0,0.0,700.7525379657745,8.464406988427134e-05
A2,98,98.50740740740741,94.2925925925926,85.11851851851851,5.382083967999295,4.656977633098224,0.7251063461776253,0.41771508108925176,0.9641528618228328,0.6280831346237982,0.8372440233423903,0.55776783595751,3.8535820986773515,0.15768128620074676,0.8943904842342343,0.0,0.0,752.5645093917847,8.288784294164896e-05
A2,99,98.5037037037037,94.21728395061729,85.28518518518518,5.400388744500306,4.660861499674685,0.7395272179766819,0.4226292862078628,0.9569589060706061,0.6660487758213872,0.8390671492696883,0.5554406979868004,3.992962279298284,0.15777960124316517,0.8965019707207207,0.0,0.0,752.0154502391815,8.11428985502538e-05
A2,100,98.54814814814814,94.34567901234567,85.49259259259259,5.656740666509749,4.906117628286551,0.7506230256041965,0.4612144713063498,0.941366110567574,0.7483419976323038,0.8401482908038406,0.5536580769059894,3.989407263360582,0.1559085362666362,0.8942497184684685,0.0,0.0,755.4514970779419,7.940996285756452e-05
A2,101,98.52592592592593,94.44444444444444,85.54074074074074,5.308894706201983,4.533989575532106,0.7749051569818376,0.4065206868422998,0.9360804565854974,0.6244141400061749,0.8305365566734795,0.5606246103306074,3.5825624589447504,0.15182573227463542,0.8979096283783784,0.0,0.0,750.6609601974487,7.768975701371612e-05
A2,102,98.50740740740741,94.38271604938272,85.78518518518518,5.40317362922806,4.612487370903428,0.7906862798037829,0.4289124274441788,0.9357943153596139,0.6524797812909693,0.8389045351797396,0.557983040541142,3.7556328585555963,0.15184159885655651,0.8980152027027027,0.0,0.0,754.538134098053,7.598299687139842e-05
A2,103,98.54074074074074,94.39629629629628,85.30740740740741,5.4413019526112185,4.631505011438249,0.8097969296279254,0.452021195377047,0.9366250929531751,0.6762101023650922,0.8372125126220085,0.557955205574766,3.7458867983775095,0.15263961342809437,0.9050182995495496,0.0,0.0,783.9483535289764,7.429039268795817e-05
