method_label,method,cell_id,receiver,seed,new_class_count,k_shot,H_old_new,candidate_average_forgetting,candidate_lock_sha256,candidate_old_adaptation_gain,delta_vs_direct_ADV3B02_K1,delta_vs_identity_K1,direct_adv3b02_old_acc,identity_average_forgetting,identity_delta_vs_direct_ADV3B02_K1,identity_old_acc_after_increment,identity_old_acc_before_increment,identity_old_adaptation_gain,min_old_class_acc,old_acc,old_acc_after_increment,old_acc_before_increment,predictor_package_root_sha256,query_count,receiver_label,row_id,scenario,seen_new_acc,shared_view_count_mean,shared_view_count_p95,stage,target_new_query_count,target_old_query_count,view1_count,view3_count,view5_count,candidate_old_class_acc_json,candidate_old_class_count_json
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_5,3-19,713102,3,5,0.0,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,,,0.8083333333333333,0.01666666666666672,,0.875,0.8916666666666667,-0.01666666666666672,0.35,0.8,0.8,0.8,ea29ccb3184408883597915fbb1d30939b79ba723856a2a62c9dfaf4f65cd12d,180,3-19,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_5,leo_rain_weak,0.0,1.0,1,stage2c,60,120,180,0,0,"{""14-10"": 0.75, ""14-7"": 0.35, ""20-15"": 0.95, ""20-19"": 0.8, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,3-19,713102,3,10,0.4106666666666667,0.4333333333333334,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.4333333333333334,,,0.8083333333333333,0.01666666666666672,,0.8583333333333333,0.875,-0.01666666666666672,0.0,0.36666666666666664,0.36666666666666664,0.8,ea29ccb3184408883597915fbb1d30939b79ba723856a2a62c9dfaf4f65cd12d,180,3-19,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,leo_clear_weak,0.4666666666666667,1.0,1,stage2c,60,120,180,0,0,"{""14-10"": 0.25, ""14-7"": 0.7, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.6}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,3-19,713102,3,10,0.48813559322033895,0.35000000000000003,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.35000000000000003,,,0.8083333333333333,0.01666666666666672,,0.8583333333333333,0.875,-0.01666666666666672,0.0,0.45,0.45,0.8,ea29ccb3184408883597915fbb1d30939b79ba723856a2a62c9dfaf4f65cd12d,180,3-19,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.5333333333333333,1.0,1,stage2c,60,120,180,0,0,"{""14-10"": 0.55, ""14-7"": 0.7, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.8}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,3-19,713102,3,10,0.37730496453900714,0.33333333333333337,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.33333333333333337,,,0.8083333333333333,0.008333333333333304,,0.8666666666666667,0.875,-0.008333333333333304,0.0,0.4666666666666667,0.4666666666666667,0.8,ea29ccb3184408883597915fbb1d30939b79ba723856a2a62c9dfaf4f65cd12d,180,3-19,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,leo_rain_weak,0.31666666666666665,1.0,1,stage2c,60,120,180,0,0,"{""14-10"": 0.6, ""14-7"": 0.8, ""20-15"": 0.2, ""20-19"": 0.65, ""6-15"": 0.0, ""8-20"": 0.55}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,3-19,713102,3,20,0.4174757281553398,0.4416666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.4416666666666667,,,0.8083333333333333,0.01666666666666672,,0.8583333333333333,0.875,-0.01666666666666672,0.0,0.35833333333333334,0.35833333333333334,0.8,ea29ccb3184408883597915fbb1d30939b79ba723856a2a62c9dfaf4f65cd12d,180,3-19,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,leo_clear_weak,0.5,1.0,1,stage2c,60,120,180,0,0,"{""14-10"": 0.65, ""14-7"": 0.25, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.6}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,3-19,713102,3,20,0.43539823008849554,0.45833333333333337,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.45833333333333337,,,0.8083333333333333,0.025000000000000022,,0.85,0.875,-0.025000000000000022,0.0,0.3416666666666667,0.3416666666666667,0.8,ea29ccb3184408883597915fbb1d30939b79ba723856a2a62c9dfaf4f65cd12d,180,3-19,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,leo_low_elev_weak,0.6,1.0,1,stage2c,60,120,180,0,0,"{""14-10"": 0.65, ""14-7"": 0.4, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.35}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,3-19,713102,3,20,0.36516853932584276,0.47500000000000003,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.47500000000000003,,,0.8083333333333333,0.025000000000000022,,0.85,0.875,-0.025000000000000022,0.05,0.325,0.325,0.8,ea29ccb3184408883597915fbb1d30939b79ba723856a2a62c9dfaf4f65cd12d,180,3-19,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,leo_rain_weak,0.4166666666666667,1.0,1,stage2c,60,120,180,0,0,"{""14-10"": 0.2, ""14-7"": 0.6, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.05, ""8-20"": 0.45}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,3-19,713102,5,1,0.0,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,-0.008333333333333304,0.2250000000000001,0.8083333333333333,0.21666666666666667,-0.2333333333333334,0.575,0.7916666666666666,-0.21666666666666667,0.35,0.8,0.8,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.75, ""14-7"": 0.35, ""20-15"": 0.95, ""20-19"": 0.8, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,3-19,713102,5,1,0.0,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,-0.008333333333333304,0.08333333333333337,0.8083333333333333,0.07499999999999996,-0.09166666666666667,0.7166666666666667,0.7916666666666666,-0.07499999999999996,0.35,0.8,0.8,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.75, ""14-7"": 0.35, ""20-15"": 0.95, ""20-19"": 0.8, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,3-19,713102,5,1,0.0,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,-0.008333333333333304,0.1166666666666667,0.8083333333333333,0.10833333333333328,-0.125,0.6833333333333333,0.7916666666666666,-0.10833333333333328,0.35,0.8,0.8,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.75, ""14-7"": 0.35, ""20-15"": 0.95, ""20-19"": 0.8, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,3-19,713102,5,5,0.22046783625730995,0.07500000000000007,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.07500000000000007,,,0.8083333333333333,0.03333333333333344,,0.8583333333333333,0.8916666666666667,-0.03333333333333344,0.3,0.725,0.725,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,leo_clear_weak,0.13,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.65, ""14-7"": 0.85, ""20-15"": 0.3, ""20-19"": 0.6, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,3-19,713102,5,5,0.30520607375271147,0.2416666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.2416666666666667,,,0.8083333333333333,0.01666666666666672,,0.875,0.8916666666666667,-0.01666666666666672,0.1,0.5583333333333333,0.5583333333333333,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.21,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.65, ""14-7"": 0.6, ""20-15"": 0.35, ""20-19"": 0.7, ""6-15"": 0.1, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,3-19,713102,5,5,0.2870544090056285,0.09166666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.09166666666666667,,,0.8083333333333333,0.01666666666666672,,0.875,0.8916666666666667,-0.01666666666666672,0.4,0.7083333333333334,0.7083333333333334,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,leo_rain_weak,0.18,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.65, ""14-7"": 0.6, ""20-15"": 0.4, ""20-19"": 0.65, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,3-19,713102,5,10,0.3027472527472527,0.4833333333333334,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.4833333333333334,,,0.8083333333333333,0.04166666666666663,,0.8333333333333334,0.875,-0.04166666666666663,0.0,0.31666666666666665,0.31666666666666665,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,leo_clear_weak,0.29,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.25, ""14-7"": 0.5, ""20-15"": 0.05, ""20-19"": 0.55, ""6-15"": 0.0, ""8-20"": 0.55}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,3-19,713102,5,10,0.35881006864988557,0.3916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.3916666666666667,,,0.8083333333333333,0.01666666666666672,,0.8583333333333333,0.875,-0.01666666666666672,0.0,0.4083333333333333,0.4083333333333333,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.32,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.6, ""14-7"": 0.65, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.55}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,3-19,713102,5,10,0.3351288056206089,0.3583333333333334,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.3583333333333334,,,0.8083333333333333,0.008333333333333304,,0.8666666666666667,0.875,-0.008333333333333304,0.05,0.44166666666666665,0.44166666666666665,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,leo_rain_weak,0.27,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.45, ""14-7"": 0.55, ""20-15"": 0.2, ""20-19"": 0.6, ""6-15"": 0.05, ""8-20"": 0.8}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,3-19,713102,5,20,0.3119804400977995,0.5583333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.5583333333333333,,,0.8083333333333333,0.025000000000000022,,0.85,0.875,-0.025000000000000022,0.0,0.24166666666666667,0.24166666666666667,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,leo_clear_weak,0.44,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.1, ""14-7"": 0.05, ""20-15"": 0.05, ""20-19"": 0.45, ""6-15"": 0.0, ""8-20"": 0.8}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,3-19,713102,5,20,0.32142857142857145,0.55,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.55,,,0.8083333333333333,0.033333333333333326,,0.8416666666666667,0.875,-0.033333333333333326,0.0,0.25,0.25,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,leo_low_elev_weak,0.45,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.2, ""14-7"": 0.15, ""20-15"": 0.15, ""20-19"": 0.45, ""6-15"": 0.0, ""8-20"": 0.55}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,3-19,713102,5,20,0.30909090909090914,0.5166666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.5166666666666667,,,0.8083333333333333,0.025000000000000022,,0.85,0.875,-0.025000000000000022,0.0,0.2833333333333333,0.2833333333333333,0.8,cffc2cf6ca085cc1c20b19a7b5ad39436e8103ec11f4b5e59c264c820939abbc,220,3-19,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,leo_rain_weak,0.34,1.0,1,stage2c,100,120,220,0,0,"{""14-10"": 0.05, ""14-7"": 0.45, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.55}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,3-19,713102,10,1,0.0,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,-0.008333333333333304,0.2250000000000001,0.8083333333333333,0.21666666666666667,-0.2333333333333334,0.575,0.7916666666666666,-0.21666666666666667,0.35,0.8,0.8,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.75, ""14-7"": 0.35, ""20-15"": 0.95, ""20-19"": 0.8, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,3-19,713102,10,1,0.0,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,-0.008333333333333304,0.3166666666666667,0.8083333333333333,0.3083333333333333,-0.325,0.48333333333333334,0.7916666666666666,-0.3083333333333333,0.35,0.8,0.8,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.75, ""14-7"": 0.35, ""20-15"": 0.95, ""20-19"": 0.8, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,3-19,713102,10,1,0.0,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,-0.008333333333333304,0.15000000000000002,0.8083333333333333,0.1416666666666666,-0.15833333333333333,0.65,0.7916666666666666,-0.1416666666666666,0.35,0.8,0.8,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.75, ""14-7"": 0.35, ""20-15"": 0.95, ""20-19"": 0.8, ""6-15"": 1.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,3-19,713102,10,5,0.1601226993865031,0.07500000000000007,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.07500000000000007,,,0.8083333333333333,0.04166666666666674,,0.85,0.8916666666666667,-0.04166666666666674,0.45,0.725,0.725,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,leo_clear_weak,0.09,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.65, ""14-7"": 0.8, ""20-15"": 0.45, ""20-19"": 0.6, ""6-15"": 0.9, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,3-19,713102,10,5,0.19476439790575917,0.2833333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.2833333333333333,,,0.8083333333333333,0.03333333333333344,,0.8583333333333333,0.8916666666666667,-0.03333333333333344,0.0,0.5166666666666667,0.5166666666666667,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.12,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.7, ""14-7"": 0.65, ""20-15"": 0.15, ""20-19"": 0.65, ""6-15"": 0.0, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,3-19,713102,10,5,0.272265625,0.1166666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.1166666666666667,,,0.8083333333333333,0.04166666666666674,,0.85,0.8916666666666667,-0.04166666666666674,0.3,0.6833333333333333,0.6833333333333333,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,leo_rain_weak,0.17,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.7, ""14-7"": 0.6, ""20-15"": 0.3, ""20-19"": 0.65, ""6-15"": 0.9, ""8-20"": 0.95}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,3-19,713102,10,10,0.29097744360902256,0.35000000000000003,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.35000000000000003,,,0.8083333333333333,0.04166666666666663,,0.8333333333333334,0.875,-0.04166666666666663,0.0,0.45,0.45,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,leo_clear_weak,0.215,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.55, ""14-7"": 0.7, ""20-15"": 0.3, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.55}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,3-19,713102,10,10,0.22594752186588923,0.38333333333333336,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.38333333333333336,,,0.8083333333333333,0.01666666666666672,,0.8583333333333333,0.875,-0.01666666666666672,0.0,0.4166666666666667,0.4166666666666667,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.155,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.65, ""14-7"": 0.5, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.7}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,3-19,713102,10,10,0.3,0.35000000000000003,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.35000000000000003,,,0.8083333333333333,0.01666666666666672,,0.8583333333333333,0.875,-0.01666666666666672,0.0,0.45,0.45,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,leo_rain_weak,0.225,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.6, ""14-7"": 0.6, ""20-15"": 0.1, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.8}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_20,3-19,713102,10,20,0.28260869565217395,0.47500000000000003,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.47500000000000003,,,0.8083333333333333,0.025000000000000022,,0.85,0.875,-0.025000000000000022,0.0,0.325,0.325,0.8,c1c5c5679700e7770c63940f2a935d03b12cb245e80e65ba20f3cc85fed9a563,320,3-19,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_20,leo_clear_weak,0.25,1.0,1,stage2c,200,120,320,0,0,"{""14-10"": 0.6, ""14-7"": 0.1, ""20-15"": 0.05, ""20-19"": 0.6, ""6-15"": 0.0, ""8-20"": 0.6}","{""14-10"": 20, ""14-7"": 20, ""20-15"": 20, ""20-19"": 20, ""6-15"": 20, ""8-20"": 20}"
