method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario_count,cell_receipt_sha256,old_acc_before_increment_mean_3scenarios,old_acc_after_increment_mean_3scenarios,seen_new_acc_mean_3scenarios,H_old_new_mean_3scenarios,candidate_average_forgetting_mean_3scenarios,min_old_class_acc_mean_3scenarios,direct_adv3b02_old_acc_mean_3scenarios,identity_old_acc_after_increment_mean_3scenarios
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_5__mopc_hr_official_repo__k_1,3-19,713101,5,1,3,e947b6685d8c71877f2c4c72c1672f48a7b7c39e5406100bebbbfb3a80230cea,0.8166666666666668,0.8166666666666668,0.0,0.0,0.0,0.45,0.8333333333333334,0.638888888888889
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_5__mopc_hr_official_repo__k_5,3-19,713101,5,5,3,37c253526ccc95029d5ef2b650ec7ee4a88e3e3d3022c6e30a33963d52eea6c2,0.8166666666666668,0.7333333333333334,0.17,0.27259519383047576,0.0833333333333333,0.3833333333333333,0.8333333333333334,0.8166666666666668
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_5__mopc_hr_official_repo__k_10,3-19,713101,5,10,3,9a6d271240c5a133b9b1ec4a1dead05c77dbc4cf30042eccc0bfbab429169d23,0.8166666666666668,0.4166666666666667,0.3433333333333333,0.3741649158121147,0.4000000000000001,0.10000000000000002,0.8333333333333334,0.8083333333333332
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_5__mopc_hr_official_repo__k_20,3-19,713101,5,20,3,2bcc55d793d905ea9f08cf01b517bbbcf9bec46292a24962dd5f34a5c95bdce9,0.8166666666666668,0.28055555555555556,0.43333333333333335,0.3381987577639752,0.5361111111111111,0.016666666666666666,0.8333333333333334,0.8416666666666667
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_10__mopc_hr_official_repo__k_1,3-19,713101,10,1,3,02ad80452ee4e1d9e75110104891e67cfd118cf5050bf03f783be055fcd0eb45,0.8166666666666668,0.8166666666666668,0.0,0.0,0.0,0.45,0.8333333333333334,0.6083333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_10__mopc_hr_official_repo__k_5,3-19,713101,10,5,3,90e78d82f0962b5d451efd17efd5fa239b16ca59a454d734f6f0677f143d059c,0.8166666666666668,0.6083333333333333,0.14166666666666666,0.22895079180118263,0.20833333333333334,0.3,0.8333333333333334,0.7888888888888889
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_10__mopc_hr_official_repo__k_10,3-19,713101,10,10,3,4c5e147a90e393b462fb10613dc1ebd4d670cf73ca841bd246b6ca3685d13354,0.8166666666666668,0.3444444444444444,0.21166666666666667,0.26067626271338107,0.47222222222222215,0.0,0.8333333333333334,0.7972222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_10__mopc_hr_official_repo__k_20,3-19,713101,10,20,3,b99a38853f1dd7437f589d180d71d5c88cccc0a77758e31b19c18272a6f11fa6,0.8166666666666668,0.27499999999999997,0.24166666666666667,0.25663472812050875,0.5416666666666666,0.0,0.8333333333333334,0.8277777777777778
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_1,3-19,713101,25,1,3,ce7e0fceb893d6f1cf4a47806908f1eb9bc21d428f3592bc7966ccb5ea691e94,0.8166666666666668,0.8194444444444443,0.002,0.0039833695448627,-0.002777777777777768,0.5666666666666667,0.8333333333333334,0.5361111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_5,3-19,713101,25,5,3,264825ea148c9ae662be6d6ae4d28f1d427bd2ad374db0e1ae12cdc25a5129a8,0.8166666666666668,0.5083333333333334,0.10666666666666667,0.17599263055496892,0.3083333333333333,0.15,0.8333333333333334,0.7388888888888889
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_10,3-19,713101,25,10,3,16b605e2ebd6cf12fe0833c1f9f4cdbff8a1bfc4e91e927eadf104182dc47b68,0.8166666666666668,0.3194444444444445,0.14133333333333334,0.19591222331278513,0.49722222222222223,0.03333333333333333,0.8333333333333334,0.7611111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_20,3-19,713101,25,20,3,2f50e3c5bae0b55bc9a8f5ee1a3a2cf3365ae9697dc879fbc90dfbd634a39823,0.8166666666666668,0.32222222222222224,0.15866666666666665,0.2120325350757607,0.4944444444444444,0.03333333333333333,0.8333333333333334,0.775
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_1,3-19,713102,1,1,3,29176e2fabcae394cac867e5b5789771525ba68ffc4a66e99aa0c3bad11b5d3a,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.3499999999999999,0.8083333333333332,0.7805555555555556
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_5,3-19,713102,1,5,3,60c4a816caec2e960f3ca38f5249d0dbcd0f576292badc3c92d834682363254a,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.3499999999999999,0.8083333333333332,0.8833333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_10,3-19,713102,1,10,3,3927a1ba8c243ca458a389254804e76fed0f1f93e61319e9853f183d5da0bd55,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.3499999999999999,0.8083333333333332,0.8722222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_20,3-19,713102,1,20,3,2ba7aa23d3ea2a3cd77b152580ff5a3b53fba862ba64dc936216d4ad7a06cf5a,0.8000000000000002,0.3361111111111111,0.9666666666666667,0.49814676925622564,0.46388888888888896,0.016666666666666666,0.8083333333333332,0.8694444444444445
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_1,3-19,713102,3,1,3,b835e1f0f9398be8fa2ce8f3d86de0af5992c9858c6101cc6fc5d0ee08eb36ca,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.3499999999999999,0.8083333333333332,0.6972222222222223
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_5,3-19,713102,3,5,3,0d1d29132b155a999ef7092b2cd8db4717bbf0e093cecf978ee2b063ce52da55,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.3499999999999999,0.8083333333333332,0.8777777777777778
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,3-19,713102,3,10,3,5f081f39310258357b435f3ea71f73d9ae41fc66bc67c930a61d2865145a4da9,0.8000000000000002,0.42777777777777776,0.4388888888888889,0.4253690748086709,0.37222222222222223,0.0,0.8083333333333332,0.861111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,3-19,713102,3,20,3,81515a1abb84075876e9472e1d4f26056f39cda7d6c94f90af6b9d0aea795cfb,0.8000000000000002,0.3416666666666666,0.5055555555555555,0.4060141658565593,0.4583333333333333,0.016666666666666666,0.8083333333333332,0.8527777777777777
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,3-19,713102,5,1,3,10acf1e772e40df031df356e07408a1db42bd8a45511a3557ce80d9e39b9a067,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.3499999999999999,0.8083333333333332,0.6583333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,3-19,713102,5,5,3,ef6e8e376d2c89e18e5d7db8d02ee015d0fb33f5effc4f2d3528767b43d320d7,0.8000000000000002,0.6638888888888889,0.17333333333333334,0.2709094396718833,0.13611111111111115,0.26666666666666666,0.8083333333333332,0.8694444444444445
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,3-19,713102,5,10,3,a3135352a64f01f7fe2d61ece6b5c5d251576b3ffbc87e691605186d21b49d82,0.8000000000000002,0.38888888888888884,0.29333333333333333,0.3322287090059157,0.41111111111111115,0.016666666666666666,0.8083333333333332,0.8527777777777779
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,3-19,713102,5,20,3,06da0dbac4faa141ba858c19b175be01fc86ee81b58cadaa3fbb75b46a8dc2cd,0.8000000000000002,0.25833333333333336,0.41,0.3141666402057601,0.5416666666666666,0.0,0.8083333333333332,0.8472222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,3-19,713102,10,1,3,afb59c75dcc9e5325b8e1be7b5aaf0652289be13dec3a8d4b465a4a51325b0bc,0.8000000000000002,0.8000000000000002,0.0,0.0,0.0,0.3499999999999999,0.8083333333333332,0.5694444444444444
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,3-19,713102,10,5,3,1d0a52243899a5e2dc01d12866627cd3c69780d27fb24ef2a1b0a02474afd925,0.8000000000000002,0.6416666666666667,0.12666666666666668,0.20905090743075408,0.15833333333333335,0.25,0.8083333333333332,0.8527777777777777
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,3-19,713102,10,10,3,bf908f20b121230ada75f6ab97d84dede27e2a1eeccf4f07dbb4e201ebc11946,0.8000000000000002,0.4388888888888889,0.19833333333333333,0.2723083218249706,0.36111111111111116,0.0,0.8083333333333332,0.85
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_20,3-19,713102,10,20,3,8cdca2cd9339f01cc9620f89c4aa55b09eecc0b7a20e2cce7b6041c7e65e1791,0.8000000000000002,0.3444444444444444,0.2333333333333333,0.27296221918038494,0.45555555555555555,0.0,0.8083333333333332,0.8472222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_1,3-19,713102,25,1,3,05fb53165c8363dce7b09b845f60fcf7b37f1fb2645128674b4d07a50a5951f7,0.8000000000000002,0.7944444444444444,0.004666666666666667,0.009250122647399875,0.005555555555555573,0.5833333333333334,0.8083333333333332,0.37777777777777777
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_5,3-19,713102,25,5,3,683ac67d08799ebe0df466bdd93fc3f8cdb6862a63ab77a6ee1d91a2d33e9af3,0.8000000000000002,0.5027777777777778,0.09000000000000001,0.15113291924067665,0.2972222222222223,0.08333333333333333,0.8083333333333332,0.75
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_10,3-19,713102,25,10,3,df8500ab1fb784cd3e7918464013c29de8d560c5a77a2a6ea4714b9733e68435,0.8000000000000002,0.3416666666666666,0.13,0.18796117348865107,0.4583333333333333,0.0,0.8083333333333332,0.7194444444444444
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_20,3-19,713102,25,20,3,2e7859b8b77f7ba717696e3e07e595547200c3873da9fb721ec342812ea427bf,0.8000000000000002,0.32222222222222224,0.15866666666666665,0.21093000760485534,0.47777777777777786,0.0,0.8083333333333332,0.7666666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_1,3-19,713103,1,1,3,dd12312d1e0827c48df06ba86814b7472d7c71364e93e36fbad25284aad0cd64,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.3499999999999999,0.8416666666666667,0.8555555555555555
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_5,3-19,713103,1,5,3,10d11391c27779fcb647bc6edf4e94cbe6b02d520953df022e509398ca957080,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.3499999999999999,0.8416666666666667,0.9138888888888889
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_10,3-19,713103,1,10,3,2b7617be4ffc118490d003d48d43496a0da13ebb4fa2cd41c4417b7f24f4bcbc,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.3499999999999999,0.8416666666666667,0.9222222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_20,3-19,713103,1,20,3,6c165f57a96a8761670e7415d61fdffa58a0ba42c31a396292ebe8406b705906,0.8333333333333334,0.39166666666666666,1.0,0.5563929799893681,0.4416666666666667,0.016666666666666666,0.8416666666666667,0.9166666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_3__mopc_hr_official_repo__k_1,3-19,713103,3,1,3,068ae382ce8753cac49bc604a25d523b2d29688de85c03d5bf089523c5844ce4,0.8333333333333334,0.8333333333333334,0.005555555555555556,0.010893246187363835,0.0,0.3499999999999999,0.8416666666666667,0.8527777777777779
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_3__mopc_hr_official_repo__k_5,3-19,713103,3,5,3,3c4a6a50433e586e1a53fcf9ba8b2ae84e467e264b038efef70c9ed3eff12d73,0.8333333333333334,0.8333333333333334,0.005555555555555556,0.010893246187363835,0.0,0.3499999999999999,0.8416666666666667,0.8888888888888888
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_3__mopc_hr_official_repo__k_10,3-19,713103,3,10,3,27d94707f8cfc2a14768528e9144f0e11b23554e748d7d1e1bff5065cfee3bf2,0.8333333333333334,0.5111111111111112,0.4666666666666666,0.4724796239696212,0.32222222222222224,0.016666666666666666,0.8416666666666667,0.9083333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_3__mopc_hr_official_repo__k_20,3-19,713103,3,20,3,1d6fa836851b75f0262bdf58066c919dbe24f6eee0d9956aa4ad04aa96a58cb1,0.8333333333333334,0.37777777777777777,0.5777777777777778,0.4563987536976614,0.45555555555555555,0.0,0.8416666666666667,0.8972222222222223
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_5__mopc_hr_official_repo__k_1,3-19,713103,5,1,3,5f7ecb3c1a8473c37e89237d8dda59beefda50c0b816714f73305ca5bd281150,0.8333333333333334,0.8333333333333334,0.0033333333333333335,0.006587615283267456,0.0,0.3499999999999999,0.8416666666666667,0.8472222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_5__mopc_hr_official_repo__k_5,3-19,713103,5,5,3,46de4b40195fcccbc4325f220f961482697e995239b4538f246be34da3e97052,0.8333333333333334,0.6638888888888889,0.19666666666666668,0.29950059202145135,0.16944444444444448,0.08333333333333333,0.8416666666666667,0.8222222222222223
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_5__mopc_hr_official_repo__k_10,3-19,713103,5,10,3,d3b84e2228967cab6adf92e3aa8642efd220ef828bb3034ef594447ddef5126f,0.8333333333333334,0.30277777777777776,0.3633333333333333,0.3252754263280579,0.5305555555555556,0.0,0.8416666666666667,0.8944444444444445
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_5__mopc_hr_official_repo__k_20,3-19,713103,5,20,3,7a5e6b29af7ec377030b9d65e14d93d91e2d04b509ae0ce96280f65aa9cc7849,0.8333333333333334,0.27777777777777773,0.41333333333333333,0.3294275192500837,0.5555555555555556,0.0,0.8416666666666667,0.8861111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_1,3-19,713103,10,1,3,efe864b7690499772a255fcb85aa4045a4a06cf555e1880a2caa7e1f3354130c,0.8333333333333334,0.8333333333333334,0.0016666666666666668,0.0033134526176275673,0.0,0.3499999999999999,0.8416666666666667,0.7694444444444445
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_5,3-19,713103,10,5,3,c42df7126fd7b124ce14065fc497fabeb637f0796e4dbdf46b1fd7adc1f43d3e,0.8333333333333334,0.6444444444444444,0.16333333333333333,0.25861766483108756,0.18888888888888897,0.18333333333333335,0.8416666666666667,0.7888888888888889
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_10,3-19,713103,10,10,3,1246cd72044639629d5b3e2e164760f21350c605e336a36c8ec7c9c2b8b50bea,0.8333333333333334,0.3666666666666667,0.22999999999999998,0.27907028664684824,0.46666666666666673,0.016666666666666666,0.8416666666666667,0.8777777777777778
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_20,3-19,713103,10,20,3,b65c63e15e557bc0020d4d12f5a191aa968829b1994c69acef6793e2117548e2,0.8333333333333334,0.27499999999999997,0.265,0.2677403049387792,0.5583333333333335,0.016666666666666666,0.8416666666666667,0.8722222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_1,3-19,713103,25,1,3,de067e880e4ee6830d0559a635431bb5234719963da5efd457534110391964ca,0.8333333333333334,0.8527777777777777,0.006666666666666667,0.013227583432091844,-0.019444444444444375,0.65,0.8416666666666667,0.5888888888888889
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_5,3-19,713103,25,5,3,d0719ce6f5c66d7bb024c0408aa80ede3be019e520593f468cad5906234ed298,0.8333333333333334,0.5166666666666667,0.10733333333333334,0.17696968438127691,0.3166666666666667,0.06666666666666667,0.8416666666666667,0.7027777777777778
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_10,3-19,713103,25,10,3,6e1e8efd37b7d1341cf02f49a9be918442edf093b13d520006a4e846d47c2c0e,0.8333333333333334,0.37777777777777777,0.14933333333333332,0.21383176772445286,0.45555555555555555,0.0,0.8416666666666667,0.7861111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_20,3-19,713103,25,20,3,fc34230b0803dea2290ed39124679946fe594b375b7db932f449d23c1484c599,0.8333333333333334,0.30277777777777776,0.15,0.1978420769371073,0.5305555555555556,0.0,0.8416666666666667,0.811111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_1,3-19,713104,1,1,3,0cc76018b63e18d171a2700531211b1cc3ffc983111df61072696deb869110ad,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.4000000000000001,0.7916666666666666,0.7194444444444444
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_5,3-19,713104,1,5,3,3381a3b1db0f1de1dbdc5e57171b1930bf334f1ee14e3907f590c8028f91a82f,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.4000000000000001,0.7916666666666666,0.8083333333333332
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_10,3-19,713104,1,10,3,09b2623b5cdbb698122d3103d48824a16a4614e30f4440180725846ea3d907ba,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.4000000000000001,0.7916666666666666,0.8111111111111112
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_20,3-19,713104,1,20,3,67a3b488eaba94d7d2fbcd52bb4b3412d0ee2a52a77e980d063bb788505a178a,0.7416666666666667,0.33055555555555555,0.9666666666666667,0.486781314270484,0.41111111111111115,0.0,0.7916666666666666,0.8055555555555555
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_1,3-19,713104,3,1,3,e0042080ed58dd91758147a769f717e32df8212b3b7f6c595f37c6236d021645,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.4000000000000001,0.7916666666666666,0.6805555555555555
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_5,3-19,713104,3,5,3,56ef6f88f8fc0880f353433a3cb0165bff42af94fb26e4f317eeb10496bf0c9d,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.4000000000000001,0.7916666666666666,0.7916666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_10,3-19,713104,3,10,3,4e0386767d422b387cae9618c7aca54356062d012b65954db3e95370df87c49b,0.7416666666666667,0.45,0.4277777777777778,0.43840736454597845,0.2916666666666667,0.0,0.7916666666666666,0.7833333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_20,3-19,713104,3,20,3,0743cdf4475b5bb69cc488b74bc60fae2332bf273c871aec079753eb4838ad93,0.7416666666666667,0.2722222222222222,0.5166666666666667,0.3530778946038963,0.4694444444444445,0.0,0.7916666666666666,0.7972222222222222
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_1,3-19,713104,5,1,3,664bb591f048a1f0e83356ae2a762a358318fb5d5a536eb176fa8abb16570996,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.4000000000000001,0.7916666666666666,0.6555555555555556
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_5,3-19,713104,5,5,3,cec31ecfb4e7ffc8704f8caec38eb68bd73d9d5bb1c4835278f0e3c07124eca6,0.7416666666666667,0.6111111111111112,0.2333333333333333,0.3339080037602619,0.13055555555555556,0.18333333333333335,0.7916666666666666,0.7638888888888888
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_10,3-19,713104,5,10,3,f1980bc00e1a39d284fa6f3491429b5d0837f538eb208483aa3f922a1f728fd0,0.7416666666666667,0.3,0.3433333333333333,0.3184094187413185,0.4416666666666667,0.0,0.7916666666666666,0.7722222222222221
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_20,3-19,713104,5,20,3,4c06ee82f5fbeb8bf6c1e8f29cdc72c3e53915b63f2b2ffd40e4acd26c281d2a,0.7416666666666667,0.20555555555555557,0.38666666666666666,0.26803045135821335,0.5361111111111111,0.0,0.7916666666666666,0.7833333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_1,3-19,713104,10,1,3,e19033f5b89daed6606228a2af46b1b4d4c4942d348a663babd0fa63c326219e,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.4000000000000001,0.7916666666666666,0.5861111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_5,3-19,713104,10,5,3,0211e8e455f04760b70719adf7949a332095994286576de890d3bc7ae2febf2d,0.7416666666666667,0.525,0.17666666666666667,0.25986851129139615,0.2166666666666667,0.16666666666666666,0.7916666666666666,0.725
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_10,3-19,713104,10,10,3,7442025a93eff74071454500e02167a141fe87de6722b175f3fed641880d4ef5,0.7416666666666667,0.30277777777777776,0.22166666666666668,0.2546378523638298,0.43888888888888894,0.0,0.7916666666666666,0.75
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_20,3-19,713104,10,20,3,9bdd99081a5f78c110bb74eb589b3546c98687c93dec465cf26d117fca53c424,0.7416666666666667,0.25833333333333336,0.255,0.25599815978171203,0.4833333333333334,0.0,0.7916666666666666,0.7527777777777778
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_1,3-19,713104,25,1,3,7265b75c1e24235177c8905927257e74f7db0d5cdea303768c27f29e36319616,0.7416666666666667,0.7277777777777779,0.0033333333333333335,0.006606792352266595,0.013888888888888914,0.4166666666666667,0.7916666666666666,0.3888888888888889
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_5,3-19,713104,25,5,3,f876c9d2f44aad3c4c6858bd72105b3887af9ceb83054d03b45191b887fb68fb,0.7416666666666667,0.375,0.11333333333333333,0.17402476836676561,0.3666666666666667,0.0,0.7916666666666666,0.686111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_10,3-19,713104,25,10,3,72fbe0384b6052463f30bcc9cb9d864881695f5ed0768045307be9e26db6140d,0.7416666666666667,0.2722222222222222,0.14066666666666666,0.1845842900172752,0.4694444444444445,0.0,0.7916666666666666,0.7111111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_20,3-19,713104,25,20,3,7bd327d8e8d7138453630cb874719a6568f93b72bcfce7b6ea25143477b475ae,0.7416666666666667,0.26666666666666666,0.162,0.2010498920893867,0.47500000000000003,0.0,0.7916666666666666,0.725
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_1,3-19,713105,1,1,3,1dfaf20dae1428a05d2bf174e4ff5f0aa9e4499dc3d57d76e9c6e15f6139fc27,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.45,0.85,0.7416666666666667
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_5,3-19,713105,1,5,3,922de0ebdef4059fb327d083667ed2cc40bc1c01c53af9c3201240006770b480,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.45,0.85,0.8555555555555555
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_10,3-19,713105,1,10,3,9a24c7d53da05f7730893688b4e3f32dfbbc1550f9873dbad6877464eb65437e,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.45,0.85,0.8527777777777777
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_20,3-19,713105,1,20,3,47a3d01de8bc59c6dd5d392680db4fa024b4b3a897bf0b9abbae706e51985062,0.8333333333333334,0.38611111111111107,0.9166666666666666,0.5408829442183171,0.44722222222222224,0.03333333333333333,0.85,0.861111111111111
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_1,3-19,713105,3,1,3,24dd1676edd13929e0c3e08843d04a1ab245d89062731201cd67655a8048aab7,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.45,0.85,0.7222222222222223
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_5,3-19,713105,3,5,3,fa16d80d1f3fd1828cf20baaaadfc1889f0c8e18c5e177c3ddd5287b157cebf0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.45,0.85,0.8277777777777778
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_10,3-19,713105,3,10,3,a1711613bfcb085baafc58ce2d8f162ad4d50e414cedb62b49fb40c70bf79b09,0.8333333333333334,0.5444444444444444,0.3666666666666667,0.43584726943330865,0.288888888888889,0.06666666666666667,0.85,0.8305555555555556
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_20,3-19,713105,3,20,3,ddcd9cbd7fa69b5527f1383c34b5ba4a2cbba6c32bb55ceb6b574fc100ed2a81,0.8333333333333334,0.31666666666666665,0.5666666666666668,0.40619043751353695,0.5166666666666667,0.0,0.85,0.8416666666666667
