scenario,split,group_type,group_key,receiver_label,receiver_index,transmitter_label,transmitter_index,day_label,day_index,sample_count,correct_count,accuracy,confusion_json
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|14-7,1-1,0,14-7,1,2021_03_23,3,1000,373,37.3,"{""1->0"": 75, ""1->1"": 373, ""1->2"": 1, ""1->3"": 549, ""1->4"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|14-7,14-7,2,14-7,1,2021_03_23,3,1000,211,21.1,"{""1->0"": 149, ""1->1"": 211, ""1->3"": 637, ""1->4"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|14-7,2-1,5,14-7,1,2021_03_23,3,1000,242,24.2,"{""1->0"": 112, ""1->1"": 242, ""1->2"": 3, ""1->3"": 621, ""1->4"": 20, ""1->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|14-7,20-1,7,14-7,1,2021_03_23,3,1000,382,38.2,"{""1->0"": 7, ""1->1"": 382, ""1->2"": 1, ""1->3"": 606, ""1->4"": 3, ""1->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|14-7,7-14,9,14-7,1,2021_03_23,3,1000,627,62.7,"{""1->0"": 46, ""1->1"": 627, ""1->2"": 3, ""1->3"": 307, ""1->4"": 15, ""1->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|14-7,7-7,10,14-7,1,2021_03_23,3,1000,636,63.6,"{""1->0"": 108, ""1->1"": 636, ""1->2"": 1, ""1->3"": 251, ""1->4"": 3, ""1->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|14-7,8-8,11,14-7,1,2021_03_23,3,1000,552,55.2,"{""1->0"": 48, ""1->1"": 552, ""1->3"": 397, ""1->4"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|20-15,1-1,0,20-15,2,2021_03_23,3,1000,995,99.5,"{""2->0"": 4, ""2->2"": 995, ""2->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|20-15,14-7,2,20-15,2,2021_03_23,3,1000,701,70.1,"{""2->0"": 10, ""2->1"": 206, ""2->2"": 701, ""2->3"": 63, ""2->4"": 18, ""2->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|20-15,2-1,5,20-15,2,2021_03_23,3,1000,675,67.5,"{""2->0"": 5, ""2->1"": 311, ""2->2"": 675, ""2->3"": 2, ""2->4"": 4, ""2->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|20-15,20-1,7,20-15,2,2021_03_23,3,1000,398,39.8,"{""2->0"": 339, ""2->1"": 164, ""2->2"": 398, ""2->3"": 82, ""2->4"": 9, ""2->5"": 8}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|20-15,7-14,9,20-15,2,2021_03_23,3,1000,348,34.8,"{""2->0"": 288, ""2->1"": 90, ""2->2"": 348, ""2->3"": 63, ""2->4"": 26, ""2->5"": 185}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|20-15,7-7,10,20-15,2,2021_03_23,3,1000,462,46.2,"{""2->0"": 515, ""2->1"": 3, ""2->2"": 462, ""2->3"": 19, ""2->4"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|20-15,8-8,11,20-15,2,2021_03_23,3,1000,830,83.0,"{""2->0"": 50, ""2->1"": 13, ""2->2"": 830, ""2->3"": 28, ""2->4"": 1, ""2->5"": 78}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|20-19,1-1,0,20-19,3,2021_03_23,3,1000,782,78.2,"{""3->0"": 205, ""3->1"": 9, ""3->3"": 782, ""3->4"": 3, ""3->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|20-19,14-7,2,20-19,3,2021_03_23,3,1000,104,10.4,"{""3->0"": 68, ""3->1"": 581, ""3->2"": 68, ""3->3"": 104, ""3->4"": 142, ""3->5"": 37}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|20-19,2-1,5,20-19,3,2021_03_23,3,1000,650,65.0,"{""3->0"": 42, ""3->1"": 291, ""3->2"": 1, ""3->3"": 650, ""3->4"": 16}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|20-19,20-1,7,20-19,3,2021_03_23,3,1000,137,13.7,"{""3->0"": 11, ""3->1"": 841, ""3->3"": 137, ""3->4"": 10, ""3->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|20-19,7-14,9,20-19,3,2021_03_23,3,1000,857,85.7,"{""3->0"": 30, ""3->1"": 106, ""3->3"": 857, ""3->4"": 6, ""3->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|20-19,7-7,10,20-19,3,2021_03_23,3,1000,741,74.1,"{""3->0"": 211, ""3->1"": 43, ""3->3"": 741, ""3->4"": 3, ""3->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|20-19,8-8,11,20-19,3,2021_03_23,3,1000,873,87.3,"{""3->0"": 117, ""3->1"": 5, ""3->3"": 873, ""3->4"": 5}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|6-15,1-1,0,6-15,4,2021_03_23,3,1000,400,40.0,"{""4->0"": 19, ""4->1"": 19, ""4->3"": 559, ""4->4"": 400, ""4->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|6-15,14-7,2,6-15,4,2021_03_23,3,1000,793,79.3,"{""4->0"": 3, ""4->1"": 186, ""4->3"": 18, ""4->4"": 793}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|6-15,2-1,5,6-15,4,2021_03_23,3,1000,550,55.0,"{""4->0"": 9, ""4->1"": 310, ""4->3"": 129, ""4->4"": 550, ""4->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|6-15,20-1,7,6-15,4,2021_03_23,3,1000,481,48.1,"{""4->0"": 6, ""4->1"": 45, ""4->2"": 7, ""4->3"": 456, ""4->4"": 481, ""4->5"": 5}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|6-15,7-14,9,6-15,4,2021_03_23,3,1000,729,72.9,"{""4->0"": 1, ""4->1"": 15, ""4->3"": 252, ""4->4"": 729, ""4->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|6-15,7-7,10,6-15,4,2021_03_23,3,1000,520,52.0,"{""4->0"": 1, ""4->1"": 133, ""4->3"": 346, ""4->4"": 520}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|6-15,8-8,11,6-15,4,2021_03_23,3,1000,832,83.2,"{""4->1"": 134, ""4->3"": 34, ""4->4"": 832}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|8-20,1-1,0,8-20,5,2021_03_23,3,1000,166,16.6,"{""5->0"": 3, ""5->2"": 829, ""5->3"": 1, ""5->4"": 1, ""5->5"": 166}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|8-20,14-7,2,8-20,5,2021_03_23,3,1000,950,95.0,"{""5->2"": 24, ""5->3"": 1, ""5->4"": 25, ""5->5"": 950}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|8-20,2-1,5,8-20,5,2021_03_23,3,1000,936,93.6,"{""5->0"": 1, ""5->2"": 3, ""5->3"": 1, ""5->4"": 59, ""5->5"": 936}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|8-20,20-1,7,8-20,5,2021_03_23,3,1000,351,35.1,"{""5->0"": 6, ""5->1"": 2, ""5->2"": 616, ""5->3"": 1, ""5->4"": 24, ""5->5"": 351}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|8-20,7-14,9,8-20,5,2021_03_23,3,1000,840,84.0,"{""5->0"": 6, ""5->1"": 2, ""5->2"": 61, ""5->3"": 3, ""5->4"": 88, ""5->5"": 840}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|8-20,7-7,10,8-20,5,2021_03_23,3,1000,791,79.1,"{""5->0"": 8, ""5->2"": 192, ""5->4"": 9, ""5->5"": 791}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|8-20,8-8,11,8-20,5,2021_03_23,3,1000,970,97.0,"{""5->0"": 2, ""5->2"": 8, ""5->4"": 20, ""5->5"": 970}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-10|2021_03_23,1-1,0,14-10,0,2021_03_23,3,1000,640,64.0,"{""0->0"": 640, ""0->1"": 126, ""0->3"": 232, ""0->4"": 1, ""0->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-10|2021_03_23,14-7,2,14-10,0,2021_03_23,3,1000,436,43.6,"{""0->0"": 436, ""0->1"": 3, ""0->3"": 561}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-10|2021_03_23,2-1,5,14-10,0,2021_03_23,3,1000,359,35.9,"{""0->0"": 359, ""0->1"": 109, ""0->2"": 1, ""0->3"": 521, ""0->4"": 10}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-10|2021_03_23,20-1,7,14-10,0,2021_03_23,3,1000,110,11.0,"{""0->0"": 110, ""0->1"": 318, ""0->3"": 569, ""0->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-10|2021_03_23,7-14,9,14-10,0,2021_03_23,3,1000,978,97.8,"{""0->0"": 978, ""0->3"": 22}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|14-10|2021_03_23,7-7,10,14-10,0,2021_03_23,3,1000,710,71.0,"{""0->0"": 710, ""0->1"": 34, ""0->3"": 256}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|14-10|2021_03_23,8-8,11,14-10,0,2021_03_23,3,1000,353,35.3,"{""0->0"": 353, ""0->1"": 11, ""0->3"": 630, ""0->4"": 5, ""0->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-7|2021_03_23,1-1,0,14-7,1,2021_03_23,3,1000,373,37.3,"{""1->0"": 75, ""1->1"": 373, ""1->2"": 1, ""1->3"": 549, ""1->4"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-7|2021_03_23,14-7,2,14-7,1,2021_03_23,3,1000,211,21.1,"{""1->0"": 149, ""1->1"": 211, ""1->3"": 637, ""1->4"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-7|2021_03_23,2-1,5,14-7,1,2021_03_23,3,1000,242,24.2,"{""1->0"": 112, ""1->1"": 242, ""1->2"": 3, ""1->3"": 621, ""1->4"": 20, ""1->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-7|2021_03_23,20-1,7,14-7,1,2021_03_23,3,1000,382,38.2,"{""1->0"": 7, ""1->1"": 382, ""1->2"": 1, ""1->3"": 606, ""1->4"": 3, ""1->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-7|2021_03_23,7-14,9,14-7,1,2021_03_23,3,1000,627,62.7,"{""1->0"": 46, ""1->1"": 627, ""1->2"": 3, ""1->3"": 307, ""1->4"": 15, ""1->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|14-7|2021_03_23,7-7,10,14-7,1,2021_03_23,3,1000,636,63.6,"{""1->0"": 108, ""1->1"": 636, ""1->2"": 1, ""1->3"": 251, ""1->4"": 3, ""1->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|14-7|2021_03_23,8-8,11,14-7,1,2021_03_23,3,1000,552,55.2,"{""1->0"": 48, ""1->1"": 552, ""1->3"": 397, ""1->4"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|20-15|2021_03_23,1-1,0,20-15,2,2021_03_23,3,1000,995,99.5,"{""2->0"": 4, ""2->2"": 995, ""2->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|20-15|2021_03_23,14-7,2,20-15,2,2021_03_23,3,1000,701,70.1,"{""2->0"": 10, ""2->1"": 206, ""2->2"": 701, ""2->3"": 63, ""2->4"": 18, ""2->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|20-15|2021_03_23,2-1,5,20-15,2,2021_03_23,3,1000,675,67.5,"{""2->0"": 5, ""2->1"": 311, ""2->2"": 675, ""2->3"": 2, ""2->4"": 4, ""2->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|20-15|2021_03_23,20-1,7,20-15,2,2021_03_23,3,1000,398,39.8,"{""2->0"": 339, ""2->1"": 164, ""2->2"": 398, ""2->3"": 82, ""2->4"": 9, ""2->5"": 8}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|20-15|2021_03_23,7-14,9,20-15,2,2021_03_23,3,1000,348,34.8,"{""2->0"": 288, ""2->1"": 90, ""2->2"": 348, ""2->3"": 63, ""2->4"": 26, ""2->5"": 185}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|20-15|2021_03_23,7-7,10,20-15,2,2021_03_23,3,1000,462,46.2,"{""2->0"": 515, ""2->1"": 3, ""2->2"": 462, ""2->3"": 19, ""2->4"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|20-15|2021_03_23,8-8,11,20-15,2,2021_03_23,3,1000,830,83.0,"{""2->0"": 50, ""2->1"": 13, ""2->2"": 830, ""2->3"": 28, ""2->4"": 1, ""2->5"": 78}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|20-19|2021_03_23,1-1,0,20-19,3,2021_03_23,3,1000,782,78.2,"{""3->0"": 205, ""3->1"": 9, ""3->3"": 782, ""3->4"": 3, ""3->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|20-19|2021_03_23,14-7,2,20-19,3,2021_03_23,3,1000,104,10.4,"{""3->0"": 68, ""3->1"": 581, ""3->2"": 68, ""3->3"": 104, ""3->4"": 142, ""3->5"": 37}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|20-19|2021_03_23,2-1,5,20-19,3,2021_03_23,3,1000,650,65.0,"{""3->0"": 42, ""3->1"": 291, ""3->2"": 1, ""3->3"": 650, ""3->4"": 16}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|20-19|2021_03_23,20-1,7,20-19,3,2021_03_23,3,1000,137,13.7,"{""3->0"": 11, ""3->1"": 841, ""3->3"": 137, ""3->4"": 10, ""3->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|20-19|2021_03_23,7-14,9,20-19,3,2021_03_23,3,1000,857,85.7,"{""3->0"": 30, ""3->1"": 106, ""3->3"": 857, ""3->4"": 6, ""3->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|20-19|2021_03_23,7-7,10,20-19,3,2021_03_23,3,1000,741,74.1,"{""3->0"": 211, ""3->1"": 43, ""3->3"": 741, ""3->4"": 3, ""3->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|20-19|2021_03_23,8-8,11,20-19,3,2021_03_23,3,1000,873,87.3,"{""3->0"": 117, ""3->1"": 5, ""3->3"": 873, ""3->4"": 5}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|6-15|2021_03_23,1-1,0,6-15,4,2021_03_23,3,1000,400,40.0,"{""4->0"": 19, ""4->1"": 19, ""4->3"": 559, ""4->4"": 400, ""4->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|6-15|2021_03_23,14-7,2,6-15,4,2021_03_23,3,1000,793,79.3,"{""4->0"": 3, ""4->1"": 186, ""4->3"": 18, ""4->4"": 793}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|6-15|2021_03_23,2-1,5,6-15,4,2021_03_23,3,1000,550,55.0,"{""4->0"": 9, ""4->1"": 310, ""4->3"": 129, ""4->4"": 550, ""4->5"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|6-15|2021_03_23,20-1,7,6-15,4,2021_03_23,3,1000,481,48.1,"{""4->0"": 6, ""4->1"": 45, ""4->2"": 7, ""4->3"": 456, ""4->4"": 481, ""4->5"": 5}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|6-15|2021_03_23,7-14,9,6-15,4,2021_03_23,3,1000,729,72.9,"{""4->0"": 1, ""4->1"": 15, ""4->3"": 252, ""4->4"": 729, ""4->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|6-15|2021_03_23,7-7,10,6-15,4,2021_03_23,3,1000,520,52.0,"{""4->0"": 1, ""4->1"": 133, ""4->3"": 346, ""4->4"": 520}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|6-15|2021_03_23,8-8,11,6-15,4,2021_03_23,3,1000,832,83.2,"{""4->1"": 134, ""4->3"": 34, ""4->4"": 832}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|8-20|2021_03_23,1-1,0,8-20,5,2021_03_23,3,1000,166,16.6,"{""5->0"": 3, ""5->2"": 829, ""5->3"": 1, ""5->4"": 1, ""5->5"": 166}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|8-20|2021_03_23,14-7,2,8-20,5,2021_03_23,3,1000,950,95.0,"{""5->2"": 24, ""5->3"": 1, ""5->4"": 25, ""5->5"": 950}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|8-20|2021_03_23,2-1,5,8-20,5,2021_03_23,3,1000,936,93.6,"{""5->0"": 1, ""5->2"": 3, ""5->3"": 1, ""5->4"": 59, ""5->5"": 936}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|8-20|2021_03_23,20-1,7,8-20,5,2021_03_23,3,1000,351,35.1,"{""5->0"": 6, ""5->1"": 2, ""5->2"": 616, ""5->3"": 1, ""5->4"": 24, ""5->5"": 351}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|8-20|2021_03_23,7-14,9,8-20,5,2021_03_23,3,1000,840,84.0,"{""5->0"": 6, ""5->1"": 2, ""5->2"": 61, ""5->3"": 3, ""5->4"": 88, ""5->5"": 840}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|8-20|2021_03_23,7-7,10,8-20,5,2021_03_23,3,1000,791,79.1,"{""5->0"": 8, ""5->2"": 192, ""5->4"": 9, ""5->5"": 791}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|8-20|2021_03_23,8-8,11,8-20,5,2021_03_23,3,1000,970,97.0,"{""5->0"": 2, ""5->2"": 8, ""5->4"": 20, ""5->5"": 970}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,1-1,1-1,0,14-10,0,2021_03_01,0,18000,11162,62.01111111111111,"{""0->0"": 2421, ""0->1"": 59, ""0->2"": 6, ""0->3"": 511, ""0->4"": 3, ""1->0"": 706, ""1->1"": 127, ""1->2"": 1, ""1->3"": 2162, ""1->4"": 4, ""2->0"": 33, ""2->1"": 48, ""2->2"": 2760, ""2->3"": 19, ""2->4"": 9, ""2->5"": 131, ""3->0"": 724, ""3->1"": 68, ""3->2"": 2, ""3->3"": 2192, ""3->4"": 11, ""3->5"": 3, ""4->0"": 22, ""4->1"": 317, ""4->2"": 4, ""4->3"": 854, ""4->4"": 1795, ""4->5"": 8, ""5->0"": 104, ""5->1"": 9, ""5->2"": 963, ""5->3"": 9, ""5->4"": 48, ""5->5"": 1867}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,14-7,14-7,2,14-10,0,2021_03_01,0,18000,8622,47.9,"{""0->0"": 2239, ""0->1"": 86, ""0->2"": 7, ""0->3"": 665, ""0->4"": 2, ""0->5"": 1, ""1->0"": 423, ""1->1"": 529, ""1->3"": 2029, ""1->4"": 19, ""2->0"": 90, ""2->1"": 416, ""2->2"": 1298, ""2->3"": 392, ""2->4"": 289, ""2->5"": 515, ""3->0"": 258, ""3->1"": 1626, ""3->2"": 177, ""3->3"": 656, ""3->4"": 195, ""3->5"": 88, ""4->0"": 276, ""4->1"": 481, ""4->2"": 24, ""4->3"": 991, ""4->4"": 1188, ""4->5"": 40, ""5->0"": 1, ""5->2"": 225, ""5->4"": 62, ""5->5"": 2712}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,2-1,2-1,5,14-10,0,2021_03_01,0,18000,12235,67.97222222222223,"{""0->0"": 2222, ""0->1"": 229, ""0->2"": 52, ""0->3"": 407, ""0->4"": 68, ""0->5"": 22, ""1->0"": 529, ""1->1"": 1276, ""1->2"": 20, ""1->3"": 1071, ""1->4"": 90, ""1->5"": 14, ""2->0"": 61, ""2->1"": 538, ""2->2"": 2295, ""2->3"": 91, ""2->4"": 7, ""2->5"": 8, ""3->0"": 221, ""3->1"": 808, ""3->2"": 2, ""3->3"": 1859, ""3->4"": 102, ""3->5"": 8, ""4->0"": 31, ""4->1"": 275, ""4->2"": 3, ""4->3"": 474, ""4->4"": 2208, ""4->5"": 9, ""5->0"": 7, ""5->1"": 1, ""5->2"": 561, ""5->3"": 4, ""5->4"": 52, ""5->5"": 2375}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,20-1,20-1,7,14-10,0,2021_03_01,0,18000,8012,44.51111111111111,"{""0->0"": 1693, ""0->1"": 854, ""0->2"": 3, ""0->3"": 414, ""0->4"": 30, ""0->5"": 6, ""1->0"": 293, ""1->1"": 510, ""1->2"": 24, ""1->3"": 2064, ""1->4"": 98, ""1->5"": 11, ""2->0"": 820, ""2->1"": 248, ""2->2"": 1199, ""2->3"": 604, ""2->4"": 60, ""2->5"": 69, ""3->0"": 722, ""3->1"": 1220, ""3->2"": 12, ""3->3"": 987, ""3->4"": 42, ""3->5"": 17, ""4->0"": 27, ""4->1"": 301, ""4->2"": 16, ""4->3"": 1192, ""4->4"": 1414, ""4->5"": 50, ""5->0"": 12, ""5->1"": 9, ""5->2"": 539, ""5->3"": 12, ""5->4"": 219, ""5->5"": 2209}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,7-14,7-14,9,14-10,0,2021_03_01,0,18000,12018,66.76666666666667,"{""0->0"": 2708, ""0->1"": 10, ""0->2"": 7, ""0->3"": 268, ""0->4"": 7, ""1->0"": 201, ""1->1"": 754, ""1->2"": 3, ""1->3"": 1994, ""1->4"": 44, ""1->5"": 4, ""2->0"": 525, ""2->1"": 630, ""2->2"": 1145, ""2->3"": 217, ""2->4"": 120, ""2->5"": 363, ""3->0"": 148, ""3->1"": 123, ""3->3"": 2695, ""3->4"": 33, ""3->5"": 1, ""4->0"": 11, ""4->1"": 60, ""4->3"": 728, ""4->4"": 2198, ""4->5"": 3, ""5->0"": 20, ""5->1"": 4, ""5->2"": 125, ""5->3"": 7, ""5->4"": 326, ""5->5"": 2518}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,7-7,7-7,10,14-10,0,2021_03_01,0,18000,10735,59.638888888888886,"{""0->0"": 2111, ""0->1"": 175, ""0->2"": 6, ""0->3"": 705, ""0->4"": 3, ""1->0"": 928, ""1->1"": 1053, ""1->3"": 1009, ""1->4"": 10, ""2->0"": 1062, ""2->1"": 82, ""2->2"": 1515, ""2->3"": 307, ""2->4"": 20, ""2->5"": 14, ""3->0"": 904, ""3->1"": 256, ""3->2"": 71, ""3->3"": 1615, ""3->4"": 110, ""3->5"": 44, ""4->0"": 6, ""4->1"": 778, ""4->2"": 1, ""4->3"": 465, ""4->4"": 1750, ""5->0"": 28, ""5->1"": 2, ""5->2"": 256, ""5->3"": 2, ""5->4"": 21, ""5->5"": 2691}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,8-8,8-8,11,14-10,0,2021_03_01,0,18000,11812,65.62222222222222,"{""0->0"": 1955, ""0->1"": 43, ""0->2"": 5, ""0->3"": 995, ""0->4"": 2, ""1->0"": 150, ""1->1"": 318, ""1->3"": 2525, ""1->4"": 6, ""1->5"": 1, ""2->0"": 168, ""2->1"": 152, ""2->2"": 1598, ""2->3"": 772, ""2->4"": 83, ""2->5"": 227, ""3->0"": 163, ""3->1"": 45, ""3->2"": 1, ""3->3"": 2784, ""3->4"": 6, ""3->5"": 1, ""4->0"": 14, ""4->1"": 240, ""4->2"": 1, ""4->3"": 467, ""4->4"": 2272, ""4->5"": 6, ""5->0"": 3, ""5->2"": 12, ""5->4"": 100, ""5->5"": 2885}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,14-10,1-1,0,14-10,0,2021_03_01,0,21000,15349,73.0904761904762,"{""0->0"": 15349, ""0->1"": 1456, ""0->2"": 86, ""0->3"": 3965, ""0->4"": 115, ""0->5"": 29}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,14-7,1-1,0,14-7,1,2021_03_01,0,21000,4567,21.747619047619047,"{""1->0"": 3230, ""1->1"": 4567, ""1->2"": 48, ""1->3"": 12854, ""1->4"": 271, ""1->5"": 30}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,20-15,1-1,0,20-15,2,2021_03_01,0,21000,11810,56.23809523809524,"{""2->0"": 2759, ""2->1"": 2114, ""2->2"": 11810, ""2->3"": 2402, ""2->4"": 588, ""2->5"": 1327}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,20-19,1-1,0,20-19,3,2021_03_01,0,21000,12788,60.89523809523809,"{""3->0"": 3140, ""3->1"": 4146, ""3->2"": 265, ""3->3"": 12788, ""3->4"": 499, ""3->5"": 162}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,6-15,1-1,0,6-15,4,2021_03_01,0,21000,12825,61.07142857142857,"{""4->0"": 387, ""4->1"": 2452, ""4->2"": 49, ""4->3"": 5171, ""4->4"": 12825, ""4->5"": 116}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,8-20,1-1,0,8-20,5,2021_03_01,0,21000,17257,82.17619047619047,"{""5->0"": 175, ""5->1"": 25, ""5->2"": 2681, ""5->3"": 34, ""5->4"": 828, ""5->5"": 17257}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|14-10,1-1,0,14-10,0,2021_03_01,0,3000,2421,80.7,"{""0->0"": 2421, ""0->1"": 59, ""0->2"": 6, ""0->3"": 511, ""0->4"": 3}"
