k,old_bias,target_new,target_unknown,old_acc,min_old,seen_new_acc,min_seen,known_vs_unknown_auroc,unknown_fpr95_known,known_avg,known_floor,stage_score
10,0.02,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.9166666666666666,0.8,0.29,0.2,0.5981818181818181,0.92,0.6033333333333333,0.2,0.07999999999999996
10,0.04,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.9166666666666666,0.8,0.26,0.2,0.5921818181818181,0.92,0.5883333333333334,0.2,0.07999999999999996
10,0.06,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.9166666666666666,0.8,0.23,0.15,0.5901363636363637,0.92,0.5733333333333334,0.15,0.07999999999999996
10,0.08,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.9166666666666666,0.8,0.2,0.1,0.5880681818181818,0.92,0.5583333333333333,0.1,0.07999999999999996
10,0.1,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.925,0.85,0.19,0.05,0.5864545454545455,0.92,0.5575,0.05,0.07999999999999996
10,0.15,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.925,0.85,0.14,0.0,0.5828636363636364,0.96,0.5325,0.0,0.040000000000000036
10,0.2,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.925,0.85,0.09,0.0,0.5810454545454545,0.96,0.5075000000000001,0.0,0.040000000000000036
10,0.3,"18-5,19-3,2-5,3-8,8-18","10-10,11-10,2-13,4-10,8-3",0.9333333333333333,0.85,0.04,0.0,0.5802272727272727,0.98,0.4866666666666667,0.0,0.020000000000000018
10,0.0,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.8083333333333333,0.15,0.4,0.2,0.6826363636363636,0.84,0.6041666666666667,0.15,0.16000000000000003
10,0.01,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.8083333333333333,0.15,0.39,0.2,0.6611818181818182,0.85,0.5991666666666666,0.15,0.15000000000000002
10,0.02,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.8166666666666667,0.2,0.38,0.2,0.641090909090909,0.86,0.5983333333333334,0.2,0.14
10,0.04,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.925,0.8,0.24,0.15,0.6228636363636364,0.88,0.5825,0.15,0.12
10,0.06,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.925,0.8,0.18,0.0,0.6208636363636364,0.88,0.5525,0.0,0.12
10,0.08,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.925,0.8,0.15,0.0,0.6185681818181819,0.89,0.5375,0.0,0.10999999999999999
10,0.1,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.9333333333333333,0.85,0.14,0.0,0.6166818181818182,0.89,0.5366666666666666,0.0,0.10999999999999999
10,0.15,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.9333333333333333,0.85,0.09,0.0,0.6138636363636364,0.91,0.5116666666666667,0.0,0.08999999999999997
10,0.2,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.9333333333333333,0.85,0.04,0.0,0.6128636363636364,0.92,0.4866666666666667,0.0,0.04
10,0.3,"18-5,19-3,2-5,3-8,8-3","10-10,11-10,2-13,4-10,8-18",0.9333333333333333,0.85,0.02,0.0,0.612,0.92,0.4766666666666667,0.0,0.02
10,0.0,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.8833333333333333,0.75,0.33,0.2,0.5448181818181819,0.95,0.6066666666666667,0.2,0.050000000000000044
10,0.01,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.8833333333333333,0.75,0.33,0.2,0.5432272727272728,0.94,0.6066666666666667,0.2,0.06000000000000005
10,0.02,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.8916666666666667,0.8,0.33,0.2,0.5401818181818182,0.94,0.6108333333333333,0.2,0.06000000000000005
10,0.04,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.9,0.8,0.27,0.2,0.5370909090909091,0.94,0.585,0.2,0.06000000000000005
10,0.06,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.9166666666666666,0.8,0.25,0.2,0.5358181818181819,0.94,0.5833333333333333,0.2,0.06000000000000005
10,0.08,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.9166666666666666,0.8,0.21,0.1,0.5347272727272727,0.95,0.5633333333333334,0.1,0.050000000000000044
10,0.1,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.925,0.85,0.2,0.1,0.5336363636363637,0.97,0.5625,0.1,0.030000000000000027
10,0.15,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.925,0.85,0.13,0.0,0.531,0.97,0.5275000000000001,0.0,0.030000000000000027
10,0.2,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.925,0.85,0.09,0.0,0.5299090909090909,0.98,0.5075000000000001,0.0,0.020000000000000018
10,0.3,"18-5,19-3,2-5,4-10,8-18","10-10,11-10,2-13,3-8,8-3",0.9333333333333333,0.85,0.04,0.0,0.5295,0.98,0.4866666666666667,0.0,0.020000000000000018
10,0.0,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.775,0.15,0.43,0.2,0.6155,0.92,0.6025,0.15,0.07999999999999996
10,0.01,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.775,0.15,0.43,0.2,0.596,0.93,0.6025,0.15,0.06999999999999995
10,0.02,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.7916666666666666,0.2,0.42,0.2,0.5803181818181818,0.93,0.6058333333333333,0.2,0.06999999999999995
10,0.04,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.9083333333333333,0.8,0.25,0.15,0.5680454545454545,0.91,0.5791666666666666,0.15,0.08999999999999997
10,0.06,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.925,0.8,0.2,0.0,0.5667727272727273,0.91,0.5625,0.0,0.08999999999999997
10,0.08,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.925,0.8,0.16,0.0,0.5654545454545454,0.91,0.5425,0.0,0.08999999999999997
10,0.1,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.9333333333333333,0.85,0.15,0.0,0.5641363636363637,0.93,0.5416666666666666,0.0,0.06999999999999995
10,0.15,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.9333333333333333,0.85,0.08,0.0,0.562,0.93,0.5066666666666667,0.0,0.06999999999999995
10,0.2,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.9333333333333333,0.85,0.04,0.0,0.5616818181818182,0.92,0.4866666666666667,0.0,0.04
10,0.3,"18-5,19-3,2-5,4-10,8-3","10-10,11-10,2-13,3-8,8-18",0.9333333333333333,0.85,0.02,0.0,0.5612727272727273,0.92,0.4766666666666667,0.0,0.02
10,0.0,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.8083333333333333,0.15,0.42,0.2,0.6113181818181819,0.92,0.6141666666666666,0.15,0.07999999999999996
10,0.01,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.8083333333333333,0.15,0.42,0.2,0.5906818181818182,0.92,0.6141666666666666,0.15,0.07999999999999996
10,0.02,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.8166666666666667,0.2,0.41,0.2,0.5725454545454546,0.92,0.6133333333333333,0.2,0.07999999999999996
10,0.04,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.9166666666666666,0.8,0.25,0.15,0.558,0.92,0.5833333333333333,0.15,0.07999999999999996
10,0.06,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.9166666666666666,0.8,0.21,0.0,0.5571818181818182,0.92,0.5633333333333334,0.0,0.07999999999999996
10,0.08,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.9166666666666666,0.8,0.19,0.0,0.5557045454545455,0.92,0.5533333333333333,0.0,0.07999999999999996
10,0.1,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.925,0.85,0.18,0.0,0.5545,0.92,0.5525,0.0,0.07999999999999996
10,0.15,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.925,0.85,0.13,0.0,0.5517727272727273,0.95,0.5275000000000001,0.0,0.050000000000000044
10,0.2,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.925,0.85,0.09,0.0,0.5505,0.94,0.5075000000000001,0.0,0.06000000000000005
10,0.3,"18-5,19-3,2-5,8-18,8-3","10-10,11-10,2-13,3-8,4-10",0.9333333333333333,0.85,0.04,0.0,0.5497727272727273,0.96,0.4866666666666667,0.0,0.04
10,0.0,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.8833333333333333,0.75,0.3,0.2,0.6360454545454546,0.91,0.5916666666666667,0.2,0.08999999999999997
10,0.01,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.8833333333333333,0.75,0.29,0.2,0.6309090909090909,0.9,0.5866666666666667,0.2,0.09999999999999998
10,0.02,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.8916666666666667,0.8,0.29,0.2,0.6253636363636363,0.9,0.5908333333333333,0.2,0.09999999999999998
10,0.04,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.9,0.8,0.24,0.2,0.6182727272727273,0.9,0.5700000000000001,0.2,0.09999999999999998
10,0.06,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.9166666666666666,0.8,0.2,0.15,0.6154090909090909,0.9,0.5583333333333333,0.15,0.09999999999999998
10,0.08,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.9166666666666666,0.8,0.16,0.1,0.6134090909090909,0.9,0.5383333333333333,0.1,0.09999999999999998
10,0.1,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.925,0.85,0.15,0.05,0.611909090909091,0.9,0.5375,0.05,0.09999999999999998
10,0.15,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.925,0.85,0.1,0.0,0.6087727272727272,0.94,0.5125000000000001,0.0,0.06000000000000005
10,0.2,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.925,0.85,0.07,0.0,0.6072272727272727,0.95,0.49750000000000005,0.0,0.050000000000000044
10,0.3,"18-5,19-3,3-8,4-10,8-18","10-10,11-10,2-13,2-5,8-3",0.9333333333333333,0.85,0.02,0.0,0.6067272727272728,0.95,0.4766666666666667,0.0,0.02
10,0.0,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.7833333333333333,0.15,0.4,0.2,0.6921363636363637,0.88,0.5916666666666667,0.15,0.12
10,0.01,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.7833333333333333,0.15,0.39,0.2,0.6775909090909091,0.88,0.5866666666666667,0.15,0.12
10,0.02,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.8,0.2,0.38,0.2,0.6595454545454545,0.89,0.5900000000000001,0.2,0.10999999999999999
10,0.04,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.9083333333333333,0.8,0.22,0.15,0.6484545454545455,0.87,0.5641666666666667,0.15,0.13
10,0.06,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.925,0.8,0.15,0.0,0.6453181818181818,0.88,0.5375,0.0,0.12
10,0.08,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.925,0.8,0.11,0.0,0.6432272727272728,0.88,0.5175000000000001,0.0,0.11
10,0.1,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.9333333333333333,0.85,0.1,0.0,0.6415454545454545,0.88,0.5166666666666667,0.0,0.1
10,0.15,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.9333333333333333,0.85,0.05,0.0,0.6391818181818182,0.9,0.4916666666666667,0.0,0.05
10,0.2,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.9333333333333333,0.85,0.02,0.0,0.6385909090909091,0.9,0.4766666666666667,0.0,0.02
10,0.3,"18-5,19-3,3-8,4-10,8-3","10-10,11-10,2-13,2-5,8-18",0.9333333333333333,0.85,0.0,0.0,0.6384545454545455,0.9,0.4666666666666667,0.0,0.0
10,0.0,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.8083333333333333,0.15,0.39,0.2,0.6889545454545455,0.88,0.5991666666666666,0.15,0.12
10,0.01,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.8083333333333333,0.15,0.38,0.2,0.6729545454545455,0.88,0.5941666666666667,0.15,0.12
10,0.02,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.8166666666666667,0.2,0.37,0.2,0.6523181818181818,0.88,0.5933333333333333,0.2,0.12
10,0.04,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.9166666666666666,0.8,0.22,0.15,0.6385909090909091,0.88,0.5683333333333334,0.15,0.12
10,0.06,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.9166666666666666,0.8,0.16,0.0,0.636090909090909,0.88,0.5383333333333333,0.0,0.12
10,0.08,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.9166666666666666,0.8,0.14,0.0,0.6339090909090909,0.88,0.5283333333333333,0.0,0.12
10,0.1,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.925,0.85,0.13,0.0,0.6324090909090909,0.88,0.5275000000000001,0.0,0.12
10,0.15,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.925,0.85,0.1,0.0,0.6292727272727273,0.89,0.5125000000000001,0.0,0.1
10,0.2,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.925,0.85,0.07,0.0,0.6276363636363637,0.92,0.49750000000000005,0.0,0.07
10,0.3,"18-5,19-3,3-8,8-18,8-3","10-10,11-10,2-13,2-5,4-10",0.9333333333333333,0.85,0.02,0.0,0.627,0.93,0.4766666666666667,0.0,0.02
10,0.0,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.775,0.15,0.42,0.2,0.6227272727272727,0.9,0.5975,0.15,0.09999999999999998
10,0.01,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.775,0.15,0.42,0.2,0.6089545454545454,0.89,0.5975,0.15,0.10999999999999999
10,0.02,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.7916666666666666,0.2,0.41,0.2,0.5926363636363636,0.89,0.6008333333333333,0.2,0.10999999999999999
10,0.04,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.9,0.8,0.23,0.15,0.5849090909090909,0.89,0.5650000000000001,0.15,0.10999999999999999
10,0.06,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.9166666666666666,0.8,0.18,0.0,0.5832272727272727,0.89,0.5483333333333333,0.0,0.10999999999999999
10,0.08,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.9166666666666666,0.8,0.15,0.0,0.5821818181818181,0.89,0.5333333333333333,0.0,0.10999999999999999
10,0.1,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.925,0.85,0.14,0.0,0.5809545454545455,0.9,0.5325,0.0,0.09999999999999998
10,0.15,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.925,0.85,0.09,0.0,0.5782727272727273,0.92,0.5075000000000001,0.0,0.07999999999999996
10,0.2,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.925,0.85,0.07,0.0,0.577,0.92,0.49750000000000005,0.0,0.07
10,0.3,"18-5,19-3,4-10,8-18,8-3","10-10,11-10,2-13,2-5,3-8",0.9333333333333333,0.85,0.02,0.0,0.5764545454545454,0.93,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.8833333333333333,0.75,0.37,0.3,0.6185,0.88,0.6266666666666667,0.3,0.12
10,0.01,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.8833333333333333,0.75,0.36,0.3,0.6109545454545454,0.88,0.6216666666666666,0.3,0.12
10,0.02,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.8916666666666667,0.8,0.34,0.3,0.6038181818181818,0.89,0.6158333333333333,0.3,0.10999999999999999
10,0.04,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.9083333333333333,0.8,0.29,0.2,0.5956363636363636,0.9,0.5991666666666666,0.2,0.09999999999999998
10,0.06,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.9333333333333333,0.85,0.23,0.15,0.5928636363636364,0.9,0.5816666666666667,0.15,0.09999999999999998
10,0.08,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.9333333333333333,0.85,0.16,0.1,0.5913636363636363,0.91,0.5466666666666666,0.1,0.08999999999999997
10,0.1,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.9333333333333333,0.85,0.14,0.05,0.5904090909090909,0.91,0.5366666666666666,0.05,0.08999999999999997
10,0.15,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.9333333333333333,0.85,0.07,0.0,0.5888636363636364,0.93,0.5016666666666667,0.0,0.06999999999999995
10,0.2,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.9333333333333333,0.85,0.03,0.0,0.5885454545454546,0.93,0.4816666666666667,0.0,0.03
10,0.3,"18-5,2-13,2-5,3-8,4-10","10-10,11-10,19-3,8-18,8-3",0.9333333333333333,0.85,0.02,0.0,0.5881363636363637,0.93,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.36,0.3,0.6023636363636363,0.9,0.6425000000000001,0.3,0.09999999999999998
10,0.01,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.35,0.3,0.5968636363636364,0.91,0.6375,0.3,0.08999999999999997
10,0.02,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.33,0.3,0.5914545454545455,0.92,0.6275000000000001,0.3,0.07999999999999996
10,0.04,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.29,0.2,0.5850909090909091,0.92,0.6075,0.2,0.07999999999999996
10,0.06,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.24,0.15,0.5828636363636364,0.92,0.5825,0.15,0.07999999999999996
10,0.08,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.19,0.1,0.5814772727272727,0.92,0.5575,0.1,0.07999999999999996
10,0.1,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.17,0.05,0.5803636363636364,0.92,0.5475,0.05,0.07999999999999996
10,0.15,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.12,0.0,0.5784090909090909,0.94,0.5225,0.0,0.06000000000000005
10,0.2,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.925,0.85,0.08,0.0,0.5771363636363637,0.95,0.5025000000000001,0.0,0.050000000000000044
10,0.3,"18-5,2-13,2-5,3-8,8-18","10-10,11-10,19-3,4-10,8-3",0.9333333333333333,0.85,0.04,0.0,0.5766363636363636,0.96,0.4866666666666667,0.0,0.04
10,0.0,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.8166666666666667,0.2,0.46,0.3,0.6433181818181818,0.84,0.6383333333333333,0.2,0.16000000000000003
10,0.01,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.8166666666666667,0.2,0.45,0.3,0.6343636363636364,0.85,0.6333333333333333,0.2,0.15000000000000002
10,0.02,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.825,0.25,0.42,0.3,0.6230909090909091,0.86,0.6224999999999999,0.25,0.14
10,0.04,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.9333333333333333,0.85,0.27,0.15,0.6150909090909091,0.88,0.6016666666666667,0.15,0.12
10,0.06,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.9333333333333333,0.85,0.19,0.0,0.6136818181818182,0.88,0.5616666666666666,0.0,0.12
10,0.08,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.9333333333333333,0.85,0.14,0.0,0.6120227272727272,0.89,0.5366666666666666,0.0,0.10999999999999999
10,0.1,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.9333333333333333,0.85,0.12,0.0,0.6108181818181818,0.89,0.5266666666666666,0.0,0.10999999999999999
10,0.15,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.9333333333333333,0.85,0.07,0.0,0.6095,0.9,0.5016666666666667,0.0,0.07
10,0.2,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.9333333333333333,0.85,0.03,0.0,0.608909090909091,0.91,0.4816666666666667,0.0,0.03
10,0.3,"18-5,2-13,2-5,3-8,8-3","10-10,11-10,19-3,4-10,8-18",0.9333333333333333,0.85,0.02,0.0,0.6083181818181819,0.91,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.8833333333333333,0.75,0.37,0.3,0.5374545454545454,0.95,0.6266666666666667,0.3,0.050000000000000044
10,0.01,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.8833333333333333,0.75,0.37,0.3,0.5342727272727272,0.95,0.6266666666666667,0.3,0.050000000000000044
10,0.02,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.8916666666666667,0.8,0.35,0.3,0.5306818181818181,0.95,0.6208333333333333,0.3,0.050000000000000044
10,0.04,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.9,0.8,0.28,0.2,0.5275909090909091,0.95,0.5900000000000001,0.2,0.050000000000000044
10,0.06,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.925,0.85,0.24,0.15,0.5266363636363637,0.95,0.5825,0.15,0.050000000000000044
10,0.08,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.925,0.85,0.18,0.1,0.5266363636363637,0.94,0.5525,0.1,0.06000000000000005
10,0.1,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.925,0.85,0.16,0.05,0.5266818181818181,0.94,0.5425,0.05,0.06000000000000005
10,0.15,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.925,0.85,0.1,0.0,0.5267272727272727,0.96,0.5125000000000001,0.0,0.040000000000000036
10,0.2,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.925,0.85,0.08,0.0,0.5260454545454546,0.95,0.5025000000000001,0.0,0.050000000000000044
10,0.3,"18-5,2-13,2-5,4-10,8-18","10-10,11-10,19-3,3-8,8-3",0.9333333333333333,0.85,0.04,0.0,0.5259090909090909,0.96,0.4866666666666667,0.0,0.04
10,0.0,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.775,0.15,0.47,0.35,0.5722272727272727,0.9,0.6225,0.15,0.09999999999999998
10,0.01,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.775,0.15,0.47,0.35,0.5657727272727273,0.91,0.6225,0.15,0.08999999999999997
10,0.02,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.7916666666666666,0.2,0.44,0.35,0.5595,0.91,0.6158333333333333,0.2,0.08999999999999997
10,0.04,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.9083333333333333,0.8,0.26,0.15,0.5580454545454545,0.92,0.5841666666666667,0.15,0.07999999999999996
10,0.06,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.9333333333333333,0.85,0.19,0.0,0.5577272727272727,0.92,0.5616666666666666,0.0,0.07999999999999996
10,0.08,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.9333333333333333,0.85,0.13,0.0,0.5574090909090909,0.91,0.5316666666666667,0.0,0.08999999999999997
10,0.1,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.9333333333333333,0.85,0.11,0.0,0.5574090909090909,0.91,0.5216666666666667,0.0,0.08999999999999997
10,0.15,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.9333333333333333,0.85,0.05,0.0,0.5578636363636363,0.92,0.4916666666666667,0.0,0.05
10,0.2,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.9333333333333333,0.85,0.03,0.0,0.5577727272727273,0.91,0.4816666666666667,0.0,0.03
10,0.3,"18-5,2-13,2-5,4-10,8-3","10-10,11-10,19-3,3-8,8-18",0.9333333333333333,0.85,0.02,0.0,0.5575909090909091,0.91,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.8166666666666667,0.2,0.46,0.3,0.5665,0.93,0.6383333333333333,0.2,0.06999999999999995
10,0.01,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.8166666666666667,0.2,0.46,0.3,0.5590454545454545,0.93,0.6383333333333333,0.2,0.06999999999999995
10,0.02,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.825,0.25,0.43,0.3,0.5505909090909091,0.93,0.6275,0.25,0.06999999999999995
