run_id,scene,tx_label,count,correct,predicted_count,precision,recall,f1
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_clear_weak,3,4500,3817,4300,0.8876744186046511,0.8482222222222222,0.8675
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_clear_weak,4,4500,4453,4807,0.926357395464947,0.9895555555555555,0.9569141506393037
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_clear_weak,5,4500,4441,4486,0.9899687917967008,0.9868888888888889,0.9884264411306477
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_low_elev_weak,0,4500,3768,4260,0.8845070422535212,0.8373333333333334,0.8602739726027397
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_low_elev_weak,1,4500,3679,4532,0.8117828773168579,0.8175555555555556,0.8146589902568645
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_low_elev_weak,2,4500,4401,4711,0.9341965612396519,0.978,0.9555965693192922
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_low_elev_weak,3,4500,3426,3990,0.8586466165413534,0.7613333333333333,0.8070671378091873
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_low_elev_weak,4,4500,4436,5024,0.8829617834394905,0.9857777777777778,0.9315413691726165
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_low_elev_weak,5,4500,4401,4483,0.9817086772250725,0.978,0.979850829344317
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_rain_weak,0,4500,3830,4443,0.8620301598019356,0.8511111111111112,0.8565358380856536
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_rain_weak,1,4500,3625,4545,0.7975797579757976,0.8055555555555556,0.8015478164731896
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_rain_weak,2,4500,4395,4613,0.952742250162584,0.9766666666666667,0.9645561286074839
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_rain_weak,3,4500,3322,3845,0.8639791937581275,0.7382222222222222,0.7961653684841222
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_rain_weak,4,4500,4434,5066,0.875246742992499,0.9853333333333333,0.9270332427346853
V2_STRONG_SOURCE_LR_HIGH_seed392005,leo_rain_weak,5,4500,4421,4488,0.9850713012477719,0.9824444444444445,0.983756119270138
