run_id,epoch,steps,accepted,total_step,epoch_seconds,unlabeled_unique_samples,unlabeled_sampling,mean_loss,source_only,peak_memory_bytes,elapsed_seconds,loss_tx,loss_dom,loss_adv,loss_orth,loss_cons,loss_group_ce,loss_fishr,loss_proto,loss_open_world_feat,loss_zid_compact,loss_proxy_unknown,loss_soft_unknown_mixup,loss_source_episode,loss_sat_cls,loss_unlabeled_ce,loss_unlabeled_entropy
V2_A_seed392005,40,49,49,1960,90.05758846877143,0,permuted_contiguous_windows_cross_epoch_rotation,4.509304216929844,True,943707136,3338.580051365774,2.7675839832850864,1.092533324445997,0.0,0.0018576127215649706,0.35670966822273875,4.638914789472308,0.004966947283329708,0.3064287514710913,0.11200130267106757,1.6343992802561547,0.0,1.8271691020654173,0.07257639753575228,0.0,,
V2_A_seed392005,41,49,49,2009,89.02127553289756,0,permuted_contiguous_windows_cross_epoch_rotation,5.4262577222318065,True,943707136,3427.7601543469355,3.4865497216886405,1.1767228866110042,0.0,0.001776873405514361,0.3667292874686572,5.487996171931831,0.005867214562200314,0.3347343607824676,0.12306652286527109,1.6780164971643565,0.0,2.0413295200892856,0.08253359574140334,0.0,,
V2_A_seed392005,42,49,49,2058,89.1509889359586,0,permuted_contiguous_windows_cross_epoch_rotation,5.224851866157687,True,943707136,3517.0845579039305,3.350443115039748,1.122113626830432,0.0,0.0019719347693928878,0.35602950015846563,5.360150030681065,0.005613817011329288,0.3249446022875455,0.12509210346912852,1.675476081517278,0.0,2.120660840248575,0.08319345420720625,0.0,,
V2_A_seed392005,43,49,49,2107,91.21698285173625,0,permuted_contiguous_windows_cross_epoch_rotation,4.165662420039275,True,943707136,3608.4590590749867,2.472892466856509,1.0797425009766404,0.0,0.002162633544221349,0.33646223922165075,4.247640780040196,0.00418893787392168,0.29273621981241266,0.10323526261716473,1.614060224318991,0.0,2.0168737148752016,0.07595334734235491,0.0,,
V2_A_seed392005,44,49,49,2156,91.08837553299963,0,permuted_contiguous_windows_cross_epoch_rotation,4.62829141714135,True,943707136,3699.8000355637632,2.856698959457631,1.084161257257267,0.0,0.001955593811117626,0.34548676804620393,4.7731686076339415,0.004964629801142277,0.30391749283488917,0.11324829091222918,1.638997922138292,0.0,2.2951813984890372,0.08534403054081664,0.0,,
V2_A_seed392005,45,49,49,2205,93.29975527711213,0,permuted_contiguous_windows_cross_epoch_rotation,5.130388804844448,True,943707136,3793.347847512923,3.252369143524948,1.1260713922734162,0.0,0.002001645531723922,0.3475126228770431,5.206697780258802,0.005531603468068857,0.329559789020188,0.12291082876677416,1.6636565972347648,0.325221413252305,2.4691601213143795,0.08673431503833556,0.0,,
V2_A_seed392005,46,49,49,2254,94.31353736808524,0,permuted_contiguous_windows_cross_epoch_rotation,5.845946652548654,True,943707136,3887.827779649757,3.8233766604442985,1.179767097745623,0.0,0.0020669902329171572,0.36119503391032315,5.822113222005416,0.005854743927223038,0.3418120249193542,0.13641107538524938,1.6930089410470457,0.7085539108636428,2.823887440623069,0.09103831713448982,0.0,,
V2_A_seed392005,47,49,49,2303,93.42566328588873,0,permuted_contiguous_windows_cross_epoch_rotation,5.039534707458651,True,943707136,3981.4308235221542,3.1283652040423178,1.1661303213664465,0.0,0.00211363731068559,0.3624031160558973,5.031593853113603,0.005137229929868208,0.32108103772815394,0.12231045733301008,1.6645449545918678,0.9560536730046175,2.67806914387917,0.09071997222395575,0.0,,
V2_A_seed392005,48,49,49,2352,95.14305357588455,0,permuted_contiguous_windows_cross_epoch_rotation,4.937631755459066,True,943707136,4076.7345924549736,3.096701538076206,1.0978372303807005,0.0,0.0021936609739394933,0.34760049928207787,4.960153662428564,0.0051475547180435035,0.31990548481746595,0.12027208187750407,1.6602110643776096,1.3086112506535588,2.8245570197397347,0.0862647017502055,0.0,,
V2_A_seed392005,49,49,49,2401,94.905080860015,0,permuted_contiguous_windows_cross_epoch_rotation,5.900166097952395,True,943707136,4171.805856089108,3.8424104731910083,1.221760808205118,0.0,0.001912216587308129,0.35695967564777453,5.578005695829586,0.005769984212190825,0.34906918297008593,0.13728836581719164,1.6822075211271947,1.7283790792737688,3.1009640304409727,0.08889599752669432,0.0,,
V2_A_seed392005,50,49,49,2450,94.53560559777543,0,permuted_contiguous_windows_cross_epoch_rotation,5.6974120650972635,True,943707136,4266.51391380094,3.7079065344771562,1.1437159533403358,0.0,0.002108366049265451,0.34997380752952734,5.592323446760372,0.00594885330837296,0.34142676938553246,0.13598357194236346,1.6816507383268706,2.102954003275657,3.0138206871188418,0.08828897204022018,0.0,,
V2_A_seed392005,51,49,49,2499,94.07945685414597,0,permuted_contiguous_windows_cross_epoch_rotation,5.016474298068455,True,943707136,4360.7666192650795,3.1597279748138116,1.0757670706632185,0.0,0.0021981348720740298,0.34315822896908743,5.069527694157192,0.005176353073507852,0.32087903667469414,0.12406161602358429,1.656225022004575,2.332193148379423,2.891664237392192,0.08363862404105615,0.0,,
V2_A_seed392005,52,49,49,2548,94.4616186497733,0,permuted_contiguous_windows_cross_epoch_rotation,4.755683845403243,True,943707136,4455.553679708857,2.9750683246826637,1.0182094330690346,0.0,0.0022630688790184427,0.34871435165405273,4.879094396318708,0.005015253483754944,0.3083227039599905,0.1183690037958476,1.657091189403923,2.5918869096405652,2.8141909521453234,0.0888320547433532,0.0,,
V2_A_seed392005,53,49,49,2597,94.45184397278354,0,permuted_contiguous_windows_cross_epoch_rotation,5.293044764168409,True,943707136,4550.173957346007,3.397774708514311,1.0740699914036964,0.0,0.00239423382076986,0.35030773403693216,5.229637559579343,0.005144538607315293,0.32351587560712075,0.13352574248399054,1.6672639652174346,3.154528398903049,2.9930128807924232,0.08735256376011032,0.0,,
V2_A_seed392005,54,49,49,2646,95.3347989199683,0,permuted_contiguous_windows_cross_epoch_rotation,4.94476272378649,True,943707136,4645.669643723872,3.091645254164326,1.0663671834128243,0.0,0.002324018551081856,0.3379193854575254,4.948585043148118,0.00482355800400279,0.3160942503992392,0.11497186785753892,1.6442981204208063,3.162140748938736,2.79725494919991,0.08231807720600343,0.0,,
V2_A_seed392005,55,49,49,2695,96.97944891126826,0,permuted_contiguous_windows_cross_epoch_rotation,5.2504149261786015,True,943707136,4742.8322337968275,3.318112884249006,1.1083401319931965,0.0,0.002203426092782305,0.3470551973702956,5.133579224956279,0.005347083415360931,0.3273866620599007,0.12972001252429827,1.670172533210443,3.7334598083885346,2.89915106734451,0.085773054054197,0.0,,
V2_A_seed392005,56,49,49,2744,94.98934343690053,0,permuted_contiguous_windows_cross_epoch_rotation,4.775844719945168,True,943707136,4838.058047319762,2.9354857169851964,1.0541491046243785,0.0,0.002722099479834302,0.3310290988610715,4.835572023780978,0.004943705323076218,0.3013954609632492,0.11502427166822005,1.630374358624828,3.730303871388338,2.8151551485061646,0.078174711718243,0.0,,
V2_A_seed392005,57,49,49,2793,94.90546128805727,0,permuted_contiguous_windows_cross_epoch_rotation,5.176080742660834,True,943707136,4933.153796279803,3.2436354598220514,1.0699848654318829,0.0,0.002258333120951239,0.3504720987105856,5.277874126726267,0.00535727032384246,0.31374670565128326,0.1271999094407169,1.6711591336191918,4.404839321058624,2.9259932162810345,0.09161748068065059,0.0,,
V2_A_seed392005,58,49,49,2842,96.64684126898646,0,permuted_contiguous_windows_cross_epoch_rotation,5.37150205884661,True,943707136,5029.958229002077,3.4224409497514063,1.0884642418549986,0.0,0.0026888653207736623,0.3378781968233537,5.207411352468997,0.0055582837691074425,0.33199463328536677,0.130816928966313,1.6741929127245534,4.631329351541948,2.9509713868705596,0.08479329441883127,0.0,,
V2_A_seed392005,59,49,49,2891,96.26955998595804,0,permuted_contiguous_windows_cross_epoch_rotation,5.361083089088907,True,943707136,5126.4925510589965,3.430922163992512,1.0683449555416495,0.0,0.0025485495280008763,0.3453176453405497,5.141433082064804,0.005104731212427117,0.32617563891167545,0.13221650813915292,1.674766662169476,5.289827273816479,2.932468506754661,0.0867795223484234,0.0,,
V2_A_seed392005,60,49,49,2940,92.53616981487721,0,permuted_contiguous_windows_cross_epoch_rotation,4.543685399756139,True,943707136,5219.191955780145,2.7752588409550336,0.990984535947138,0.0,0.0029128073080328808,0.32386006262837624,4.5501152544605485,0.004617759885446986,0.29928121943863073,0.11265818630250132,1.629322920526777,5.065274973304904,2.7106977822829266,0.07966246090981426,0.0,,
V2_A_seed392005,61,49,49,2989,93.64102456811816,0,permuted_contiguous_windows_cross_epoch_rotation,4.8159608281388575,True,943707136,5313.006123404019,2.9550207220778173,1.0345877530623455,0.0,0.003233109246844388,0.334889969047235,4.815801056063905,0.004817785217654796,0.3042580686053451,0.12217646282242269,1.6556600453902264,5.234672303102454,2.7189040865216936,0.08737863585048793,0.0,,
V2_A_seed392005,62,49,49,3038,93.55706296907738,0,permuted_contiguous_windows_cross_epoch_rotation,5.664087380681719,True,943707136,5406.752201518975,3.623006509883063,1.1175276637077332,0.0,0.002571406711560522,0.34236989580855076,5.358809984460169,0.005563812564977692,0.33651887853534856,0.13450595576848304,1.6778540076041708,6.343592857827946,3.0861483666361593,0.08679773479852142,0.0,,
V2_A_seed392005,63,49,49,3087,93.37585009913892,0,permuted_contiguous_windows_cross_epoch_rotation,5.198014877280411,True,943707136,5500.308307611849,3.254474004920648,1.062935699005516,0.0,0.002663779405672673,0.3387253013800602,5.031977867593571,0.004988556271608995,0.3233571897964088,0.12696512317170902,1.668922056957167,6.237985659618767,2.9561496535126044,0.08453263608472687,0.0,,
V2_A_seed392005,64,49,49,3136,92.87421395117417,0,permuted_contiguous_windows_cross_epoch_rotation,4.994355581244644,True,943707136,5593.465985910967,3.1150228648769613,1.00188995502433,0.0,0.0030831074323125034,0.34850053641260886,4.9494746923446655,0.004922293162220443,0.3113865253268456,0.12127905392221042,1.6611029882820285,6.53865706190771,2.9208725763826955,0.0891342824895163,0.0,,
V2_A_seed392005,65,49,49,3185,91.05845034914091,0,permuted_contiguous_windows_cross_epoch_rotation,4.977963780870243,True,943707136,5684.70687904302,3.0866951978936488,1.0234449226029065,0.0,0.003177020640578121,0.3289733395284536,4.839212792260306,0.00478236610901409,0.3077845831914824,0.1218255169841708,1.6418216155499827,6.8658493976203765,2.8511234643507977,0.08298746363392898,0.0,,
V2_A_seed392005,66,49,49,3234,92.6865936089307,0,permuted_contiguous_windows_cross_epoch_rotation,4.526941574349696,True,943707136,5777.578868760727,2.7671670591344637,0.9545415007338232,0.0,0.002999230282029555,0.3290921860203451,4.387166193553379,0.004419544351771854,0.29958875386082395,0.11678148251102895,1.6347093436182762,7.051044580887775,2.7948010648999895,0.08215611101109155,0.0,,
V2_A_seed392005,67,49,49,3283,92.59796987101436,0,permuted_contiguous_windows_cross_epoch_rotation,4.955539666876501,True,943707136,5870.345735548995,3.081929693416673,0.9882387725674376,0.0,0.0032614844813182646,0.3324176325481765,4.8342679325415165,0.004660238145983645,0.30656881630420685,0.11508990923056797,1.6404717090178509,7.343788662735297,2.8329539615280774,0.08215817151477142,0.0,,
V2_A_seed392005,68,49,49,3332,92.4458433650434,0,permuted_contiguous_windows_cross_epoch_rotation,4.635474299897953,True,943707136,5962.950254613068,2.801304273459376,0.9935140123172682,0.0,0.003136623076731054,0.3317196572921714,4.50704363900788,0.004566586761716373,0.29792238072473176,0.11256937294894336,1.6272874146091694,7.421388217381069,2.735228735573438,0.08139828372062469,0.0,,
V2_A_seed392005,69,49,49,3381,94.18498933780938,0,permuted_contiguous_windows_cross_epoch_rotation,4.85583957117431,True,943707136,6057.304501462728,2.9875238835811615,0.9946717267133751,0.0,0.003564624472792089,0.3234662781564557,4.675273244478265,0.004625767208065609,0.30731293315790137,0.11307422748329687,1.637629010239426,8.0895805261573,2.8613637150550377,0.07880790204722055,0.0,,
V2_A_seed392005,70,49,49,3430,94.71618963778019,0,permuted_contiguous_windows_cross_epoch_rotation,3.67969865215068,True,943707136,6152.203149870038,2.081032240877346,0.8850205333865419,0.0,0.003761330718051034,0.3053008950486475,3.731187253582234,0.0035169334851718526,0.2655391243039345,0.09312738998964125,1.574677353002587,7.2386376614473305,2.4890895887297027,0.06926988901532426,0.0,,
V2_A_seed392005,71,49,49,3479,94.36392158502713,0,permuted_contiguous_windows_cross_epoch_rotation,4.70329364951776,True,943707136,6246.734159892891,2.866205244648213,0.9940397970530451,0.0,0.003316431664457849,0.3297733865222152,4.4843414535327835,0.004632815988306716,0.3045236361878259,0.11275403619724877,1.637608781152842,8.104224292599426,2.7087282039681257,0.0803554318845272,0.0,,
V2_A_seed392005,72,49,49,3528,94.59493142226711,0,permuted_contiguous_windows_cross_epoch_rotation,5.406441401462166,True,943707136,6341.503085908014,3.383705267492606,1.0767833164760046,0.0,0.0030789627433440896,0.3364316316283479,5.1064808320026005,0.004846302364781803,0.3240275899974667,0.12755490474554956,1.6658701385770525,8.375480972990697,2.829354845747656,0.0849191393627196,0.0,,
V2_A_seed392005,73,49,49,3577,93.38868996687233,0,permuted_contiguous_windows_cross_epoch_rotation,4.912593299028825,True,943707136,6435.061203088146,3.0196394555422725,0.9989895480019706,0.0,0.0033904703667183046,0.33193519012052186,4.792029332141487,0.004555355329826778,0.309951725662971,0.11797109375498732,1.647085900209388,8.184686904050865,2.8339874841728987,0.08075592351355115,0.0,,
V2_A_seed392005,74,49,49,3626,92.84366174181923,0,permuted_contiguous_windows_cross_epoch_rotation,4.627450719171641,True,943707136,6528.062174987979,2.826923058349259,0.9748475271828321,0.0,0.004031190707476581,0.32749743090600386,4.385281674715937,0.004707349312244629,0.3085924432593949,0.11227462798052905,1.6346565314701624,7.760861124311175,2.6579572862508347,0.08276705557898599,0.0,,
