run_id,term,first_nonzero_epoch,nonzero_epoch_count,final_value,E1_79_mean,E80_130_mean,E131_200_mean
V2_STRONG_SOURCE_LR_LOW_seed392005,proto,1,200,0.2601634866120864,0.3637640476496267,0.31898712070763896,0.2763057923742703
V2_STRONG_SOURCE_LR_LOW_seed392005,open_world_feat,12,189,0.0948749520264718,0.09777373645021102,0.1179431702683763,0.09808943156294156
V2_STRONG_SOURCE_LR_LOW_seed392005,zid_compact,8,193,1.5945108472084513,1.2883898753425511,1.6557459273592097,1.6106619439389198
V2_STRONG_SOURCE_LR_LOW_seed392005,proxy_unknown,45,156,6.717276797002675,2.500402838853988,7.910589234931033,7.089370101255856
V2_STRONG_SOURCE_LR_LOW_seed392005,soft_unknown_mixup,25,176,2.464665011483796,1.7333800621913928,2.764904051983342,2.522856956181651
V2_STRONG_SOURCE_LR_LOW_seed392005,source_episode,20,181,0.09017130413225719,0.0683766099178884,0.0986044908977714,0.09086680195563128
V2_STRONG_SOURCE_LR_LOW_seed392005,sat_cls,80,121,4.571450539997646,0.0,6.3797526679166845,5.178083096648792
V2_STRONG_SOURCE_LR_BASE_seed392005,tx,1,200,1.5188026102829952,4.202303191829301,2.359835923678067,1.705401790667727
V2_STRONG_SOURCE_LR_BASE_seed392005,dom,1,200,0.7066244841838369,1.3121855834047174,0.8512677291885955,0.7342662705885078
V2_STRONG_SOURCE_LR_BASE_seed392005,adv,1,200,2.664873561080621,2.671987810174306,2.6764045118474638,2.6729337328029446
V2_STRONG_SOURCE_LR_BASE_seed392005,orth,1,200,0.005893830824120693,0.0016924555460182066,0.004060176864140139,0.0057459555244599005
V2_STRONG_SOURCE_LR_BASE_seed392005,cons,17,184,0.2822659912766243,0.2873516180770276,0.31539670990056257,0.29032085982773115
V2_STRONG_SOURCE_LR_BASE_seed392005,group_ce,1,200,2.820216353754608,6.195031980355252,3.9753456464549357,3.1705703867333277
V2_STRONG_SOURCE_LR_BASE_seed392005,fishr,1,200,0.00245561504250093,0.006767114060837379,0.003801595803000056,0.003017232406261054
V2_STRONG_SOURCE_LR_BASE_seed392005,proto,1,200,0.21786505379238907,0.33318178434222284,0.2724846649069746,0.2298923758610692
V2_STRONG_SOURCE_LR_BASE_seed392005,open_world_feat,12,189,0.07470996039254325,0.08968438007986715,0.09655405010650901,0.07789344286203993
V2_STRONG_SOURCE_LR_BASE_seed392005,zid_compact,8,193,1.5213551813242387,1.2674549744986296,1.5991557416270952,1.5405985570857545
V2_STRONG_SOURCE_LR_BASE_seed392005,proxy_unknown,45,156,6.268551028504664,2.3645165437754043,7.362862308772386,6.484528296473423
V2_STRONG_SOURCE_LR_BASE_seed392005,soft_unknown_mixup,25,176,2.204925162451608,1.580661618391601,2.5475785322502262,2.3116358161320143
V2_STRONG_SOURCE_LR_BASE_seed392005,source_episode,20,181,0.06554065572516042,0.05371358680470987,0.07800790847052916,0.06888671661374152
V2_STRONG_SOURCE_LR_BASE_seed392005,sat_cls,80,121,3.5737277050407563,0.0,5.540241201670946,4.024349188526587
V2_STRONG_SOURCE_LR_HIGH_seed392005,tx,1,200,1.055529318597852,3.6006919692973702,1.8420050798916445,1.2628659372188085
V2_STRONG_SOURCE_LR_HIGH_seed392005,dom,1,200,0.6073126455350798,1.186922941927576,0.750674621540816,0.6456243245794544
V2_STRONG_SOURCE_LR_HIGH_seed392005,adv,1,200,2.6739364740799885,2.674125927605083,2.6744816163961005,2.6748133569000068
V2_STRONG_SOURCE_LR_HIGH_seed392005,orth,1,200,0.030088132874546,0.009831015412164815,0.021632609397651634,0.02627039131969444
V2_STRONG_SOURCE_LR_HIGH_seed392005,cons,17,184,0.2436212973327053,0.24862574729553583,0.28020667011926725,0.2543466700974081
V2_STRONG_SOURCE_LR_HIGH_seed392005,group_ce,1,200,2.1449791792095922,5.482085341016503,3.320357773257714,2.4880290405374055
V2_STRONG_SOURCE_LR_HIGH_seed392005,fishr,1,200,0.0016871503802558066,0.005532479972973573,0.0030466796738570392,0.0021954466416978908
V2_STRONG_SOURCE_LR_HIGH_seed392005,proto,1,200,0.18360278314473677,0.3012562213988613,0.22996641538676474,0.19639246618869352
V2_STRONG_SOURCE_LR_HIGH_seed392005,open_world_feat,12,189,0.0552617109627748,0.07794155460569788,0.07642798912728212,0.06276022369020318
V2_STRONG_SOURCE_LR_HIGH_seed392005,zid_compact,8,193,1.4407480638854357,1.2359004457178302,1.5393786722777032,1.4757734818986832
V2_STRONG_SOURCE_LR_HIGH_seed392005,proxy_unknown,45,156,5.901104936794359,2.256827451486946,6.742591645155682,6.037569918785429
V2_STRONG_SOURCE_LR_HIGH_seed392005,soft_unknown_mixup,25,176,2.0223248321182874,1.4878658155593814,2.3530667096722264,2.153832583802782
V2_STRONG_SOURCE_LR_HIGH_seed392005,source_episode,20,181,0.04560014100897373,0.04319111510570053,0.06296149685661367,0.0523810446243353
V2_STRONG_SOURCE_LR_HIGH_seed392005,sat_cls,80,121,2.4575238653591702,0.0,4.364204078018307,2.9425086594879106
