candidate,scene,group,value,rows,correct,closed_accuracy,accepted,coverage,accepted_correct,accepted_accuracy
A5-100,leo_clear_weak,RX_TX,9:3,4000,3852,0.963,3802,0.9505,3744,0.9847448711204629
A5-100,leo_clear_weak,RX_TX,9:4,4000,3970,0.9925,3955,0.98875,3941,0.9964601769911504
A5-100,leo_clear_weak,RX_TX,9:5,4000,3333,0.83325,3313,0.82825,2932,0.8849984907938424
A5-100,leo_clear_weak,RX_TX,10:0,4000,2767,0.69175,3043,0.76075,2420,0.7952678278015116
A5-100,leo_clear_weak,RX_TX,10:1,4000,2160,0.54,2481,0.62025,1292,0.520757758968158
A5-100,leo_clear_weak,RX_TX,10:2,4000,1643,0.41075,2145,0.53625,1354,0.6312354312354312
A5-100,leo_clear_weak,RX_TX,10:3,4000,1215,0.30375,2209,0.55225,892,0.4038026256224536
A5-100,leo_clear_weak,RX_TX,10:4,4000,3416,0.854,3324,0.831,3108,0.9350180505415162
A5-100,leo_clear_weak,RX_TX,10:5,4000,3961,0.99025,3935,0.98375,3926,0.997712833545108
A5-100,leo_clear_weak,RX_TX,11:0,4000,1418,0.3545,2489,0.62225,1067,0.4286862193652069
A5-100,leo_clear_weak,RX_TX,11:1,4000,1651,0.41275,3259,0.81475,1225,0.37588217244553546
A5-100,leo_clear_weak,RX_TX,11:2,4000,233,0.05825,2145,0.53625,165,0.07692307692307693
A5-100,leo_clear_weak,RX_TX,11:3,4000,3881,0.97025,3840,0.96,3796,0.9885416666666667
A5-100,leo_clear_weak,RX_TX,11:4,4000,3945,0.98625,3906,0.9765,3895,0.9971838197644649
A5-100,leo_clear_weak,RX_TX,11:5,4000,3855,0.96375,3805,0.95125,3747,0.9847568988173456
A6,leo_clear_weak,all,all,168000,99830,0.5942261904761905,129420,0.7703571428571429,88799,0.6861304280636686
A6,leo_clear_weak,TX,0,28000,12367,0.4416785714285714,21200,0.7571428571428571,11177,0.5272169811320755
A6,leo_clear_weak,TX,1,28000,11641,0.41575,21575,0.7705357142857143,7273,0.3371031286210892
A6,leo_clear_weak,TX,2,28000,11187,0.39953571428571427,17085,0.6101785714285715,9912,0.5801580333625987
A6,leo_clear_weak,TX,3,28000,16598,0.5927857142857142,20370,0.7275,14961,0.7344624447717232
A6,leo_clear_weak,TX,4,28000,23566,0.8416428571428571,23971,0.8561071428571428,21796,0.9092653623127946
A6,leo_clear_weak,TX,5,28000,24471,0.8739642857142857,25219,0.9006785714285714,23680,0.938974582655934
A6,leo_clear_weak,RX,0,24000,16929,0.705375,19795,0.8247916666666667,15299,0.7728719373579187
A6,leo_clear_weak,RX,2,24000,9632,0.4013333333333333,17655,0.735625,8033,0.4549985839705466
A6,leo_clear_weak,RX,5,24000,16548,0.6895,19845,0.826875,15232,0.7675485008818342
A6,leo_clear_weak,RX,7,24000,10738,0.4474166666666667,15886,0.6619166666666667,8607,0.5417978093919175
A6,leo_clear_weak,RX,9,24000,16023,0.667625,19706,0.8210833333333334,14852,0.7536790825129402
A6,leo_clear_weak,RX,10,24000,15095,0.6289583333333333,17197,0.7165416666666666,12941,0.7525149735418969
A6,leo_clear_weak,RX,11,24000,14865,0.619375,19336,0.8056666666666666,13835,0.7155047579644187
A6,leo_clear_weak,day,0,42000,24000,0.5714285714285714,32278,0.7685238095238095,21191,0.6565152735609393
A6,leo_clear_weak,day,1,42000,25438,0.6056666666666667,32617,0.7765952380952381,22950,0.7036208112334059
A6,leo_clear_weak,day,2,42000,24202,0.5762380952380952,32370,0.7707142857142857,21621,0.6679332715477294
A6,leo_clear_weak,day,3,42000,26190,0.6235714285714286,32155,0.7655952380952381,23037,0.7164360130617322
A6,leo_clear_weak,RX_TX,0:0,4000,2119,0.52975,2876,0.719,1862,0.6474269819193325
A6,leo_clear_weak,RX_TX,0:1,4000,1704,0.426,3231,0.80775,1147,0.3549984524914887
A6,leo_clear_weak,RX_TX,0:2,4000,3050,0.7625,3577,0.89425,2974,0.8314229801509645
A6,leo_clear_weak,RX_TX,0:3,4000,3481,0.87025,3447,0.86175,3285,0.9530026109660574
A6,leo_clear_weak,RX_TX,0:4,4000,3427,0.85675,3375,0.84375,3095,0.917037037037037
A6,leo_clear_weak,RX_TX,0:5,4000,3148,0.787,3289,0.82225,2936,0.8926725448464579
A6,leo_clear_weak,RX_TX,2:0,4000,950,0.2375,3235,0.80875,796,0.24605873261205563
A6,leo_clear_weak,RX_TX,2:1,4000,757,0.18925,3062,0.7655,162,0.052906596995427824
A6,leo_clear_weak,RX_TX,2:2,4000,1118,0.2795,2631,0.65775,918,0.34891676168757124
A6,leo_clear_weak,RX_TX,2:3,4000,211,0.05275,2040,0.51,77,0.037745098039215684
A6,leo_clear_weak,RX_TX,2:4,4000,3241,0.81025,3137,0.78425,2875,0.9164807140580172
A6,leo_clear_weak,RX_TX,2:5,4000,3355,0.83875,3550,0.8875,3205,0.9028169014084507
A6,leo_clear_weak,RX_TX,5:0,4000,1503,0.37575,2942,0.7355,1349,0.4585316111488783
A6,leo_clear_weak,RX_TX,5:1,4000,1783,0.44575,3002,0.7505,1209,0.4027315123251166
A6,leo_clear_weak,RX_TX,5:2,4000,2733,0.68325,3050,0.7625,2585,0.8475409836065574
A6,leo_clear_weak,RX_TX,5:3,4000,2741,0.68525,3166,0.7915,2492,0.7871130764371447
A6,leo_clear_weak,RX_TX,5:4,4000,3846,0.9615,3746,0.9365,3678,0.9818473037907101
A6,leo_clear_weak,RX_TX,5:5,4000,3942,0.9855,3939,0.98475,3919,0.9949225691799949
A6,leo_clear_weak,RX_TX,7:0,4000,1601,0.40025,3126,0.7815,1462,0.4676903390914907
A6,leo_clear_weak,RX_TX,7:1,4000,2159,0.53975,3100,0.775,1459,0.4706451612903226
A6,leo_clear_weak,RX_TX,7:2,4000,788,0.197,1869,0.46725,628,0.33600856072766183
A6,leo_clear_weak,RX_TX,7:3,4000,1321,0.33025,1783,0.44575,731,0.4099831744251262
A6,leo_clear_weak,RX_TX,7:4,4000,1645,0.41125,2560,0.64,1222,0.47734375
A6,leo_clear_weak,RX_TX,7:5,4000,3224,0.806,3448,0.862,3105,0.900522041763341
A6,leo_clear_weak,RX_TX,9:0,4000,2468,0.617,3458,0.8645,2306,0.6668594563331406
A6,leo_clear_weak,RX_TX,9:1,4000,1044,0.261,3430,0.8575,686,0.2
A6,leo_clear_weak,RX_TX,9:2,4000,1670,0.4175,1816,0.454,1326,0.7301762114537445
A6,leo_clear_weak,RX_TX,9:3,4000,3825,0.95625,3773,0.94325,3719,0.985687781606149
A6,leo_clear_weak,RX_TX,9:4,4000,3976,0.994,3949,0.98725,3938,0.9972144846796658
A6,leo_clear_weak,RX_TX,9:5,4000,3040,0.76,3280,0.82,2877,0.8771341463414634
A6,leo_clear_weak,RX_TX,10:0,4000,2514,0.6285,3067,0.76675,2373,0.7737202477991523
A6,leo_clear_weak,RX_TX,10:1,4000,2384,0.596,2510,0.6275,1361,0.5422310756972112
A6,leo_clear_weak,RX_TX,10:2,4000,1599,0.39975,2072,0.518,1325,0.6394787644787645
A6,leo_clear_weak,RX_TX,10:3,4000,1159,0.28975,2327,0.58175,871,0.3743016759776536
A6,leo_clear_weak,RX_TX,10:4,4000,3478,0.8695,3291,0.82275,3090,0.9389243391066545
A6,leo_clear_weak,RX_TX,10:5,4000,3961,0.99025,3930,0.9825,3921,0.9977099236641221
A6,leo_clear_weak,RX_TX,11:0,4000,1212,0.303,2496,0.624,1029,0.41225961538461536
A6,leo_clear_weak,RX_TX,11:1,4000,1810,0.4525,3240,0.81,1249,0.38549382716049385
A6,leo_clear_weak,RX_TX,11:2,4000,229,0.05725,2070,0.5175,156,0.07536231884057971
A6,leo_clear_weak,RX_TX,11:3,4000,3860,0.965,3834,0.9585,3786,0.9874804381846636
A6,leo_clear_weak,RX_TX,11:4,4000,3953,0.98825,3913,0.97825,3898,0.9961666240736008
A6,leo_clear_weak,RX_TX,11:5,4000,3801,0.95025,3783,0.94575,3717,0.9825535289452815
A0,leo_low_elev_weak,all,all,168000,97093,0.5779345238095238,120303,0.7160892857142858,80260,0.6671487826571241
A0,leo_low_elev_weak,TX,0,28000,11949,0.42675,17943,0.6408214285714285,8415,0.46898511954522654
A0,leo_low_elev_weak,TX,1,28000,11577,0.41346428571428573,20799,0.7428214285714285,8724,0.41944324246358
A0,leo_low_elev_weak,TX,2,28000,10690,0.3817857142857143,15504,0.5537142857142857,8212,0.5296697626418989
A0,leo_low_elev_weak,TX,3,28000,15816,0.5648571428571428,19466,0.6952142857142857,12568,0.6456385492653858
A0,leo_low_elev_weak,TX,4,28000,22578,0.8063571428571429,23252,0.8304285714285714,20438,0.8789781524169964
A0,leo_low_elev_weak,TX,5,28000,24483,0.8743928571428572,23339,0.8335357142857143,21903,0.9384720853507006
A0,leo_low_elev_weak,RX,0,24000,16202,0.6750833333333334,17860,0.7441666666666666,13483,0.7549272116461366
A0,leo_low_elev_weak,RX,2,24000,9757,0.4065416666666667,16367,0.6819583333333333,7498,0.4581169426284597
A0,leo_low_elev_weak,RX,5,24000,16091,0.6704583333333334,18824,0.7843333333333333,13920,0.7394815129621759
A0,leo_low_elev_weak,RX,7,24000,10417,0.43404166666666666,15627,0.651125,7883,0.5044474307288667
A0,leo_low_elev_weak,RX,9,24000,15819,0.659125,17589,0.732875,13178,0.7492182614133833
A0,leo_low_elev_weak,RX,10,24000,14428,0.6011666666666666,16305,0.679375,11689,0.7168966574670347
A0,leo_low_elev_weak,RX,11,24000,14379,0.599125,17731,0.7387916666666666,12609,0.7111274039817269
A0,leo_low_elev_weak,day,0,42000,23356,0.5560952380952381,30149,0.7178333333333333,19176,0.6360409963846231
A0,leo_low_elev_weak,day,1,42000,24753,0.5893571428571428,30427,0.724452380952381,20774,0.6827488743550136
A0,leo_low_elev_weak,day,2,42000,23636,0.5627619047619048,30058,0.7156666666666667,19595,0.6519063144587132
A0,leo_low_elev_weak,day,3,42000,25348,0.6035238095238096,29669,0.7064047619047619,20715,0.6982035120833193
A0,leo_low_elev_weak,RX_TX,0:0,4000,1993,0.49825,2410,0.6025,1319,0.5473029045643154
A0,leo_low_elev_weak,RX_TX,0:1,4000,1603,0.40075,3043,0.76075,1249,0.41045021360499506
A0,leo_low_elev_weak,RX_TX,0:2,4000,2922,0.7305,3161,0.79025,2684,0.8490983865865233
A0,leo_low_elev_weak,RX_TX,0:3,4000,3269,0.81725,3006,0.7515,2664,0.8862275449101796
A0,leo_low_elev_weak,RX_TX,0:4,4000,3267,0.81675,3267,0.81675,2930,0.8968472604836241
A0,leo_low_elev_weak,RX_TX,0:5,4000,3148,0.787,2973,0.74325,2637,0.8869828456104945
A0,leo_low_elev_weak,RX_TX,2:0,4000,1046,0.2615,2620,0.655,654,0.24961832061068703
A0,leo_low_elev_weak,RX_TX,2:1,4000,906,0.2265,2746,0.6865,414,0.15076474872541878
A0,leo_low_elev_weak,RX_TX,2:2,4000,1137,0.28425,2312,0.578,760,0.328719723183391
A0,leo_low_elev_weak,RX_TX,2:3,4000,261,0.06525,2352,0.588,69,0.029336734693877552
A0,leo_low_elev_weak,RX_TX,2:4,4000,3042,0.7605,3068,0.767,2624,0.8552803129074316
A0,leo_low_elev_weak,RX_TX,2:5,4000,3365,0.84125,3269,0.81725,2977,0.9106760477210156
A0,leo_low_elev_weak,RX_TX,5:0,4000,1433,0.35825,2625,0.65625,1028,0.39161904761904764
A0,leo_low_elev_weak,RX_TX,5:1,4000,1807,0.45175,2909,0.72725,1403,0.482296321760055
A0,leo_low_elev_weak,RX_TX,5:2,4000,2578,0.6445,2949,0.73725,2150,0.7290606985418786
A0,leo_low_elev_weak,RX_TX,5:3,4000,2675,0.66875,2991,0.74775,2141,0.7158141089936476
A0,leo_low_elev_weak,RX_TX,5:4,4000,3689,0.92225,3572,0.893,3444,0.9641657334826428
A0,leo_low_elev_weak,RX_TX,5:5,4000,3909,0.97725,3778,0.9445,3754,0.9936474325039704
A0,leo_low_elev_weak,RX_TX,7:0,4000,1544,0.386,2615,0.65375,1056,0.40382409177820267
A0,leo_low_elev_weak,RX_TX,7:1,4000,2096,0.524,3191,0.79775,1755,0.5499843309307427
A0,leo_low_elev_weak,RX_TX,7:2,4000,775,0.19375,1925,0.48125,499,0.25922077922077924
A0,leo_low_elev_weak,RX_TX,7:3,4000,1139,0.28475,1982,0.4955,467,0.23562058526740667
A0,leo_low_elev_weak,RX_TX,7:4,4000,1622,0.4055,2648,0.662,1179,0.4452416918429003
A0,leo_low_elev_weak,RX_TX,7:5,4000,3241,0.81025,3266,0.8165,2927,0.8962033067973055
A0,leo_low_elev_weak,RX_TX,9:0,4000,2336,0.584,2898,0.7245,1885,0.650448585231194
A0,leo_low_elev_weak,RX_TX,9:1,4000,1073,0.26825,3163,0.79075,798,0.2522921277268416
A0,leo_low_elev_weak,RX_TX,9:2,4000,1596,0.399,1568,0.392,1016,0.6479591836734694
A0,leo_low_elev_weak,RX_TX,9:3,4000,3672,0.918,3390,0.8475,3247,0.9578171091445428
A0,leo_low_elev_weak,RX_TX,9:4,4000,3916,0.979,3814,0.9535,3794,0.9947561615102255
A0,leo_low_elev_weak,RX_TX,9:5,4000,3226,0.8065,2756,0.689,2438,0.8846153846153846
A0,leo_low_elev_weak,RX_TX,10:0,4000,2366,0.5915,2577,0.64425,1743,0.6763678696158324
A0,leo_low_elev_weak,RX_TX,10:1,4000,2306,0.5765,2629,0.65725,1698,0.6458729554963865
A0,leo_low_elev_weak,RX_TX,10:2,4000,1528,0.382,1855,0.46375,1028,0.554177897574124
A0,leo_low_elev_weak,RX_TX,10:3,4000,1114,0.2785,2306,0.5765,675,0.292714657415438
A0,leo_low_elev_weak,RX_TX,10:4,4000,3188,0.797,3115,0.77875,2740,0.8796147672552167
A0,leo_low_elev_weak,RX_TX,10:5,4000,3926,0.9815,3823,0.95575,3805,0.9952916557677217
A0,leo_low_elev_weak,RX_TX,11:0,4000,1231,0.30775,2198,0.5495,730,0.3321201091901729
A0,leo_low_elev_weak,RX_TX,11:1,4000,1786,0.4465,3118,0.7795,1407,0.4512508017960231
A0,leo_low_elev_weak,RX_TX,11:2,4000,154,0.0385,1734,0.4335,75,0.04325259515570934
A0,leo_low_elev_weak,RX_TX,11:3,4000,3686,0.9215,3439,0.85975,3305,0.9610351846466996
A0,leo_low_elev_weak,RX_TX,11:4,4000,3854,0.9635,3768,0.942,3727,0.9891188959660298
A0,leo_low_elev_weak,RX_TX,11:5,4000,3668,0.917,3474,0.8685,3365,0.9686240644789867
A1,leo_low_elev_weak,all,all,168000,97717,0.5816488095238095,121245,0.7216964285714286,81099,0.6688853148583447
A1,leo_low_elev_weak,TX,0,28000,12340,0.4407142857142857,18187,0.6495357142857143,8829,0.485456644856216
A1,leo_low_elev_weak,TX,1,28000,11365,0.40589285714285717,20675,0.7383928571428572,8480,0.4101571946795647
A1,leo_low_elev_weak,TX,2,28000,10846,0.38735714285714284,15987,0.5709642857142857,8273,0.5174829549008569
A1,leo_low_elev_weak,TX,3,28000,15600,0.5571428571428572,19283,0.6886785714285715,12498,0.6481356635378313
A1,leo_low_elev_weak,TX,4,28000,22751,0.8125357142857143,23277,0.8313214285714285,20540,0.8824161189156678
A1,leo_low_elev_weak,TX,5,28000,24815,0.88625,23836,0.8512857142857143,22479,0.943069306930693
A1,leo_low_elev_weak,RX,0,24000,16297,0.6790416666666667,18065,0.7527083333333333,13623,0.7541101577636313
A1,leo_low_elev_weak,RX,2,24000,9742,0.40591666666666665,16567,0.6902916666666666,7604,0.4589847286774914
A1,leo_low_elev_weak,RX,5,24000,16194,0.67475,18871,0.7862916666666667,14044,0.7442106936569339
A1,leo_low_elev_weak,RX,7,24000,10558,0.4399166666666667,15723,0.655125,7988,0.5080455383832602
A1,leo_low_elev_weak,RX,9,24000,15963,0.665125,17702,0.7375833333333334,13336,0.7533612021240538
A1,leo_low_elev_weak,RX,10,24000,14484,0.6035,16321,0.6800416666666667,11777,0.7215856871515226
A1,leo_low_elev_weak,RX,11,24000,14479,0.6032916666666667,17996,0.7498333333333334,12727,0.7072127139364304
A1,leo_low_elev_weak,day,0,42000,23480,0.559047619047619,30429,0.7245,19373,0.6366623944263696
A1,leo_low_elev_weak,day,1,42000,24925,0.593452380952381,30647,0.7296904761904762,21005,0.685385192677913
A1,leo_low_elev_weak,day,2,42000,23815,0.5670238095238095,30292,0.7212380952380952,19804,0.6537699722699063
A1,leo_low_elev_weak,day,3,42000,25497,0.6070714285714286,29877,0.7113571428571429,20917,0.7001037587441845
A1,leo_low_elev_weak,RX_TX,0:0,4000,2061,0.51525,2468,0.617,1401,0.5676661264181524
A1,leo_low_elev_weak,RX_TX,0:1,4000,1576,0.394,3025,0.75625,1219,0.40297520661157027
A1,leo_low_elev_weak,RX_TX,0:2,4000,2908,0.727,3262,0.8155,2672,0.8191293684855917
A1,leo_low_elev_weak,RX_TX,0:3,4000,3259,0.81475,2981,0.74525,2648,0.8882925192888292
A1,leo_low_elev_weak,RX_TX,0:4,4000,3289,0.82225,3267,0.81675,2939,0.8996020814202632
A1,leo_low_elev_weak,RX_TX,0:5,4000,3204,0.801,3062,0.7655,2744,0.8961463096015676
A1,leo_low_elev_weak,RX_TX,2:0,4000,1093,0.27325,2662,0.6655,702,0.2637114951164538
A1,leo_low_elev_weak,RX_TX,2:1,4000,870,0.2175,2733,0.68325,372,0.13611416026344675
A1,leo_low_elev_weak,RX_TX,2:2,4000,1154,0.2885,2414,0.6035,771,0.31938690969345485
A1,leo_low_elev_weak,RX_TX,2:3,4000,180,0.045,2332,0.583,68,0.029159519725557463
A1,leo_low_elev_weak,RX_TX,2:4,4000,3061,0.76525,3088,0.772,2644,0.8562176165803109
A1,leo_low_elev_weak,RX_TX,2:5,4000,3384,0.846,3338,0.8345,3047,0.9128220491312163
A1,leo_low_elev_weak,RX_TX,5:0,4000,1493,0.37325,2659,0.66475,1080,0.4061677322301617
A1,leo_low_elev_weak,RX_TX,5:1,4000,1779,0.44475,2907,0.72675,1374,0.4726522187822497
A1,leo_low_elev_weak,RX_TX,5:2,4000,2628,0.657,2930,0.7325,2185,0.7457337883959044
A1,leo_low_elev_weak,RX_TX,5:3,4000,2669,0.66725,2972,0.743,2144,0.721399730820996
A1,leo_low_elev_weak,RX_TX,5:4,4000,3701,0.92525,3580,0.895,3461,0.9667597765363128
A1,leo_low_elev_weak,RX_TX,5:5,4000,3924,0.981,3823,0.95575,3800,0.9939837823698666
A1,leo_low_elev_weak,RX_TX,7:0,4000,1606,0.4015,2619,0.65475,1101,0.42038946162657503
A1,leo_low_elev_weak,RX_TX,7:1,4000,2071,0.51775,3170,0.7925,1716,0.5413249211356467
A1,leo_low_elev_weak,RX_TX,7:2,4000,798,0.1995,1992,0.498,498,0.25
A1,leo_low_elev_weak,RX_TX,7:3,4000,1084,0.271,1945,0.48625,468,0.24061696658097687
A1,leo_low_elev_weak,RX_TX,7:4,4000,1683,0.42075,2650,0.6625,1200,0.4528301886792453
A1,leo_low_elev_weak,RX_TX,7:5,4000,3316,0.829,3347,0.83675,3005,0.8978189423364207
A1,leo_low_elev_weak,RX_TX,9:0,4000,2368,0.592,2939,0.73475,1942,0.6607689690370875
A1,leo_low_elev_weak,RX_TX,9:1,4000,1057,0.26425,3137,0.78425,777,0.2476888747210711
A1,leo_low_elev_weak,RX_TX,9:2,4000,1636,0.409,1610,0.4025,1028,0.6385093167701863
A1,leo_low_elev_weak,RX_TX,9:3,4000,3654,0.9135,3362,0.8405,3220,0.9577632361689471
A1,leo_low_elev_weak,RX_TX,9:4,4000,3924,0.981,3811,0.95275,3794,0.9955392285489373
A1,leo_low_elev_weak,RX_TX,9:5,4000,3324,0.831,2843,0.71075,2575,0.9057333802321491
A1,leo_low_elev_weak,RX_TX,10:0,4000,2415,0.60375,2606,0.6515,1803,0.6918649270913277
A1,leo_low_elev_weak,RX_TX,10:1,4000,2256,0.564,2597,0.64925,1650,0.6353484790142472
A1,leo_low_elev_weak,RX_TX,10:2,4000,1569,0.39225,1867,0.46675,1044,0.5591858596679165
A1,leo_low_elev_weak,RX_TX,10:3,4000,1084,0.271,2292,0.573,678,0.29581151832460734
A1,leo_low_elev_weak,RX_TX,10:4,4000,3225,0.80625,3108,0.777,2768,0.8906048906048906
A1,leo_low_elev_weak,RX_TX,10:5,4000,3935,0.98375,3851,0.96275,3834,0.9955855621916385
A1,leo_low_elev_weak,RX_TX,11:0,4000,1304,0.326,2234,0.5585,800,0.35810205908683973
A1,leo_low_elev_weak,RX_TX,11:1,4000,1756,0.439,3106,0.7765,1372,0.44172569220862845
A1,leo_low_elev_weak,RX_TX,11:2,4000,153,0.03825,1912,0.478,75,0.03922594142259414
A1,leo_low_elev_weak,RX_TX,11:3,4000,3670,0.9175,3399,0.84975,3272,0.9626360694321859
A1,leo_low_elev_weak,RX_TX,11:4,4000,3868,0.967,3773,0.94325,3734,0.9896633978266631
A1,leo_low_elev_weak,RX_TX,11:5,4000,3728,0.932,3572,0.893,3474,0.9725643896976484
A2,leo_low_elev_weak,all,all,168000,96137,0.5722440476190476,118523,0.7054940476190477,77927,0.6574842013786354
A2,leo_low_elev_weak,TX,0,28000,12080,0.43142857142857144,20139,0.71925,9723,0.48279457768508866
A2,leo_low_elev_weak,TX,1,28000,11132,0.3975714285714286,21719,0.7756785714285714,8507,0.3916847000322298
A2,leo_low_elev_weak,TX,2,28000,10884,0.38871428571428573,14868,0.531,9032,0.6074791498520312
A2,leo_low_elev_weak,TX,3,28000,16179,0.5778214285714286,20631,0.7368214285714285,13592,0.658814405506277
A2,leo_low_elev_weak,TX,4,28000,21545,0.7694642857142857,19667,0.7023928571428572,16299,0.8287486652768598
A2,leo_low_elev_weak,TX,5,28000,24317,0.8684642857142857,21499,0.7678214285714285,20774,0.9662775012791293
A2,leo_low_elev_weak,RX,0,24000,16032,0.668,17780,0.7408333333333333,13226,0.7438695163104612
A2,leo_low_elev_weak,RX,2,24000,9531,0.397125,16259,0.6774583333333334,6898,0.42425733439940955
A2,leo_low_elev_weak,RX,5,24000,16071,0.669625,18682,0.7784166666666666,13725,0.734664382828391
A2,leo_low_elev_weak,RX,7,24000,10213,0.42554166666666665,15034,0.6264166666666666,7648,0.5087135825462286
A2,leo_low_elev_weak,RX,9,24000,15799,0.6582916666666667,17394,0.72475,12945,0.744222145567437
A2,leo_low_elev_weak,RX,10,24000,14223,0.592625,15825,0.659375,11109,0.7019905213270142
A2,leo_low_elev_weak,RX,11,24000,14268,0.5945,17549,0.7312083333333333,12376,0.7052253689668927
A2,leo_low_elev_weak,day,0,42000,23165,0.5515476190476191,29705,0.7072619047619048,18579,0.6254502608988386
A2,leo_low_elev_weak,day,1,42000,24573,0.5850714285714286,30116,0.717047619047619,20468,0.6796387302430602
A2,leo_low_elev_weak,day,2,42000,23388,0.5568571428571428,29428,0.7006666666666667,18939,0.6435707489465815
A2,leo_low_elev_weak,day,3,42000,25011,0.5955,29274,0.697,19941,0.681184668989547
A2,leo_low_elev_weak,RX_TX,0:0,4000,2012,0.503,2782,0.6955,1576,0.5664989216391085
A2,leo_low_elev_weak,RX_TX,0:1,4000,1526,0.3815,3174,0.7935,1208,0.38059231253938247
A2,leo_low_elev_weak,RX_TX,0:2,4000,2985,0.74625,3143,0.78575,2801,0.8911867642379891
A2,leo_low_elev_weak,RX_TX,0:3,4000,3325,0.83125,3233,0.80825,2867,0.8867924528301887
A2,leo_low_elev_weak,RX_TX,0:4,4000,3092,0.773,2805,0.70125,2353,0.8388591800356506
A2,leo_low_elev_weak,RX_TX,0:5,4000,3092,0.773,2643,0.66075,2421,0.9160045402951191
A2,leo_low_elev_weak,RX_TX,2:0,4000,1060,0.265,2994,0.7485,789,0.2635270541082164
A2,leo_low_elev_weak,RX_TX,2:1,4000,779,0.19475,2980,0.745,363,0.12181208053691275
A2,leo_low_elev_weak,RX_TX,2:2,4000,1166,0.2915,2303,0.57575,889,0.3860182370820669
A2,leo_low_elev_weak,RX_TX,2:3,4000,339,0.08475,2488,0.622,94,0.03778135048231511
A2,leo_low_elev_weak,RX_TX,2:4,4000,2853,0.71325,2475,0.61875,1954,0.7894949494949495
A2,leo_low_elev_weak,RX_TX,2:5,4000,3334,0.8335,3019,0.75475,2809,0.9304405432262338
A2,leo_low_elev_weak,RX_TX,5:0,4000,1448,0.362,2831,0.70775,1169,0.41292829388908514
A2,leo_low_elev_weak,RX_TX,5:1,4000,1803,0.45075,2922,0.7305,1397,0.4780971937029432
A2,leo_low_elev_weak,RX_TX,5:2,4000,2592,0.648,3112,0.778,2305,0.740681233933162
A2,leo_low_elev_weak,RX_TX,5:3,4000,2742,0.6855,3109,0.77725,2339,0.7523319395303957
A2,leo_low_elev_weak,RX_TX,5:4,4000,3578,0.8945,3031,0.75775,2854,0.9416034312108215
A2,leo_low_elev_weak,RX_TX,5:5,4000,3908,0.977,3677,0.91925,3661,0.9956486265977699
A2,leo_low_elev_weak,RX_TX,7:0,4000,1573,0.39325,2948,0.737,1236,0.41926729986431477
A2,leo_low_elev_weak,RX_TX,7:1,4000,2043,0.51075,3306,0.8265,1728,0.5226860254083484
A2,leo_low_elev_weak,RX_TX,7:2,4000,805,0.20125,1384,0.346,579,0.41835260115606937
A2,leo_low_elev_weak,RX_TX,7:3,4000,1188,0.297,2126,0.5315,601,0.28269049858889933
A2,leo_low_elev_weak,RX_TX,7:4,4000,1403,0.35075,2338,0.5845,709,0.3032506415739949
A2,leo_low_elev_weak,RX_TX,7:5,4000,3201,0.80025,2932,0.733,2795,0.9532742155525239
A2,leo_low_elev_weak,RX_TX,9:0,4000,2349,0.58725,3214,0.8035,2069,0.6437461107654013
A2,leo_low_elev_weak,RX_TX,9:1,4000,1020,0.255,3340,0.835,772,0.2311377245508982
A2,leo_low_elev_weak,RX_TX,9:2,4000,1628,0.407,1689,0.42225,1195,0.7075192421551214
A2,leo_low_elev_weak,RX_TX,9:3,4000,3719,0.92975,3541,0.88525,3430,0.9686529229031348
A2,leo_low_elev_weak,RX_TX,9:4,4000,3850,0.9625,3380,0.845,3337,0.9872781065088757
A2,leo_low_elev_weak,RX_TX,9:5,4000,3233,0.80825,2230,0.5575,2142,0.9605381165919282
A2,leo_low_elev_weak,RX_TX,10:0,4000,2395,0.59875,2881,0.72025,1981,0.6876084692814994
A2,leo_low_elev_weak,RX_TX,10:1,4000,2268,0.567,2724,0.681,1685,0.618575624082232
A2,leo_low_elev_weak,RX_TX,10:2,4000,1549,0.38725,1678,0.4195,1170,0.6972586412395709
A2,leo_low_elev_weak,RX_TX,10:3,4000,1132,0.283,2546,0.6365,774,0.3040062843676355
A2,leo_low_elev_weak,RX_TX,10:4,4000,2968,0.742,2242,0.5605,1765,0.7872435325602141
A2,leo_low_elev_weak,RX_TX,10:5,4000,3911,0.97775,3754,0.9385,3734,0.9946723494938732
A2,leo_low_elev_weak,RX_TX,11:0,4000,1243,0.31075,2489,0.62225,903,0.36279630373644034
A2,leo_low_elev_weak,RX_TX,11:1,4000,1693,0.42325,3273,0.81825,1354,0.413687748243202
A2,leo_low_elev_weak,RX_TX,11:2,4000,159,0.03975,1559,0.38975,93,0.05965362411802438
A2,leo_low_elev_weak,RX_TX,11:3,4000,3734,0.9335,3588,0.897,3487,0.971850613154961
A2,leo_low_elev_weak,RX_TX,11:4,4000,3801,0.95025,3396,0.849,3327,0.9796819787985865
A2,leo_low_elev_weak,RX_TX,11:5,4000,3638,0.9095,3244,0.811,3212,0.9901356350184957
A3,leo_low_elev_weak,all,all,168000,97965,0.583125,124621,0.7417916666666666,84780,0.6803026777188436
A3,leo_low_elev_weak,TX,0,28000,13204,0.4715714285714286,19824,0.708,10674,0.5384382566585957
A3,leo_low_elev_weak,TX,1,28000,10434,0.37264285714285716,20543,0.7336785714285714,6586,0.32059582339483034
