scenario,new_class_count,state,class_role,class_id,accuracy,nll,query_rows
leo_rain_weak,10,DA1_REG1,new,15,0.65,2.003992618770853,20
leo_rain_weak,10,DA1_REG1,new,6,0.8,1.8953070040789821,20
leo_rain_weak,10,DA1_REG1,new,7,1.0,1.5739217926613462,20
leo_rain_weak,10,DA1_REG1,new,8,0.6,2.238409222824903,20
leo_rain_weak,10,DA1_REG1,new,9,0.55,2.031731440097779,20
leo_rain_weak,15,DA0_REG0,old,0,0.55,1.1203497819466712,20
leo_rain_weak,15,DA0_REG0,old,1,0.85,1.1043528224945194,20
leo_rain_weak,15,DA0_REG0,old,2,0.85,0.9703031860506309,20
leo_rain_weak,15,DA0_REG0,old,3,0.8,0.9683518270992344,20
leo_rain_weak,15,DA0_REG0,old,4,1.0,0.6449121692994378,20
leo_rain_weak,15,DA0_REG0,old,5,0.9,0.6011387821615293,20
leo_rain_weak,15,DA1_REG0,old,0,0.55,1.112147867924104,20
leo_rain_weak,15,DA1_REG0,old,1,0.85,1.0947974379838328,20
leo_rain_weak,15,DA1_REG0,old,2,0.85,0.9629870532154949,20
leo_rain_weak,15,DA1_REG0,old,3,0.75,0.9797527023318799,20
leo_rain_weak,15,DA1_REG0,old,4,1.0,0.6371735471394967,20
leo_rain_weak,15,DA1_REG0,old,5,0.9,0.6046982029530129,20
leo_rain_weak,15,DA0_REG1,old,0,0.45,2.1156389359770467,20
leo_rain_weak,15,DA0_REG1,old,1,0.85,2.20550349288607,20
leo_rain_weak,15,DA0_REG1,old,2,0.6,2.0196831127206387,20
leo_rain_weak,15,DA0_REG1,old,3,0.65,1.9760379592683606,20
leo_rain_weak,15,DA0_REG1,old,4,0.65,2.2237589431493023,20
leo_rain_weak,15,DA0_REG1,old,5,0.95,1.571905468445555,20
leo_rain_weak,15,DA0_REG1,new,10,0.7,2.296186393078437,20
leo_rain_weak,15,DA0_REG1,new,11,0.7,1.843394670190183,20
leo_rain_weak,15,DA0_REG1,new,12,0.6,2.294075797199281,20
leo_rain_weak,15,DA0_REG1,new,13,0.9,1.8664321523611922,20
leo_rain_weak,15,DA0_REG1,new,14,0.7,1.7628161048558453,20
leo_rain_weak,15,DA0_REG1,new,15,0.6,2.2172686654113245,20
leo_rain_weak,15,DA0_REG1,new,16,0.4,2.195826849217773,20
leo_rain_weak,15,DA0_REG1,new,17,0.9,1.6645701359273701,20
leo_rain_weak,15,DA0_REG1,new,18,0.4,2.4864804941593333,20
leo_rain_weak,15,DA0_REG1,new,19,0.7,1.8578752355813646,20
leo_rain_weak,15,DA0_REG1,new,20,0.5,2.3829585306017376,20
leo_rain_weak,15,DA0_REG1,new,6,0.7,2.119152048681297,20
leo_rain_weak,15,DA0_REG1,new,7,1.0,1.8806614696811415,20
leo_rain_weak,15,DA0_REG1,new,8,0.35,2.509139378029987,20
leo_rain_weak,15,DA0_REG1,new,9,0.55,2.2307745659220117,20
leo_rain_weak,15,DA1_REG1,old,0,0.45,2.118797200302134,20
leo_rain_weak,15,DA1_REG1,old,1,0.85,2.2105402026534344,20
leo_rain_weak,15,DA1_REG1,old,2,0.6,2.0249273191952337,20
leo_rain_weak,15,DA1_REG1,old,3,0.65,1.9762079785125528,20
leo_rain_weak,15,DA1_REG1,old,4,0.65,2.2254411023152096,20
leo_rain_weak,15,DA1_REG1,old,5,0.95,1.5758594366465686,20
leo_rain_weak,15,DA1_REG1,new,10,0.7,2.299469810408141,20
leo_rain_weak,15,DA1_REG1,new,11,0.7,1.8463226779179713,20
leo_rain_weak,15,DA1_REG1,new,12,0.6,2.2941246239875417,20
leo_rain_weak,15,DA1_REG1,new,13,0.9,1.8731650682684702,20
leo_rain_weak,15,DA1_REG1,new,14,0.7,1.7679344477234626,20
leo_rain_weak,15,DA1_REG1,new,15,0.6,2.220523380772214,20
leo_rain_weak,15,DA1_REG1,new,16,0.4,2.1960816704489603,20
leo_rain_weak,15,DA1_REG1,new,17,0.9,1.6711383662712993,20
leo_rain_weak,15,DA1_REG1,new,18,0.4,2.490029468260282,20
leo_rain_weak,15,DA1_REG1,new,19,0.7,1.8647449882210503,20
leo_rain_weak,15,DA1_REG1,new,20,0.5,2.387682069330692,20
leo_rain_weak,15,DA1_REG1,new,6,0.7,2.1226686351286834,20
leo_rain_weak,15,DA1_REG1,new,7,1.0,1.8806734774780742,20
leo_rain_weak,15,DA1_REG1,new,8,0.35,2.5111957615282554,20
leo_rain_weak,15,DA1_REG1,new,9,0.55,2.232815721271493,20
leo_rain_weak,20,DA0_REG0,old,0,0.55,1.1203498043361404,20
leo_rain_weak,20,DA0_REG0,old,1,0.85,1.1043528330191164,20
leo_rain_weak,20,DA0_REG0,old,2,0.85,0.9703035260044441,20
leo_rain_weak,20,DA0_REG0,old,3,0.8,0.9683518218350814,20
leo_rain_weak,20,DA0_REG0,old,4,1.0,0.6449122395682019,20
leo_rain_weak,20,DA0_REG0,old,5,0.9,0.6011387696437528,20
leo_rain_weak,20,DA1_REG0,old,0,0.55,1.1121478601659507,20
leo_rain_weak,20,DA1_REG0,old,1,0.85,1.0947974372296303,20
leo_rain_weak,20,DA1_REG0,old,2,0.85,0.9629874502073659,20
leo_rain_weak,20,DA1_REG0,old,3,0.75,0.9797527046954428,20
leo_rain_weak,20,DA1_REG0,old,4,1.0,0.637173555715701,20
leo_rain_weak,20,DA1_REG0,old,5,0.9,0.6046982005898404,20
leo_rain_weak,20,DA0_REG1,old,0,0.4,2.2774963714344842,20
leo_rain_weak,20,DA0_REG1,old,1,0.75,2.3632203357353996,20
leo_rain_weak,20,DA0_REG1,old,2,0.65,2.1240874511836294,20
leo_rain_weak,20,DA0_REG1,old,3,0.65,2.1337784828112296,20
leo_rain_weak,20,DA0_REG1,old,4,0.65,2.4117325475045623,20
leo_rain_weak,20,DA0_REG1,old,5,0.95,1.6722205009003215,20
leo_rain_weak,20,DA0_REG1,new,10,0.7,2.498032440781497,20
leo_rain_weak,20,DA0_REG1,new,11,0.7,1.9009116052830066,20
leo_rain_weak,20,DA0_REG1,new,12,0.55,2.4351151771456996,20
leo_rain_weak,20,DA0_REG1,new,13,0.9,2.0228838436072847,20
leo_rain_weak,20,DA0_REG1,new,14,0.65,1.948032347413029,20
leo_rain_weak,20,DA0_REG1,new,15,0.6,2.4308720575669756,20
leo_rain_weak,20,DA0_REG1,new,16,0.4,2.3403837777423444,20
leo_rain_weak,20,DA0_REG1,new,17,0.9,1.7460789860638972,20
leo_rain_weak,20,DA0_REG1,new,18,0.3,2.6642511680774974,20
leo_rain_weak,20,DA0_REG1,new,19,0.7,1.9648199939883018,20
leo_rain_weak,20,DA0_REG1,new,20,0.35,2.5807050067639796,20
leo_rain_weak,20,DA0_REG1,new,21,0.65,2.0461810356527255,20
leo_rain_weak,20,DA0_REG1,new,22,0.4,2.48963927001799,20
leo_rain_weak,20,DA0_REG1,new,23,0.75,2.481739970033647,20
leo_rain_weak,20,DA0_REG1,new,24,0.3,2.6280151395436637,20
leo_rain_weak,20,DA0_REG1,new,25,0.45,2.8912737252680216,20
leo_rain_weak,20,DA0_REG1,new,6,0.7,2.3770524411458407,20
leo_rain_weak,20,DA0_REG1,new,7,1.0,2.015840885263816,20
leo_rain_weak,20,DA0_REG1,new,8,0.3,2.697247332762692,20
leo_rain_weak,20,DA0_REG1,new,9,0.55,2.407755318165017,20
leo_rain_weak,20,DA1_REG1,old,0,0.4,2.280402730832492,20
leo_rain_weak,20,DA1_REG1,old,1,0.7,2.366594782461414,20
leo_rain_weak,20,DA1_REG1,old,2,0.65,2.128457025823681,20
leo_rain_weak,20,DA1_REG1,old,3,0.65,2.1324436791342585,20
leo_rain_weak,20,DA1_REG1,old,4,0.65,2.4130125993055587,20
leo_rain_weak,20,DA1_REG1,old,5,0.95,1.674528279938949,20
leo_rain_weak,20,DA1_REG1,new,10,0.7,2.50087097845313,20
leo_rain_weak,20,DA1_REG1,new,11,0.7,1.9024820175579862,20
leo_rain_weak,20,DA1_REG1,new,12,0.55,2.4336748250361424,20
leo_rain_weak,20,DA1_REG1,new,13,0.9,2.027378505008275,20
leo_rain_weak,20,DA1_REG1,new,14,0.65,1.9509631440299415,20
leo_rain_weak,20,DA1_REG1,new,15,0.6,2.4330983751787043,20
leo_rain_weak,20,DA1_REG1,new,16,0.4,2.3385596996039864,20
leo_rain_weak,20,DA1_REG1,new,17,0.9,1.7508328666263857,20
leo_rain_weak,20,DA1_REG1,new,18,0.35,2.667312560945698,20
leo_rain_weak,20,DA1_REG1,new,19,0.7,1.970616216464623,20
leo_rain_weak,20,DA1_REG1,new,20,0.35,2.5849249389921187,20
leo_rain_weak,20,DA1_REG1,new,21,0.65,2.0473234158409617,20
leo_rain_weak,20,DA1_REG1,new,22,0.4,2.4920774097584855,20
leo_rain_weak,20,DA1_REG1,new,23,0.75,2.4857642841858385,20
leo_rain_weak,20,DA1_REG1,new,24,0.3,2.630185380754846,20
leo_rain_weak,20,DA1_REG1,new,25,0.45,2.891339261729352,20
leo_rain_weak,20,DA1_REG1,new,6,0.7,2.3791512720997403,20
leo_rain_weak,20,DA1_REG1,new,7,1.0,2.0141335680895214,20
leo_rain_weak,20,DA1_REG1,new,8,0.3,2.6969951896397855,20
leo_rain_weak,20,DA1_REG1,new,9,0.55,2.409343778456405,20
