row,complete,epoch,accepted,total_step,mean_loss,elapsed_seconds,source_val_accuracy
F-M11,True,143,222,31746,6.347761003820746,30279.037102672737,0.9858148148148148
F-M11,True,144,222,31968,6.31184542930878,30487.86704112077,0.9861111111111112
F-M11,True,145,222,32190,6.630057253279127,30704.893497265875,0.9858888888888889
F-M11,True,146,222,32412,6.295734994046323,30920.56485522585,0.9857407407407407
F-M11,True,147,222,32634,6.2706359120102615,31128.478248080704,0.9857037037037037
F-M11,True,148,222,32856,6.4145566171354,31335.28339656396,0.9859259259259259
F-M11,True,149,222,33078,6.358576568397316,31550.86569376383,0.9860740740740741
F-M11,True,150,222,33300,6.3951150705148505,31758.301473982632,0.9855925925925926
F-M11,True,151,222,33522,6.22229823335871,31965.680144944694,0.9851111111111112
F-M11,True,152,222,33744,6.539701463939907,32173.32023268286,0.9857777777777778
F-M11,True,153,222,33966,6.283769878181252,32388.233668510802,0.9855925925925926
F-M11,True,154,222,34188,6.539094001323253,32595.673716787715,0.9862962962962963
F-M11,True,155,222,34410,5.994920496468072,32802.79892411502,0.9859259259259259
F-M11,True,156,222,34632,6.207088184786272,33010.0510711316,0.9859259259259259
F-M11,True,157,222,34854,6.380884969556654,33216.95233089477,0.9854074074074074
F-M11,True,158,222,35076,6.312088410059611,33425.23775570281,0.9858518518518519
F-M11,True,159,222,35298,6.210184372223176,33632.02844695281,0.9855185185185186
F-M11,True,160,222,35520,6.347862134108672,33838.79855950503,0.986037037037037
F-M11,True,161,222,35742,6.250835191022168,34052.864271533675,0.9856296296296296
F-M11,True,162,222,35964,6.120074491243105,34261.2856634357,0.9857777777777778
F-M11,True,163,222,36186,6.2040219414341555,34469.787950166035,0.9857407407407407
F-M11,True,164,222,36408,6.140866339743674,34678.51536861574,0.9858888888888889
F-M11,True,165,222,36630,6.269156698708062,34895.5453959899,0.9855555555555555
F-M11,True,166,222,36852,6.255282566354081,35102.87431953661,0.9856666666666667
F-M11,True,167,222,37074,6.218686462522627,35311.77390028862,0.9857777777777778
F-M11,True,168,222,37296,6.16700901211919,35520.012346514035,0.9857777777777778
F-M11,True,169,222,37518,6.305694266482517,35727.745141041,0.9858518518518519
F-M11,True,170,222,37740,6.279259631225655,35936.176061426755,0.9858518518518519
F-M11,True,171,222,37962,6.195066546534632,36145.83768885769,0.9858518518518519
F-M11,True,172,222,38184,6.074395587852409,36354.45955260703,0.9857407407407407
F-M11,True,173,222,38406,6.216050161971702,36562.24316312093,0.9858148148148148
F-M11,True,174,222,38628,6.271135764079051,36771.489745224826,0.9856296296296296
F-M11,True,175,222,38850,6.288413503148535,36980.619245494716,0.9858518518518519
F-M11,True,176,222,39072,6.1585792593053865,37190.574856924824,0.9857037037037037
F-M11,True,177,222,39294,6.13463522829451,37401.08157489868,0.9858888888888889
F-M11,True,178,222,39516,6.121555360587868,37610.82868837798,0.9857777777777778
F-M11,True,179,222,39738,6.236141720333615,37820.10535920272,0.9856666666666667
F-M11,True,180,222,39960,6.118969893670297,38029.03380415682,0.9858518518518519
F-M11,True,181,222,40182,6.370352008321264,38240.21884111082,0.9858148148148148
F-M11,True,182,222,40404,6.1564244869593026,38451.04571501259,0.9858518518518519
F-M11,True,183,222,40626,5.845425457567782,38660.92169288499,0.9859259259259259
F-M11,True,184,222,40848,6.446183066110353,38869.85717240581,0.9858518518518519
F-M11,True,185,222,41070,6.345310367979445,39077.61503430689,0.9859259259259259
F-M11,True,186,222,41292,6.109851439793904,39286.07368637575,0.9858518518518519
F-M11,True,187,222,41514,6.177820439811225,39494.220484612975,0.9858518518518519
F-M11,True,188,222,41736,6.3433022756834285,39702.35310401395,0.9857777777777778
F-M11,True,189,222,41958,6.49489164782,39912.62606227584,0.9858518518518519
F-M11,True,190,222,42180,6.120829473744641,40123.11882825894,0.9857777777777778
F-M11,True,191,222,42402,6.118711873217746,40333.87599818688,0.9855555555555555
F-M11,True,192,222,42624,6.177947228019302,40543.993007996585,0.9857777777777778
F-M11,True,193,222,42846,6.310617265400586,40754.70589482784,0.9857037037037037
F-M11,True,194,222,43068,6.227987671757604,40963.84148827894,0.9858888888888889
F-M11,True,195,222,43290,5.976055831522555,41171.593457648996,0.9858888888888889
F-M11,True,196,222,43512,6.444609385352951,41378.55738894269,0.9858518518518519
F-M11,True,197,222,43734,6.225832256110939,41587.49889226863,0.9858888888888889
F-M11,True,198,222,43956,6.152021511180981,41797.22446866566,0.9858148148148148
F-M11,True,199,222,44178,6.227722906851554,42007.102890349925,0.9858888888888889
F-M11,True,200,222,44400,6.1506730608038,42216.6162516647,0.9858888888888889
F-M05,True,1,222,222,17.711887660327257,213.10498707508668,0.31066666666666665
F-M05,True,2,222,444,16.17796650877944,361.8456687363796,0.5628518518518518
F-M05,True,3,222,666,12.037229568034679,512.7600755183958,0.8313333333333334
F-M05,True,4,222,888,8.83445856377885,745.4025542689487,0.9005185185185185
F-M05,True,5,222,1110,7.32241458291406,893.9643594333902,0.9217777777777778
F-M05,True,6,222,1332,5.9365828295011775,1045.3286589691415,0.9013703703703704
F-M05,True,7,222,1554,5.628818493705612,1193.8738427222706,0.9475185185185185
F-M05,True,8,222,1776,5.747370166821523,1420.3515818533488,0.948962962962963
F-M05,True,9,222,1998,4.841871723398432,1571.2540112910792,0.9558148148148148
F-M05,True,10,222,2220,5.157320716359594,1725.0745212570764,0.9564444444444444
F-M05,True,11,222,2442,5.438922222670134,1876.7897368730046,0.954
F-M05,True,12,222,2664,5.360591501803012,2196.6454836013727,0.955
F-M05,True,13,222,2886,4.989653019217758,2367.8327693920583,0.9665925925925926
F-M05,True,14,222,3108,5.199808689925048,2537.850382070057,0.9687037037037037
F-M05,True,15,222,3330,5.3415920272603765,2711.31144698197,0.9695555555555555
F-M05,True,16,222,3552,5.383153129268337,2882.6455863909796,0.9695555555555555
F-M05,True,17,222,3774,5.729183104661134,3064.6215102523565,0.9736296296296296
F-M05,True,18,222,3996,5.578574852900462,3247.128628729377,0.9637037037037037
F-M05,True,19,222,4218,5.944169843519056,3429.7344956872985,0.9757407407407407
F-M05,True,20,222,4440,5.724625123513712,3671.7052679769695,0.9753333333333334
F-M05,True,21,222,4662,5.126973751428965,4026.4053737102076,0.9761111111111112
F-M05,True,22,222,4884,5.359929179286097,4300.03442918323,0.9741111111111111
F-M05,True,23,222,5106,5.12987243216317,4574.836067730095,0.9775555555555555
F-M05,True,24,222,5328,5.314162779498744,4849.355335234199,0.9618888888888889
F-M05,True,25,222,5550,5.184836719487165,5311.41140489839,0.9774074074074074
F-M05,True,26,222,5772,5.264642188140938,5586.064083115198,0.9601851851851851
F-M05,True,27,222,5994,4.9436681130984885,5800.633284238167,0.9776296296296296
F-M05,True,28,222,6216,5.183990490329158,5982.476012872066,0.9778148148148148
F-M05,True,29,222,6438,5.738150948876733,6163.934324525297,0.9731851851851852
F-M05,True,30,222,6660,4.698768051894936,6346.067953061312,0.9792592592592593
F-M05,True,31,222,6882,4.757581946012136,6527.709284823388,0.9794074074074074
F-M05,True,32,222,7104,4.9513186184135645,6708.252643716987,0.9791851851851852
F-M05,True,33,222,7326,5.323181888004681,6887.675276694354,0.9803703703703703
F-M05,True,34,222,7548,5.317273025040154,7068.7926492560655,0.9815555555555555
F-M05,True,35,222,7770,5.718005434886829,7363.0523708490655,0.9813333333333333
F-M05,True,36,222,7992,5.130267942273939,7545.078938251361,0.9824074074074074
F-M05,True,37,222,8214,5.8396455156910525,7725.546154431067,0.9775555555555555
F-M05,True,38,222,8436,5.827562454584482,7907.431996755302,0.9819629629629629
F-M05,True,39,222,8658,5.292610069652936,8087.690334460232,0.981
F-M05,True,40,222,8880,5.716129784111504,8269.649978330359,0.9812222222222222
F-M05,True,41,222,9102,5.458144923588177,8532.312827755231,0.9827777777777778
F-M05,True,42,222,9324,5.272603555842563,8712.9903650973,0.9765185185185186
F-M05,True,43,222,9546,5.855040601781897,8893.50097050704,0.9790740740740741
F-M05,True,44,222,9768,5.278671976682302,9074.419881038368,0.9826666666666667
F-M05,True,45,222,9990,5.4695748455889595,9449.817692363169,0.9833703703703703
F-M05,True,46,222,10212,5.417985862439817,9640.051046926063,0.9811851851851852
F-M05,True,47,222,10434,5.704065977990091,9829.801608510315,0.9774074074074074
F-M05,True,48,222,10656,5.518521489323796,10020.00285676727,0.9836666666666667
F-M05,True,49,222,10878,5.285039201513067,10209.896430911962,0.9836296296296296
F-M05,True,50,222,11100,5.565566697636166,10399.393859677017,0.9815555555555555
F-M05,True,51,222,11322,5.315751095075865,10589.393408935983,0.9822962962962963
F-M05,True,52,222,11544,5.877528452658439,10778.99790325528,0.9831111111111112
F-M05,True,53,222,11766,5.770664148502521,10969.733375301119,0.9828148148148148
F-M05,True,54,222,11988,5.85612554700525,11158.075637303293,0.9812592592592593
F-M05,True,55,222,12210,6.0490441429722415,11461.932678447105,0.9835925925925926
F-M05,True,56,222,12432,5.791271396585413,11654.479217192158,0.9836666666666667
F-M05,True,57,222,12654,5.830594053139558,11846.064457459375,0.9836666666666667
F-M05,True,58,222,12876,5.683637397783297,12037.09155844897,0.9832962962962963
F-M05,True,59,222,13098,5.735001397562456,12228.472499838099,0.9839629629629629
F-M05,True,60,222,13320,5.9588312168379085,12420.184937301092,0.9821111111111112
F-M05,True,61,222,13542,5.653460331865259,12813.036803149153,0.9828148148148148
F-M05,True,62,222,13764,6.276697530402793,13017.740914341994,0.9846296296296296
F-M05,True,63,222,13986,6.104095078803398,13224.397354610264,0.984
F-M05,True,64,222,14208,6.221345730730005,13430.862612855155,0.983
F-M05,True,65,222,14430,5.837415914277773,13633.523992273025,0.9844074074074074
F-M05,True,66,222,14652,6.103281531248006,13837.768617799971,0.9841111111111112
F-M05,True,67,222,14874,6.227712826685862,14037.566382362042,0.9825925925925926
F-M05,True,68,222,15096,5.776530501004812,14242.05095581524,0.984037037037037
F-M05,True,69,222,15318,6.127336563290776,14446.767769379076,0.9847777777777778
F-M05,True,70,222,15540,5.797813515405397,14648.99084887607,0.9845555555555555
F-M05,True,71,222,15762,5.689287401534416,15016.493281322997,0.9828888888888889
F-M05,True,72,222,15984,5.799240341057649,15214.697849845048,0.9839629629629629
F-M05,True,73,222,16206,5.812925537427266,15414.020977713168,0.9839259259259259
F-M05,True,74,222,16428,5.6333208288158385,15613.401228894014,0.9843333333333333
F-M05,True,75,222,16650,5.80670838205664,15812.30856665736,0.9845185185185186
F-M05,True,76,222,16872,6.0970181237469925,16010.516036567278,0.9831111111111112
F-M05,True,77,222,17094,5.929829514778413,16209.559199742042,0.981925925925926
F-M05,True,78,222,17316,5.841526417044906,16407.888542178087,0.9847037037037037
F-M05,True,79,222,17538,5.545626879812361,16606.597796805203,0.9845185185185186
F-M05,True,80,222,17760,7.974768365825619,16993.17005217308,0.9841111111111112
F-M05,True,81,222,17982,7.556195351454589,17192.35581654031,0.9842592592592593
F-M05,True,82,222,18204,7.853092670440674,17391.732446919195,0.9841851851851852
F-M05,True,83,222,18426,7.641170845375405,17593.6267101923,0.9840740740740741
F-M05,True,84,222,18648,7.662086723087071,17794.856091758236,0.9834444444444445
F-M05,True,85,222,18870,7.643731841095933,17996.000979958102,0.9832222222222222
F-M05,True,86,222,19092,7.529231236861633,18198.08229822712,0.9841851851851852
F-M05,True,87,222,19314,7.536398363542986,18397.667961803265,0.9849259259259259
F-M05,True,88,222,19536,7.471734912545831,18597.627388487104,0.9845925925925926
F-M05,True,89,222,19758,7.61284860404762,18798.09204646619,0.9844444444444445
F-M05,True,90,222,19980,7.235053004445256,19014.826189683285,0.9837777777777778
F-M05,True,91,222,20202,7.502984955504134,19409.96611737134,0.9844814814814815
F-M05,True,92,222,20424,7.1422543633091555,19609.80054593738,0.9848518518518519
F-M05,True,93,222,20646,7.19069132718954,19810.41144596599,0.9848888888888889
F-M05,True,94,222,20868,7.022511797982293,20011.440313849133,0.984
F-M05,True,95,222,21090,7.360949778342032,20213.37723211618,0.9829629629629629
F-M05,True,96,222,21312,7.570420598124598,20415.05375298718,0.9849629629629629
F-M05,True,97,222,21534,6.889510395290615,20617.1052855053,0.9841111111111112
F-M05,True,98,222,21756,7.256831252897108,20817.441440509167,0.9850740740740741
F-M05,True,99,222,21978,7.191075578466192,21016.244177422952,0.982925925925926
F-M05,True,100,222,22200,6.917397312215857,21217.94191689836,0.9842222222222222
F-M05,True,101,222,22422,7.089479979094084,21608.91120969318,0.985
F-M05,True,102,222,22644,7.0696901824023275,21812.21097893035,0.9853703703703703
F-M05,True,103,222,22866,6.957536059456903,22015.235487889964,0.9846296296296296
F-M05,True,104,222,23088,6.745556292233166,22217.615425270982,0.9850740740740741
F-M05,True,105,222,23310,6.924580363539962,22419.624507949222,0.9844444444444445
F-M05,True,106,222,23532,7.140668003408758,22621.98452230636,0.9850740740740741
F-M05,True,107,222,23754,7.134065853582846,22823.814579895232,0.9849259259259259
F-M05,True,108,222,23976,6.832179056631552,23025.38594179321,0.9852592592592593
F-M05,True,109,222,24198,7.136742516680881,23226.676824820228,0.9849259259259259
F-M05,True,110,222,24420,7.01575958406603,23427.570942409337,0.9849259259259259
F-M05,True,111,222,24642,7.1656211474994285,23817.89312644396,0.9847407407407407
F-M05,True,112,222,24864,6.87535268766386,24021.975738089066,0.9848148148148148
F-M05,True,113,222,25086,7.0128125564472095,24224.968987395987,0.9852962962962963
F-M05,True,114,222,25308,6.867482715898806,24428.8618096523,0.9849259259259259
F-M05,True,115,222,25530,6.763589974996206,24631.800923123956,0.9854444444444445
F-M05,True,116,222,25752,6.988623206679885,24833.622782301158,0.9849259259259259
F-M05,True,117,222,25974,6.883060912828188,25034.541146485135,0.9849629629629629
F-M05,True,118,222,26196,6.984378791070199,25235.56995298015,0.9844444444444445
F-M05,True,119,222,26418,7.019257478885822,25436.058642358985,0.9847037037037037
F-M05,True,120,222,26640,6.634504795074463,25636.794457000215,0.9848888888888889
F-M05,True,121,222,26862,6.773639176342939,26025.362052127253,0.9848888888888889
F-M05,True,122,222,27084,6.941139612111959,26228.479897947982,0.9854444444444445
F-M05,True,123,222,27306,6.743531373170045,26430.054954284336,0.9848888888888889
F-M05,True,124,222,27528,6.647414954932961,26631.107706624083,0.9851851851851852
F-M05,True,125,222,27750,6.843058341258281,26830.951183738187,0.9843703703703703
F-M05,True,126,222,27972,6.859625643438047,27030.99575887015,0.9852222222222222
F-M05,True,127,222,28194,6.859071888365187,27231.476836237125,0.9854444444444445
F-M05,True,128,222,28416,6.896168408093152,27431.018983642105,0.9852962962962963
F-M05,True,129,222,28638,6.603105100425514,27629.967593504116,0.985037037037037
F-M05,True,130,222,28860,6.721092756804045,27829.531502776314,0.9857407407407407
F-M05,True,131,222,29082,6.642951037432696,28216.15689109033,0.9855185185185186
F-M05,True,132,222,29304,6.545472203074275,28417.378441490233,0.9854444444444445
F-M05,True,133,222,29526,6.650213731301798,28616.699772549327,0.9857407407407407
F-M05,True,134,222,29748,6.6930657786292,28814.441394407302,0.9845925925925926
F-M05,True,135,222,29970,6.773772332045409,29013.65266200807,0.9852962962962963
F-M05,True,136,222,30192,6.709510665756088,29213.885559559334,0.9852222222222222
F-M05,True,137,222,30414,6.573497800139694,29411.74798839912,0.9849629629629629
F-M05,True,138,222,30636,6.570076839343922,29610.380062546115,0.9853333333333333
F-M05,True,139,222,30858,6.8079458679164855,29808.38276469009,0.9851851851851852
F-M05,True,140,222,31080,6.693164174621169,30007.87120364327,0.9852962962962963
F-M05,True,141,222,31302,6.650772674663647,30392.81433855137,0.9855555555555555
F-M05,True,142,222,31524,6.588266918251106,30591.894398082048,0.9855185185185186
F-M05,True,143,222,31746,6.471408478848569,30790.11579744937,0.9855185185185186
F-M05,True,144,222,31968,6.536106410327259,30988.126001882367,0.9856296296296296
F-M05,True,145,222,32190,6.724178013500866,31186.475333248265,0.9854444444444445
F-M05,True,146,222,32412,6.445542128236444,31384.496993876994,0.9852592592592593
F-M05,True,147,222,32634,6.616228303393802,31582.053340905346,0.985037037037037
F-M05,True,148,222,32856,6.624489451313878,31780.063887556084,0.9855925925925926
F-M05,True,149,222,33078,6.583888702564411,31976.5566895972,0.9852962962962963
F-M05,True,150,222,33300,6.643378192240053,32171.77996535739,0.9854074074074074
F-M05,True,151,222,33522,6.507296877938348,32556.734717097133,0.9854814814814815
F-M05,True,152,222,33744,6.728655510120563,32753.126686718315,0.9853333333333333
F-M05,True,153,222,33966,6.525438076740986,32949.808480384294,0.9854814814814815
F-M05,True,154,222,34188,6.76495572468182,33146.96767457621,0.9852222222222222
F-M05,True,155,222,34410,6.121030979328327,33342.28985894006,0.9857777777777778
F-M05,True,156,222,34632,6.369858962995512,33538.25429584412,0.9852592592592593
F-M05,True,157,222,34854,6.669669845082739,33735.250025326386,0.9850740740740741
F-M05,True,158,222,35076,6.418501923750113,33930.29396239808,0.9854814814814815
F-M05,True,159,222,35298,6.4929257663520605,34125.805395067204,0.9856666666666667
F-M05,True,160,222,35520,6.56674574946498,34326.51574998116,0.9854444444444445
F-M05,True,161,222,35742,6.4161785733592405,34731.058051662054,0.9854444444444445
F-M05,True,162,222,35964,6.290993961128029,34934.41163562611,0.9855555555555555
F-M05,True,163,222,36186,6.440354894947362,35135.825439894106,0.9854074074074074
F-M05,True,164,222,36408,6.295185757112932,35337.94408276724,0.9856296296296296
F-M05,True,165,222,36630,6.439731411031775,35541.0624478301,0.9854814814814815
F-M05,True,166,222,36852,6.33162699518977,35742.823309517,0.9851851851851852
F-M05,True,167,222,37074,6.3727243193635,35950.979735818226,0.9852222222222222
F-M05,True,168,222,37296,6.331631295315854,36150.64332201611,0.9855925925925926
F-M05,True,169,222,37518,6.499372671316336,36347.6353249331,0.9854444444444445
F-M05,True,170,222,37740,6.515527059366037,36544.66020699218,0.9854814814814815
F-M05,True,171,222,37962,6.374979302689836,36929.392496402375,0.9855555555555555
F-M05,True,172,222,38184,6.317324376321054,37141.9662172962,0.9854814814814815
F-M05,True,173,222,38406,6.396402850881353,37381.94058331335,0.9852962962962963
F-M05,True,174,222,38628,6.471838291700895,37617.09149712231,0.9854444444444445
F-M05,True,175,222,38850,6.394552374745275,37847.29985485319,0.9852592592592593
F-M05,True,176,222,39072,6.347347972629307,38087.843041369226,0.9854444444444445
F-M05,True,177,222,39294,6.294534264384089,38328.37771770125,0.9851851851851852
F-M05,True,178,222,39516,6.3231661083462,38567.010131559335,0.9855555555555555
F-M05,True,179,222,39738,6.400735771333849,38771.27248251531,0.9856296296296296
F-M05,True,180,222,39960,6.258828134150119,38967.87035101326,0.9856296296296296
F-M05,True,181,222,40182,6.543015969766153,39353.78864155337,0.9855185185185186
F-M05,True,182,222,40404,6.334535235757226,39551.832886015996,0.9855185185185186
F-M05,True,183,222,40626,6.0552920683010205,39748.518227644265,0.9853333333333333
F-M05,True,184,222,40848,6.5721040974866165,39970.53897248022,0.9854074074074074
F-M05,True,185,222,41070,6.488154563817892,40209.89866382815,0.9853703703703703
F-M05,True,186,222,41292,6.254490304637599,40450.11716164695,0.9853703703703703
F-M05,True,187,222,41514,6.330274439072824,40689.2628063662,0.9853703703703703
F-M05,True,188,222,41736,6.409462722572121,40928.00823555095,0.9855555555555555
F-M05,True,189,222,41958,6.65073376947695,41167.77648510737,0.9855925925925926
F-M05,True,190,222,42180,6.346736755457011,41407.30241035437,0.9853703703703703
F-M05,True,191,222,42402,6.2884126235772895,41836.76911032805,0.9853333333333333
F-M05,True,192,222,42624,6.363023979169828,42054.335000440944,0.9855555555555555
F-M05,True,193,222,42846,6.545089344720583,42251.985045508016,0.9852962962962963
F-M05,True,194,222,43068,6.453158489218703,42464.078147393186,0.9854814814814815
F-M05,True,195,222,43290,6.075393687497388,42674.40887748217,0.9855925925925926
F-M05,True,196,222,43512,6.528889384355631,42884.07351653511,0.9854074074074074
F-M05,True,197,222,43734,6.284135930173032,43093.90216432139,0.9855185185185186
F-M05,True,198,222,43956,6.31064070882024,43302.209071017336,0.9855555555555555
F-M05,True,199,222,44178,6.472472858858538,43498.44252396235,0.9854444444444445
F-M05,True,200,222,44400,6.203742742538452,43694.44067008095,0.9856296296296296
F-M08,True,1,222,222,17.711989248121107,215.21787176467478,0.3081851851851852
F-M08,True,2,222,444,16.17546286883655,364.93515247059986,0.5694444444444444
F-M08,True,3,222,666,12.012980418162304,516.2311119795777,0.8258888888888889
F-M08,True,4,222,888,8.687220332858798,738.9546590638347,0.9015555555555556
F-M08,True,5,222,1110,7.279597346847122,890.2128177788109,0.9272592592592592
F-M08,True,6,222,1332,5.914520458058194,1044.8462751097977,0.8743333333333333
F-M08,True,7,222,1554,5.654873693311536,1198.9045185078867,0.9457777777777778
F-M08,True,8,222,1776,5.709804967717007,1429.363134960644,0.9472962962962963
F-M08,True,9,222,1998,4.963288640116786,1581.0599442459643,0.9510740740740741
F-M08,True,10,222,2220,5.14553964138031,1738.0605349028483,0.9492222222222222
F-M08,True,11,222,2442,5.413708583728687,1895.607045955956,0.9584444444444444
F-M08,True,12,222,2664,5.294254391043036,2221.7027964186855,0.954962962962963
F-M08,True,13,222,2886,4.995257655779521,2397.955378031824,0.962925925925926
F-M08,True,14,222,3108,5.227171336208378,2574.258218316827,0.9672222222222222
F-M08,True,15,222,3330,5.346644641579808,2747.143471252639,0.9621111111111111
F-M08,True,16,222,3552,5.341705904350625,2916.552694652695,0.9546666666666667
F-M08,True,17,222,3774,5.748749688938931,3103.402785609942,0.9712962962962963
F-M08,True,18,222,3996,5.628932193592862,3285.9317134916782,0.9602222222222222
F-M08,True,19,222,4218,5.969873837522559,3468.0088716787286,0.9716296296296296
F-M08,True,20,222,4440,5.798107275017747,3709.6281360178255,0.9658888888888889
F-M08,True,21,222,4662,5.051082721701613,4069.3094172845595,0.9704074074074074
F-M08,True,22,222,4884,5.376320605342452,4355.55159947183,0.9748148148148148
F-M08,True,23,222,5106,5.11143698509749,4639.931549158879,0.9765925925925926
F-M08,True,24,222,5328,5.359864766533311,4933.622080996633,0.9723703703703703
F-M08,True,25,222,5550,5.172567574827521,5394.341159071773,0.9775185185185186
F-M08,True,26,222,5772,5.228847202953991,5595.717595771886,0.9711851851851852
F-M08,True,27,222,5994,4.9493518369691865,5779.460992026608,0.9778518518518519
F-M08,True,28,222,6216,5.170802155056515,5973.107101706788,0.9798518518518519
F-M08,True,29,222,6438,5.7146798726674675,6164.204685507808,0.9787037037037037
F-M08,True,30,222,6660,4.7282005806226985,6356.2547415858135,0.9787777777777777
F-M08,True,31,222,6882,4.773938078064102,6547.539713227656,0.9802222222222222
F-M08,True,32,222,7104,4.9704193703763115,6738.037991854828,0.9774444444444444
F-M08,True,33,222,7326,5.300277416770522,6927.2605678625405,0.9817037037037037
F-M08,True,34,222,7548,5.322939649358526,7116.328610360622,0.9804814814814815
F-M08,True,35,222,7770,5.72925177135983,7418.314184149727,0.9808518518518519
F-M08,True,36,222,7992,5.135918400309107,7601.759631088935,0.9801481481481481
F-M08,True,37,222,8214,5.8316840212624355,7792.367155096959,0.977925925925926
F-M08,True,38,222,8436,5.840908281437986,7976.958070643712,0.9818518518518519
F-M08,True,39,222,8658,5.290568585868354,8159.012994267978,0.9822592592592593
F-M08,True,40,222,8880,5.690908653242094,8350.31173846079,0.9798888888888889
F-M08,True,41,222,9102,5.450802833110362,8623.533690781798,0.9794444444444445
F-M08,True,42,222,9324,5.268073396639781,8814.250054290984,0.981
F-M08,True,43,222,9546,5.829825504406078,8997.604896969628,0.9747037037037037
F-M08,True,44,222,9768,5.274892812376624,9180.413356767967,0.9826296296296296
F-M08,True,45,222,9990,5.444550000869476,9559.036824843846,0.9827777777777778
F-M08,True,46,222,10212,5.373985599827122,9759.844980903901,0.9812592592592593
F-M08,True,47,222,10434,5.6468390784822065,9959.93860081071,0.975
F-M08,True,48,222,10656,5.495670000712077,10153.617629888933,0.9821851851851852
F-M08,True,49,222,10878,5.258603346240413,10352.366821113974,0.9815555555555555
F-M08,True,50,222,11100,5.526527943911853,10551.477019584738,0.983
F-M08,True,51,222,11322,5.3126888199969455,10744.57133667497,0.9798518518518519
F-M08,True,52,222,11544,5.8462671331457186,10943.764163482003,0.9828888888888889
F-M08,True,53,222,11766,5.718695177688255,11142.84680873854,0.9831851851851852
F-M08,True,54,222,11988,5.7905041849291,11332.707500096876,0.9824444444444445
F-M08,True,55,222,12210,6.032584345018542,11637.804650482722,0.9831481481481481
F-M08,True,56,222,12432,5.789231858811937,11838.100177015644,0.9833333333333333
F-M08,True,57,222,12654,5.826605553025598,12037.00648183655,0.9826296296296296
F-M08,True,58,222,12876,5.696374252035811,12228.981261179782,0.9831111111111112
F-M08,True,59,222,13098,5.6878429039104565,12427.94311892381,0.9809629629629629
F-M08,True,60,222,13320,5.977666371577495,12629.675034491811,0.9818888888888889
F-M08,True,61,222,13542,5.660229836498295,13027.152847112622,0.9822222222222222
F-M08,True,62,222,13764,6.21440124404323,13262.243049372919,0.9837777777777778
F-M08,True,63,222,13986,6.082236936500481,13467.26279462874,0.9834444444444445
F-M08,True,64,222,14208,6.234675483660655,13682.364828659687,0.9823703703703703
F-M08,True,65,222,14430,5.812336300944422,13885.519557781983,0.9836666666666667
F-M08,True,66,222,14652,6.07306567613069,14097.194069095887,0.984
F-M08,True,67,222,14874,6.20942701305355,14312.65020173695,0.9832962962962963
F-M08,True,68,222,15096,5.761722479854618,14516.729726989754,0.9819629629629629
F-M08,True,69,222,15318,6.104979258399826,14722.049161075614,0.9832962962962963
F-M08,True,70,222,15540,5.799096784076175,14928.775384068955,0.984037037037037
F-M08,True,71,222,15762,5.671611552839881,15306.520829595625,0.9831481481481481
F-M08,True,72,222,15984,5.779770842543593,15505.886694627814,0.9840740740740741
F-M08,True,73,222,16206,5.805274469358427,15706.713166290894,0.9835555555555555
F-M08,True,74,222,16428,5.6261827419470025,15914.808825086802,0.9848148148148148
F-M08,True,75,222,16650,5.806423095969467,16122.6816137149,0.9840740740740741
F-M08,True,76,222,16872,6.088109007826796,16322.964814167004,0.9841481481481481
F-M08,True,77,222,17094,5.912133293108897,16531.903473433573,0.9797407407407407
F-M08,True,78,222,17316,5.849839316832052,16739.751689596567,0.9843333333333333
F-M08,True,79,222,17538,5.548767758919312,16940.47690229956,0.9844444444444445
F-M08,True,80,222,17760,8.42771653226904,17336.615309094545,0.9838888888888889
F-M08,True,81,222,17982,8.031475758767343,17537.883768673986,0.9844074074074074
F-M08,True,82,222,18204,8.28516302452431,17746.016111264937,0.9842962962962963
F-M08,True,83,222,18426,8.024450562021753,17955.399208241608,0.9837407407407407
F-M08,True,84,222,18648,8.086284472061708,18164.077836644836,0.9828888888888889
F-M08,True,85,222,18870,7.991184024123458,18373.41113222763,0.9838518518518519
F-M08,True,86,222,19092,7.835752555915901,18583.13746761484,0.9840740740740741
F-M08,True,87,222,19314,7.874682978466824,18790.35371435387,0.9847407407407407
F-M08,True,88,222,19536,7.846349007374531,18997.710260554682,0.9835555555555555
F-M08,True,89,222,19758,7.848434665181616,19204.05471929582,0.9843703703703703
F-M08,True,90,222,19980,7.595102731172029,19423.359680923633,0.9838518518518519
F-M08,True,91,222,20202,7.364304396483275,19826.052060974762,0.9830740740740741
F-M08,True,92,222,20424,7.090786341074351,20036.118986056652,0.9849629629629629
F-M08,True,93,222,20646,7.094592296325408,20246.89839240769,0.9841851851851852
F-M08,True,94,222,20868,6.958665809115848,20458.77323270077,0.9833333333333333
F-M08,True,95,222,21090,7.261577881134309,20670.66463569179,0.9838518518518519
F-M08,True,96,222,21312,7.465674634452339,20883.04368342692,0.9849259259259259
F-M08,True,97,222,21534,6.85239281525483,21095.667122862767,0.9841481481481481
F-M08,True,98,222,21756,7.154446858543533,21304.583398965653,0.9849259259259259
F-M08,True,99,222,21978,7.1561816168261005,21510.152796637733,0.9824814814814815
F-M08,True,100,222,22200,6.841660662814304,21723.964487148914,0.9849259259259259
