row,scene,scope,group,correct,total,accuracy
DR-M08,leo_rain_weak,rx_tx,2:3,185,4000,0.04625
DR-M08,leo_rain_weak,rx_tx,2:4,1943,4000,0.48575
DR-M08,leo_rain_weak,rx_tx,2:5,3592,4000,0.898
DR-M08,leo_rain_weak,rx_tx,5:0,1461,4000,0.36525
DR-M08,leo_rain_weak,rx_tx,5:1,1162,4000,0.2905
DR-M08,leo_rain_weak,rx_tx,5:2,3325,4000,0.83125
DR-M08,leo_rain_weak,rx_tx,5:3,2496,4000,0.624
DR-M08,leo_rain_weak,rx_tx,5:4,2748,4000,0.687
DR-M08,leo_rain_weak,rx_tx,5:5,3928,4000,0.982
DR-M08,leo_rain_weak,rx_tx,7:0,680,4000,0.17
DR-M08,leo_rain_weak,rx_tx,7:1,1524,4000,0.381
DR-M08,leo_rain_weak,rx_tx,7:2,1108,4000,0.277
DR-M08,leo_rain_weak,rx_tx,7:3,1238,4000,0.3095
DR-M08,leo_rain_weak,rx_tx,7:4,1153,4000,0.28825
DR-M08,leo_rain_weak,rx_tx,7:5,3032,4000,0.758
DR-M08,leo_rain_weak,rx_tx,9:0,1913,4000,0.47825
DR-M08,leo_rain_weak,rx_tx,9:1,741,4000,0.18525
DR-M08,leo_rain_weak,rx_tx,9:2,2523,4000,0.63075
DR-M08,leo_rain_weak,rx_tx,9:3,3287,4000,0.82175
DR-M08,leo_rain_weak,rx_tx,9:4,2979,4000,0.74475
DR-M08,leo_rain_weak,rx_tx,9:5,3563,4000,0.89075
DR-M08,leo_rain_weak,scene,all,87666,168000,0.5218214285714285
DR-M08,leo_rain_weak,tx,0,8626,28000,0.30807142857142855
DR-M08,leo_rain_weak,tx,1,8630,28000,0.3082142857142857
DR-M08,leo_rain_weak,tx,2,13112,28000,0.4682857142857143
DR-M08,leo_rain_weak,tx,3,14827,28000,0.5295357142857143
DR-M08,leo_rain_weak,tx,4,17080,28000,0.61
DR-M08,leo_rain_weak,tx,5,25391,28000,0.9068214285714286
DR-M07,clean,day,0,31831,42000,0.7578809523809524
DR-M07,clean,day,1,32887,42000,0.7830238095238096
DR-M07,clean,day,2,30383,42000,0.7234047619047619
DR-M07,clean,day,3,34109,42000,0.8121190476190476
DR-M07,clean,rx,0,19125,24000,0.796875
DR-M07,clean,rx,10,18010,24000,0.7504166666666666
DR-M07,clean,rx,11,19096,24000,0.7956666666666666
DR-M07,clean,rx,2,15356,24000,0.6398333333333334
DR-M07,clean,rx,5,20733,24000,0.863875
DR-M07,clean,rx,7,16615,24000,0.6922916666666666
DR-M07,clean,rx,9,20275,24000,0.8447916666666667
DR-M07,clean,rx_day,0:0,3938,6000,0.6563333333333333
DR-M07,clean,rx_day,0:1,5132,6000,0.8553333333333333
DR-M07,clean,rx_day,0:2,5234,6000,0.8723333333333333
DR-M07,clean,rx_day,0:3,4821,6000,0.8035
DR-M07,clean,rx_day,10:0,4647,6000,0.7745
DR-M07,clean,rx_day,10:1,4522,6000,0.7536666666666667
DR-M07,clean,rx_day,10:2,4083,6000,0.6805
DR-M07,clean,rx_day,10:3,4758,6000,0.793
DR-M07,clean,rx_day,11:0,4779,6000,0.7965
DR-M07,clean,rx_day,11:1,4899,6000,0.8165
DR-M07,clean,rx_day,11:2,4414,6000,0.7356666666666667
DR-M07,clean,rx_day,11:3,5004,6000,0.834
DR-M07,clean,rx_day,2:0,4021,6000,0.6701666666666667
DR-M07,clean,rx_day,2:1,3491,6000,0.5818333333333333
DR-M07,clean,rx_day,2:2,3243,6000,0.5405
DR-M07,clean,rx_day,2:3,4601,6000,0.7668333333333334
DR-M07,clean,rx_day,5:0,4949,6000,0.8248333333333333
DR-M07,clean,rx_day,5:1,5448,6000,0.908
DR-M07,clean,rx_day,5:2,5387,6000,0.8978333333333334
DR-M07,clean,rx_day,5:3,4949,6000,0.8248333333333333
DR-M07,clean,rx_day,7:0,5070,6000,0.845
DR-M07,clean,rx_day,7:1,3931,6000,0.6551666666666667
DR-M07,clean,rx_day,7:2,3113,6000,0.5188333333333334
DR-M07,clean,rx_day,7:3,4501,6000,0.7501666666666666
DR-M07,clean,rx_day,9:0,4427,6000,0.7378333333333333
DR-M07,clean,rx_day,9:1,5464,6000,0.9106666666666666
DR-M07,clean,rx_day,9:2,4909,6000,0.8181666666666667
DR-M07,clean,rx_day,9:3,5475,6000,0.9125
DR-M07,clean,rx_tx,0:0,3963,4000,0.99075
DR-M07,clean,rx_tx,0:1,1059,4000,0.26475
DR-M07,clean,rx_tx,0:2,3077,4000,0.76925
DR-M07,clean,rx_tx,0:3,3126,4000,0.7815
DR-M07,clean,rx_tx,0:4,3977,4000,0.99425
DR-M07,clean,rx_tx,0:5,3923,4000,0.98075
DR-M07,clean,rx_tx,10:0,3969,4000,0.99225
DR-M07,clean,rx_tx,10:1,2075,4000,0.51875
DR-M07,clean,rx_tx,10:2,3273,4000,0.81825
DR-M07,clean,rx_tx,10:3,698,4000,0.1745
DR-M07,clean,rx_tx,10:4,3998,4000,0.9995
DR-M07,clean,rx_tx,10:5,3997,4000,0.99925
DR-M07,clean,rx_tx,11:0,3908,4000,0.977
DR-M07,clean,rx_tx,11:1,1879,4000,0.46975
DR-M07,clean,rx_tx,11:2,1344,4000,0.336
DR-M07,clean,rx_tx,11:3,3971,4000,0.99275
DR-M07,clean,rx_tx,11:4,3998,4000,0.9995
DR-M07,clean,rx_tx,11:5,3996,4000,0.999
DR-M07,clean,rx_tx,2:0,3984,4000,0.996
DR-M07,clean,rx_tx,2:1,2188,4000,0.547
DR-M07,clean,rx_tx,2:2,1155,4000,0.28875
DR-M07,clean,rx_tx,2:3,42,4000,0.0105
DR-M07,clean,rx_tx,2:4,3994,4000,0.9985
DR-M07,clean,rx_tx,2:5,3993,4000,0.99825
DR-M07,clean,rx_tx,5:0,3614,4000,0.9035
DR-M07,clean,rx_tx,5:1,2053,4000,0.51325
DR-M07,clean,rx_tx,5:2,3901,4000,0.97525
DR-M07,clean,rx_tx,5:3,3186,4000,0.7965
DR-M07,clean,rx_tx,5:4,3996,4000,0.999
DR-M07,clean,rx_tx,5:5,3983,4000,0.99575
DR-M07,clean,rx_tx,7:0,3680,4000,0.92
DR-M07,clean,rx_tx,7:1,2053,4000,0.51325
DR-M07,clean,rx_tx,7:2,2583,4000,0.64575
DR-M07,clean,rx_tx,7:3,2001,4000,0.50025
DR-M07,clean,rx_tx,7:4,3197,4000,0.79925
DR-M07,clean,rx_tx,7:5,3101,4000,0.77525
DR-M07,clean,rx_tx,9:0,3467,4000,0.86675
DR-M07,clean,rx_tx,9:1,1221,4000,0.30525
DR-M07,clean,rx_tx,9:2,3828,4000,0.957
DR-M07,clean,rx_tx,9:3,3965,4000,0.99125
DR-M07,clean,rx_tx,9:4,3998,4000,0.9995
DR-M07,clean,rx_tx,9:5,3796,4000,0.949
DR-M07,clean,scene,all,129210,168000,0.7691071428571429
DR-M07,clean,tx,0,26585,28000,0.9494642857142858
DR-M07,clean,tx,1,12528,28000,0.44742857142857145
DR-M07,clean,tx,2,19161,28000,0.6843214285714285
DR-M07,clean,tx,3,16989,28000,0.60675
DR-M07,clean,tx,4,27158,28000,0.9699285714285715
DR-M07,clean,tx,5,26789,28000,0.95675
DR-M07,leo_clear_weak,day,0,20830,42000,0.495952380952381
DR-M07,leo_clear_weak,day,1,23308,42000,0.554952380952381
DR-M07,leo_clear_weak,day,2,21453,42000,0.5107857142857143
DR-M07,leo_clear_weak,day,3,23397,42000,0.5570714285714286
DR-M07,leo_clear_weak,rx,0,14842,24000,0.6184166666666666
DR-M07,leo_clear_weak,rx,10,12069,24000,0.502875
DR-M07,leo_clear_weak,rx,11,13319,24000,0.5549583333333333
DR-M07,leo_clear_weak,rx,2,8788,24000,0.36616666666666664
DR-M07,leo_clear_weak,rx,5,15402,24000,0.64175
DR-M07,leo_clear_weak,rx,7,8540,24000,0.35583333333333333
DR-M07,leo_clear_weak,rx,9,16028,24000,0.6678333333333333
DR-M07,leo_clear_weak,rx_day,0:0,3239,6000,0.5398333333333334
DR-M07,leo_clear_weak,rx_day,0:1,4184,6000,0.6973333333333334
DR-M07,leo_clear_weak,rx_day,0:2,4016,6000,0.6693333333333333
DR-M07,leo_clear_weak,rx_day,0:3,3403,6000,0.5671666666666667
DR-M07,leo_clear_weak,rx_day,10:0,3116,6000,0.5193333333333333
DR-M07,leo_clear_weak,rx_day,10:1,3121,6000,0.5201666666666667
DR-M07,leo_clear_weak,rx_day,10:2,2464,6000,0.4106666666666667
DR-M07,leo_clear_weak,rx_day,10:3,3368,6000,0.5613333333333334
DR-M07,leo_clear_weak,rx_day,11:0,3244,6000,0.5406666666666666
DR-M07,leo_clear_weak,rx_day,11:1,3381,6000,0.5635
DR-M07,leo_clear_weak,rx_day,11:2,3000,6000,0.5
DR-M07,leo_clear_weak,rx_day,11:3,3694,6000,0.6156666666666667
DR-M07,leo_clear_weak,rx_day,2:0,1981,6000,0.33016666666666666
DR-M07,leo_clear_weak,rx_day,2:1,1907,6000,0.31783333333333336
DR-M07,leo_clear_weak,rx_day,2:2,2397,6000,0.3995
DR-M07,leo_clear_weak,rx_day,2:3,2503,6000,0.4171666666666667
DR-M07,leo_clear_weak,rx_day,5:0,3170,6000,0.5283333333333333
DR-M07,leo_clear_weak,rx_day,5:1,4543,6000,0.7571666666666667
DR-M07,leo_clear_weak,rx_day,5:2,4141,6000,0.6901666666666667
DR-M07,leo_clear_weak,rx_day,5:3,3548,6000,0.5913333333333334
DR-M07,leo_clear_weak,rx_day,7:0,2769,6000,0.4615
DR-M07,leo_clear_weak,rx_day,7:1,1935,6000,0.3225
DR-M07,leo_clear_weak,rx_day,7:2,1516,6000,0.25266666666666665
DR-M07,leo_clear_weak,rx_day,7:3,2320,6000,0.38666666666666666
DR-M07,leo_clear_weak,rx_day,9:0,3311,6000,0.5518333333333333
DR-M07,leo_clear_weak,rx_day,9:1,4237,6000,0.7061666666666667
DR-M07,leo_clear_weak,rx_day,9:2,3919,6000,0.6531666666666667
DR-M07,leo_clear_weak,rx_day,9:3,4561,6000,0.7601666666666667
DR-M07,leo_clear_weak,rx_tx,0:0,1389,4000,0.34725
DR-M07,leo_clear_weak,rx_tx,0:1,1179,4000,0.29475
DR-M07,leo_clear_weak,rx_tx,0:2,3191,4000,0.79775
DR-M07,leo_clear_weak,rx_tx,0:3,3225,4000,0.80625
DR-M07,leo_clear_weak,rx_tx,0:4,2376,4000,0.594
DR-M07,leo_clear_weak,rx_tx,0:5,3482,4000,0.8705
DR-M07,leo_clear_weak,rx_tx,10:0,1043,4000,0.26075
DR-M07,leo_clear_weak,rx_tx,10:1,1646,4000,0.4115
DR-M07,leo_clear_weak,rx_tx,10:2,1667,4000,0.41675
DR-M07,leo_clear_weak,rx_tx,10:3,1344,4000,0.336
DR-M07,leo_clear_weak,rx_tx,10:4,2406,4000,0.6015
DR-M07,leo_clear_weak,rx_tx,10:5,3963,4000,0.99075
DR-M07,leo_clear_weak,rx_tx,11:0,1043,4000,0.26075
DR-M07,leo_clear_weak,rx_tx,11:1,1353,4000,0.33825
DR-M07,leo_clear_weak,rx_tx,11:2,283,4000,0.07075
DR-M07,leo_clear_weak,rx_tx,11:3,3627,4000,0.90675
DR-M07,leo_clear_weak,rx_tx,11:4,3043,4000,0.76075
DR-M07,leo_clear_weak,rx_tx,11:5,3970,4000,0.9925
DR-M07,leo_clear_weak,rx_tx,2:0,863,4000,0.21575
DR-M07,leo_clear_weak,rx_tx,2:1,1122,4000,0.2805
DR-M07,leo_clear_weak,rx_tx,2:2,1300,4000,0.325
DR-M07,leo_clear_weak,rx_tx,2:3,159,4000,0.03975
DR-M07,leo_clear_weak,rx_tx,2:4,1775,4000,0.44375
DR-M07,leo_clear_weak,rx_tx,2:5,3569,4000,0.89225
DR-M07,leo_clear_weak,rx_tx,5:0,1405,4000,0.35125
DR-M07,leo_clear_weak,rx_tx,5:1,1188,4000,0.297
DR-M07,leo_clear_weak,rx_tx,5:2,3496,4000,0.874
DR-M07,leo_clear_weak,rx_tx,5:3,2677,4000,0.66925
DR-M07,leo_clear_weak,rx_tx,5:4,2692,4000,0.673
DR-M07,leo_clear_weak,rx_tx,5:5,3944,4000,0.986
DR-M07,leo_clear_weak,rx_tx,7:0,578,4000,0.1445
DR-M07,leo_clear_weak,rx_tx,7:1,1663,4000,0.41575
DR-M07,leo_clear_weak,rx_tx,7:2,955,4000,0.23875
DR-M07,leo_clear_weak,rx_tx,7:3,1371,4000,0.34275
DR-M07,leo_clear_weak,rx_tx,7:4,855,4000,0.21375
DR-M07,leo_clear_weak,rx_tx,7:5,3118,4000,0.7795
DR-M07,leo_clear_weak,rx_tx,9:0,2047,4000,0.51175
DR-M07,leo_clear_weak,rx_tx,9:1,774,4000,0.1935
DR-M07,leo_clear_weak,rx_tx,9:2,2977,4000,0.74425
DR-M07,leo_clear_weak,rx_tx,9:3,3674,4000,0.9185
DR-M07,leo_clear_weak,rx_tx,9:4,2908,4000,0.727
DR-M07,leo_clear_weak,rx_tx,9:5,3648,4000,0.912
DR-M07,leo_clear_weak,scene,all,88988,168000,0.5296904761904762
DR-M07,leo_clear_weak,tx,0,8368,28000,0.2988571428571429
DR-M07,leo_clear_weak,tx,1,8925,28000,0.31875
DR-M07,leo_clear_weak,tx,2,13869,28000,0.4953214285714286
DR-M07,leo_clear_weak,tx,3,16077,28000,0.5741785714285714
DR-M07,leo_clear_weak,tx,4,16055,28000,0.5733928571428571
DR-M07,leo_clear_weak,tx,5,25694,28000,0.9176428571428571
DR-M07,leo_low_elev_weak,day,0,20248,42000,0.4820952380952381
DR-M07,leo_low_elev_weak,day,1,22709,42000,0.5406904761904762
DR-M07,leo_low_elev_weak,day,2,21163,42000,0.5038809523809524
DR-M07,leo_low_elev_weak,day,3,22454,42000,0.5346190476190477
DR-M07,leo_low_elev_weak,rx,0,14472,24000,0.603
DR-M07,leo_low_elev_weak,rx,10,11635,24000,0.4847916666666667
DR-M07,leo_low_elev_weak,rx,11,12768,24000,0.532
DR-M07,leo_low_elev_weak,rx,2,8861,24000,0.36920833333333336
DR-M07,leo_low_elev_weak,rx,5,15021,24000,0.625875
DR-M07,leo_low_elev_weak,rx,7,8318,24000,0.34658333333333335
DR-M07,leo_low_elev_weak,rx,9,15499,24000,0.6457916666666667
DR-M07,leo_low_elev_weak,rx_day,0:0,3198,6000,0.533
DR-M07,leo_low_elev_weak,rx_day,0:1,4166,6000,0.6943333333333334
DR-M07,leo_low_elev_weak,rx_day,0:2,3907,6000,0.6511666666666667
DR-M07,leo_low_elev_weak,rx_day,0:3,3201,6000,0.5335
DR-M07,leo_low_elev_weak,rx_day,10:0,3008,6000,0.5013333333333333
DR-M07,leo_low_elev_weak,rx_day,10:1,2997,6000,0.4995
DR-M07,leo_low_elev_weak,rx_day,10:2,2450,6000,0.4083333333333333
DR-M07,leo_low_elev_weak,rx_day,10:3,3180,6000,0.53
DR-M07,leo_low_elev_weak,rx_day,11:0,3143,6000,0.5238333333333334
DR-M07,leo_low_elev_weak,rx_day,11:1,3181,6000,0.5301666666666667
DR-M07,leo_low_elev_weak,rx_day,11:2,2932,6000,0.4886666666666667
DR-M07,leo_low_elev_weak,rx_day,11:3,3512,6000,0.5853333333333334
DR-M07,leo_low_elev_weak,rx_day,2:0,1989,6000,0.3315
DR-M07,leo_low_elev_weak,rx_day,2:1,1945,6000,0.32416666666666666
DR-M07,leo_low_elev_weak,rx_day,2:2,2449,6000,0.4081666666666667
DR-M07,leo_low_elev_weak,rx_day,2:3,2478,6000,0.413
DR-M07,leo_low_elev_weak,rx_day,5:0,3125,6000,0.5208333333333334
DR-M07,leo_low_elev_weak,rx_day,5:1,4402,6000,0.7336666666666667
DR-M07,leo_low_elev_weak,rx_day,5:2,4016,6000,0.6693333333333333
DR-M07,leo_low_elev_weak,rx_day,5:3,3478,6000,0.5796666666666667
DR-M07,leo_low_elev_weak,rx_day,7:0,2525,6000,0.42083333333333334
DR-M07,leo_low_elev_weak,rx_day,7:1,1987,6000,0.33116666666666666
DR-M07,leo_low_elev_weak,rx_day,7:2,1524,6000,0.254
DR-M07,leo_low_elev_weak,rx_day,7:3,2282,6000,0.38033333333333336
DR-M07,leo_low_elev_weak,rx_day,9:0,3260,6000,0.5433333333333333
DR-M07,leo_low_elev_weak,rx_day,9:1,4031,6000,0.6718333333333333
DR-M07,leo_low_elev_weak,rx_day,9:2,3885,6000,0.6475
DR-M07,leo_low_elev_weak,rx_day,9:3,4323,6000,0.7205
DR-M07,leo_low_elev_weak,rx_tx,0:0,1464,4000,0.366
DR-M07,leo_low_elev_weak,rx_tx,0:1,1097,4000,0.27425
DR-M07,leo_low_elev_weak,rx_tx,0:2,3035,4000,0.75875
DR-M07,leo_low_elev_weak,rx_tx,0:3,2994,4000,0.7485
DR-M07,leo_low_elev_weak,rx_tx,0:4,2408,4000,0.602
DR-M07,leo_low_elev_weak,rx_tx,0:5,3474,4000,0.8685
DR-M07,leo_low_elev_weak,rx_tx,10:0,1011,4000,0.25275
DR-M07,leo_low_elev_weak,rx_tx,10:1,1514,4000,0.3785
DR-M07,leo_low_elev_weak,rx_tx,10:2,1548,4000,0.387
DR-M07,leo_low_elev_weak,rx_tx,10:3,1346,4000,0.3365
DR-M07,leo_low_elev_weak,rx_tx,10:4,2308,4000,0.577
DR-M07,leo_low_elev_weak,rx_tx,10:5,3908,4000,0.977
DR-M07,leo_low_elev_weak,rx_tx,11:0,1024,4000,0.256
DR-M07,leo_low_elev_weak,rx_tx,11:1,1259,4000,0.31475
DR-M07,leo_low_elev_weak,rx_tx,11:2,224,4000,0.056
DR-M07,leo_low_elev_weak,rx_tx,11:3,3418,4000,0.8545
DR-M07,leo_low_elev_weak,rx_tx,11:4,3024,4000,0.756
DR-M07,leo_low_elev_weak,rx_tx,11:5,3819,4000,0.95475
DR-M07,leo_low_elev_weak,rx_tx,2:0,1011,4000,0.25275
DR-M07,leo_low_elev_weak,rx_tx,2:1,1035,4000,0.25875
DR-M07,leo_low_elev_weak,rx_tx,2:2,1184,4000,0.296
DR-M07,leo_low_elev_weak,rx_tx,2:3,187,4000,0.04675
DR-M07,leo_low_elev_weak,rx_tx,2:4,1874,4000,0.4685
DR-M07,leo_low_elev_weak,rx_tx,2:5,3570,4000,0.8925
DR-M07,leo_low_elev_weak,rx_tx,5:0,1490,4000,0.3725
DR-M07,leo_low_elev_weak,rx_tx,5:1,1144,4000,0.286
DR-M07,leo_low_elev_weak,rx_tx,5:2,3293,4000,0.82325
DR-M07,leo_low_elev_weak,rx_tx,5:3,2558,4000,0.6395
DR-M07,leo_low_elev_weak,rx_tx,5:4,2624,4000,0.656
DR-M07,leo_low_elev_weak,rx_tx,5:5,3912,4000,0.978
DR-M07,leo_low_elev_weak,rx_tx,7:0,683,4000,0.17075
DR-M07,leo_low_elev_weak,rx_tx,7:1,1521,4000,0.38025
DR-M07,leo_low_elev_weak,rx_tx,7:2,947,4000,0.23675
DR-M07,leo_low_elev_weak,rx_tx,7:3,1206,4000,0.3015
DR-M07,leo_low_elev_weak,rx_tx,7:4,921,4000,0.23025
DR-M07,leo_low_elev_weak,rx_tx,7:5,3040,4000,0.76
DR-M07,leo_low_elev_weak,rx_tx,9:0,2048,4000,0.512
DR-M07,leo_low_elev_weak,rx_tx,9:1,757,4000,0.18925
DR-M07,leo_low_elev_weak,rx_tx,9:2,2689,4000,0.67225
DR-M07,leo_low_elev_weak,rx_tx,9:3,3411,4000,0.85275
DR-M07,leo_low_elev_weak,rx_tx,9:4,2940,4000,0.735
DR-M07,leo_low_elev_weak,rx_tx,9:5,3654,4000,0.9135
DR-M07,leo_low_elev_weak,scene,all,86574,168000,0.5153214285714286
DR-M07,leo_low_elev_weak,tx,0,8731,28000,0.3118214285714286
DR-M07,leo_low_elev_weak,tx,1,8327,28000,0.2973928571428571
DR-M07,leo_low_elev_weak,tx,2,12920,28000,0.4614285714285714
DR-M07,leo_low_elev_weak,tx,3,15120,28000,0.54
DR-M07,leo_low_elev_weak,tx,4,16099,28000,0.5749642857142857
DR-M07,leo_low_elev_weak,tx,5,25377,28000,0.9063214285714286
DR-M07,leo_rain_weak,day,0,20352,42000,0.4845714285714286
DR-M07,leo_rain_weak,day,1,22864,42000,0.5443809523809524
DR-M07,leo_rain_weak,day,2,21175,42000,0.5041666666666667
DR-M07,leo_rain_weak,day,3,22446,42000,0.5344285714285715
DR-M07,leo_rain_weak,rx,0,14408,24000,0.6003333333333334
DR-M07,leo_rain_weak,rx,10,11773,24000,0.49054166666666665
DR-M07,leo_rain_weak,rx,11,12828,24000,0.5345
DR-M07,leo_rain_weak,rx,2,8947,24000,0.3727916666666667
DR-M07,leo_rain_weak,rx,5,15008,24000,0.6253333333333333
DR-M07,leo_rain_weak,rx,7,8427,24000,0.351125
DR-M07,leo_rain_weak,rx,9,15446,24000,0.6435833333333333
DR-M07,leo_rain_weak,rx_day,0:0,3144,6000,0.524
DR-M07,leo_rain_weak,rx_day,0:1,4141,6000,0.6901666666666667
DR-M07,leo_rain_weak,rx_day,0:2,3872,6000,0.6453333333333333
DR-M07,leo_rain_weak,rx_day,0:3,3251,6000,0.5418333333333333
DR-M07,leo_rain_weak,rx_day,10:0,3003,6000,0.5005
DR-M07,leo_rain_weak,rx_day,10:1,3050,6000,0.5083333333333333
DR-M07,leo_rain_weak,rx_day,10:2,2486,6000,0.41433333333333333
DR-M07,leo_rain_weak,rx_day,10:3,3234,6000,0.539
DR-M07,leo_rain_weak,rx_day,11:0,3184,6000,0.5306666666666666
DR-M07,leo_rain_weak,rx_day,11:1,3184,6000,0.5306666666666666
DR-M07,leo_rain_weak,rx_day,11:2,2967,6000,0.4945
DR-M07,leo_rain_weak,rx_day,11:3,3493,6000,0.5821666666666667
DR-M07,leo_rain_weak,rx_day,2:0,2040,6000,0.34
DR-M07,leo_rain_weak,rx_day,2:1,1980,6000,0.33
DR-M07,leo_rain_weak,rx_day,2:2,2437,6000,0.4061666666666667
DR-M07,leo_rain_weak,rx_day,2:3,2490,6000,0.415
DR-M07,leo_rain_weak,rx_day,5:0,3133,6000,0.5221666666666667
DR-M07,leo_rain_weak,rx_day,5:1,4436,6000,0.7393333333333333
DR-M07,leo_rain_weak,rx_day,5:2,4052,6000,0.6753333333333333
DR-M07,leo_rain_weak,rx_day,5:3,3387,6000,0.5645
DR-M07,leo_rain_weak,rx_day,7:0,2594,6000,0.43233333333333335
DR-M07,leo_rain_weak,rx_day,7:1,1996,6000,0.33266666666666667
DR-M07,leo_rain_weak,rx_day,7:2,1549,6000,0.25816666666666666
DR-M07,leo_rain_weak,rx_day,7:3,2288,6000,0.38133333333333336
DR-M07,leo_rain_weak,rx_day,9:0,3254,6000,0.5423333333333333
DR-M07,leo_rain_weak,rx_day,9:1,4077,6000,0.6795
DR-M07,leo_rain_weak,rx_day,9:2,3812,6000,0.6353333333333333
DR-M07,leo_rain_weak,rx_day,9:3,4303,6000,0.7171666666666666
DR-M07,leo_rain_weak,rx_tx,0:0,1505,4000,0.37625
DR-M07,leo_rain_weak,rx_tx,0:1,1090,4000,0.2725
DR-M07,leo_rain_weak,rx_tx,0:2,3024,4000,0.756
DR-M07,leo_rain_weak,rx_tx,0:3,2978,4000,0.7445
DR-M07,leo_rain_weak,rx_tx,0:4,2321,4000,0.58025
DR-M07,leo_rain_weak,rx_tx,0:5,3490,4000,0.8725
DR-M07,leo_rain_weak,rx_tx,10:0,1099,4000,0.27475
DR-M07,leo_rain_weak,rx_tx,10:1,1510,4000,0.3775
DR-M07,leo_rain_weak,rx_tx,10:2,1548,4000,0.387
DR-M07,leo_rain_weak,rx_tx,10:3,1334,4000,0.3335
DR-M07,leo_rain_weak,rx_tx,10:4,2358,4000,0.5895
DR-M07,leo_rain_weak,rx_tx,10:5,3924,4000,0.981
DR-M07,leo_rain_weak,rx_tx,11:0,1090,4000,0.2725
DR-M07,leo_rain_weak,rx_tx,11:1,1279,4000,0.31975
DR-M07,leo_rain_weak,rx_tx,11:2,230,4000,0.0575
DR-M07,leo_rain_weak,rx_tx,11:3,3281,4000,0.82025
DR-M07,leo_rain_weak,rx_tx,11:4,3030,4000,0.7575
DR-M07,leo_rain_weak,rx_tx,11:5,3918,4000,0.9795
DR-M07,leo_rain_weak,rx_tx,2:0,1068,4000,0.267
DR-M07,leo_rain_weak,rx_tx,2:1,1102,4000,0.2755
DR-M07,leo_rain_weak,rx_tx,2:2,1234,4000,0.3085
DR-M07,leo_rain_weak,rx_tx,2:3,172,4000,0.043
DR-M07,leo_rain_weak,rx_tx,2:4,1806,4000,0.4515
DR-M07,leo_rain_weak,rx_tx,2:5,3565,4000,0.89125
DR-M07,leo_rain_weak,rx_tx,5:0,1540,4000,0.385
DR-M07,leo_rain_weak,rx_tx,5:1,1140,4000,0.285
DR-M07,leo_rain_weak,rx_tx,5:2,3328,4000,0.832
DR-M07,leo_rain_weak,rx_tx,5:3,2502,4000,0.6255
DR-M07,leo_rain_weak,rx_tx,5:4,2567,4000,0.64175
DR-M07,leo_rain_weak,rx_tx,5:5,3931,4000,0.98275
DR-M07,leo_rain_weak,rx_tx,7:0,743,4000,0.18575
DR-M07,leo_rain_weak,rx_tx,7:1,1488,4000,0.372
DR-M07,leo_rain_weak,rx_tx,7:2,969,4000,0.24225
DR-M07,leo_rain_weak,rx_tx,7:3,1243,4000,0.31075
DR-M07,leo_rain_weak,rx_tx,7:4,925,4000,0.23125
DR-M07,leo_rain_weak,rx_tx,7:5,3059,4000,0.76475
DR-M07,leo_rain_weak,rx_tx,9:0,2094,4000,0.5235
DR-M07,leo_rain_weak,rx_tx,9:1,718,4000,0.1795
DR-M07,leo_rain_weak,rx_tx,9:2,2741,4000,0.68525
DR-M07,leo_rain_weak,rx_tx,9:3,3322,4000,0.8305
DR-M07,leo_rain_weak,rx_tx,9:4,2894,4000,0.7235
DR-M07,leo_rain_weak,rx_tx,9:5,3677,4000,0.91925
DR-M07,leo_rain_weak,scene,all,86837,168000,0.5168869047619048
DR-M07,leo_rain_weak,tx,0,9139,28000,0.32639285714285715
DR-M07,leo_rain_weak,tx,1,8327,28000,0.2973928571428571
DR-M07,leo_rain_weak,tx,2,13074,28000,0.4669285714285714
DR-M07,leo_rain_weak,tx,3,14832,28000,0.5297142857142857
DR-M07,leo_rain_weak,tx,4,15901,28000,0.5678928571428571
DR-M07,leo_rain_weak,tx,5,25564,28000,0.913
DR-M12,clean,day,0,32059,42000,0.7633095238095238
DR-M12,clean,day,1,33710,42000,0.8026190476190476
DR-M12,clean,day,2,30103,42000,0.7167380952380953
DR-M12,clean,day,3,33604,42000,0.8000952380952381
DR-M12,clean,rx,0,19405,24000,0.8085416666666667
DR-M12,clean,rx,10,18725,24000,0.7802083333333333
DR-M12,clean,rx,11,19772,24000,0.8238333333333333
DR-M12,clean,rx,2,14882,24000,0.6200833333333333
DR-M12,clean,rx,5,20596,24000,0.8581666666666666
DR-M12,clean,rx,7,17296,24000,0.7206666666666667
DR-M12,clean,rx,9,18800,24000,0.7833333333333333
DR-M12,clean,rx_day,0:0,4002,6000,0.667
DR-M12,clean,rx_day,0:1,5181,6000,0.8635
DR-M12,clean,rx_day,0:2,5150,6000,0.8583333333333333
DR-M12,clean,rx_day,0:3,5072,6000,0.8453333333333334
DR-M12,clean,rx_day,10:0,4553,6000,0.7588333333333334
DR-M12,clean,rx_day,10:1,4896,6000,0.816
DR-M12,clean,rx_day,10:2,4435,6000,0.7391666666666666
DR-M12,clean,rx_day,10:3,4841,6000,0.8068333333333333
DR-M12,clean,rx_day,11:0,4898,6000,0.8163333333333334
DR-M12,clean,rx_day,11:1,5356,6000,0.8926666666666667
DR-M12,clean,rx_day,11:2,4501,6000,0.7501666666666666
DR-M12,clean,rx_day,11:3,5017,6000,0.8361666666666666
