row_id,family,epoch,phase,stage_phase,lr,epoch_time_s,train_loss,train_loss_labeled,train_loss_unlabeled,train_loss_tx_labeled,train_w_loss_domain_labeled,train_w_loss_adv_labeled,train_loss_daot_total,train_loss_daot_unlabeled,val_tx_acc,stage_source_val_sat_mean_tx,val_dom_acc,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,train_optimizer_step_applied
A1,V1,33,label,S2_stabilize_aux,0.0001866896096253911,434.09836983680725,4.65674012845701,3.983331359721519,0.673408749941233,1.5760934512625944,0.9790188745335415,0.7480998911836125,0.27157924706871445,0.18516354222555417,97.91851851851852,82.07283950617284,80.06296296296296,0.0,0.0,1.0
A1,V1,34,label,S2_stabilize_aux,0.0001857128179548063,433.8431327342987,4.90803080528706,4.1823201931274685,0.7257105834312267,1.5395400866463378,1.191320613429353,0.7453864716194771,0.28793495638413474,0.20357879533155546,97.74814814814815,80.80123456790123,80.08518518518518,0.0,0.0,1.0
A1,V1,35,label,S2_stabilize_aux,0.00018470451887795726,431.06899642944336,6.40608024597168,5.650111899719582,0.7559683320221601,2.640143596642726,1.3174185844155046,0.7476350431506699,0.3055100083888114,0.224055277871656,89.4888888888889,71.21851851851852,79.31111111111112,0.0,0.0,1.0
A1,V1,36,label,S2_stabilize_aux,0.00018366513199207342,431.09624552726746,9.396305372049143,8.595078229904175,0.8012271515420966,4.997931841257456,1.5367377773598507,0.7560782443295728,0.3225072377973849,0.24212221244165488,70.43333333333334,56.467901234567904,77.32962962962964,0.0,0.0,1.0
A1,V1,37,label,S2_stabilize_aux,0.0001825950898313777,437.5512897968292,13.29266796455727,12.466651499808371,0.8260164875704963,8.40039183642413,1.578342530104491,0.7679226470960153,0.34212136845867913,0.25539346207101066,42.13333333333333,36.63950617283951,75.11111111111111,0.0,0.0,1.0
A1,V1,38,label,S2_stabilize_aux,0.0001814948376870901,438.25609517097473,15.797639327006298,14.971151038333103,0.8264883123002611,10.770978420704335,1.474587302755665,0.7842018424390672,0.36271773332411106,0.2626553732264149,33.592592592592595,27.311111111111114,76.51481481481481,0.0,0.0,1.0
A1,V1,39,label,S2_stabilize_aux,0.00018036483342212268,438.75713324546814,16.375422086801613,15.559857454385844,0.8155646109366202,11.412892891480043,1.3609981061639012,0.7893644198104068,0.38942546847167314,0.2677965035980886,18.488888888888887,27.328395061728397,77.03333333333333,0.0,0.0,1.0
A1,V1,40,label,S2_stabilize_aux,0.0001792055472805426,438.90709495544434,16.49047003136025,15.688502410510639,0.8019676689092103,11.548010937802426,1.312229283221133,0.7879611307436282,0.417427730452907,0.27757964101997584,18.344444444444445,22.66172839506173,77.95925925925926,0.0,0.0,1.0
A1,V1,41,label,S2_stabilize_aux,0.00017801746169188328,446.2831017971039,16.713832975507856,15.913258960655144,0.8005739447769818,11.7640670097626,1.2676980586739275,0.7972583204239339,0.4489229482573432,0.2819082849734538,16.918518518518518,23.292592592592587,79.24074074074075,0.0,0.0,1.0
A1,V1,42,label,S2_stabilize_aux,0.0001768010710703843,442.7675220966339,16.64678248414048,15.82710194802499,0.8196804770478258,11.729016218099508,1.1698459929174132,0.8105477806147154,0.46973412020786387,0.30029914776484173,27.581481481481482,27.332098765432097,78.57777777777778,0.0045045045045045045,0.0,0.9954954954954955
A1,V1,43,label,S2_stabilize_aux,0.00017555688160924424,439.20164036750793,16.85119034363343,16.025997054469478,0.8251932166718148,11.827880451271126,1.2218170579489287,0.8205385106103914,0.4919185588757197,0.30473872119778983,16.79259259259259,20.34938271604938,79.16296296296296,0.0,0.0,1.0
A1,V1,44,label,S2_stabilize_aux,0.00017428541106997135,446.8821539878845,16.999721106108243,16.158325577641392,0.8413955177272763,11.908274912619376,1.227785485553312,0.830199795531797,0.516529550960472,0.3190703404110831,16.78148148148148,19.920987654320985,79.0111111111111,0.0,0.0,1.0
A1,V1,45,label,S2_stabilize_aux,0.00017298718856692058,466.38326621055603,16.911434856620996,16.04237003154583,0.8690648221217834,11.830377862260148,1.1502184940351021,0.8404043367854109,0.5272206300282264,0.34521936954141735,17.118518518518517,19.43456790123457,78.3037037037037,0.0,0.0,1.0
A1,V1,46,label,S2_stabilize_aux,0.000171662754347106,472.29624676704407,17.099757744385315,16.217032660235155,0.8827250527369009,11.871863665881458,1.2347988985680245,0.8526227460788177,0.5495529008341266,0.35567196639808446,17.307407407407407,17.560493827160492,78.4074074074074,0.0,0.0,1.0
A1,V1,47,label,S2_stabilize_aux,0.00017031265956538036,469.5595829486847,17.028813946354497,16.13951100100268,0.889302966293988,11.881716981664434,1.0896131232515112,0.8631506350126352,0.5772985313926731,0.36337638465133876,19.548148148148147,18.92962962962963,79.45925925925926,0.0,0.0,1.0
A1,V1,48,label,S2_stabilize_aux,0.0001689374660550757,470.3330833911896,17.097910468642777,16.175882945189606,0.9220275113711486,11.820965028023934,1.1551719452883746,0.8742257423766024,0.581465883834942,0.3954112088089591,17.603703703703705,18.996296296296297,79.02962962962962,0.0,0.0,1.0
A1,V1,49,label,S2_stabilize_aux,0.00016753774609419965,466.6510560512543,17.21115067628053,16.28722044798705,0.9239302758161012,11.891705182221559,1.1409157407176387,0.884783192797824,0.6118673803033056,0.39724187472382105,17.58888888888889,18.774074074074075,78.64444444444445,0.0,0.0,1.0
A1,V1,50,label,S2_stabilize_aux,0.00016611408216728603,476.7539019584656,17.292305585500355,16.371485224715226,0.9208203258815112,11.938896965336156,1.1081684285455995,0.8969767907181302,0.6507588488024634,0.3935704749446731,17.42222222222222,17.337037037037035,79.15185185185184,0.0,0.0,1.0
A1,V1,51,label,S2_stabilize_aux,0.00016466706672299729,465.37114214897156,17.34513690020587,16.414895122115677,0.9302417885612797,11.961517484338433,1.079606193679947,0.9086804478555113,0.6741919071824701,0.4008636125573167,16.81851851851852,17.2320987654321,79.52962962962962,0.0045045045045045045,0.0,0.9954954954954955
A1,V1,52,label,S2_stabilize_aux,0.0001631973019275809,467.7174310684204,17.41397202981485,16.4756324398625,0.938339590220838,11.979342232953321,1.076110184461147,0.9195497331318555,0.6973433446239781,0.4083572716057838,16.711111111111112,16.834567901234568,78.71111111111111,0.0,0.0,1.0
A1,V1,53,label,S2_stabilize_aux,0.0001617053994142817,466.4667468070984,17.495079899693394,16.537622782561154,0.9574571281403035,11.983558147877186,1.0801681352628243,0.9334597968840385,0.7165515712789587,0.42459962684828956,16.785185185185185,17.36172839506173,79.44074074074074,0.0,0.0,1.0
A1,V1,54,label,S2_stabilize_aux,0.00016019198002881465,466.0043065547943,17.61874704962378,16.647169869225305,0.9715770848162539,11.990572598603395,1.1283694446623862,0.9465999818062997,0.7423033276656726,0.4357897785601315,16.7,16.98148148148148,78.91851851851852,0.0,0.0,1.0
A1,V1,55,label,S2_stabilize_aux,0.0001586576735710038,473.51177620887756,17.67230984112164,16.691635484094018,0.9806743661562601,11.990234259012583,1.1239339161563564,0.9619047252444534,0.7601240991472124,0.4444891340560741,16.67037037037037,16.904938271604937,78.24444444444444,0.0,0.0,1.0
A1,V1,56,label,S2_stabilize_aux,0.0001571031185326951,461.8967807292938,17.735487559894185,16.73810018934645,0.9973874172648868,11.997212611877167,1.1081249431983844,0.9757793964566411,0.7803951083002864,0.4602705714133409,16.985185185185184,17.385185185185183,79.33703703703704,0.0,0.0,1.0
A1,V1,57,label,S2_stabilize_aux,0.00015552896183205215,464.18941020965576,17.819785246977936,16.81076231088724,1.0090229927419543,11.996453225075662,1.1217948139250815,0.9890213922874348,0.8080232930076015,0.47000400399839554,16.692592592592593,17.046913580246912,78.73703703703704,0.0,0.0,1.0
A1,V1,58,label,S2_stabilize_aux,0.0001539358585443453,469.85415625572205,17.766915836849726,16.7410929138596,1.0258228655333992,11.994580466468054,1.0014955814894255,1.0044508541489507,0.8279528548051646,0.48651864104442766,16.937037037037037,20.72962962962963,78.30740740740741,0.0,0.0,1.0
A1,V1,59,label,S2_stabilize_aux,0.00015232447162934632,466.96257877349854,18.037058254619975,16.994414776295155,1.0426435132284422,11.985992590586344,1.20504203814644,1.0190773890899107,0.851615945766638,0.4972860394297419,16.78148148148148,17.29382716049383,77.36296296296297,0.0,0.0,1.0
A1,V1,60,label,S2_stabilize_aux,0.00015069547165544173,469.1561975479126,17.940202489629524,16.89387611870293,1.0463264181807235,11.988271940935839,1.064439338606757,1.017336134975021,0.8736280020292815,0.5074410911078926,16.77037037037037,17.569135802469138,79.2074074074074,0.0045045045045045045,0.0,0.9954954954954955
A1,V1,61,label,S2_stabilize_aux,0.00014904953652058022,466.06328797340393,18.000681464736527,16.94460561254003,1.056075856492326,11.94257183762284,1.116599696176546,1.0287877050069,0.8766950452112937,0.5156771246645901,16.803703703703704,21.08148148148148,78.39259259259259,0.0,0.0,1.0
A1,V1,62,label,S2_stabilize_aux,0.00014738735117016978,465.7961006164551,18.051894136377282,16.98500835143768,1.0668857656083666,11.968284439396214,1.101918953764546,1.046986091781307,0.8708738531615283,0.5214878645566132,18.07777777777778,18.21851851851852,77.52222222222223,0.0,0.0,1.0
A1,V1,63,label,S2_stabilize_aux,0.00014570960731204183,467.95342230796814,18.179397256524712,17.104085501249845,1.0753116951332435,11.955582786250758,1.2101253217405028,1.0616042560285277,0.8652725694952784,0.5255753113342835,17.755555555555556,17.740740740740744,77.81481481481481,0.0,0.0,1.0
A1,V1,64,label,S2_stabilize_aux,0.0001440170031286016,469.44708609580994,18.208027023452896,17.131096307221835,1.0769307097873173,11.960799908852792,1.1941485512364018,1.0782080963925198,0.8665565187866623,0.5242851838335261,16.918518518518518,16.73456790123457,78.38148148148149,0.0,0.0,1.0
A1,V1,65,label,S2_stabilize_aux,0.00014231024298628388,468.91163444519043,18.31105361113677,17.234193385184348,1.076860320460689,11.94494932621449,1.2361220937591415,1.0928960904344782,0.876225724950567,0.5155350462541924,33.50370370370371,26.149382716049384,76.85925925925926,0.009009009009009009,0.0,0.990990990990991
A1,V1,66,label,S2_stabilize_aux,0.0001405900371424355,483.9605293273926,17.460115879505604,16.28214875212661,1.1779672567908828,10.718117855690622,1.5482977540106386,1.1088261255272873,0.8069550035236118,0.590411417924606,37.455555555555556,22.325925925925926,78.07777777777778,0.0,0.0,1.0
A1,V1,67,label,S2_stabilize_aux,0.0001388571014497462,471.90114641189575,17.294650580431963,16.079169741621964,1.2154808747875798,10.391408052530375,1.674973408918123,1.1223480545722686,0.791625189351606,0.6143097039815542,55.43333333333333,29.833333333333332,76.83333333333333,0.0,0.0,1.0
A1,V1,68,label,S2_stabilize_aux,0.0001371121570583511,467.6215229034424,17.754823267996848,16.536057330466605,1.2187657952308655,10.771224294696843,1.706381746777543,1.130041778087616,0.7929549015857078,0.6030484123809917,28.585185185185185,21.119753086419752,77.38518518518518,0.0,0.0,1.0
A1,V1,69,label,S3_refine_aux,0.0001353559301157287,465.02536702156067,18.10390502482921,16.894138576748134,1.2097664631164826,11.017865576185622,1.7985425156515997,1.1299358294890807,0.8182683272941692,0.5766662957969012,30.25925925925926,19.55185185185185,75.74074074074075,0.0,0.0,1.0
A1,V1,70,label,S3_refine_aux,0.00013358915146451922,463.13395738601685,18.443132091212917,17.232813023232126,1.2103191109390947,11.235710900109094,1.8971722504577122,1.1311048876057874,0.8343678621558456,0.5580531608414006,29.637037037037036,18.906172839506173,76.41481481481482,0.0,0.0,1.0
A1,V1,71,label,S3_refine_aux,0.00013181255633838913,470.49243783950806,17.71974801158046,16.438226369050174,1.2815216253469657,10.38437252216511,2.0427759026621914,1.1343320339649647,0.7848315810835039,0.6126167567463608,59.86666666666667,42.59259259259259,68.65555555555555,0.0045045045045045045,0.0,0.9954954954954955
A1,V1,72,label,S3_refine_aux,0.00013002688405606828,365.34838700294495,16.512238863352184,15.156612086940456,1.3556268687720772,9.14510898332338,2.1271204508102692,1.1437750689618222,0.738098191248404,0.6601808742359951,68.72592592592592,46.096296296296295,68.61481481481482,0.0,0.0,1.0
A1,V1,73,label,S3_refine_aux,0.00012823287771368728,353.8415455818176,15.281844315228161,13.887548528276048,1.3942957676208771,7.9910508104272795,2.201482902239035,1.1446103856370256,0.7063011253202284,0.6972111474286329,77.32962962962964,43.01234567901235,68.61481481481482,0.0,0.0,1.0
A1,V1,74,label,S3_refine_aux,0.00012643128387554258,354.9422812461853,13.505233004286483,12.10306434803181,1.4021686761228889,6.530588601086591,2.112009030741614,1.150813178973155,0.6916316409368772,0.7064709502297479,77.92962962962963,51.46296296296296,68.61481481481482,0.0,0.0,1.0
A1,V1,75,label,S3_refine_aux,0.00012462285226341854,354.0769772529602,13.24242097407848,11.830552034549886,1.4118689175124641,6.233663228181031,2.2065358827779957,1.1524192180719461,0.6827045850925617,0.7130112339247454,80.02592592592593,54.25061728395062,68.61481481481482,0.0,0.0,1.0
A1,V1,76,label,S3_refine_aux,0.00012280833544459568,359.4226758480072,12.539671936550656,11.117359088347838,1.4223127869872358,5.67091184586018,2.1659036847922177,1.151855412367228,0.6790883898198068,0.7182887158952318,80.33703703703704,56.679012345679006,68.61481481481482,0.0,0.0,1.0
A1,V1,77,label,S3_refine_aux,0.0001209884885186744,358.47389936447144,12.150028258830577,10.7237291679726,1.4262991107261933,5.3308019777676,2.1720086959031253,1.1544187240772419,0.6742677025429837,0.7224579125911266,79.45555555555555,54.17037037037037,68.61481481481482,0.0,0.0,1.0
A1,V1,78,label,S3_refine_aux,0.00011916406880334521,363.54012155532837,12.25144677548795,10.840303524120435,1.4111432755315625,5.39761846022563,2.187810439247269,1.1552520281559713,0.6828568397878526,0.7127068185054504,80.24444444444444,58.48888888888889,68.61481481481482,0.0,0.0,1.0
A1,V1,79,label,S3_refine_aux,0.00011733583551923571,355.1191198825836,11.95009234144881,10.518133217150027,1.4319591049675469,5.118984646625347,2.1867329940065607,1.1683378343109612,0.6745866829747552,0.7237286181063265,81.07777777777778,60.455555555555556,68.61481481481482,0.0,0.0,1.0
A1,V1,80,label,S3_refine_aux,0.00011550454947396588,381.57933497428894,16.463333993344694,15.037153299864348,1.4261807396605208,4.814740670693888,2.0645760179639936,1.1692732841044933,0.6759372439470377,0.7182216303305583,81.61481481481482,64.82098765432099,74.5925925925926,0.0,0.0,1.0
A1,V1,81,label,S3_refine_aux,0.00011367097274554273,384.54032158851624,16.554035960017025,15.128249172691826,1.4257867733637493,4.860397531105591,2.3490270789679104,1.167543492338679,0.6982495355176496,0.7088563780526858,96.02962962962962,73.2493827160494,67.46296296296296,0.0045045045045045045,0.0,0.9954954954954955
A1,V1,82,label,S3_refine_aux,0.0001118358683652265,386.17778396606445,14.72573303531956,13.289611017381823,1.4361220302882496,3.6959526705312298,2.2472388309401437,1.1757808875393223,0.6799052231483631,0.7126894799975662,97.72962962962963,78.73827160493828,67.46296296296296,0.0,0.0,1.0
A1,V1,83,label,S3_refine_aux,0.00011000000000000002,372.4177780151367,13.511575217719551,12.076290738475215,1.4352844824662079,3.0506388681965904,2.2564079450057433,1.182870451931481,0.6898814388760576,0.7081809124431094,97.91851851851852,80.8,67.46296296296296,0.0,0.0,1.0
A1,V1,84,label,S3_refine_aux,0.00010816413163477355,381.5503160953522,13.068638567451957,11.6250642226623,1.4435743700276624,2.7797321926903082,2.2916261725597553,1.1943847789420738,0.6859353614283038,0.71081120259053,97.70370370370371,81.72962962962963,67.46296296296296,0.0,0.0,1.0
A1,V1,85,label,S3_refine_aux,0.00010632902725445731,379.8317708969116,11.278453474646216,9.827777791667629,1.4506756765348416,1.894746939878206,2.151580061998453,1.2101894026404028,0.6853652983098417,0.71077487329105,97.75555555555556,81.73703703703704,67.46296296296296,0.0,0.0,1.0
A1,V1,86,label,S3_refine_aux,0.00010449545052603417,363.29832577705383,10.812152890471724,9.354924786198247,1.4572280913859874,1.6131790804567638,2.107079414634017,1.2300483584403992,0.6914124378749916,0.7077034013765352,98.07037037037037,81.50493827160494,67.46296296296296,0.0,0.0,1.0
A1,V1,87,label,S3_refine_aux,0.00010266416448076433,374.40405440330505,11.188390585753295,9.733743598869255,1.45464694714761,1.7897549676331315,2.292156221630337,1.2363639173206982,0.6971184162943213,0.7002109678478928,98.28148148148148,82.26666666666667,67.46296296296296,0.0,0.0,1.0
A1,V1,88,label,S3_refine_aux,0.00010083593119665484,370.0106153488159,10.7779905366468,9.319391821955776,1.4585987393920485,1.6340260294240874,2.2466407600823826,1.2543315307514087,0.6952742910062945,0.6981753951257413,98.1037037037037,83.35802469135804,67.46296296296296,0.0,0.0,1.0
A1,V1,89,label,S3_refine_aux,9.901151148132561e-05,362.50137090682983,10.59547032107104,9.148996918051093,1.4464733847626694,1.601725310489938,2.178379011583758,1.2484865097312239,0.7050454358796816,0.688639408296293,98.22222222222223,84.39999999999999,67.46296296296296,0.0,0.0,1.0
A1,V1,90,label,S3_refine_aux,9.719166455540436e-05,362.3265552520752,10.333430270890933,8.891673631496257,1.441756617378544,1.3527699231698707,2.2170626252621144,1.256510041855477,0.7133103286897814,0.6817111015856803,98.27777777777777,84.62592592592593,73.22222222222223,0.0,0.0,1.0
A1,V1,91,label,S3_refine_aux,9.537714773658149e-05,368.9126892089844,12.772182224033115,11.891299187600076,0.8808830554957863,1.444539346807712,4.613029460649233,1.2593949587495477,0.7155689006453162,0.6801437289865168,98.1037037037037,85.28888888888889,50.22962962962963,0.0,0.0,1.0
A1,V1,92,label,S3_refine_aux,9.356871612445746e-05,371.2559952735901,15.401275819486326,14.352907039023734,1.0483687611313555,1.5550020429398026,7.219909287787773,1.257901562763764,0.7294457866264893,0.6688540306714204,98.15925925925926,84.9888888888889,41.855555555555554,0.0,0.0,1.0
A1,V1,93,label,S3_refine_aux,9.176712228631273e-05,371.85336089134216,18.11345774848182,16.83953634468285,1.2739214333328042,1.2347630301305839,10.12354709221436,1.2639309822976053,0.7276338027404236,0.6700537438328201,98.2,85.53333333333335,27.618518518518517,0.0,0.0,1.0
A1,V1,94,label,S3_refine_aux,8.997311594393172e-05,373.3282060623169,22.589074676101273,21.00830756436597,1.5807670789795953,1.3975053652449771,14.205772326873229,1.265915228439881,0.726948267167753,0.6705647199540525,98.22962962962963,85.71975308641974,20.28148148148148,0.0,0.0,1.0
A1,V1,95,label,S3_refine_aux,8.81874436616109e-05,428.5306644439697,25.768210153321963,23.876139993066186,1.8920702010661632,1.3177991122141615,17.243766372268265,1.2690594872912846,0.7286789495128769,0.6718728894048983,98.22222222222223,85.8469135802469,36.88148148148148,0.0,0.0,1.0
