row_id,family,field,valid_epochs,first_epoch,first,last_epoch,last,min_epoch,min,max_epoch,max,mean,nonzero_epochs,first_nonzero_epoch
A2,V1,label_epochs,200,1,130,200,130,1,130,1,130,130,200,1
A2,V1,label_smoothing,200,1,0.01,200,0.01,1,0.01,1,0.01,0.01,200,1
A2,V1,labeled_ratio,200,1,0.07,200,0.07,1,0.07,1,0.07,0.07,200,1
A2,V1,lambda_adv,200,1,0.35,200,0.35,1,0.35,1,0.35,0.35,200,1
A2,V1,lambda_cons,200,1,0.08,200,0.08,1,0.08,1,0.08,0.08,200,1
A2,V1,lambda_crra_pair,200,1,0.05,200,0.05,1,0.05,1,0.05,0.05,200,1
A2,V1,lambda_crra_sat_kl,200,1,0.05,200,0.05,1,0.05,1,0.05,0.05,200,1
A2,V1,lambda_crra_sat_shell,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_direct_metric_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_domain,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,lambda_ent,200,1,0.01,200,0.01,1,0.01,1,0.01,0.01,200,1
A2,V1,lambda_fishr,200,1,0.04,200,0.04,1,0.04,1,0.04,0.04,200,1
A2,V1,lambda_group_ce,200,1,0.16,200,0.16,1,0.16,1,0.16,0.16,200,1
A2,V1,lambda_open_world_feat,200,1,0.0024,200,0.0024,1,0.0024,1,0.0024,0.0024,200,1
A2,V1,lambda_orth,200,1,0.05,200,0.05,1,0.05,1,0.05,0.05,200,1
A2,V1,lambda_proto,200,1,0.0032,200,0.0032,1,0.0032,1,0.0032,0.0032,200,1
A2,V1,lambda_proxy_unknown,200,1,0.0045,200,0.0045,1,0.0045,1,0.0045,0.0045,200,1
A2,V1,lambda_sat_cls,200,1,0.68,200,0.68,1,0.68,1,0.68,0.68,200,1
A2,V1,lambda_sat_cons,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_soft_unknown_mixup,200,1,0.0045,200,0.0045,1,0.0045,1,0.0045,0.0045,200,1
A2,V1,lambda_source_episode,200,1,0.0035,200,0.0035,1,0.0035,1,0.0035,0.0035,200,1
A2,V1,lambda_u,200,1,0.16,200,0.16,1,0.16,1,0.16,0.16,200,1
A2,V1,lambda_u_adv,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_u_direct_metric_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_u_domain,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_u_quarantine_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_u_sat_cons,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,lambda_zid_compact,200,1,0.032,200,0.032,1,0.032,1,0.032,0.032,200,1
A2,V1,loss_weight_adv,200,1,0.24499999999999997,200,0.35,1,0.24499999999999997,68,0.35,0.3244912399223741,200,1
A2,V1,loss_weight_cons,200,1,0.0,200,0.08,1,0.0,85,0.08,0.060612034452884926,184,17
A2,V1,loss_weight_direct_metric_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,loss_weight_dom,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,loss_weight_fishr,200,1,0.04,200,0.04,1,0.04,1,0.04,0.04,200,1
A2,V1,loss_weight_group_ce,200,1,0.08,200,0.16,1,0.08,68,0.16,0.14577885253594247,200,1
A2,V1,loss_weight_open_world_feat,200,1,0.0024,200,0.0024,1,0.0024,1,0.0024,0.0024,200,1
A2,V1,loss_weight_orth,200,1,0.025,200,0.05,1,0.025,17,0.05,0.048,200,1
A2,V1,loss_weight_proto,200,1,0.0032,200,0.0032,1,0.0032,1,0.0032,0.0032,200,1
A2,V1,loss_weight_proxy_unknown,200,1,0.0045,200,0.0045,1,0.0045,1,0.0045,0.0045,200,1
A2,V1,loss_weight_sat_cls,200,1,0.68,200,0.68,1,0.68,1,0.68,0.68,200,1
A2,V1,loss_weight_sat_cons,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,loss_weight_soft_unknown_mixup,200,1,0.0045,200,0.0045,1,0.0045,1,0.0045,0.0045,200,1
A2,V1,loss_weight_source_episode,200,1,0.0035,200,0.0035,1,0.0035,1,0.0035,0.0035,200,1
A2,V1,loss_weight_u_adv,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,loss_weight_u_direct_metric_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,loss_weight_u_domain,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,loss_weight_u_quarantine_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,loss_weight_u_sat_cons,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,loss_weight_zid_compact,200,1,0.032,200,0.032,1,0.032,1,0.032,0.032,200,1
A2,V1,lr,200,1,4e-05,200,1.0000000000000002e-06,181,1.0000000000000002e-06,5,0.0002,8.875e-05,200,1
A2,V1,mixstyle_anneal_t,200,1,0.0,200,1.0,1,0.0,150,1.0,0.3525,90,111
A2,V1,mixstyle_p,200,1,0.18,200,0.05,150,0.05,1,0.18,0.134175,200,1
A2,V1,mixstyle_strength,200,1,0.7,200,0.32,150,0.32,1,0.7,0.5660499999999999,200,1
A2,V1,nonfinite_test_metric_count,200,1,1,200,1,1,1,1,1,1,200,1
A2,V1,nonfinite_train_metric_count,200,1,4,200,4,1,4,1,4,4,200,1
A2,V1,nonfinite_val_metric_count,200,1,1,200,1,1,1,1,1,1,200,1
A2,V1,ow_feat_cvar_alpha,200,1,0.95,200,0.95,1,0.95,1,0.95,0.95,200,1
A2,V1,ow_feat_domain_align_weight,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,ow_feat_inter_margin_deg,200,1,55.0,200,55.0,1,55.0,1,55.0,55.0,200,1
A2,V1,ow_feat_radius_deg,200,1,12.0,200,12.0,1,12.0,1,12.0,12.0,200,1
A2,V1,ow_feat_sample_margin_deg,200,1,5.0,200,5.0,1,5.0,1,5.0,5.0,200,1
A2,V1,ow_feat_tail_weight,200,1,0.14,200,0.14,1,0.14,1,0.14,0.14,200,1
A2,V1,ow_feat_vacuum_weight,200,1,0.4,200,0.4,1,0.4,1,0.4,0.4,200,1
A2,V1,ow_feat_vacuum_width_deg,200,1,6.0,200,6.0,1,6.0,1,6.0,6.0,200,1
A2,V1,phase2_audit_imports_balanced_tx_rx_sampler,200,1,1,200,1,1,1,1,1,1,200,1
A2,V1,phase2_audit_imports_feature_masks,200,1,1,200,1,1,1,1,1,1,200,1
A2,V1,phase2_audit_imports_open_world_head,200,1,1,200,1,1,1,1,1,1,200,1
A2,V1,phase2_audit_imports_phase2_prototypes,200,1,1,200,1,1,1,1,1,1,200,1
A2,V1,phase2_audit_imports_tx_rx_geometry,200,1,1,200,1,1,1,1,1,1,200,1
A2,V1,phase2_audit_weights_direct_metric_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_mask_aux,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_open_world_feat,200,1,0.0024,200,0.0024,1,0.0024,1,0.0024,0.0024,200,1
A2,V1,phase2_audit_weights_proto_memory,200,1,0.0032,200,0.0032,1,0.0032,1,0.0032,0.0032,200,1
A2,V1,phase2_audit_weights_proxy_unknown,200,1,0.0045,200,0.0045,1,0.0045,1,0.0045,0.0045,200,1
A2,V1,phase2_audit_weights_rx_proto,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_rx_supcon_masked,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_soft_unknown_mixup,200,1,0.0045,200,0.0045,1,0.0045,1,0.0045,0.0045,200,1
A2,V1,phase2_audit_weights_source_episode,200,1,0.0035,200,0.0035,1,0.0035,1,0.0035,0.0035,200,1
A2,V1,phase2_audit_weights_tx_proto,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_tx_supcon_masked,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_txrx_rect,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_u_adv,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_u_direct_metric_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_u_domain,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_u_quarantine_accept,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_u_sat_cons,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,phase2_audit_weights_zid_compact,200,1,0.032,200,0.032,1,0.032,1,0.032,0.032,200,1
A2,V1,protected_val_tx,200,1,93.96666666666667,200,98.61111111111111,1,93.96666666666667,118,98.65925925925926,98.38542592592593,200,1
A2,V1,proto_domain_align_weight,200,1,0.1,200,0.1,1,0.1,1,0.1,0.1,200,1
A2,V1,proxy_unknown_bridge_accept_target,200,1,0.2,200,0.2,1,0.2,1,0.2,0.2,200,1
A2,V1,proxy_unknown_bridge_accept_weight,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,proxy_unknown_component_radius_quantile,200,1,0.8,200,0.8,1,0.8,1,0.8,0.8,200,1
A2,V1,proxy_unknown_energy_margin_quantile_weight,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,proxy_unknown_energy_margin_target,200,1,0.08,200,0.08,1,0.08,1,0.08,0.08,200,1
A2,V1,proxy_unknown_low_density_accept_weight,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,proxy_unknown_overflow_accept_target,200,1,0.25,200,0.25,1,0.25,1,0.25,0.25,200,1
A2,V1,proxy_unknown_radius_budget_deg,200,1,10.0,200,10.0,1,10.0,1,10.0,10.0,200,1
A2,V1,proxy_unknown_radius_budget_weight,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,proxy_unknown_radius_inter_ratio_target,200,1,0.25,200,0.25,1,0.25,1,0.25,0.25,200,1
A2,V1,proxy_unknown_radius_inter_ratio_weight,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,proxy_unknown_shell_outward_accept_weight,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,proxy_unknown_tail_accept_target,200,1,0.45,200,0.45,1,0.45,1,0.45,0.45,200,1
A2,V1,proxy_unknown_vacuum_weight,200,1,0.55,200,0.55,1,0.55,1,0.55,0.55,200,1
A2,V1,proxy_unknown_vacuum_width_deg,200,1,5.0,200,5.0,1,5.0,1,5.0,5.0,200,1
A2,V1,pseudo_epochs,200,1,70,200,70,1,70,1,70,70,200,1
A2,V1,pseudo_quantile,200,1,0.86,200,0.86,1,0.86,1,0.86,0.86,200,1
A2,V1,sat_view_prob,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,sat_view_seed,200,1,2027,200,2027,1,2027,1,2027,2027,200,1
A2,V1,seed,200,1,392005,200,392005,1,392005,1,392005,392005,200,1
A2,V1,soft_unknown_mixup_alpha,200,1,0.5,200,0.5,1,0.5,1,0.5,0.5,200,1
A2,V1,soft_unknown_mixup_ce_weight,200,1,0.6,200,0.6,1,0.6,1,0.6,0.6,200,1
A2,V1,soft_unknown_mixup_count,200,1,24,200,24,1,24,1,24,24,200,1
A2,V1,soft_unknown_mixup_energy_margin,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,soft_unknown_mixup_energy_weight,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,soft_unknown_mixup_order,200,1,3,200,3,1,3,1,3,3,200,1
A2,V1,soft_unknown_mixup_vacuum_hard_k,200,1,3,200,3,1,3,1,3,3,200,1
A2,V1,soft_unknown_mixup_vacuum_weight,200,1,0.35,200,0.35,1,0.35,1,0.35,0.35,200,1
A2,V1,soft_unknown_mixup_vacuum_width_deg,200,1,6.0,200,6.0,1,6.0,1,6.0,6.0,200,1
A2,V1,source_cal_ratio,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,source_episode_core_quantile,200,1,0.8,200,0.8,1,0.8,1,0.8,0.8,200,1
A2,V1,source_episode_min_sigma_deg,200,1,3.0,200,3.0,1,3.0,1,3.0,3.0,200,1
A2,V1,source_episode_mixup_hard_k,200,1,3,200,3,1,3,1,3,3,200,1
A2,V1,source_episode_mixup_weight,200,1,0.75,200,0.75,1,0.75,1,0.75,0.75,200,1
A2,V1,source_episode_radius_cap_deg,200,1,33.0,200,33.0,1,33.0,1,33.0,33.0,200,1
A2,V1,source_select_ratio,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,source_val_ratio,200,1,0.3,200,0.3,1,0.3,1,0.3,0.3,200,1
A2,V1,stage_adv_scale,200,1,0.7,200,1.0,1,0.7,68,1.0,0.9271178283496404,200,1
A2,V1,stage_cls_aux_scale,200,1,0.0,200,1.0,1,0.0,85,1.0,0.742073012445524,184,17
A2,V1,stage_cons_scale,200,1,0.0,200,1.0,1,0.0,85,1.0,0.7576504306610615,184,17
A2,V1,stage_dom_scale,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,stage_group_ce_scale,200,1,0.5,200,1.0,1,0.5,68,1.0,0.9111178283496404,200,1
A2,V1,stage_joint_inv_scale,200,1,0.0,200,0.3,1,0.0,68,0.35,0.25383446735088944,184,17
A2,V1,stage_kl_scale,200,1,0.0,200,0.6,1,0.0,85,0.6,0.4638159633101721,184,17
A2,V1,stage_orth_scale,200,1,0.5,200,1.0,1,0.5,17,1.0,0.96,200,1
A2,V1,stage_paic_guard_cooldown_active,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_reg_aux_scale,200,1,0.0,200,1.0,1,0.0,85,1.0,0.7869444878778481,184,17
A2,V1,stage_source_val_heavy_eval_epoch,200,1,1.0,200,200.0,1,1.0,200,200.0,100.5,200,1
A2,V1,stage_source_val_heavy_eval_final_interval,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,stage_source_val_heavy_eval_final_window,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_source_val_heavy_eval_interval,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,stage_source_val_heavy_eval_ran,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,stage_source_val_heavy_eval_stale,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_source_val_heavy_eval_start_epoch,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,stage_source_val_sat_floor_tx,200,1,78.26296296296296,200,95.21111111111111,7,69.88518518518518,178,95.27777777777777,90.38996296296297,200,1
A2,V1,stage_source_val_sat_mean_tx,200,1,79.83086419753086,200,95.70493827160493,7,71.55432098765432,178,95.7493827160494,91.45116049382716,200,1
A2,V1,stage_tail_observation_fixed_source_val,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,stage_tail_rollback_closed_scale,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,stage_tail_rollback_cooldown_active,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_tail_rollback_cooldown_remaining,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_test_eval_final_interval,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_test_eval_final_window,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_test_eval_interval,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_test_eval_ran,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,stage_use_aux_views,200,1,0.0,200,1.0,1,0.0,17,1.0,0.92,184,17
A2,V1,strong_noise_std,200,1,0.015,200,0.015,1,0.015,1,0.015,0.015,200,1
A2,V1,tau_max,200,1,0.97,200,0.97,1,0.97,1,0.97,0.97,200,1
A2,V1,tau_min,200,1,0.92,200,0.92,1,0.92,1,0.92,0.92,200,1
A2,V1,test_tx_correct,200,1,0,200,0,1,0,1,0,0,0,
A2,V1,test_tx_total,200,1,0,200,0,1,0,1,0,0,0,
A2,V1,train_concat_sat_active,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,train_concat_sat_applied,200,1,0.2927927927927928,200,0.8198198198198198,33,0.23423423423423423,114,0.8558558558558559,0.6510135135135136,200,1
A2,V1,train_concat_sat_clean_batch_size,200,1,128.0,200,128.0,1,128.0,1,128.0,128.0,200,1
A2,V1,train_concat_sat_expanded,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_concat_sat_stage_index,200,1,0.0,200,2.0,1,0.0,91,2.0,1.35,160,41
A2,V1,train_concat_sat_stage_start_epoch,200,1,1.0,200,91.0,1,1.0,91,91.0,60.5,200,1
A2,V1,train_concat_sat_total_batch_size,200,1,128.0,200,128.0,1,128.0,1,128.0,128.0,200,1
A2,V1,train_concat_sat_view_prob,200,1,0.29999999999999877,200,0.8000000000000016,1,0.29999999999999877,91,0.8000000000000016,0.65,200,1
A2,V1,train_cons_cos,184,17,0.7247283294036223,200,0.8091931042370496,18,0.7223070849169482,132,0.8109838353978973,0.7964921800130527,184,17
A2,V1,train_crra_alpha,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_condition_tx_adv_accuracy,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_correction_energy,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_gate,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_nuisance_valid_count,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_pair_cosine_labeled,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_sat_shell_active_classes,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_sat_shell_mean_excess_rad,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_sat_shell_valid_count,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_stage_scale,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_crra_support_distance,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_daot_clean_teacher_weight,180,21,0.3392421126634151,200,0.3445684959491094,27,0.3390890629710378,45,0.3481719393182445,0.34368199224959506,180,21
A2,V1,train_daot_consensus_rate,180,21,0.7101280968468469,200,0.9262387387387387,21,0.7101280968468469,164,0.9316934121621622,0.876585765452953,180,21
A2,V1,train_daot_fingerprint_selectivity,180,21,0.0,200,0.0,21,0.0,21,0.0,0.0,0,
A2,V1,train_daot_fingerprint_sensitivity,180,21,0.0,200,0.0,21,0.0,21,0.0,0.0,0,
A2,V1,train_daot_grad_ratio_fingerprint,4,21,0.0,200,0.0,21,0.0,21,0.0,0.0,0,
A2,V1,train_daot_grad_ratio_nuisance,4,21,2.604589240222101e-09,200,7.1143232717889065e-09,21,2.604589240222101e-09,61,7.378585969574115e-09,5.449361689167393e-09,4,21
A2,V1,train_daot_grad_ratio_orbit_logit,4,21,1.807592454350716,200,4.0887520652382,21,1.807592454350716,141,4.646447818826649,3.31850407079249,4,21
A2,V1,train_daot_grad_ratio_orbit_proto,4,21,0.0,200,0.0,21,0.0,21,0.0,0.0,0,
A2,V1,train_daot_grad_ratio_orbit_relation,4,21,0.0,200,0.0,21,0.0,21,0.0,0.0,0,
A2,V1,train_daot_grad_ratio_orbit_z,4,21,0.031832818185356083,200,0.01661977464342649,61,0.012752401440116733,21,0.031832818185356083,0.019984235603133196,4,21
A2,V1,train_daot_grad_ratio_tangent,4,21,0.0,200,0.0,21,0.0,21,0.0,0.0,0,
A2,V1,train_daot_loss_scale_fingerprint,180,21,1.0,200,1.0,21,1.0,21,1.0,1.0,180,21
A2,V1,train_daot_loss_scale_nuisance,180,21,1.0,200,1.0,21,1.0,21,1.0,1.0,180,21
A2,V1,train_daot_loss_scale_orbit_logit,180,21,7.547674796194433,200,1.7323774082187322,182,1.627073525570878,21,7.547674796194433,2.707697143115914,180,21
A2,V1,train_daot_loss_scale_orbit_proto,180,21,1.0,200,1.0,21,1.0,21,1.0,1.0,180,21
A2,V1,train_daot_loss_scale_orbit_relation,180,21,1.0,200,1.0,21,1.0,21,1.0,1.0,180,21
A2,V1,train_daot_loss_scale_orbit_z,180,21,0.2667672209607021,200,0.14208491491661152,162,0.141509767270998,21,0.2667672209607021,0.15696446042822643,180,21
A2,V1,train_daot_loss_scale_tangent,180,21,1.0,200,1.0,21,1.0,21,1.0,1.0,180,21
A2,V1,train_daot_nuisance_sensitivity,180,21,0.0,200,0.0,21,0.0,21,0.0,0.0,0,
A2,V1,train_daot_nuisance_sensitivity_agc,4,21,13.584553718566895,200,11.270549774169922,61,10.580224990844727,21,13.584553718566895,11.541400909423828,4,21
A2,V1,train_daot_nuisance_sensitivity_doppler,4,21,14.546990394592285,200,11.517181396484375,61,10.982868194580078,21,14.546990394592285,12.061967134475708,4,21
A2,V1,train_daot_nuisance_sensitivity_doppler_rate,4,21,14.046371459960938,200,11.264032363891602,61,10.674095153808594,21,14.046371459960938,11.709895133972168,4,21
A2,V1,train_daot_nuisance_sensitivity_multipath,4,21,13.606119155883789,200,11.281755447387695,61,10.589920043945312,21,13.606119155883789,11.552988529205322,4,21
A2,V1,train_daot_nuisance_sensitivity_phase_noise,4,21,13.553409576416016,200,11.30784797668457,61,10.60376262664795,21,13.553409576416016,11.542004346847534,4,21
A2,V1,train_daot_nuisance_sensitivity_sfo,4,21,13.58608341217041,200,11.28289794921875,61,10.572979927062988,21,13.58608341217041,11.542202472686768,4,21
A2,V1,train_daot_nuisance_sensitivity_snr,4,21,13.564044952392578,200,11.27975082397461,61,10.560981750488281,21,13.564044952392578,11.533856391906738,4,21
A2,V1,train_daot_nuisance_sensitivity_sto,4,21,13.823949813842773,200,11.182668685913086,61,10.535743713378906,21,13.823949813842773,11.559906959533691,4,21
A2,V1,train_daot_orbit_dispersion,180,21,0.07611107757432503,200,0.010723415743307891,164,0.010202765238244791,21,0.07611107757432503,0.01966550320451445,180,21
A2,V1,train_daot_orbit_scale,200,1,0.0,200,1.0,1,0.0,60,1.0,0.8025,180,21
A2,V1,train_daot_tangent_scale,200,1,0.0,200,1.0,1,0.0,140,1.0,0.5025000000000001,140,61
A2,V1,train_daot_teacher_effective_views,180,21,2.9054341316223145,200,2.930860849114152,22,2.9054078883952923,164,2.9315542584066994,2.923771087883471,180,21
A2,V1,train_daot_teacher_view_count,200,1,0.0,200,3.0,1,0.0,21,3.0,2.7,180,21
A2,V1,train_daot_u_consensus_rate,180,21,0.7492411133942304,200,0.9437198032129992,21,0.7492411133942304,182,0.94465805254541,0.9014474591723195,180,21
A2,V1,train_daot_u_orbit_dispersion,180,21,0.06983540178620601,200,0.0077871127475707515,175,0.007773159172486614,21,0.06983540178620601,0.015636121788030925,180,21
A2,V1,train_daot_u_orbit_scale,200,1,0.0,200,1.0,1,0.0,60,1.0,0.8025,180,21
A2,V1,train_daot_worst_bucket_elevation,4,21,0.59375,200,0.75,21,0.59375,61,0.78125,0.7265625,4,21
A2,V1,train_daot_worst_bucket_snr,4,21,0.59375,200,0.75,21,0.59375,61,0.8125,0.7265625,4,21
A2,V1,train_dm_accept_active,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_active_classes,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_bridge_accept_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_core_accept_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_domain_local_component_gate,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_global_ball_accept,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,train_dm_accept_local_component_class_coverage,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_local_component_count,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_low_density_accept_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_multiview_separate_geometry,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_overflow_accept_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_proxy_vaccept_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_quantile_optimization_scope_local,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_radius_inter_ratio_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_sat_pair_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_source_overflow_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_stage_scale,200,1,0.0,200,1.0,1,0.0,39,1.0,0.8575,181,20
A2,V1,train_dm_accept_tail_accept_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_virtual_count,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_accept_zid_quantile_loss,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_reference_bank_active_epoch,200,1,-1.0,200,-1.0,1,-1.0,1,-1.0,-1.0,200,1
A2,V1,train_dm_reference_bank_anchor_count,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dm_reference_bank_version,200,1,0.0,200,0.0,1,0.0,1,0.0,0.0,0,
A2,V1,train_dom_acc,200,1,17.93355855855856,200,85.77210022522523,1,17.93355855855856,162,87.60909346846847,80.19168778153153,200,1
A2,V1,train_domain_pass,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,train_grad_backbone,200,1,4.967494011659404,200,4.974328534864007,34,4.923763716252038,96,4.984653962595105,4.965528597818782,200,1
A2,V1,train_grad_before_clip,200,1,31.778342913207968,200,32.68673362170629,47,23.252427527497115,81,36.8562629705961,31.033430679369587,200,1
A2,V1,train_grad_clip_active,200,1,1.0,200,1.0,1,1.0,1,1.0,1.0,200,1
A2,V1,train_grad_clip_limit,200,1,5.0,200,5.0,1,5.0,1,5.0,5.0,200,1
A2,V1,train_grad_domain,200,1,0.6565084563274516,200,0.847993399415749,2,0.5881354109699483,47,1.3662324780714292,0.9389200477143366,200,1
A2,V1,train_grad_total,200,1,4.999967384427912,200,4.999999808546902,34,4.980161019615521,105,4.999999896415172,4.998817525194127,200,1
