arm,receiver,seed,k_shot,scenario,old_acc,seen_new_acc,H_old_new,average_forgetting,old_acc_before_increment,old_to_seen_new_rate,seen_new_to_old_rate,adaptation_latency_sec,onboard_scoring_latency_per_query_ms,persistent_state_bytes_with_post_adapter,dense_graph_peak_bytes_lower_bound,estimated_head_macs_with_post_adapter,persistent_state_bytes_total,dense_graph_peak_bytes_total_lower_bound,estimated_head_macs_total
full_nonoracle_strict,3-19,713102,5,leo_clear_weak,0.6916666666666667,0.575,0.6279605263157894,0.05833333333333335,0.75,0.08333333333333333,0.375,0.02157967584207654,0.11459840461611748,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,3-19,713102,5,leo_low_elev_weak,0.6416666666666667,0.575,0.6065068493150685,0.09166666666666656,0.7333333333333333,0.11666666666666667,0.35,0.01916297757998109,0.1023627701215446,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,3-19,713102,5,leo_rain_weak,0.625,0.4,0.48780487804878053,0.050000000000000044,0.675,0.058333333333333334,0.5,0.009930422063916922,0.04237646353431046,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,3-19,713103,1,leo_clear_weak,0.525,0.425,0.4697368421052632,0.09166666666666667,0.6166666666666667,0.175,0.225,0.06334599386900663,0.37871072709094733,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,3-19,713103,1,leo_low_elev_weak,0.5166666666666667,0.4,0.4509090909090909,0.08333333333333326,0.6,0.15833333333333333,0.35,0.008426714222878218,0.035693979589268565,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,3-19,713103,1,leo_rain_weak,0.5416666666666666,0.3,0.38613861386138615,0.050000000000000044,0.5916666666666667,0.125,0.575,0.007117179688066244,0.027718677301891148,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,3-19,713103,10,leo_clear_weak,0.675,0.675,0.675,0.04166666666666663,0.7166666666666667,0.058333333333333334,0.325,0.028819558676332235,0.158075854415074,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,3-19,713103,10,leo_low_elev_weak,0.7083333333333334,0.7,0.7041420118343196,0.07499999999999996,0.7833333333333333,0.09166666666666666,0.275,0.038247593212872744,0.1936791988555342,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,3-19,713103,10,leo_rain_weak,0.6583333333333333,0.575,0.6138513513513513,0.04166666666666663,0.7,0.058333333333333334,0.35,0.012802320998162031,0.056075426982715726,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,3-19,713103,2,leo_clear_weak,0.5583333333333333,0.6,0.5784172661870505,0.09999999999999998,0.6583333333333333,0.15,0.325,0.010266868863254786,0.04370567621663213,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,3-19,713103,2,leo_low_elev_weak,0.5416666666666666,0.725,0.6200657894736842,0.10000000000000009,0.6416666666666667,0.14166666666666666,0.075,0.008068051189184189,0.0327090616337955,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,3-19,713103,2,leo_rain_weak,0.65,0.25,0.3611111111111111,0.05833333333333335,0.7083333333333334,0.08333333333333333,0.6,0.01509325671941042,0.07653003558516502,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,3-19,713103,20,leo_clear_weak,0.7416666666666667,0.75,0.7458100558659218,0.05833333333333335,0.8,0.058333333333333334,0.225,0.01735624670982361,0.07997631037142128,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,3-19,713103,20,leo_low_elev_weak,0.7083333333333334,0.75,0.7285714285714285,0.06666666666666665,0.775,0.06666666666666667,0.175,0.013742828741669655,0.05921746196690947,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,3-19,713103,20,leo_rain_weak,0.7166666666666667,0.625,0.6677018633540373,0.05833333333333335,0.775,0.05,0.325,0.013384487014263868,0.057116796961054206,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,3-19,713103,5,leo_clear_weak,0.65,0.625,0.6372549019607844,0.06666666666666665,0.7166666666666667,0.1,0.3,0.01268571987748146,0.05902016127947718,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,3-19,713103,5,leo_low_elev_weak,0.65,0.75,0.6964285714285715,0.05833333333333335,0.7083333333333334,0.09166666666666666,0.225,0.011144123040139675,0.04944412503391504,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,3-19,713103,5,leo_rain_weak,0.6416666666666667,0.5,0.562043795620438,0.07499999999999996,0.7166666666666667,0.1,0.35,0.009391484316438437,0.03901780874002725,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,3-19,713104,1,leo_clear_weak,0.5666666666666667,0.325,0.4130841121495328,0.09166666666666667,0.6583333333333333,0.15,0.275,0.016362205147743225,0.08400356164202094,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,3-19,713104,1,leo_low_elev_weak,0.6166666666666667,0.175,0.2726315789473684,0.04999999999999993,0.6666666666666666,0.03333333333333333,0.825,0.009209641721099615,0.040693924529477954,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,3-19,713104,1,leo_rain_weak,0.6,0.15,0.24,0.0,0.6,0.08333333333333333,0.65,0.008739902172237635,0.037826658808626235,22678,451584,11493376,31201,903168,16254976
full_nonoracle_strict,3-19,713104,10,leo_clear_weak,0.7166666666666667,0.45,0.5528571428571428,0.033333333333333326,0.75,0.075,0.55,0.08390326797962189,0.4995308321667835,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,3-19,713104,10,leo_low_elev_weak,0.6833333333333333,0.55,0.6094594594594595,0.05833333333333335,0.7416666666666667,0.06666666666666667,0.35,0.01724895089864731,0.0841559492982924,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,3-19,713104,10,leo_rain_weak,0.6333333333333333,0.525,0.5741007194244605,0.04166666666666674,0.675,0.06666666666666667,0.375,0.01754165068268776,0.08659272862132639,41686,921600,25722880,57409,1843200,36290560
full_nonoracle_strict,3-19,713104,2,leo_clear_weak,0.575,0.225,0.3234375,0.08333333333333337,0.6583333333333333,0.1,0.55,0.009611865971237421,0.04217471869196743,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,3-19,713104,2,leo_low_elev_weak,0.6166666666666667,0.575,0.5951048951048951,0.04999999999999993,0.6666666666666666,0.058333333333333334,0.35,0.008160606026649475,0.03339738759677857,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,3-19,713104,2,leo_rain_weak,0.5916666666666667,0.4,0.4773109243697479,0.025000000000000022,0.6166666666666667,0.06666666666666667,0.5,0.029179472010582685,0.16365413612220436,24790,495616,12877824,34113,991232,18202624
full_nonoracle_strict,3-19,713104,20,leo_clear_weak,0.7416666666666667,0.7,0.7202312138728324,0.025000000000000022,0.7666666666666667,0.058333333333333334,0.3,0.02168913185596466,0.10402073967270553,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,3-19,713104,20,leo_low_elev_weak,0.7,0.6,0.6461538461538462,0.06666666666666676,0.7666666666666667,0.08333333333333333,0.3,0.018044462893158197,0.08306578965857625,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,3-19,713104,20,leo_rain_weak,0.7083333333333334,0.625,0.6640625,0.04999999999999993,0.7583333333333333,0.06666666666666667,0.25,0.019446875900030136,0.09405269229318947,62806,1638400,46202880,86529,3276800,65167360
full_nonoracle_strict,3-19,713104,5,leo_clear_weak,0.7416666666666667,0.2,0.31504424778761064,0.033333333333333326,0.775,0.05,0.8,0.06933631701394916,0.4134748567594215,31126,640000,17326080,42849,1280000,24463360
full_nonoracle_strict,3-19,713104,5,leo_low_elev_weak,0.6166666666666667,0.45,0.5203125000000001,0.08333333333333326,0.7,0.06666666666666667,0.5,0.010749854613095522,0.04796136054210365,31126,640000,17326080,42849,1280000,24463360
