cell_id,receiver,seed,new_class_count,k_shot,old_acc_before_increment,old_acc_after_increment,direct_adv3b02_old_acc,seen_new_acc_after_increment,H_old_new_after_increment,candidate_average_forgetting,identity_old_acc_after_increment,shared_view_count_mean,delta_before_vs_direct,delta_after_vs_direct,delta_after_vs_identity,min_old_class_acc_after_global,old_class_acc_before_mean_json,old_class_acc_after_mean_json,old_class_forgetting_mean_json,trainable_parameters,adapt_epochs,persistent_state_bytes,peak_cuda_memory_bytes,candidate_query_latency_ms,mean_backbone_forwards,p95_backbone_forwards,view1_rate,view3_rate,view5_rate
rx_8_8__seed_713101__new_20__k_10,8-8,713101,20,10,0.8805555555555555,0.7472222222222222,0.7944444444444444,0.44250000000000006,0.5553347549567521,0.1333333333333333,0.7027777777777778,2.3833333333333333,0.08611111111111114,-0.047222222222222165,0.0444444444444444,0.35,"{""14-10"": 0.7999999999999999, ""14-7"": 0.6833333333333332, ""20-15"": 0.9500000000000001, ""20-19"": 0.8666666666666667, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.4666666666666666, ""14-7"": 0.6666666666666666, ""20-15"": 0.8833333333333333, ""20-19"": 0.7999999999999999, ""6-15"": 0.6666666666666666, ""8-20"": 1.0}","{""14-10"": 0.3333333333333333, ""14-7"": 0.01666666666666668, ""20-15"": 0.06666666666666665, ""20-19"": 0.0666666666666667, ""6-15"": 0.31666666666666665, ""8-20"": 0.0}",44048,12,109818,168441856,0.7077605179988611,2.3833333333333333,3.0,0.33397435897435895,0.6403846153846153,0.02564102564102564
rx_8_8__seed_713101__new_20__k_20,8-8,713101,20,20,0.8916666666666666,0.6861111111111112,0.7944444444444444,0.4691666666666667,0.5572127405605666,0.20555555555555557,0.6861111111111112,2.45,0.09722222222222221,-0.10833333333333317,0.0,0.25,"{""14-10"": 0.9, ""14-7"": 0.6833333333333332, ""20-15"": 0.9333333333333332, ""20-19"": 0.85, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.3666666666666667, ""14-7"": 0.6666666666666666, ""20-15"": 0.85, ""20-19"": 0.7833333333333333, ""6-15"": 0.45, ""8-20"": 1.0}","{""14-10"": 0.5333333333333333, ""14-7"": 0.01666666666666668, ""20-15"": 0.0833333333333333, ""20-19"": 0.0666666666666667, ""6-15"": 0.5333333333333333, ""8-20"": 0.0}",44048,12,109818,168441856,0.723982529523663,2.45,3.0,0.31346153846153846,0.6480769230769231,0.038461538461538464
rx_8_8__seed_713101__new_20__k_5,8-8,713101,20,5,0.8805555555555555,0.6527777777777778,0.7944444444444444,0.465,0.543069062099682,0.22777777777777775,0.6444444444444445,2.4397435897435895,0.08611111111111114,-0.1416666666666666,0.008333333333333304,0.2,"{""14-10"": 0.8833333333333333, ""14-7"": 0.6333333333333333, ""20-15"": 0.9500000000000001, ""20-19"": 0.8333333333333334, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.5, ""14-7"": 0.6, ""20-15"": 0.85, ""20-19"": 0.6833333333333332, ""6-15"": 0.2833333333333333, ""8-20"": 1.0}","{""14-10"": 0.3833333333333333, ""14-7"": 0.033333333333333305, ""20-15"": 0.10000000000000002, ""20-19"": 0.15000000000000002, ""6-15"": 0.7000000000000001, ""8-20"": 0.0}",44048,12,109818,168441856,0.6947747643631047,2.43974358974359,3.0,0.31794871794871793,0.6442307692307693,0.03782051282051282
rx_8_8__seed_713101__new_5__k_1,8-8,713101,5,1,0.9,0.7527777777777778,0.7944444444444444,0.5499999999999999,0.6348263826601669,0.14722222222222225,0.6694444444444444,2.063636363636364,0.10555555555555562,-0.04166666666666663,0.08333333333333337,0.4,"{""14-10"": 0.85, ""14-7"": 0.75, ""20-15"": 0.9666666666666667, ""20-19"": 0.85, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.65, ""14-7"": 0.5666666666666667, ""20-15"": 0.9500000000000001, ""20-19"": 0.85, ""6-15"": 0.5, ""8-20"": 1.0}","{""14-10"": 0.19999999999999996, ""14-7"": 0.18333333333333326, ""20-15"": 0.016666666666666646, ""20-19"": 0.0, ""6-15"": 0.48333333333333334, ""8-20"": 0.0}",44048,12,109818,168198144,0.7158919780825576,2.0636363636363635,3.0,0.47424242424242424,0.5196969696969697,0.006060606060606061
rx_8_8__seed_713101__new_5__k_10,8-8,713101,5,10,0.8833333333333333,0.7861111111111111,0.7944444444444444,0.5433333333333333,0.6424875072803073,0.09722222222222225,0.7555555555555555,1.990909090909091,0.0888888888888889,-0.008333333333333304,0.030555555555555558,0.5,"{""14-10"": 0.8166666666666668, ""14-7"": 0.6833333333333332, ""20-15"": 0.9666666666666667, ""20-19"": 0.85, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.6, ""14-7"": 0.6666666666666666, ""20-15"": 0.9500000000000001, ""20-19"": 0.8333333333333334, ""6-15"": 0.6666666666666666, ""8-20"": 1.0}","{""14-10"": 0.21666666666666667, ""14-7"": 0.01666666666666668, ""20-15"": 0.016666666666666646, ""20-19"": 0.01666666666666668, ""6-15"": 0.31666666666666665, ""8-20"": 0.0}",44048,12,109818,168198144,0.7295978551899845,1.990909090909091,3.0,0.5121212121212121,0.4803030303030303,0.007575757575757576
rx_8_8__seed_713101__new_5__k_20,8-8,713101,5,20,0.8944444444444445,0.7527777777777778,0.7944444444444444,0.71,0.7306202883404561,0.14166666666666672,0.7305555555555555,2.0090909090909093,0.10000000000000009,-0.04166666666666663,0.022222222222222254,0.45,"{""14-10"": 0.9, ""14-7"": 0.6833333333333332, ""20-15"": 0.9333333333333332, ""20-19"": 0.8666666666666667, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.6333333333333333, ""14-7"": 0.6666666666666666, ""20-15"": 0.9166666666666666, ""20-19"": 0.8333333333333334, ""6-15"": 0.4666666666666666, ""8-20"": 1.0}","{""14-10"": 0.26666666666666666, ""14-7"": 0.01666666666666668, ""20-15"": 0.016666666666666646, ""20-19"": 0.03333333333333336, ""6-15"": 0.5166666666666667, ""8-20"": 0.0}",44048,12,109818,168198144,0.6690481536541925,2.0090909090909093,3.0,0.5075757575757576,0.4803030303030303,0.012121212121212121
rx_8_8__seed_713101__new_5__k_5,8-8,713101,5,5,0.8833333333333333,0.7138888888888889,0.7944444444444444,0.7066666666666667,0.7098599078982705,0.16944444444444448,0.6944444444444443,1.9818181818181817,0.0888888888888889,-0.08055555555555549,0.019444444444444597,0.4,"{""14-10"": 0.8833333333333333, ""14-7"": 0.6333333333333333, ""20-15"": 0.9666666666666667, ""20-19"": 0.8333333333333334, ""6-15"": 0.9833333333333334, ""8-20"": 1.0}","{""14-10"": 0.55, ""14-7"": 0.5833333333333334, ""20-15"": 0.9166666666666666, ""20-19"": 0.8166666666666668, ""6-15"": 0.4166666666666667, ""8-20"": 1.0}","{""14-10"": 0.3333333333333333, ""14-7"": 0.04999999999999997, ""20-15"": 0.04999999999999997, ""20-19"": 0.01666666666666668, ""6-15"": 0.5666666666666667, ""8-20"": 0.0}",44048,12,109818,168198144,0.7222561835960457,1.981818181818182,3.0,0.5166666666666667,0.47575757575757577,0.007575757575757576
rx_8_8__seed_713102__new_10__k_1,8-8,713102,10,1,0.8972222222222221,0.6083333333333333,0.8083333333333332,0.5316666666666666,0.5671031210458732,0.2888888888888889,0.5472222222222222,2.2875,0.0888888888888889,-0.19999999999999996,0.061111111111111116,0.0,"{""14-10"": 0.8666666666666667, ""14-7"": 0.8833333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.8166666666666668, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.3666666666666667, ""14-7"": 0.85, ""20-15"": 0.75, ""20-19"": 0.7000000000000001, ""6-15"": 0.016666666666666666, ""8-20"": 0.9666666666666667}","{""14-10"": 0.5, ""14-7"": 0.03333333333333336, ""20-15"": 0.1333333333333333, ""20-19"": 0.11666666666666665, ""6-15"": 0.9500000000000001, ""8-20"": 0.0}",44048,12,109818,168271872,0.7210360262736989,2.2875,3.0,0.36770833333333336,0.6208333333333333,0.011458333333333333
rx_8_8__seed_713102__new_10__k_10,8-8,713102,10,10,0.9138888888888889,0.6777777777777777,0.8083333333333332,0.535,0.5976293692080007,0.23611111111111108,0.611111111111111,2.310416666666667,0.10555555555555562,-0.13055555555555554,0.06666666666666665,0.25,"{""14-10"": 0.9166666666666666, ""14-7"": 0.8833333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.85, ""6-15"": 0.9833333333333334, ""8-20"": 0.9666666666666667}","{""14-10"": 0.43333333333333335, ""14-7"": 0.7666666666666666, ""20-15"": 0.75, ""20-19"": 0.7333333333333334, ""6-15"": 0.4166666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.48333333333333334, ""14-7"": 0.1166666666666667, ""20-15"": 0.1333333333333333, ""20-19"": 0.11666666666666665, ""6-15"": 0.5666666666666667, ""8-20"": 0.0}",44048,12,109818,168271872,0.7271549460710958,2.310416666666667,3.0,0.36354166666666665,0.6177083333333333,0.01875
rx_8_8__seed_713102__new_10__k_20,8-8,713102,10,20,0.9083333333333333,0.6944444444444445,0.8083333333333332,0.5383333333333333,0.6057564874386983,0.21388888888888888,0.6861111111111112,2.2375000000000003,0.10000000000000009,-0.1138888888888887,0.008333333333333304,0.25,"{""14-10"": 0.9333333333333332, ""14-7"": 0.8333333333333334, ""20-15"": 0.8833333333333333, ""20-19"": 0.85, ""6-15"": 0.9833333333333334, ""8-20"": 0.9666666666666667}","{""14-10"": 0.48333333333333334, ""14-7"": 0.8333333333333334, ""20-15"": 0.75, ""20-19"": 0.7666666666666666, ""6-15"": 0.3666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.45, ""14-7"": 0.0, ""20-15"": 0.13333333333333333, ""20-19"": 0.08333333333333333, ""6-15"": 0.6166666666666667, ""8-20"": 0.0}",44048,12,109818,168271872,0.6993695429021803,2.2375,3.0,0.4,0.58125,0.01875
rx_8_8__seed_713102__new_10__k_5,8-8,713102,10,5,0.9111111111111111,0.6194444444444445,0.8083333333333332,0.5366666666666666,0.5742491549626738,0.2916666666666667,0.6361111111111111,2.3375,0.10277777777777786,-0.18888888888888877,-0.016666666666666607,0.0,"{""14-10"": 0.9333333333333332, ""14-7"": 0.8833333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.8333333333333334, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.4166666666666667, ""14-7"": 0.7833333333333332, ""20-15"": 0.75, ""20-19"": 0.75, ""6-15"": 0.05000000000000001, ""8-20"": 0.9666666666666667}","{""14-10"": 0.5166666666666666, ""14-7"": 0.10000000000000005, ""20-15"": 0.1333333333333333, ""20-19"": 0.08333333333333333, ""6-15"": 0.9166666666666666, ""8-20"": 0.0}",44048,12,109818,168271872,0.6730863611058643,2.3375,3.0,0.35208333333333336,0.6270833333333333,0.020833333333333332
rx_8_8__seed_713102__new_20__k_1,8-8,713102,20,1,0.8972222222222221,0.5972222222222222,0.8083333333333332,0.4066666666666667,0.48377487209821196,0.3,0.5388888888888889,2.556410256410256,0.0888888888888889,-0.21111111111111103,0.05833333333333335,0.0,"{""14-10"": 0.8666666666666667, ""14-7"": 0.8833333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.8166666666666668, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.3333333333333333, ""14-7"": 0.85, ""20-15"": 0.7333333333333334, ""20-19"": 0.7000000000000001, ""6-15"": 0.0, ""8-20"": 0.9666666666666667}","{""14-10"": 0.5333333333333333, ""14-7"": 0.03333333333333336, ""20-15"": 0.15, ""20-19"": 0.11666666666666665, ""6-15"": 0.9666666666666667, ""8-20"": 0.0}",44048,12,109818,168441856,0.7445909253035027,2.556410256410256,3.0,0.25448717948717947,0.7128205128205128,0.032692307692307694
rx_8_8__seed_713102__new_20__k_10,8-8,713102,20,10,0.9111111111111111,0.6777777777777777,0.8083333333333332,0.45,0.5408512868910084,0.2333333333333333,0.611111111111111,2.478205128205128,0.10277777777777786,-0.13055555555555554,0.06666666666666665,0.25,"{""14-10"": 0.9166666666666666, ""14-7"": 0.8833333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.85, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.43333333333333335, ""14-7"": 0.7666666666666666, ""20-15"": 0.75, ""20-19"": 0.7333333333333334, ""6-15"": 0.4166666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.48333333333333334, ""14-7"": 0.1166666666666667, ""20-15"": 0.1333333333333333, ""20-19"": 0.11666666666666665, ""6-15"": 0.5499999999999999, ""8-20"": 0.0}",44048,12,109818,168441856,0.7507705914740187,2.4782051282051283,3.0,0.2955128205128205,0.6698717948717948,0.03461538461538462
rx_8_8__seed_713102__new_20__k_20,8-8,713102,20,20,0.9055555555555556,0.6972222222222223,0.8083333333333332,0.45916666666666667,0.5530023598787971,0.2083333333333333,0.6861111111111112,2.4153846153846157,0.09722222222222232,-0.11111111111111094,0.011111111111111072,0.25,"{""14-10"": 0.9333333333333332, ""14-7"": 0.8333333333333334, ""20-15"": 0.8833333333333333, ""20-19"": 0.85, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.48333333333333334, ""14-7"": 0.8333333333333334, ""20-15"": 0.7666666666666666, ""20-19"": 0.7666666666666666, ""6-15"": 0.3666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.45, ""14-7"": 0.0, ""20-15"": 0.11666666666666665, ""20-19"": 0.08333333333333333, ""6-15"": 0.6, ""8-20"": 0.0}",44048,12,109818,168441856,0.7346646908002022,2.4153846153846152,3.0,0.32243589743589746,0.6474358974358975,0.03012820512820513
rx_8_8__seed_713102__new_20__k_5,8-8,713102,20,5,0.9111111111111111,0.6194444444444445,0.8083333333333332,0.4375,0.5122907166658136,0.2916666666666667,0.6361111111111111,2.4884615384615385,0.10277777777777786,-0.18888888888888877,-0.016666666666666607,0.0,"{""14-10"": 0.9333333333333332, ""14-7"": 0.8833333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.8333333333333334, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.4166666666666667, ""14-7"": 0.7833333333333332, ""20-15"": 0.75, ""20-19"": 0.75, ""6-15"": 0.05000000000000001, ""8-20"": 0.9666666666666667}","{""14-10"": 0.5166666666666666, ""14-7"": 0.10000000000000005, ""20-15"": 0.1333333333333333, ""20-19"": 0.08333333333333333, ""6-15"": 0.9166666666666666, ""8-20"": 0.0}",44048,12,109818,168441856,0.7566506544557902,2.4884615384615385,3.0,0.2923076923076923,0.6711538461538461,0.03653846153846154
rx_8_8__seed_713102__new_5__k_1,8-8,713102,5,1,0.9083333333333333,0.7000000000000001,0.8083333333333332,0.6333333333333333,0.6638137294654975,0.2083333333333333,0.6694444444444444,1.806060606060606,0.10000000000000009,-0.10833333333333317,0.03055555555555567,0.0,"{""14-10"": 0.8833333333333333, ""14-7"": 0.8833333333333333, ""20-15"": 0.9, ""20-19"": 0.85, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.7166666666666667, ""14-7"": 0.8666666666666667, ""20-15"": 0.7833333333333333, ""20-19"": 0.85, ""6-15"": 0.016666666666666666, ""8-20"": 0.9666666666666667}","{""14-10"": 0.16666666666666666, ""14-7"": 0.01666666666666668, ""20-15"": 0.11666666666666665, ""20-19"": 0.0, ""6-15"": 0.9500000000000001, ""8-20"": 0.0}",44048,12,109818,168198144,0.6957554533569651,1.8060606060606061,3.0,0.6075757575757575,0.38181818181818183,0.010606060606060607
rx_8_8__seed_713102__new_5__k_10,8-8,713102,5,10,0.9111111111111111,0.7361111111111112,0.8083333333333332,0.6699999999999999,0.7008935375983553,0.17499999999999996,0.6833333333333332,2.015151515151515,0.10277777777777786,-0.07222222222222208,0.05277777777777792,0.25,"{""14-10"": 0.9, ""14-7"": 0.8833333333333333, ""20-15"": 0.8833333333333333, ""20-19"": 0.85, ""6-15"": 0.9833333333333334, ""8-20"": 0.9666666666666667}","{""14-10"": 0.6, ""14-7"": 0.7666666666666666, ""20-15"": 0.7999999999999999, ""20-19"": 0.85, ""6-15"": 0.43333333333333335, ""8-20"": 0.9666666666666667}","{""14-10"": 0.3, ""14-7"": 0.1166666666666667, ""20-15"": 0.08333333333333333, ""20-19"": 0.0, ""6-15"": 0.5499999999999999, ""8-20"": 0.0}",44048,12,109818,168198144,0.6736564746295864,2.015151515151515,3.0,0.5,0.49242424242424243,0.007575757575757576
rx_8_8__seed_713102__new_5__k_20,8-8,713102,5,20,0.9111111111111111,0.7305555555555555,0.8083333333333332,0.6733333333333333,0.6998071229998803,0.18055555555555555,0.7444444444444445,1.9818181818181817,0.10277777777777786,-0.07777777777777772,-0.01388888888888895,0.3,"{""14-10"": 0.9333333333333332, ""14-7"": 0.85, ""20-15"": 0.8833333333333333, ""20-19"": 0.85, ""6-15"": 0.9833333333333334, ""8-20"": 0.9666666666666667}","{""14-10"": 0.5333333333333333, ""14-7"": 0.8333333333333334, ""20-15"": 0.8166666666666668, ""20-19"": 0.8333333333333334, ""6-15"": 0.39999999999999997, ""8-20"": 0.9666666666666667}","{""14-10"": 0.4000000000000001, ""14-7"": 0.01666666666666668, ""20-15"": 0.0666666666666667, ""20-19"": 0.016666666666666646, ""6-15"": 0.5833333333333334, ""8-20"": 0.0}",44048,12,109818,168198144,0.6743589634865974,1.981818181818182,3.0,0.5151515151515151,0.47878787878787876,0.006060606060606061
rx_8_8__seed_713102__new_5__k_5,8-8,713102,5,5,0.9083333333333333,0.6972222222222223,0.8083333333333332,0.7033333333333333,0.6986423973359331,0.2111111111111111,0.6749999999999999,2.0484848484848484,0.10000000000000009,-0.11111111111111094,0.022222222222222365,0.0,"{""14-10"": 0.9333333333333332, ""14-7"": 0.8666666666666667, ""20-15"": 0.8833333333333333, ""20-19"": 0.8333333333333334, ""6-15"": 0.9666666666666667, ""8-20"": 0.9666666666666667}","{""14-10"": 0.6833333333333332, ""14-7"": 0.7833333333333332, ""20-15"": 0.8333333333333334, ""20-19"": 0.8333333333333334, ""6-15"": 0.08333333333333333, ""8-20"": 0.9666666666666667}","{""14-10"": 0.24999999999999997, ""14-7"": 0.08333333333333341, ""20-15"": 0.050000000000000044, ""20-19"": 0.0, ""6-15"": 0.8833333333333333, ""8-20"": 0.0}",44048,12,109818,168198144,0.676015524588751,2.0484848484848484,3.0,0.48333333333333334,0.509090909090909,0.007575757575757576
rx_8_8__seed_713103__new_10__k_1,8-8,713103,10,1,0.8527777777777779,0.5805555555555556,0.7361111111111112,0.47500000000000003,0.5200760381454046,0.2722222222222222,0.5277777777777778,2.1687499999999997,0.1166666666666667,-0.15555555555555556,0.05277777777777781,0.15,"{""14-10"": 0.8833333333333333, ""14-7"": 0.6, ""20-15"": 0.8666666666666667, ""20-19"": 0.8166666666666668, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.26666666666666666, ""14-7"": 0.3666666666666667, ""20-15"": 0.7166666666666667, ""20-19"": 0.7166666666666667, ""6-15"": 0.4333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6166666666666667, ""14-7"": 0.23333333333333336, ""20-15"": 0.15000000000000002, ""20-19"": 0.10000000000000002, ""6-15"": 0.5333333333333333, ""8-20"": 0.0}",44048,12,109818,168271872,0.7266817177878693,2.16875,3.0,0.43125,0.553125,0.015625
rx_8_8__seed_713103__new_10__k_10,8-8,713103,10,10,0.8472222222222223,0.6388888888888888,0.7361111111111112,0.5599999999999999,0.5958120975249301,0.20833333333333337,0.6388888888888888,2.2416666666666667,0.11111111111111116,-0.09722222222222232,0.0,0.25,"{""14-10"": 0.9, ""14-7"": 0.5499999999999999, ""20-15"": 0.8666666666666667, ""20-19"": 0.7999999999999999, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.55, ""14-7"": 0.45, ""20-15"": 0.7666666666666666, ""20-19"": 0.75, ""6-15"": 0.3333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.3499999999999999, ""14-7"": 0.09999999999999998, ""20-15"": 0.10000000000000002, ""20-19"": 0.05000000000000001, ""6-15"": 0.65, ""8-20"": 0.0}",44048,12,109818,168271872,0.7045984481616566,2.2416666666666667,3.0,0.3927083333333333,0.59375,0.013541666666666667
rx_8_8__seed_713103__new_10__k_20,8-8,713103,10,20,0.8472222222222223,0.6611111111111111,0.7361111111111112,0.5816666666666667,0.6153656670453675,0.18611111111111112,0.6611111111111111,2.2458333333333336,0.11111111111111116,-0.07500000000000007,0.0,0.2,"{""14-10"": 0.9, ""14-7"": 0.5499999999999999, ""20-15"": 0.8666666666666667, ""20-19"": 0.7999999999999999, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.5833333333333334, ""14-7"": 0.5, ""20-15"": 0.7666666666666666, ""20-19"": 0.7333333333333334, ""6-15"": 0.39999999999999997, ""8-20"": 0.9833333333333334}","{""14-10"": 0.31666666666666665, ""14-7"": 0.04999999999999997, ""20-15"": 0.10000000000000002, ""20-19"": 0.06666666666666665, ""6-15"": 0.5833333333333334, ""8-20"": 0.0}",44048,12,109818,168271872,0.6960955254423121,2.245833333333333,3.0,0.39479166666666665,0.5875,0.017708333333333333
rx_8_8__seed_713103__new_10__k_5,8-8,713103,10,5,0.8166666666666668,0.6388888888888888,0.7361111111111112,0.5266666666666667,0.5752708095199291,0.1777777777777778,0.6555555555555556,2.2645833333333334,0.0805555555555556,-0.09722222222222232,-0.01666666666666672,0.25,"{""14-10"": 0.8833333333333333, ""14-7"": 0.5166666666666667, ""20-15"": 0.7333333333333334, ""20-19"": 0.8166666666666668, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6, ""14-7"": 0.45, ""20-15"": 0.6666666666666666, ""20-19"": 0.7833333333333333, ""6-15"": 0.35000000000000003, ""8-20"": 0.9833333333333334}","{""14-10"": 0.2833333333333334, ""14-7"": 0.06666666666666667, ""20-15"": 0.06666666666666665, ""20-19"": 0.03333333333333336, ""6-15"": 0.6166666666666666, ""8-20"": 0.0}",44048,12,109818,168271872,0.7062905812441992,2.2645833333333334,3.0,0.38229166666666664,0.603125,0.014583333333333334
rx_8_8__seed_713103__new_20__k_1,8-8,713103,20,1,0.8555555555555555,0.5805555555555556,0.7361111111111112,0.37999999999999995,0.4582811810629786,0.27499999999999997,0.5083333333333334,2.4730769230769227,0.11944444444444435,-0.15555555555555556,0.07222222222222219,0.15,"{""14-10"": 0.8833333333333333, ""14-7"": 0.6, ""20-15"": 0.8833333333333333, ""20-19"": 0.8166666666666668, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.26666666666666666, ""14-7"": 0.3666666666666667, ""20-15"": 0.7166666666666667, ""20-19"": 0.7166666666666667, ""6-15"": 0.4333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6166666666666667, ""14-7"": 0.23333333333333336, ""20-15"": 0.16666666666666666, ""20-19"": 0.10000000000000002, ""6-15"": 0.5333333333333333, ""8-20"": 0.0}",44048,12,109818,168441856,0.7410160194222742,2.473076923076923,3.0,0.3076923076923077,0.6480769230769231,0.04423076923076923
rx_8_8__seed_713103__new_20__k_10,8-8,713103,20,10,0.8472222222222223,0.6416666666666667,0.7361111111111112,0.47,0.541925722970334,0.20555555555555557,0.6361111111111111,2.447435897435897,0.11111111111111116,-0.09444444444444444,0.005555555555555647,0.25,"{""14-10"": 0.9, ""14-7"": 0.5499999999999999, ""20-15"": 0.8833333333333333, ""20-19"": 0.7999999999999999, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.55, ""14-7"": 0.45, ""20-15"": 0.7833333333333333, ""20-19"": 0.75, ""6-15"": 0.3333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.3499999999999999, ""14-7"": 0.09999999999999998, ""20-15"": 0.09999999999999998, ""20-19"": 0.05000000000000001, ""6-15"": 0.6333333333333333, ""8-20"": 0.0}",44048,12,109818,168441856,0.7775119404332377,2.4474358974358976,3.0,0.30705128205128207,0.6621794871794872,0.03076923076923077
rx_8_8__seed_713103__new_20__k_20,8-8,713103,20,20,0.8472222222222223,0.6638888888888889,0.7361111111111112,0.4816666666666667,0.5562168416382592,0.18333333333333335,0.6611111111111111,2.443589743589744,0.11111111111111116,-0.0722222222222223,0.002777777777777768,0.2,"{""14-10"": 0.9, ""14-7"": 0.5499999999999999, ""20-15"": 0.8833333333333333, ""20-19"": 0.7999999999999999, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.5833333333333334, ""14-7"": 0.5, ""20-15"": 0.7833333333333333, ""20-19"": 0.7333333333333334, ""6-15"": 0.39999999999999997, ""8-20"": 0.9833333333333334}","{""14-10"": 0.31666666666666665, ""14-7"": 0.04999999999999997, ""20-15"": 0.09999999999999998, ""20-19"": 0.06666666666666665, ""6-15"": 0.5666666666666667, ""8-20"": 0.0}",44048,12,109818,168441856,0.7116825764592832,2.443589743589744,3.0,0.316025641025641,0.6461538461538462,0.03782051282051282
rx_8_8__seed_713103__new_20__k_5,8-8,713103,20,5,0.8166666666666668,0.6361111111111111,0.7361111111111112,0.4091666666666667,0.4974897322267193,0.18055555555555558,0.6333333333333333,2.482051282051282,0.0805555555555556,-0.10000000000000009,0.002777777777777768,0.25,"{""14-10"": 0.8833333333333333, ""14-7"": 0.5166666666666667, ""20-15"": 0.7333333333333334, ""20-19"": 0.8166666666666668, ""6-15"": 0.9666666666666667, ""8-20"": 0.9833333333333334}","{""14-10"": 0.6, ""14-7"": 0.45, ""20-15"": 0.65, ""20-19"": 0.7833333333333333, ""6-15"": 0.35000000000000003, ""8-20"": 0.9833333333333334}","{""14-10"": 0.2833333333333334, ""14-7"": 0.06666666666666667, ""20-15"": 0.0833333333333333, ""20-19"": 0.03333333333333336, ""6-15"": 0.6166666666666666, ""8-20"": 0.0}",44048,12,109818,168441856,0.6910897492884825,2.482051282051282,3.0,0.2967948717948718,0.6653846153846154,0.03782051282051282
rx_8_8__seed_713103__new_5__k_1,8-8,713103,5,1,0.8583333333333334,0.6833333333333332,0.7361111111111112,0.6033333333333334,0.6401304429159977,0.17500000000000002,0.5944444444444444,1.918181818181818,0.12222222222222223,-0.05277777777777792,0.0888888888888888,0.3,"{""14-10"": 0.8833333333333333, ""14-7"": 0.6333333333333334, ""20-15"": 0.8666666666666667, ""20-19"": 0.7999999999999999, ""6-15"": 0.9833333333333334, ""8-20"": 0.9833333333333334}","{""14-10"": 0.7666666666666666, ""14-7"": 0.3666666666666667, ""20-15"": 0.75, ""20-19"": 0.7999999999999999, ""6-15"": 0.4333333333333333, ""8-20"": 0.9833333333333334}","{""14-10"": 0.11666666666666665, ""14-7"": 0.2666666666666667, ""20-15"": 0.11666666666666665, ""20-19"": 0.0, ""6-15"": 0.5499999999999999, ""8-20"": 0.0}",44048,12,109818,168198144,0.6516131036209337,1.9181818181818182,3.0,0.546969696969697,0.44696969696969696,0.006060606060606061
