run,row,metric,count,finite,nonzero_epochs,first_nonzero,min,max,mean,last
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_self_active,200,200,200,1,0.4954954954954955,1.0,0.8499549549549549,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_self_raw,200,200,200,1,1.463608726724848,28.449077984234233,2.9747620511967856,2.9141973461116755
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_self_weighted,200,200,200,1,0.7283292415442767,28.449077984234233,2.4247784581525367,0.7285493365279189
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_shared_active,200,200,159,42,0.0,1.0,0.6449549549549549,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_shared_raw,200,200,160,41,0.0,0.8346584125145061,0.13591482412128766,0.05324638247288562
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_shared_weighted,200,200,159,42,0.0,0.16936829934517542,0.06898430481930641,0.05324638247288562
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_swap_active,200,200,159,42,0.0,1.0,0.6449549549549549,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_swap_raw,200,200,160,41,0.0,2.121035180650316,1.241791769862175,1.8443941388044272
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_l_s_swap_weighted,200,200,159,42,0.0,1.9118460513450004,0.6419841438610745,0.4610985347011068
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_aux_scale,200,200,200,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_eta_raw,200,200,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_eta_valid,200,200,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_eta_weighted,200,200,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_loss,200,200,200,1,1.2413170359156154,28.448587219994348,3.1387320568056793,1.2425738803975217
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_pairs,200,200,200,1,255.40540540540542,255.40540540540542,255.4054054054054,255.40540540540542
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_self_active,200,200,200,1,0.4954954954954955,1.0,0.8499549549549549,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_self_raw,200,200,200,1,1.4606881023527265,28.448587219994348,2.9755756656597327,2.913052445059424
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_self_weighted,200,200,200,1,0.727359732797554,28.448587219994348,2.425694571803282,0.728263111264856
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_shared_active,200,200,159,42,0.0,1.0,0.6449549549549549,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_shared_raw,200,200,160,41,0.0,0.8321179465667622,0.13570486844592802,0.052406235958810325
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_shared_weighted,200,200,159,42,0.0,0.1692227605092633,0.06888681952266845,0.052406235958810325
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_swap_active,200,200,159,42,0.0,1.0,0.6449549549549549,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_swap_raw,200,200,160,41,0.0,2.122673673672719,1.2454534227837315,1.8476181577991795
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_r3_u_s_swap_weighted,200,200,159,42,0.0,1.9223524954941895,0.6441506648068693,0.46190453944979487
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_rc4_effective_weighted_coverage,200,200,180,21,0.0,0.15000000441665048,0.026844301318108978,0.006477179555306295
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_rc4_hard_effective_coverage,200,200,178,21,0.0,0.14366513749097917,0.01638116261034287,0.0064771795511111485
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_rc4_negative_effective_coverage,200,200,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_rc4_partial_effective_coverage,200,200,20,21,0.0,0.1500000038796717,0.010463138604473725,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_sat_anchor_class_coverage,200,200,178,21,0.0,6.0,1.39231981981982,1.5045045045045045
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_sat_anchor_receiver_coverage,200,200,178,21,0.0,5.0,1.5687387387387386,1.454954954954955
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_skipped_nonfinite_grad,200,200,22,1,0.0,0.0045045045045045045,0.0004954954954954955,0.0045045045045045045
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_skipped_nonfinite_loss,200,200,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_source_episode_local_component_coverage,181,181,181,20,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_tail_rollback_cooldown_remaining,200,200,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_w_loss_cons_labeled,200,200,184,17,0.0,0.006150477641337627,0.004960545290697802,0.005650683566256687
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_w_loss_group_ce_labeled,200,200,200,1,0.2112028284736716,1.0294113706898045,0.3391386694542493,0.28048425934671817
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_w_loss_sat_cls_labeled,200,200,121,80,0.0,2.463930546834662,1.1291236093709967,1.7146197752943177
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,train_w_loss_sat_cons_labeled,200,200,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,val_tx_acc,200,200,200,1,28.05925925925926,98.61851851851851,97.71718518518519,98.57037037037037
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,concat_sat_ce_weight,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,concat_sat_start_epoch,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,group_ce_top_frac,192,192,192,1,0.35,0.35,0.3499999999999999,0.35
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,joint_guard_paic_cooldown_remaining,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,lambda_cons,192,192,192,1,0.08,0.08,0.08,0.08
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,lambda_group_ce,192,192,192,1,0.16,0.16,0.16,0.16
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,loss_weight_group_ce,192,192,192,1,0.08,0.16,0.14518630472494007,0.16
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,lr,192,192,192,1,1.0000000000000002e-06,0.0002,9.240625e-05,1.0000000000000002e-06
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,nonfinite_test_metric_count,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,nonfinite_train_metric_count,192,192,192,1,4.0,4.0,4.0,4.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,nonfinite_val_metric_count,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,phase2_audit_imports_balanced_tx_rx_sampler,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,stage_group_ce_scale,192,192,192,1,0.5,1.0,0.9074144045308753,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,stage_source_val_sat_floor_tx,192,192,192,1,25.633333333333333,92.61851851851851,80.3190200617284,92.57037037037037
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,stage_source_val_sat_mean_tx,192,192,192,1,26.259259259259256,93.43827160493828,81.38996270576132,93.3716049382716
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,stage_tail_rollback_cooldown_remaining,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_a1_ema_effective_decay,192,192,192,1,0.9900000000000023,0.9989999999999969,0.9971666666666655,0.9989999999999969
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_a1_ema_successful_updates,192,192,192,1,110.5,42492.5,21300.60404936186,42492.5
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_active,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_applied,192,192,192,1,0.23423423423423423,0.8558558558558559,0.6449652777777778,0.8108108108108109
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_clean_batch_size,192,192,192,1,128.0,128.0,128.0,128.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_expanded,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_stage_index,192,192,152,41,0.0,2.0,1.3229166666666667,2.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_stage_start_epoch,192,192,192,1,1.0,91.0,59.229166666666664,91.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_total_batch_size,192,192,192,1,128.0,128.0,128.0,128.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_concat_sat_view_prob,192,192,192,1,0.29999999999999877,0.8000000000000016,0.6437499999999999,0.8000000000000016
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_batched_view_count,192,192,172,21,0.0,1.0,0.8958333333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_clean_teacher_weight,172,172,172,21,0.49999796753531106,0.500001612413037,0.49999989363683517,0.4999999958384144
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_consensus_rate,172,172,172,21,0.565209740990991,0.9424268018018018,0.860779384035198,0.9395059121621622
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_fingerprint_selectivity,172,172,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_fingerprint_sensitivity,172,172,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_grad_ratio_fingerprint,3,3,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_grad_ratio_nuisance,3,3,3,21,4.728593571180344e-09,1.8317258810852058e-08,1.0721843418325237e-08,4.728593571180344e-09
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_grad_ratio_orbit_logit,3,3,3,21,3.345395879472628,28.4759951966849,13.636763477624463,3.345395879472628
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_grad_ratio_orbit_proto,3,3,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_grad_ratio_orbit_relation,3,3,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_grad_ratio_orbit_z,3,3,3,21,0.00873363427574518,0.1347527795327939,0.05328411835147551,0.00873363427574518
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_grad_ratio_tangent,3,3,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_identity_only_used,192,192,172,21,0.0,1.0,0.8958333333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_logit_coverage,172,172,172,21,0.46019655868813797,0.920095517291679,0.8288092193221636,0.9170884677955696
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_logit_coverage_weighting,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_logit_weighted_contribution,192,192,172,21,0.0,0.3442146578082093,0.2686673880380495,0.34127056397296285
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_loss_scale_fingerprint,172,172,172,21,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_loss_scale_nuisance,172,172,172,21,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_loss_scale_orbit_logit,172,172,172,21,4.2325337794933,9.906429935488662,5.3955960618354215,4.277905721753188
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_loss_scale_orbit_proto,172,172,172,21,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_loss_scale_orbit_relation,172,172,172,21,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_loss_scale_orbit_z,172,172,172,21,0.04967839833951054,0.3402928334104094,0.07634850440397588,0.050109354407506704
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_loss_scale_tangent,172,172,172,21,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_mean_metadata_skip_enabled,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity,172,172,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_agc,3,3,3,21,6.460597038269043,12.653383255004883,8.560009956359863,6.566049575805664
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_doppler,3,3,3,21,6.713912010192871,12.994142532348633,8.813960075378418,6.713912010192871
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_doppler_rate,3,3,3,21,6.549910068511963,12.745976448059082,8.637464841206869,6.6165080070495605
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_multipath,3,3,3,21,6.479405879974365,12.63276481628418,8.564297676086426,6.580722332000732
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_phase_noise,3,3,3,21,6.4688873291015625,12.662370681762695,8.563629150390625,6.559629440307617
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_sfo,3,3,3,21,6.47662353515625,12.643142700195312,8.561326821645102,6.56421422958374
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_snr,3,3,3,21,6.486279487609863,12.64639663696289,8.567822933197021,6.5707926750183105
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_nuisance_sensitivity_sto,3,3,3,21,6.550084114074707,12.768938064575195,8.629175186157227,6.550084114074707
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_objective_computed,192,192,172,21,0.0,1.0,0.8958333333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_orbit_dispersion,172,172,172,21,0.0035635965953891477,0.15943048443007576,0.017092502440235722,0.0036279360432312025
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_orbit_scale,192,192,172,21,0.0,1.0,0.7942708333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_proto_input_available,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_scale_batched_enabled,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_tangent_scale,192,192,132,61,0.0,1.0,0.4817708333333333,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_teacher_effective_views,172,172,172,21,1.9999997347324818,2.0,1.9999999195530858,1.999999842665217
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_teacher_labeled_accuracy,172,172,172,21,0.8685951576576577,0.9869439752252253,0.9651983242326628,0.9835304054054054
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_teacher_labeled_confidence,172,172,172,21,0.9063999856914486,0.997141473733627,0.9884986839080203,0.9964510478951909
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_teacher_view_count,192,192,172,21,0.0,2.0,1.7916666666666667,2.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_u_consensus_rate,172,172,172,21,0.5649219657386746,0.954362943902746,0.8797308793441695,0.952577262042879
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_u_logit_coverage,172,172,172,21,0.489353514335177,0.9326749360776162,0.8521174580044538,0.9311435767659196
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_u_logit_weighted_contribution,192,192,172,21,0.0,0.0645340879758199,0.04452010118274638,0.052035239290211116
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_u_orbit_dispersion,172,172,172,21,0.002776965997622323,0.17683803410948934,0.01731404091737735,0.0028767573106027134
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_u_orbit_scale,192,192,172,21,0.0,1.0,0.7942708333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_worst_bucket_elevation,3,3,3,21,0.15625,0.71875,0.46875,0.71875
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_daot_worst_bucket_snr,3,3,3,21,0.15625,0.75,0.46875,0.75
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_dm_accept_local_component_class_coverage,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_ecrs_cross_rx_successful_steps,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_cons_labeled,192,192,176,17,0.0,0.3396875879786036,0.09399368884685161,0.06930019619228604
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_fingerprint,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_nuisance,192,192,172,21,0.0,0.4793362872557597,0.419351939664309,0.47219954175992057
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_orbit_logit,192,192,172,21,0.0,15.236501386573723,8.088701856347758,7.306515734474938
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_orbit_proto,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_orbit_relation,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_orbit_z,192,192,172,21,0.0,0.3389663651988313,0.06924855383785998,0.05109049178458549
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_tangent,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_total,192,192,172,21,0.0,0.8593591352303823,0.6743620315730489,0.8509710688848753
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_daot_unlabeled,192,192,172,21,0.0,0.5559657381193058,0.4327727723412445,0.5402045757383913
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_group_ce_labeled,192,192,192,1,1.3051022419722769,12.86839943963128,2.5717079775922165,1.4955259420917377
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_sat_cls_labeled,192,192,113,80,0.0,3.6049167551435866,1.6051006074834862,2.3593443238788896
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_loss_sat_cons_labeled,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_os_gradient_nonfinite_bundle,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_aux_scale,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_eta_raw,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_eta_valid,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_eta_weighted,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_loss,192,192,192,1,1.1904098391532898,28.449069160598892,3.7628231429391437,1.1904098391532898
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_pairs,192,192,192,1,128.0,128.0,128.0,128.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_self_active,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_self_raw,192,192,192,1,2.798348071338894,28.449069160598892,3.3491195204636983,2.798348071338894
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_self_weighted,192,192,192,1,0.6995870178347235,28.449069160598892,2.661098153840795,0.6995870178347235
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_shared_active,192,192,172,21,0.0,1.0,0.8958333333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_shared_raw,192,192,172,21,0.0,0.6501435935497284,0.11127038554403114,0.04258164812114325
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_shared_weighted,192,192,172,21,0.0,0.14818584744457727,0.06925650806192539,0.04258164812114325
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_swap_active,192,192,172,21,0.0,1.0,0.8958333333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_swap_raw,192,192,172,21,0.0,2.2396543519990937,1.6880143562488417,1.7929646839966644
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_l_s_swap_weighted,192,192,172,21,0.0,1.9424961692578084,1.032468481615987,0.4482411709991661
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_aux_scale,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_eta_raw,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_eta_valid,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_eta_weighted,192,192,0,,0.0,0.0,0.0,0.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_loss,192,192,192,1,1.191580281064317,28.448599042119206,3.7662838086899786,1.1918414004214175
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_pairs,192,192,192,1,255.40540540540542,255.40540540540542,255.40540540540542,255.40540540540542
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_self_active,192,192,192,1,1.0,1.0,1.0,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_self_raw,192,192,192,1,2.8002700913059817,28.448599042119206,3.348746920172293,2.800916586910282
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_self_weighted,192,192,192,1,0.7000675228264954,28.448599042119206,2.661579195071605,0.7002291467275705
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_shared_active,192,192,172,21,0.0,1.0,0.8958333333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_shared_raw,192,192,172,21,0.0,0.6462249581341271,0.11107688056663036,0.042123587181170784
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_shared_weighted,192,192,172,21,0.0,0.14799078037072946,0.06913171537382516,0.042123587181170784
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_swap_active,192,192,172,21,0.0,1.0,0.8958333333333334,1.0
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_swap_raw,192,192,172,21,0.0,2.241392386926187,1.6913732605043788,1.797954640409968
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_r3_u_s_swap_weighted,192,192,172,21,0.0,1.955403934727918,1.0355728980560728,0.449488660102492
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_rc4_effective_weighted_coverage,192,192,172,21,0.0,0.15000000421528345,0.029415180293708598,0.007277290359861008
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_rc4_hard_effective_coverage,192,192,172,21,0.0,0.13839009414250786,0.01907338452886987,0.007277290334690128
a1_mechanism_periodic_s392005_20260910_r1,F1_R3_CONTINUOUS,train_rc4_negative_effective_coverage,192,192,0,,0.0,0.0,0.0,0.0
