run_id,adapter,reject_policy,adapter_kind,source_pair_count,val_pair_mse_before,val_pair_mse_after,val_pair_cos_before,val_pair_cos_after,val_proto_acc_before,val_proto_acc_after,train_pair_mse_before,train_pair_mse_after,phase,head_type,metric,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,known_query_count,unknown_query_count
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_AFFINE,ADAPT_PROTO_COS_MIN05,affine,27,0.15435630083084106,0.11720133572816849,0.9063748121261597,0.7239438891410828,0.8333333730697632,0.5,0.10098468512296677,0.062588170170784,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.07222222536802292,False,0.8279411764705882,0.2,62.794117647058826,False,False,0.20529411764705882,0.9742120343839542,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_AFFINE,ADAPT_PROTO_COS_SRC9999,affine,27,0.15435630083084106,0.11720133572816849,0.9063748121261597,0.7239438891410828,0.8333333730697632,0.5,0.10098468512296677,0.062588170170784,phase1_only_source_prototype_reject,,cosine,source_accept,1.0,False,0.8279411764705882,0.8279411764705882,0.0,True,False,1.0,0.8279411764705882,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_AFFINE,ADAPT_PROTO_MAH_MIN05,affine,27,0.15435630083084106,0.11720133572816849,0.9063748121261597,0.7239438891410828,0.8333333730697632,0.5,0.10098468512296677,0.062588170170784,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.07222222536802292,False,0.8279411764705882,0.19470588235294117,63.3235294117647,False,False,0.20205882352941176,0.9636098981077147,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_IDENTITY,ADAPT_LIN_MIN05,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.12777778506278992,False,0.8676470588235294,0.28205882352941175,58.558823529411775,False,False,0.30323529411764705,0.930164888457808,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_IDENTITY,ADAPT_LIN_SRC9999,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9777777791023254,False,0.8676470588235294,0.8652941176470588,0.23529411764706687,True,False,0.9964705882352941,0.8683589138134593,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_IDENTITY,ADAPT_MLP64_MIN05,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.15000000596046448,False,0.8676470588235294,0.35970588235294115,50.79411764705883,False,False,0.39441176470588235,0.9120059656972409,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_IDENTITY,ADAPT_MLP64_SRC9999,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.9555555582046509,False,0.8676470588235294,0.8541176470588235,1.35294117647059,True,False,0.9826470588235294,0.8692008380724334,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_IDENTITY,ADAPT_PROTO_COS_MIN05,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.06111111119389534,False,0.8676470588235294,0.2088235294117647,65.88235294117646,False,False,0.21323529411764705,0.9793103448275862,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_IDENTITY,ADAPT_PROTO_COS_SRC9999,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_source_prototype_reject,,cosine,source_accept,0.9944444298744202,False,0.8676470588235294,0.8673529411764705,0.02941176470588891,True,False,0.9985294117647059,0.8686303387334315,3400,180
phase1_adv3b02_multiview_keepold_rx7_14_u10_20260702,LEOADAPT_IDENTITY,ADAPT_PROTO_MAH_MIN05,identity,27,0.15435630083084106,0.15435630083084106,0.9063748121261597,0.9063748121261597,0.8333333730697632,0.8333333730697632,0.10098468512296677,0.10098468512296677,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.07777778059244156,False,0.8676470588235294,0.1723529411764706,69.52941176470588,False,False,0.1776470588235294,0.9701986754966887,3400,180
