run_id,adapter,reject_policy,adapter_kind,source_pair_count,val_pair_mse_before,val_pair_mse_after,val_pair_cos_before,val_pair_cos_after,val_proto_acc_before,val_proto_acc_after,phase,head_type,metric,threshold_policy,unknown_FAR,passes_unknown_far_target,known_closed_accuracy_no_reject,known_full_accuracy_after_reject,old_drop_pp_vs_closed,passes_old_drop_target,passes_dual_target,known_coverage,known_accepted_accuracy,known_query_count,unknown_query_count
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_COS_SRC9999,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.9803921580314636,False,0.6223529411764706,0.6214705882352941,0.08823529411764452,True,False,0.995,0.6245935560153709,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_MAH_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.011204482056200504,True,0.6223529411764706,0.0826470588235294,53.970588235294116,False,False,0.09823529411764706,0.8413173652694611,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_LIN_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.030812324956059456,True,0.5858823529411765,0.1538235294117647,43.20588235294118,False,False,0.24911764705882353,0.6174734356552538,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_LIN_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9607843160629272,False,0.5858823529411765,0.5844117647058824,0.14705882352941124,True,False,0.9973529411764706,0.5859628428192274,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_MLP64_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.03921568766236305,True,0.5858823529411765,0.19558823529411765,39.02941176470589,False,False,0.31823529411764706,0.6146025878003697,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_MLP64_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.761904776096344,False,0.5858823529411765,0.5629411764705883,2.2941176470588243,False,False,0.96,0.5863970588235294,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_PROTO_COS_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.030812324956059456,True,0.5858823529411765,0.08,50.58823529411766,False,False,0.11558823529411764,0.6921119592875318,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_PROTO_COS_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.9859943985939026,False,0.5858823529411765,0.5855882352941176,0.02941176470588891,True,False,0.995,0.5885308897428319,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_PROTO_MAH_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.014005602337419987,True,0.5858823529411765,0.07882352941176471,50.70588235294118,False,False,0.10411764705882352,0.7570621468926554,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_LIN_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.028011204674839973,True,0.5591176470588235,0.15970588235294117,39.94117647058823,False,False,0.23676470588235293,0.6745341614906832,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_LIN_SRC9999,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9635854363441467,False,0.5591176470588235,0.5576470588235294,0.14705882352941124,True,False,0.9964705882352941,0.5596221959858324,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_MLP64_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.03641456738114357,True,0.5591176470588235,0.2023529411764706,35.67647058823529,False,False,0.3085294117647059,0.655862726406101,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_MLP64_SRC9999,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.7759103775024414,False,0.5591176470588235,0.5414705882352941,1.764705882352935,True,False,0.9623529411764706,0.5626528117359413,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_PROTO_COS_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.042016807943582535,True,0.5591176470588235,0.06764705882352941,49.14705882352941,False,False,0.08205882352941177,0.8243727598566308,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_PROTO_COS_SRC9999,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.994397759437561,False,0.5591176470588235,0.558235294117647,0.08823529411764452,True,False,0.9976470588235294,0.5595518867924528,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_PROTO_MAH_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.014005602337419987,True,0.5591176470588235,0.07235294117647059,48.67647058823529,False,False,0.08294117647058824,0.8723404255319149,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_LIN_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.03921568766236305,True,0.5791176470588235,0.1723529411764706,40.67647058823529,False,False,0.25735294117647056,0.6697142857142857,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_LIN_SRC9999,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9859943985939026,False,0.5791176470588235,0.5785294117647058,0.05882352941176672,True,False,0.9982352941176471,0.579552150854449,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_MLP64_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.042016807943582535,True,0.5791176470588235,0.21735294117647058,36.17647058823529,False,False,0.3388235294117647,0.6414930555555556,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_MLP64_SRC9999,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.8795518279075623,False,0.5791176470588235,0.5491176470588235,3.0000000000000027,False,False,0.9494117647058824,0.5783767038413878,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_PROTO_COS_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.07563025504350662,False,0.5791176470588235,0.07941176470588235,49.970588235294116,False,False,0.09205882352941176,0.8626198083067093,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_PROTO_COS_SRC9999,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.9915966391563416,False,0.5791176470588235,0.5782352941176471,0.08823529411764452,True,False,0.9979411764705882,0.5794282346006484,3400,357
phase1_adv3b02_multiview_keepold_rx20_1_u1_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_PROTO_MAH_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.03361344709992409,True,0.5791176470588235,0.06970588235294117,50.94117647058823,False,False,0.0861764705882353,0.8088737201365188,3400,357
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_IDENTITY,ADAPT2_LIN_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.10569106042385101,False,0.5476470588235294,0.10911764705882353,43.85294117647058,False,False,0.17147058823529412,0.6363636363636364,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_IDENTITY,ADAPT2_LIN_SRC9999,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9105691313743591,False,0.5476470588235294,0.5458823529411765,0.17647058823528905,True,False,0.9961764705882353,0.5479775612636552,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_IDENTITY,ADAPT2_MLP64_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.0731707289814949,False,0.5476470588235294,0.12941176470588237,41.8235294117647,False,False,0.21205882352941177,0.6102635228848821,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_IDENTITY,ADAPT2_MLP64_SRC9999,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.696476936340332,False,0.5476470588235294,0.49911764705882355,4.852941176470582,False,False,0.9279411764705883,0.5378763866877971,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_COS_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.002710027154535055,True,0.5476470588235294,0.010294117647058823,53.73529411764706,False,False,0.013235294117647059,0.7777777777777778,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_COS_SRC9999,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.9214091897010803,False,0.5476470588235294,0.5429411764705883,0.47058823529411153,True,False,0.9797058823529412,0.5541879315520865,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_MAH_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.008130080997943878,True,0.5476470588235294,0.01735294117647059,53.029411764705884,False,False,0.02088235294117647,0.8309859154929577,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_LINR_ID,ADAPT2_LIN_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.10298103094100952,False,0.5535294117647059,0.09970588235294117,45.38235294117647,False,False,0.155,0.6432637571157496,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_LINR_ID,ADAPT2_LIN_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9051490426063538,False,0.5535294117647059,0.5505882352941176,0.2941176470588336,True,False,0.9952941176470588,0.5531914893617021,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_LINR_ID,ADAPT2_MLP64_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.08672086894512177,False,0.5535294117647059,0.1338235294117647,41.97058823529412,False,False,0.2161764705882353,0.6190476190476191,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_LINR_ID,ADAPT2_MLP64_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.7235772609710693,False,0.5535294117647059,0.4958823529411765,5.764705882352944,False,False,0.9211764705882353,0.5383141762452107,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_LINR_ID,ADAPT2_PROTO_COS_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.00542005430907011,True,0.5535294117647059,0.012352941176470587,54.117647058823536,False,False,0.015588235294117648,0.7924528301886793,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_LINR_ID,ADAPT2_PROTO_COS_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.8726287484169006,False,0.5535294117647059,0.55,0.3529411764705892,True,False,0.9902941176470588,0.5553905553905554,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_LINR_ID,ADAPT2_PROTO_MAH_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.016260161995887756,True,0.5535294117647059,0.017941176470588235,53.55882352941177,False,False,0.02441176470588235,0.7349397590361446,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_LIN_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.10298103094100952,False,0.48823529411764705,0.10147058823529412,38.67647058823529,False,False,0.1723529411764706,0.5887372013651877,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_LIN_SRC9999,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9024389982223511,False,0.48823529411764705,0.48323529411764704,0.5000000000000004,True,False,0.9929411764705882,0.48667061611374407,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_MLP64_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.08672086894512177,False,0.48823529411764705,0.11558823529411764,37.26470588235294,False,False,0.21235294117647058,0.5443213296398892,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_MLP64_SRC9999,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.7588075995445251,False,0.48823529411764705,0.44441176470588234,4.382352941176471,False,False,0.9408823529411765,0.47233510472022505,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_PROTO_COS_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.0,True,0.48823529411764705,0.007647058823529412,48.05882352941177,False,False,0.010294117647058823,0.7428571428571429,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_PROTO_COS_SRC9999,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.9674796462059021,False,0.48823529411764705,0.48558823529411765,0.2647058823529391,True,False,0.9938235294117647,0.488606096478248,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_MEANSHIFT,ADAPT2_PROTO_MAH_MIN05,mean_shift,27,0.13993939757347107,0.12447389215230942,0.8228891491889954,0.7573390603065491,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.00542005430907011,True,0.48823529411764705,0.013529411764705882,47.470588235294116,False,False,0.015588235294117648,0.8679245283018868,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_LIN_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.12466124445199966,False,0.5079411764705882,0.11735294117647059,39.05882352941176,False,False,0.1888235294117647,0.6214953271028038,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_LIN_SRC9999,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9322493076324463,False,0.5079411764705882,0.5052941176470588,0.2647058823529447,True,False,0.9955882352941177,0.507533234859675,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_MLP64_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.11924119293689728,False,0.5079411764705882,0.13323529411764706,37.470588235294116,False,False,0.23411764705882354,0.5690954773869347,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_MLP64_SRC9999,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.696476936340332,False,0.5079411764705882,0.4447058823529412,6.323529411764706,False,False,0.913235294117647,0.48695652173913045,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_PROTO_COS_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.002710027154535055,True,0.5079411764705882,0.012352941176470587,49.55882352941177,False,False,0.013823529411764707,0.8936170212765957,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_PROTO_COS_SRC9999,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.9457994699478149,False,0.5079411764705882,0.5070588235294118,0.08823529411764452,True,False,0.9985294117647059,0.5078055964653903,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u10_20260702,LEOADAPT2_NORMSHIFT,ADAPT2_PROTO_MAH_MIN05,norm_mean_shift,27,0.13993939757347107,0.25219449400901794,0.8228891491889954,0.7888660430908203,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.008130080997943878,True,0.5079411764705882,0.025,48.29411764705882,False,False,0.029411764705882353,0.85,3400,369
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_LIN_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.08250000327825546,False,0.5476470588235294,0.10911764705882353,43.85294117647058,False,False,0.17147058823529412,0.6363636363636364,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_LIN_SRC9999,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9850000143051147,False,0.5476470588235294,0.5458823529411765,0.17647058823528905,True,False,0.9961764705882353,0.5479775612636552,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_MLP64_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.11249999701976776,False,0.5476470588235294,0.12941176470588237,41.8235294117647,False,False,0.21205882352941177,0.6102635228848821,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_MLP64_SRC9999,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.9375,False,0.5476470588235294,0.49911764705882355,4.852941176470582,False,False,0.9279411764705883,0.5378763866877971,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_COS_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.02250000089406967,True,0.5476470588235294,0.010294117647058823,53.73529411764706,False,False,0.013235294117647059,0.7777777777777778,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_COS_SRC9999,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,source_accept,0.9825000166893005,False,0.5476470588235294,0.5429411764705883,0.47058823529411153,True,False,0.9797058823529412,0.5541879315520865,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_IDENTITY,ADAPT2_PROTO_MAH_MIN05,identity,27,0.13993939757347107,0.13993939757347107,0.8228891491889954,0.8228891491889954,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,diag_mahalanobis,min_source_proxy,0.02250000089406967,True,0.5476470588235294,0.01735294117647059,53.029411764705884,False,False,0.02088235294117647,0.8309859154929577,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_LIN_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,min_source_proxy,0.07999999821186066,False,0.5535294117647059,0.09970588235294117,45.38235294117647,False,False,0.155,0.6432637571157496,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_LIN_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,linear,,source_accept,0.9825000166893005,False,0.5535294117647059,0.5505882352941176,0.2941176470588336,True,False,0.9952941176470588,0.5531914893617021,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_MLP64_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,min_source_proxy,0.1274999976158142,False,0.5535294117647059,0.1338235294117647,41.97058823529412,False,False,0.2161764705882353,0.6190476190476191,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_MLP64_SRC9999,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_multiview_consistency_reject,mlp,,source_accept,0.925000011920929,False,0.5535294117647059,0.4958823529411765,5.764705882352944,False,False,0.9211764705882353,0.5383141762452107,3400,400
phase1_adv3b02_multiview_keepold_rx3_19_u1_20260702,LEOADAPT2_LINR_ID,ADAPT2_PROTO_COS_MIN05,linear_residual,27,0.13993939757347107,0.09915952384471893,0.8228891491889954,0.690868079662323,0.800000011920929,0.800000011920929,phase1_only_source_prototype_reject,,cosine,min_source_proxy,0.019999999552965164,True,0.5535294117647059,0.012352941176470587,54.117647058823536,False,False,0.015588235294117648,0.7924528301886793,3400,400
