run,row,inherited_target_contact,scene,scope,group,correct,total,accuracy_pct
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:1:3,814,1000,81.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:1:4,977,1000,97.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:1:5,786,1000,78.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:2:0,936,1000,93.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:2:1,529,1000,52.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:2:2,921,1000,92.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:2:3,818,1000,81.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:2:4,981,1000,98.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:2:5,790,1000,79.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:3:0,847,1000,84.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:3:1,284,1000,28.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:3:2,952,1000,95.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:3:3,825,1000,82.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:3:4,961,1000,96.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,0:3:5,872,1000,87.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:0:0,951,1000,95.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:0:1,569,1000,56.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:0:2,912,1000,91.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:0:3,601,1000,60.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:0:4,924,1000,92.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:0:5,993,1000,99.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:1:0,750,1000,75.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:1:1,782,1000,78.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:1:2,569,1000,56.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:1:3,185,1000,18.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:1:4,938,1000,93.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:1:5,981,1000,98.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:2:0,857,1000,85.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:2:1,597,1000,59.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:2:2,516,1000,51.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:2:3,90,1000,9.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:2:4,944,1000,94.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:2:5,996,1000,99.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:3:0,928,1000,92.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:3:1,402,1000,40.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:3:2,680,1000,68.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:3:3,702,1000,70.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:3:4,942,1000,94.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,10:3:5,944,1000,94.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:0:0,698,1000,69.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:0:1,81,1000,8.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:0:2,492,1000,49.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:0:3,947,1000,94.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:0:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:0:5,910,1000,91.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:1:0,600,1000,60.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:1:1,437,1000,43.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:1:2,209,1000,20.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:1:3,960,1000,96.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:1:4,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:1:5,964,1000,96.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:2:0,487,1000,48.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:2:1,408,1000,40.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:2:2,0,1000,0.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:2:3,917,1000,91.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:2:4,987,1000,98.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:2:5,985,1000,98.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:3:0,470,1000,47.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:3:1,718,1000,71.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:3:2,92,1000,9.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:3:3,937,1000,93.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:3:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,11:3:5,970,1000,97.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:0:0,569,1000,56.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:0:1,51,1000,5.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:0:2,78,1000,7.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:0:3,52,1000,5.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:0:4,997,1000,99.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:0:5,807,1000,80.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:1:0,755,1000,75.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:1:1,23,1000,2.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:1:2,791,1000,79.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:1:3,81,1000,8.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:1:4,954,1000,95.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:1:5,889,1000,88.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:2:0,647,1000,64.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:2:1,52,1000,5.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:2:2,791,1000,79.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:2:3,81,1000,8.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:2:4,994,1000,99.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:2:5,985,1000,98.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:3:0,522,1000,52.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:3:1,36,1000,3.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:3:2,522,1000,52.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:3:3,74,1000,7.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:3:4,992,1000,99.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,2:3:5,966,1000,96.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:0:0,380,1000,38.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:0:1,606,1000,60.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:0:2,818,1000,81.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:0:3,593,1000,59.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:0:4,993,1000,99.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:0:5,985,1000,98.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:1:0,852,1000,85.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:1:1,598,1000,59.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:1:2,844,1000,84.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:1:3,883,1000,88.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:1:4,993,1000,99.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:1:5,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:2:0,777,1000,77.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:2:1,503,1000,50.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:2:2,910,1000,91.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:2:3,680,1000,68.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:2:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:2:5,993,1000,99.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:3:0,404,1000,40.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:3:1,265,1000,26.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:3:2,966,1000,96.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:3:3,667,1000,66.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:3:4,969,1000,96.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,5:3:5,987,1000,98.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:0:0,971,1000,97.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:0:1,411,1000,41.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:0:2,600,1000,60.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:0:3,425,1000,42.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:0:4,731,1000,73.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:0:5,884,1000,88.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:1:0,698,1000,69.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:1:1,404,1000,40.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:1:2,329,1000,32.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:1:3,17,1000,1.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:1:4,664,1000,66.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:1:5,933,1000,93.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:2:0,644,1000,64.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:2:1,35,1000,3.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:2:2,521,1000,52.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:2:3,109,1000,10.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:2:4,909,1000,90.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:2:5,624,1000,62.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:3:0,418,1000,41.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:3:1,435,1000,43.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:3:2,294,1000,29.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:3:3,377,1000,37.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:3:4,915,1000,91.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,7:3:5,915,1000,91.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:0:0,442,1000,44.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:0:1,48,1000,4.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:0:2,597,1000,59.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:0:3,969,1000,96.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:0:4,998,1000,99.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:0:5,796,1000,79.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:1:0,806,1000,80.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:1:1,316,1000,31.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:1:2,840,1000,84.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:1:3,945,1000,94.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:1:4,994,1000,99.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:1:5,680,1000,68.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:2:0,879,1000,87.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:2:1,90,1000,9.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:2:2,686,1000,68.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:2:3,928,1000,92.8
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:2:4,1000,1000,100.0
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:2:5,554,1000,55.4
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:3:0,926,1000,92.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:3:1,545,1000,54.5
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:3:2,587,1000,58.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:3:3,926,1000,92.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:3:4,999,1000,99.9
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_day_tx,9:3:5,716,1000,71.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,0:0,3414,4000,85.35
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,0:1,1297,4000,32.425
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,0:2,3026,4000,75.65
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,0:3,3334,4000,83.35
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,0:4,3834,4000,95.85
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,0:5,3263,4000,81.575
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,10:0,3486,4000,87.15
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,10:1,2350,4000,58.75
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,10:2,2677,4000,66.925
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,10:3,1578,4000,39.45
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,10:4,3748,4000,93.7
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,10:5,3914,4000,97.85
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,11:0,2255,4000,56.375
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,11:1,1644,4000,41.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,11:2,793,4000,19.825
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,11:3,3761,4000,94.025
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,11:4,3983,4000,99.575
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,11:5,3829,4000,95.725
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,2:0,2493,4000,62.325
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,2:1,162,4000,4.05
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,2:2,2182,4000,54.55
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,2:3,288,4000,7.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,2:4,3937,4000,98.425
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,2:5,3647,4000,91.175
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,5:0,2413,4000,60.325
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,5:1,1972,4000,49.3
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,5:2,3538,4000,88.45
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,5:3,2823,4000,70.575
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,5:4,3954,4000,98.85
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,5:5,3964,4000,99.1
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,7:0,2731,4000,68.275
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,7:1,1285,4000,32.125
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,7:2,1744,4000,43.6
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,7:3,928,4000,23.2
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,7:4,3219,4000,80.475
a1_r3_scratch_s392005_20260908_r1,R3_FAST_SEQUENTIAL,False,leo_rain_weak,rx_tx,7:5,3356,4000,83.9
