row,origin_epoch,actions,scenes,satellite_selected_by_scene,grad_norm,loss,term_tx,term_dom,term_adv,term_orth,term_cons,term_group_ce,term_fishr,term_proto,term_open_world_feat,term_zid_compact,term_proxy_unknown,term_soft_unknown_mixup,term_source_episode,term_sat_cls,hard_count,partial_count,negative_count,satellite_samples,term_unlabeled_ce,term_unlabeled_entropy,term_daot_labeled,term_daot_unlabeled,term_rc4_total,term_rc4_identity,term_rc4_domain,term_rc4_self,term_daot_L_orbit_z,term_daot_U_orbit_z,term_daot_L_orbit_logit,term_daot_U_orbit_logit,term_daot_L_orbit_proto,term_daot_U_orbit_proto,term_daot_L_orbit_relation,term_daot_U_orbit_relation,term_daot_L_tangent,term_daot_U_tangent,term_daot_L_nuisance,term_daot_U_nuisance,term_daot_L_fingerprint,term_daot_U_fingerprint,term_rc4_hard,term_rc4_partial_set,term_rc4_partial_conditional,term_rc4_negative_set,term_rc4_adv,term_rc4_satellite,term_rc4_feature_anchor,term_x_cross_rx,term_u_normalized,weighted_daot_orbit_z,weighted_daot_orbit_logit,weighted_daot_orbit_proto,weighted_daot_orbit_relation,weighted_daot_tangent,weighted_daot_nuisance,weighted_daot_fingerprint,weighted_rc4_hard,weighted_rc4_partial_set,weighted_rc4_partial_conditional,weighted_rc4_adv,weighted_rc4_negative,weighted_rc4_domain,weighted_rc4_self,weighted_rc4_satellite,weighted_rc4_anchor
F-A1,72,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8542, ""leo_low_elev_weak"": 8623}",27.577435737315447,5.100061030001254,1.2704314021645366,0.5813045237246934,2.693306715638788,0.024338907035180945,0.19342961370408,2.349203584698943,0.0021093565839245465,0.15631796419620514,0.03485785998605393,1.3663490103171751,11.559582955128437,2.3309425077996813,0.019541538624629914,0.0,3.7882882882882885,81.92792792792793,0.0,0.0,,,0.7355000588807974,0.66001407117457,0.41275920698771607,0.01740775590638667,0.4566429230399736,-0.9948023965766838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,73,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8498, ""leo_rain_weak"": 8641}",27.259164837290157,5.184662591229688,1.346646841917489,0.5713681249065442,2.692989645777522,0.02372099237877305,0.19352572115960423,2.4493988467095136,0.0023773485840289745,0.15678740124981683,0.035988586157694596,1.370871699608124,11.64772055814932,2.3374656556962847,0.019899885858165788,0.0,3.7522522522522523,81.96846846846847,0.0,0.0,,,0.7382301137791024,0.6594070686144872,0.41238762653088784,0.017464538283065427,0.45259495867942756,-0.994794351292086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,74,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8455, ""leo_low_elev_weak"": 8445}",26.430194331724845,5.040963066590799,1.2497144995911702,0.5477834458689432,2.6930726465878188,0.024694772893437057,0.19300279867004705,2.310931455780257,0.002145560689887707,0.15536059291513116,0.03493018224751493,1.3671453638119742,11.640932250667262,2.3009385391398594,0.01994090178259858,0.0,3.7027027027027026,82.52252252252252,0.0,0.0,,,0.7408726725492392,0.6559161968059368,0.41239491064806244,0.017442378513948177,0.45314025744399355,-0.9944789589525344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,75,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8610, ""leo_rain_weak"": 8527}",26.862224887125898,5.107988069723318,1.285612310710791,0.5734341045891916,2.6925077996812425,0.02554535587645463,0.19380980904574865,2.352974497520172,0.002172539599435773,0.1567204452983968,0.03516892532960655,1.3666949229197458,11.48214230451498,2.3169794732385927,0.019693648815994058,0.0,3.720720720720721,82.35135135135135,0.0,0.0,,,0.7386613805014808,0.6569118293019028,0.41299418031095386,0.0191234358747442,0.45195232588548195,-0.9945191330200917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,76,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8448, ""leo_low_elev_weak"": 8583}",28.22019382318852,5.340198730563258,1.427514314013827,0.6272056910234529,2.6928257018596202,0.023651621985114977,0.19227503152849437,2.5790992935968413,0.0025163175488689565,0.15838484929220095,0.0376966259618466,1.3743429098043356,11.669838892446982,2.358613268749134,0.02038297274460395,0.0,3.8468468468468466,82.1981981981982,0.0,0.0,,,0.7337673397751542,0.6628707852717992,0.4109452415157009,0.016818237031228922,0.44819927135920823,-0.9945849029867498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,77,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8579, ""leo_rain_weak"": 8518}",27.72091885285181,5.228354127557428,1.369659505650267,0.5948337733342841,2.693357202383849,0.02630942170655036,0.19597165863793176,2.441296424716711,0.0023249572025211165,0.15964082568078428,0.037242571550614396,1.3734672493762798,11.357711555721524,2.3411586026887634,0.02014280057948519,0.0,3.7072072072072073,82.59009009009009,0.0,0.0,,,0.7318218745089866,0.6640151380687147,0.4129675606618056,0.016228502835939827,0.4601912212766275,-0.9948720161442284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,78,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8522, ""leo_low_elev_weak"": 8498}",26.53925998298289,5.183622544950193,1.3395669918071043,0.5744250788613483,2.6930697501242697,0.027286477518574177,0.19594515215706182,2.4680166760342077,0.00242679020024293,0.15745295429820413,0.03588579269545572,1.3719173471132915,11.344221606984869,2.3456467663919605,0.020113206546132762,0.0,3.7072072072072073,82.67117117117117,0.0,0.0,,,0.7324495240374729,0.6646371175039996,0.4132059251402949,0.017083027173358575,0.46151123149844875,-0.9948573977023631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,79,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8526, ""leo_rain_weak"": 8487}",24.677391877408695,4.905018554077492,1.1621779187305554,0.5307427115134291,2.6941921861322076,0.02725942092601562,0.1884394445129343,2.1304307125575908,0.0019879646944740968,0.1536173458034928,0.03289989460477823,1.3527638257086814,11.32067610981228,2.2892067035039267,0.018584642399874358,0.0,3.6171171171171173,82.86036036036036,0.0,0.0,,,0.7301782576350478,0.667345308103003,0.4102577277131983,0.015463138286376932,0.4477913814123829,-0.9949772701607095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,80,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8504, ""leo_low_elev_weak"": 8545}",33.79341103754662,7.1195180093919905,1.2675960668706678,0.5473009159973076,2.6900820227356643,0.02527566379259198,0.19028747618735373,2.287773555698427,0.002334496131179623,0.1566666535160563,0.03488189555066931,1.3640493353207905,11.425883097691578,2.2972432498459345,0.01853809814673622,3.039020786951254,3.59009009009009,82.84234234234235,0.0,0.0,,,0.7482299579156412,0.6512634896480285,0.4094293796801352,0.017137632945940017,0.4431424426902841,-0.9948968138243701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,81,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8446, ""leo_rain_weak"": 8573}",33.384564860806826,6.715073254731324,1.0651594478267807,0.5193338278714601,2.69148529112876,0.024890445723924116,0.19047982225546967,2.0121924712716996,0.002032905848898742,0.15205138310924307,0.031075395694052852,1.3497166139585477,11.305809094025209,2.2354548627191835,0.01813058267758639,2.8592463780093835,3.608108108108108,82.35585585585585,0.0,0.0,,,0.7377722725137934,0.6558001347490259,0.4082903353212116,0.017015683516413894,0.4346729593334703,-0.995067935806137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,82,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8439, ""leo_low_elev_weak"": 8523}",35.419726757561826,6.993284375817926,1.3066764452100337,0.576162694810747,2.6915372116071685,0.02173852304002975,0.19560906384979282,2.428474208155462,0.0023186261927106455,0.15733871340483158,0.03590456592674191,1.3706581780502387,11.232820240226951,2.281241019029875,0.019971436959364125,2.724961305523778,3.644144144144144,81.5945945945946,0.0,0.0,,,0.741731843701354,0.6555163543503564,0.40814335080417424,0.017740710037116723,0.4333684257806388,-0.9949543371393874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,83,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8489, ""leo_rain_weak"": 8536}",35.919259652620674,6.7401331244288265,1.1553338232139747,0.5461629386823457,2.6908618995735236,0.023913056488979508,0.19143140020671193,2.1656222478696354,0.0021428556298266265,0.15533712553279894,0.03294855543319975,1.3547360048637733,11.177040102245572,2.2440041754696822,0.018827400115729722,2.6875015287785917,3.518018018018018,81.02252252252252,0.0,0.0,,,0.7380210639120223,0.6571733194428522,0.4071074138890516,0.01605999663943291,0.43273792022719626,-0.9947800421499992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,84,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8543, ""leo_low_elev_weak"": 8480}",34.948037380417034,6.769237140277484,1.1652238958993473,0.5355549528523609,2.6902784044678145,0.020563342770024598,0.19375602598931338,2.234696481041275,0.002185069088956699,0.15464066787882969,0.03235618449193803,1.3593055568299852,11.281319190789988,2.324605019242914,0.01937148775821468,2.7110158000980413,3.5225225225225225,80.6981981981982,0.0,0.0,,,0.7359387968574558,0.6589813529102652,0.4091517428557078,0.01623855843419807,0.4428010384026739,-0.9946323031777734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,85,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8604, ""leo_rain_weak"": 8536}",36.886829156169156,6.706008543839326,1.1653349484812032,0.5474316281107094,2.6890962864901566,0.022471693196535313,0.19262882973159756,2.2090972732114897,0.002157079330646453,0.1557766908595154,0.03263442082380926,1.3560819341255739,11.1491366957759,2.2419160813898653,0.01872449941924765,2.6068715335012556,3.509009009009009,80.17567567567568,0.0,0.0,,,0.7384126927401569,0.6592942864239753,0.40730618651922756,0.01573063888499908,0.4336860579824461,-0.9945960487868335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,86,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8468, ""leo_low_elev_weak"": 8390}",36.307552040873496,6.635428117202209,1.1489804030672923,0.5330979346155046,2.690229619945492,0.02059683775495704,0.19369118311652192,2.1607798768526263,0.002063113083642062,0.1551276760863828,0.03315889807250183,1.3566864197318618,11.147933004138705,2.245534782474105,0.019400494435365807,2.562099705139796,3.481981981981982,80.16666666666667,0.0,0.0,,,0.7318518164458575,0.6623046443806039,0.40872423713271683,0.015949466351299228,0.43941571775284755,-0.9949004797785131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,87,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8594, ""leo_rain_weak"": 8447}",37.1688076077012,6.72798338881484,1.2160168951964594,0.5585753047788465,2.6904175947378346,0.019310255705374754,0.19378738172419435,2.310367737972253,0.0023130350865384567,0.15506555361522212,0.03309605132603833,1.358836157901867,11.202562304230424,2.273782342403859,0.019351531923454894,2.5255189833340346,3.5135135135135136,79.59909909909909,0.0,0.0,,,0.7340384802302798,0.6625472865663133,0.40681680137509696,0.016152807078341987,0.4281972963216102,-0.9946575164794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,88,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8425, ""leo_low_elev_weak"": 8538}",36.839803697442235,6.705387003786929,1.1932826602311284,0.5484271905980669,2.688854623485256,0.01972908028904852,0.19452091923973583,2.2864454494000555,0.0022704488318767463,0.1548321915975025,0.03336904482781753,1.357930216703329,11.06424864562782,2.2673247880763836,0.019498787241408955,2.548310714262026,3.5225225225225225,79.44594594594595,0.0,0.0,,,0.7339198296671515,0.661743579684077,0.4075034969561809,0.015893875969491447,0.43497641490633926,-0.9946137613004392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,89,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 111, ""leo_rain_weak"": 111}","{""leo_low_elev_weak"": 8495, ""leo_rain_weak"": 8472}",37.23422821464279,6.742232945588258,1.2353175888593133,0.5735490082486255,2.689980440311604,0.019046990555891482,0.1937739769886206,2.310498062890392,0.0022378710414118316,0.15601885432864096,0.03400216178196642,1.3586458418820355,11.054543140772227,2.2851035761403606,0.019140098908882554,2.499843964168617,3.5765765765765765,78.66216216216216,0.0,0.0,,,0.7376305098469192,0.6587048371632894,0.4052675319416029,0.014805679062128783,0.423532189702225,-0.9945999926274961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,90,"{""NORMAL"": 222}","{""leo_rain_weak"": 111, ""leo_low_elev_weak"": 111}","{""leo_rain_weak"": 8546, ""leo_low_elev_weak"": 8501}",35.54831807773034,6.497202007620184,1.1131340492818806,0.5346707995678928,2.6886416577004097,0.019964892602827702,0.19350391169926068,2.1448279518197784,0.002077885908481737,0.1542651004887916,0.0316239629435848,1.35257490690764,10.805240723463866,2.2418866812645852,0.01924050306305625,2.4177355819994264,3.6486486486486487,78.10810810810811,0.0,0.0,,,0.7287385665081643,0.6657305194719417,0.4074777983598881,0.015301591482066782,0.4369837578177884,-0.9946893160944587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,91,"{""NORMAL"": 222}","{""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74}","{""leo_clear_weak"": 7635, ""leo_low_elev_weak"": 7576, ""leo_rain_weak"": 7587}",38.01055527224103,6.5876786451081975,1.1969327590688392,0.5434555860387312,2.6902898088231817,0.019071479519904667,0.1958972588852719,2.2432498877515665,0.0021626248286870597,0.15658723643502673,0.03280186949314566,1.3565856680139765,10.856093273506508,2.2726612574345357,0.019341230255064998,2.948916697287345,1.9864864864864864,0.0,0.0,0.0,,,0.7350359526840416,0.6613580900001096,0.025262003949096612,0.00015847967533544428,0.42700398119632155,-0.995037401044691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,92,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74, ""leo_clear_weak"": 74}","{""leo_low_elev_weak"": 7580, ""leo_rain_weak"": 7605, ""leo_clear_weak"": 7632}",38.490649636795744,6.398591567804147,1.0599541988660086,0.5046523786611385,2.6896190127810917,0.020123278028394625,0.19048275832120362,2.0294990354964324,0.001916014664308383,0.15260489412524678,0.029801655896343628,1.342431789582914,10.864765319738302,2.2321875820288786,0.017848489793470583,2.95605708081443,4.103603603603603,0.0,0.0,0.0,,,0.7320792038698454,0.6630540688832601,0.043808548367238256,1.1371717358494188e-08,0.42350586449521854,-0.994576738761352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,93,"{""NORMAL"": 222}","{""leo_rain_weak"": 74, ""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74}","{""leo_rain_weak"": 7597, ""leo_clear_weak"": 7561, ""leo_low_elev_weak"": 7522}",38.929890297991896,6.343773105123022,1.022196004620275,0.5266525261439718,2.687170659099613,0.01814463267130106,0.19221680416717185,2.0327412097773574,0.001983026509038724,0.15136049298552778,0.029852545056659897,1.3420038958927532,10.675520637013891,2.2023868609119104,0.018219649789619957,2.8688684846903825,5.941441441441442,0.0,0.0,0.0,,,0.7368067054598181,0.6604317610596752,0.06322882992324529,0.00018142546483084475,0.4378316139210821,-0.9948150582678683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,94,"{""NORMAL"": 222}","{""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74}","{""leo_clear_weak"": 7543, ""leo_low_elev_weak"": 7532, ""leo_rain_weak"": 7549}",37.81341667515684,6.195376035329458,0.966950868365464,0.4811048057299476,2.688062977146458,0.01923419586262196,0.1899611468653421,1.9004721052206315,0.001774823141530589,0.15079177862352078,0.027935365584116797,1.3367621866432395,10.696139105805406,2.1986532882527188,0.017679612271840107,2.8055010803110965,8.013513513513514,0.0,0.0,0.0,,,0.7292262584239513,0.6656913314316724,0.08212048013333802,9.623912655290151e-05,0.440827624011273,-0.9947580448142043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,95,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74, ""leo_clear_weak"": 74}","{""leo_low_elev_weak"": 7667, ""leo_rain_weak"": 7514, ""leo_clear_weak"": 7554}",38.07408477079428,6.453162618585535,1.128719781265334,0.5370122322493845,2.6882312813320675,0.01833814580511587,0.1932144736921465,2.166622405989213,0.002181487984634677,0.15332195250032185,0.030668685795856757,1.3468893105919297,10.919139464696249,2.27780263971638,0.018878222145307978,2.7714231535121128,8.666666666666666,0.0,0.0,0.0,,,0.7335189795708871,0.6616840196085406,0.10054103520002451,7.317555454476949e-06,0.4342789267229655,-0.9945260025896467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,96,"{""NORMAL"": 222}","{""leo_rain_weak"": 74, ""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74}","{""leo_rain_weak"": 7571, ""leo_clear_weak"": 7469, ""leo_low_elev_weak"": 7600}",38.4457925250466,6.524748569136268,1.1419562662506964,0.5760647663930515,2.687608697392919,0.017982817260466667,0.19413759116385434,2.1291004526051314,0.002068461017461414,0.15503141112826965,0.03153326953887134,1.3512065442832741,10.69618710526475,2.248929861429575,0.018785987387050514,2.7776254506798477,8.95045045045045,0.0,0.0,0.0,,,0.7334735683492712,0.6650891504040709,0.11941836351478421,0.0003042507461605123,0.43356432533180045,-0.9946451673099587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,97,"{""NORMAL"": 222}","{""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74}","{""leo_clear_weak"": 7620, ""leo_low_elev_weak"": 7525, ""leo_rain_weak"": 7596}",36.29835553797256,6.054004730405034,0.8795482113890283,0.4635498044458595,2.6880132024352617,0.019194401984170148,0.1895770033200582,1.7277070655747577,0.0015661126792297269,0.14914275538008492,0.026664912797141452,1.327937227111679,10.428098807463774,2.1732343456766627,0.01680476790365369,2.7173907171498546,9.157657657657658,0.0,0.0,0.0,,,0.7292230293020472,0.6624810123765791,0.1381506307369417,1.2007256271463449e-05,0.4354257662694058,-0.9947026025604557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,98,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74, ""leo_clear_weak"": 74}","{""leo_low_elev_weak"": 7509, ""leo_rain_weak"": 7502, ""leo_clear_weak"": 7513}",40.32948838605758,6.451504993009138,1.1272847873603438,0.5311085279057691,2.6871454436499795,0.018242171153778564,0.1931324553516534,2.136075681394285,0.0019720854225757623,0.1537713428606858,0.031151318087804695,1.3477418428068761,10.589377059592858,2.247369725961943,0.018664167811129208,2.7052375395018777,9.567567567567568,0.0,0.0,0.0,,,0.7299528030661849,0.6659992982943853,0.1573581968744596,6.036339191359552e-05,0.44195133128291547,-0.994554004959158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,99,"{""NORMAL"": 222}","{""leo_rain_weak"": 74, ""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74}","{""leo_rain_weak"": 7602, ""leo_clear_weak"": 7599, ""leo_low_elev_weak"": 7630}",37.1860214407452,6.392264504690428,1.0984787800357685,0.5102528995490289,2.6855809505995327,0.017932106695674896,0.19325294681229033,2.0959725368533046,0.002015944272660196,0.15414353862807556,0.03110277339782532,1.3436601790221963,10.48648975131748,2.214750092845779,0.018459176025898742,2.6766951368735716,9.914414414414415,0.0,0.0,0.0,,,0.7347951563628944,0.6604266200248186,0.17562670613060127,5.537646954844842e-05,0.43500886350998086,-0.9948913374462643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,100,"{""NORMAL"": 222}","{""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74}","{""leo_clear_weak"": 7558, ""leo_low_elev_weak"": 7624, ""leo_rain_weak"": 7565}",36.11702611022246,6.187076261451653,0.9310462673505148,0.4843079650455767,2.6861271922652787,0.018873722502764582,0.19223360905239173,1.8960936735677827,0.0017315245206582055,0.14961510252308202,0.02745944256516727,1.3330190944242049,10.46922144803915,2.1629694882813877,0.0176907347532006,2.6752903300362663,10.297297297297296,0.0,0.0,0.0,,,0.7354331247441404,0.6614855271470439,0.19558674660888878,1.98271464815618e-05,0.444353525779317,-0.994504663321349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,101,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74, ""leo_clear_weak"": 74}","{""leo_low_elev_weak"": 7536, ""leo_rain_weak"": 7645, ""leo_clear_weak"": 7567}",37.99866282128788,6.24109291815543,0.9799188435883135,0.49485078299636237,2.6856970754829614,0.018472025208940798,0.19164230734915347,1.9510270200736888,0.0019132027724256748,0.15129283631035872,0.027946402499166963,1.3361980490856342,10.440807718414444,2.2123536472921974,0.01777484270467146,2.629096737316063,10.783783783783784,0.0,0.0,0.0,,,0.7315577754566261,0.6657044031061568,0.2124744982601286,0.0002708171988100335,0.4263600624633926,-0.9950121608940331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,102,"{""NORMAL"": 222}","{""leo_rain_weak"": 74, ""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74}","{""leo_rain_weak"": 7525, ""leo_clear_weak"": 7651, ""leo_low_elev_weak"": 7564}",38.9822785520357,6.255144095635629,1.0221898306731705,0.5059528415267532,2.6875385883692147,0.017920526893765387,0.1922742465326378,1.9595049911321283,0.0018905762926116128,0.1519896126276738,0.029198340782140557,1.3363627163139549,10.469214061359027,2.227096992033022,0.017356861735115182,2.547835913327363,11.82882882882883,0.0,0.0,0.0,,,0.7298213409947919,0.6622064662677748,0.23141810633577742,2.1514421624293294e-06,0.43128345692388687,-0.9947638559985805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,103,"{""NORMAL"": 222}","{""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74}","{""leo_clear_weak"": 7615, ""leo_low_elev_weak"": 7557, ""leo_rain_weak"": 7659}",36.96826250933329,6.202434865204063,0.9558256851794483,0.4852973715410576,2.687272403691266,0.019108524086658616,0.19300868691087844,1.8477257431761638,0.0017235162681767786,0.1514274282968259,0.028230091439442592,1.3316279510120015,10.273855011742395,2.217686100049062,0.01758322115517683,2.589037272844229,12.788288288288289,0.0,0.0,0.0,,,0.7325469540046142,0.665438251452403,0.25069684246638874,1.9828107714271263e-05,0.43418474154109515,-0.9947094831380758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,104,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74, ""leo_clear_weak"": 74}","{""leo_low_elev_weak"": 7558, ""leo_rain_weak"": 7552, ""leo_clear_weak"": 7597}",36.2913225269158,6.002351488079037,0.8381435989595212,0.4530016802049972,2.6857037694604546,0.019384655916878768,0.19021046463702176,1.7395336130583607,0.0015523392669420473,0.14768835925706872,0.025761883462535905,1.3243667826996193,10.188450660791483,2.173939637235693,0.017413883402876487,2.5218558483295612,14.45945945945946,0.0,0.0,0.0,,,0.7294885612822868,0.6640471773104625,0.2696327616771062,3.3023676349707112e-06,0.43842815920744127,-0.9946757275778968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,105,"{""NORMAL"": 222}","{""leo_rain_weak"": 74, ""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74}","{""leo_rain_weak"": 7579, ""leo_clear_weak"": 7502, ""leo_low_elev_weak"": 7617}",37.586153891019386,6.197700973029609,0.961625854946203,0.4886769435561455,2.6857524240339123,0.017038724643203454,0.19249441031668638,1.878988717925978,0.001752882259443938,0.15060488299072325,0.028432855676221953,1.3344703150225115,10.130590447434434,2.186043469755499,0.018097910593758832,2.5112148598507718,16.46846846846847,0.0,0.0,0.0,,,0.72790199840391,0.6678272754222423,0.2883282391069172,0.00030303479664800205,0.43604949892913875,-0.9946938331599708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,106,"{""NORMAL"": 222}","{""leo_clear_weak"": 74, ""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74}","{""leo_clear_weak"": 7564, ""leo_low_elev_weak"": 7563, ""leo_rain_weak"": 7544}",37.827074328075355,6.301848335309072,1.0269274723690909,0.49455110440114597,2.687927343823888,0.01767401520408237,0.19297972986021558,1.982901934064455,0.0017851584598073313,0.15123091574321995,0.029868911712656956,1.3379561294306506,10.179309574333397,2.211190693550282,0.01836877316236496,2.5006589067948832,16.846846846846848,0.0,0.0,0.0,,,0.7363906414122194,0.6623431872408669,0.3075637185090297,0.00012526891561455148,0.43884639186272817,-0.9948454842911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-A1,107,"{""NORMAL"": 222}","{""leo_low_elev_weak"": 74, ""leo_rain_weak"": 74, ""leo_clear_weak"": 74}","{""leo_low_elev_weak"": 7588, ""leo_rain_weak"": 7628, ""leo_clear_weak"": 7596}",37.62600064040317,6.241904576619466,0.9778070529033472,0.49190500633673623,2.685152242849539,0.017150213576429565,0.19150855868786304,1.9582323774628274,0.0018896552712005712,0.15121531993284956,0.028363189794257417,1.3351248642345805,10.182769302849296,2.2200901110967,0.018020246197838704,2.477651411617124,17.00900900900901,0.0,0.0,0.0,,,0.733480544240625,0.6604260466657244,0.3249568115617778,0.00017187184989396766,0.4298978614367058,-0.9946186367992882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
