row,kind,step,valid,reason,online_ce,recovered_ce,G_lag,readability,direction_imbalance,monitor_delta_upper95,gap
F-M11,legacy,18000,True,,2.6971521377563477,48.68598556518555,0.0,,,,-45.9888334274292
F-M11,legacy,18250,True,,2.6963319778442383,46.99534606933594,0.0,,,,-44.2990140914917
F-M11,legacy,18500,True,,2.694568157196045,76.88543701171875,0.0,,,,-74.1908688545227
F-M11,legacy,18750,True,,2.698598623275757,54.950130462646484,0.0,,,,-52.25153183937073
F-M11,legacy,19000,True,,2.6952998638153076,60.22564697265625,0.0,,,,-57.53034710884094
F-M11,legacy,19250,True,,2.6982312202453613,77.86701202392578,0.0,,,,-75.16878080368042
F-M11,legacy,19500,True,,2.700178384780884,79.29341125488281,0.0,,,,-76.59323287010193
F-M11,legacy,19750,True,,2.697101593017578,67.02191162109375,0.0,,,,-64.32481002807617
F-M11,legacy,20000,True,,2.6963672637939453,87.60112762451172,0.0,,,,-84.90476036071777
F-M11,legacy,20250,True,,2.6967952251434326,50.70597839355469,0.0,,,,-48.009183168411255
F-M11,legacy,20500,True,,2.6988866329193115,44.94752502441406,0.0,,,,-42.24863839149475
F-M11,legacy,21000,True,,2.698089838027954,64.0094985961914,0.0,,,,-61.31140875816345
F-M11,legacy,21250,True,,2.6995599269866943,62.39670181274414,0.0,,,,-59.697141885757446
F-M11,legacy,21500,True,,2.698694944381714,76.24347686767578,0.0,,,,-73.54478192329407
F-M11,legacy,21750,True,,2.6946399211883545,53.24403762817383,0.0,,,,-50.549397706985474
F-M11,legacy,22000,True,,2.70125675201416,67.49388885498047,0.0,,,,-64.79263210296631
F-M11,legacy,22500,True,,2.6977055072784424,24.705656051635742,0.0,,,,-22.0079505443573
F-M11,legacy,22750,True,,2.6943204402923584,64.04557037353516,0.0,,,,-61.3512499332428
F-M11,legacy,23000,True,,2.6965181827545166,52.700260162353516,0.0,,,,-50.003741979599
F-M11,legacy,23250,True,,2.7012436389923096,25.510400772094727,0.0,,,,-22.809157133102417
F-M11,legacy,23500,True,,2.6999807357788086,44.519222259521484,0.0,,,,-41.819241523742676
F-M11,legacy,23750,True,,2.698758363723755,13.824256896972656,0.0,,,,-11.125498533248901
F-M11,legacy,24000,True,,2.7059848308563232,55.997352600097656,0.0,,,,-53.29136776924133
F-M11,legacy,24250,True,,2.693873882293701,54.705421447753906,0.0,,,,-52.011547565460205
F-M11,legacy,24500,True,,2.6961779594421387,29.609773635864258,0.0,,,,-26.91359567642212
F-M11,legacy,24750,True,,2.699183225631714,25.77323341369629,0.0,,,,-23.074050188064575
F-M11,legacy,25000,True,,2.6960010528564453,27.660369873046875,0.0,,,,-24.96436882019043
F-M11,legacy,25500,True,,2.699610710144043,55.63625717163086,0.0,,,,-52.936646461486816
F-M11,legacy,25750,True,,2.6981356143951416,37.06423568725586,0.0,,,,-34.36610007286072
F-M11,legacy,26000,True,,2.698692560195923,35.64401626586914,0.0,,,,-32.94532370567322
F-M11,legacy,26250,True,,2.697465419769287,50.41740417480469,0.0,,,,-47.7199387550354
F-M11,legacy,26500,True,,2.695674180984497,9.750192642211914,0.0,,,,-7.054518461227417
F-M11,legacy,26750,True,,2.6963109970092773,36.7108154296875,0.0,,,,-34.01450443267822
F-M11,legacy,27000,True,,2.6943280696868896,7.48282527923584,0.0,,,,-4.78849720954895
F-M11,legacy,27250,True,,2.699211835861206,27.646974563598633,0.0,,,,-24.947762727737427
F-M11,legacy,27500,True,,2.7010514736175537,46.65679168701172,0.0,,,,-43.955740213394165
F-M11,legacy,27750,True,,2.697277545928955,10.50212574005127,0.0,,,,-7.8048481941223145
F-M11,legacy,28250,True,,2.6974751949310303,11.71624755859375,0.0,,,,-9.01877236366272
F-M11,legacy,28750,True,,2.7000913619995117,9.749454498291016,0.0,,,,-7.049363136291504
F-M11,legacy,29250,True,,2.699803352355957,19.895002365112305,0.0,,,,-17.195199012756348
F-M11,legacy,29500,True,,2.6984238624572754,12.760625839233398,0.0,,,,-10.062201976776123
F-M11,legacy,30000,True,,2.6967246532440186,11.17778491973877,0.0,,,,-8.481060266494751
F-M11,legacy,30250,True,,2.6984477043151855,9.044208526611328,0.0,,,,-6.345760822296143
F-M11,legacy,30500,True,,2.6953015327453613,10.497474670410156,0.0,,,,-7.802173137664795
F-M11,legacy,31000,True,,2.700166702270508,12.223584175109863,0.0,,,,-9.523417472839355
F-M11,legacy,31250,True,,2.7007436752319336,6.815505027770996,0.0,,,,-4.1147613525390625
F-M11,legacy,31500,True,,2.697000741958618,14.524269104003906,0.0,,,,-11.827268362045288
F-M11,legacy,32000,True,,2.6972663402557373,11.160239219665527,0.0,,,,-8.46297287940979
F-M11,legacy,32250,True,,2.6999855041503906,15.30320930480957,0.0,,,,-12.60322380065918
F-M11,legacy,32500,True,,2.698695182800293,4.895693778991699,0.0,,,,-2.1969985961914062
F-M11,legacy,33000,True,,2.700028419494629,7.988917827606201,0.0,,,,-5.288889408111572
F-M11,legacy,33250,True,,2.697438955307007,6.511214256286621,0.0,,,,-3.8137753009796143
F-M11,legacy,33750,True,,2.696641445159912,8.673406600952148,0.0,,,,-5.976765155792236
F-M11,legacy,34000,True,,2.696049213409424,13.663933753967285,0.0,,,,-10.967884540557861
F-M11,legacy,34500,True,,2.697176456451416,3.698892593383789,0.0,,,,-1.001716136932373
F-M11,legacy,35000,True,,2.696044683456421,4.255582332611084,0.0,,,,-1.559537649154663
F-M11,legacy,35500,True,,2.697617530822754,7.676701545715332,0.0,,,,-4.979084014892578
F-M11,legacy,35750,True,,2.697714328765869,6.745056629180908,0.0,,,,-4.047342300415039
F-M11,legacy,36250,True,,2.6983625888824463,6.146637439727783,0.0,,,,-3.448274850845337
F-M11,legacy,36500,True,,2.6972756385803223,3.8419270515441895,0.0,,,,-1.1446514129638672
F-M11,legacy,36750,True,,2.697192907333374,6.909909248352051,0.0,,,,-4.212716341018677
F-M11,legacy,37250,True,,2.6974525451660156,6.554671764373779,0.0,,,,-3.8572192192077637
F-M11,legacy,37750,True,,2.697923421859741,3.1136772632598877,0.0,,,,-0.4157538414001465
F-M11,legacy,38250,True,,2.698110580444336,6.789701461791992,0.0,,,,-4.091590881347656
F-M11,legacy,38750,True,,2.6985208988189697,4.117116928100586,0.0,,,,-1.4185960292816162
F-M11,legacy,39250,True,,2.6980721950531006,6.823099613189697,0.0,,,,-4.125027418136597
F-M11,legacy,39750,True,,2.6983416080474854,3.1166598796844482,0.0,,,,-0.4183182716369629
F-M11,legacy,40000,True,,2.6981990337371826,4.046152591705322,0.0,,,,-1.3479535579681396
F-M11,legacy,40500,True,,2.6982104778289795,2.982954502105713,0.0,,,,-0.2847440242767334
F-M11,legacy,40750,True,,2.6975786685943604,5.174191474914551,0.0,,,,-2.4766128063201904
F-M11,legacy,41250,True,,2.6968817710876465,4.253466606140137,0.0,,,,-1.5565848350524902
F-M11,legacy,41750,True,,2.6968369483947754,2.755833625793457,0.0,,,,-0.05899667739868164
F-M11,legacy,42250,True,,2.697312355041504,7.151455879211426,0.0,,,,-4.454143524169922
F-M11,legacy,42750,True,,2.6972391605377197,5.373580455780029,0.0,,,,-2.6763412952423096
F-M11,legacy,43000,True,,2.697845458984375,2.9292118549346924,0.0,,,,-0.23136639595031738
F-M11,legacy,43500,True,,2.697706937789917,9.847049713134766,0.0,,,,-7.149342775344849
F-M11,legacy,44000,True,,2.698608636856079,5.549406051635742,0.0,,,,-2.850797414779663
F-M05,cstar,0,False,RECOVERY_UNRELIABLE,2.7170450687408447,2.703626871109009,,,,0.04873367846012115,
F-M05,cstar,250,False,RECOVERY_UNRELIABLE,2.7094979286193848,2.6698191165924072,,,,0.030484940608342465,
F-M05,cstar,500,False,RECOVERY_UNRELIABLE,2.702505350112915,4.345195293426514,,,,2.3516688563095194,
F-M05,cstar,750,False,RECOVERY_UNRELIABLE,2.697594404220581,4.664266586303711,,,,2.7726456571453144,
F-M05,cstar,1000,False,RECOVERY_UNRELIABLE,2.687638282775879,4.861510753631592,,,,3.032751550641324,
F-M05,cstar,1250,False,RECOVERY_UNRELIABLE,2.6784749031066895,5.08279275894165,,,,3.375776593287784,
F-M05,cstar,1500,False,RECOVERY_UNRELIABLE,2.670557975769043,5.149107456207275,,,,3.462533362110456,
F-M05,cstar,1750,False,RECOVERY_UNRELIABLE,2.6663589477539062,6.15594482421875,,,,4.8422921311524165,
F-M05,cstar,2000,False,RECOVERY_UNRELIABLE,2.6574976444244385,5.988285541534424,,,,4.439845515721374,
F-M05,cstar,2250,False,RECOVERY_UNRELIABLE,2.65645170211792,6.017711162567139,,,,4.727770592934556,
F-M05,cstar,2500,False,RECOVERY_UNRELIABLE,2.6473488807678223,2.8808815479278564,,,,0.3966495169533623,
F-M05,cstar,2750,False,RECOVERY_UNRELIABLE,2.640868902206421,3.2576663494110107,,,,0.9560899080832798,
F-M05,cstar,3000,False,RECOVERY_UNRELIABLE,2.662388801574707,2.821093797683716,,,,0.2849355149103534,
F-M05,cstar,3250,False,RECOVERY_UNRELIABLE,2.6616549491882324,2.963531970977783,,,,0.5042005551523632,
F-M05,cstar,3500,False,RECOVERY_UNRELIABLE,2.6572468280792236,4.093151569366455,,,,1.9845744625892905,
F-M05,cstar,3750,False,RECOVERY_UNRELIABLE,2.6607728004455566,3.082254409790039,,,,0.670491238468223,
F-M05,cstar,4000,False,RECOVERY_UNRELIABLE,2.6756274700164795,3.4018940925598145,,,,1.0964832313855488,
F-M05,cstar,4250,False,RECOVERY_UNRELIABLE,2.654367208480835,2.918311357498169,,,,0.4796996542811391,
F-M05,cstar,4500,False,RECOVERY_UNRELIABLE,2.6654980182647705,4.060859680175781,,,,2.1144277991188893,
F-M05,cstar,4750,False,RECOVERY_UNRELIABLE,2.665403366088867,2.7329037189483643,,,,0.19644811418321392,
F-M05,cstar,5000,False,RECOVERY_UNRELIABLE,2.658782958984375,3.6055707931518555,,,,1.4377285220225653,
F-M05,cstar,5250,False,RECOVERY_UNRELIABLE,2.669097900390625,2.852004051208496,,,,0.35524323339263597,
F-M05,cstar,5500,False,RECOVERY_UNRELIABLE,2.6629817485809326,2.7756354808807373,,,,0.23487374391820695,
F-M05,cstar,5750,False,RECOVERY_UNRELIABLE,2.6581931114196777,3.303614616394043,,,,1.023883681429757,
F-M05,cstar,6000,False,RECOVERY_UNRELIABLE,2.6684865951538086,3.166163444519043,,,,0.8130790465242332,
F-M05,cstar,6250,False,RECOVERY_UNRELIABLE,2.6757216453552246,2.7091634273529053,,,,0.10985309438572986,
F-M05,cstar,6500,False,RECOVERY_UNRELIABLE,2.684568405151367,3.6914737224578857,,,,1.453597565309869,
F-M05,cstar,6750,False,RECOVERY_UNRELIABLE,2.673391103744507,2.8804314136505127,,,,0.3815106754998365,
F-M05,cstar,7000,False,RECOVERY_UNRELIABLE,2.680569887161255,3.4351282119750977,,,,1.2023900062508053,
F-M05,cstar,7250,False,RECOVERY_UNRELIABLE,2.6891021728515625,2.7473440170288086,,,,0.158336197634538,
F-M05,cstar,7500,False,RECOVERY_UNRELIABLE,2.6981329917907715,3.1027700901031494,,,,0.6628821545508171,
F-M05,cstar,7750,False,RECOVERY_UNRELIABLE,2.6864707469940186,3.271695613861084,,,,0.9112893082201479,
F-M05,cstar,8000,False,RECOVERY_UNRELIABLE,2.6874489784240723,3.1632440090179443,,,,0.8022298522293566,
F-M05,cstar,8250,False,RECOVERY_UNRELIABLE,2.691849708557129,3.5301873683929443,,,,1.2801790464752243,
F-M05,cstar,8500,False,RECOVERY_UNRELIABLE,2.686645269393921,2.9623444080352783,,,,0.4837326320343547,
F-M05,cstar,8750,False,RECOVERY_UNRELIABLE,2.6854658126831055,3.2956061363220215,,,,0.9220473891827794,
F-M05,cstar,9000,False,RECOVERY_UNRELIABLE,2.6950924396514893,2.9128639698028564,,,,0.42515778942240606,
F-M05,cstar,9250,False,RECOVERY_UNRELIABLE,2.695830821990967,3.913487434387207,,,,1.9815011753638585,
F-M05,cstar,9500,False,RECOVERY_UNRELIABLE,2.6842851638793945,2.941060781478882,,,,0.4462587438192632,
F-M05,cstar,9750,False,RECOVERY_UNRELIABLE,2.6937670707702637,3.355726480484009,,,,1.1306357292003102,
F-M05,cstar,10000,False,RECOVERY_UNRELIABLE,2.6853561401367188,3.403388261795044,,,,1.0765968118939133,
F-M05,cstar,10250,False,RECOVERY_UNRELIABLE,2.6834475994110107,3.2250800132751465,,,,0.9391641172766683,
F-M05,cstar,10500,False,RECOVERY_UNRELIABLE,2.6882400512695312,3.257510185241699,,,,0.9793313621315691,
F-M05,cstar,10750,False,RECOVERY_UNRELIABLE,2.690513849258423,3.8180739879608154,,,,1.7041239217420419,
F-M05,cstar,11000,False,RECOVERY_UNRELIABLE,2.686070442199707,3.082855224609375,,,,0.626923648102416,
F-M05,cstar,11250,False,RECOVERY_UNRELIABLE,2.685723304748535,3.189639091491699,,,,0.8948832797507444,
F-M05,cstar,11500,False,RECOVERY_UNRELIABLE,2.689124345779419,6.113551139831543,,,,5.054753565871051,
F-M05,cstar,11750,False,RECOVERY_UNRELIABLE,2.681710958480835,5.531932353973389,,,,3.874565453711483,
F-M05,cstar,12000,False,RECOVERY_UNRELIABLE,2.6871800422668457,6.268059730529785,,,,5.20140998903248,
F-M05,cstar,12250,False,RECOVERY_UNRELIABLE,2.6936094760894775,4.882985591888428,,,,3.236458131670951,
F-M05,cstar,12500,False,RECOVERY_UNRELIABLE,2.688783884048462,5.807769775390625,,,,4.709403329259819,
F-M05,cstar,12750,False,RECOVERY_UNRELIABLE,2.684929132461548,6.981067180633545,,,,6.104328855557573,
F-M05,cstar,13000,False,RECOVERY_UNRELIABLE,2.691150188446045,4.52730655670166,,,,2.8899209359288216,
F-M05,cstar,13250,False,RECOVERY_UNRELIABLE,2.691274404525757,5.646241188049316,,,,4.7148457342220675,
F-M05,cstar,13500,False,RECOVERY_UNRELIABLE,2.694181442260742,4.903576850891113,,,,3.285186083548599,
F-M05,cstar,13750,False,RECOVERY_UNRELIABLE,2.6840169429779053,6.688421249389648,,,,6.002237964835431,
F-M05,cstar,14000,False,RECOVERY_UNRELIABLE,2.6918320655822754,6.538450717926025,,,,5.540334833347135,
F-M05,cstar,14250,False,RECOVERY_UNRELIABLE,2.6882715225219727,7.292872428894043,,,,6.446505120231046,
F-M05,cstar,14500,False,RECOVERY_UNRELIABLE,2.6881203651428223,6.673626899719238,,,,6.079193191114398,
F-M05,cstar,14750,False,RECOVERY_UNRELIABLE,2.689020872116089,7.907048225402832,,,,7.470610393351977,
F-M05,cstar,15000,False,RECOVERY_UNRELIABLE,2.6868386268615723,6.816592216491699,,,,5.595423402918709,
F-M05,cstar,15250,False,RECOVERY_UNRELIABLE,2.6951076984405518,6.497100353240967,,,,5.627513784882095,
F-M05,cstar,15500,False,RECOVERY_UNRELIABLE,2.6922085285186768,5.777032375335693,,,,4.937315900226433,
F-M05,cstar,15750,False,RECOVERY_UNRELIABLE,2.689845085144043,6.859372615814209,,,,6.2285127237108,
F-M05,cstar,16000,False,RECOVERY_UNRELIABLE,2.691622495651245,6.825244426727295,,,,6.047438851528696,
F-M05,cstar,16250,False,RECOVERY_UNRELIABLE,2.686089515686035,6.532200813293457,,,,5.846963126179243,
F-M05,cstar,16500,False,RECOVERY_UNRELIABLE,2.6884632110595703,7.713611125946045,,,,7.201384339365694,
F-M05,cstar,16750,False,RECOVERY_UNRELIABLE,2.6871225833892822,7.310579776763916,,,,6.543620038380225,
F-M05,cstar,17000,False,RECOVERY_UNRELIABLE,2.6910109519958496,6.938815593719482,,,,6.153335592812961,
F-M05,cstar,17250,False,RECOVERY_UNRELIABLE,2.697066307067871,7.3182501792907715,,,,6.48826674868663,
F-M05,cstar,17500,False,RECOVERY_UNRELIABLE,2.6948819160461426,7.36940860748291,,,,6.850763718684514,
F-M05,cstar,17750,False,RECOVERY_UNRELIABLE,2.6921157836914062,7.27229642868042,,,,6.4265211580859285,
F-M05,cstar,18000,False,RECOVERY_UNRELIABLE,2.6888620853424072,7.403595924377441,,,,6.434859016173415,
F-M05,cstar,18250,False,RECOVERY_UNRELIABLE,2.692548990249634,7.534709453582764,,,,7.349552053610483,
F-M05,cstar,18500,False,RECOVERY_UNRELIABLE,2.6893110275268555,7.652828216552734,,,,6.800862799485524,
F-M05,cstar,18750,False,RECOVERY_UNRELIABLE,2.6937360763549805,7.448100566864014,,,,6.677158017489645,
F-M05,cstar,19000,False,RECOVERY_UNRELIABLE,2.688861846923828,7.900871753692627,,,,7.4032280297742945,
F-M05,cstar,19250,False,RECOVERY_UNRELIABLE,2.6966488361358643,8.272909164428711,,,,7.935299990442064,
F-M05,cstar,19500,False,RECOVERY_UNRELIABLE,2.6875650882720947,7.757880687713623,,,,7.1370896674030355,
F-M05,cstar,19750,False,RECOVERY_UNRELIABLE,2.6914989948272705,7.529476165771484,,,,6.973665594028101,
F-M05,cstar,20000,False,RECOVERY_UNRELIABLE,2.6930582523345947,8.572181701660156,,,,7.89707762815886,
F-M05,cstar,20250,False,RECOVERY_UNRELIABLE,2.6885123252868652,7.217385768890381,,,,6.023559278613991,
F-M05,cstar,20500,False,RECOVERY_UNRELIABLE,2.692080020904541,7.241954326629639,,,,6.437964340514607,
F-M05,cstar,20750,False,RECOVERY_UNRELIABLE,2.688041925430298,7.344438076019287,,,,6.351976619064808,
F-M05,cstar,21000,False,RECOVERY_UNRELIABLE,2.688511610031128,7.6221723556518555,,,,7.292552975863218,
F-M05,cstar,21250,False,RECOVERY_UNRELIABLE,2.6891849040985107,6.831749439239502,,,,5.600238240659237,
F-M05,cstar,21500,False,RECOVERY_UNRELIABLE,2.6959714889526367,6.796445369720459,,,,5.547960943745242,
F-M05,cstar,21750,False,RECOVERY_UNRELIABLE,2.68866229057312,7.764087677001953,,,,7.212695251703262,
F-M05,cstar,22000,False,RECOVERY_UNRELIABLE,2.690316915512085,7.42248010635376,,,,6.527142547070979,
F-M05,cstar,22250,False,RECOVERY_UNRELIABLE,2.693570613861084,7.1643900871276855,,,,6.002402363386418,
F-M05,cstar,22500,False,RECOVERY_UNRELIABLE,2.688575029373169,6.643619060516357,,,,5.192288977702458,
F-M05,cstar,22750,False,RECOVERY_UNRELIABLE,2.6867125034332275,4.746359825134277,,,,3.032401409563089,
F-M05,cstar,23000,False,RECOVERY_UNRELIABLE,2.6912307739257812,7.57836389541626,,,,6.776473617421256,
F-M05,cstar,23250,False,RECOVERY_UNRELIABLE,2.6909608840942383,5.5795722007751465,,,,3.840440520395835,
F-M05,cstar,23500,False,RECOVERY_UNRELIABLE,2.6871678829193115,7.309584140777588,,,,6.30557794617282,
F-M05,cstar,23750,False,RECOVERY_UNRELIABLE,2.6880834102630615,6.57836389541626,,,,5.258401332232687,
F-M05,cstar,24000,False,RECOVERY_UNRELIABLE,2.691847562789917,7.487700462341309,,,,6.640992273853884,
F-M05,cstar,24250,False,RECOVERY_UNRELIABLE,2.6906423568725586,7.002322196960449,,,,5.84781031847,
F-M05,cstar,24500,False,RECOVERY_UNRELIABLE,2.6903648376464844,7.143463134765625,,,,6.552180849048825,
F-M05,cstar,24750,False,RECOVERY_UNRELIABLE,2.688899040222168,7.4135918617248535,,,,6.455610428816741,
F-M05,cstar,25000,False,RECOVERY_UNRELIABLE,2.6962978839874268,5.582352161407471,,,,3.829863241149319,
F-M05,cstar,25250,False,RECOVERY_UNRELIABLE,2.6867098808288574,5.871974945068359,,,,4.610658021966615,
F-M05,cstar,25500,False,RECOVERY_UNRELIABLE,2.6894078254699707,6.512436866760254,,,,5.44103105339739,
F-M05,cstar,25750,False,RECOVERY_UNRELIABLE,2.687614917755127,6.138197422027588,,,,4.698540775775909,
F-M05,cstar,26000,False,RECOVERY_UNRELIABLE,2.6896655559539795,6.98961877822876,,,,6.272430232216914,
F-M05,cstar,26250,False,RECOVERY_UNRELIABLE,2.6870791912078857,5.642815113067627,,,,3.9798843283123437,
F-M05,cstar,26500,False,RECOVERY_UNRELIABLE,2.688448667526245,5.446964263916016,,,,3.699313642846212,
F-M05,cstar,26750,False,RECOVERY_UNRELIABLE,2.690307140350342,4.235480308532715,,,,2.1542049293551178,
F-M05,cstar,27000,False,RECOVERY_UNRELIABLE,2.6918437480926514,6.679555416107178,,,,5.763285384741093,
F-M05,cstar,27250,False,RECOVERY_UNRELIABLE,2.690837860107422,5.622805118560791,,,,4.240066292964749,
F-M05,cstar,27500,False,RECOVERY_UNRELIABLE,2.6887075901031494,5.559175491333008,,,,4.149628702700137,
F-M05,cstar,27750,False,RECOVERY_UNRELIABLE,2.68971586227417,6.776425838470459,,,,6.046493163274394,
F-M05,cstar,28000,False,RECOVERY_UNRELIABLE,2.6923210620880127,5.807055950164795,,,,4.348756611744562,
F-M05,cstar,28250,False,RECOVERY_UNRELIABLE,2.690835952758789,4.761059284210205,,,,2.8205754487713177,
F-M05,cstar,28500,False,RECOVERY_UNRELIABLE,2.690394401550293,3.9748589992523193,,,,1.9218055104878211,
F-M05,cstar,28750,False,RECOVERY_UNRELIABLE,2.685558319091797,6.158727645874023,,,,4.74088180926111,
F-M05,cstar,29000,False,RECOVERY_UNRELIABLE,2.691735029220581,6.012116432189941,,,,4.85115508587824,
F-M05,cstar,29250,False,RECOVERY_UNRELIABLE,2.6931638717651367,6.382905006408691,,,,5.367723096642229,
F-M05,cstar,29500,False,RECOVERY_UNRELIABLE,2.6890621185302734,5.148610591888428,,,,3.5621604175700083,
F-M05,cstar,29750,False,RECOVERY_UNRELIABLE,2.6856627464294434,4.365053176879883,,,,2.2936525499986278,
F-M05,cstar,30000,False,RECOVERY_UNRELIABLE,2.6880335807800293,4.860629081726074,,,,3.0887139163249064,
F-M05,cstar,30250,False,RECOVERY_UNRELIABLE,2.6880574226379395,5.09082555770874,,,,3.4416245049900476,
F-M05,cstar,30500,False,RECOVERY_UNRELIABLE,2.6929266452789307,4.288686275482178,,,,2.222341807352172,
F-M05,cstar,30750,False,RECOVERY_UNRELIABLE,2.6894664764404297,4.77880859375,,,,3.0535528765287663,
F-M05,cstar,31000,False,RECOVERY_UNRELIABLE,2.6887335777282715,3.8548362255096436,,,,1.6645137639178162,
F-M05,cstar,31250,False,RECOVERY_UNRELIABLE,2.689546823501587,3.978671073913574,,,,1.8488295832607478,
F-M05,cstar,31500,False,RECOVERY_UNRELIABLE,2.691606283187866,3.3803555965423584,,,,1.0393716259466277,
F-M05,cstar,31750,False,RECOVERY_UNRELIABLE,2.688699245452881,4.089189529418945,,,,2.0466992501252226,
F-M05,cstar,32000,False,RECOVERY_UNRELIABLE,2.6936395168304443,4.052903652191162,,,,1.9209717202186585,
F-M05,cstar,32250,False,RECOVERY_UNRELIABLE,2.691213369369507,3.745624542236328,,,,1.5178974754942787,
F-M05,cstar,32500,False,RECOVERY_UNRELIABLE,2.6911442279815674,3.2784504890441895,,,,0.9668284978634781,
F-M05,cstar,32750,False,RECOVERY_UNRELIABLE,2.689089775085449,3.2999684810638428,,,,1.010098253521654,
F-M05,cstar,33000,False,RECOVERY_UNRELIABLE,2.6907284259796143,3.997572183609009,,,,1.926851736307144,
F-M05,cstar,33250,False,RECOVERY_UNRELIABLE,2.694735288619995,4.341594696044922,,,,2.3543048913114597,
F-M05,cstar,33500,False,RECOVERY_UNRELIABLE,2.6906204223632812,5.038832187652588,,,,3.4587156367798646,
F-M05,cstar,33750,False,RECOVERY_UNRELIABLE,2.692620038986206,4.2713422775268555,,,,2.277433416214254,
F-M05,cstar,34000,False,RECOVERY_UNRELIABLE,2.688753604888916,5.6142964363098145,,,,4.418692173129982,
F-M05,cstar,34250,False,RECOVERY_UNRELIABLE,2.6891119480133057,3.7308385372161865,,,,1.508515770667129,
F-M05,cstar,34500,False,RECOVERY_UNRELIABLE,2.6864066123962402,3.9778599739074707,,,,1.8827559708886672,
F-M05,cstar,34750,False,RECOVERY_UNRELIABLE,2.6882100105285645,3.706672191619873,,,,1.5766664727528885,
F-M05,cstar,35000,False,RECOVERY_UNRELIABLE,2.6924726963043213,4.935232162475586,,,,3.3950464727812335,
F-M05,cstar,35250,False,RECOVERY_UNRELIABLE,2.686101198196411,4.635674953460693,,,,2.945131842361556,
F-M05,cstar,35500,False,RECOVERY_UNRELIABLE,2.6908457279205322,4.668928623199463,,,,2.893749357130792,
F-M05,cstar,35750,False,RECOVERY_UNRELIABLE,2.6901352405548096,4.600998401641846,,,,2.7922761529849636,
F-M05,cstar,36000,False,RECOVERY_UNRELIABLE,2.6907870769500732,4.917752742767334,,,,3.3726051574117597,
F-M05,cstar,36250,False,RECOVERY_UNRELIABLE,2.6904799938201904,4.065944671630859,,,,2.017782187660535,
F-M05,cstar,36500,False,RECOVERY_UNRELIABLE,2.6900906562805176,4.838709831237793,,,,3.1483766893545786,
F-M05,cstar,36750,False,RECOVERY_UNRELIABLE,2.6895053386688232,3.773162841796875,,,,1.5798764709962736,
F-M05,cstar,37000,False,RECOVERY_UNRELIABLE,2.688297986984253,4.807000637054443,,,,3.2007385187016584,
F-M05,cstar,37250,False,RECOVERY_UNRELIABLE,2.6888175010681152,4.496711730957031,,,,2.740913401544094,
F-M05,cstar,37500,False,RECOVERY_UNRELIABLE,2.690103530883789,3.8324766159057617,,,,1.6683725512855583,
F-M05,cstar,37750,False,RECOVERY_UNRELIABLE,2.6886258125305176,3.9545886516571045,,,,1.8466959163380992,
F-M05,cstar,38000,False,RECOVERY_UNRELIABLE,2.6896326541900635,3.8704516887664795,,,,1.7867865838276016,
F-M05,cstar,38250,False,RECOVERY_UNRELIABLE,2.689268112182617,3.8481225967407227,,,,1.7536706418130128,
F-M05,cstar,38500,False,RECOVERY_UNRELIABLE,2.688478946685791,3.940155029296875,,,,1.8379501138130823,
F-M05,cstar,38750,False,RECOVERY_UNRELIABLE,2.6895997524261475,3.648597240447998,,,,1.3936484071612358,
F-M05,cstar,39000,False,RECOVERY_UNRELIABLE,2.689624547958374,3.8270533084869385,,,,1.672478447672393,
F-M05,cstar,39250,False,RECOVERY_UNRELIABLE,2.6905179023742676,3.6353814601898193,,,,1.4506553765469128,
F-M05,cstar,39500,False,RECOVERY_UNRELIABLE,2.690472364425659,3.4993062019348145,,,,1.1927024463978078,
F-M05,cstar,39750,False,RECOVERY_UNRELIABLE,2.690483331680298,3.7668545246124268,,,,1.5709244414170582,
F-M05,cstar,40000,False,RECOVERY_UNRELIABLE,2.6910226345062256,3.6202585697174072,,,,1.3515592266784766,
F-M05,cstar,40250,False,RECOVERY_UNRELIABLE,2.6909091472625732,3.6167449951171875,,,,1.4146625100738468,
F-M05,cstar,40500,False,RECOVERY_UNRELIABLE,2.6899173259735107,3.34426212310791,,,,0.9862639833324484,
F-M05,cstar,40750,False,RECOVERY_UNRELIABLE,2.689276695251465,3.388300657272339,,,,1.0321133150988155,
F-M05,cstar,41000,False,RECOVERY_UNRELIABLE,2.6892685890197754,3.3368852138519287,,,,0.9727392311725351,
F-M05,cstar,41250,False,RECOVERY_UNRELIABLE,2.6892054080963135,3.496762752532959,,,,1.2315217825935945,
F-M05,cstar,41500,False,RECOVERY_UNRELIABLE,2.6899020671844482,3.458956718444824,,,,1.1351421845952667,
F-M05,cstar,41750,False,RECOVERY_UNRELIABLE,2.6894664764404297,3.576578140258789,,,,1.3070129131774102,
F-M05,cstar,42000,False,RECOVERY_UNRELIABLE,2.6893703937530518,3.6343767642974854,,,,1.4376352447768048,
F-M05,cstar,42250,False,RECOVERY_UNRELIABLE,2.6891403198242188,3.3862111568450928,,,,1.0330264346135987,
F-M05,cstar,42500,False,RECOVERY_UNRELIABLE,2.6887969970703125,3.518479824066162,,,,1.26754389449954,
F-M05,cstar,42750,False,RECOVERY_UNRELIABLE,2.6887614727020264,3.657000780105591,,,,1.4788196782436636,
