run,row,inherited_target_contact,scene,tx,precision,recall,f1
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,3,41.39823877040947,63.29642857142858,50.0571945036788
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,4,78.93980286317766,96.10357142857143,86.68019585105013
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,5,86.3442925469815,81.88214285714285,84.05403919124521
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,0,80.26531346146162,71.74285714285715,75.76517623097668
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,1,43.75494991847193,33.542857142857144,37.97432528050136
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,2,90.83646112600536,60.503571428571426,72.63022508038586
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,3,40.04641259360272,59.78214285714286,47.96343787160274
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,4,78.70706589677957,94.44285714285714,85.85993051722458
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,5,85.15349040457376,83.51428571428572,84.32592272047023
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,0,79.21195652173914,72.875,75.91145833333334
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,1,44.013904982618776,33.91428571428571,38.30963187090267
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,2,90.6681538134693,60.96785714285714,72.90937046211668
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,3,40.04705075109663,58.364285714285714,47.50098100483962
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,4,79.27415960069759,94.16071428571429,86.07855300532175
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,5,84.97767535647415,84.28571428571429,84.63028042745464
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,clean,0,86.099404642451,91.93571428571428,88.92189712943453
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,clean,1,58.03339990651426,48.775,53.00293016125589
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,clean,2,95.7565145741065,66.40714285714286,78.42591420979375
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,clean,3,52.73957095149148,66.55357142857142,58.84674898158967
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,clean,4,96.58190624459436,99.70357142857142,98.11791582461998
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,clean,5,87.08915631469979,96.14642857142857,91.39394350896252
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_clear_weak,0,83.52992747270264,74.86071428571428,78.9580743586846
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_clear_weak,1,45.579062710721516,38.625,41.81487782245593
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_clear_weak,2,92.69169108297861,59.88214285714286,72.75922671353251
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_clear_weak,3,42.32561598334242,60.98214285714286,49.969272189868605
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_clear_weak,4,82.70151455842944,98.09285714285714,89.74203982944242
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_clear_weak,5,85.86214410226613,84.43928571428572,85.14477095937771
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_low_elev_weak,0,79.7413959970578,73.56428571428572,76.52839441957236
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_low_elev_weak,1,43.35231287145172,37.25357142857143,40.0722229692092
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_low_elev_weak,2,91.5929459381324,56.574999999999996,69.94591014460757
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_low_elev_weak,3,40.76570911103285,57.878571428571426,47.8377660359536
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_low_elev_weak,4,81.6496840322922,96.44285714285714,88.4318766066838
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_low_elev_weak,5,85.03537483027227,84.99285714285715,85.01411067052477
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_rain_weak,0,78.95830185828675,74.66071428571428,76.74939422865114
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_rain_weak,1,44.40413867018426,38.471428571428575,41.225434853326696
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_rain_weak,2,91.6647452155868,56.792857142857144,70.13319220252271
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_rain_weak,3,41.01477730701664,56.699999999999996,47.59848893685915
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_rain_weak,4,82.55949103811096,96.39999999999999,88.94454147032656
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,False,leo_rain_weak,5,84.77994038225495,86.33928571428572,85.55250818366805
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,clean,0,86.30196643328532,92.00714285714285,89.06328326217351
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,clean,1,61.164954915859006,45.30357142857142,52.052770881634835
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,clean,2,95.56098937270761,72.57857142857142,82.4990865911582
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,clean,3,51.3692421787019,66.79285714285714,58.074432903255854
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,clean,4,95.93568557391693,99.72857142857143,97.79536659253681
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,clean,5,87.52203721841332,95.74285714285715,91.44806413099096
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_clear_weak,0,82.97439578846614,74.30357142857143,78.39996985341222
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_clear_weak,1,46.0079743265584,33.792857142857144,38.96553144174938
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_clear_weak,2,92.70035470107439,64.40357142857142,76.0036246391166
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_clear_weak,3,41.00511713065114,62.38928571428571,49.48585025919945
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_clear_weak,4,81.07691843082777,95.88214285714287,87.86019341220363
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_clear_weak,5,85.56928508384819,83.1,84.31656761849543
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_low_elev_weak,0,78.3492501821808,72.95714285714286,75.55711723041074
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_low_elev_weak,1,43.379038762632256,32.653571428571425,37.25981620718463
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_low_elev_weak,2,91.74346741841049,60.43928571428572,72.87172199974164
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_low_elev_weak,3,39.650222498684144,59.18928571428571,47.48846671824408
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_low_elev_weak,4,80.51700847353555,93.66428571428571,86.59446608994254
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_low_elev_weak,5,84.51523150460154,84.61785714285715,84.56651318842131
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_rain_weak,0,77.03294257308207,74.16071428571429,75.56954654632797
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_rain_weak,1,44.1067703394652,33.225,37.900268882913714
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_rain_weak,2,91.44937623815387,61.0,73.18379501681771
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_rain_weak,3,39.76710838607595,57.44642857142858,46.99918186068256
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_rain_weak,4,80.60004928536225,93.45,86.55067478168827
a1_mechanism_periodic_s392005_20260910_r1,B2_RC4_WEIGHT,False,leo_rain_weak,5,84.14131086274371,85.23214285714286,84.68321416532122
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,clean,0,89.51610113797517,92.42857142857143,90.94902567166278
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,clean,1,59.93121238177128,44.80714285714286,51.277230555442024
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,clean,2,97.58897289323252,75.60357142857143,85.20083715688642
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,clean,3,51.897956457860296,69.38571428571429,59.381065179185455
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,clean,4,86.98997072198344,99.74642857142857,92.93248594150334
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,clean,5,88.29210311269594,84.89285714285715,86.55912020683878
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_clear_weak,0,76.36462425812923,65.25357142857143,70.37322343334745
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_clear_weak,1,42.1265015015015,32.06428571428571,36.41304347826087
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_clear_weak,2,92.3652440061214,58.199999999999996,71.40634927590212
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_clear_weak,3,38.820850649924836,62.71785714285715,47.95728876508821
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_clear_weak,4,76.0538008886754,90.47142857142858,82.63848111176355
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_clear_weak,5,86.93885230479775,82.51428571428572,84.66880439761796
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_low_elev_weak,0,71.23396797578269,63.87142857142857,67.35208827627763
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_low_elev_weak,1,39.02056626394909,30.22142857142857,34.06190878718351
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_low_elev_weak,2,90.94382424929854,54.40714285714285,68.0833947844741
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_low_elev_weak,3,36.80084460218339,58.510714285714286,45.18326484459031
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_low_elev_weak,4,74.7342848466444,87.89285714285714,80.78122435581815
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_low_elev_weak,5,85.79362434743975,82.75714285714287,84.24803214019524
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_rain_weak,0,69.9108899432936,64.725,67.21807021122711
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_rain_weak,1,39.259157256954005,30.546428571428567,34.35905676294541
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_rain_weak,2,90.81106700633924,54.74285714285714,68.30811738229463
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_rain_weak,3,36.74178771206925,57.00357142857143,44.68302515362327
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_rain_weak,4,75.07128184688966,87.45,80.7892175462329
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,False,leo_rain_weak,5,85.53410835709585,83.56071428571428,84.53589623152799
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,clean,0,87.43540378964434,92.45357142857142,89.87449441908102
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,clean,1,61.13325740318907,46.00714285714286,52.50244538637104
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,clean,2,95.59432426145615,73.38571428571429,83.03060915243964
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,clean,3,52.606196551240714,67.00714285714285,58.93976282101626
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,clean,4,96.37330754352031,99.65,97.98426745329401
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,clean,5,86.18026851228812,96.05714285714285,90.8510530493675
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_clear_weak,0,81.50425913900455,76.20357142857142,78.76483508370401
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_clear_weak,1,46.693326668332915,33.36071428571429,38.9167795021352
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_clear_weak,2,92.60967609676096,64.53571428571429,76.06499410675198
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_clear_weak,3,41.59662859468908,62.042857142857144,49.80290411822886
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_clear_weak,4,82.4943421616001,96.33571428571429,88.8793699957165
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_clear_weak,5,85.13091261717487,84.65357142857142,84.89157101158605
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_low_elev_weak,0,76.83772026837721,74.43928571428572,75.6194898958749
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_low_elev_weak,1,43.807574206755376,32.1,37.05093060164478
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_low_elev_weak,2,91.38802279324804,60.71428571428571,72.95824213553065
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_low_elev_weak,3,40.05173633989799,58.61428571428572,47.5868767850153
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_low_elev_weak,4,81.83681709476038,94.10357142857143,87.54256856653986
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_low_elev_weak,5,84.22028620412162,85.96785714285714,85.0850992382602
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_rain_weak,0,75.22483940042827,75.27857142857142,75.25169582292038
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_rain_weak,1,44.958189867191344,32.64285714285714,37.82329815849369
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_rain_weak,2,90.78764561291011,60.67857142857142,72.74050605814104
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_rain_weak,3,40.122991967871485,57.08928571428571,47.12558962264151
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_rain_weak,4,82.00043582479843,94.075,87.62370473861917
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,False,leo_rain_weak,5,83.71587339937183,86.625,85.14559528197567
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,clean,0,87.52787020203753,91.13214285714287,89.29365037705807
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,clean,1,60.49614734072543,45.98571428571429,52.25225225225225
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,clean,2,94.23420879224325,71.50357142857143,81.31015717012549
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,clean,3,51.555232948893725,68.48928571428571,58.827860177615534
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,clean,4,92.30438236462332,99.59642857142858,95.81186009757438
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,clean,5,88.6986301369863,91.57499999999999,90.1138679974696
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_clear_weak,0,84.04008927443468,71.275,77.13297389220631
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_clear_weak,1,46.068360104594696,35.23571428571429,39.930386919216446
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_clear_weak,2,90.13631887212978,62.10714285714286,73.54153891696446
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_clear_weak,3,40.63292022228939,62.410714285714285,49.22049938738434
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_clear_weak,4,77.63131151824861,95.48928571428571,85.63924344581285
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_clear_weak,5,86.11664622930716,80.26071428571429,83.08562555456966
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_low_elev_weak,0,79.61145194274029,69.51785714285714,74.2230695900858
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_low_elev_weak,1,43.27676842202342,33.517857142857146,37.777241073944374
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_low_elev_weak,2,89.163632411282,58.596428571428575,70.71830348483869
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_low_elev_weak,3,39.08249098748851,59.239285714285714,47.094731761332184
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_low_elev_weak,4,77.19623418652544,93.71071428571427,84.65558961122763
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_low_elev_weak,5,85.20642201834863,82.26071428571429,83.70766099723798
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_rain_weak,0,78.1261048909841,71.025,74.40651014872323
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_rain_weak,1,44.03334105116925,33.96071428571428,38.34660752091945
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_rain_weak,2,88.9326570256853,58.86071428571429,70.83727327430586
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_rain_weak,3,39.30547466511357,57.846428571428575,46.80672754594845
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_rain_weak,4,77.28305449824437,93.54285714285714,84.63912362055872
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,False,leo_rain_weak,5,84.76518174164501,82.70357142857144,83.7216869430033
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,clean,0,84.70592135800014,91.24642857142857,87.85461297754547
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,clean,1,63.196785066113556,52.23214285714286,57.19369598373157
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,clean,2,95.61202076677317,68.40357142857142,79.75099933377749
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,clean,3,53.95152182097246,66.53571428571429,59.58644512321888
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,clean,4,94.97366185216653,99.80714285714286,97.33043099695254
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,clean,5,86.3032434544744,94.65,90.28411800776726
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_clear_weak,0,81.74025033203203,72.53571428571428,76.8633981115295
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_clear_weak,1,47.66146993318486,36.68571428571429,41.45947691314175
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_clear_weak,2,92.30272017236736,61.199999999999996,73.60034360571245
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_clear_weak,3,41.87576934002462,63.17857142857143,50.36729115654006
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_clear_weak,4,81.13246784112177,97.53571428571428,88.58111285901947
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_clear_weak,5,85.44469426117726,82.79285714285714,84.0978759681486
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_low_elev_weak,0,77.3200665918154,71.325,74.2016385219863
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_low_elev_weak,1,44.573468281221764,35.232142857142854,39.35609989627384
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_low_elev_weak,2,91.55321080099841,57.63928571428571,70.74164986411853
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_low_elev_weak,3,40.354735036125945,59.64285714285714,48.13859302711039
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_low_elev_weak,4,80.8227867218413,95.56428571428572,87.57752794278888
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_low_elev_weak,5,84.34511657891909,84.10714285714286,84.22596162443448
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_rain_weak,0,76.13789489444528,72.64642857142857,74.35119526281161
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_rain_weak,1,45.19629029353502,35.85357142857143,39.98645742053692
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_rain_weak,2,90.97160107334525,58.11785714285714,70.92486052998606
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_rain_weak,3,40.537836147592245,57.875,47.67929385803604
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_rain_weak,4,81.19572478289913,95.50357142857143,87.77037450356123
a1_mechanism_periodic_s392005_20260910_r1,D3_TANGENT,False,leo_rain_weak,5,84.09902740937224,84.925,84.50999555752998
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,clean,0,87.03512568669886,93.36071428571428,90.08701645558715
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,clean,1,62.880978338152346,47.37857142857143,54.03996170845468
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,clean,2,96.302032005256,73.28928571428571,83.23429799833701
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,clean,3,54.249034310384005,68.21428571428572,60.43538792557904
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,clean,4,96.6170875129713,99.75714285714285,98.16201019153048
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,clean,5,86.06278426258707,96.63928571428572,91.04490166719941
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_clear_weak,0,80.75376695599896,76.75357142857143,78.70287294233974
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_clear_weak,1,45.61741122565865,35.55714285714286,39.96387355745108
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_clear_weak,2,91.6415702435674,61.94642857142857,73.92332772178064
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_clear_weak,3,43.91793243000948,61.23571428571428,51.15078832356319
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_clear_weak,4,83.14575898984353,97.3607142857143,89.69351999605179
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_clear_weak,5,84.31284062901379,86.74285714285715,85.5105884838136
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_low_elev_weak,0,76.59071054164241,75.14642857142857,75.86169599077012
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_low_elev_weak,1,42.88119075042084,34.57142857142857,38.28053940760074
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_low_elev_weak,2,90.54024616054896,59.375,71.71821750571588
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_low_elev_weak,3,42.11343189351292,57.175,48.50183294452692
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_low_elev_weak,4,82.2331114398422,95.29642857142858,88.28414505029116
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_low_elev_weak,5,83.55647099210437,86.92857142857143,85.20917206371433
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_rain_weak,0,75.3303808680248,75.93571428571428,75.63183637172077
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_rain_weak,1,43.44258679253606,35.17142857142857,38.87189405751051
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_rain_weak,2,89.99567146412726,59.40357142857143,71.56748849016824
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_rain_weak,3,42.11355182057618,55.392857142857146,47.84895648552345
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_rain_weak,4,82.45255564843194,95.11785714285715,88.33352680718396
a1_mechanism_periodic_s392005_20260910_r1,E0_RESPONSE_ONLY,False,leo_rain_weak,5,83.31186003933003,87.75714285714285,85.47674539951996
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,clean,0,90.42992822446169,89.09285714285714,89.75641348541
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,clean,1,57.78402393689365,45.52142857142857,50.92492708458188
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,clean,2,97.35637552545539,74.44285714285715,84.37158469945355
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,clean,3,52.4738318765512,69.46785714285714,59.786684699084034
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,clean,4,95.31884404107953,99.775,97.49603029192623
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,clean,5,85.80261048774904,93.675,89.5661527429186
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,leo_clear_weak,0,82.67245828315843,68.65357142857142,75.0136580035901
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,leo_clear_weak,1,44.87822844252106,34.81428571428572,39.21079624303614
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,leo_clear_weak,2,92.10773740390465,59.47857142857143,72.28141750396043
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,leo_clear_weak,3,41.03081438004402,63.91428571428571,49.97765862377123
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,leo_clear_weak,4,79.999391801484,93.95357142857142,86.416792589186
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,leo_clear_weak,5,85.68164241018069,87.04642857142856,86.3586436594267
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,False,leo_low_elev_weak,0,78.70794633642932,68.09642857142858,73.01866921972236
