run,row,inherited_target_contact,scene,true_tx,predicted_tx,count
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,3,2,978
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,3,3,15794
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,3,4,234
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,3,5,146
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,4,0,14
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,4,1,684
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,4,2,131
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,4,3,626
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,4,4,26512
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,4,5,33
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,5,0,89
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,5,1,411
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,5,2,399
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,5,3,21
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,5,4,3257
a1_fast_v2_s392005_20260909_r1,F2_WARM_EMA,False,leo_rain_weak,5,5,23823
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,0,0,26107
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,0,1,424
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,0,2,124
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,0,3,1320
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,0,4,16
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,0,5,9
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,1,0,964
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,1,1,12746
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,1,2,20
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,1,3,14186
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,1,4,71
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,1,5,13
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,2,0,896
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,2,1,1378
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,2,2,20729
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,2,3,1259
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,2,4,108
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,2,5,3630
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,3,0,2014
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,3,1,6388
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,3,2,458
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,3,3,19062
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,3,4,28
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,3,5,50
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,4,0,4
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,4,1,19
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,4,2,34
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,4,3,4
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,4,4,27935
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,4,5,4
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,5,0,22
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,5,1,51
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,5,2,246
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,5,3,23
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,5,4,1681
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,clean,5,5,25977
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,0,0,20151
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,0,1,2250
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,0,2,220
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,0,3,5268
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,0,4,94
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,0,5,17
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,1,0,609
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,1,1,9891
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,1,2,48
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,1,3,16953
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,1,4,479
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,1,5,20
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,2,0,718
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,2,1,1389
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,2,2,17805
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,2,3,1839
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,2,4,2567
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,2,5,3682
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,3,0,2301
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,3,1,7424
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,3,2,839
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,3,3,17173
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,3,4,134
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,3,5,129
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,4,0,7
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,4,1,480
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,4,2,141
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,4,3,334
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,4,4,27026
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,4,5,12
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,5,0,25
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,5,1,573
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,5,2,400
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,5,3,23
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,5,4,4216
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_clear_weak,5,5,22763
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,0,0,19585
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,0,1,2425
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,0,2,276
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,0,3,5466
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,0,4,227
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,0,5,21
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,1,0,1105
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,1,1,9441
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,1,2,78
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,1,3,16602
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,1,4,752
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,1,5,22
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,2,0,933
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,2,1,1598
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,2,2,16812
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,2,3,2009
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,2,4,2728
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,2,5,3920
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,3,0,2852
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,3,1,7568
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,3,2,841
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,3,3,16266
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,3,4,333
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,3,5,140
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,4,0,18
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,4,1,616
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,4,2,161
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,4,3,680
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,4,4,26506
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,4,5,19
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,5,0,94
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,5,1,571
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,5,2,432
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,5,3,25
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,5,4,3661
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_low_elev_weak,5,5,23217
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,0,0,20035
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,0,1,2412
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,0,2,260
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,0,3,5074
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,0,4,183
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,0,5,36
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,1,0,1268
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,1,1,9580
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,1,2,82
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,1,3,16278
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,1,4,770
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,1,5,22
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,2,0,941
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,2,1,1655
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,2,2,16952
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,2,3,1865
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,2,4,2489
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,2,5,4098
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,3,0,3131
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,3,1,7608
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,3,2,913
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,3,3,15889
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,3,4,304
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,3,5,155
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,4,0,12
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,4,1,620
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,4,2,169
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,4,3,694
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,4,4,26478
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,4,5,27
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,5,0,62
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,5,1,401
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,5,2,395
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,5,3,22
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,5,4,3711
a1_fast_v2_s392005_20260909_r1,F3_COVERAGE_KL,False,leo_rain_weak,5,5,23409
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,0,0,25311
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,0,1,667
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,0,2,137
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,0,3,1858
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,0,4,18
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,0,5,9
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,1,0,503
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,1,1,13376
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,1,2,18
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,1,3,14032
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,1,4,58
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,1,5,13
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,2,0,1742
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,2,1,1210
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,2,2,20008
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,2,3,1270
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,2,4,185
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,2,5,3585
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,3,0,2064
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,3,1,6512
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,3,2,496
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,3,3,18863
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,3,4,22
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,3,5,43
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,4,0,7
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,4,1,29
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,4,2,63
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,4,3,25
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,4,4,27873
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,4,5,3
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,5,0,33
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,5,1,69
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,5,2,232
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,5,3,13
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,5,4,2592
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,clean,5,5,25061
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,0,0,20490
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,0,1,2147
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,0,2,182
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,0,3,5109
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,0,4,56
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,0,5,16
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,1,0,523
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,1,1,9730
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,1,2,31
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,1,3,17344
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,1,4,348
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,1,5,24
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,2,0,771
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,2,1,1219
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,2,2,17825
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,2,3,2195
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,2,4,2556
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,2,5,3434
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,3,0,2294
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,3,1,6894
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,3,2,856
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,3,3,17723
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,3,4,101
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,3,5,132
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,4,0,7
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,4,1,557
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,4,2,98
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,4,3,409
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,4,4,26909
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,4,5,20
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,5,0,38
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,5,1,512
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,5,2,374
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,5,3,31
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,5,4,4118
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_clear_weak,5,5,22927
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,0,0,20088
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,0,1,2239
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,0,2,249
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,0,3,5232
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,0,4,165
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,0,5,27
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,1,0,968
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,1,1,9392
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,1,2,69
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,1,3,16949
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,1,4,595
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,1,5,27
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,2,0,981
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,2,1,1504
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,2,2,16941
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,2,3,2146
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,2,4,2599
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,2,5,3829
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,3,0,2865
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,3,1,7114
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,3,2,867
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,3,3,16739
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,3,4,252
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,3,5,163
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,4,0,21
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,4,1,660
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,4,2,142
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,4,3,702
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,4,4,26444
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,4,5,31
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,5,0,104
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,5,1,556
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,5,2,382
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,5,3,31
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,5,4,3543
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_low_elev_weak,5,5,23384
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,0,0,20405
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,0,1,2281
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,0,2,248
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,0,3,4899
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,0,4,139
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,0,5,28
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,1,0,1157
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,1,1,9496
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,1,2,65
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,1,3,16646
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,1,4,610
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,1,5,26
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,2,0,972
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,2,1,1557
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,2,2,17071
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,2,3,2128
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,2,4,2349
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,2,5,3923
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,3,0,3144
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,False,leo_rain_weak,3,1,7185
