method_label,method,cell_id,receiver,seed,new_class_count,k_shot,H_old_new,candidate_average_forgetting,min_old_class_acc,new_class_channel_policy,old_acc_after_increment,old_acc_before_increment,old_class_acc_after,old_class_acc_before,old_class_channel_policy,prediction_artifact_sha256,query_count,receiver_label,row_id,scenario,seen_new_acc,status,target_new_query_count,target_old_query_count
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_5,20-1,713104,25,5,0.16031746031746033,0.7583333333333333,0.0,matched_raw_no_leo,0.1,0.8583333333333333,"[0.25, 0.1, 0.1, 0.0, 0.0, 0.15]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,de95fd11029c588ffec19d69ec0b5c2919e0f33470a605cf6b8719fe837b41ca,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_5,leo_clear_weak,0.404,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_5,20-1,713104,25,5,0.24439701173959444,0.6916666666666668,0.0,matched_raw_no_leo,0.16666666666666666,0.8583333333333333,"[0.45, 0.1, 0.0, 0.15, 0.0, 0.3]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,de95fd11029c588ffec19d69ec0b5c2919e0f33470a605cf6b8719fe837b41ca,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.458,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_5,20-1,713104,25,5,0.24661810613943808,0.6916666666666665,0.0,matched_raw_no_leo,0.16666666666666666,0.8583333333333333,"[0.45, 0.15, 0.2, 0.0, 0.0, 0.2]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,de95fd11029c588ffec19d69ec0b5c2919e0f33470a605cf6b8719fe837b41ca,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_5,leo_rain_weak,0.474,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_10,20-1,713104,25,10,0.048037676609105184,0.8333333333333334,0.0,matched_raw_no_leo,0.025,0.8583333333333333,"[0.05, 0.1, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,19963ca18ab4217027b82aaa7b29cee3b37b06f4b1eea9598804921510509a2f,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_10,leo_clear_weak,0.612,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_10,20-1,713104,25,10,0.07825450999512433,0.8166666666666668,0.0,matched_raw_no_leo,0.041666666666666664,0.8583333333333333,"[0.05, 0.15, 0.05, 0.0, 0.0, 0.0]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,19963ca18ab4217027b82aaa7b29cee3b37b06f4b1eea9598804921510509a2f,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.642,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_10,20-1,713104,25,10,0.10636042402826855,0.7999999999999999,0.0,matched_raw_no_leo,0.058333333333333334,0.8583333333333333,"[0.0, 0.35, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,19963ca18ab4217027b82aaa7b29cee3b37b06f4b1eea9598804921510509a2f,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_10,leo_rain_weak,0.602,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_20,20-1,713104,25,20,0.12217573221757322,0.7916666666666666,0.0,matched_raw_no_leo,0.06666666666666667,0.8583333333333333,"[0.0, 0.4, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,7bb61364c7ddca91f68e22d1212336f25a0664206391064c7da00d8433533eaa,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_20,leo_clear_weak,0.73,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_20,20-1,713104,25,20,0.01647114030971375,0.8500000000000001,0.0,matched_raw_no_leo,0.008333333333333333,0.8583333333333333,"[0.0, 0.05, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,7bb61364c7ddca91f68e22d1212336f25a0664206391064c7da00d8433533eaa,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_20,leo_low_elev_weak,0.702,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_20,20-1,713104,25,20,0.016472778036295953,0.8500000000000001,0.0,matched_raw_no_leo,0.008333333333333333,0.8583333333333333,"[0.0, 0.05, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.55, 0.9, 1.0, 1.0, 0.7]",unchanged_v7_leo_weak,7bb61364c7ddca91f68e22d1212336f25a0664206391064c7da00d8433533eaa,620,20-1,rx_20_1__seed_713104__new_25__mopc_hr_official_repo__k_20,leo_rain_weak,0.708,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,500,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_1,20-1,713105,1,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_1,20-1,713105,1,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_1,20-1,713105,1,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_5,20-1,713105,1,5,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_5,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_5,20-1,713105,1,5,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_5,20-1,713105,1,5,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_5,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_10,20-1,713105,1,10,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_10,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_10,20-1,713105,1,10,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_10,20-1,713105,1,10,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,a805b0b7b1cb29747ef39819449fc0abdb3d0ba999381113d7c4f5906fd9360c,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_10,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_20,20-1,713105,1,20,0.0,0.8666666666666667,0.0,matched_raw_no_leo,0.0,0.8666666666666667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,7b99883d5e99bc045a2b54743275be188ad61be902f0f79413d845b755e3a4d7,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_20,leo_clear_weak,1.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_20,20-1,713105,1,20,0.0,0.8666666666666667,0.0,matched_raw_no_leo,0.0,0.8666666666666667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,7b99883d5e99bc045a2b54743275be188ad61be902f0f79413d845b755e3a4d7,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_20,leo_low_elev_weak,1.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_20,20-1,713105,1,20,0.2978723404255319,0.6916666666666668,0.0,matched_raw_no_leo,0.175,0.8666666666666667,"[0.0, 0.1, 0.0, 0.95, 0.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,7b99883d5e99bc045a2b54743275be188ad61be902f0f79413d845b755e3a4d7,140,20-1,rx_20_1__seed_713105__new_1__mopc_hr_official_repo__k_20,leo_rain_weak,1.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,20,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_1,20-1,713105,3,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,2ada30689f33be20ca1ac73d5796374f76446310b17ec0c683fd5c4a995d73b4,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_1,20-1,713105,3,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,2ada30689f33be20ca1ac73d5796374f76446310b17ec0c683fd5c4a995d73b4,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_1,20-1,713105,3,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,2ada30689f33be20ca1ac73d5796374f76446310b17ec0c683fd5c4a995d73b4,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_5,20-1,713105,3,5,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,2ada30689f33be20ca1ac73d5796374f76446310b17ec0c683fd5c4a995d73b4,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_5,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_5,20-1,713105,3,5,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,2ada30689f33be20ca1ac73d5796374f76446310b17ec0c683fd5c4a995d73b4,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_5,20-1,713105,3,5,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,2ada30689f33be20ca1ac73d5796374f76446310b17ec0c683fd5c4a995d73b4,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_5,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_10,20-1,713105,3,10,0.37950617283950616,0.625,0.0,matched_raw_no_leo,0.24166666666666667,0.8666666666666667,"[0.0, 0.45, 0.0, 1.0, 0.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,e5d3843966692d834a2446685ca719786153bc22a92e17bc7600df6551e60f5d,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_10,leo_clear_weak,0.8833333333333333,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_10,20-1,713105,3,10,0.4375,0.5166666666666667,0.0,matched_raw_no_leo,0.35,0.8666666666666667,"[0.35, 0.4, 0.0, 1.0, 0.35, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,e5d3843966692d834a2446685ca719786153bc22a92e17bc7600df6551e60f5d,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.5833333333333334,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_10,20-1,713105,3,10,0.40338983050847455,0.5833333333333334,0.0,matched_raw_no_leo,0.2833333333333333,0.8666666666666667,"[0.35, 0.1, 0.0, 1.0, 0.25, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,e5d3843966692d834a2446685ca719786153bc22a92e17bc7600df6551e60f5d,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_10,leo_rain_weak,0.7,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_20,20-1,713105,3,20,0.6405714285714286,0.39166666666666666,0.0,matched_raw_no_leo,0.475,0.8666666666666667,"[1.0, 0.6, 0.25, 1.0, 0.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,664d2880a09c614f7fd7751e4c09bb495c7bcf44d881d8213e1b1dcf6653974b,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_20,leo_clear_weak,0.9833333333333333,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_20,20-1,713105,3,20,0.6956521739130436,0.3333333333333333,0.0,matched_raw_no_leo,0.5333333333333333,0.8666666666666667,"[1.0, 0.55, 0.5, 1.0, 0.0, 0.15]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,664d2880a09c614f7fd7751e4c09bb495c7bcf44d881d8213e1b1dcf6653974b,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_20,leo_low_elev_weak,1.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_20,20-1,713105,3,20,0.6444444444444445,0.39166666666666666,0.0,matched_raw_no_leo,0.48333333333333334,0.8666666666666667,"[1.0, 0.65, 0.25, 1.0, 0.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,664d2880a09c614f7fd7751e4c09bb495c7bcf44d881d8213e1b1dcf6653974b,180,20-1,rx_20_1__seed_713105__new_3__mopc_hr_official_repo__k_20,leo_rain_weak,0.9666666666666667,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,60,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_1,20-1,713105,5,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,7f6c415861590048fa18fdb87d82a06c08d7a76f17b32eb0b196ac10b241d296,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_1,leo_clear_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_1,20-1,713105,5,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,7f6c415861590048fa18fdb87d82a06c08d7a76f17b32eb0b196ac10b241d296,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_1,leo_low_elev_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_1,20-1,713105,5,1,0.0,0.0,0.6,matched_raw_no_leo,0.8666666666666667,0.8666666666666667,"[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,7f6c415861590048fa18fdb87d82a06c08d7a76f17b32eb0b196ac10b241d296,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_1,leo_rain_weak,0.0,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_5,20-1,713105,5,5,0.33942505133470224,0.625,0.0,matched_raw_no_leo,0.24166666666666667,0.8666666666666667,"[0.0, 0.45, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,0981910d5b7430c3cf9bca6baf40ee189580e86784b297ae2fdd7f16ef5e67fe,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_5,leo_clear_weak,0.57,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_5,20-1,713105,5,5,0.41442885771543087,0.47500000000000003,0.0,matched_raw_no_leo,0.39166666666666666,0.8666666666666667,"[0.0, 0.3, 0.05, 1.0, 1.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,0981910d5b7430c3cf9bca6baf40ee189580e86784b297ae2fdd7f16ef5e67fe,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_5,leo_low_elev_weak,0.44,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_5,20-1,713105,5,5,0.23529411764705882,0.7000000000000001,0.0,matched_raw_no_leo,0.16666666666666666,0.8666666666666667,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,0981910d5b7430c3cf9bca6baf40ee189580e86784b297ae2fdd7f16ef5e67fe,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_5,leo_rain_weak,0.4,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_10,20-1,713105,5,10,0.4223628691983123,0.5916666666666667,0.0,matched_raw_no_leo,0.275,0.8666666666666667,"[0.0, 0.1, 0.85, 0.0, 0.0, 0.7]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,fa7ef8d36889e20467e1d7134e2322db7d58f0fc9b2d6f8c6a17e0243a8f25ed,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_10,leo_clear_weak,0.91,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_10,20-1,713105,5,10,0.4265306122448979,0.5916666666666667,0.0,matched_raw_no_leo,0.275,0.8666666666666667,"[0.0, 0.15, 0.85, 0.0, 0.0, 0.65]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,fa7ef8d36889e20467e1d7134e2322db7d58f0fc9b2d6f8c6a17e0243a8f25ed,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_10,leo_low_elev_weak,0.95,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
MoPC-HR,mopc_hr_official_repo,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_10,20-1,713105,5,10,0.31897810218978107,0.6749999999999999,0.0,matched_raw_no_leo,0.19166666666666668,0.8666666666666667,"[0.0, 0.0, 0.5, 0.0, 0.0, 0.65]","[1.0, 0.6, 0.85, 1.0, 1.0, 0.75]",unchanged_v7_leo_weak,fa7ef8d36889e20467e1d7134e2322db7d58f0fc9b2d6f8c6a17e0243a8f25ed,220,20-1,rx_20_1__seed_713105__new_5__mopc_hr_official_repo__k_10,leo_rain_weak,0.95,DIAGNOSTIC_NEW_CLASS_NO_LEO_NON_FORMAL,100,120
