method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario_count,prediction_sha256,no_leo_old_acc_before_increment_mean_3scenarios,leo_old_acc_before_increment_mean_3scenarios,delta_old_acc_before_increment_mean_3scenarios,no_leo_old_acc_after_increment_mean_3scenarios,leo_old_acc_after_increment_mean_3scenarios,delta_old_acc_after_increment_mean_3scenarios,no_leo_seen_new_acc_mean_3scenarios,leo_seen_new_acc_mean_3scenarios,delta_seen_new_acc_mean_3scenarios,no_leo_H_old_new_mean_3scenarios,leo_H_old_new_mean_3scenarios,delta_H_old_new_mean_3scenarios,no_leo_candidate_average_forgetting_mean_3scenarios,leo_candidate_average_forgetting_mean_3scenarios,delta_candidate_average_forgetting_mean_3scenarios,no_leo_min_old_class_acc_mean_3scenarios,leo_min_old_class_acc_mean_3scenarios,delta_min_old_class_acc_mean_3scenarios
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_5__mopc_hr_official_repo__k_20,3-19,713103,5,20,3,f4bd975e10cd44050ec8c62145ea509c31bdcd136816a21aeed0f8a8819b302a,0.8333333333333334,0.8333333333333334,0.0,0.08888888888888889,0.27777777777777773,-0.18888888888888888,0.8433333333333333,0.41333333333333333,0.43,0.16075035647257577,0.3294275192500837,-0.1686771627775079,0.7444444444444445,0.5555555555555556,0.18888888888888888,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_1,3-19,713103,10,1,3,7070f5b43fd2b52db0043d9ab75633aa7e6930b3f6fa9004237919f6f160561e,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0016666666666666668,-0.0016666666666666668,0.0,0.0033134526176275673,-0.0033134526176275673,0.0,0.0,0.0,0.3499999999999999,0.3499999999999999,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_5,3-19,713103,10,5,3,eca4fe8cd8fa06640c0c55f82f8b178a695a00d6a9c70336e6c1604978a6dcc4,0.8333333333333334,0.8333333333333334,0.0,0.2777777777777778,0.6444444444444444,-0.36666666666666664,0.51,0.16333333333333333,0.3466666666666667,0.35950933509642885,0.25861766483108756,0.10089167026534125,0.5555555555555555,0.18888888888888897,0.36666666666666653,0.0,0.18333333333333335,-0.18333333333333335
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_10,3-19,713103,10,10,3,4e0f174b93e74564cf35b247ba46392cd56752f8c27dc25ad3d59f34c5f646e1,0.8333333333333334,0.8333333333333334,0.0,0.17500000000000002,0.3666666666666667,-0.19166666666666668,0.6733333333333333,0.22999999999999998,0.44333333333333336,0.27626262303838167,0.27907028664684824,-0.002807663608466543,0.6583333333333332,0.46666666666666673,0.19166666666666657,0.0,0.016666666666666666,-0.016666666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_10__mopc_hr_official_repo__k_20,3-19,713103,10,20,3,c1cae17098582bad2406121920dc9eb9ee321541bd1bbc8a5895d06c4ffbc55e,0.8333333333333334,0.8333333333333334,0.0,0.10277777777777779,0.27499999999999997,-0.17222222222222225,0.7283333333333334,0.265,0.4633333333333333,0.17951898129845778,0.2677403049387792,-0.08822132364032144,0.7305555555555555,0.5583333333333335,0.17222222222222217,0.0,0.016666666666666666,-0.016666666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_1,3-19,713103,25,1,3,cb5d3c1f96efc716e9fd5f1a2b14e577e15131b40f25dab9bfc659ce62872039,0.8333333333333334,0.8333333333333334,0.0,0.888888888888889,0.8527777777777777,0.03611111111111117,0.007333333333333333,0.006666666666666667,0.0006666666666666666,0.014507464103302439,0.013227583432091844,0.0012798806712105947,0.0361111111111111,-0.019444444444444375,0.055555555555555476,0.7333333333333334,0.65,0.08333333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_5,3-19,713103,25,5,3,9bef18ccf05e7f510f8a0f644c17b11415811ac566b3fcb7353b0218bd9dc8d0,0.8333333333333334,0.8333333333333334,0.0,0.1638888888888889,0.5166666666666667,-0.3527777777777778,0.36199999999999993,0.10733333333333334,0.25466666666666665,0.22537349917479862,0.17696968438127691,0.048403814793521675,0.6694444444444444,0.3166666666666667,0.3527777777777777,0.0,0.06666666666666667,-0.06666666666666667
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_10,3-19,713103,25,10,3,e54dee51454788c7496ef8f15a552a89846b359ae60d621b4d750c041ebc19f5,0.8333333333333334,0.8333333333333334,0.0,0.09444444444444444,0.37777777777777777,-0.2833333333333334,0.4486666666666667,0.14933333333333332,0.29933333333333334,0.15451918984230215,0.21383176772445286,-0.05931257788215069,0.7388888888888889,0.45555555555555555,0.28333333333333327,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_25__mopc_hr_official_repo__k_20,3-19,713103,25,20,3,6545151b26634b4c195f513ad29b3b07e24c2f76df9d1a5c4be64d94ff7e3e35,0.8333333333333334,0.8333333333333334,0.0,0.10555555555555556,0.30277777777777776,-0.19722222222222222,0.44333333333333336,0.15,0.29333333333333333,0.1704078520626057,0.1978420769371073,-0.02743422487450156,0.7277777777777779,0.5305555555555556,0.19722222222222222,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_1,3-19,713104,1,1,3,94cb056ac2a5a8dda2333e6aa83c004158fdc8916b7b5a3c09ca2aeff3c3179b,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.4000000000000001,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_5,3-19,713104,1,5,3,94cb056ac2a5a8dda2333e6aa83c004158fdc8916b7b5a3c09ca2aeff3c3179b,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.4000000000000001,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_10,3-19,713104,1,10,3,94cb056ac2a5a8dda2333e6aa83c004158fdc8916b7b5a3c09ca2aeff3c3179b,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.4000000000000001,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_1__mopc_hr_official_repo__k_20,3-19,713104,1,20,3,4cf2eb3fd53909caccbbfead45494c7da63b11d95f2b887d41b8adf75d4d196c,0.7416666666666667,0.7416666666666667,0.0,0.4166666666666667,0.33055555555555555,0.0861111111111111,0.9,0.9666666666666667,-0.06666666666666665,0.5695222929936306,0.486781314270484,0.08274097872314652,0.33888888888888885,0.41111111111111115,-0.07222222222222228,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_1,3-19,713104,3,1,3,4e22fb13761f20d88f6626c33fe450f3deef77f45ea9d455270e748c646f6fa9,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.4000000000000001,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_5,3-19,713104,3,5,3,4e22fb13761f20d88f6626c33fe450f3deef77f45ea9d455270e748c646f6fa9,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.4000000000000001,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_10,3-19,713104,3,10,3,9bb2d8907c43767a55bd698fa9d481b241a30109201210a3130f738b0b624844,0.7416666666666667,0.7416666666666667,0.0,0.4388888888888889,0.45,-0.011111111111111108,0.6944444444444445,0.4277777777777778,0.26666666666666666,0.5365557673274468,0.43840736454597845,0.09814840278146836,0.3083333333333333,0.2916666666666667,0.016666666666666607,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_3__mopc_hr_official_repo__k_20,3-19,713104,3,20,3,778c0835a4ced7f4c1f9044d0e521456562514b15140ea4787133a4b467c6b9f,0.7416666666666667,0.7416666666666667,0.0,0.26944444444444443,0.2722222222222222,-0.002777777777777759,0.9500000000000001,0.5166666666666667,0.4333333333333333,0.4192676592352593,0.3530778946038963,0.06618976463136302,0.47222222222222215,0.4694444444444445,0.0027777777777777493,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_1,3-19,713104,5,1,3,ebfcf6f8aaf9a4ab62530b536b86368f51acb6ef61a247207934889dd41da737,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.4000000000000001,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_5,3-19,713104,5,5,3,d5499eaedf7c5d3e6cf835da07c392a38f006664b017a163ccc029dee806c2f8,0.7416666666666667,0.7416666666666667,0.0,0.49722222222222223,0.6111111111111112,-0.11388888888888893,0.36333333333333334,0.2333333333333333,0.13,0.4191861496804849,0.3339080037602619,0.08527814592022294,0.2722222222222222,0.13055555555555556,0.14166666666666664,0.0,0.18333333333333335,-0.18333333333333335
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_10,3-19,713104,5,10,3,061e16f6f4cde81ed8894f1414a320df499c9b38e9d9821f19bf03d4a0c6c312,0.7416666666666667,0.7416666666666667,0.0,0.19444444444444445,0.3,-0.10555555555555556,0.85,0.3433333333333333,0.5066666666666667,0.31612110872910987,0.3184094187413185,-0.0022883100122086017,0.5472222222222222,0.4416666666666667,0.1055555555555555,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_5__mopc_hr_official_repo__k_20,3-19,713104,5,20,3,acb8589ff792388dba8db1a6af2d78fd06b26bdf721d0e2b54d6ad28663c5ff5,0.7416666666666667,0.7416666666666667,0.0,0.10833333333333334,0.20555555555555557,-0.09722222222222221,0.8666666666666667,0.38666666666666666,0.48,0.1924715836146882,0.26803045135821335,-0.07555886774352515,0.6333333333333333,0.5361111111111111,0.09722222222222217,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_1,3-19,713104,10,1,3,cd861f332d4fc614f34f2cd0de7ed1771c625a39cfe272b291eb99531226b15a,0.7416666666666667,0.7416666666666667,0.0,0.7416666666666667,0.7416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.4000000000000001,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_5,3-19,713104,10,5,3,6fa9ffaaaeac30cce9576498160b9923f0fedb10d7ee01e05683ac7555d0ae0e,0.7416666666666667,0.7416666666666667,0.0,0.325,0.525,-0.19999999999999998,0.5166666666666667,0.17666666666666667,0.34,0.3988667383103488,0.25986851129139615,0.13899822701895262,0.41944444444444445,0.2166666666666667,0.20277777777777775,0.0,0.16666666666666666,-0.16666666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_10,3-19,713104,10,10,3,1b6126bff13d225176ce992c7b665273d5f32c355620416de024ba3b3dbebcf2,0.7416666666666667,0.7416666666666667,0.0,0.13055555555555556,0.30277777777777776,-0.1722222222222222,0.6733333333333333,0.22166666666666668,0.45166666666666666,0.21809551540313518,0.2546378523638298,-0.03654233696069464,0.611111111111111,0.43888888888888894,0.17222222222222217,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_10__mopc_hr_official_repo__k_20,3-19,713104,10,20,3,545defd54656d5f6d213abe3491df1dea37bb8da560f8aff02777a0aaa34b987,0.7416666666666667,0.7416666666666667,0.0,0.09999999999999999,0.25833333333333336,-0.15833333333333335,0.75,0.255,0.49499999999999994,0.17623162310897533,0.25599815978171203,-0.07976653667273668,0.6416666666666666,0.4833333333333334,0.1583333333333333,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_1,3-19,713104,25,1,3,0bd9045227af964933f177b5f604a13b5809f711ab27217b77195093864f87c8,0.7416666666666667,0.7416666666666667,0.0,0.6305555555555555,0.7277777777777779,-0.09722222222222221,0.008666666666666668,0.0033333333333333335,0.005333333333333333,0.016858822133664745,0.006606792352266595,0.010252029781398149,0.18055555555555555,0.013888888888888914,0.16666666666666663,0.25,0.4166666666666667,-0.16666666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_5,3-19,713104,25,5,3,5b54ee620f4097a7c0ec1de6829cb1e9775c3d2bfcebcd54b7dcdb563f7d0cfa,0.7416666666666667,0.7416666666666667,0.0,0.1361111111111111,0.375,-0.2388888888888889,0.34933333333333333,0.11333333333333333,0.236,0.1957513845763511,0.17402476836676561,0.021726616209585475,0.6055555555555555,0.3666666666666667,0.23888888888888885,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_10,3-19,713104,25,10,3,5fd6a127d86fbf2709d95a821ec2b8d53ba1ae74451778e6a7eaa8849ee6cf1b,0.7416666666666667,0.7416666666666667,0.0,0.08333333333333333,0.2722222222222222,-0.18888888888888888,0.4486666666666667,0.14066666666666666,0.30800000000000005,0.14011231390484574,0.1845842900172752,-0.04447197611242945,0.6583333333333333,0.4694444444444445,0.1888888888888888,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713104__new_25__mopc_hr_official_repo__k_20,3-19,713104,25,20,3,b69066df1ae79ff2074ad563665ee929506d8e2a778a39a8271d6d1691456163,0.7416666666666667,0.7416666666666667,0.0,0.036111111111111115,0.26666666666666666,-0.2305555555555556,0.504,0.162,0.3419999999999999,0.06678973668170883,0.2010498920893867,-0.13426015540767788,0.7055555555555556,0.47500000000000003,0.23055555555555554,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_1,3-19,713105,1,1,3,bac4515656b3efac05bf727dc83c39ab640e2c5a5af03c080a2096b499c980ca,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_5,3-19,713105,1,5,3,bac4515656b3efac05bf727dc83c39ab640e2c5a5af03c080a2096b499c980ca,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_10,3-19,713105,1,10,3,bac4515656b3efac05bf727dc83c39ab640e2c5a5af03c080a2096b499c980ca,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_1__mopc_hr_official_repo__k_20,3-19,713105,1,20,3,65d17bffe7b3894758b6d5f80c3f5855585074de09c8180ac1f000a5c43e1553,0.8333333333333334,0.8333333333333334,0.0,0.6777777777777777,0.38611111111111107,0.2916666666666667,0.9499999999999998,0.9166666666666666,0.03333333333333329,0.7910419268835858,0.5408829442183171,0.25015898266526876,0.18333333333333335,0.44722222222222224,-0.2638888888888889,0.3666666666666667,0.03333333333333333,0.3333333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_1,3-19,713105,3,1,3,246212fa0c24cf2778c22584e405e8043d8089569432149ac8bc246328931aea,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_5,3-19,713105,3,5,3,246212fa0c24cf2778c22584e405e8043d8089569432149ac8bc246328931aea,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_10,3-19,713105,3,10,3,33d948a27332bde5dc83dbec2c9ee4e428a074b7c462700c9f3bdc58850f9d15,0.8333333333333334,0.8333333333333334,0.0,0.5583333333333333,0.5444444444444444,0.013888888888888931,0.6555555555555556,0.3666666666666667,0.2888888888888889,0.601192158247969,0.43584726943330865,0.16534488881466028,0.3,0.288888888888889,0.011111111111111053,0.05000000000000001,0.06666666666666667,-0.016666666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_3__mopc_hr_official_repo__k_20,3-19,713105,3,20,3,be6cdbe636f275811653847a7239496934900761922c82e521ab93f8e2eb48fd,0.8333333333333334,0.8333333333333334,0.0,0.31666666666666665,0.31666666666666665,0.0,0.8611111111111112,0.5666666666666668,0.29444444444444445,0.4628124301363738,0.40619043751353695,0.05662199262283683,0.5166666666666667,0.5166666666666667,-3.700743415417188e-17,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_5__mopc_hr_official_repo__k_1,3-19,713105,5,1,3,9044bd0b31b7caabb82e31076ba1ee36f22714c5b9cc723b2fafeacd3da911a2,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_5__mopc_hr_official_repo__k_5,3-19,713105,5,5,3,3a509d2d0d0c6e140af431d0d6693923a3ec2faf8df951f7016ae784fb56fd56,0.8333333333333334,0.8333333333333334,0.0,0.5555555555555556,0.7277777777777777,-0.17222222222222217,0.36333333333333334,0.18666666666666668,0.17666666666666667,0.43789146928681816,0.2917071157383994,0.14618435354841874,0.2972222222222222,0.10555555555555562,0.19166666666666657,0.09999999999999999,0.4166666666666667,-0.31666666666666665
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_5__mopc_hr_official_repo__k_10,3-19,713105,5,10,3,a81e1408a7da1ab300c824db1220195fa281f26e26224fa6561685f302dc5516,0.8333333333333334,0.8333333333333334,0.0,0.20833333333333334,0.37222222222222223,-0.1638888888888889,0.79,0.3566666666666667,0.43333333333333335,0.3257100421961103,0.35885642853479993,-0.033146386338689625,0.625,0.4611111111111111,0.16388888888888892,0.0,0.016666666666666666,-0.016666666666666666
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_5__mopc_hr_official_repo__k_20,3-19,713105,5,20,3,1a14d596d7661c7622e6a85894ca78a65d2090cf342984f523d40022ba905bbd,0.8333333333333334,0.8333333333333334,0.0,0.19444444444444445,0.225,-0.030555555555555555,0.8566666666666666,0.4033333333333333,0.4533333333333333,0.3166379772626627,0.2606307772558322,0.05600720000683045,0.638888888888889,0.6083333333333334,0.03055555555555554,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_10__mopc_hr_official_repo__k_1,3-19,713105,10,1,3,17114bc0fea1090832e84ac4592576727eebb0057edfde8e77da5757082dd7b9,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_10__mopc_hr_official_repo__k_5,3-19,713105,10,5,3,5dbd17e44115457613fbf3b2eecaafd1aa0ce269c3f2f4532f68ba6ce47b61ec,0.8333333333333334,0.8333333333333334,0.0,0.26944444444444443,0.5694444444444445,-0.3,0.49666666666666665,0.15833333333333333,0.3383333333333333,0.3483208634038717,0.2472250942281348,0.10109576917573689,0.5638888888888889,0.2638888888888889,0.3,0.0,0.2333333333333333,-0.2333333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_10__mopc_hr_official_repo__k_10,3-19,713105,10,10,3,91512855a1a621c29cede381918d87cd4f86a8fa002557bc07159672e5959b10,0.8333333333333334,0.8333333333333334,0.0,0.16944444444444443,0.4055555555555556,-0.23611111111111113,0.6483333333333333,0.22833333333333336,0.4200000000000001,0.26856576145922784,0.2916966867150666,-0.0231309252558388,0.6638888888888889,0.4277777777777778,0.23611111111111113,0.0,0.03333333333333333,-0.03333333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_10__mopc_hr_official_repo__k_20,3-19,713105,10,20,3,b3934420ce7c575d1fdaa2c1fb6b8857329bbc7676c64082bf16c347e7d1e575,0.8333333333333334,0.8333333333333334,0.0,0.18055555555555555,0.33888888888888885,-0.15833333333333335,0.755,0.265,0.49,0.29125819153386073,0.29534699756634114,-0.004088806032480408,0.6527777777777778,0.49444444444444446,0.1583333333333333,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_25__mopc_hr_official_repo__k_1,3-19,713105,25,1,3,9721644c68564e8057b2a29ef02168fc53ca96ab54a02a09a7a1b8a99bad558e,0.8333333333333334,0.8333333333333334,0.0,0.8111111111111112,0.775,0.03611111111111113,0.0006666666666666666,0.004,-0.0033333333333333335,0.0013299377475947934,0.007958556807623501,-0.006628619060028707,0.07222222222222224,0.05833333333333338,0.01388888888888886,0.5666666666666667,0.45,0.11666666666666663
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_25__mopc_hr_official_repo__k_5,3-19,713105,25,5,3,4522a1716c4b53d68134ede03786f77367ca26a3964183792d02bb222ca264fd,0.8333333333333334,0.8333333333333334,0.0,0.10833333333333334,0.4055555555555556,-0.2972222222222222,0.3526666666666667,0.12133333333333333,0.23133333333333336,0.1644994178507426,0.18319554082447054,-0.01869612297372793,0.7250000000000001,0.4277777777777778,0.2972222222222222,0.0,0.03333333333333333,-0.03333333333333333
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_25__mopc_hr_official_repo__k_10,3-19,713105,25,10,3,c4a49b368210bccb7579e96a0b6bd046a178183a01d3b55971633a6acc422e62,0.8333333333333334,0.8333333333333334,0.0,0.04722222222222222,0.3277777777777778,-0.28055555555555556,0.44133333333333336,0.13266666666666668,0.3086666666666667,0.0843366310791596,0.18829447469438043,-0.10395784361522085,0.7861111111111111,0.5055555555555556,0.2805555555555555,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713105__new_25__mopc_hr_official_repo__k_20,3-19,713105,25,20,3,8488a230fbf4eaaf04208090887ab15076d509449b5a04b9dd3e75ed5a1c5d5c,0.8333333333333334,0.8333333333333334,0.0,0.013888888888888888,0.29444444444444445,-0.28055555555555556,0.51,0.166,0.34400000000000003,0.02627910467262069,0.20934252056654604,-0.18306341589392536,0.8194444444444445,0.5388888888888889,0.2805555555555555,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_1__mopc_hr_official_repo__k_1,7-14,713101,1,1,3,76a888a30d292fe6f8fe7edc415e163e48a2a2573b64b0d39b802b46d0d91fd1,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_1__mopc_hr_official_repo__k_5,7-14,713101,1,5,3,76a888a30d292fe6f8fe7edc415e163e48a2a2573b64b0d39b802b46d0d91fd1,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_1__mopc_hr_official_repo__k_10,7-14,713101,1,10,3,76a888a30d292fe6f8fe7edc415e163e48a2a2573b64b0d39b802b46d0d91fd1,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_1__mopc_hr_official_repo__k_20,7-14,713101,1,20,3,c1b68b062ccfe5246e4f2ad99c574a935a642fb7955d61286505f5f3ddacd997,0.9916666666666667,0.9916666666666667,0.0,0.6444444444444445,0.8361111111111111,-0.19166666666666665,1.0,1.0,0.0,0.7805238160568111,0.907620966106507,-0.12709715004969593,0.34722222222222215,0.15555555555555559,0.19166666666666662,0.0,0.35000000000000003,-0.35000000000000003
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_3__mopc_hr_official_repo__k_1,7-14,713101,3,1,3,857e65120a268dcc676bdae7f1fb2c7af213dea96e6716b2e993b48283ccc4fb,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_3__mopc_hr_official_repo__k_5,7-14,713101,3,5,3,857e65120a268dcc676bdae7f1fb2c7af213dea96e6716b2e993b48283ccc4fb,0.9916666666666667,0.9916666666666667,0.0,0.9916666666666667,0.9916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999998,0.9499999999999998,0.0
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_3__mopc_hr_official_repo__k_10,7-14,713101,3,10,3,d3174391dcaec2aa795eef6359602344eb66f6fbd45bd71194aa437aeec2ceb9,0.9916666666666667,0.9916666666666667,0.0,0.8055555555555555,0.861111111111111,-0.055555555555555546,0.6611111111111111,0.638888888888889,0.022222222222222216,0.7257559982390491,0.7331846777188784,-0.007428679479829355,0.18611111111111112,0.13055555555555562,0.0555555555555555,0.0,0.21666666666666667,-0.21666666666666667
MoPC-HR,mopc_hr_official_repo,rx_7_14__seed_713101__new_3__mopc_hr_official_repo__k_20,7-14,713101,3,20,3,e104bff32a81e07b60a2f6eae6bb3a2cf7bfaf36caa094c421d117315742fdb1,0.9916666666666667,0.9916666666666667,0.0,0.6944444444444443,0.6833333333333332,0.011111111111111072,0.9166666666666666,0.8333333333333334,0.0833333333333333,0.7899102501624431,0.7494268835095709,0.040483366652872256,0.2972222222222222,0.30833333333333335,-0.011111111111111108,0.0,0.0,0.0
