scenario,split,group_type,group_key,receiver_label,receiver_index,transmitter_label,transmitter_index,day_label,day_index,sample_count,correct_count,accuracy,confusion_json
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|14-7,2-1,5,14-7,1,2021_03_23,3,1000,165,16.5,"{""1->0"": 191, ""1->1"": 165, ""1->2"": 4, ""1->3"": 545, ""1->4"": 91, ""1->5"": 4}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|14-7,20-1,7,14-7,1,2021_03_23,3,1000,176,17.6,"{""1->0"": 6, ""1->1"": 176, ""1->2"": 1, ""1->3"": 813, ""1->4"": 4}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|14-7,7-14,9,14-7,1,2021_03_23,3,1000,660,66.0,"{""1->0"": 17, ""1->1"": 660, ""1->2"": 2, ""1->3"": 311, ""1->4"": 7, ""1->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|14-7,7-7,10,14-7,1,2021_03_23,3,1000,459,45.9,"{""1->0"": 75, ""1->1"": 459, ""1->2"": 3, ""1->3"": 417, ""1->4"": 46}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|14-7,8-8,11,14-7,1,2021_03_23,3,1000,700,70.0,"{""1->0"": 103, ""1->1"": 700, ""1->2"": 2, ""1->3"": 189, ""1->4"": 6}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|20-15,1-1,0,20-15,2,2021_03_23,3,1000,983,98.3,"{""2->0"": 8, ""2->2"": 983, ""2->4"": 2, ""2->5"": 7}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|20-15,14-7,2,20-15,2,2021_03_23,3,1000,950,95.0,"{""2->0"": 12, ""2->2"": 950, ""2->3"": 33, ""2->5"": 5}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|20-15,2-1,5,20-15,2,2021_03_23,3,1000,916,91.6,"{""2->0"": 6, ""2->1"": 74, ""2->2"": 916, ""2->3"": 2, ""2->4"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|20-15,20-1,7,20-15,2,2021_03_23,3,1000,655,65.5,"{""2->0"": 14, ""2->1"": 201, ""2->2"": 655, ""2->3"": 110, ""2->4"": 7, ""2->5"": 13}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|20-15,7-14,9,20-15,2,2021_03_23,3,1000,501,50.1,"{""2->0"": 301, ""2->1"": 8, ""2->2"": 501, ""2->3"": 19, ""2->4"": 116, ""2->5"": 55}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|20-15,7-7,10,20-15,2,2021_03_23,3,1000,861,86.1,"{""2->0"": 136, ""2->2"": 861, ""2->3"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|20-15,8-8,11,20-15,2,2021_03_23,3,1000,952,95.2,"{""2->0"": 36, ""2->1"": 5, ""2->2"": 952, ""2->4"": 6, ""2->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|20-19,1-1,0,20-19,3,2021_03_23,3,1000,477,47.7,"{""3->0"": 460, ""3->1"": 4, ""3->2"": 3, ""3->3"": 477, ""3->4"": 56}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|20-19,14-7,2,20-19,3,2021_03_23,3,1000,61,6.1,"{""3->0"": 5, ""3->1"": 823, ""3->2"": 69, ""3->3"": 61, ""3->4"": 42}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|20-19,2-1,5,20-19,3,2021_03_23,3,1000,631,63.1,"{""3->0"": 31, ""3->1"": 296, ""3->2"": 3, ""3->3"": 631, ""3->4"": 39}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|20-19,20-1,7,20-19,3,2021_03_23,3,1000,30,3.0,"{""3->0"": 7, ""3->1"": 952, ""3->3"": 30, ""3->4"": 11}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|20-19,7-14,9,20-19,3,2021_03_23,3,1000,783,78.3,"{""3->0"": 92, ""3->1"": 75, ""3->2"": 1, ""3->3"": 783, ""3->4"": 49}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|20-19,7-7,10,20-19,3,2021_03_23,3,1000,766,76.6,"{""3->0"": 168, ""3->1"": 24, ""3->2"": 18, ""3->3"": 766, ""3->4"": 24}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|20-19,8-8,11,20-19,3,2021_03_23,3,1000,601,60.1,"{""3->0"": 375, ""3->1"": 1, ""3->3"": 601, ""3->4"": 23}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|6-15,1-1,0,6-15,4,2021_03_23,3,1000,593,59.3,"{""4->0"": 281, ""4->1"": 16, ""4->2"": 1, ""4->3"": 109, ""4->4"": 593}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|6-15,14-7,2,6-15,4,2021_03_23,3,1000,98,9.8,"{""4->0"": 1, ""4->1"": 846, ""4->3"": 55, ""4->4"": 98}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|6-15,2-1,5,6-15,4,2021_03_23,3,1000,265,26.5,"{""4->0"": 169, ""4->1"": 515, ""4->3"": 51, ""4->4"": 265}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|6-15,20-1,7,6-15,4,2021_03_23,3,1000,534,53.4,"{""4->0"": 34, ""4->1"": 30, ""4->2"": 18, ""4->3"": 384, ""4->4"": 534}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|6-15,7-14,9,6-15,4,2021_03_23,3,1000,902,90.2,"{""4->0"": 16, ""4->1"": 1, ""4->3"": 81, ""4->4"": 902}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|6-15,7-7,10,6-15,4,2021_03_23,3,1000,190,19.0,"{""4->1"": 191, ""4->3"": 619, ""4->4"": 190}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|6-15,8-8,11,6-15,4,2021_03_23,3,1000,627,62.7,"{""4->0"": 7, ""4->1"": 287, ""4->3"": 79, ""4->4"": 627}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,1-1|8-20,1-1,0,8-20,5,2021_03_23,3,1000,452,45.2,"{""5->0"": 3, ""5->1"": 3, ""5->2"": 537, ""5->3"": 1, ""5->4"": 4, ""5->5"": 452}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,14-7|8-20,14-7,2,8-20,5,2021_03_23,3,1000,915,91.5,"{""5->2"": 85, ""5->5"": 915}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,2-1|8-20,2-1,5,8-20,5,2021_03_23,3,1000,240,24.0,"{""5->0"": 1, ""5->1"": 1, ""5->2"": 3, ""5->3"": 12, ""5->4"": 743, ""5->5"": 240}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,20-1|8-20,20-1,7,8-20,5,2021_03_23,3,1000,321,32.1,"{""5->0"": 11, ""5->1"": 2, ""5->2"": 650, ""5->4"": 16, ""5->5"": 321}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-14|8-20,7-14,9,8-20,5,2021_03_23,3,1000,550,55.0,"{""5->0"": 196, ""5->1"": 7, ""5->2"": 78, ""5->3"": 7, ""5->4"": 162, ""5->5"": 550}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,7-7|8-20,7-7,10,8-20,5,2021_03_23,3,1000,857,85.7,"{""5->0"": 10, ""5->2"": 43, ""5->3"": 12, ""5->4"": 78, ""5->5"": 857}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter,8-8|8-20,8-8,11,8-20,5,2021_03_23,3,1000,950,95.0,"{""5->0"": 33, ""5->2"": 9, ""5->4"": 8, ""5->5"": 950}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-10|2021_03_23,1-1,0,14-10,0,2021_03_23,3,1000,386,38.6,"{""0->0"": 386, ""0->1"": 171, ""0->2"": 30, ""0->3"": 407, ""0->4"": 6}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-10|2021_03_23,14-7,2,14-10,0,2021_03_23,3,1000,730,73.0,"{""0->0"": 730, ""0->1"": 6, ""0->3"": 249, ""0->4"": 15}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-10|2021_03_23,2-1,5,14-10,0,2021_03_23,3,1000,340,34.0,"{""0->0"": 340, ""0->1"": 159, ""0->2"": 14, ""0->3"": 466, ""0->4"": 21}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-10|2021_03_23,20-1,7,14-10,0,2021_03_23,3,1000,17,1.7,"{""0->0"": 17, ""0->1"": 286, ""0->3"": 688, ""0->4"": 9}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-10|2021_03_23,7-14,9,14-10,0,2021_03_23,3,1000,1000,100.0,"{""0->0"": 1000}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|14-10|2021_03_23,7-7,10,14-10,0,2021_03_23,3,1000,530,53.0,"{""0->0"": 530, ""0->1"": 7, ""0->2"": 4, ""0->3"": 450, ""0->4"": 9}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|14-10|2021_03_23,8-8,11,14-10,0,2021_03_23,3,1000,403,40.3,"{""0->0"": 403, ""0->1"": 14, ""0->2"": 3, ""0->3"": 440, ""0->4"": 140}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|14-7|2021_03_23,1-1,0,14-7,1,2021_03_23,3,1000,343,34.3,"{""1->0"": 13, ""1->1"": 343, ""1->2"": 4, ""1->3"": 638, ""1->4"": 1, ""1->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|14-7|2021_03_23,14-7,2,14-7,1,2021_03_23,3,1000,204,20.4,"{""1->0"": 462, ""1->1"": 204, ""1->3"": 313, ""1->4"": 21}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|14-7|2021_03_23,2-1,5,14-7,1,2021_03_23,3,1000,165,16.5,"{""1->0"": 191, ""1->1"": 165, ""1->2"": 4, ""1->3"": 545, ""1->4"": 91, ""1->5"": 4}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|14-7|2021_03_23,20-1,7,14-7,1,2021_03_23,3,1000,176,17.6,"{""1->0"": 6, ""1->1"": 176, ""1->2"": 1, ""1->3"": 813, ""1->4"": 4}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|14-7|2021_03_23,7-14,9,14-7,1,2021_03_23,3,1000,660,66.0,"{""1->0"": 17, ""1->1"": 660, ""1->2"": 2, ""1->3"": 311, ""1->4"": 7, ""1->5"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|14-7|2021_03_23,7-7,10,14-7,1,2021_03_23,3,1000,459,45.9,"{""1->0"": 75, ""1->1"": 459, ""1->2"": 3, ""1->3"": 417, ""1->4"": 46}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|14-7|2021_03_23,8-8,11,14-7,1,2021_03_23,3,1000,700,70.0,"{""1->0"": 103, ""1->1"": 700, ""1->2"": 2, ""1->3"": 189, ""1->4"": 6}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|20-15|2021_03_23,1-1,0,20-15,2,2021_03_23,3,1000,983,98.3,"{""2->0"": 8, ""2->2"": 983, ""2->4"": 2, ""2->5"": 7}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|20-15|2021_03_23,14-7,2,20-15,2,2021_03_23,3,1000,950,95.0,"{""2->0"": 12, ""2->2"": 950, ""2->3"": 33, ""2->5"": 5}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|20-15|2021_03_23,2-1,5,20-15,2,2021_03_23,3,1000,916,91.6,"{""2->0"": 6, ""2->1"": 74, ""2->2"": 916, ""2->3"": 2, ""2->4"": 2}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|20-15|2021_03_23,20-1,7,20-15,2,2021_03_23,3,1000,655,65.5,"{""2->0"": 14, ""2->1"": 201, ""2->2"": 655, ""2->3"": 110, ""2->4"": 7, ""2->5"": 13}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|20-15|2021_03_23,7-14,9,20-15,2,2021_03_23,3,1000,501,50.1,"{""2->0"": 301, ""2->1"": 8, ""2->2"": 501, ""2->3"": 19, ""2->4"": 116, ""2->5"": 55}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|20-15|2021_03_23,7-7,10,20-15,2,2021_03_23,3,1000,861,86.1,"{""2->0"": 136, ""2->2"": 861, ""2->3"": 3}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|20-15|2021_03_23,8-8,11,20-15,2,2021_03_23,3,1000,952,95.2,"{""2->0"": 36, ""2->1"": 5, ""2->2"": 952, ""2->4"": 6, ""2->5"": 1}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|20-19|2021_03_23,1-1,0,20-19,3,2021_03_23,3,1000,477,47.7,"{""3->0"": 460, ""3->1"": 4, ""3->2"": 3, ""3->3"": 477, ""3->4"": 56}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|20-19|2021_03_23,14-7,2,20-19,3,2021_03_23,3,1000,61,6.1,"{""3->0"": 5, ""3->1"": 823, ""3->2"": 69, ""3->3"": 61, ""3->4"": 42}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|20-19|2021_03_23,2-1,5,20-19,3,2021_03_23,3,1000,631,63.1,"{""3->0"": 31, ""3->1"": 296, ""3->2"": 3, ""3->3"": 631, ""3->4"": 39}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|20-19|2021_03_23,20-1,7,20-19,3,2021_03_23,3,1000,30,3.0,"{""3->0"": 7, ""3->1"": 952, ""3->3"": 30, ""3->4"": 11}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|20-19|2021_03_23,7-14,9,20-19,3,2021_03_23,3,1000,783,78.3,"{""3->0"": 92, ""3->1"": 75, ""3->2"": 1, ""3->3"": 783, ""3->4"": 49}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|20-19|2021_03_23,7-7,10,20-19,3,2021_03_23,3,1000,766,76.6,"{""3->0"": 168, ""3->1"": 24, ""3->2"": 18, ""3->3"": 766, ""3->4"": 24}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|20-19|2021_03_23,8-8,11,20-19,3,2021_03_23,3,1000,601,60.1,"{""3->0"": 375, ""3->1"": 1, ""3->3"": 601, ""3->4"": 23}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|6-15|2021_03_23,1-1,0,6-15,4,2021_03_23,3,1000,593,59.3,"{""4->0"": 281, ""4->1"": 16, ""4->2"": 1, ""4->3"": 109, ""4->4"": 593}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|6-15|2021_03_23,14-7,2,6-15,4,2021_03_23,3,1000,98,9.8,"{""4->0"": 1, ""4->1"": 846, ""4->3"": 55, ""4->4"": 98}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|6-15|2021_03_23,2-1,5,6-15,4,2021_03_23,3,1000,265,26.5,"{""4->0"": 169, ""4->1"": 515, ""4->3"": 51, ""4->4"": 265}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|6-15|2021_03_23,20-1,7,6-15,4,2021_03_23,3,1000,534,53.4,"{""4->0"": 34, ""4->1"": 30, ""4->2"": 18, ""4->3"": 384, ""4->4"": 534}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|6-15|2021_03_23,7-14,9,6-15,4,2021_03_23,3,1000,902,90.2,"{""4->0"": 16, ""4->1"": 1, ""4->3"": 81, ""4->4"": 902}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|6-15|2021_03_23,7-7,10,6-15,4,2021_03_23,3,1000,190,19.0,"{""4->1"": 191, ""4->3"": 619, ""4->4"": 190}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|6-15|2021_03_23,8-8,11,6-15,4,2021_03_23,3,1000,627,62.7,"{""4->0"": 7, ""4->1"": 287, ""4->3"": 79, ""4->4"": 627}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,1-1|8-20|2021_03_23,1-1,0,8-20,5,2021_03_23,3,1000,452,45.2,"{""5->0"": 3, ""5->1"": 3, ""5->2"": 537, ""5->3"": 1, ""5->4"": 4, ""5->5"": 452}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,14-7|8-20|2021_03_23,14-7,2,8-20,5,2021_03_23,3,1000,915,91.5,"{""5->2"": 85, ""5->5"": 915}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,2-1|8-20|2021_03_23,2-1,5,8-20,5,2021_03_23,3,1000,240,24.0,"{""5->0"": 1, ""5->1"": 1, ""5->2"": 3, ""5->3"": 12, ""5->4"": 743, ""5->5"": 240}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,20-1|8-20|2021_03_23,20-1,7,8-20,5,2021_03_23,3,1000,321,32.1,"{""5->0"": 11, ""5->1"": 2, ""5->2"": 650, ""5->4"": 16, ""5->5"": 321}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-14|8-20|2021_03_23,7-14,9,8-20,5,2021_03_23,3,1000,550,55.0,"{""5->0"": 196, ""5->1"": 7, ""5->2"": 78, ""5->3"": 7, ""5->4"": 162, ""5->5"": 550}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,7-7|8-20|2021_03_23,7-7,10,8-20,5,2021_03_23,3,1000,857,85.7,"{""5->0"": 10, ""5->2"": 43, ""5->3"": 12, ""5->4"": 78, ""5->5"": 857}"
leo_clear_weak,test_unseen_day_unseen_rx,per_receiver_transmitter_day,8-8|8-20|2021_03_23,8-8,11,8-20,5,2021_03_23,3,1000,950,95.0,"{""5->0"": 33, ""5->2"": 9, ""5->4"": 8, ""5->5"": 950}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,1-1,1-1,0,14-10,0,2021_03_01,0,18000,9103,50.57222222222222,"{""0->0"": 1958, ""0->1"": 144, ""0->2"": 68, ""0->3"": 812, ""0->4"": 18, ""1->0"": 1226, ""1->1"": 87, ""1->2"": 19, ""1->3"": 1666, ""1->4"": 2, ""2->0"": 406, ""2->1"": 11, ""2->2"": 2394, ""2->3"": 6, ""2->4"": 9, ""2->5"": 174, ""3->0"": 1183, ""3->1"": 16, ""3->2"": 9, ""3->3"": 1595, ""3->4"": 197, ""4->0"": 291, ""4->1"": 215, ""4->2"": 7, ""4->3"": 665, ""4->4"": 1821, ""4->5"": 1, ""5->0"": 102, ""5->1"": 263, ""5->2"": 745, ""5->3"": 55, ""5->4"": 587, ""5->5"": 1248}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,14-7,14-7,2,14-10,0,2021_03_01,0,18000,8467,47.03888888888889,"{""0->0"": 2774, ""0->1"": 45, ""0->2"": 4, ""0->3"": 147, ""0->4"": 30, ""1->0"": 855, ""1->1"": 381, ""1->2"": 1, ""1->3"": 1543, ""1->4"": 220, ""2->0"": 378, ""2->1"": 641, ""2->2"": 1370, ""2->3"": 191, ""2->4"": 218, ""2->5"": 202, ""3->0"": 331, ""3->1"": 1353, ""3->2"": 79, ""3->3"": 880, ""3->4"": 330, ""3->5"": 27, ""4->0"": 444, ""4->1"": 752, ""4->2"": 26, ""4->3"": 1128, ""4->4"": 648, ""4->5"": 2, ""5->0"": 11, ""5->1"": 9, ""5->2"": 478, ""5->4"": 88, ""5->5"": 2414}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,2-1,2-1,5,14-10,0,2021_03_01,0,18000,10776,59.86666666666667,"{""0->0"": 2371, ""0->1"": 162, ""0->2"": 64, ""0->3"": 209, ""0->4"": 186, ""0->5"": 8, ""1->0"": 1129, ""1->1"": 907, ""1->2"": 11, ""1->3"": 583, ""1->4"": 368, ""1->5"": 2, ""2->0"": 11, ""2->1"": 311, ""2->2"": 2584, ""2->3"": 82, ""2->4"": 6, ""2->5"": 6, ""3->0"": 304, ""3->1"": 573, ""3->2"": 11, ""3->3"": 1476, ""3->4"": 634, ""3->5"": 2, ""4->0"": 484, ""4->1"": 403, ""4->2"": 13, ""4->3"": 260, ""4->4"": 1838, ""4->5"": 2, ""5->0"": 18, ""5->1"": 5, ""5->2"": 629, ""5->3"": 26, ""5->4"": 722, ""5->5"": 1600}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,20-1,20-1,7,14-10,0,2021_03_01,0,18000,6482,36.01111111111111,"{""0->0"": 1552, ""0->1"": 928, ""0->2"": 10, ""0->3"": 403, ""0->4"": 107, ""1->0"": 406, ""1->1"": 262, ""1->2"": 107, ""1->3"": 2036, ""1->4"": 188, ""1->5"": 1, ""2->0"": 130, ""2->1"": 189, ""2->2"": 2191, ""2->3"": 362, ""2->4"": 92, ""2->5"": 36, ""3->0"": 1420, ""3->1"": 1000, ""3->2"": 9, ""3->3"": 416, ""3->4"": 154, ""3->5"": 1, ""4->0"": 115, ""4->1"": 285, ""4->2"": 146, ""4->3"": 2005, ""4->4"": 447, ""4->5"": 2, ""5->0"": 73, ""5->1"": 30, ""5->2"": 482, ""5->3"": 22, ""5->4"": 779, ""5->5"": 1614}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,7-14,7-14,9,14-10,0,2021_03_01,0,18000,11822,65.67777777777778,"{""0->0"": 2926, ""0->2"": 14, ""0->3"": 43, ""0->4"": 16, ""0->5"": 1, ""1->0"": 61, ""1->1"": 435, ""1->2"": 17, ""1->3"": 2153, ""1->4"": 334, ""2->0"": 167, ""2->1"": 293, ""2->2"": 1638, ""2->3"": 137, ""2->4"": 62, ""2->5"": 703, ""3->0"": 193, ""3->1"": 66, ""3->2"": 8, ""3->3"": 2511, ""3->4"": 222, ""4->0"": 115, ""4->1"": 7, ""4->2"": 1, ""4->3"": 253, ""4->4"": 2623, ""4->5"": 1, ""5->0"": 332, ""5->1"": 39, ""5->2"": 138, ""5->3"": 27, ""5->4"": 775, ""5->5"": 1689}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,7-7,7-7,10,14-10,0,2021_03_01,0,18000,9579,53.21666666666667,"{""0->0"": 1759, ""0->1"": 155, ""0->2"": 4, ""0->3"": 1069, ""0->4"": 13, ""1->0"": 1032, ""1->1"": 1116, ""1->2"": 1, ""1->3"": 794, ""1->4"": 57, ""2->0"": 360, ""2->1"": 20, ""2->2"": 2538, ""2->3"": 62, ""2->4"": 16, ""2->5"": 4, ""3->0"": 549, ""3->1"": 324, ""3->2"": 228, ""3->3"": 1509, ""3->4"": 370, ""3->5"": 20, ""4->0"": 15, ""4->1"": 1410, ""4->2"": 5, ""4->3"": 1070, ""4->4"": 500, ""5->0"": 162, ""5->1"": 3, ""5->2"": 377, ""5->3"": 4, ""5->4"": 297, ""5->5"": 2157}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver,8-8,8-8,11,14-10,0,2021_03_01,0,18000,11465,63.69444444444444,"{""0->0"": 1732, ""0->1"": 34, ""0->2"": 93, ""0->3"": 1119, ""0->4"": 22, ""1->0"": 440, ""1->1"": 454, ""1->2"": 4, ""1->3"": 2080, ""1->4"": 22, ""2->0"": 395, ""2->1"": 66, ""2->2"": 1965, ""2->3"": 460, ""2->4"": 78, ""2->5"": 36, ""3->0"": 256, ""3->1"": 24, ""3->2"": 3, ""3->3"": 2657, ""3->4"": 60, ""4->0"": 69, ""4->1"": 287, ""4->2"": 8, ""4->3"": 721, ""4->4"": 1915, ""5->0"": 80, ""5->1"": 5, ""5->2"": 23, ""5->3"": 6, ""5->4"": 144, ""5->5"": 2742}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,14-10,1-1,0,14-10,0,2021_03_01,0,21000,15072,71.77142857142857,"{""0->0"": 15072, ""0->1"": 1468, ""0->2"": 257, ""0->3"": 3802, ""0->4"": 392, ""0->5"": 9}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,14-7,1-1,0,14-7,1,2021_03_01,0,21000,3642,17.34285714285714,"{""1->0"": 5149, ""1->1"": 3642, ""1->2"": 160, ""1->3"": 10855, ""1->4"": 1191, ""1->5"": 3}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,20-15,1-1,0,20-15,2,2021_03_01,0,21000,14680,69.9047619047619,"{""2->0"": 1847, ""2->1"": 1531, ""2->2"": 14680, ""2->3"": 1300, ""2->4"": 481, ""2->5"": 1161}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,20-19,1-1,0,20-19,3,2021_03_01,0,21000,11044,52.59047619047619,"{""3->0"": 4236, ""3->1"": 3356, ""3->2"": 347, ""3->3"": 11044, ""3->4"": 1967, ""3->5"": 50}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,6-15,1-1,0,6-15,4,2021_03_01,0,21000,9792,46.628571428571426,"{""4->0"": 1533, ""4->1"": 3359, ""4->2"": 206, ""4->3"": 6102, ""4->4"": 9792, ""4->5"": 8}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_transmitter,8-20,1-1,0,8-20,5,2021_03_01,0,21000,13464,64.11428571428571,"{""5->0"": 778, ""5->1"": 354, ""5->2"": 2872, ""5->3"": 140, ""5->4"": 3392, ""5->5"": 13464}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver_transmitter,1-1|14-10,1-1,0,14-10,0,2021_03_01,0,3000,1958,65.26666666666667,"{""0->0"": 1958, ""0->1"": 144, ""0->2"": 68, ""0->3"": 812, ""0->4"": 18}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver_transmitter,14-7|14-10,14-7,2,14-10,0,2021_03_01,0,3000,2774,92.46666666666667,"{""0->0"": 2774, ""0->1"": 45, ""0->2"": 4, ""0->3"": 147, ""0->4"": 30}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver_transmitter,2-1|14-10,2-1,5,14-10,0,2021_03_01,0,3000,2371,79.03333333333333,"{""0->0"": 2371, ""0->1"": 162, ""0->2"": 64, ""0->3"": 209, ""0->4"": 186, ""0->5"": 8}"
leo_low_elev_weak,test_seen_day_unseen_rx,per_receiver_transmitter,20-1|14-10,20-1,7,14-10,0,2021_03_01,0,3000,1552,51.733333333333334,"{""0->0"": 1552, ""0->1"": 928, ""0->2"": 10, ""0->3"": 403, ""0->4"": 107}"
