before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.6333333333333333,0.033333333333333326,1,mrior_sda,3-19,leo_rain_weak,713101,0.6666666666666666
0.6583333333333333,-0.1333333333333333,1,protonet_cda,3-19,leo_clear_weak,713101,0.525
0.7083333333333334,-0.2666666666666667,1,protonet_cda,3-19,leo_low_elev_weak,713101,0.44166666666666665
0.6333333333333333,-0.16666666666666663,1,protonet_cda,3-19,leo_rain_weak,713101,0.4666666666666667
0.6583333333333333,0.008333333333333304,10,dadda_sda,3-19,leo_clear_weak,713101,0.6666666666666666
0.7083333333333334,0.04166666666666663,10,dadda_sda,3-19,leo_low_elev_weak,713101,0.75
0.6333333333333333,0.09999999999999998,10,dadda_sda,3-19,leo_rain_weak,713101,0.7333333333333333
0.6583333333333333,0.10833333333333339,10,mrior_sda,3-19,leo_clear_weak,713101,0.7666666666666667
0.7083333333333334,0.04166666666666663,10,mrior_sda,3-19,leo_low_elev_weak,713101,0.75
0.6333333333333333,0.15833333333333333,10,mrior_sda,3-19,leo_rain_weak,713101,0.7916666666666666
0.6583333333333333,-0.016666666666666607,10,protonet_cda,3-19,leo_clear_weak,713101,0.6416666666666667
0.7083333333333334,-0.10000000000000009,10,protonet_cda,3-19,leo_low_elev_weak,713101,0.6083333333333333
0.6333333333333333,-0.10833333333333328,10,protonet_cda,3-19,leo_rain_weak,713101,0.525
0.6583333333333333,-0.025000000000000022,2,dadda_sda,3-19,leo_clear_weak,713101,0.6333333333333333
0.7083333333333334,-0.04166666666666674,2,dadda_sda,3-19,leo_low_elev_weak,713101,0.6666666666666666
0.6333333333333333,0.01666666666666672,2,dadda_sda,3-19,leo_rain_weak,713101,0.65
0.6583333333333333,0.04166666666666663,2,mrior_sda,3-19,leo_clear_weak,713101,0.7
0.7083333333333334,-0.033333333333333326,2,mrior_sda,3-19,leo_low_elev_weak,713101,0.675
0.6333333333333333,0.033333333333333326,2,mrior_sda,3-19,leo_rain_weak,713101,0.6666666666666666
0.6583333333333333,-0.1416666666666666,2,protonet_cda,3-19,leo_clear_weak,713101,0.5166666666666667
0.7083333333333334,-0.22500000000000003,2,protonet_cda,3-19,leo_low_elev_weak,713101,0.48333333333333334
0.6333333333333333,-0.16666666666666663,2,protonet_cda,3-19,leo_rain_weak,713101,0.4666666666666667
0.6583333333333333,0.09999999999999998,20,dadda_sda,3-19,leo_clear_weak,713101,0.7583333333333333
0.7083333333333334,0.016666666666666607,20,dadda_sda,3-19,leo_low_elev_weak,713101,0.725
0.6333333333333333,0.06666666666666665,20,dadda_sda,3-19,leo_rain_weak,713101,0.7
0.6583333333333333,0.1333333333333333,20,mrior_sda,3-19,leo_clear_weak,713101,0.7916666666666666
