arm,experiment_id,receiver,seed,k_shot,old_acc,seen_new_acc,H_old_new,average_forgetting,run_dir,min_old_new,joint_score
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k1_seed713105,7-14,713105,1,0.8666666666666667,0.5916666666666667,0.6936665458964547,0.03055555555555552,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-14\seed_713105\k_1\cvs_qknnv42,0.5916666666666667,0.717333293076596
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k10_seed713105,7-14,713105,10,0.9027777777777777,0.8500000000000001,0.8753907912305637,0.0,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-14\seed_713105\k_10\cvs_qknnv42,0.8500000000000001,0.8760561896694471
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k2_seed713105,7-14,713105,2,0.8805555555555555,0.6749999999999999,0.7602502515261099,0.013888888888888914,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-14\seed_713105\k_2\cvs_qknnv42,0.6749999999999999,0.7719352690272218
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k20_seed713105,7-14,713105,20,0.9083333333333333,0.8583333333333334,0.8826085829884268,0.0,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-14\seed_713105\k_20\cvs_qknnv42,0.8583333333333334,0.8830917498850311
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k5_seed713105,7-14,713105,5,0.8916666666666666,0.8166666666666668,0.8520875302175664,0.005555555555555536,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-14\seed_713105\k_5\cvs_qknnv42,0.8166666666666668,0.8534736211836332
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713101,7-7,713101,1,0.7111111111111112,0.5083333333333333,0.5927295666448643,0.08611111111111107,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713101\k_1\cvs_qknnv42,0.5083333333333333,0.6040580036964363
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713101,7-7,713101,10,0.9,0.7416666666666666,0.8086268987289467,0.01666666666666668,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713101\k_10\cvs_qknnv42,0.7416666666666666,0.8167645217985378
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713101,7-7,713101,2,0.7666666666666666,0.5583333333333335,0.6443140765401641,0.06388888888888893,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713101\k_2\cvs_qknnv42,0.5583333333333335,0.656438025513388
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713101,7-7,713101,20,0.8916666666666666,0.8250000000000001,0.8549455358879596,-0.0027777777777778048,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713101\k_20\cvs_qknnv42,0.8250000000000001,0.8572040675182088
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713101,7-7,713101,5,0.8250000000000001,0.775,0.7989896675651392,0.027777777777777752,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713101\k_5\cvs_qknnv42,0.775,0.7996632225217132
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713102,7-7,713102,1,0.7000000000000001,0.4666666666666666,0.5568088985822064,0.10833333333333335,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713102\k_1\cvs_qknnv42,0.4666666666666666,0.5744918550829577
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713102,7-7,713102,10,0.8527777777777779,0.75,0.795692985932237,0.013888888888888876,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713102\k_10\cvs_qknnv42,0.75,0.799490254570005
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713102,7-7,713102,2,0.763888888888889,0.48333333333333334,0.5889563435616068,0.09722222222222217,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713102\k_2\cvs_qknnv42,0.48333333333333334,0.612059521927943
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713102,7-7,713102,20,0.8888888888888888,0.7666666666666666,0.8215132175874839,0.00833333333333334,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713102\k_20\cvs_qknnv42,0.7666666666666666,0.8256895910476798
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713102,7-7,713102,5,0.8194444444444443,0.7083333333333334,0.7551412599788166,0.03333333333333329,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713102\k_5\cvs_qknnv42,0.7083333333333334,0.7609730125855315
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713103,7-7,713103,1,0.41944444444444445,0.35000000000000003,0.3790024101194314,0.07777777777777777,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713103\k_1\cvs_qknnv42,0.35000000000000003,0.3828156181879587
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713103,7-7,713103,10,0.9027777777777778,0.7916666666666666,0.8421614440168591,0.0,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713103\k_10\cvs_qknnv42,0.7916666666666666,0.8455352961537678
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713103,7-7,713103,2,0.6194444444444444,0.6916666666666668,0.6534755829642016,0.07222222222222226,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713103\k_2\cvs_qknnv42,0.6194444444444444,0.6548622313584376
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713103,7-7,713103,20,0.9027777777777778,0.8166666666666668,0.8569904111233843,-0.0027777777777778048,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713103\k_20\cvs_qknnv42,0.8166666666666668,0.8588116185226097
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713103,7-7,713103,5,0.8416666666666667,0.7916666666666666,0.8133755702809925,0.05000000000000001,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713103\k_5\cvs_qknnv42,0.7916666666666666,0.8155696345381086
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713104,7-7,713104,1,0.6805555555555557,0.6083333333333333,0.6390214168567148,0.14722222222222223,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713104\k_1\cvs_qknnv42,0.6083333333333333,0.6426367685818679
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713104,7-7,713104,10,0.888888888888889,0.8416666666666667,0.8640966313380106,-0.011111111111111146,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713104\k_10\cvs_qknnv42,0.8416666666666667,0.8648840622978554
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713104,7-7,713104,2,0.8388888888888889,0.6583333333333333,0.736388940769936,0.050000000000000044,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713104\k_2\cvs_qknnv42,0.6583333333333333,0.7445370543307194
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713104,7-7,713104,20,0.8555555555555555,0.8916666666666666,0.8730864211207221,-0.008333333333333304,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713104\k_20\cvs_qknnv42,0.8555555555555555,0.8734362144476481
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713104,7-7,713104,5,0.9,0.775,0.8311919841232189,0.04166666666666663,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713104\k_5\cvs_qknnv42,0.775,0.8353973280410729
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713105,7-7,713105,1,0.7999999999999999,0.4083333333333334,0.5400225871934032,0.04722222222222224,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713105\k_1\cvs_qknnv42,0.4083333333333334,0.5827853068422455
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713105,7-7,713105,10,0.9222222222222222,0.725,0.8114753067817645,0.011111111111111072,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713105\k_10\cvs_qknnv42,0.725,0.819565843001329
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713105,7-7,713105,2,0.8250000000000001,0.5583333333333332,0.6545408156058423,0.055555555555555504,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713105\k_2\cvs_qknnv42,0.5583333333333332,0.6792913829797252
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713105,7-7,713105,20,0.9416666666666668,0.7666666666666666,0.8434029680365297,0.008333333333333378,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713105\k_20\cvs_qknnv42,0.7666666666666666,0.8505787671232877
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713105,7-7,713105,5,0.8944444444444444,0.6333333333333333,0.7374743773759308,0.01666666666666668,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_7-7\seed_713105\k_5\cvs_qknnv42,0.6333333333333333,0.7550840517179028
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713101,8-8,713101,1,0.6194444444444445,0.6166666666666667,0.6178267890532041,0.09722222222222225,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713101\k_1\cvs_qknnv42,0.6166666666666667,0.6179793000547718
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713101,8-8,713101,10,0.8583333333333334,0.75,0.7996116573541331,0.005555555555555573,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713101\k_10\cvs_qknnv42,0.75,0.8026483302291555
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713101,8-8,713101,2,0.65,0.6333333333333333,0.6408828266866277,0.12777777777777777,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713101\k_2\cvs_qknnv42,0.6333333333333333,0.6414053866733203
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713101,8-8,713101,20,0.8694444444444445,0.8583333333333334,0.8634302880130947,0.002777777777777768,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713101\k_20\cvs_qknnv42,0.8583333333333334,0.8637360219302909
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713101,8-8,713101,5,0.7805555555555554,0.7166666666666667,0.7456250845591493,0.0666666666666667,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713101\k_5\cvs_qknnv42,0.7166666666666667,0.7476157689271239
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713102,8-8,713102,1,0.7111111111111111,0.4000000000000001,0.502851091560769,0.025000000000000022,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713102\k_1\cvs_qknnv42,0.4000000000000001,0.5379874008906267
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713102,8-8,713102,10,0.7972222222222222,0.8416666666666668,0.8181064439946021,0.019444444444444448,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713102\k_10\cvs_qknnv42,0.7972222222222222,0.818998444294497
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713102,8-8,713102,2,0.7083333333333334,0.5833333333333334,0.6306268770625222,0.036111111111111094,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713102\k_2\cvs_qknnv42,0.5833333333333334,0.6407645145763964
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713102,8-8,713102,20,0.8138888888888888,0.875,0.8423044217687075,0.005555555555555536,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713102\k_20\cvs_qknnv42,0.8138888888888888,0.843731103552532
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713102,8-8,713102,5,0.7749999999999999,0.6583333333333333,0.699885980531386,0.019444444444444448,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713102\k_5\cvs_qknnv42,0.6583333333333333,0.711073104621573
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713103,8-8,713103,1,0.7083333333333334,0.4916666666666667,0.5555592023265475,0.05833333333333335,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713103\k_1\cvs_qknnv42,0.4916666666666667,0.585186400775516
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713103,8-8,713103,10,0.7999999999999999,0.8250000000000001,0.8105623241492806,0.02777777777777779,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713103\k_10\cvs_qknnv42,0.7999999999999999,0.8118541080497602
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713103,8-8,713103,2,0.6972222222222223,0.5583333333333333,0.5878578125496595,0.047222222222222165,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713103\k_2\cvs_qknnv42,0.5583333333333333,0.6144711227017384
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713103,8-8,713103,20,0.8222222222222223,0.9,0.8590658250406212,0.016666666666666646,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713103\k_20\cvs_qknnv42,0.8222222222222223,0.8604293490876146
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713103,8-8,713103,5,0.7777777777777777,0.6916666666666668,0.7241081039541325,0.0472222222222222,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713103\k_5\cvs_qknnv42,0.6916666666666668,0.7311841827995257
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713104,8-8,713104,1,0.6916666666666668,0.5583333333333332,0.6068209825085354,0.08888888888888886,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713104\k_1\cvs_qknnv42,0.5583333333333332,0.6189403275028451
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713104,8-8,713104,10,0.85,0.8666666666666667,0.8580833562601738,0.01666666666666668,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713104\k_10\cvs_qknnv42,0.85,0.8582500076422802
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713104,8-8,713104,2,0.5944444444444444,0.65,0.6192172138073233,0.08333333333333333,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713104\k_2\cvs_qknnv42,0.5944444444444444,0.6212205527505893
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713104,8-8,713104,20,0.8722222222222222,0.8583333333333334,0.865148742301301,0.011111111111111108,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713104\k_20\cvs_qknnv42,0.8583333333333334,0.8652347659522855
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713104,8-8,713104,5,0.7999999999999999,0.7916666666666666,0.7923963066064723,0.03333333333333336,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713104\k_5\cvs_qknnv42,0.7916666666666666,0.7946876577577129
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713105,8-8,713105,1,0.6749999999999999,0.2916666666666667,0.3733971291866029,0.05277777777777778,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713105\k_1\cvs_qknnv42,0.2916666666666667,0.44668793195108986
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713105,8-8,713105,10,0.8027777777777779,0.7416666666666667,0.7661705146174884,0.03333333333333329,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713105\k_10\cvs_qknnv42,0.7416666666666667,0.7702049863539777
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713105,8-8,713105,2,0.7111111111111111,0.575,0.6318019727949846,0.09166666666666667,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713105\k_2\cvs_qknnv42,0.575,0.6393043613020318
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713105,8-8,713105,20,0.8138888888888888,0.8249999999999998,0.8164868076047137,0.022222222222222216,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713105\k_20\cvs_qknnv42,0.8138888888888888,0.8184585654978674
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713105,8-8,713105,5,0.8055555555555557,0.6916666666666668,0.7421868187607656,0.016666666666666646,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_fft96_singleview_strict125_20260714_183556\rx_8-8\seed_713105\k_5\cvs_qknnv42,0.6916666666666668,0.7464696803276626
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k1_seed713101,20-1,713101,1,0.6027777777777777,0.8666666666666667,0.7089560207567374,-0.013888888888888876,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713101\k_1\cvs_qknnv42,0.6027777777777777,0.7261334884003939
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k10_seed713101,20-1,713101,10,0.8111111111111112,0.9666666666666667,0.8813130510572112,0.002777777777777768,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713101\k_10\cvs_qknnv42,0.8111111111111112,0.886363609611663
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k2_seed713101,20-1,713101,2,0.7027777777777778,0.9499999999999998,0.8075599319291668,0.0027777777777778048,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713101\k_2\cvs_qknnv42,0.7027777777777778,0.8201125699023147
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k20_seed713101,20-1,713101,20,0.8694444444444445,0.9666666666666667,0.9148693834900731,-0.00833333333333334,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713101\k_20\cvs_qknnv42,0.8694444444444445,0.9169934982003948
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k5_seed713101,20-1,713101,5,0.8166666666666668,0.9666666666666667,0.8840964723559744,-0.013888888888888914,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713101\k_5\cvs_qknnv42,0.8166666666666668,0.8891432685631027
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k1_seed713102,20-1,713102,1,0.7388888888888889,0.8333333333333334,0.7823025498124979,-0.022222222222222216,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713102\k_1\cvs_qknnv42,0.7388888888888889,0.7848415906782401
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k10_seed713102,20-1,713102,10,0.8944444444444445,0.9833333333333334,0.9366089466089466,-0.011111111111111108,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713102\k_10\cvs_qknnv42,0.8944444444444445,0.938128908128908
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k2_seed713102,20-1,713102,2,0.7777777777777778,0.8999999999999999,0.8341543918467976,-0.011111111111111072,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713102\k_2\cvs_qknnv42,0.7777777777777778,0.8373107232081917
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k20_seed713102,20-1,713102,20,0.8972222222222221,0.9833333333333334,0.9382626773364535,0.00833333333333334,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713102\k_20\cvs_qknnv42,0.8972222222222221,0.9396060776306697
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k5_seed713102,20-1,713102,5,0.8444444444444444,0.9666666666666667,0.8998588793889525,0.011111111111111108,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713102\k_5\cvs_qknnv42,0.8444444444444444,0.9036566635000213
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k1_seed713103,20-1,713103,1,0.7361111111111112,0.8833333333333334,0.8012078135096178,-0.030555555555555596,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713103\k_1\cvs_qknnv42,0.7361111111111112,0.8068840859846874
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k10_seed713103,20-1,713103,10,0.8611111111111112,0.9333333333333332,0.8954007174932892,-0.013888888888888876,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713103\k_10\cvs_qknnv42,0.8611111111111112,0.8966150539792445
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k2_seed713103,20-1,713103,2,0.7388888888888889,0.9499999999999998,0.8306395574403033,-0.013888888888888914,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713103\k_2\cvs_qknnv42,0.7388888888888889,0.839842815443064
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k20_seed713103,20-1,713103,20,0.9249999999999999,0.9499999999999998,0.9372530395136778,-0.005555555555555536,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713103\k_20\cvs_qknnv42,0.9249999999999999,0.9374176798378926
full_legacy_oracle_strict,cvs_qknnv42_stage2c_rx20-1_k5_seed713103,20-1,713103,5,0.75,0.9166666666666666,0.8249380437197696,-0.005555555555555573,automation_reports\CV-SincNet\qknnv42_strict_dual125_20260714_183556\artifacts\cvs_qknnv42_full_legacy_oracle_strict125_20260714_183556\rx_20-1\seed_713103\k_5\cvs_qknnv42,0.75,0.8305349034621453
