arm,receiver,seed,k_shot,scenario,old_acc,seen_new_acc,H_old_new,average_forgetting
full_legacy_oracle_strict,3-19,713102,20,leo_low_elev_weak,0.7833333333333333,0.95,0.8586538461538461,0.025000000000000022
full_legacy_oracle_strict,3-19,713102,20,leo_rain_weak,0.8,0.8,0.8000000000000002,-0.008333333333333415
full_legacy_oracle_strict,3-19,713102,5,leo_clear_weak,0.7583333333333333,0.9,0.8231155778894473,0.0
full_legacy_oracle_strict,3-19,713102,5,leo_low_elev_weak,0.7083333333333334,0.85,0.7727272727272727,0.0
full_legacy_oracle_strict,3-19,713102,5,leo_rain_weak,0.7333333333333333,0.7,0.7162790697674419,0.0
full_legacy_oracle_strict,3-19,713103,1,leo_clear_weak,0.6166666666666667,0.75,0.676829268292683,-0.01666666666666672
full_legacy_oracle_strict,3-19,713103,1,leo_low_elev_weak,0.5833333333333334,0.65,0.6148648648648649,0.0
full_legacy_oracle_strict,3-19,713103,1,leo_rain_weak,0.6416666666666667,0.75,0.691616766467066,-0.01666666666666672
full_legacy_oracle_strict,3-19,713103,10,leo_clear_weak,0.7333333333333333,0.95,0.8277227722772277,0.0
full_legacy_oracle_strict,3-19,713103,10,leo_low_elev_weak,0.8,0.9,0.8470588235294118,0.0
full_legacy_oracle_strict,3-19,713103,10,leo_rain_weak,0.7416666666666667,0.85,0.7921465968586386,-0.01666666666666672
full_legacy_oracle_strict,3-19,713103,2,leo_clear_weak,0.65,0.75,0.6964285714285715,0.0
full_legacy_oracle_strict,3-19,713103,2,leo_low_elev_weak,0.6333333333333333,0.8,0.7069767441860466,0.0
full_legacy_oracle_strict,3-19,713103,2,leo_rain_weak,0.7166666666666667,0.65,0.6817073170731708,0.0
full_legacy_oracle_strict,3-19,713103,20,leo_clear_weak,0.8166666666666667,0.95,0.8783018867924528,-0.008333333333333304
full_legacy_oracle_strict,3-19,713103,20,leo_low_elev_weak,0.7916666666666666,0.9,0.8423645320197045,0.0
full_legacy_oracle_strict,3-19,713103,20,leo_rain_weak,0.7833333333333333,0.9,0.8376237623762376,-0.016666666666666607
full_legacy_oracle_strict,3-19,713103,5,leo_clear_weak,0.7583333333333333,0.85,0.8015544041450776,-0.008333333333333304
full_legacy_oracle_strict,3-19,713103,5,leo_low_elev_weak,0.7166666666666667,0.85,0.7776595744680851,0.033333333333333326
full_legacy_oracle_strict,3-19,713103,5,leo_rain_weak,0.75,0.8,0.7741935483870969,-0.01666666666666672
full_legacy_oracle_strict,3-19,713104,1,leo_clear_weak,0.6666666666666666,0.65,0.6582278481012659,-0.016666666666666607
full_legacy_oracle_strict,3-19,713104,1,leo_low_elev_weak,0.6666666666666666,0.9,0.7659574468085106,-0.008333333333333304
full_legacy_oracle_strict,3-19,713104,1,leo_rain_weak,0.6,0.5,0.5454545454545454,0.0
full_legacy_oracle_strict,3-19,713104,10,leo_clear_weak,0.775,0.85,0.8107692307692307,-0.008333333333333304
full_legacy_oracle_strict,3-19,713104,10,leo_low_elev_weak,0.7833333333333333,0.85,0.8153061224489795,-0.008333333333333304
full_legacy_oracle_strict,3-19,713104,10,leo_rain_weak,0.6916666666666667,0.85,0.7627027027027028,0.0
full_legacy_oracle_strict,3-19,713104,2,leo_clear_weak,0.6916666666666667,0.6,0.6425806451612903,-0.008333333333333304
full_legacy_oracle_strict,3-19,713104,2,leo_low_elev_weak,0.6833333333333333,0.9,0.7768421052631578,0.008333333333333304
full_legacy_oracle_strict,3-19,713104,2,leo_rain_weak,0.625,0.75,0.6818181818181818,0.0
full_legacy_oracle_strict,3-19,713104,20,leo_clear_weak,0.8083333333333333,0.9,0.8517073170731707,0.0
full_legacy_oracle_strict,3-19,713104,20,leo_low_elev_weak,0.7916666666666666,0.9,0.8423645320197045,-0.016666666666666607
full_legacy_oracle_strict,3-19,713104,20,leo_rain_weak,0.7833333333333333,0.8,0.791578947368421,0.008333333333333304
full_legacy_oracle_strict,3-19,713104,5,leo_clear_weak,0.7833333333333333,0.75,0.766304347826087,0.0
full_legacy_oracle_strict,3-19,713104,5,leo_low_elev_weak,0.7,0.9,0.7875,0.04166666666666674
full_legacy_oracle_strict,3-19,713104,5,leo_rain_weak,0.7166666666666667,0.8,0.7560439560439561,0.0
full_legacy_oracle_strict,3-19,713105,1,leo_clear_weak,0.55,0.65,0.5958333333333333,0.0
full_legacy_oracle_strict,3-19,713105,1,leo_low_elev_weak,0.6416666666666667,0.7,0.6695652173913043,-0.008333333333333415
full_legacy_oracle_strict,3-19,713105,1,leo_rain_weak,0.675,0.65,0.6622641509433962,0.0
full_legacy_oracle_strict,3-19,713105,10,leo_clear_weak,0.7833333333333333,0.95,0.8586538461538461,0.008333333333333304
full_legacy_oracle_strict,3-19,713105,10,leo_low_elev_weak,0.8,0.9,0.8470588235294118,-0.01666666666666672
full_legacy_oracle_strict,3-19,713105,10,leo_rain_weak,0.7916666666666666,0.9,0.8423645320197045,0.01666666666666672
full_legacy_oracle_strict,3-19,713105,2,leo_clear_weak,0.6416666666666667,0.8,0.7121387283236994,0.0
full_legacy_oracle_strict,3-19,713105,2,leo_low_elev_weak,0.6833333333333333,0.9,0.7768421052631578,0.016666666666666607
full_legacy_oracle_strict,3-19,713105,2,leo_rain_weak,0.7416666666666667,0.7,0.7202312138728324,0.016666666666666607
full_legacy_oracle_strict,3-19,713105,20,leo_clear_weak,0.825,0.95,0.8830985915492957,0.0
full_legacy_oracle_strict,3-19,713105,20,leo_low_elev_weak,0.8083333333333333,0.9,0.8517073170731707,0.0
full_legacy_oracle_strict,3-19,713105,20,leo_rain_weak,0.8333333333333334,0.9,0.8653846153846153,-0.025000000000000022
full_legacy_oracle_strict,3-19,713105,5,leo_clear_weak,0.725,0.9,0.803076923076923,-0.016666666666666607
full_legacy_oracle_strict,3-19,713105,5,leo_low_elev_weak,0.75,0.85,0.7968749999999999,-0.01666666666666672
full_legacy_oracle_strict,3-19,713105,5,leo_rain_weak,0.8166666666666667,0.9,0.8563106796116504,0.0
full_legacy_oracle_strict,7-14,713101,1,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-14,713101,1,leo_low_elev_weak,0.7833333333333333,0.95,0.8586538461538461,-0.008333333333333304
full_legacy_oracle_strict,7-14,713101,1,leo_rain_weak,0.9,0.95,0.9243243243243242,0.0
full_legacy_oracle_strict,7-14,713101,10,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-14,713101,10,leo_low_elev_weak,0.95,1.0,0.9743589743589743,0.008333333333333415
full_legacy_oracle_strict,7-14,713101,10,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,7-14,713101,2,leo_clear_weak,0.9333333333333333,0.95,0.9415929203539822,0.0
full_legacy_oracle_strict,7-14,713101,2,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713101,2,leo_rain_weak,0.9,0.95,0.9243243243243242,0.0
full_legacy_oracle_strict,7-14,713101,20,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0
full_legacy_oracle_strict,7-14,713101,20,leo_low_elev_weak,0.95,1.0,0.9743589743589743,0.0
full_legacy_oracle_strict,7-14,713101,20,leo_rain_weak,0.9166666666666666,0.95,0.9330357142857142,0.0
full_legacy_oracle_strict,7-14,713101,5,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-14,713101,5,leo_low_elev_weak,0.925,0.95,0.9373333333333334,-0.033333333333333326
full_legacy_oracle_strict,7-14,713101,5,leo_rain_weak,0.9166666666666666,0.95,0.9330357142857142,0.0
full_legacy_oracle_strict,7-14,713102,1,leo_clear_weak,0.95,1.0,0.9743589743589743,0.0
full_legacy_oracle_strict,7-14,713102,1,leo_low_elev_weak,0.9,0.9,0.9,0.0
full_legacy_oracle_strict,7-14,713102,1,leo_rain_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,7-14,713102,10,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0
full_legacy_oracle_strict,7-14,713102,10,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713102,10,leo_rain_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713102,2,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-14,713102,2,leo_low_elev_weak,0.8833333333333333,0.9,0.8915887850467291,0.0
full_legacy_oracle_strict,7-14,713102,2,leo_rain_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713102,20,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-14,713102,20,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713102,20,leo_rain_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713102,5,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0
full_legacy_oracle_strict,7-14,713102,5,leo_low_elev_weak,0.9083333333333333,0.9,0.904147465437788,0.0
full_legacy_oracle_strict,7-14,713102,5,leo_rain_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713103,1,leo_clear_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-14,713103,1,leo_low_elev_weak,0.9,0.9,0.9,-0.008333333333333304
full_legacy_oracle_strict,7-14,713103,1,leo_rain_weak,0.8583333333333333,1.0,0.9237668161434976,0.008333333333333415
full_legacy_oracle_strict,7-14,713103,10,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-14,713103,10,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713103,10,leo_rain_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,7-14,713103,2,leo_clear_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713103,2,leo_low_elev_weak,0.925,0.95,0.9373333333333334,0.0
full_legacy_oracle_strict,7-14,713103,2,leo_rain_weak,0.8916666666666667,1.0,0.9427312775330398,0.0
full_legacy_oracle_strict,7-14,713103,20,leo_clear_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-14,713103,20,leo_low_elev_weak,0.9416666666666667,1.0,0.9699570815450643,0.0
full_legacy_oracle_strict,7-14,713103,20,leo_rain_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,7-14,713103,5,leo_clear_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-14,713103,5,leo_low_elev_weak,0.9333333333333333,0.95,0.9415929203539822,0.0
full_legacy_oracle_strict,7-14,713103,5,leo_rain_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,7-14,713104,1,leo_clear_weak,0.9,0.9,0.9,-0.01666666666666672
full_legacy_oracle_strict,7-14,713104,1,leo_low_elev_weak,0.8333333333333334,0.85,0.8415841584158417,0.0
full_legacy_oracle_strict,7-14,713104,1,leo_rain_weak,0.9166666666666666,0.6,0.7252747252747253,0.0
full_legacy_oracle_strict,7-14,713104,10,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0
full_legacy_oracle_strict,7-14,713104,10,leo_low_elev_weak,0.8833333333333333,1.0,0.9380530973451328,0.0
full_legacy_oracle_strict,7-14,713104,10,leo_rain_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-14,713104,2,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0
full_legacy_oracle_strict,7-14,713104,2,leo_low_elev_weak,0.925,0.95,0.9373333333333334,0.016666666666666607
full_legacy_oracle_strict,7-14,713104,2,leo_rain_weak,0.8416666666666667,1.0,0.9140271493212669,0.016666666666666607
full_legacy_oracle_strict,7-14,713104,20,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0
full_legacy_oracle_strict,7-14,713104,20,leo_low_elev_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-14,713104,20,leo_rain_weak,0.9666666666666667,1.0,0.983050847457627,0.0
full_legacy_oracle_strict,7-14,713104,5,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0
full_legacy_oracle_strict,7-14,713104,5,leo_low_elev_weak,0.875,1.0,0.9333333333333333,0.0
full_legacy_oracle_strict,7-14,713104,5,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,7-14,713105,1,leo_clear_weak,0.9583333333333334,0.95,0.9541484716157206,0.0
full_legacy_oracle_strict,7-14,713105,1,leo_low_elev_weak,0.925,0.95,0.9373333333333334,0.0
full_legacy_oracle_strict,7-14,713105,1,leo_rain_weak,0.9166666666666666,0.9,0.908256880733945,0.0
full_legacy_oracle_strict,7-14,713105,10,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-14,713105,10,leo_low_elev_weak,0.9416666666666667,1.0,0.9699570815450643,0.0
full_legacy_oracle_strict,7-14,713105,10,leo_rain_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-14,713105,2,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-14,713105,2,leo_low_elev_weak,0.925,0.95,0.9373333333333334,0.0
full_legacy_oracle_strict,7-14,713105,2,leo_rain_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-14,713105,20,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-14,713105,20,leo_low_elev_weak,0.9416666666666667,1.0,0.9699570815450643,-0.016666666666666607
full_legacy_oracle_strict,7-14,713105,20,leo_rain_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-14,713105,5,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-14,713105,5,leo_low_elev_weak,0.9083333333333333,0.95,0.9286995515695067,0.0
full_legacy_oracle_strict,7-14,713105,5,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,7-7,713101,1,leo_clear_weak,0.7166666666666667,0.85,0.7776595744680851,0.008333333333333304
full_legacy_oracle_strict,7-7,713101,1,leo_low_elev_weak,0.8416666666666667,0.55,0.6652694610778443,0.008333333333333304
full_legacy_oracle_strict,7-7,713101,1,leo_rain_weak,0.8083333333333333,0.95,0.8734597156398105,0.0
full_legacy_oracle_strict,7-7,713101,10,leo_clear_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-7,713101,10,leo_low_elev_weak,0.8833333333333333,1.0,0.9380530973451328,-0.008333333333333304
full_legacy_oracle_strict,7-7,713101,10,leo_rain_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,7-7,713101,2,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-7,713101,2,leo_low_elev_weak,0.8583333333333333,0.85,0.8541463414634146,-0.016666666666666607
full_legacy_oracle_strict,7-7,713101,2,leo_rain_weak,0.85,1.0,0.9189189189189189,-0.008333333333333304
full_legacy_oracle_strict,7-7,713101,20,leo_clear_weak,0.95,1.0,0.9743589743589743,0.0
full_legacy_oracle_strict,7-7,713101,20,leo_low_elev_weak,0.9416666666666667,1.0,0.9699570815450643,-0.008333333333333304
full_legacy_oracle_strict,7-7,713101,20,leo_rain_weak,0.9333333333333333,1.0,0.9655172413793104,-0.033333333333333326
full_legacy_oracle_strict,7-7,713101,5,leo_clear_weak,0.925,1.0,0.961038961038961,-0.033333333333333326
full_legacy_oracle_strict,7-7,713101,5,leo_low_elev_weak,0.8416666666666667,1.0,0.9140271493212669,0.0
full_legacy_oracle_strict,7-7,713101,5,leo_rain_weak,0.8666666666666667,1.0,0.9285714285714286,0.0
full_legacy_oracle_strict,7-7,713102,1,leo_clear_weak,0.8666666666666667,1.0,0.9285714285714286,0.0
full_legacy_oracle_strict,7-7,713102,1,leo_low_elev_weak,0.675,1.0,0.8059701492537313,-0.008333333333333415
full_legacy_oracle_strict,7-7,713102,1,leo_rain_weak,0.825,0.95,0.8830985915492957,0.0
full_legacy_oracle_strict,7-7,713102,10,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0
full_legacy_oracle_strict,7-7,713102,10,leo_low_elev_weak,0.8416666666666667,1.0,0.9140271493212669,0.008333333333333304
full_legacy_oracle_strict,7-7,713102,10,leo_rain_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-7,713102,2,leo_clear_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,7-7,713102,2,leo_low_elev_weak,0.85,1.0,0.9189189189189189,0.0
full_legacy_oracle_strict,7-7,713102,2,leo_rain_weak,0.9,0.9,0.9,0.0
full_legacy_oracle_strict,7-7,713102,20,leo_clear_weak,0.95,1.0,0.9743589743589743,0.0
full_legacy_oracle_strict,7-7,713102,20,leo_low_elev_weak,0.875,1.0,0.9333333333333333,0.0
full_legacy_oracle_strict,7-7,713102,20,leo_rain_weak,0.9333333333333333,1.0,0.9655172413793104,-0.008333333333333304
full_legacy_oracle_strict,7-7,713102,5,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.01666666666666672
full_legacy_oracle_strict,7-7,713102,5,leo_low_elev_weak,0.8333333333333334,1.0,0.9090909090909091,0.0
full_legacy_oracle_strict,7-7,713102,5,leo_rain_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-7,713103,1,leo_clear_weak,0.9083333333333333,1.0,0.9519650655021834,-0.025000000000000022
full_legacy_oracle_strict,7-7,713103,1,leo_low_elev_weak,0.7,0.9,0.7875,-0.016666666666666607
full_legacy_oracle_strict,7-7,713103,1,leo_rain_weak,0.7583333333333333,0.85,0.8015544041450776,-0.033333333333333326
full_legacy_oracle_strict,7-7,713103,10,leo_clear_weak,0.8916666666666667,1.0,0.9427312775330398,0.0
full_legacy_oracle_strict,7-7,713103,10,leo_low_elev_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,7-7,713103,10,leo_rain_weak,0.8916666666666667,1.0,0.9427312775330398,-0.008333333333333415
full_legacy_oracle_strict,7-7,713103,2,leo_clear_weak,0.8916666666666667,1.0,0.9427312775330398,0.0
full_legacy_oracle_strict,7-7,713103,2,leo_low_elev_weak,0.8666666666666667,0.95,0.9064220183486239,-0.025000000000000022
full_legacy_oracle_strict,7-7,713103,2,leo_rain_weak,0.875,0.95,0.910958904109589,0.0
full_legacy_oracle_strict,7-7,713103,20,leo_clear_weak,0.875,1.0,0.9333333333333333,0.0
full_legacy_oracle_strict,7-7,713103,20,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-7,713103,20,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,7-7,713103,5,leo_clear_weak,0.8833333333333333,1.0,0.9380530973451328,0.0
full_legacy_oracle_strict,7-7,713103,5,leo_low_elev_weak,0.9416666666666667,1.0,0.9699570815450643,0.0
full_legacy_oracle_strict,7-7,713103,5,leo_rain_weak,0.9166666666666666,0.95,0.9330357142857142,0.0
full_legacy_oracle_strict,7-7,713104,1,leo_clear_weak,0.8916666666666667,1.0,0.9427312775330398,0.0
full_legacy_oracle_strict,7-7,713104,1,leo_low_elev_weak,0.825,1.0,0.9041095890410958,0.008333333333333415
full_legacy_oracle_strict,7-7,713104,1,leo_rain_weak,0.7833333333333333,1.0,0.8785046728971964,0.01666666666666672
full_legacy_oracle_strict,7-7,713104,10,leo_clear_weak,0.975,1.0,0.9873417721518987,-0.025000000000000022
full_legacy_oracle_strict,7-7,713104,10,leo_low_elev_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,7-7,713104,10,leo_rain_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-7,713104,2,leo_clear_weak,0.8833333333333333,1.0,0.9380530973451328,0.01666666666666672
full_legacy_oracle_strict,7-7,713104,2,leo_low_elev_weak,0.8666666666666667,1.0,0.9285714285714286,0.0
full_legacy_oracle_strict,7-7,713104,2,leo_rain_weak,0.8666666666666667,1.0,0.9285714285714286,0.0
full_legacy_oracle_strict,7-7,713104,20,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0
full_legacy_oracle_strict,7-7,713104,20,leo_low_elev_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,7-7,713104,20,leo_rain_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-7,713104,5,leo_clear_weak,0.95,1.0,0.9743589743589743,0.0
full_legacy_oracle_strict,7-7,713104,5,leo_low_elev_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,7-7,713104,5,leo_rain_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-7,713105,1,leo_clear_weak,0.8083333333333333,0.95,0.8734597156398105,0.0
full_legacy_oracle_strict,7-7,713105,1,leo_low_elev_weak,0.925,0.9,0.9123287671232876,-0.033333333333333326
full_legacy_oracle_strict,7-7,713105,1,leo_rain_weak,0.85,0.95,0.8972222222222223,0.01666666666666672
full_legacy_oracle_strict,7-7,713105,10,leo_clear_weak,0.875,1.0,0.9333333333333333,0.0
full_legacy_oracle_strict,7-7,713105,10,leo_low_elev_weak,0.925,1.0,0.961038961038961,-0.01666666666666672
full_legacy_oracle_strict,7-7,713105,10,leo_rain_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,7-7,713105,2,leo_clear_weak,0.8583333333333333,1.0,0.9237668161434976,0.0
full_legacy_oracle_strict,7-7,713105,2,leo_low_elev_weak,0.8666666666666667,0.9,0.8830188679245283,0.025000000000000022
full_legacy_oracle_strict,7-7,713105,2,leo_rain_weak,0.8666666666666667,1.0,0.9285714285714286,-0.025000000000000022
full_legacy_oracle_strict,7-7,713105,20,leo_clear_weak,0.9083333333333333,1.0,0.9519650655021834,-0.008333333333333304
full_legacy_oracle_strict,7-7,713105,20,leo_low_elev_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,7-7,713105,20,leo_rain_weak,0.9583333333333334,1.0,0.9787234042553191,-0.008333333333333415
full_legacy_oracle_strict,7-7,713105,5,leo_clear_weak,0.8416666666666667,1.0,0.9140271493212669,0.0
full_legacy_oracle_strict,7-7,713105,5,leo_low_elev_weak,0.8833333333333333,0.95,0.9154545454545454,0.0
full_legacy_oracle_strict,7-7,713105,5,leo_rain_weak,0.9333333333333333,0.95,0.9415929203539822,0.0
full_legacy_oracle_strict,8-8,713101,1,leo_clear_weak,0.875,1.0,0.9333333333333333,0.01666666666666672
full_legacy_oracle_strict,8-8,713101,1,leo_low_elev_weak,0.8333333333333334,0.95,0.8878504672897196,0.0
full_legacy_oracle_strict,8-8,713101,1,leo_rain_weak,0.85,1.0,0.9189189189189189,-0.016666666666666607
full_legacy_oracle_strict,8-8,713101,10,leo_clear_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,8-8,713101,10,leo_low_elev_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,8-8,713101,10,leo_rain_weak,0.8833333333333333,1.0,0.9380530973451328,-0.008333333333333304
full_legacy_oracle_strict,8-8,713101,2,leo_clear_weak,0.8916666666666667,0.95,0.9199095022624434,0.0
full_legacy_oracle_strict,8-8,713101,2,leo_low_elev_weak,0.9,0.9,0.9,0.008333333333333304
full_legacy_oracle_strict,8-8,713101,2,leo_rain_weak,0.8416666666666667,1.0,0.9140271493212669,0.0
full_legacy_oracle_strict,8-8,713101,20,leo_clear_weak,0.9166666666666666,1.0,0.9565217391304348,-0.008333333333333304
full_legacy_oracle_strict,8-8,713101,20,leo_low_elev_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,8-8,713101,20,leo_rain_weak,0.8666666666666667,1.0,0.9285714285714286,-0.01666666666666672
full_legacy_oracle_strict,8-8,713101,5,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,-0.01666666666666672
full_legacy_oracle_strict,8-8,713101,5,leo_low_elev_weak,0.9333333333333333,1.0,0.9655172413793104,0.0
full_legacy_oracle_strict,8-8,713101,5,leo_rain_weak,0.875,1.0,0.9333333333333333,-0.008333333333333304
full_legacy_oracle_strict,8-8,713102,1,leo_clear_weak,0.8333333333333334,1.0,0.9090909090909091,0.0
full_legacy_oracle_strict,8-8,713102,1,leo_low_elev_weak,0.775,0.95,0.853623188405797,0.0
full_legacy_oracle_strict,8-8,713102,1,leo_rain_weak,0.925,0.85,0.8859154929577465,0.0
full_legacy_oracle_strict,8-8,713102,10,leo_clear_weak,0.8666666666666667,1.0,0.9285714285714286,0.0
full_legacy_oracle_strict,8-8,713102,10,leo_low_elev_weak,0.85,1.0,0.9189189189189189,0.0
full_legacy_oracle_strict,8-8,713102,10,leo_rain_weak,0.8916666666666667,1.0,0.9427312775330398,0.0
full_legacy_oracle_strict,8-8,713102,2,leo_clear_weak,0.8333333333333334,1.0,0.9090909090909091,0.0
full_legacy_oracle_strict,8-8,713102,2,leo_low_elev_weak,0.8333333333333334,1.0,0.9090909090909091,0.008333333333333304
full_legacy_oracle_strict,8-8,713102,2,leo_rain_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,8-8,713102,20,leo_clear_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,8-8,713102,20,leo_low_elev_weak,0.875,1.0,0.9333333333333333,0.0
full_legacy_oracle_strict,8-8,713102,20,leo_rain_weak,0.9083333333333333,1.0,0.9519650655021834,0.0
full_legacy_oracle_strict,8-8,713102,5,leo_clear_weak,0.8833333333333333,1.0,0.9380530973451328,0.0
full_legacy_oracle_strict,8-8,713102,5,leo_low_elev_weak,0.8666666666666667,1.0,0.9285714285714286,0.0
full_legacy_oracle_strict,8-8,713102,5,leo_rain_weak,0.9,1.0,0.9473684210526316,0.0
full_legacy_oracle_strict,8-8,713103,1,leo_clear_weak,0.8666666666666667,1.0,0.9285714285714286,0.0
full_legacy_oracle_strict,8-8,713103,1,leo_low_elev_weak,0.875,0.95,0.910958904109589,0.0
full_legacy_oracle_strict,8-8,713103,1,leo_rain_weak,0.9083333333333333,0.9,0.904147465437788,0.0
full_legacy_oracle_strict,8-8,713103,10,leo_clear_weak,0.9166666666666666,1.0,0.9565217391304348,0.0
full_legacy_oracle_strict,8-8,713103,10,leo_low_elev_weak,0.9,0.95,0.9243243243243242,0.0
full_legacy_oracle_strict,8-8,713103,10,leo_rain_weak,0.8833333333333333,0.95,0.9154545454545454,0.025000000000000022
full_legacy_oracle_strict,8-8,713103,2,leo_clear_weak,0.9083333333333333,0.95,0.9286995515695067,-0.008333333333333304
full_legacy_oracle_strict,8-8,713103,2,leo_low_elev_weak,0.8083333333333333,0.95,0.8734597156398105,0.016666666666666607
full_legacy_oracle_strict,8-8,713103,2,leo_rain_weak,0.9,0.95,0.9243243243243242,-0.025000000000000022
full_legacy_oracle_strict,8-8,713103,20,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0
full_legacy_oracle_strict,8-8,713103,20,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0
full_legacy_oracle_strict,8-8,713103,20,leo_rain_weak,0.9333333333333333,0.95,0.9415929203539822,-0.025000000000000022
