arm,experiment_id,receiver,seed,k_shot,old_acc_strict,old_acc_compatibility,delta_old_acc,seen_new_acc_strict,seen_new_acc_compatibility,delta_seen_new_acc,H_old_new_strict,H_old_new_compatibility,delta_H_old_new
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k2_seed713103,20-1,713103,2,0.6,0.6,0.0,0.6083333333333333,0.6083333333333333,0.0,0.6014288905986839,0.6014288905986839,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k20_seed713103,20-1,713103,20,0.8805555555555555,0.8805555555555555,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8561254836926478,0.8561254836926478,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k5_seed713103,20-1,713103,5,0.775,0.775,0.0,0.6999999999999998,0.6999999999999998,0.0,0.7328607747122694,0.7328607747122694,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k1_seed713104,20-1,713104,1,0.5361111111111111,0.5361111111111111,0.0,0.6083333333333333,0.6083333333333333,0.0,0.5689948049231198,0.5689948049231198,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k10_seed713104,20-1,713104,10,0.8027777777777777,0.8027777777777777,0.0,0.7583333333333333,0.7583333333333333,0.0,0.7797604197604198,0.7797604197604198,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k2_seed713104,20-1,713104,2,0.6833333333333332,0.6833333333333332,0.0,0.6749999999999999,0.6749999999999999,0.0,0.679028841061197,0.679028841061197,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k20_seed713104,20-1,713104,20,0.8194444444444445,0.8194444444444445,0.0,0.775,0.775,0.0,0.7949327906910093,0.7949327906910093,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k5_seed713104,20-1,713104,5,0.7388888888888889,0.7388888888888889,0.0,0.7083333333333334,0.7083333333333334,0.0,0.7230808987760207,0.7230808987760207,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k1_seed713105,20-1,713105,1,0.5638888888888889,0.5638888888888889,0.0,0.525,0.525,0.0,0.5416373220477698,0.5416373220477698,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k10_seed713105,20-1,713105,10,0.8722222222222221,0.8722222222222221,0.0,0.7583333333333333,0.7583333333333333,0.0,0.8111962110348926,0.8111962110348926,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k2_seed713105,20-1,713105,2,0.7416666666666666,0.7416666666666666,0.0,0.5416666666666666,0.5416666666666666,0.0,0.625564762971258,0.625564762971258,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k20_seed713105,20-1,713105,20,0.8972222222222223,0.8972222222222223,0.0,0.7916666666666666,0.7916666666666666,0.0,0.8376593560933449,0.8376593560933449,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx20-1_k5_seed713105,20-1,713105,5,0.8249999999999998,0.8249999999999998,0.0,0.7166666666666668,0.7166666666666668,0.0,0.7651612320906017,0.7651612320906017,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k1_seed713101,3-19,713101,1,0.4222222222222222,0.4222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3596730206325409,0.3596730206325409,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k10_seed713101,3-19,713101,10,0.6222222222222222,0.6222222222222222,0.0,0.47500000000000003,0.47500000000000003,0.0,0.5354279350380581,0.5354279350380581,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k2_seed713101,3-19,713101,2,0.5333333333333333,0.5333333333333333,0.0,0.325,0.325,0.0,0.3840378197997776,0.3840378197997776,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k20_seed713101,3-19,713101,20,0.6333333333333334,0.6333333333333334,0.0,0.45,0.45,0.0,0.5161056636675294,0.5161056636675294,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k5_seed713101,3-19,713101,5,0.6388888888888888,0.6388888888888888,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4370553044486891,0.4370553044486891,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k1_seed713102,3-19,713102,1,0.4666666666666666,0.4666666666666666,0.0,0.4000000000000001,0.4000000000000001,0.0,0.4273355542637392,0.4273355542637392,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k10_seed713102,3-19,713102,10,0.686111111111111,0.686111111111111,0.0,0.4833333333333334,0.4833333333333334,0.0,0.5659594753073014,0.5659594753073014,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k2_seed713102,3-19,713102,2,0.5555555555555555,0.5555555555555555,0.0,0.34166666666666673,0.34166666666666673,0.0,0.4185900660945053,0.4185900660945053,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k20_seed713102,3-19,713102,20,0.6944444444444443,0.6944444444444443,0.0,0.575,0.575,0.0,0.628857722249442,0.628857722249442,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k5_seed713102,3-19,713102,5,0.6416666666666667,0.6416666666666667,0.0,0.425,0.425,0.0,0.5084081386102276,0.5084081386102276,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k1_seed713103,3-19,713103,1,0.4305555555555556,0.4305555555555556,0.0,0.35833333333333334,0.35833333333333334,0.0,0.38971062297328524,0.38971062297328524,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k10_seed713103,3-19,713103,10,0.5944444444444444,0.5944444444444444,0.0,0.4833333333333334,0.4833333333333334,0.0,0.5277807694329781,0.5277807694329781,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k2_seed713103,3-19,713103,2,0.5083333333333333,0.5083333333333333,0.0,0.48333333333333334,0.48333333333333334,0.0,0.49474179009062724,0.49474179009062724,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k20_seed713103,3-19,713103,20,0.6749999999999999,0.6749999999999999,0.0,0.5166666666666667,0.5166666666666667,0.0,0.5794710223715858,0.5794710223715858,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k5_seed713103,3-19,713103,5,0.5666666666666667,0.5666666666666667,0.0,0.5083333333333333,0.5083333333333333,0.0,0.5327635327635327,0.5327635327635327,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k1_seed713104,3-19,713104,1,0.3527777777777778,0.3527777777777778,0.0,0.39166666666666666,0.39166666666666666,0.0,0.35568367501642434,0.35568367501642434,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k10_seed713104,3-19,713104,10,0.5972222222222222,0.5972222222222222,0.0,0.5916666666666667,0.5916666666666667,0.0,0.590198653929657,0.590198653929657,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k2_seed713104,3-19,713104,2,0.5583333333333333,0.5583333333333333,0.0,0.35833333333333334,0.35833333333333334,0.0,0.43456640058055146,0.43456640058055146,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k20_seed713104,3-19,713104,20,0.6444444444444445,0.6444444444444445,0.0,0.5583333333333332,0.5583333333333332,0.0,0.5952734091818599,0.5952734091818599,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k5_seed713104,3-19,713104,5,0.5277777777777777,0.5277777777777777,0.0,0.4916666666666667,0.4916666666666667,0.0,0.49790335044433404,0.49790335044433404,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k1_seed713105,3-19,713105,1,0.5499999999999999,0.5499999999999999,0.0,0.18333333333333335,0.18333333333333335,0.0,0.2630975452196382,0.2630975452196382,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k10_seed713105,3-19,713105,10,0.6444444444444445,0.6444444444444445,0.0,0.3833333333333333,0.3833333333333333,0.0,0.47369114771661985,0.47369114771661985,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k2_seed713105,3-19,713105,2,0.5416666666666667,0.5416666666666667,0.0,0.3833333333333333,0.3833333333333333,0.0,0.44223574826230694,0.44223574826230694,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k20_seed713105,3-19,713105,20,0.7000000000000001,0.7000000000000001,0.0,0.48333333333333334,0.48333333333333334,0.0,0.5642432279139139,0.5642432279139139,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx3-19_k5_seed713105,3-19,713105,5,0.6277777777777778,0.6277777777777778,0.0,0.3833333333333333,0.3833333333333333,0.0,0.47065925923396584,0.47065925923396584,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k1_seed713101,7-14,713101,1,0.8055555555555557,0.8055555555555557,0.0,0.5333333333333333,0.5333333333333333,0.0,0.6373831851117343,0.6373831851117343,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k10_seed713101,7-14,713101,10,0.8972222222222223,0.8972222222222223,0.0,0.8250000000000001,0.8250000000000001,0.0,0.8571995256170871,0.8571995256170871,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k2_seed713101,7-14,713101,2,0.8388888888888889,0.8388888888888889,0.0,0.6583333333333333,0.6583333333333333,0.0,0.7341747021958019,0.7341747021958019,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k20_seed713101,7-14,713101,20,0.9138888888888889,0.9138888888888889,0.0,0.875,0.875,0.0,0.8939822921416628,0.8939822921416628,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k5_seed713101,7-14,713101,5,0.8833333333333333,0.8833333333333333,0.0,0.7000000000000001,0.7000000000000001,0.0,0.780555706597207,0.780555706597207,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k1_seed713102,7-14,713102,1,0.7833333333333333,0.7833333333333333,0.0,0.5083333333333333,0.5083333333333333,0.0,0.616431400240125,0.616431400240125,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k10_seed713102,7-14,713102,10,0.8694444444444445,0.8694444444444445,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8506372175679107,0.8506372175679107,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k2_seed713102,7-14,713102,2,0.8361111111111111,0.8361111111111111,0.0,0.5499999999999999,0.5499999999999999,0.0,0.6634687019350524,0.6634687019350524,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k20_seed713102,7-14,713102,20,0.875,0.875,0.0,0.875,0.875,0.0,0.8732166760675394,0.8732166760675394,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k5_seed713102,7-14,713102,5,0.875,0.875,0.0,0.6749999999999999,0.6749999999999999,0.0,0.7619965781267064,0.7619965781267064,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k1_seed713103,7-14,713103,1,0.811111111111111,0.811111111111111,0.0,0.4666666666666666,0.4666666666666666,0.0,0.5894071444183742,0.5894071444183742,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k10_seed713103,7-14,713103,10,0.9166666666666666,0.9166666666666666,0.0,0.8500000000000001,0.8500000000000001,0.0,0.8798781439181177,0.8798781439181177,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k2_seed713103,7-14,713103,2,0.8722222222222222,0.8722222222222222,0.0,0.6833333333333332,0.6833333333333332,0.0,0.7618603515876972,0.7618603515876972,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k20_seed713103,7-14,713103,20,0.9277777777777777,0.9277777777777777,0.0,0.8583333333333334,0.8583333333333334,0.0,0.8914018118079429,0.8914018118079429,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k5_seed713103,7-14,713103,5,0.8888888888888888,0.8888888888888888,0.0,0.6750000000000002,0.6750000000000002,0.0,0.7641835834068843,0.7641835834068843,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k1_seed713104,7-14,713104,1,0.6833333333333332,0.6833333333333332,0.0,0.75,0.75,0.0,0.714164226177067,0.714164226177067,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k10_seed713104,7-14,713104,10,0.8527777777777779,0.8527777777777779,0.0,0.8250000000000001,0.8250000000000001,0.0,0.8383618642838684,0.8383618642838684,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k2_seed713104,7-14,713104,2,0.7888888888888889,0.7888888888888889,0.0,0.7916666666666666,0.7916666666666666,0.0,0.789819607635581,0.789819607635581,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k20_seed713104,7-14,713104,20,0.8638888888888889,0.8638888888888889,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8477446129960601,0.8477446129960601,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k5_seed713104,7-14,713104,5,0.8555555555555556,0.8555555555555556,0.0,0.8166666666666668,0.8166666666666668,0.0,0.8351690500377692,0.8351690500377692,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k1_seed713105,7-14,713105,1,0.8666666666666667,0.8666666666666667,0.0,0.5916666666666667,0.5916666666666667,0.0,0.6936665458964547,0.6936665458964547,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k10_seed713105,7-14,713105,10,0.9027777777777777,0.9027777777777777,0.0,0.8500000000000001,0.8500000000000001,0.0,0.8753907912305637,0.8753907912305637,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k2_seed713105,7-14,713105,2,0.8805555555555555,0.8805555555555555,0.0,0.6749999999999999,0.6749999999999999,0.0,0.7602502515261099,0.7602502515261099,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k20_seed713105,7-14,713105,20,0.9083333333333333,0.9083333333333333,0.0,0.8583333333333334,0.8583333333333334,0.0,0.8826085829884268,0.8826085829884268,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-14_k5_seed713105,7-14,713105,5,0.8916666666666666,0.8916666666666666,0.0,0.8166666666666668,0.8166666666666668,0.0,0.8520875302175664,0.8520875302175664,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713101,7-7,713101,1,0.7111111111111112,0.7111111111111112,0.0,0.5083333333333333,0.5083333333333333,0.0,0.5927295666448643,0.5927295666448643,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713101,7-7,713101,10,0.9,0.9,0.0,0.7416666666666666,0.7416666666666666,0.0,0.8086268987289467,0.8086268987289467,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713101,7-7,713101,2,0.7666666666666666,0.7666666666666666,0.0,0.5583333333333335,0.5583333333333335,0.0,0.6443140765401641,0.6443140765401641,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713101,7-7,713101,20,0.8916666666666666,0.8916666666666666,0.0,0.8250000000000001,0.8250000000000001,0.0,0.8549455358879596,0.8549455358879596,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713101,7-7,713101,5,0.8250000000000001,0.8250000000000001,0.0,0.775,0.775,0.0,0.7989896675651392,0.7989896675651392,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713102,7-7,713102,1,0.7000000000000001,0.7000000000000001,0.0,0.4666666666666666,0.4666666666666666,0.0,0.5568088985822064,0.5568088985822064,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713102,7-7,713102,10,0.8527777777777779,0.8527777777777779,0.0,0.75,0.75,0.0,0.795692985932237,0.795692985932237,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713102,7-7,713102,2,0.763888888888889,0.763888888888889,0.0,0.48333333333333334,0.48333333333333334,0.0,0.5889563435616068,0.5889563435616068,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713102,7-7,713102,20,0.8888888888888888,0.8888888888888888,0.0,0.7666666666666666,0.7666666666666666,0.0,0.8215132175874839,0.8215132175874839,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713102,7-7,713102,5,0.8194444444444443,0.8194444444444443,0.0,0.7083333333333334,0.7083333333333334,0.0,0.7551412599788166,0.7551412599788166,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713103,7-7,713103,1,0.41944444444444445,0.41944444444444445,0.0,0.35000000000000003,0.35000000000000003,0.0,0.3790024101194314,0.3790024101194314,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713103,7-7,713103,10,0.9027777777777778,0.9027777777777778,0.0,0.7916666666666666,0.7916666666666666,0.0,0.8421614440168591,0.8421614440168591,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713103,7-7,713103,2,0.6194444444444444,0.6194444444444444,0.0,0.6916666666666668,0.6916666666666668,0.0,0.6534755829642016,0.6534755829642016,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713103,7-7,713103,20,0.9027777777777778,0.9027777777777778,0.0,0.8166666666666668,0.8166666666666668,0.0,0.8569904111233843,0.8569904111233843,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713103,7-7,713103,5,0.8416666666666667,0.8416666666666667,0.0,0.7916666666666666,0.7916666666666666,0.0,0.8133755702809925,0.8133755702809925,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713104,7-7,713104,1,0.6805555555555557,0.6805555555555557,0.0,0.6083333333333333,0.6083333333333333,0.0,0.6390214168567148,0.6390214168567148,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713104,7-7,713104,10,0.888888888888889,0.888888888888889,0.0,0.8416666666666667,0.8416666666666667,0.0,0.8640966313380106,0.8640966313380106,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713104,7-7,713104,2,0.8388888888888889,0.8388888888888889,0.0,0.6583333333333333,0.6583333333333333,0.0,0.736388940769936,0.736388940769936,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713104,7-7,713104,20,0.8555555555555555,0.8555555555555555,0.0,0.8916666666666666,0.8916666666666666,0.0,0.8730864211207221,0.8730864211207221,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713104,7-7,713104,5,0.9,0.9,0.0,0.775,0.775,0.0,0.8311919841232189,0.8311919841232189,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k1_seed713105,7-7,713105,1,0.7999999999999999,0.7999999999999999,0.0,0.4083333333333334,0.4083333333333334,0.0,0.5400225871934032,0.5400225871934032,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k10_seed713105,7-7,713105,10,0.9222222222222222,0.9222222222222222,0.0,0.725,0.725,0.0,0.8114753067817645,0.8114753067817645,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k2_seed713105,7-7,713105,2,0.8250000000000001,0.8250000000000001,0.0,0.5583333333333332,0.5583333333333332,0.0,0.6545408156058423,0.6545408156058423,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k20_seed713105,7-7,713105,20,0.9416666666666668,0.9416666666666668,0.0,0.7666666666666666,0.7666666666666666,0.0,0.8434029680365297,0.8434029680365297,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx7-7_k5_seed713105,7-7,713105,5,0.8944444444444444,0.8944444444444444,0.0,0.6333333333333333,0.6333333333333333,0.0,0.7374743773759308,0.7374743773759308,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713101,8-8,713101,1,0.6194444444444445,0.6194444444444445,0.0,0.6166666666666667,0.6166666666666667,0.0,0.6178267890532041,0.6178267890532041,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713101,8-8,713101,10,0.8583333333333334,0.8583333333333334,0.0,0.75,0.75,0.0,0.7996116573541331,0.7996116573541331,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713101,8-8,713101,2,0.65,0.65,0.0,0.6333333333333333,0.6333333333333333,0.0,0.6408828266866277,0.6408828266866277,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713101,8-8,713101,20,0.8694444444444445,0.8694444444444445,0.0,0.8583333333333334,0.8583333333333334,0.0,0.8634302880130947,0.8634302880130947,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713101,8-8,713101,5,0.7805555555555554,0.7805555555555554,0.0,0.7166666666666667,0.7166666666666667,0.0,0.7456250845591493,0.7456250845591493,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713102,8-8,713102,1,0.7111111111111111,0.7111111111111111,0.0,0.4000000000000001,0.4000000000000001,0.0,0.502851091560769,0.502851091560769,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713102,8-8,713102,10,0.7972222222222222,0.7972222222222222,0.0,0.8416666666666668,0.8416666666666668,0.0,0.8181064439946021,0.8181064439946021,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713102,8-8,713102,2,0.7083333333333334,0.7083333333333334,0.0,0.5833333333333334,0.5833333333333334,0.0,0.6306268770625222,0.6306268770625222,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k20_seed713102,8-8,713102,20,0.8138888888888888,0.8138888888888888,0.0,0.875,0.875,0.0,0.8423044217687075,0.8423044217687075,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k5_seed713102,8-8,713102,5,0.7749999999999999,0.7749999999999999,0.0,0.6583333333333333,0.6583333333333333,0.0,0.699885980531386,0.699885980531386,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k1_seed713103,8-8,713103,1,0.7083333333333334,0.7083333333333334,0.0,0.4916666666666667,0.4916666666666667,0.0,0.5555592023265475,0.5555592023265475,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k10_seed713103,8-8,713103,10,0.7999999999999999,0.7999999999999999,0.0,0.8250000000000001,0.8250000000000001,0.0,0.8105623241492806,0.8105623241492806,0.0
singleview_fft96_strict,cvs_qknnv42_stage2c_rx8-8_k2_seed713103,8-8,713103,2,0.6972222222222223,0.6972222222222223,0.0,0.5583333333333333,0.5583333333333333,0.0,0.5878578125496595,0.5878578125496595,0.0
