cell_id,method,new_class_count,k_shot,receiver,seed,status,scenario_count,old_acc_before_increment,old_acc_after_increment,seen_new_acc,H_old_new,candidate_average_forgetting,min_old_class_acc
rx_3_19__seed_713101__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,3-19,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,0.3444444444444444,0.0,0.725,0.0
rx_3_19__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,1.0,0.0,0.7583333333333333,0.0
rx_3_19__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,1.0,0.0,0.7583333333333333,0.0
rx_3_19__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,1.0,0.0,0.7583333333333333,0.0
rx_3_19__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,1.0,0.0,0.7583333333333333,0.0
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8000000000000002,0.8250000000000001,0.0006666666666666666,0.0013300425065130947,-0.02499999999999995,0.6166666666666667
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8000000000000002,0.35555555555555557,0.13133333333333333,0.19155875177170967,0.4444444444444445,0.0
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8000000000000002,0.3416666666666666,0.16,0.21720819889651113,0.4583333333333333,0.0
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8000000000000002,0.5083333333333333,0.09066666666666667,0.15094096235096358,0.2916666666666667,0.13333333333333333
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,3-19,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8000000000000002,0.15,0.04466666666666667,0.055290760588350606,0.65,0.0
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,3-19,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8000000000000002,0.03611111111111111,0.078,0.041342899205180805,0.763888888888889,0.0
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,3-19,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8000000000000002,0.005555555555555556,0.09200000000000001,0.01016949152542373,0.7944444444444446,0.0
rx_3_19__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,3-19,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8000000000000002,0.09166666666666667,0.04666666666666667,0.06092167883741582,0.7083333333333334,0.0
rx_3_19__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,0.3333333333333333,0.0,0.7583333333333333,0.0
rx_3_19__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,0.3333333333333333,0.0,0.7583333333333333,0.0
rx_3_19__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,0.3333333333333333,0.0,0.7583333333333333,0.0
rx_3_19__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,3-19,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7583333333333333,0.0,0.3333333333333333,0.0,0.7583333333333333,0.0
rx_3_19__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.0,1.0,0.0,0.7833333333333333,0.0
rx_3_19__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.0,1.0,0.0,0.7833333333333333,0.0
rx_3_19__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.0,1.0,0.0,0.7833333333333333,0.0
rx_3_19__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.0,1.0,0.0,0.7833333333333333,0.0
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.8388888888888889,0.008,0.01582156593608483,-0.0055555555555554985,0.6
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.3416666666666666,0.14866666666666664,0.20676815459731238,0.4916666666666667,0.016666666666666666
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.34722222222222227,0.14866666666666667,0.20579272275546245,0.48611111111111116,0.0
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.5416666666666666,0.108,0.17901745327127414,0.2916666666666667,0.08333333333333333
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,3-19,713103,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.39444444444444443,0.05733333333333334,0.09677193841895067,0.4388888888888889,0.016666666666666666
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,3-19,713103,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.013888888888888888,0.09200000000000001,0.018851756640959724,0.8194444444444445,0.0
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,3-19,713103,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.011111111111111112,0.108,0.01944748903945795,0.8222222222222223,0.0
rx_3_19__seed_713103__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,3-19,713103,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.19999999999999998,0.047999999999999994,0.0761381744640659,0.6333333333333334,0.0
rx_3_19__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.005555555555555556,0.3333333333333333,0.010582010582010581,0.7777777777777777,0.0
rx_3_19__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.0,0.3333333333333333,0.0,0.7833333333333333,0.0
rx_3_19__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.0,0.3333333333333333,0.0,0.7833333333333333,0.0
rx_3_19__seed_713103__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,3-19,713103,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7833333333333333,0.0,0.3333333333333333,0.0,0.7833333333333333,0.0
rx_3_19__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,1.0,0.0,0.725,0.0
rx_3_19__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,1.0,0.0,0.725,0.0
rx_3_19__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,1.0,0.0,0.725,0.0
rx_3_19__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,1.0,0.0,0.725,0.0
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7416666666666667,0.7305555555555556,0.004,0.007907554097937634,0.011111111111111108,0.45
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7416666666666667,0.25833333333333336,0.14533333333333334,0.18485711600319524,0.4833333333333334,0.0
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7416666666666667,0.25833333333333336,0.15666666666666665,0.1948186457781835,0.4833333333333334,0.0
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7416666666666667,0.37777777777777777,0.11866666666666666,0.18018665677335777,0.36388888888888893,0.016666666666666666
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,3-19,713104,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.7416666666666667,0.2388888888888889,0.06066666666666667,0.09633966526219184,0.5027777777777778,0.0
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,3-19,713104,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.7416666666666667,0.0,0.08733333333333333,0.0,0.7416666666666667,0.0
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,3-19,713104,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.7416666666666667,0.008333333333333333,0.10466666666666667,0.014696594445117972,0.7333333333333334,0.0
rx_3_19__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,3-19,713104,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.7416666666666667,0.075,0.04533333333333334,0.05595350572479258,0.6666666666666666,0.0
rx_3_19__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.005555555555555556,0.3333333333333333,0.010582010582010581,0.7194444444444444,0.0
rx_3_19__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,0.3333333333333333,0.0,0.725,0.0
rx_3_19__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,0.3333333333333333,0.0,0.725,0.0
rx_3_19__seed_713104__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,3-19,713104,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.725,0.0,0.3333333333333333,0.0,0.725,0.0
rx_3_19__seed_713105__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,1.0,0.0,0.7333333333333333,0.0
rx_3_19__seed_713105__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,1.0,0.0,0.7333333333333333,0.0
rx_3_19__seed_713105__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,1.0,0.0,0.7333333333333333,0.0
rx_3_19__seed_713105__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,1.0,0.0,0.7333333333333333,0.0
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.7777777777777777,0.004,0.007952152017896952,0.055555555555555615,0.5
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.3194444444444444,0.14733333333333334,0.20098291038511376,0.513888888888889,0.0
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.2972222222222222,0.162,0.20861733682991446,0.5361111111111111,0.0
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.8333333333333334,0.40277777777777773,0.11466666666666665,0.17714225130145256,0.4305555555555556,0.03333333333333333
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,3-19,713105,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.17499999999999996,0.05466666666666667,0.08241421292329891,0.6583333333333333,0.0
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,3-19,713105,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.030555555555555558,0.08866666666666667,0.04450804613343313,0.8027777777777777,0.0
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,3-19,713105,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.019444444444444445,0.09000000000000001,0.030611760161534624,0.813888888888889,0.0
rx_3_19__seed_713105__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,3-19,713105,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.8333333333333334,0.08888888888888889,0.04733333333333334,0.059757478074477066,0.7444444444444445,0.0
rx_3_19__seed_713105__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,0.3333333333333333,0.0,0.7333333333333333,0.0
rx_3_19__seed_713105__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,0.3444444444444444,0.0,0.7333333333333333,0.0
rx_3_19__seed_713105__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,0.3333333333333333,0.0,0.7333333333333333,0.0
rx_3_19__seed_713105__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,3-19,713105,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.7333333333333333,0.0,0.33888888888888885,0.0,0.7333333333333333,0.0
rx_7_14__seed_713101__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,1.0,0.0,1.0,0.0
rx_7_14__seed_713101__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,1.0,0.0,1.0,0.0
rx_7_14__seed_713101__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,1.0,0.0,1.0,0.0
rx_7_14__seed_713101__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,1.0,0.0,1.0,0.0
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,0.9916666666666667,0.004666666666666667,0.009282537408188527,0.0,0.9499999999999998
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,0.5944444444444444,0.3093333333333333,0.40253757744435514,0.3972222222222223,0.11666666666666665
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,0.4611111111111111,0.35133333333333333,0.38363853445945884,0.5305555555555556,0.0
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,0.7194444444444444,0.19599999999999998,0.30688812751946776,0.2722222222222222,0.18333333333333335
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,7-14,713101,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.4527777777777778,0.07866666666666666,0.13337591556929743,0.5388888888888889,0.0
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,7-14,713101,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.044444444444444446,0.15533333333333332,0.061108110524149654,0.9472222222222223,0.0
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,7-14,713101,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.002777777777777778,0.16533333333333333,0.005293005671077505,0.9888888888888889,0.0
rx_7_14__seed_713101__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,7-14,713101,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.4583333333333333,0.08466666666666667,0.1414608989608282,0.5333333333333333,0.0
rx_7_14__seed_713101__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.024999999999999998,0.37777777777777777,0.042622950819672135,0.975,0.0
rx_7_14__seed_713101__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.005555555555555556,0.3333333333333333,0.010582010582010581,0.9944444444444445,0.0
rx_7_14__seed_713101__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.041666666666666664,0.35000000000000003,0.06949891067538126,0.9583333333333334,0.0
rx_7_14__seed_713101__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,7-14,713101,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,0.35555555555555557,0.0,1.0,0.0
rx_7_14__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.05555555555555555,1.0,0.09523809523809523,0.9444444444444445,0.0
rx_7_14__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,1.0,0.0,1.0,0.0
rx_7_14__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,1.0,0.0,1.0,0.0
rx_7_14__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,1.0,0.0,1.0,0.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,1.0,0.01,0.019796803696932843,-0.008333333333333304,1.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,0.6,0.29466666666666663,0.39513450971101394,0.3916666666666668,0.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,0.5555555555555555,0.3333333333333333,0.4144770932646471,0.43611111111111117,0.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,0.9916666666666667,0.6944444444444443,0.19200000000000003,0.298742266175477,0.2972222222222223,0.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,7-14,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.5666666666666668,0.06933333333333333,0.12329877483860273,0.425,0.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,7-14,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.061111111111111116,0.168,0.08218603285922747,0.9305555555555555,0.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,7-14,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.016666666666666666,0.17533333333333334,0.029298379101242767,0.975,0.0
rx_7_14__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,7-14,713102,ORDERED_ARRIVAL_DIAGNOSTIC,3,0.9916666666666667,0.5444444444444444,0.062,0.11111916627610796,0.44722222222222224,0.0
rx_7_14__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.027777777777777776,0.3333333333333333,0.044444444444444446,0.9722222222222222,0.0
rx_7_14__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,0.3333333333333333,0.0,1.0,0.0
rx_7_14__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,7-14,713102,FORMAL_COMPARISON_INTERFACE_ADAPTER,3,1.0,0.0,0.3333333333333333,0.0,1.0,0.0
