H_old_new,candidate_average_forgetting,candidate_lock_sha256,candidate_old_adaptation_gain,candidate_old_class_acc,candidate_old_class_count,delta_vs_direct_ADV3B02_K1,delta_vs_identity_K1,direct_adv3b02_old_acc,identity_average_forgetting,identity_delta_vs_direct_ADV3B02_K1,identity_old_acc_after_increment,identity_old_acc_before_increment,identity_old_adaptation_gain,k_shot,min_old_class_acc,old_acc,old_acc_after_increment,old_acc_before_increment,predictor_package_root_sha256,query_count,receiver_label,row_id,scenario,seen_new_acc,shared_view_count_mean,shared_view_count_p95,stage,target_new_query_count,target_old_query_count,view1_count,view3_count,view5_count,cell_id,method,new_class_count,seed,receiver
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",-0.9916666666666667,-0.9916666666666667,0.9916666666666667,0.0,0.0,0.9916666666666667,0.9916666666666667,-0.0,1,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_1,leo_rain_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.0,,0.9916666666666667,0.9916666666666667,-0.0,10,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,leo_clear_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.008333333333333415,,0.9833333333333333,0.9916666666666667,-0.008333333333333415,10,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,leo_low_elev_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.0,,0.9916666666666667,0.9916666666666667,-0.0,10,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,leo_rain_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.0,,0.9916666666666667,0.9916666666666667,-0.0,20,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,leo_clear_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.008333333333333415,,0.9833333333333333,0.9916666666666667,-0.008333333333333415,20,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,leo_low_elev_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.0,,0.9916666666666667,0.9916666666666667,-0.0,20,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,leo_rain_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.008333333333333415,,0.9833333333333333,0.9916666666666667,-0.008333333333333415,5,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,leo_clear_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.008333333333333415,,0.9833333333333333,0.9916666666666667,-0.008333333333333415,5,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,leo_low_elev_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.0,0.9916666666666667,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9916666666666667,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9916666666666667,0.0,,0.9916666666666667,0.9916666666666667,-0.0,5,0.0,0.0,0.0,0.9916666666666667,debc87ba0500a733dc4b96e385a022f6551a9cc4cfd4b734b61f92fb329182a8,140,7-14,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,leo_rain_weak,1.0,1.0,1,stage2c,20,120,140,0,0,rx_7_14__seed_713104__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,713104,7-14
0.03522364217252395,0.16666666666666663,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.16666666666666663,"{""14-10"":1.0,""14-7"":0.95,""20-15"":1.0,""20-19"":1.0,""6-15"":0.0,""8-20"":0.95}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",-0.16666666666666663,-0.06666666666666665,0.9833333333333333,0.09999999999999998,-0.09999999999999998,0.8833333333333333,0.9833333333333333,-0.09999999999999998,1,0.0,0.8166666666666667,0.8166666666666667,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,leo_clear_weak,0.018,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.01192722371967655,0.0,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.0,"{""14-10"":1.0,""14-7"":0.95,""20-15"":1.0,""20-19"":1.0,""6-15"":1.0,""8-20"":0.95}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",0.0,0.125,0.9833333333333333,0.125,-0.125,0.8583333333333333,0.9833333333333333,-0.125,1,0.95,0.9833333333333333,0.9833333333333333,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,leo_low_elev_weak,0.006,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.015869786368260426,0.008333333333333304,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.008333333333333304,"{""14-10"":0.95,""14-7"":0.95,""20-15"":1.0,""20-19"":1.0,""6-15"":1.0,""8-20"":0.95}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",-0.008333333333333304,0.0,0.9833333333333333,0.008333333333333304,-0.008333333333333304,0.975,0.9833333333333333,-0.008333333333333304,1,0.95,0.975,0.975,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,leo_rain_weak,0.008,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.3551754006063231,0.49166666666666664,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.49166666666666664,"{""14-10"":0.0,""14-7"":0.95,""20-15"":0.95,""20-19"":1.0,""6-15"":0.0,""8-20"":0.05}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.0,,0.9833333333333333,0.9833333333333333,-0.0,10,0.0,0.49166666666666664,0.49166666666666664,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,leo_clear_weak,0.278,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.36373365041617123,0.4083333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.4083333333333333,"{""14-10"":0.05,""14-7"":0.95,""20-15"":0.95,""20-19"":1.0,""6-15"":0.0,""8-20"":0.5}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.008333333333333304,,0.975,0.9833333333333333,-0.008333333333333304,10,0.0,0.575,0.575,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,leo_low_elev_weak,0.266,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.3770949720670391,0.3583333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.3583333333333333,"{""14-10"":0.25,""14-7"":1.0,""20-15"":1.0,""20-19"":1.0,""6-15"":0.0,""8-20"":0.5}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.008333333333333304,,0.975,0.9833333333333333,-0.008333333333333304,10,0.0,0.625,0.625,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,leo_rain_weak,0.27,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.374468085106383,0.5833333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.5833333333333333,"{""14-10"":0.1,""14-7"":0.8,""20-15"":0.25,""20-19"":1.0,""6-15"":0.0,""8-20"":0.25}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.0,,0.9833333333333333,0.9833333333333333,-0.0,20,0.0,0.4,0.4,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,leo_clear_weak,0.352,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.3251866600298657,0.5916666666666666,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.5916666666666666,"{""14-10"":0.05,""14-7"":0.95,""20-15"":0.3,""20-19"":1.0,""6-15"":0.0,""8-20"":0.05}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.008333333333333304,,0.975,0.9833333333333333,-0.008333333333333304,20,0.0,0.39166666666666666,0.39166666666666666,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,leo_low_elev_weak,0.278,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.39221311475409837,0.49999999999999994,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.49999999999999994,"{""14-10"":0.05,""14-7"":0.95,""20-15"":0.9,""20-19"":1.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.008333333333333304,,0.975,0.9833333333333333,-0.008333333333333304,20,0.0,0.48333333333333334,0.48333333333333334,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,leo_rain_weak,0.33,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.3369240967848856,0.19166666666666665,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.19166666666666665,"{""14-10"":0.95,""14-7"":0.95,""20-15"":1.0,""20-19"":1.0,""6-15"":0.0,""8-20"":0.85}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.0,,0.9833333333333333,0.9833333333333333,-0.0,5,0.0,0.7916666666666666,0.7916666666666666,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,leo_clear_weak,0.214,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.29005132254243976,0.32499999999999996,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.32499999999999996,"{""14-10"":0.95,""14-7"":0.95,""20-15"":1.0,""20-19"":1.0,""6-15"":0.0,""8-20"":0.05}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.008333333333333304,,0.975,0.9833333333333333,-0.008333333333333304,5,0.0,0.6583333333333333,0.6583333333333333,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,leo_low_elev_weak,0.186,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.30135746606334846,0.05833333333333324,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.05833333333333324,"{""14-10"":0.85,""14-7"":0.85,""20-15"":1.0,""20-19"":1.0,""6-15"":1.0,""8-20"":0.85}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.0,,0.9833333333333333,0.9833333333333333,-0.0,5,0.85,0.925,0.925,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,leo_rain_weak,0.18,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,713104,7-14
0.1205298013245033,0.5499999999999999,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.5499999999999999,"{""14-10"":0.0,""14-7"":1.0,""20-15"":0.05,""20-19"":1.0,""6-15"":0.0,""8-20"":0.55}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",-0.5499999999999999,-0.44999999999999996,0.9833333333333333,0.09999999999999998,-0.09999999999999998,0.8833333333333333,0.9833333333333333,-0.09999999999999998,1,0.0,0.43333333333333335,0.43333333333333335,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,leo_clear_weak,0.07,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,713104,7-14
0.11347517730496454,0.4833333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.4833333333333333,"{""14-10"":0.55,""14-7"":1.0,""20-15"":0.45,""20-19"":1.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",-0.4833333333333333,-0.3583333333333333,0.9833333333333333,0.125,-0.125,0.8583333333333333,0.9833333333333333,-0.125,1,0.0,0.5,0.5,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,leo_low_elev_weak,0.064,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,713104,7-14
0.0967989756722151,0.5166666666666666,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.5166666666666666,"{""14-10"":0.0,""14-7"":1.0,""20-15"":0.0,""20-19"":0.95,""6-15"":0.0,""8-20"":0.85}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",-0.5166666666666666,-0.5083333333333333,0.9833333333333333,0.008333333333333304,-0.008333333333333304,0.975,0.9833333333333333,-0.008333333333333304,1,0.0,0.4666666666666667,0.4666666666666667,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,leo_rain_weak,0.054,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,713104,7-14
0.0934131736526946,0.9166666666666666,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9166666666666666,"{""14-10"":0.0,""14-7"":0.05,""20-15"":0.0,""20-19"":0.35,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.0,,0.9833333333333333,0.9833333333333333,-0.0,10,0.0,0.06666666666666667,0.06666666666666667,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,leo_clear_weak,0.156,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,713104,7-14
0.0,0.9833333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.9833333333333333,"{""14-10"":0.0,""14-7"":0.0,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.008333333333333304,,0.975,0.9833333333333333,-0.008333333333333304,10,0.0,0.0,0.0,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,leo_low_elev_weak,0.164,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,713104,7-14
0.13421052631578947,0.8833333333333333,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.8833333333333333,"{""14-10"":0.0,""14-7"":0.05,""20-15"":0.0,""20-19"":0.55,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.008333333333333304,,0.975,0.9833333333333333,-0.008333333333333304,10,0.0,0.1,0.1,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,leo_rain_weak,0.204,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,713104,7-14
0.01600633914421553,0.975,33afa7218fcaa0eb1d9c528ba3cf231c8a25674a307433a33f76c8e7d33a1dec,-0.975,"{""14-10"":0.0,""14-7"":0.05,""20-15"":0.0,""20-19"":0.0,""6-15"":0.0,""8-20"":0.0}","{""14-10"":20,""14-7"":20,""20-15"":20,""20-19"":20,""6-15"":20,""8-20"":20}",,,0.9833333333333333,0.0,,0.9833333333333333,0.9833333333333333,-0.0,20,0.0,0.008333333333333333,0.008333333333333333,0.9833333333333333,970dc2128cd13096fb26271bc0b27672a3480af8f0208bcd7278c4989f4b967e,620,7-14,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,leo_clear_weak,0.202,1.0,1,stage2c,500,120,620,0,0,rx_7_14__seed_713104__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,713104,7-14
