method,new_tx_ids,old_acc,seen_new_acc,min_seen_new_class_acc,H_old_new,passes_joint_target,per_new_acc,support_count,old_query_count,new_query_count
knn1,"2-4,20-12",0.7791666666666667,0.5625,0.5,0.6533385093167702,False,"{""2-4"": 0.625, ""20-12"": 0.5}",80,240,80
knn1,"7-7,8-13",0.7791666666666667,0.5375,0.5,0.6361550632911392,False,"{""7-7"": 0.575, ""8-13"": 0.5}",80,240,80
knn1,"20-16,8-13",0.775,0.5375,0.5,0.6347619047619047,False,"{""20-16"": 0.575, ""8-13"": 0.5}",80,240,80
knn1,"8-13,9-1",0.7708333333333334,0.6,0.5,0.6747720364741642,False,"{""8-13"": 0.5, ""9-1"": 0.7}",80,240,80
knn1,"2-19,3-13",0.7666666666666667,0.55,0.5,0.640506329113924,False,"{""2-19"": 0.6, ""3-13"": 0.5}",80,240,80
knn5,"7-10,7-7",0.7583333333333333,0.55,0.5,0.637579617834395,False,"{""7-10"": 0.6, ""7-7"": 0.5}",80,240,80
knn5,"1-10,7-7",0.7541666666666667,0.625,0.5,0.6835347432024169,False,"{""1-10"": 0.75, ""7-7"": 0.5}",80,240,80
knn5,"16-1,7-7",0.7541666666666667,0.5625,0.5,0.644382911392405,False,"{""16-1"": 0.625, ""7-7"": 0.5}",80,240,80
knn5,"7-7,8-13",0.7416666666666667,0.625,0.5,0.6783536585365854,False,"{""7-7"": 0.5, ""8-13"": 0.75}",80,240,80
knn1,"3-13,8-13",0.7375,0.5375,0.5,0.6218137254901962,False,"{""3-13"": 0.575, ""8-13"": 0.5}",80,240,80
knn5,"18-9,3-1",0.9166666666666666,0.5125,0.475,0.6574344023323614,False,"{""18-9"": 0.55, ""3-1"": 0.475}",80,240,80
knn5,"12-20,13-14",0.9166666666666666,0.5,0.475,0.6470588235294118,False,"{""12-20"": 0.525, ""13-14"": 0.475}",80,240,80
knn5,"18-9,19-13",0.9,0.5125,0.475,0.6530973451327433,False,"{""18-9"": 0.55, ""19-13"": 0.475}",80,240,80
knn5,"19-13,3-1",0.9,0.475,0.475,0.6218181818181818,False,"{""19-13"": 0.475, ""3-1"": 0.475}",80,240,80
knn5,"10-11,2-20",0.8958333333333334,0.5125,0.475,0.6519970414201184,False,"{""10-11"": 0.55, ""2-20"": 0.475}",80,240,80
knn5,"20-3,8-3",0.8958333333333334,0.4875,0.475,0.6314006024096386,False,"{""20-3"": 0.5, ""8-3"": 0.475}",80,240,80
knn5,"11-7,20-3",0.8916666666666667,0.5249999999999999,0.475,0.6608823529411765,False,"{""11-7"": 0.475, ""20-3"": 0.575}",80,240,80
knn5,"13-14,13-7",0.8875,0.5,0.475,0.6396396396396397,False,"{""13-14"": 0.525, ""13-7"": 0.475}",80,240,80
knn5,"18-9,2-13",0.8833333333333333,0.475,0.475,0.6177914110429448,False,"{""18-9"": 0.475, ""2-13"": 0.475}",80,240,80
knn5,"2-13,2-20",0.8791666666666667,0.5375,0.475,0.6671323529411766,False,"{""2-13"": 0.6, ""2-20"": 0.475}",80,240,80
knn5,"13-7,20-3",0.8791666666666667,0.5249999999999999,0.475,0.6574183976261128,False,"{""13-7"": 0.475, ""20-3"": 0.575}",80,240,80
knn5,"2-13,20-3",0.8791666666666667,0.5249999999999999,0.475,0.6574183976261128,False,"{""2-13"": 0.475, ""20-3"": 0.575}",80,240,80
knn5,"1-8,2-19",0.8791666666666667,0.5,0.475,0.6374622356495468,False,"{""1-8"": 0.525, ""2-19"": 0.475}",80,240,80
knn3,"2-20,2-7",0.8791666666666667,0.4875,0.475,0.6272103658536585,False,"{""2-20"": 0.5, ""2-7"": 0.475}",80,240,80
knn3,"2-7,9-7",0.8791666666666667,0.4875,0.475,0.6272103658536585,False,"{""2-7"": 0.5, ""9-7"": 0.475}",80,240,80
knn3,"19-3,2-13",0.875,0.5625,0.475,0.6847826086956522,False,"{""19-3"": 0.475, ""2-13"": 0.65}",80,240,80
knn3,"3-1,9-20",0.875,0.5625,0.475,0.6847826086956522,False,"{""3-1"": 0.65, ""9-20"": 0.475}",80,240,80
knn5,"12-7,13-7",0.875,0.5375,0.475,0.6659292035398229,False,"{""12-7"": 0.6, ""13-7"": 0.475}",80,240,80
knn5,"12-19,20-3",0.875,0.5249999999999999,0.475,0.6562499999999999,False,"{""12-19"": 0.475, ""20-3"": 0.575}",80,240,80
knn5,"12-20,13-7",0.875,0.5249999999999999,0.475,0.6562499999999999,False,"{""12-20"": 0.575, ""13-7"": 0.475}",80,240,80
knn5,"13-7,3-1",0.875,0.5249999999999999,0.475,0.6562499999999999,False,"{""13-7"": 0.475, ""3-1"": 0.575}",80,240,80
knn3,"2-13,3-1",0.875,0.5249999999999999,0.475,0.6562499999999999,False,"{""2-13"": 0.475, ""3-1"": 0.575}",80,240,80
knn5,"10-11,13-7",0.875,0.5125,0.475,0.6463963963963963,False,"{""10-11"": 0.55, ""13-7"": 0.475}",80,240,80
knn3,"18-9,9-20",0.875,0.5125,0.475,0.6463963963963963,False,"{""18-9"": 0.55, ""9-20"": 0.475}",80,240,80
knn3,"19-3,9-20",0.875,0.5125,0.475,0.6463963963963963,False,"{""19-3"": 0.55, ""9-20"": 0.475}",80,240,80
knn3,"10-11,3-1",0.875,0.5,0.475,0.6363636363636364,False,"{""10-11"": 0.525, ""3-1"": 0.475}",80,240,80
knn3,"19-1,19-9",0.875,0.5,0.475,0.6363636363636364,False,"{""19-1"": 0.475, ""19-9"": 0.525}",80,240,80
knn3,"1-8,3-1",0.875,0.4875,0.475,0.6261467889908257,False,"{""1-8"": 0.5, ""3-1"": 0.475}",80,240,80
knn3,"19-3,2-20",0.875,0.4875,0.475,0.6261467889908257,False,"{""19-3"": 0.475, ""2-20"": 0.5}",80,240,80
knn3,"2-7,9-20",0.875,0.475,0.475,0.6157407407407407,False,"{""2-7"": 0.475, ""9-20"": 0.475}",80,240,80
knn3,"1-8,9-20",0.8708333333333333,0.5625,0.475,0.6835029069767442,False,"{""1-8"": 0.65, ""9-20"": 0.475}",80,240,80
knn5,"1-8,16-1",0.8708333333333333,0.5375,0.475,0.6647189349112427,False,"{""1-8"": 0.6, ""16-1"": 0.475}",80,240,80
knn1,"11-7,13-14",0.8708333333333333,0.5249999999999999,0.475,0.6550746268656715,False,"{""11-7"": 0.475, ""13-14"": 0.575}",80,240,80
knn3,"13-14,3-8",0.8708333333333333,0.5125,0.475,0.6452560240963855,False,"{""13-14"": 0.475, ""3-8"": 0.55}",80,240,80
knn5,"2-16,8-3",0.8708333333333333,0.5125,0.475,0.6452560240963855,False,"{""2-16"": 0.475, ""8-3"": 0.55}",80,240,80
knn1,"10-11,3-1",0.8708333333333333,0.5,0.475,0.6352583586626139,False,"{""10-11"": 0.525, ""3-1"": 0.475}",80,240,80
knn1,"11-7,19-1",0.8708333333333333,0.5,0.475,0.6352583586626139,False,"{""11-7"": 0.525, ""19-1"": 0.475}",80,240,80
knn3,"18-9,9-1",0.8708333333333333,0.5,0.475,0.6352583586626139,False,"{""18-9"": 0.475, ""9-1"": 0.525}",80,240,80
knn5,"11-7,13-7",0.8708333333333333,0.4875,0.475,0.6250766871165644,False,"{""11-7"": 0.5, ""13-7"": 0.475}",80,240,80
knn3,"19-1,9-1",0.8708333333333333,0.4875,0.475,0.6250766871165644,False,"{""19-1"": 0.475, ""9-1"": 0.5}",80,240,80
knn1,"19-13,3-1",0.8708333333333333,0.4875,0.475,0.6250766871165644,False,"{""19-13"": 0.5, ""3-1"": 0.475}",80,240,80
knn5,"2-13,3-1",0.8708333333333333,0.4875,0.475,0.6250766871165644,False,"{""2-13"": 0.475, ""3-1"": 0.5}",80,240,80
knn5,"13-14,19-6",0.8708333333333333,0.475,0.475,0.6147058823529412,False,"{""13-14"": 0.475, ""19-6"": 0.475}",80,240,80
knn5,"2-19,3-8",0.8666666666666667,0.575,0.475,0.6913294797687861,False,"{""2-19"": 0.475, ""3-8"": 0.675}",80,240,80
knn1,"12-20,18-4",0.8666666666666667,0.5625,0.475,0.6822157434402333,False,"{""12-20"": 0.65, ""18-4"": 0.475}",80,240,80
knn3,"20-3,9-20",0.8666666666666667,0.5625,0.475,0.6822157434402333,False,"{""20-3"": 0.65, ""9-20"": 0.475}",80,240,80
knn3,"3-1,7-7",0.8666666666666667,0.5249999999999999,0.475,0.6538922155688622,False,"{""3-1"": 0.575, ""7-7"": 0.475}",80,240,80
knn1,"9-20,9-7",0.8666666666666667,0.5249999999999999,0.475,0.6538922155688622,False,"{""9-20"": 0.475, ""9-7"": 0.575}",80,240,80
knn1,"10-11,11-7",0.8666666666666667,0.5125,0.475,0.6441087613293052,False,"{""10-11"": 0.55, ""11-7"": 0.475}",80,240,80
knn1,"13-19,19-6",0.8666666666666667,0.5125,0.475,0.6441087613293052,False,"{""13-19"": 0.475, ""19-6"": 0.55}",80,240,80
knn1,"18-4,18-9",0.8666666666666667,0.5125,0.475,0.6441087613293052,False,"{""18-4"": 0.475, ""18-9"": 0.55}",80,240,80
knn1,"13-19,3-19",0.8666666666666667,0.5,0.475,0.6341463414634146,False,"{""13-19"": 0.525, ""3-19"": 0.475}",80,240,80
knn1,"18-4,3-1",0.8666666666666667,0.5,0.475,0.6341463414634146,False,"{""18-4"": 0.475, ""3-1"": 0.525}",80,240,80
knn1,"1-8,19-1",0.8625,0.625,0.475,0.7247899159663865,False,"{""1-8"": 0.775, ""19-1"": 0.475}",80,240,80
knn1,"3-19,3-8",0.8625,0.6,0.475,0.7076923076923077,False,"{""3-19"": 0.475, ""3-8"": 0.725}",80,240,80
knn5,"13-7,3-8",0.8625,0.5874999999999999,0.475,0.6989224137931035,False,"{""13-7"": 0.475, ""3-8"": 0.7}",80,240,80
knn1,"19-13,3-8",0.8625,0.5625,0.475,0.680921052631579,False,"{""19-13"": 0.475, ""3-8"": 0.65}",80,240,80
knn3,"3-8,9-20",0.8625,0.55,0.475,0.6716814159292036,False,"{""3-8"": 0.625, ""9-20"": 0.475}",80,240,80
knn3,"12-19,13-14",0.8625,0.5375,0.475,0.6622767857142858,False,"{""12-19"": 0.475, ""13-14"": 0.6}",80,240,80
knn3,"2-16,3-13",0.8625,0.5375,0.475,0.6622767857142858,False,"{""2-16"": 0.6, ""3-13"": 0.475}",80,240,80
knn1,"1-18,11-7",0.8625,0.5249999999999999,0.475,0.6527027027027027,False,"{""1-18"": 0.475, ""11-7"": 0.575}",80,240,80
knn1,"19-1,19-10",0.8625,0.5249999999999999,0.475,0.6527027027027027,False,"{""19-1"": 0.475, ""19-10"": 0.575}",80,240,80
knn3,"1-16,9-1",0.8625,0.5125,0.475,0.6429545454545454,False,"{""1-16"": 0.475, ""9-1"": 0.55}",80,240,80
knn1,"18-4,3-19",0.8625,0.5,0.475,0.6330275229357798,False,"{""18-4"": 0.475, ""3-19"": 0.525}",80,240,80
knn3,"8-3,9-20",0.8625,0.5,0.475,0.6330275229357798,False,"{""8-3"": 0.525, ""9-20"": 0.475}",80,240,80
knn1,"10-11,13-19",0.8625,0.4875,0.475,0.6229166666666667,False,"{""10-11"": 0.475, ""13-19"": 0.5}",80,240,80
knn1,"11-7,12-7",0.8625,0.4875,0.475,0.6229166666666667,False,"{""11-7"": 0.5, ""12-7"": 0.475}",80,240,80
knn3,"2-7,3-13",0.8625,0.4875,0.475,0.6229166666666667,False,"{""2-7"": 0.5, ""3-13"": 0.475}",80,240,80
knn3,"19-9,2-20",0.8625,0.475,0.475,0.6126168224299066,False,"{""19-9"": 0.475, ""2-20"": 0.475}",80,240,80
knn1,"18-9,7-7",0.8583333333333333,0.575,0.475,0.6886627906976744,False,"{""18-9"": 0.675, ""7-7"": 0.475}",80,240,80
knn3,"10-11,9-1",0.8583333333333333,0.5375,0.475,0.6610447761194029,False,"{""10-11"": 0.6, ""9-1"": 0.475}",80,240,80
knn1,"19-13,19-9",0.8583333333333333,0.5375,0.475,0.6610447761194029,False,"{""19-13"": 0.475, ""19-9"": 0.6}",80,240,80
knn1,"1-8,12-7",0.8583333333333333,0.5249999999999999,0.475,0.6515060240963854,False,"{""1-8"": 0.575, ""12-7"": 0.475}",80,240,80
knn3,"1-16,2-20",0.8583333333333333,0.5125,0.475,0.6417933130699088,False,"{""1-16"": 0.55, ""2-20"": 0.475}",80,240,80
knn3,"10-11,2-13",0.8583333333333333,0.5125,0.475,0.6417933130699088,False,"{""10-11"": 0.55, ""2-13"": 0.475}",80,240,80
knn3,"12-20,3-13",0.8583333333333333,0.5125,0.475,0.6417933130699088,False,"{""12-20"": 0.55, ""3-13"": 0.475}",80,240,80
knn3,"13-19,20-5",0.8583333333333333,0.5125,0.475,0.6417933130699088,False,"{""13-19"": 0.55, ""20-5"": 0.475}",80,240,80
knn1,"18-4,2-20",0.8583333333333333,0.5125,0.475,0.6417933130699088,False,"{""18-4"": 0.475, ""2-20"": 0.55}",80,240,80
knn3,"18-9,3-13",0.8583333333333333,0.5125,0.475,0.6417933130699088,False,"{""18-9"": 0.55, ""3-13"": 0.475}",80,240,80
knn3,"19-9,7-7",0.8583333333333333,0.5125,0.475,0.6417933130699088,False,"{""19-9"": 0.55, ""7-7"": 0.475}",80,240,80
knn3,"13-14,20-5",0.8583333333333333,0.5,0.475,0.6319018404907975,False,"{""13-14"": 0.525, ""20-5"": 0.475}",80,240,80
knn1,"19-1,20-16",0.8583333333333333,0.5,0.475,0.6319018404907975,False,"{""19-1"": 0.525, ""20-16"": 0.475}",80,240,80
knn3,"7-7,9-20",0.8583333333333333,0.5,0.475,0.6319018404907975,False,"{""7-7"": 0.475, ""9-20"": 0.525}",80,240,80
knn1,"1-16,19-6",0.8583333333333333,0.4875,0.475,0.621826625386997,False,"{""1-16"": 0.475, ""19-6"": 0.5}",80,240,80
knn1,"10-11,3-8",0.8583333333333333,0.4875,0.475,0.621826625386997,False,"{""10-11"": 0.475, ""3-8"": 0.5}",80,240,80
knn3,"12-19,18-9",0.8583333333333333,0.4875,0.475,0.621826625386997,False,"{""12-19"": 0.5, ""18-9"": 0.475}",80,240,80
knn1,"18-4,19-13",0.8583333333333333,0.4875,0.475,0.621826625386997,False,"{""18-4"": 0.475, ""19-13"": 0.5}",80,240,80
knn1,"13-19,19-9",0.8583333333333333,0.475,0.475,0.6115625,False,"{""13-19"": 0.475, ""19-9"": 0.475}",80,240,80
knn5,"13-7,2-13",0.8583333333333333,0.475,0.475,0.6115625,False,"{""13-7"": 0.475, ""2-13"": 0.475}",80,240,80
knn3,"19-6,9-20",0.8583333333333333,0.475,0.475,0.6115625,False,"{""19-6"": 0.475, ""9-20"": 0.475}",80,240,80
knn3,"12-7,3-13",0.8541666666666666,0.55,0.475,0.6691394658753709,False,"{""12-7"": 0.625, ""3-13"": 0.475}",80,240,80
knn3,"13-14,3-13",0.8541666666666666,0.55,0.475,0.6691394658753709,False,"{""13-14"": 0.625, ""3-13"": 0.475}",80,240,80
knn3,"12-7,20-5",0.8541666666666666,0.5375,0.475,0.6598053892215568,False,"{""12-7"": 0.6, ""20-5"": 0.475}",80,240,80
knn3,"20-3,3-13",0.8541666666666666,0.5375,0.475,0.6598053892215568,False,"{""20-3"": 0.6, ""3-13"": 0.475}",80,240,80
knn5,"1-8,7-7",0.8541666666666666,0.5249999999999999,0.475,0.6503021148036253,False,"{""1-8"": 0.575, ""7-7"": 0.475}",80,240,80
knn3,"19-13,9-1",0.8541666666666666,0.5249999999999999,0.475,0.6503021148036253,False,"{""19-13"": 0.575, ""9-1"": 0.475}",80,240,80
knn5,"11-7,8-3",0.8541666666666666,0.5125,0.475,0.6406249999999999,False,"{""11-7"": 0.475, ""8-3"": 0.55}",80,240,80
knn1,"12-7,7-7",0.8541666666666666,0.5125,0.475,0.6406249999999999,False,"{""12-7"": 0.55, ""7-7"": 0.475}",80,240,80
knn1,"2-20,9-20",0.8541666666666666,0.5125,0.475,0.6406249999999999,False,"{""2-20"": 0.475, ""9-20"": 0.55}",80,240,80
knn3,"12-19,2-13",0.8541666666666666,0.5,0.475,0.6307692307692309,False,"{""12-19"": 0.525, ""2-13"": 0.475}",80,240,80
knn3,"2-20,20-16",0.8541666666666666,0.5,0.475,0.6307692307692309,False,"{""2-20"": 0.525, ""20-16"": 0.475}",80,240,80
knn3,"1-16,20-5",0.8541666666666666,0.475,0.475,0.6105015673981191,False,"{""1-16"": 0.475, ""20-5"": 0.475}",80,240,80
knn3,"19-13,2-20",0.85,0.55,0.475,0.6678571428571429,False,"{""19-13"": 0.625, ""2-20"": 0.475}",80,240,80
knn3,"13-7,19-3",0.85,0.5249999999999999,0.475,0.6490909090909089,False,"{""13-7"": 0.575, ""19-3"": 0.475}",80,240,80
knn3,"20-5,9-20",0.85,0.5125,0.475,0.6394495412844037,False,"{""20-5"": 0.55, ""9-20"": 0.475}",80,240,80
knn3,"3-13,9-20",0.85,0.5125,0.475,0.6394495412844037,False,"{""3-13"": 0.55, ""9-20"": 0.475}",80,240,80
knn3,"12-19,9-20",0.85,0.5,0.475,0.6296296296296295,False,"{""12-19"": 0.525, ""9-20"": 0.475}",80,240,80
knn3,"2-20,9-1",0.85,0.5,0.475,0.6296296296296295,False,"{""2-20"": 0.525, ""9-1"": 0.475}",80,240,80
knn3,"3-13,8-3",0.85,0.5,0.475,0.6296296296296295,False,"{""3-13"": 0.475, ""8-3"": 0.525}",80,240,80
knn1,"1-18,20-16",0.85,0.4875,0.475,0.6196261682242991,False,"{""1-18"": 0.5, ""20-16"": 0.475}",80,240,80
knn5,"12-19,16-1",0.85,0.475,0.475,0.6094339622641509,False,"{""12-19"": 0.475, ""16-1"": 0.475}",80,240,80
knn3,"3-13,3-8",0.8458333333333333,0.5874999999999999,0.475,0.6933866279069767,False,"{""3-13"": 0.475, ""3-8"": 0.7}",80,240,80
knn1,"18-9,20-5",0.8458333333333333,0.575,0.475,0.6846041055718475,False,"{""18-9"": 0.675, ""20-5"": 0.475}",80,240,80
knn1,"12-19,19-6",0.8458333333333333,0.5625,0.475,0.6756656804733728,False,"{""12-19"": 0.65, ""19-6"": 0.475}",80,240,80
knn1,"6-6,9-7",0.8458333333333333,0.5625,0.475,0.6756656804733728,False,"{""6-6"": 0.65, ""9-7"": 0.475}",80,240,80
knn3,"13-19,3-13",0.8458333333333333,0.5375,0.475,0.6573042168674699,False,"{""13-19"": 0.6, ""3-13"": 0.475}",80,240,80
knn3,"12-19,2-20",0.8458333333333333,0.5249999999999999,0.475,0.6478723404255319,False,"{""12-19"": 0.575, ""2-20"": 0.475}",80,240,80
knn1,"12-19,3-19",0.8458333333333333,0.5125,0.475,0.6382668711656441,False,"{""12-19"": 0.55, ""3-19"": 0.475}",80,240,80
knn5,"13-7,8-3",0.8458333333333333,0.5125,0.475,0.6382668711656441,False,"{""13-7"": 0.475, ""8-3"": 0.55}",80,240,80
knn3,"12-19,7-7",0.8458333333333333,0.5,0.475,0.628482972136223,False,"{""12-19"": 0.525, ""7-7"": 0.475}",80,240,80
knn3,"20-5,9-1",0.8458333333333333,0.5,0.475,0.628482972136223,False,"{""20-5"": 0.475, ""9-1"": 0.525}",80,240,80
knn1,"1-8,7-7",0.8416666666666667,0.6375,0.475,0.7254929577464788,False,"{""1-8"": 0.8, ""7-7"": 0.475}",80,240,80
knn1,"13-7,9-1",0.8416666666666667,0.575,0.475,0.6832352941176472,False,"{""13-7"": 0.475, ""9-1"": 0.675}",80,240,80
knn3,"13-14,20-12",0.8416666666666667,0.5249999999999999,0.475,0.6466463414634145,False,"{""13-14"": 0.575, ""20-12"": 0.475}",80,240,80
knn1,"1-18,20-5",0.8416666666666667,0.5125,0.475,0.6370769230769231,False,"{""1-18"": 0.55, ""20-5"": 0.475}",80,240,80
knn3,"10-11,3-13",0.8416666666666667,0.5125,0.475,0.6370769230769231,False,"{""10-11"": 0.55, ""3-13"": 0.475}",80,240,80
knn5,"2-13,8-3",0.8416666666666667,0.5125,0.475,0.6370769230769231,False,"{""2-13"": 0.475, ""8-3"": 0.55}",80,240,80
knn1,"10-11,12-19",0.8416666666666667,0.5,0.475,0.6273291925465838,False,"{""10-11"": 0.475, ""12-19"": 0.525}",80,240,80
knn1,"19-1,20-12",0.8416666666666667,0.5,0.475,0.6273291925465838,False,"{""19-1"": 0.525, ""20-12"": 0.475}",80,240,80
knn3,"16-1,19-1",0.8416666666666667,0.4875,0.475,0.6173981191222571,False,"{""16-1"": 0.475, ""19-1"": 0.5}",80,240,80
knn3,"12-20,20-12",0.8375,0.5625,0.475,0.6729910714285715,False,"{""12-20"": 0.65, ""20-12"": 0.475}",80,240,80
knn3,"16-1,18-9",0.8375,0.5625,0.475,0.6729910714285715,False,"{""16-1"": 0.475, ""18-9"": 0.65}",80,240,80
knn1,"20-16,7-7",0.8375,0.5249999999999999,0.475,0.6454128440366973,False,"{""20-16"": 0.575, ""7-7"": 0.475}",80,240,80
knn3,"20-5,3-13",0.8375,0.5249999999999999,0.475,0.6454128440366973,False,"{""20-5"": 0.575, ""3-13"": 0.475}",80,240,80
knn5,"1-10,7-10",0.8375,0.4875,0.475,0.6162735849056604,False,"{""1-10"": 0.5, ""7-10"": 0.475}",80,240,80
knn3,"13-7,2-20",0.8375,0.4875,0.475,0.6162735849056604,False,"{""13-7"": 0.5, ""2-20"": 0.475}",80,240,80
knn3,"19-1,2-19",0.8375,0.4875,0.475,0.6162735849056604,False,"{""19-1"": 0.475, ""2-19"": 0.5}",80,240,80
knn1,"2-13,20-12",0.8333333333333334,0.5874999999999999,0.475,0.6891495601173019,False,"{""2-13"": 0.7, ""20-12"": 0.475}",80,240,80
knn3,"10-11,6-6",0.8333333333333334,0.575,0.475,0.6804733727810651,False,"{""10-11"": 0.475, ""6-6"": 0.675}",80,240,80
knn5,"2-19,6-6",0.8333333333333334,0.575,0.475,0.6804733727810651,False,"{""2-19"": 0.475, ""6-6"": 0.675}",80,240,80
knn1,"12-19,20-5",0.8333333333333334,0.5625,0.475,0.6716417910447761,False,"{""12-19"": 0.65, ""20-5"": 0.475}",80,240,80
knn3,"6-6,9-20",0.8333333333333334,0.5625,0.475,0.6716417910447761,False,"{""6-6"": 0.65, ""9-20"": 0.475}",80,240,80
knn3,"12-7,16-1",0.8333333333333334,0.5375,0.475,0.6534954407294833,False,"{""12-7"": 0.6, ""16-1"": 0.475}",80,240,80
knn3,"20-12,9-20",0.8333333333333334,0.5249999999999999,0.475,0.6441717791411042,False,"{""20-12"": 0.575, ""9-20"": 0.475}",80,240,80
knn3,"12-20,16-1",0.8333333333333334,0.5125,0.475,0.6346749226006192,False,"{""12-20"": 0.55, ""16-1"": 0.475}",80,240,80
knn3,"2-19,3-8",0.8291666666666667,0.625,0.475,0.7127507163323784,False,"{""2-19"": 0.475, ""3-8"": 0.775}",80,240,80
knn1,"7-7,9-1",0.8291666666666667,0.6125,0.475,0.7045520231213873,False,"{""7-7"": 0.475, ""9-1"": 0.75}",80,240,80
knn3,"6-6,9-1",0.8291666666666667,0.5874999999999999,0.475,0.6877205882352941,False,"{""6-6"": 0.7, ""9-1"": 0.475}",80,240,80
knn3,"2-20,6-6",0.8291666666666667,0.5625,0.475,0.6702844311377246,False,"{""2-20"": 0.475, ""6-6"": 0.65}",80,240,80
knn3,"13-7,3-13",0.8291666666666667,0.5375,0.475,0.6522103658536585,False,"{""13-7"": 0.6, ""3-13"": 0.475}",80,240,80
knn3,"2-20,20-12",0.8291666666666667,0.5249999999999999,0.475,0.6429230769230769,False,"{""2-20"": 0.475, ""20-12"": 0.575}",80,240,80
knn3,"1-10,9-7",0.8291666666666667,0.5125,0.475,0.6334627329192546,False,"{""1-10"": 0.55, ""9-7"": 0.475}",80,240,80
knn5,"13-7,2-19",0.8291666666666667,0.5125,0.475,0.6334627329192546,False,"{""13-7"": 0.475, ""2-19"": 0.55}",80,240,80
knn1,"12-19,20-16",0.8291666666666667,0.5,0.475,0.6238244514106583,False,"{""12-19"": 0.525, ""20-16"": 0.475}",80,240,80
knn5,"13-7,7-7",0.8291666666666667,0.4875,0.475,0.614003164556962,False,"{""13-7"": 0.475, ""7-7"": 0.5}",80,240,80
knn5,"16-1,3-8",0.825,0.6,0.475,0.6947368421052632,False,"{""16-1"": 0.475, ""3-8"": 0.725}",80,240,80
knn5,"1-16,13-7",0.825,0.55,0.475,0.66,False,"{""1-16"": 0.625, ""13-7"": 0.475}",80,240,80
knn3,"13-19,16-1",0.825,0.5375,0.475,0.6509174311926607,False,"{""13-19"": 0.6, ""16-1"": 0.475}",80,240,80
knn3,"1-16,16-1",0.825,0.5125,0.475,0.6322429906542055,False,"{""1-16"": 0.55, ""16-1"": 0.475}",80,240,80
knn3,"20-12,7-7",0.825,0.5125,0.475,0.6322429906542055,False,"{""20-12"": 0.55, ""7-7"": 0.475}",80,240,80
proto,"12-7,19-6",0.825,0.5,0.475,0.6226415094339622,False,"{""12-7"": 0.525, ""19-6"": 0.475}",80,240,80
proto,"12-7,20-5",0.825,0.5,0.475,0.6226415094339622,False,"{""12-7"": 0.475, ""20-5"": 0.525}",80,240,80
knn1,"20-16,20-5",0.825,0.5,0.475,0.6226415094339622,False,"{""20-16"": 0.525, ""20-5"": 0.475}",80,240,80
knn3,"11-7,16-1",0.825,0.475,0.475,0.6028846153846155,False,"{""11-7"": 0.475, ""16-1"": 0.475}",80,240,80
knn1,"3-19,7-10",0.8208333333333333,0.5625,0.475,0.6675451807228915,False,"{""3-19"": 0.475, ""7-10"": 0.65}",80,240,80
proto,"1-16,12-7",0.8208333333333333,0.5375,0.475,0.6496165644171779,False,"{""1-16"": 0.6, ""12-7"": 0.475}",80,240,80
proto,"10-11,12-7",0.8208333333333333,0.5375,0.475,0.6496165644171779,False,"{""10-11"": 0.475, ""12-7"": 0.6}",80,240,80
proto,"12-7,4-1",0.8208333333333333,0.5249999999999999,0.475,0.6404024767801857,False,"{""12-7"": 0.475, ""4-1"": 0.575}",80,240,80
proto,"1-16,20-5",0.8208333333333333,0.5,0.475,0.6214511041009464,False,"{""1-16"": 0.525, ""20-5"": 0.475}",80,240,80
proto,"10-11,3-1",0.8208333333333333,0.5,0.475,0.6214511041009464,False,"{""10-11"": 0.525, ""3-1"": 0.475}",80,240,80
knn1,"11-7,2-19",0.8208333333333333,0.5,0.475,0.6214511041009464,False,"{""11-7"": 0.525, ""2-19"": 0.475}",80,240,80
knn3,"16-1,20-16",0.8208333333333333,0.4875,0.475,0.611703821656051,False,"{""16-1"": 0.5, ""20-16"": 0.475}",80,240,80
knn1,"20-12,7-7",0.8208333333333333,0.475,0.475,0.6017684887459805,False,"{""20-12"": 0.475, ""7-7"": 0.475}",80,240,80
proto,"3-8,7-10",0.8166666666666667,0.575,0.475,0.6748502994011976,False,"{""3-8"": 0.475, ""7-10"": 0.675}",80,240,80
proto,"1-10,13-19",0.8166666666666667,0.5375,0.475,0.6483076923076923,False,"{""1-10"": 0.475, ""13-19"": 0.6}",80,240,80
knn1,"12-20,4-1",0.8166666666666667,0.5249999999999999,0.475,0.6391304347826086,False,"{""12-20"": 0.575, ""4-1"": 0.475}",80,240,80
knn3,"19-6,7-10",0.8166666666666667,0.5249999999999999,0.475,0.6391304347826086,False,"{""19-6"": 0.475, ""7-10"": 0.575}",80,240,80
knn3,"20-12,3-13",0.8166666666666667,0.5249999999999999,0.475,0.6391304347826086,False,"{""20-12"": 0.575, ""3-13"": 0.475}",80,240,80
knn5,"10-11,7-10",0.8166666666666667,0.5125,0.475,0.6297805642633229,False,"{""10-11"": 0.475, ""7-10"": 0.55}",80,240,80
knn3,"16-1,9-1",0.8166666666666667,0.5125,0.475,0.6297805642633229,False,"{""16-1"": 0.475, ""9-1"": 0.55}",80,240,80
knn3,"12-19,16-1",0.8166666666666667,0.5,0.475,0.620253164556962,False,"{""12-19"": 0.525, ""16-1"": 0.475}",80,240,80
