row,epoch,train_loss,val_tx_acc,stage_source_val_sat_mean_tx,stage_source_val_sat_floor_tx,epoch_time_s
A1,194,212.973977853586,98.3962962962963,88.96419753086421,87.38148148148149,366.0461449623108
A1,195,214.1712094556104,98.3962962962963,88.96419753086421,87.37407407407407,370.7053532600403
A1,196,216.52458733910913,98.38148148148149,88.9716049382716,87.3962962962963,355.2399091720581
A1,197,218.3768625345316,98.38148148148149,88.95555555555556,87.36666666666666,370.022807598114
A1,198,218.7934450029253,98.38518518518518,88.94691358024691,87.35925925925926,362.0525722503662
A1,199,222.32070208025408,98.38148148148149,88.93333333333332,87.31851851851852,370.0036811828613
A1,200,223.21103441393052,98.38518518518518,88.95432098765433,87.36296296296297,365.7120101451874
A2,1,6.614870741560653,93.96666666666667,79.83086419753086,78.26296296296296,199.3050775527954
A2,2,5.082741944639532,95.77407407407408,79.24444444444445,77.36666666666666,187.91351318359375
A2,3,4.227999083630674,96.53333333333333,78.44567901234568,76.53333333333333,188.79880046844482
A2,4,3.7471695257736757,96.5962962962963,78.85185185185186,77.32962962962964,188.68285465240479
A2,5,3.619134021234942,97.75555555555556,78.51234567901234,76.84074074074074,185.52105855941772
A2,6,3.513353001427006,97.54814814814814,77.19876543209877,75.72592592592592,186.89800190925598
A2,7,3.3442304263243803,96.02222222222223,71.55432098765432,69.88518518518518,187.11919522285461
A2,8,3.4129158118823626,96.91111111111111,78.34938271604939,76.52222222222223,192.31355476379395
A2,9,3.2070157699756794,96.47777777777777,77.09382716049383,75.27777777777777,193.1651005744934
A2,10,3.2688632806142173,98.03333333333333,80.01851851851852,78.34074074074074,191.5949993133545
A2,11,3.0751643143258653,98.01851851851852,78.41481481481482,76.7074074074074,173.22645497322083
A2,12,3.5874990053005047,97.95925925925926,79.0037037037037,77.17777777777778,162.94506359100342
A2,13,3.5942443673675126,98.00740740740741,79.48271604938272,77.45185185185186,165.36675119400024
A2,14,3.568432850343687,97.74074074074075,78.69876543209877,76.95555555555555,162.51924419403076
A2,15,3.3304012777569056,97.63703703703703,77.81481481481482,76.0037037037037,162.07539415359497
A2,16,3.6237645154600746,98.17037037037036,80.60740740740741,78.5,163.34148788452148
A2,17,3.8754330932557046,98.26666666666667,80.31975308641977,78.33703703703704,177.7459375858307
A2,18,3.908073542891322,98.03333333333333,81.29753086419753,79.44444444444444,228.3109908103943
A2,19,3.6399362167796574,98.2074074074074,81.20246913580246,79.44444444444444,243.87833452224731
A2,20,3.6635968883832297,98.31851851851852,80.95061728395062,79.1962962962963,387.24347376823425
A2,21,3.830165111803794,98.28518518518518,82.62222222222222,80.71481481481482,438.5971109867096
A2,22,3.7429459927318334,98.01481481481481,82.22716049382716,80.32962962962964,433.41928482055664
A2,23,4.087011655171712,98.12222222222222,83.2358024691358,81.32962962962964,436.0448100566864
A2,24,3.7583073490374796,98.19259259259259,82.9716049382716,81.1962962962963,434.34913063049316
A2,25,3.7633956633172594,98.32592592592593,82.21111111111111,80.51851851851852,439.7330837249756
A2,26,4.2729116436597465,97.87777777777778,82.69876543209877,80.8,437.1736168861389
A2,27,3.7779700643307454,97.91111111111111,83.45555555555556,81.64074074074074,441.8488631248474
A2,28,3.8012905818922027,98.27407407407408,84.02222222222223,82.07777777777778,441.9763844013214
A2,29,3.8205361484407305,98.35925925925926,84.46790123456789,82.62222222222222,437.76353883743286
A2,30,3.778642571187234,98.3037037037037,84.85061728395061,83.22962962962963,440.42798113822937
A2,31,3.7276820663933283,98.27407407407408,84.99506172839506,83.07777777777778,440.90005683898926
A2,32,3.7481843796936243,98.35185185185185,85.80493827160494,84.17407407407407,439.3721024990082
A2,33,3.9526736822214215,98.42222222222222,86.24691358024693,84.52222222222223,441.27297854423523
A2,34,3.8210997656658963,98.42592592592592,85.62469135802469,84.08148148148148,437.83463859558105
A2,35,3.9511288221891934,98.28148148148148,86.320987654321,84.71851851851852,436.99996185302734
A2,36,4.056726999111004,98.44814814814815,86.81111111111112,85.1962962962963,437.35355615615845
A2,37,3.774996386991965,98.39259259259259,83.93456790123457,81.8037037037037,435.64668893814087
A2,38,3.7840199159072325,98.5037037037037,85.47283950617283,83.43703703703704,437.1332025527954
A2,39,3.854732335150779,97.97777777777777,86.92345679012347,85.03333333333333,436.9754238128662
A2,40,4.0293496267215625,98.03333333333333,86.28395061728395,84.2,440.2973918914795
A2,41,4.142952117834005,98.38518518518518,87.9320987654321,86.28888888888889,472.234694480896
A2,42,3.873729397584726,98.44814814814815,86.6148148148148,84.45555555555555,469.05022740364075
A2,43,4.042698667930053,98.54814814814814,88.27777777777777,86.51481481481481,466.4369914531708
A2,44,4.088759856181102,98.5037037037037,87.84814814814814,85.87777777777778,470.1304655075073
A2,45,3.86869237122235,98.47777777777777,88.46913580246913,86.74444444444444,491.4702024459839
A2,46,4.181132995330535,98.3962962962963,88.179012345679,86.4037037037037,491.69085478782654
A2,47,3.8902617113010303,98.22222222222223,86.78518518518518,84.73333333333333,495.29465913772583
A2,48,4.138477336179029,98.37037037037037,88.27654320987654,86.32222222222222,492.7036485671997
A2,49,4.2222775059777335,98.27037037037037,88.23456790123457,86.24074074074075,492.9207293987274
A2,50,4.163523976867263,98.19259259259259,89.17654320987656,87.45555555555555,494.73077392578125
A2,51,4.101834867451642,98.42592592592592,89.29135802469136,87.65925925925926,490.4445447921753
A2,52,4.089809441351676,98.36666666666666,89.56419753086419,88.04814814814814,490.9015648365021
A2,53,4.131818830429971,98.51851851851852,89.86666666666667,88.21111111111111,495.98827505111694
A2,54,4.398569612889676,98.35925925925926,89.90864197530864,88.32962962962964,492.42316341400146
A2,55,4.408277944401577,98.56296296296296,90.28395061728395,88.68518518518519,491.00143790245056
A2,56,4.438720736417684,98.5111111111111,90.10617283950619,88.38888888888889,491.85705184936523
A2,57,4.537829292787088,98.4962962962963,89.82839506172839,87.94814814814815,490.7208342552185
A2,58,4.135278106809737,98.49259259259259,90.69506172839506,89.24074074074075,493.9430706501007
A2,59,4.680299110240765,98.37037037037037,90.4716049382716,88.97037037037038,493.9863033294678
A2,60,4.3835808468294575,98.53703703703704,90.77777777777779,89.28518518518518,491.86303997039795
A2,61,4.579991598387022,98.52222222222223,90.71851851851852,89.04074074074074,494.1092596054077
A2,62,4.403061472617828,98.15555555555555,89.55802469135801,87.62592592592593,489.38274025917053
A2,63,4.716402467306669,98.47407407407407,91.14567901234568,89.56666666666666,490.30922842025757
A2,64,4.533700996691042,98.3,90.2530864197531,88.5962962962963,494.08426690101624
A2,65,4.633624510722117,98.35925925925926,90.27654320987654,88.67777777777778,490.8265402317047
A2,66,4.477503445771363,98.34074074074074,91.09506172839507,89.50740740740741,490.12814259529114
A2,67,4.665185527758555,98.57407407407408,91.60617283950616,90.04814814814814,491.4885892868042
A2,68,4.596319255528149,98.45925925925926,91.45802469135803,89.95555555555555,488.74586606025696
A2,69,4.3428907630679845,98.39259259259259,91.11728395061728,89.62962962962963,488.22610878944397
A2,70,4.450678002726924,98.56666666666666,91.62592592592593,90.41851851851852,423.46512961387634
A2,71,4.610468513256794,98.42222222222222,91.46790123456792,90.08518518518518,375.82888197898865
A2,72,4.365188606150515,98.54814814814814,91.89382716049381,90.36296296296297,373.57551193237305
A2,73,4.56330820139464,98.51481481481481,91.49876543209876,89.8962962962963,372.7532205581665
A2,74,4.349980839737901,98.42222222222222,91.44814814814815,89.82592592592593,374.53493332862854
A2,75,4.510796721991118,98.52222222222223,91.90123456790123,90.67407407407407,374.2921404838562
A2,76,4.491784900158375,98.54074074074074,92.24691358024693,91.04074074074074,371.8132104873657
A2,77,4.352784420992877,98.37407407407407,91.73703703703704,90.32592592592593,374.30371928215027
A2,78,4.4488150364643815,98.54444444444445,91.84197530864196,90.11111111111111,372.00980591773987
A2,79,4.3496821710655285,98.46296296296296,92.2679012345679,90.92962962962963,373.157217502594
A2,80,5.9066155311223625,98.32222222222222,92.72469135802469,91.6,386.5374777317047
A2,81,6.197527535326846,98.36666666666666,92.88888888888887,91.54444444444445,381.7727777957916
A2,82,5.8365847258954435,98.34444444444445,92.96790123456792,91.81481481481481,384.2599048614502
A2,83,5.946624548585565,98.58148148148148,93.1148148148148,92.08888888888889,382.7547311782837
A2,84,6.1701671465023145,98.58888888888889,93.5037037037037,92.42592592592592,384.06495928764343
A2,85,5.686130153166281,98.52962962962962,93.3641975308642,92.3962962962963,382.83524894714355
A2,86,5.633069909370698,98.3962962962963,93.3358024691358,92.36666666666666,382.4929418563843
A2,87,5.899549250130181,98.62592592592593,93.60000000000001,92.66296296296296,387.4192283153534
A2,88,5.658443938504468,98.52962962962962,93.81604938271606,92.7925925925926,382.6764290332794
A2,89,5.649438246950373,98.5111111111111,93.85555555555555,92.9888888888889,383.17790722846985
A2,90,5.518460096539678,98.55925925925926,93.85308641975308,92.93333333333334,382.2293004989624
A2,91,5.49029752585265,98.31851851851852,93.65679012345679,92.84814814814816,391.27147102355957
A2,92,5.391719846038131,98.42222222222222,93.1283950617284,91.95185185185186,392.19838094711304
A2,93,5.210777422329327,98.53703703703704,94.1283950617284,93.29629629629629,504.3559579849243
A2,94,5.328459230629173,98.53333333333333,94.16913580246914,93.35555555555555,559.2189819812775
A2,95,5.167046261263323,98.41481481481482,93.94074074074074,93.04444444444445,563.6244974136353
A2,96,5.6476101123534885,98.56296296296296,94.01234567901236,93.22592592592592,558.0780193805695
A2,97,5.65208484782829,98.41851851851852,94.09135802469136,93.24814814814815,700.7525379657745
A2,98,5.382083967999295,98.50740740740741,94.2925925925926,93.48518518518519,752.5645093917847
A2,99,5.400388744500306,98.5037037037037,94.21728395061729,93.42962962962963,752.0154502391815
A2,100,5.656740666509749,98.54814814814814,94.34567901234567,93.4074074074074,755.4514970779419
A2,101,5.308894706201983,98.52592592592593,94.44444444444444,93.71111111111111,750.6609601974487
A2,102,5.40317362922806,98.50740740740741,94.38271604938272,93.54074074074074,754.538134098053
A2,103,5.4413019526112185,98.54074074074074,94.39629629629628,93.71481481481482,783.9483535289764
A2,104,5.270517625250258,98.58888888888889,94.58641975308642,93.91111111111111,873.6632213592529
A2,105,5.518510554287885,98.63333333333334,94.79506172839507,94.08148148148148,867.8086524009705
A2,106,5.635305181279913,98.41481481481482,94.60246913580245,93.75185185185185,867.1975102424622
A2,107,5.296158913019541,98.41851851851852,94.19753086419753,93.24814814814815,870.6386258602142
A2,108,5.709023766689472,98.55185185185185,94.76296296296296,94.08888888888889,867.4641356468201
A2,109,5.165451765060425,98.6,94.8320987654321,94.22222222222223,864.1535813808441
