row,epoch,batches,successful_steps,resp_ce_weighted_mean,cross_rx_weighted_mean,u_pair_weighted_mean,fused_ce_weighted_mean,base_grad_mean,response_grad_mean,physical_grad_mean,fusion_grad_mean
B4,18,49,48,0.20739847421646118,0.0,0.0,0.0,1.7897755568691538,0.3135940038616467,,0.0
B4,19,49,49,0.20928950759829307,0.0,0.0,0.0,1.6496171393175072,0.3384002623541316,,0.0
B4,20,49,49,0.20709215134990458,0.0,0.0,0.0,1.6022259481953036,0.3719534253499674,,0.0
B4,21,49,49,0.2013778583127625,0.0,0.0,0.0,1.728099225386642,0.48010845340603137,,0.0
B4,22,49,49,0.2047712742065897,0.0,0.0,0.0,1.6734139338282343,0.41269639214988146,,0.0
B4,23,49,49,0.20322697989794672,0.0,0.0,0.0,1.6660805584993783,0.46649033751499785,,0.0
B4,24,49,49,0.20000342173235758,0.0,0.0,0.0,1.6721174832690024,0.4978377951335718,,0.0
B4,25,49,49,0.20117103475697187,0.0,0.0,0.0,1.7717714509060627,0.5578851245384818,,0.0
B4,26,49,49,0.19440193900040217,0.0,0.0,0.0,1.633950354752351,0.5830625019675728,,0.0
B4,27,49,49,0.19796327942488146,0.0,0.0,0.0,1.870481013435026,0.636039479929602,,0.0
B4,28,49,49,0.19384936927532664,0.0,0.0,0.0,1.676701834449784,0.58255689039692,,0.0
B4,29,49,49,0.18888415152929267,0.0,0.0,0.0,1.7784829358592877,0.7646891676928997,,0.0
B4,30,49,49,0.19487074929840711,0.0,0.0,0.0,1.6316290191734941,0.7153961105277792,,0.0
B4,31,49,49,0.19363625317203756,0.0,0.0,0.0,1.9473081191491215,0.8276522372972948,,0.0
B4,32,49,49,0.18845941521683518,0.0,0.0,0.0,1.8183424942781035,0.7489183200988846,,0.0
B4,33,49,49,0.19009691720106164,0.0,0.0,0.0,1.7826212785971147,0.8436476319896777,,0.0
B4,34,49,49,0.1868360185501527,0.0,0.0,0.0,1.9755158262035588,0.8390580442146823,,0.0
B4,35,49,49,0.1912426477184101,0.0,0.0,0.0,1.534994541590371,0.7076402337660311,,0.0
B4,36,49,49,0.1812762067634232,0.0,0.0,0.0,1.7736410089565073,0.7388997448946163,,0.0
B4,37,49,49,0.1870799727585851,0.0,0.0,0.0,1.6891243537999974,0.8978485409230144,,0.0
B4,38,49,49,0.1880474203095144,0.0,0.0,0.0,2.038406124740481,0.8496397236330335,,0.0
B4,39,49,49,0.1849464847117054,0.0,0.0,0.0,1.78705655173054,1.0066771607109894,,0.0
B4,40,49,49,0.17763089525456333,0.0,0.0,0.0,1.526890873804012,0.9637328241054165,,0.0
B4,41,49,49,0.20614815214458776,0.0,0.0,0.0,1.6622216924258428,0.6728780665966881,,0.0
B4,42,49,49,0.1972071793006391,0.0,0.0,0.0,1.6037067288618865,0.7439802190652843,,0.0
B4,43,49,49,0.19611217507294246,0.0,0.0,0.0,1.6069530459497052,0.8067323892120105,,0.0
B4,44,49,49,0.19981920293399266,0.0,0.0,0.0,1.6175788076505195,0.8192065553949078,,0.0
B4,45,49,49,0.19505836069583893,0.0,0.0,0.0,1.693292120467419,0.8240941775627252,,0.0
B4,46,49,49,0.19866940135858496,0.0,0.0,0.0,1.9809335190457706,0.8338301029864497,,0.0
B4,47,49,49,0.20103403743432494,0.0,0.0,0.0,1.6334575182606834,0.8149419740887175,,0.0
B4,48,49,49,0.19747132731943715,0.0,0.0,0.0,1.6912444394173385,0.8593873546766381,,0.0
B4,49,49,49,0.19583368210160002,0.0,0.0,0.0,1.7868612773333554,0.8865837703205982,,0.0
B4,50,49,49,0.19474313301699503,0.0,0.0,0.0,1.6010133577919876,0.9214184074331081,,0.0
B4,51,49,49,0.19764979092442259,0.0,0.0,0.0,1.6119992875817633,0.8286401681230278,,0.0
B4,52,49,49,0.1939217396536652,0.0,0.0,0.0,1.5840528517290633,0.9580781603136808,,0.0
B4,53,49,49,0.18811974415973742,0.0,0.0,0.0,1.646332615896228,1.0515839193118668,,0.0
B4,54,49,48,0.1974637328970189,0.0,0.0,0.0,1.7664423255627777,0.91367441782689,,0.0
B4,55,49,49,0.1955294955749901,0.0,0.0,0.0,1.6703033797734725,0.9448321564280207,,0.0
B4,56,49,49,0.2006985092041444,0.0,0.0,0.0,1.7291144993766956,0.9288618534242663,,0.0
B4,57,49,49,0.18489309689220118,0.0,0.0,0.0,1.9165289333548974,0.9701698234286009,,0.0
B4,58,49,49,0.19121946698548842,0.0,0.0,0.0,1.7219443648645874,0.8525977351664917,,0.0
B4,59,49,49,0.18843698106249984,0.0,0.0,0.0,1.7441930887128954,1.0151211370005875,,0.0
B4,60,49,49,0.1937877143524131,0.0,0.0,0.0,1.6745723682473852,1.0166960401907794,,0.0
B4,61,49,49,0.1940934816185309,0.0,0.0,0.0,1.6577795170192995,0.9711722589786749,,0.0
B4,62,49,49,0.1886018976873281,0.0,0.0,0.0,2.1128254593723854,0.9298793500089751,,0.0
B4,63,49,49,0.19613775093944705,0.0,0.0,0.0,1.6667921846459446,0.9282816320167933,,0.0
B4,64,49,49,0.18609714477646108,0.0,0.0,0.0,1.7033850323895663,1.0896184163340608,,0.0
B4,65,49,49,0.18080686245645797,0.0,0.0,0.0,1.6920803164881266,0.994371388297421,,0.0
B4,66,49,49,0.19423551887881998,0.0,0.0,0.0,1.6874664816608667,1.022574400105392,,0.0
B4,67,49,49,0.1941568608186683,0.0,0.0,0.0,1.7811918456238982,1.3344657635602537,,0.0
B4,68,49,49,0.18995964223024797,0.0,0.0,0.0,1.8478189256324935,1.0890052252141407,,0.0
B4,69,49,48,0.1873883827000248,0.0,0.0,0.0,1.899128765112004,1.3425131512581596,,0.0
B4,70,49,49,0.1849364398085341,0.0,0.0,0.0,1.7797999421571644,1.2751905178115255,,0.0
B4,71,49,49,0.19460922722913782,0.0,0.0,0.0,1.6993992438031638,1.1516258543092432,,0.0
B4,72,49,49,0.18780156240171317,0.0,0.0,0.0,1.7512916471041438,1.025711718169908,,0.0
B4,73,49,49,0.18499084759731682,0.0,0.0,0.0,1.8615218508535967,1.2257833734802988,,0.0
B4,74,49,49,0.19132562164141206,0.0,0.0,0.0,1.8068985209245685,0.9616986652718827,,0.0
B4,75,49,49,0.19043298096072916,0.0,0.0,0.0,1.6807540297200754,0.9571464821164654,,0.0
B4,76,49,49,0.1959001123905182,0.0,0.0,0.0,1.7069895616970998,0.9930847223315077,,0.0
B4,77,49,49,0.1799932873370696,0.0,0.0,0.0,1.6954665389142476,1.1980262977105613,,0.0
B4,78,49,48,0.18938780378322212,0.0,0.0,0.0,1.738162064914935,0.9653956228488675,,0.0
B4,79,49,49,0.18974526165699473,0.0,0.0,0.0,1.8019781094506377,1.0522389894401096,,0.0
B4,80,49,49,0.1879376878543776,0.0,0.0,0.0,1.6491620246616998,0.9613599753997294,,0.0
B4,81,49,49,0.18621450267275985,0.0,0.0,0.0,1.9791946444482442,1.214427617352605,,0.0
B4,82,49,49,0.18691135973346476,0.0,0.0,0.0,1.7221683634260223,1.014810656671293,,0.0
B4,83,49,49,0.1895917945978593,0.0,0.0,0.0,1.6318550770525364,1.0778195034416114,,0.0
B4,84,49,49,0.18627662287682903,0.0,0.0,0.0,1.7072778019287917,1.2336866690569024,,0.0
B4,85,49,49,0.19270146288433854,0.0,0.0,0.0,1.8919411889409958,0.9954527292784713,,0.0
B4,86,49,48,0.1887660634760954,0.0,0.0,0.0,1.8448189746550268,1.068593232260137,,0.0
B4,87,49,49,0.18787659461400946,0.0,0.0,0.0,1.6854434118299972,1.0718441238618863,,0.0
B4,88,49,49,0.18105347849884812,0.0,0.0,0.0,1.8133296899166942,1.1676033219610615,,0.0
B4,89,49,49,0.18663768166181993,0.0,0.0,0.0,1.7115047872625027,0.968467455011136,,0.0
B4,90,49,49,0.18513042859885157,0.0,0.0,0.0,1.8402855841139376,1.081601972550929,,0.0
B4,91,49,49,0.19823128623621805,0.0,0.0,0.0,1.67228175031335,1.0967819323851706,,0.0
B4,92,49,49,0.19563764850704038,0.0,0.0,0.0,1.8460626656811838,1.1284136901684518,,0.0
B4,93,49,49,0.19261403321003429,0.0,0.0,0.0,1.8332065763998748,1.0093415642719903,,0.0
B4,94,49,49,0.19460955809573738,0.0,0.0,0.0,1.8778319900034974,1.0918820341290183,,0.0
B4,95,49,49,0.18798811216743624,0.0,0.0,0.0,1.669020180375233,1.0961161136657622,,0.0
B4,96,49,49,0.19630763938232343,0.0,0.0,0.0,1.7492658395070788,1.0920867482739338,,0.0
B4,97,49,49,0.19582203425923173,0.0,0.0,0.0,1.681190976796501,1.0752524824635654,,0.0
B4,98,49,49,0.1947522649959642,0.0,0.0,0.0,1.7158014706854985,1.0369798263889871,,0.0
B4,99,49,49,0.19503427342492707,0.0,0.0,0.0,2.1619494812092523,1.05091131795063,,0.0
B4,100,49,49,0.19748303795955618,0.0,0.0,0.0,1.754205000449651,1.1376012947826148,,0.0
B4,101,49,49,0.19331898403411008,0.0,0.0,0.0,1.8909215717117103,1.2896613377090487,,0.0
B4,102,49,49,0.19399916000512182,0.0,0.0,0.0,1.7627164717377282,1.1790698456310693,,0.0
B4,103,49,48,0.19473463053605994,0.0,0.0,0.0,1.7006346987762733,1.0794659814716991,,0.0
B4,104,49,49,0.19357216966395474,0.0,0.0,0.0,1.7881481891401116,1.0377157286778673,,0.0
B4,105,49,49,0.19098209544103972,0.0,0.0,0.0,2.117271972338241,1.120024706467122,,0.0
B4,106,49,49,0.19636640104712272,0.0,0.0,0.0,1.8065690455415833,0.9654494242202778,,0.0
B4,107,49,48,0.19340887665748596,0.0,0.0,0.0,1.683939596042333,0.9283328871250824,,0.0
B4,108,49,49,0.19400343542196313,0.0,0.0,0.0,1.6914127355294413,1.0691615740907472,,0.0
B4,109,49,49,0.20296069584330734,0.0,0.0,0.0,1.8686429469808996,1.1622131065711612,,0.0
B4,110,49,49,0.19513900000221876,0.0,0.0,0.0,1.7309589449491418,1.239180543893157,,0.0
B4,111,49,49,0.19791641770576945,0.0,0.0,0.0,1.6764563772133936,0.977757742429096,,0.0
B4,112,49,49,0.18589815983966906,0.0,0.0,0.0,1.6754710171377845,1.16106685538473,,0.0
B4,113,49,49,0.18905118868059043,0.0,0.0,0.0,1.7208938207534272,1.0455183319989172,,0.0
B4,114,49,49,0.20079228099511595,0.0,0.0,0.0,1.7458063880203167,0.9897231617725181,,0.0
B4,115,49,49,0.19522134990108256,0.0,0.0,0.0,1.8564066943939452,1.0463436326149609,,0.0
B4,116,49,49,0.18426109029322255,0.0,0.0,0.0,1.7791666372062884,1.081226287864061,,0.0
B4,117,49,49,0.19491184244350512,0.0,0.0,0.0,1.8335067661696722,0.9631102169545956,,0.0
B4,118,49,49,0.1937538938862937,0.0,0.0,0.0,1.7920171759817956,1.0648353809314204,,0.0
B4,119,49,49,0.19129657623719196,0.0,0.0,0.0,1.7532419942523088,1.2252976341809512,,0.0
B4,120,49,49,0.18810401187867534,0.0,0.0,0.0,2.021186257199501,1.1479734366567362,,0.0
B4,121,49,49,0.19417658265756102,0.0,0.0,0.0,1.657670674316851,1.0866211574707683,,0.0
B4,122,49,49,0.19327828987520568,0.0,0.0,0.0,1.8049409432558967,1.1368337586658321,,0.0
B4,123,49,49,0.19713570542481482,0.0,0.0,0.0,1.9878735654288509,1.082158119044455,,0.0
B4,124,49,49,0.19215042159265402,0.0,0.0,0.0,2.2634678640900527,1.0130503049548991,,0.0
B4,125,49,49,0.1949831934607759,0.0,0.0,0.0,1.7315295692220078,1.083313878221576,,0.0
B4,126,49,49,0.18700533968453503,0.0,0.0,0.0,1.8092314974231416,1.074593064775033,,0.0
B4,127,49,49,0.19571644128585347,0.0,0.0,0.0,1.795325906381499,0.9505094142078658,,0.0
B4,128,49,49,0.19104023733917547,0.0,0.0,0.0,1.7253886062025092,1.060188056836703,,0.0
B4,129,49,49,0.18889254544462478,0.0,0.0,0.0,1.8532978615333768,1.0831663177163648,,0.0
B4,130,49,49,0.1920196937055004,0.0,0.0,0.0,1.938991997802797,1.042908283021869,,0.0
B4,131,49,49,0.195265388914517,0.0,0.0,0.0,1.6424192420993355,1.0646587091597783,,0.0
B4,132,49,49,0.19896811550977278,0.0,0.0,0.0,2.4503357604300153,1.0508757001720046,,0.0
B4,133,49,49,0.195053226181439,0.0,0.0,0.0,1.7649087527791003,1.1028874319553459,,0.0
B4,134,49,49,0.19219086060718615,0.0,0.0,0.0,1.7610989535934143,1.1422825556535492,,0.0
B4,135,49,49,0.1930553122442596,0.0,0.0,0.0,1.7130713160707056,1.0377393744853358,,0.0
B4,136,49,49,0.19337707423433967,0.0,0.0,0.0,1.931825360244879,1.0637065948223896,,0.0
B4,137,49,49,0.1925519659202926,0.0,0.0,0.0,1.7345006406675572,1.0840143064189662,,0.0
B4,138,49,49,0.19508275754597723,0.0,0.0,0.0,1.8397186329717266,0.9673889865726751,,0.0
B4,139,49,49,0.19271746034524878,0.0,0.0,0.0,1.733312561874246,0.9510851782137867,,0.0
B4,140,49,49,0.1862410048441011,0.0,0.0,0.0,1.815146219299076,1.0885765850865907,,0.0
B4,141,49,49,0.1866178950484918,0.0,0.0,0.0,1.9561222428826588,1.034775675935088,,0.0
B4,142,49,49,0.19437253414368144,0.0,0.0,0.0,2.0487377477977438,0.9557872216258184,,0.0
B4,143,49,49,0.19111432591263128,0.0,0.0,0.0,1.8482505158375444,0.959391269940674,,0.0
B4,144,49,49,0.19363059742110117,0.0,0.0,0.0,1.7487333876490312,1.060423982453201,,0.0
B4,145,49,49,0.19174337371879693,0.0,0.0,0.0,1.8738373209380894,1.0065019702872242,,0.0
B4,146,49,49,0.1939904292931362,0.0,0.0,0.0,1.839798366713929,1.1543241326152924,,0.0
B4,147,49,49,0.18910635186701405,0.0,0.0,0.0,1.7533710111583654,1.1012488735875359,,0.0
B4,148,49,49,0.19641717538541678,0.0,0.0,0.0,1.9727059585302928,1.0683323463375884,,0.0
B4,149,49,49,0.1939874333994729,0.0,0.0,0.0,1.6833570936194973,0.997889112175322,,0.0
B4,150,49,49,0.1914113094003833,0.0,0.0,0.0,1.7210538234051316,0.9220372202976617,,0.0
B4,151,49,49,0.1935553340887537,0.0,0.0,0.0,2.2665761203080264,1.0346617046108721,,0.0
B4,152,49,49,0.19291040058038672,0.0,0.0,0.0,1.7689373165530617,0.9861470712823749,,0.0
B4,153,49,49,0.192395702308538,0.0,0.0,0.0,2.3535808500865802,1.0533240440577594,,0.0
B4,154,49,49,0.19632823674046262,0.0,0.0,0.0,1.6809744601254124,0.9620041239351682,,0.0
B4,155,49,49,0.19400645503584218,0.0,0.0,0.0,1.7003248470889676,1.0142756588985973,,0.0
B4,156,49,48,0.19368428660898793,0.0,0.0,0.0,1.7105651249369256,0.9630843192183023,,0.0
B4,157,49,49,0.189299967520091,0.0,0.0,0.0,1.7477811484053831,0.971654800642238,,0.0
B4,158,49,49,0.19371892907181565,0.0,0.0,0.0,1.6960825855637138,0.9588403862213607,,0.0
B4,159,49,49,0.19086914190224238,0.0,0.0,0.0,1.826936894079287,1.0879971706365013,,0.0
B4,160,49,49,0.19333855473265357,0.0,0.0,0.0,1.7509851218626284,1.0764059576728935,,0.0
B4,161,49,49,0.19710812793702495,0.0,0.0,0.0,1.6002611213363331,0.9630010328413328,,0.0
B4,162,49,49,0.19527657284420363,0.0,0.0,0.0,1.9224994743989494,1.0929582927185566,,0.0
B4,163,49,49,0.1874480880036646,0.0,0.0,0.0,1.6535270322737181,0.9867561992387979,,0.0
B4,164,49,49,0.18982385920018566,0.0,0.0,0.0,1.8974897588837243,1.0199580825772887,,0.0
B4,165,49,49,0.19297985671734325,0.0,0.0,0.0,1.737459505616295,1.009840816600881,,0.0
B4,166,49,49,0.18885201854365213,0.0,0.0,0.0,1.9034921821279287,1.0130170289948273,,0.0
B4,167,49,49,0.18803842122457465,0.0,0.0,0.0,1.8017323451694756,0.9317223046972469,,0.0
B4,168,49,49,0.18895406686529823,0.0,0.0,0.0,1.6227651646602383,0.9727066430976821,,0.0
B4,169,49,49,0.19664059944298803,0.0,0.0,0.0,1.8793170307254727,0.9498548798238449,,0.0
B4,170,49,49,0.19630577187148893,0.0,0.0,0.0,1.8867212187830185,0.9869985301855858,,0.0
B4,171,49,49,0.19425934309862097,0.0,0.0,0.0,2.034152375065268,0.8743831419350955,,0.0
B4,172,49,49,0.19092214563671422,0.0,0.0,0.0,1.9023428815424386,0.9787251868719229,,0.0
B4,173,49,49,0.18520758255403869,0.0,0.0,0.0,1.6963930094081223,0.9445619888315957,,0.0
B4,174,49,49,0.1887377769667275,0.0,0.0,0.0,1.6771922013239937,0.9180526144571401,,0.0
B4,175,49,49,0.1904622769477416,0.0,0.0,0.0,1.743045665376236,0.9202632976242048,,0.0
B4,176,49,49,0.1944554730945704,0.0,0.0,0.0,1.7881234766778988,1.001477806942798,,0.0
B4,177,49,49,0.195867903378545,0.0,0.0,0.0,1.831584977314493,0.9756124776145264,,0.0
B4,178,49,48,0.19171462162416808,0.0,0.0,0.0,1.7252802703695311,0.9118173542115385,,0.0
B4,179,49,49,0.19035199983995787,0.0,0.0,0.0,2.6816918887635315,0.9270739247350492,,0.0
B4,180,49,49,0.19746448373307987,0.0,0.0,0.0,1.847024498760054,0.9935570316453132,,0.0
B4,181,49,49,0.1943517418540254,0.0,0.0,0.0,1.6586071492192982,0.9276873394292252,,0.0
B4,182,49,49,0.182692927973611,0.0,0.0,0.0,1.7007312060964974,1.0030291019172852,,0.0
B4,183,49,49,0.18779826392324603,0.0,0.0,0.0,1.7051506623992272,1.0093219615507416,,0.0
B4,184,49,49,0.19470009937578317,0.0,0.0,0.0,1.7890028818263277,0.9505327240439718,,0.0
B4,185,49,49,0.18732396406786783,0.0,0.0,0.0,1.8783918600883054,0.9104043839973339,,0.0
B4,186,49,49,0.1932099163532257,0.0,0.0,0.0,1.6513975605107696,1.0085690304912949,,0.0
B4,187,49,49,0.18923292263429992,0.0,0.0,0.0,1.7123508117210213,0.965438149896852,,0.0
B4,188,49,49,0.18866225499279646,0.0,0.0,0.0,1.6751087431007008,1.0624628541247487,,0.0
B4,189,49,49,0.1930846267816972,0.0,0.0,0.0,1.7346818514567999,0.9525218609797707,,0.0
B4,190,49,49,0.19259077036867336,0.0,0.0,0.0,1.6159226583702884,0.9404294375605913,,0.0
B4,191,49,49,0.18475575045663484,0.0,0.0,0.0,1.6912742639958438,1.0520337145244996,,0.0
B4,192,49,49,0.19547054992646587,0.0,0.0,0.0,1.7953828129643044,0.8429908043908512,,0.0
B4,193,49,49,0.1881134230263379,0.0,0.0,0.0,1.762454459071743,1.0180058494212534,,0.0
B4,194,49,49,0.1882017717069509,0.0,0.0,0.0,1.9094007819976861,0.91988878148798,,0.0
B4,195,49,49,0.18918037870708776,0.0,0.0,0.0,1.7145041151224416,0.9031110084993202,,0.0
B4,196,49,49,0.19085606932640076,0.0,0.0,0.0,1.6727455196328458,0.9878439152642078,,0.0
B4,197,49,49,0.19347750471562755,0.0,0.0,0.0,1.8934673633622867,1.0177211345439743,,0.0
B4,198,49,49,0.1898892436708723,0.0,0.0,0.0,1.757628251948257,0.9777968163676698,,0.0
B4,199,49,49,0.1912150997288373,0.0,0.0,0.0,1.742387547951573,0.9100401799243752,,0.0
B4,200,49,49,0.19658282612051284,0.0,0.0,0.0,1.7318305887567143,0.8345644618428705,,0.0
