row,epoch,family,metric,value
B3b,50,LOSS-OW-FEAT,inter,0.0
B3b,50,LOSS-OW-FEAT,sample_margin,0.0
B3b,50,LOSS-OW-FEAT,domain_align,0.0
B3b,50,LOSS-OW-FEAT,active_cls,0.0
B3b,50,LOSS-OW-FEAT,pos_deg,nan
B3b,50,LOSS-OW-FEAT,min_inter_deg,nan
B3b,50,LOSS-META-SSL,tx,0.0
B3b,50,LOSS-META-SSL,proto,0.0
B3b,50,LOSS-META-SSL,dom,0.0
B3b,50,LOSS-META-SSL,adv,0.0
B3b,50,LOSS-META-SSL,coverage,0.0
B3b,50,LOSS-META-SSL,accepted,0.0
B3b,50,LOSS-META-SSL,proto_agree,nan
B3b,50,LOSS-META-SSL,teacher_conf,nan
B3b,50,LOSS-META-SSL,active_proto,0.0
B3b,50,LOSS-META-SSL-W,tx,0.0
B3b,50,LOSS-META-SSL-W,proto,0.0
B3b,50,LOSS-META-SSL-W,dom,0.0
B3b,50,LOSS-META-SSL-W,adv,0.0
B3b,50,LOSS-WEIGHT,dom,1.0
B3b,50,LOSS-WEIGHT,adv,1.0
B3b,50,LOSS-WEIGHT,orth,1.0
B3b,50,LOSS-WEIGHT,cons,0.863
B3b,50,LOSS-WEIGHT,group_ce,1.0
B3b,50,LOSS-WEIGHT,aux_scale,1.0
B3b,50,LOSS-TOP,cls,3.6037
B3b,50,LOSS-TOP,adv,1.3352
B3b,50,LOSS-TOP,dom,1.2
B3b,50,LOSS-TOP,cls_pa,0.839
B3b,50,LOSS-TOP,pa_kl,0.0576
B3b,50,LOSS-TOP,cons,0.0295
B3b,50,LOSS-TOP,pa_joint_inv,0.0091
B3b,50,LOSS-TOP,pa_reg,0.0026
B3b,50,LOSS-TOP,orth,0.0001
B3b,50,GRAD,total,1.611
B3b,50,GRAD,backbone,1.0
B3b,50,GRAD,aux,0.75
B3b,50,GRAD,domain,0.5
B3b,51,LOSS-CORE-RAW,total,6.8065
B3b,51,LOSS-CORE-RAW,cls,3.164
B3b,51,LOSS-CORE-RAW,dom,1.1441
B3b,51,LOSS-CORE-RAW,adv,2.6674
B3b,51,LOSS-CORE-RAW,orth,0.0035
B3b,51,LOSS-CORE-RAW,cons,0.3338
B3b,51,LOSS-CORE-RAW,group_ce,4.9328
B3b,51,LOSS-CORE-W,cls,3.164
B3b,51,LOSS-CORE-W,dom,1.1441
B3b,51,LOSS-CORE-W,adv,1.3337
B3b,51,LOSS-CORE-W,orth,0.0002
B3b,51,LOSS-CORE-W,cons,0.029
B3b,51,LOSS-CORE-W,group_ce,0.0
B3b,51,LOSS-AUX-RAW,cls_pa,3.4124
B3b,51,LOSS-AUX-RAW,cls_dac,0.0
B3b,51,LOSS-AUX-RAW,pa_joint_inv,0.3529
B3b,51,LOSS-AUX-RAW,pa_kl,2.7751
B3b,51,LOSS-AUX-RAW,dac_reg,0.0
B3b,51,LOSS-AUX-RAW,pa_reg,0.0168
B3b,51,LOSS-AUX-RAW,gap_dac,0.0
B3b,51,LOSS-AUX-RAW,gap_pa,0.1414
B3b,51,LOSS-AUX-RAW,cos_joint_pa,0.6471
B3b,51,LOSS-AUX-RAW,cos_imp_pa,nan
B3b,51,LOSS-AUX-W,cls_pa,0.8439
B3b,51,LOSS-AUX-W,cls_dac,0.0
B3b,51,LOSS-AUX-W,pa_joint_inv,0.009
B3b,51,LOSS-AUX-W,pa_kl,0.0569
B3b,51,LOSS-AUX-W,dac_reg,0.0
B3b,51,LOSS-AUX-W,pa_reg,0.0026
B3b,51,LOSS-SAT-RAW,cls_sat,6.4815
B3b,51,LOSS-SAT-RAW,sat_cons,0.0
B3b,51,LOSS-SAT-RAW,sat_cos,nan
B3b,51,LOSS-SAT-W,cls_sat,0.0
B3b,51,LOSS-SAT-W,sat_cons,0.0
B3b,51,LOSS-DG-RAW,proto,0.0
B3b,51,LOSS-DG-RAW,proto_cos,nan
B3b,51,LOSS-DG-RAW,supcon,0.0
B3b,51,LOSS-DG-RAW,fishr,0.0
B3b,51,LOSS-DG-RAW,feature_norm,44.2814
B3b,51,LOSS-DG-RAW,z_id_norm,5.031
B3b,51,LOSS-DG-W,proto,0.0
B3b,51,LOSS-DG-W,supcon,0.0
B3b,51,LOSS-DG-W,fishr,0.0
B3b,51,LOSS-DG-W,ow_feat,0.0
B3b,51,LOSS-DG-W,feature_norm,0.0
B3b,51,LOSS-OW-FEAT,loss,0.0
B3b,51,LOSS-OW-FEAT,compact,0.0
B3b,51,LOSS-OW-FEAT,inter,0.0
B3b,51,LOSS-OW-FEAT,sample_margin,0.0
B3b,51,LOSS-OW-FEAT,domain_align,0.0
B3b,51,LOSS-OW-FEAT,active_cls,0.0
B3b,51,LOSS-OW-FEAT,pos_deg,nan
B3b,51,LOSS-OW-FEAT,min_inter_deg,nan
B3b,51,LOSS-META-SSL,tx,0.0
B3b,51,LOSS-META-SSL,proto,0.0
B3b,51,LOSS-META-SSL,dom,0.0
B3b,51,LOSS-META-SSL,adv,0.0
B3b,51,LOSS-META-SSL,coverage,0.0
B3b,51,LOSS-META-SSL,accepted,0.0
B3b,51,LOSS-META-SSL,proto_agree,nan
B3b,51,LOSS-META-SSL,teacher_conf,nan
B3b,51,LOSS-META-SSL,active_proto,0.0
B3b,51,LOSS-META-SSL-W,tx,0.0
B3b,51,LOSS-META-SSL-W,proto,0.0
B3b,51,LOSS-META-SSL-W,dom,0.0
B3b,51,LOSS-META-SSL-W,adv,0.0
B3b,51,LOSS-WEIGHT,dom,1.0
B3b,51,LOSS-WEIGHT,adv,1.0
B3b,51,LOSS-WEIGHT,orth,1.0
B3b,51,LOSS-WEIGHT,cons,0.868
B3b,51,LOSS-WEIGHT,group_ce,1.0
B3b,51,LOSS-WEIGHT,aux_scale,1.0
B3b,51,LOSS-TOP,cls,3.164
B3b,51,LOSS-TOP,adv,1.3337
B3b,51,LOSS-TOP,dom,1.1441
B3b,51,LOSS-TOP,cls_pa,0.8439
B3b,51,LOSS-TOP,pa_kl,0.0569
B3b,51,LOSS-TOP,cons,0.029
B3b,51,LOSS-TOP,pa_joint_inv,0.009
B3b,51,LOSS-TOP,pa_reg,0.0026
B3b,51,LOSS-TOP,orth,0.0002
B3b,51,GRAD,total,1.615
B3b,51,GRAD,backbone,1.0
B3b,51,GRAD,aux,0.75
B3b,51,GRAD,domain,0.5
B3b,52,LOSS-CORE-RAW,total,6.2528
B3b,52,LOSS-CORE-RAW,cls,2.7311
B3b,52,LOSS-CORE-RAW,dom,1.0747
B3b,52,LOSS-CORE-RAW,adv,2.6672
B3b,52,LOSS-CORE-RAW,orth,0.0037
B3b,52,LOSS-CORE-RAW,cons,0.3228
B3b,52,LOSS-CORE-RAW,group_ce,4.4304
B3b,52,LOSS-CORE-W,cls,2.7311
B3b,52,LOSS-CORE-W,dom,1.0747
B3b,52,LOSS-CORE-W,adv,1.3336
B3b,52,LOSS-CORE-W,orth,0.0002
B3b,52,LOSS-CORE-W,cons,0.0282
B3b,52,LOSS-CORE-W,group_ce,0.0
B3b,52,LOSS-AUX-RAW,cls_pa,3.1981
B3b,52,LOSS-AUX-RAW,cls_dac,0.0
B3b,52,LOSS-AUX-RAW,pa_joint_inv,0.3501
B3b,52,LOSS-AUX-RAW,pa_kl,2.6398
B3b,52,LOSS-AUX-RAW,dac_reg,0.0
B3b,52,LOSS-AUX-RAW,pa_reg,0.0165
B3b,52,LOSS-AUX-RAW,gap_dac,0.0
B3b,52,LOSS-AUX-RAW,gap_pa,0.142
B3b,52,LOSS-AUX-RAW,cos_joint_pa,0.6499
B3b,52,LOSS-AUX-RAW,cos_imp_pa,nan
B3b,52,LOSS-AUX-W,cls_pa,0.7981
B3b,52,LOSS-AUX-W,cls_dac,0.0
B3b,52,LOSS-AUX-W,pa_joint_inv,0.009
B3b,52,LOSS-AUX-W,pa_kl,0.0545
B3b,52,LOSS-AUX-W,dac_reg,0.0
B3b,52,LOSS-AUX-W,pa_reg,0.0026
B3b,52,LOSS-SAT-RAW,cls_sat,5.902
B3b,52,LOSS-SAT-RAW,sat_cons,0.0
B3b,52,LOSS-SAT-RAW,sat_cos,nan
B3b,52,LOSS-SAT-W,cls_sat,0.0
B3b,52,LOSS-SAT-W,sat_cons,0.0
B3b,52,LOSS-DG-RAW,proto,0.0
B3b,52,LOSS-DG-RAW,proto_cos,nan
B3b,52,LOSS-DG-RAW,supcon,0.0
B3b,52,LOSS-DG-RAW,fishr,0.0
B3b,52,LOSS-DG-RAW,feature_norm,46.6266
B3b,52,LOSS-DG-RAW,z_id_norm,5.1168
B3b,52,LOSS-DG-W,proto,0.0
B3b,52,LOSS-DG-W,supcon,0.0
B3b,52,LOSS-DG-W,fishr,0.0
B3b,52,LOSS-DG-W,ow_feat,0.0
B3b,52,LOSS-DG-W,feature_norm,0.0
B3b,52,LOSS-OW-FEAT,loss,0.0
B3b,52,LOSS-OW-FEAT,compact,0.0
B3b,52,LOSS-OW-FEAT,inter,0.0
B3b,52,LOSS-OW-FEAT,sample_margin,0.0
B3b,52,LOSS-OW-FEAT,domain_align,0.0
B3b,52,LOSS-OW-FEAT,active_cls,0.0
B3b,52,LOSS-OW-FEAT,pos_deg,nan
B3b,52,LOSS-OW-FEAT,min_inter_deg,nan
B3b,52,LOSS-META-SSL,tx,0.0
B3b,52,LOSS-META-SSL,proto,0.0
B3b,52,LOSS-META-SSL,dom,0.0
B3b,52,LOSS-META-SSL,adv,0.0
B3b,52,LOSS-META-SSL,coverage,0.0
B3b,52,LOSS-META-SSL,accepted,0.0
B3b,52,LOSS-META-SSL,proto_agree,nan
B3b,52,LOSS-META-SSL,teacher_conf,nan
B3b,52,LOSS-META-SSL,active_proto,0.0
B3b,52,LOSS-META-SSL-W,tx,0.0
B3b,52,LOSS-META-SSL-W,proto,0.0
B3b,52,LOSS-META-SSL-W,dom,0.0
B3b,52,LOSS-META-SSL-W,adv,0.0
B3b,52,LOSS-WEIGHT,dom,1.0
B3b,52,LOSS-WEIGHT,adv,1.0
B3b,52,LOSS-WEIGHT,orth,1.0
B3b,52,LOSS-WEIGHT,cons,0.874
B3b,52,LOSS-WEIGHT,group_ce,1.0
B3b,52,LOSS-WEIGHT,aux_scale,1.0
B3b,52,LOSS-TOP,cls,2.7311
B3b,52,LOSS-TOP,adv,1.3336
B3b,52,LOSS-TOP,dom,1.0747
B3b,52,LOSS-TOP,cls_pa,0.7981
B3b,52,LOSS-TOP,pa_kl,0.0545
B3b,52,LOSS-TOP,cons,0.0282
B3b,52,LOSS-TOP,pa_joint_inv,0.009
B3b,52,LOSS-TOP,pa_reg,0.0026
B3b,52,LOSS-TOP,orth,0.0002
B3b,52,GRAD,total,1.618
B3b,52,GRAD,backbone,1.0
B3b,52,GRAD,aux,0.75
B3b,52,GRAD,domain,0.5
B3b,53,LOSS-CORE-RAW,total,6.6874
B3b,53,LOSS-CORE-RAW,cls,3.128
B3b,53,LOSS-CORE-RAW,dom,1.1067
B3b,53,LOSS-CORE-RAW,adv,2.6662
B3b,53,LOSS-CORE-RAW,orth,0.0034
B3b,53,LOSS-CORE-RAW,cons,0.3277
B3b,53,LOSS-CORE-RAW,group_ce,4.9755
B3b,53,LOSS-CORE-W,cls,3.128
B3b,53,LOSS-CORE-W,dom,1.1067
B3b,53,LOSS-CORE-W,adv,1.3331
B3b,53,LOSS-CORE-W,orth,0.0002
B3b,53,LOSS-CORE-W,cons,0.0288
B3b,53,LOSS-CORE-W,group_ce,0.0
B3b,53,LOSS-AUX-RAW,cls_pa,3.1947
B3b,53,LOSS-AUX-RAW,cls_dac,0.0
B3b,53,LOSS-AUX-RAW,pa_joint_inv,0.3435
B3b,53,LOSS-AUX-RAW,pa_kl,2.6178
B3b,53,LOSS-AUX-RAW,dac_reg,0.0
B3b,53,LOSS-AUX-RAW,pa_reg,0.017
B3b,53,LOSS-AUX-RAW,gap_dac,0.0
B3b,53,LOSS-AUX-RAW,gap_pa,0.1428
B3b,53,LOSS-AUX-RAW,cos_joint_pa,0.6565
B3b,53,LOSS-AUX-RAW,cos_imp_pa,nan
B3b,53,LOSS-AUX-W,cls_pa,0.8053
B3b,53,LOSS-AUX-W,cls_dac,0.0
B3b,53,LOSS-AUX-W,pa_joint_inv,0.0089
B3b,53,LOSS-AUX-W,pa_kl,0.0545
B3b,53,LOSS-AUX-W,dac_reg,0.0
B3b,53,LOSS-AUX-W,pa_reg,0.0027
B3b,53,LOSS-SAT-RAW,cls_sat,5.2028
B3b,53,LOSS-SAT-RAW,sat_cons,0.0
B3b,53,LOSS-SAT-RAW,sat_cos,nan
B3b,53,LOSS-SAT-W,cls_sat,0.0
B3b,53,LOSS-SAT-W,sat_cons,0.0
B3b,53,LOSS-DG-RAW,proto,0.0
B3b,53,LOSS-DG-RAW,proto_cos,nan
B3b,53,LOSS-DG-RAW,supcon,0.0
B3b,53,LOSS-DG-RAW,fishr,0.0
B3b,53,LOSS-DG-RAW,feature_norm,43.5583
B3b,53,LOSS-DG-RAW,z_id_norm,4.9485
B3b,53,LOSS-DG-W,proto,0.0
B3b,53,LOSS-DG-W,supcon,0.0
B3b,53,LOSS-DG-W,fishr,0.0
B3b,53,LOSS-DG-W,ow_feat,0.0
B3b,53,LOSS-DG-W,feature_norm,0.0
B3b,53,LOSS-OW-FEAT,loss,0.0
B3b,53,LOSS-OW-FEAT,compact,0.0
B3b,53,LOSS-OW-FEAT,inter,0.0
B3b,53,LOSS-OW-FEAT,sample_margin,0.0
B3b,53,LOSS-OW-FEAT,domain_align,0.0
B3b,53,LOSS-OW-FEAT,active_cls,0.0
B3b,53,LOSS-OW-FEAT,pos_deg,nan
B3b,53,LOSS-OW-FEAT,min_inter_deg,nan
B3b,53,LOSS-META-SSL,tx,0.0
B3b,53,LOSS-META-SSL,proto,0.0
B3b,53,LOSS-META-SSL,dom,0.0
B3b,53,LOSS-META-SSL,adv,0.0
B3b,53,LOSS-META-SSL,coverage,0.0
B3b,53,LOSS-META-SSL,accepted,0.0
B3b,53,LOSS-META-SSL,proto_agree,nan
B3b,53,LOSS-META-SSL,teacher_conf,nan
B3b,53,LOSS-META-SSL,active_proto,0.0
B3b,53,LOSS-META-SSL-W,tx,0.0
B3b,53,LOSS-META-SSL-W,proto,0.0
B3b,53,LOSS-META-SSL-W,dom,0.0
B3b,53,LOSS-META-SSL-W,adv,0.0
B3b,53,LOSS-WEIGHT,dom,1.0
B3b,53,LOSS-WEIGHT,adv,1.0
B3b,53,LOSS-WEIGHT,orth,1.0
B3b,53,LOSS-WEIGHT,cons,0.88
B3b,53,LOSS-WEIGHT,group_ce,1.0
B3b,53,LOSS-WEIGHT,aux_scale,1.0
B3b,53,LOSS-TOP,cls,3.128
B3b,53,LOSS-TOP,adv,1.3331
B3b,53,LOSS-TOP,dom,1.1067
B3b,53,LOSS-TOP,cls_pa,0.8053
B3b,53,LOSS-TOP,pa_kl,0.0545
B3b,53,LOSS-TOP,cons,0.0288
B3b,53,LOSS-TOP,pa_joint_inv,0.0089
B3b,53,LOSS-TOP,pa_reg,0.0027
B3b,53,LOSS-TOP,orth,0.0002
B3b,53,GRAD,total,1.651
B3b,53,GRAD,backbone,1.0
B3b,53,GRAD,aux,0.75
B3b,53,GRAD,domain,0.5
B3b,54,LOSS-CORE-RAW,total,6.4899
B3b,54,LOSS-CORE-RAW,cls,2.8661
B3b,54,LOSS-CORE-RAW,dom,1.1169
B3b,54,LOSS-CORE-RAW,adv,2.6705
B3b,54,LOSS-CORE-RAW,orth,0.0034
B3b,54,LOSS-CORE-RAW,cons,0.3281
B3b,54,LOSS-CORE-RAW,group_ce,4.6089
B3b,54,LOSS-CORE-W,cls,2.8661
B3b,54,LOSS-CORE-W,dom,1.1169
B3b,54,LOSS-CORE-W,adv,1.3353
B3b,54,LOSS-CORE-W,orth,0.0002
B3b,54,LOSS-CORE-W,cons,0.0291
B3b,54,LOSS-CORE-W,group_ce,0.0
B3b,54,LOSS-AUX-RAW,cls_pa,3.3364
B3b,54,LOSS-AUX-RAW,cls_dac,0.0
B3b,54,LOSS-AUX-RAW,pa_joint_inv,0.3459
B3b,54,LOSS-AUX-RAW,pa_kl,2.7507
B3b,54,LOSS-AUX-RAW,dac_reg,0.0
B3b,54,LOSS-AUX-RAW,pa_reg,0.0167
B3b,54,LOSS-AUX-RAW,gap_dac,0.0
B3b,54,LOSS-AUX-RAW,gap_pa,0.1423
B3b,54,LOSS-AUX-RAW,cos_joint_pa,0.6541
B3b,54,LOSS-AUX-RAW,cos_imp_pa,nan
B3b,54,LOSS-AUX-W,cls_pa,0.8502
B3b,54,LOSS-AUX-W,cls_dac,0.0
B3b,54,LOSS-AUX-W,pa_joint_inv,0.0091
B3b,54,LOSS-AUX-W,pa_kl,0.0577
B3b,54,LOSS-AUX-W,dac_reg,0.0
B3b,54,LOSS-AUX-W,pa_reg,0.0027
B3b,54,LOSS-SAT-RAW,cls_sat,6.386
B3b,54,LOSS-SAT-RAW,sat_cons,0.0
B3b,54,LOSS-SAT-RAW,sat_cos,nan
B3b,54,LOSS-SAT-W,cls_sat,0.0
B3b,54,LOSS-SAT-W,sat_cons,0.0
B3b,54,LOSS-DG-RAW,proto,0.0
B3b,54,LOSS-DG-RAW,proto_cos,nan
B3b,54,LOSS-DG-RAW,supcon,0.0
B3b,54,LOSS-DG-RAW,fishr,0.0
B3b,54,LOSS-DG-RAW,feature_norm,43.8031
B3b,54,LOSS-DG-RAW,z_id_norm,4.9571
B3b,54,LOSS-DG-W,proto,0.0
B3b,54,LOSS-DG-W,supcon,0.0
B3b,54,LOSS-DG-W,fishr,0.0
B3b,54,LOSS-DG-W,ow_feat,0.0
B3b,54,LOSS-DG-W,feature_norm,0.0
B3b,54,LOSS-OW-FEAT,loss,0.0
B3b,54,LOSS-OW-FEAT,compact,0.0
B3b,54,LOSS-OW-FEAT,inter,0.0
B3b,54,LOSS-OW-FEAT,sample_margin,0.0
B3b,54,LOSS-OW-FEAT,domain_align,0.0
B3b,54,LOSS-OW-FEAT,active_cls,0.0
B3b,54,LOSS-OW-FEAT,pos_deg,nan
B3b,54,LOSS-OW-FEAT,min_inter_deg,nan
B3b,54,LOSS-META-SSL,tx,0.0
B3b,54,LOSS-META-SSL,proto,0.0
B3b,54,LOSS-META-SSL,dom,0.0
B3b,54,LOSS-META-SSL,adv,0.0
B3b,54,LOSS-META-SSL,coverage,0.0
B3b,54,LOSS-META-SSL,accepted,0.0
B3b,54,LOSS-META-SSL,proto_agree,nan
B3b,54,LOSS-META-SSL,teacher_conf,nan
B3b,54,LOSS-META-SSL,active_proto,0.0
B3b,54,LOSS-META-SSL-W,tx,0.0
B3b,54,LOSS-META-SSL-W,proto,0.0
B3b,54,LOSS-META-SSL-W,dom,0.0
B3b,54,LOSS-META-SSL-W,adv,0.0
B3b,54,LOSS-WEIGHT,dom,1.0
B3b,54,LOSS-WEIGHT,adv,1.0
B3b,54,LOSS-WEIGHT,orth,1.0
B3b,54,LOSS-WEIGHT,cons,0.887
B3b,54,LOSS-WEIGHT,group_ce,1.0
B3b,54,LOSS-WEIGHT,aux_scale,1.0
B3b,54,LOSS-TOP,cls,2.8661
B3b,54,LOSS-TOP,adv,1.3353
B3b,54,LOSS-TOP,dom,1.1169
B3b,54,LOSS-TOP,cls_pa,0.8502
B3b,54,LOSS-TOP,pa_kl,0.0577
B3b,54,LOSS-TOP,cons,0.0291
B3b,54,LOSS-TOP,pa_joint_inv,0.0091
B3b,54,LOSS-TOP,pa_reg,0.0027
B3b,54,LOSS-TOP,orth,0.0002
B3b,54,GRAD,total,1.852
B3b,54,GRAD,backbone,1.0
B3b,54,GRAD,aux,0.75
B3b,54,GRAD,domain,0.5
B3b,55,LOSS-CORE-RAW,total,6.8444
B3b,55,LOSS-CORE-RAW,cls,3.2426
B3b,55,LOSS-CORE-RAW,dom,1.125
B3b,55,LOSS-CORE-RAW,adv,2.6692
B3b,55,LOSS-CORE-RAW,orth,0.0033
B3b,55,LOSS-CORE-RAW,cons,0.3258
B3b,55,LOSS-CORE-RAW,group_ce,5.1565
B3b,55,LOSS-CORE-W,cls,3.2426
B3b,55,LOSS-CORE-W,dom,1.125
B3b,55,LOSS-CORE-W,adv,1.3346
B3b,55,LOSS-CORE-W,orth,0.0002
B3b,55,LOSS-CORE-W,cons,0.0291
B3b,55,LOSS-CORE-W,group_ce,0.0
B3b,55,LOSS-AUX-RAW,cls_pa,3.1947
B3b,55,LOSS-AUX-RAW,cls_dac,0.0
B3b,55,LOSS-AUX-RAW,pa_joint_inv,0.3357
B3b,55,LOSS-AUX-RAW,pa_kl,2.5904
B3b,55,LOSS-AUX-RAW,dac_reg,0.0
B3b,55,LOSS-AUX-RAW,pa_reg,0.0167
B3b,55,LOSS-AUX-RAW,gap_dac,0.0
B3b,55,LOSS-AUX-RAW,gap_pa,0.1415
B3b,55,LOSS-AUX-RAW,cos_joint_pa,0.6643
B3b,55,LOSS-AUX-RAW,cos_imp_pa,nan
B3b,55,LOSS-AUX-W,cls_pa,0.8237
B3b,55,LOSS-AUX-W,cls_dac,0.0
B3b,55,LOSS-AUX-W,pa_joint_inv,0.0089
B3b,55,LOSS-AUX-W,pa_kl,0.0549
B3b,55,LOSS-AUX-W,dac_reg,0.0
B3b,55,LOSS-AUX-W,pa_reg,0.0027
B3b,55,LOSS-SAT-RAW,cls_sat,6.2946
B3b,55,LOSS-SAT-RAW,sat_cons,0.0
B3b,55,LOSS-SAT-RAW,sat_cos,nan
B3b,55,LOSS-SAT-W,cls_sat,0.0
B3b,55,LOSS-SAT-W,sat_cons,0.0
B3b,55,LOSS-DG-RAW,proto,0.0
B3b,55,LOSS-DG-RAW,proto_cos,nan
B3b,55,LOSS-DG-RAW,supcon,0.0
B3b,55,LOSS-DG-RAW,fishr,0.0
B3b,55,LOSS-DG-RAW,feature_norm,39.3148
B3b,55,LOSS-DG-RAW,z_id_norm,4.7824
B3b,55,LOSS-DG-W,proto,0.0
B3b,55,LOSS-DG-W,supcon,0.0
B3b,55,LOSS-DG-W,fishr,0.0
B3b,55,LOSS-DG-W,ow_feat,0.0
B3b,55,LOSS-DG-W,feature_norm,0.0
B3b,55,LOSS-OW-FEAT,loss,0.0
B3b,55,LOSS-OW-FEAT,compact,0.0
B3b,55,LOSS-OW-FEAT,inter,0.0
B3b,55,LOSS-OW-FEAT,sample_margin,0.0
B3b,55,LOSS-OW-FEAT,domain_align,0.0
B3b,55,LOSS-OW-FEAT,active_cls,0.0
B3b,55,LOSS-OW-FEAT,pos_deg,nan
B3b,55,LOSS-OW-FEAT,min_inter_deg,nan
B3b,55,LOSS-META-SSL,tx,0.0
B3b,55,LOSS-META-SSL,proto,0.0
B3b,55,LOSS-META-SSL,dom,0.0
B3b,55,LOSS-META-SSL,adv,0.0
B3b,55,LOSS-META-SSL,coverage,0.0
B3b,55,LOSS-META-SSL,accepted,0.0
B3b,55,LOSS-META-SSL,proto_agree,nan
B3b,55,LOSS-META-SSL,teacher_conf,nan
B3b,55,LOSS-META-SSL,active_proto,0.0
B3b,55,LOSS-META-SSL-W,tx,0.0
B3b,55,LOSS-META-SSL-W,proto,0.0
B3b,55,LOSS-META-SSL-W,dom,0.0
B3b,55,LOSS-META-SSL-W,adv,0.0
B3b,55,LOSS-WEIGHT,dom,1.0
B3b,55,LOSS-WEIGHT,adv,1.0
B3b,55,LOSS-WEIGHT,orth,1.0
B3b,55,LOSS-WEIGHT,cons,0.895
B3b,55,LOSS-WEIGHT,group_ce,1.0
B3b,55,LOSS-WEIGHT,aux_scale,1.0
B3b,55,LOSS-TOP,cls,3.2426
B3b,55,LOSS-TOP,adv,1.3346
B3b,55,LOSS-TOP,dom,1.125
B3b,55,LOSS-TOP,cls_pa,0.8237
B3b,55,LOSS-TOP,pa_kl,0.0549
B3b,55,LOSS-TOP,cons,0.0291
B3b,55,LOSS-TOP,pa_joint_inv,0.0089
B3b,55,LOSS-TOP,pa_reg,0.0027
B3b,55,LOSS-TOP,orth,0.0002
B3b,55,GRAD,total,1.684
B3b,55,GRAD,backbone,1.0
B3b,55,GRAD,aux,0.75
B3b,55,GRAD,domain,0.5
B3b,56,LOSS-CORE-RAW,total,6.3973
B3b,56,LOSS-CORE-RAW,cls,2.8397
B3b,56,LOSS-CORE-RAW,dom,1.0869
B3b,56,LOSS-CORE-RAW,adv,2.6732
B3b,56,LOSS-CORE-RAW,orth,0.0038
B3b,56,LOSS-CORE-RAW,cons,0.3194
B3b,56,LOSS-CORE-RAW,group_ce,4.7287
B3b,56,LOSS-CORE-W,cls,2.8397
B3b,56,LOSS-CORE-W,dom,1.0869
B3b,56,LOSS-CORE-W,adv,1.3366
B3b,56,LOSS-CORE-W,orth,0.0002
B3b,56,LOSS-CORE-W,cons,0.0288
B3b,56,LOSS-CORE-W,group_ce,0.0
B3b,56,LOSS-AUX-RAW,cls_pa,3.1235
B3b,56,LOSS-AUX-RAW,cls_dac,0.0
B3b,56,LOSS-AUX-RAW,pa_joint_inv,0.3263
B3b,56,LOSS-AUX-RAW,pa_kl,2.5169
B3b,56,LOSS-AUX-RAW,dac_reg,0.0
B3b,56,LOSS-AUX-RAW,pa_reg,0.0168
B3b,56,LOSS-AUX-RAW,gap_dac,0.0
B3b,56,LOSS-AUX-RAW,gap_pa,0.144
B3b,56,LOSS-AUX-RAW,cos_joint_pa,0.6737
B3b,56,LOSS-AUX-RAW,cos_imp_pa,nan
B3b,56,LOSS-AUX-W,cls_pa,0.8155
B3b,56,LOSS-AUX-W,cls_dac,0.0
B3b,56,LOSS-AUX-W,pa_joint_inv,0.0087
B3b,56,LOSS-AUX-W,pa_kl,0.0539
B3b,56,LOSS-AUX-W,dac_reg,0.0
B3b,56,LOSS-AUX-W,pa_reg,0.0027
B3b,56,LOSS-SAT-RAW,cls_sat,7.2107
B3b,56,LOSS-SAT-RAW,sat_cons,0.0
B3b,56,LOSS-SAT-RAW,sat_cos,nan
B3b,56,LOSS-SAT-W,cls_sat,0.0
B3b,56,LOSS-SAT-W,sat_cons,0.0
B3b,56,LOSS-DG-RAW,proto,0.0
B3b,56,LOSS-DG-RAW,proto_cos,nan
B3b,56,LOSS-DG-RAW,supcon,0.0
B3b,56,LOSS-DG-RAW,fishr,0.0
B3b,56,LOSS-DG-RAW,feature_norm,46.4772
B3b,56,LOSS-DG-RAW,z_id_norm,5.1478
B3b,56,LOSS-DG-W,proto,0.0
B3b,56,LOSS-DG-W,supcon,0.0
B3b,56,LOSS-DG-W,fishr,0.0
B3b,56,LOSS-DG-W,ow_feat,0.0
B3b,56,LOSS-DG-W,feature_norm,0.0
B3b,56,LOSS-OW-FEAT,loss,0.0
B3b,56,LOSS-OW-FEAT,compact,0.0
B3b,56,LOSS-OW-FEAT,inter,0.0
B3b,56,LOSS-OW-FEAT,sample_margin,0.0
B3b,56,LOSS-OW-FEAT,domain_align,0.0
B3b,56,LOSS-OW-FEAT,active_cls,0.0
B3b,56,LOSS-OW-FEAT,pos_deg,nan
B3b,56,LOSS-OW-FEAT,min_inter_deg,nan
B3b,56,LOSS-META-SSL,tx,0.0
B3b,56,LOSS-META-SSL,proto,0.0
B3b,56,LOSS-META-SSL,dom,0.0
B3b,56,LOSS-META-SSL,adv,0.0
B3b,56,LOSS-META-SSL,coverage,0.0
B3b,56,LOSS-META-SSL,accepted,0.0
B3b,56,LOSS-META-SSL,proto_agree,nan
B3b,56,LOSS-META-SSL,teacher_conf,nan
B3b,56,LOSS-META-SSL,active_proto,0.0
B3b,56,LOSS-META-SSL-W,tx,0.0
B3b,56,LOSS-META-SSL-W,proto,0.0
B3b,56,LOSS-META-SSL-W,dom,0.0
B3b,56,LOSS-META-SSL-W,adv,0.0
B3b,56,LOSS-WEIGHT,dom,1.0
B3b,56,LOSS-WEIGHT,adv,1.0
