before_accuracy,delta,k_shot,method,receiver,scenario,seed,target_old_accuracy
0.6416666507720947,0.11666667461395264,20,mrior_sda,3-19,leo_clear_weak,713101,0.7583333253860474
0.6083333492279053,0.21666663885116577,20,mrior_sda,3-19,leo_low_elev_weak,713101,0.824999988079071
0.6499999761581421,0.15000003576278687,20,mrior_sda,3-19,leo_rain_weak,713101,0.800000011920929
0.6416666507720947,0.008333325386047363,20,protonet_cda,3-19,leo_clear_weak,713101,0.6499999761581421
0.6083333492279053,-0.08333337306976318,20,protonet_cda,3-19,leo_low_elev_weak,713101,0.5249999761581421
0.6499999761581421,-0.008333325386047363,20,protonet_cda,3-19,leo_rain_weak,713101,0.6416666507720947
0.6416666507720947,0.03333336114883423,5,dadda_sda,3-19,leo_clear_weak,713101,0.675000011920929
0.6083333492279053,0.09999996423721313,5,dadda_sda,3-19,leo_low_elev_weak,713101,0.7083333134651184
0.6499999761581421,0.0,5,dadda_sda,3-19,leo_rain_weak,713101,0.6499999761581421
0.6416666507720947,0.050000011920928955,5,mrior_sda,3-19,leo_clear_weak,713101,0.6916666626930237
