method,scene,group_type,group,accuracy,closed_set_accuracy,accepted_risk,coverage,nll,brier,ece,count,accepted_count
H3,leo_clear_weak,by_receiver_class,"[5,5]",0.92875,0.9722499847412109,0.0026845932006835938,0.93125,0.1255035698413849,0.044854529201984406,0.019186634221114218,4000,3725
H3,leo_clear_weak,by_receiver_class,"[7,0]",0.06825,0.19975000619888306,0.8429228961467743,0.4345,2.7345614433288574,1.141017198562622,0.45898815869441023,4000,1738
H3,leo_clear_weak,by_receiver_class,"[7,1]",0.041,0.10849999636411667,0.9300639629364014,0.58625,2.798950672149658,1.2477304935455322,0.6021903044020291,4000,2345
H3,leo_clear_weak,by_receiver_class,"[7,2]",0.05525,0.11249999701976776,0.5164113640785217,0.11425,1.4746904373168945,0.8336101174354553,0.4349926231225254,4000,457
H3,leo_clear_weak,by_receiver_class,"[7,3]",0.2365,0.9070000052452087,0.16651982069015503,0.28375,0.5915876626968384,0.29183197021484375,0.3027309727985994,4000,1135
H3,leo_clear_weak,by_receiver_class,"[7,4]",0.06375,0.14124999940395355,0.7890818864107132,0.30225,3.5829858779907227,1.1866317987442017,0.4878751617798116,4000,1209
H3,leo_clear_weak,by_receiver_class,"[7,5]",0.62475,0.6852499842643738,0.03289473056793213,0.646,1.1485143899917603,0.384756475687027,0.11108422475808766,4000,2584
H3,leo_clear_weak,by_receiver_class,"[9,0]",0.17525,0.382999986410141,0.6417986750602722,0.48925,1.9542622566223145,0.8857873678207397,0.31298538579721935,4000,1957
H3,leo_clear_weak,by_receiver_class,"[9,1]",0.044,0.06750000268220901,0.9452566094696522,0.80375,3.6952645778656006,1.505296230316162,0.7230179658217821,4000,3215
H3,leo_clear_weak,by_receiver_class,"[9,2]",0.121,0.22824999690055847,0.25652843713760376,0.16275,1.2098510265350342,0.7175948619842529,0.33907956294569885,4000,651
H3,leo_clear_weak,by_receiver_class,"[9,3]",0.93425,0.9980000257492065,0.0013361573219299316,0.9355,0.12543892860412598,0.033244021236896515,0.10402728829649277,4000,3742
H3,leo_clear_weak,by_receiver_class,"[9,4]",0.36275,0.8602499961853027,0.03459745645523071,0.37575,0.39286911487579346,0.18790565431118011,0.028939671672560507,4000,1503
H3,leo_clear_weak,by_receiver_class,"[9,5]",0.48175,0.768750011920929,0.02970796823501587,0.4965,0.9547852277755737,0.3195793926715851,0.08372304165823152,4000,1986
H3,leo_low_elev_weak,by_receiver,[0],0.375,0.5140833258628845,0.3168361783027649,0.5489166666666667,1.565448522567749,0.6614538431167603,0.2118703585365438,24000,13174
H3,leo_low_elev_weak,by_receiver,[10],0.25266666666666665,0.45387500524520874,0.3333333134651184,0.379,1.4645048379898071,0.682980477809906,0.1944803046844754,24000,9096
H3,leo_low_elev_weak,by_receiver,[11],0.342,0.4684999883174896,0.36352360248565674,0.5373333333333333,1.523972988128662,0.6839155554771423,0.2535534719354473,24000,12896
H3,leo_low_elev_weak,by_receiver,[2],0.19145833333333334,0.3647083342075348,0.5981635451316833,0.4764583333333333,2.1141951084136963,0.8975710272789001,0.3080480101889407,24000,11435
H3,leo_low_elev_weak,by_receiver,[5],0.4205,0.5659166574478149,0.24720275402069092,0.5585833333333333,1.3173816204071045,0.5794272422790527,0.16380714265687857,24000,13406
H3,leo_low_elev_weak,by_receiver,[7],0.181375,0.35120832920074463,0.531431645154953,0.38708333333333333,2.014305830001831,0.8458728194236755,0.2878969136490923,24000,9290
H3,leo_low_elev_weak,by_receiver,[9],0.35229166666666667,0.5263333320617676,0.34785962104797363,0.5402083333333333,1.4129326343536377,0.6277247071266174,0.21115654210734647,24000,12965
H3,leo_low_elev_weak,by_day,[1],0.32,0.4867618978023529,0.3523827791213989,0.4941190476190476,1.5404796600341797,0.6758905053138733,0.21501926681230543,42000,20753
H3,leo_low_elev_weak,by_day,[2],0.29954761904761906,0.46619048714637756,0.39345288276672363,0.4938571428571429,1.6509231328964233,0.7169356346130371,0.23301377665484324,42000,20742
H3,leo_low_elev_weak,by_day,[3],0.30464285714285716,0.4595714211463928,0.37254804372787476,0.4855238095238095,1.5650219917297363,0.704775869846344,0.23213981290791708,42000,20392
H3,leo_low_elev_weak,by_day,[0],0.28454761904761905,0.4415476322174072,0.41344785690307617,0.4851190476190476,1.7651420831680298,0.7475100159645081,0.25170860985781474,42000,20375
H3,leo_low_elev_weak,by_class,[0],0.08985714285714286,0.1997142881155014,0.7585875988006592,0.3722142857142857,2.4707868099212646,1.0755857229232788,0.4306717290528468,28000,10422
H3,leo_low_elev_weak,by_class,[1],0.02957142857142857,0.07457143068313599,0.953841008245945,0.6406428571428572,3.0396969318389893,1.3394784927368164,0.645468220955081,28000,17938
H3,leo_low_elev_weak,by_class,[2],0.22825,0.2964285612106323,0.29389017820358276,0.32325,1.427192211151123,0.7068462371826172,0.3093411495228793,28000,9051
H3,leo_low_elev_weak,by_class,[3],0.5737142857142857,0.9406071305274963,0.0446624755859375,0.6005357142857143,0.4560508728027344,0.20824407041072845,0.23784880999664892,28000,16815
H3,leo_low_elev_weak,by_class,[4],0.20439285714285715,0.4755714237689972,0.3167383074760437,0.29914285714285715,1.6955231428146362,0.6748152375221252,0.23070229782024398,28000,8376
H3,leo_low_elev_weak,by_class,[5],0.6873214285714285,0.7942143082618713,0.02110886573791504,0.7021428571428572,0.6930997371673584,0.2626979947090149,0.0687207536684582,28000,19660
H3,leo_low_elev_weak,by_receiver_day,"[0,1]",0.444,0.5954999923706055,0.26490068435668945,0.604,1.4227272272109985,0.5706078410148621,0.177400314816623,6000,3624
H3,leo_low_elev_weak,by_receiver_day,"[0,2]",0.4051666666666667,0.5513333082199097,0.26931166648864746,0.5545,1.3453325033187866,0.5994815826416016,0.17413193696847884,6000,3327
H3,leo_low_elev_weak,by_receiver_day,"[0,3]",0.3576666666666667,0.5041666626930237,0.33271145820617676,0.536,1.5955629348754883,0.6894267797470093,0.20717373682418838,6000,3216
H3,leo_low_elev_weak,by_receiver_day,"[10,1]",0.2345,0.4503333270549774,0.3542909622192383,0.3631666666666667,1.422374963760376,0.6835860013961792,0.1952535860982607,6000,2179
H3,leo_low_elev_weak,by_receiver_day,"[10,2]",0.19583333333333333,0.4233333468437195,0.3927648663520813,0.3225,1.5265319347381592,0.7124567031860352,0.20349946746136993,6000,1935
H3,leo_low_elev_weak,by_receiver_day,"[10,3]",0.262,0.43016666173934937,0.3842537999153137,0.4255,1.573201298713684,0.7228007912635803,0.23022342257900164,6000,2553
H3,leo_low_elev_weak,by_receiver_day,"[11,1]",0.3461666666666667,0.47733333706855774,0.3397965431213379,0.5243333333333333,1.431028127670288,0.6526687145233154,0.23850060999393463,6000,3146
H3,leo_low_elev_weak,by_receiver_day,"[11,2]",0.3353333333333333,0.43166667222976685,0.3928787112236023,0.5523333333333333,1.7090206146240234,0.7498260140419006,0.2898573774000397,6000,3314
H3,leo_low_elev_weak,by_receiver_day,"[11,3]",0.342,0.48249998688697815,0.3389175534248352,0.5173333333333333,1.3988227844238281,0.6522655487060547,0.23145861283774138,6000,3104
H3,leo_low_elev_weak,by_receiver_day,"[2,1]",0.173,0.34066668152809143,0.6219956278800964,0.45766666666666667,2.2088687419891357,0.9308511018753052,0.32274560604128055,6000,2746
H3,leo_low_elev_weak,by_receiver_day,"[2,2]",0.23983333333333334,0.40299999713897705,0.4916990399360657,0.4718333333333333,1.839630365371704,0.8161932229995728,0.2683341294541606,6000,2831
H3,leo_low_elev_weak,by_receiver_day,"[2,3]",0.23433333333333334,0.3881666660308838,0.5493589639663696,0.52,1.8322254419326782,0.8433923125267029,0.30725932554196334,6000,3120
H3,leo_low_elev_weak,by_receiver_day,"[5,1]",0.4761666666666667,0.6256666779518127,0.19634318351745605,0.5925,1.0817546844482422,0.49388521909713745,0.12642615752702113,6000,3555
H3,leo_low_elev_weak,by_receiver_day,"[5,2]",0.4633333333333333,0.6430000066757202,0.2093287706375122,0.586,1.0714836120605469,0.4884536564350128,0.11115928517392604,6000,3516
H3,leo_low_elev_weak,by_receiver_day,"[5,3]",0.408,0.5286666750907898,0.2906404137611389,0.5751666666666667,1.6148160696029663,0.6617952585220337,0.20911212408100255,6000,3451
H3,leo_low_elev_weak,by_receiver_day,"[7,1]",0.206,0.3695000112056732,0.4778200387954712,0.3945,1.9418543577194214,0.8188632726669312,0.27711017546243966,6000,2367
H3,leo_low_elev_weak,by_receiver_day,"[7,2]",0.11583333333333333,0.28700000047683716,0.7295719981193542,0.42833333333333334,2.5547306537628174,0.9985180497169495,0.3713261632838112,6000,2570
H3,leo_low_elev_weak,by_receiver_day,"[7,3]",0.15833333333333333,0.3310000002384186,0.5456719398498535,0.3485,1.8338572978973389,0.840507984161377,0.28761452648905106,6000,2091
H3,leo_low_elev_weak,by_receiver_day,"[9,1]",0.3601666666666667,0.5483333468437195,0.3109056353569031,0.5226666666666666,1.2747490406036377,0.5807716250419617,0.17397509533111588,6000,3136
H3,leo_low_elev_weak,by_receiver_day,"[9,2]",0.3415,0.5239999890327454,0.36934441328048706,0.5415,1.5097312927246094,0.6536200642585754,0.21286646960652433,6000,3249
H3,leo_low_elev_weak,by_receiver_day,"[9,3]",0.37016666666666664,0.5523333549499512,0.22261112928390503,0.4761666666666667,1.1066679954528809,0.5232422351837158,0.15368800875148736,6000,2857
H3,leo_low_elev_weak,by_receiver_day,"[0,0]",0.2931666666666667,0.40533334016799927,0.4150316119194031,0.5011666666666666,1.8981720209121704,0.7862994074821472,0.29002771703744656,6000,3007
H3,leo_low_elev_weak,by_receiver_day,"[10,0]",0.31833333333333336,0.5116666555404663,0.21366816759109497,0.4048333333333333,1.3359111547470093,0.613078773021698,0.15085130382794887,6000,2429
H3,leo_low_elev_weak,by_receiver_day,"[11,0]",0.3445,0.48249998688697815,0.37965184450149536,0.5553333333333333,1.557020664215088,0.6809020042419434,0.25460728199686855,6000,3332
H3,leo_low_elev_weak,by_receiver_day,"[2,0]",0.11866666666666667,0.3269999921321869,0.7399561703205109,0.4563333333333333,2.576056718826294,0.9998475909233093,0.34828342550713387,6000,2738
H3,leo_low_elev_weak,by_receiver_day,"[5,0]",0.3345,0.4663333296775818,0.30409151315689087,0.4806666666666667,1.5014721155166626,0.6735751032829285,0.2123510721285129,6000,2884
H3,leo_low_elev_weak,by_receiver_day,"[7,0]",0.24533333333333332,0.41733333468437195,0.349248468875885,0.377,1.7267813682556152,0.7256021499633789,0.2157822753797518,6000,2262
H3,leo_low_elev_weak,by_receiver_day,"[9,0]",0.3373333333333333,0.4806666672229767,0.4563524127006531,0.6205,1.7605820894241333,0.7532649040222168,0.3041840548903565,6000,3723
H3,leo_low_elev_weak,by_receiver_class,"[0,0]",0.09625,0.21375000476837158,0.6298076808452606,0.26,2.3049216270446777,1.009474515914917,0.3921803559642285,4000,1040
H3,leo_low_elev_weak,by_receiver_class,"[0,1]",0.01725,0.05950000137090683,0.9738537333905697,0.65975,3.1004409790039062,1.3606319427490234,0.6632158527645515,4000,2639
H3,leo_low_elev_weak,by_receiver_class,"[0,2]",0.664,0.7222499847412109,0.08445364236831665,0.72525,0.8035540580749512,0.32645002007484436,0.09705498423136305,4000,2901
H3,leo_low_elev_weak,by_receiver_class,"[0,3]",0.7685,0.9867500066757202,0.004533708095550537,0.772,0.2829333543777466,0.10712230205535889,0.20492895517963916,4000,3088
H3,leo_low_elev_weak,by_receiver_class,"[0,4]",0.203,0.4814999997615814,0.4170854091644287,0.34825,1.752177119255066,0.6970420479774475,0.260975134850014,4000,1393
H3,leo_low_elev_weak,by_receiver_class,"[0,5]",0.501,0.6207500100135803,0.05158543586730957,0.52825,1.1486650705337524,0.4680023491382599,0.12379316650913097,4000,2113
H3,leo_low_elev_weak,by_receiver_class,"[10,0]",0.1195,0.28824999928474426,0.5626715421676636,0.27325,1.9765617847442627,0.8951424956321716,0.29771368567162426,4000,1093
H3,leo_low_elev_weak,by_receiver_class,"[10,1]",0.02925,0.09000000357627869,0.9308919087052345,0.42325,2.4474360942840576,1.1672773361206055,0.551262792549096,4000,1693
H3,leo_low_elev_weak,by_receiver_class,"[10,2]",0.16225,0.2472500056028366,0.2355712652206421,0.21225,1.1941062211990356,0.6892158389091492,0.3094580096149002,4000,849
H3,leo_low_elev_weak,by_receiver_class,"[10,3]",0.29825,0.9075000286102295,0.10165661573410034,0.332,0.6484811305999756,0.3117526173591614,0.3199234801577404,4000,1328
H3,leo_low_elev_weak,by_receiver_class,"[10,4]",0.1145,0.30000001192092896,0.5204188525676727,0.23875,2.2112114429473877,0.8932664394378662,0.34008748867199756,4000,955
H3,leo_low_elev_weak,by_receiver_class,"[10,5]",0.79225,0.890250027179718,0.0028319954872131348,0.7945,0.3092330992221832,0.14122842252254486,0.05517940977006219,4000,3178
H3,leo_low_elev_weak,by_receiver_class,"[11,0]",0.03075,0.09099999815225601,0.9001623392105103,0.308,2.8008692264556885,1.2139381170272827,0.529524525773013,4000,1232
H3,leo_low_elev_weak,by_receiver_class,"[11,1]",0.0435,0.10824999958276749,0.9396671280264854,0.721,2.968898296356201,1.3177390098571777,0.6283746071276255,4000,2884
H3,leo_low_elev_weak,by_receiver_class,"[11,2]",0.00375,0.020999999716877937,0.9804177545011044,0.1915,2.025191068649292,0.9990813136100769,0.5026210068463115,4000,766
H3,leo_low_elev_weak,by_receiver_class,"[11,3]",0.8815,0.996749997138977,0.0005668997764587402,0.882,0.19628986716270447,0.06418433040380478,0.15690406068461016,4000,3528
H3,leo_low_elev_weak,by_receiver_class,"[11,4]",0.28475,0.7179999947547913,0.0836685299873352,0.31075,0.7556729912757874,0.3436448276042938,0.10402901039924473,4000,1243
H3,leo_low_elev_weak,by_receiver_class,"[11,5]",0.80775,0.8759999871253967,0.00370025634765625,0.81075,0.3969162702560425,0.16490580141544342,0.06819649005774409,4000,3243
H3,leo_low_elev_weak,by_receiver_class,"[2,0]",0.0325,0.09549999982118607,0.9412562139332294,0.55325,2.9732859134674072,1.3072068691253662,0.5936284721974516,4000,2213
H3,leo_low_elev_weak,by_receiver_class,"[2,1]",0.00425,0.009499999694526196,0.9947756608016789,0.8135,3.694451093673706,1.582876205444336,0.7977048884495161,4000,3254
H3,leo_low_elev_weak,by_receiver_class,"[2,2]",0.11725,0.18700000643730164,0.6075313687324524,0.29875,2.342543840408325,0.9035369753837585,0.39046058850362897,4000,1195
H3,leo_low_elev_weak,by_receiver_class,"[2,3]",0.2085,0.7985000014305115,0.32524269819259644,0.309,0.9105795621871948,0.4681510627269745,0.38413559528544283,4000,1236
H3,leo_low_elev_weak,by_receiver_class,"[2,4]",0.172,0.35899999737739563,0.2788259983062744,0.2385,1.935860514640808,0.7941699624061584,0.2905141426308546,4000,954
H3,leo_low_elev_weak,by_receiver_class,"[2,5]",0.61425,0.7387499809265137,0.04878050088882446,0.64575,0.8284497261047363,0.3294849097728729,0.08492370636668056,4000,2583
H3,leo_low_elev_weak,by_receiver_class,"[5,0]",0.09775,0.1847500056028366,0.6828872561454773,0.30825,2.6267261505126953,1.0691428184509277,0.41571126205235487,4000,1233
H3,leo_low_elev_weak,by_receiver_class,"[5,1]",0.04575,0.11124999821186066,0.9126491621136665,0.52375,2.753343105316162,1.2344427108764648,0.5724040421482641,4000,2095
H3,leo_low_elev_weak,by_receiver_class,"[5,2]",0.4595,0.5580000281333923,0.16907775402069092,0.553,0.886144757270813,0.4788762927055359,0.19874211879869108,4000,2212
H3,leo_low_elev_weak,by_receiver_class,"[5,3]",0.7315,0.9802500009536743,0.012153923511505127,0.7405,0.3435134291648865,0.1425793617963791,0.24231607387628173,4000,2962
H3,leo_low_elev_weak,by_receiver_class,"[5,4]",0.27875,0.6065000295639038,0.11084526777267456,0.3135,1.1215415000915527,0.48697203397750854,0.1496550214360468,4000,1254
H3,leo_low_elev_weak,by_receiver_class,"[5,5]",0.90975,0.9547500014305115,0.0030136704444885254,0.9125,0.17302049696445465,0.06455078721046448,0.025574724364560097,4000,3650
H3,leo_low_elev_weak,by_receiver_class,"[7,0]",0.07,0.17000000178813934,0.8351001143455505,0.4245,2.655681848526001,1.1375778913497925,0.4641173214185983,4000,1698
H3,leo_low_elev_weak,by_receiver_class,"[7,1]",0.034,0.0925000011920929,0.940246045589447,0.569,2.7659523487091064,1.2426483631134033,0.5978192007751204,4000,2276
H3,leo_low_elev_weak,by_receiver_class,"[7,2]",0.0625,0.1145000010728836,0.4553377032279968,0.11475,1.4738801717758179,0.8264698386192322,0.421155283896951,4000,459
H3,leo_low_elev_weak,by_receiver_class,"[7,3]",0.2485,0.918749988079071,0.1364031434059143,0.28775,0.609387993812561,0.2981274425983429,0.3293413910505478,4000,1151
H3,leo_low_elev_weak,by_receiver_class,"[7,4]",0.055,0.12425000220537186,0.8065083622932434,0.28425,3.407212972640991,1.1847045421600342,0.48633259010966867,4000,1137
H3,leo_low_elev_weak,by_receiver_class,"[7,5]",0.61825,0.687250018119812,0.03736865520477295,0.64225,1.173720359802246,0.3857092559337616,0.10110740117670503,4000,2569
H3,leo_low_elev_weak,by_receiver_class,"[9,0]",0.18225,0.35475000739097595,0.618923157453537,0.47825,1.9574601650238037,0.8966169357299805,0.3218263015442062,4000,1913
H3,leo_low_elev_weak,by_receiver_class,"[9,1]",0.033,0.050999999046325684,0.9573781080543995,0.77425,3.5473597049713135,1.4707351922988892,0.7074962047627196,4000,3097
H3,leo_low_elev_weak,by_receiver_class,"[9,2]",0.1285,0.22499999403953552,0.23168909549713135,0.16725,1.2649260759353638,0.7242940664291382,0.3331065537640825,4000,669
H3,leo_low_elev_weak,by_receiver_class,"[9,3]",0.87925,0.9957500100135803,0.001419663429260254,0.8805,0.2011708766222,0.06579135358333588,0.15954887389671057,4000,3522
H3,leo_low_elev_weak,by_receiver_class,"[9,4]",0.32275,0.7397500276565552,0.10347223281860352,0.36,0.6849862933158875,0.323906272649765,0.07698735898156883,4000,1440
H3,leo_low_elev_weak,by_receiver_class,"[9,5]",0.568,0.7917500138282776,0.02237522602081299,0.581,0.8216933608055115,0.2850043475627899,0.07611486806854373,4000,2324
H3,leo_rain_weak,by_receiver,[0],0.3754166666666667,0.5164583325386047,0.31047677993774414,0.5444583333333334,1.5585949420928955,0.6583960652351379,0.21045224449699163,24000,13067
H3,leo_rain_weak,by_receiver,[10],0.258125,0.4611666798591614,0.3203510642051697,0.3797916666666667,1.4457288980484009,0.6747031807899475,0.19290134088078048,24000,9115
H3,leo_rain_weak,by_receiver,[11],0.34441666666666665,0.4727500081062317,0.3594730496406555,0.5377083333333333,1.530426263809204,0.6825313568115234,0.25233866774942726,24000,12905
H3,leo_rain_weak,by_receiver,[2],0.20095833333333332,0.3710833191871643,0.5856529176235199,0.485,2.1224019527435303,0.8945267200469971,0.3066410443279892,24000,11640
H3,leo_rain_weak,by_receiver,[5],0.4166666666666667,0.5614583492279053,0.2470446228981018,0.553375,1.3310834169387817,0.5838211178779602,0.1680172255682919,24000,13281
H3,leo_rain_weak,by_receiver,[7],0.18325,0.35837501287460327,0.5218525826931,0.38325,1.9955675601959229,0.8380630612373352,0.28369421721436083,24000,9198
H3,leo_rain_weak,by_receiver,[9],0.3514583333333333,0.5251666903495789,0.3482964038848877,0.5392916666666666,1.4035815000534058,0.6267563104629517,0.21466642193354346,24000,12943
H3,leo_rain_weak,by_day,[1],0.3187142857142857,0.4887142777442932,0.34886664152145386,0.48947619047619045,1.5434885025024414,0.6757731437683105,0.21519259108208644,42000,20558
H3,leo_rain_weak,by_day,[2],0.3025,0.4698333442211151,0.3858758807182312,0.49257142857142855,1.6368534564971924,0.7121525406837463,0.23263305229193065,42000,20688
H3,leo_rain_weak,by_day,[3],0.3120952380952381,0.4641428589820862,0.3614575266838074,0.4887619047619048,1.5541579723358154,0.697932779788971,0.2304399756188218,42000,20528
H3,leo_rain_weak,by_day,[0],0.284,0.4438571333885193,0.4145767092704773,0.4851190476190476,1.7725770473480225,0.7477404475212097,0.251955429881491,42000,20375
H3,leo_rain_weak,by_class,[0],0.09185714285714286,0.20467856526374817,0.7500485926866531,0.3675,2.4694972038269043,1.0715521574020386,0.4275501129886834,28000,10290
H3,leo_rain_weak,by_class,[1],0.03014285714285714,0.07296428829431534,0.951971773058176,0.6276071428571428,3.013608455657959,1.336463212966919,0.6454483437291856,28000,17573
H3,leo_rain_weak,by_class,[2],0.22875,0.2944642901420593,0.30395567417144775,0.3286428571428571,1.454572319984436,0.7116231322288513,0.31566041512087395,28000,9202
H3,leo_rain_weak,by_class,[3],0.5696785714285715,0.9433928728103638,0.046335041522979736,0.5973571428571428,0.4607807695865631,0.2084454894065857,0.2407764553126981,28000,16726
H3,leo_rain_weak,by_class,[4],0.19603571428571429,0.4725714325904846,0.320920467376709,0.28867857142857145,1.722429633140564,0.6808391213417053,0.2331357211151044,28000,8083
H3,leo_rain_weak,by_class,[5],0.7095,0.8117499947547913,0.02017265558242798,0.7241071428571428,0.6397265791893005,0.24147506058216095,0.06679459203587612,28000,20275
H3,leo_rain_weak,by_receiver_day,"[0,1]",0.433,0.5928333401679993,0.2708391547203064,0.5938333333333333,1.4571917057037354,0.5788657069206238,0.17819375539329485,6000,3563
H3,leo_rain_weak,by_receiver_day,"[0,2]",0.403,0.5641666650772095,0.2625800371170044,0.5465,1.304195761680603,0.5839555859565735,0.16241962512140162,6000,3279
H3,leo_rain_weak,by_receiver_day,"[0,3]",0.3695,0.4983333349227905,0.31993865966796875,0.5433333333333333,1.5963726043701172,0.6907320022583008,0.21428127255057916,6000,3260
H3,leo_rain_weak,by_receiver_day,"[10,1]",0.23466666666666666,0.4625000059604645,0.3301617503166199,0.35033333333333333,1.374674677848816,0.6673879623413086,0.18737177416915074,6000,2102
H3,leo_rain_weak,by_receiver_day,"[10,2]",0.20833333333333334,0.4269999861717224,0.3670886158943176,0.32916666666666666,1.5171055793762207,0.7082924842834473,0.2085580545826815,6000,1975
H3,leo_rain_weak,by_receiver_day,"[10,3]",0.27266666666666667,0.4403333365917206,0.37581074237823486,0.43683333333333335,1.5595637559890747,0.7099963426589966,0.22752735816175118,6000,2621
H3,leo_rain_weak,by_receiver_day,"[11,1]",0.3476666666666667,0.476500004529953,0.3367249369621277,0.5241666666666667,1.4560198783874512,0.6588944792747498,0.2455663401487982,6000,3145
H3,leo_rain_weak,by_receiver_day,"[11,2]",0.343,0.43849998712539673,0.38530462980270386,0.558,1.7179609537124634,0.746936023235321,0.29186624284193385,6000,3348
H3,leo_rain_weak,by_receiver_day,"[11,3]",0.351,0.4925000071525574,0.32715654373168945,0.5216666666666666,1.3851892948150635,0.6417204737663269,0.22235513961641118,6000,3130
H3,leo_rain_weak,by_receiver_day,"[2,1]",0.18516666666666667,0.3466666638851166,0.6056087911128998,0.4695,2.1992857456207275,0.9279025197029114,0.32215259145596065,6000,2817
H3,leo_rain_weak,by_receiver_day,"[2,2]",0.24533333333333332,0.40950000286102295,0.47912245988845825,0.471,1.8146296739578247,0.8075171113014221,0.2619574978889432,6000,2826
H3,leo_rain_weak,by_receiver_day,"[2,3]",0.24483333333333332,0.3946666717529297,0.5290157198905945,0.5198333333333334,1.8074357509613037,0.8323520421981812,0.30362617783248425,6000,3119
H3,leo_rain_weak,by_receiver_day,"[5,1]",0.4686666666666667,0.6154999732971191,0.19886040687561035,0.585,1.1049948930740356,0.5066750645637512,0.13291050280167838,6000,3510
H3,leo_rain_weak,by_receiver_day,"[5,2]",0.46416666666666667,0.640500009059906,0.20519405603408813,0.584,1.0742113590240479,0.490418016910553,0.11472446186144225,6000,3504
H3,leo_rain_weak,by_receiver_day,"[5,3]",0.409,0.5271666646003723,0.28890174627304077,0.5751666666666667,1.645377278327942,0.6636771559715271,0.21081431160564534,6000,3451
H3,leo_rain_weak,by_receiver_day,"[7,1]",0.2085,0.38066667318344116,0.460077702999115,0.38616666666666666,1.9260473251342773,0.807249903678894,0.26615281542763114,6000,2317
H3,leo_rain_weak,by_receiver_day,"[7,2]",0.11466666666666667,0.29116666316986084,0.7310398817062378,0.42633333333333334,2.539889097213745,0.9943290948867798,0.37012482894351706,6000,2558
H3,leo_rain_weak,by_receiver_day,"[7,3]",0.16383333333333333,0.3370000123977661,0.5260366499423981,0.3456666666666667,1.809012532234192,0.8314418792724609,0.28435875780996867,6000,2074
H3,leo_rain_weak,by_receiver_day,"[9,1]",0.35333333333333333,0.5463333129882812,0.3170102834701538,0.5173333333333333,1.2862046957015991,0.5834360122680664,0.17927277574199252,6000,3104
H3,leo_rain_weak,by_receiver_day,"[9,2]",0.339,0.5180000066757202,0.36397749185562134,0.533,1.4899816513061523,0.6536189913749695,0.21929645163254463,6000,3198
H3,leo_rain_weak,by_receiver_day,"[9,3]",0.37383333333333335,0.5590000152587891,0.21928298473358154,0.47883333333333333,1.0761548280715942,0.5156092643737793,0.15036882591084577,6000,2873
H3,leo_rain_weak,by_receiver_day,"[0,0]",0.2961666666666667,0.4104999899864197,0.4006745219230652,0.49416666666666664,1.8766181468963623,0.7800307869911194,0.2869142594281584,6000,2965
H3,leo_rain_weak,by_receiver_day,"[10,0]",0.31683333333333336,0.5148333311080933,0.21348780393600464,0.4028333333333333,1.3315725326538086,0.6131359934806824,0.15270566323306412,6000,2417
H3,leo_rain_weak,by_receiver_day,"[11,0]",0.336,0.48350000381469727,0.38574039936065674,0.547,1.562535285949707,0.6825743317604065,0.25015531266399194,6000,3282
H3,leo_rain_weak,by_receiver_day,"[2,0]",0.1285,0.3334999978542328,0.7321056425571442,0.4796666666666667,2.6682562828063965,1.010335087776184,0.3589078262448311,6000,2878
H3,leo_rain_weak,by_receiver_day,"[5,0]",0.3248333333333333,0.46266666054725647,0.30788350105285645,0.4693333333333333,1.4997501373291016,0.6745144724845886,0.2136380119191017,6000,2816
H3,leo_rain_weak,by_receiver_day,"[7,0]",0.246,0.4246666729450226,0.343708336353302,0.37483333333333335,1.7073211669921875,0.7192315459251404,0.214140431737178,6000,2249
H3,leo_rain_weak,by_receiver_day,"[9,0]",0.3396666666666667,0.47733333706855774,0.4591295123100281,0.628,1.7619855403900146,0.7543608546257019,0.3097276073822286,6000,3768
H3,leo_rain_weak,by_receiver_class,"[0,0]",0.092,0.2150000035762787,0.6260162591934204,0.246,2.3174901008605957,1.0114041566848755,0.389273612992838,4000,984
H3,leo_rain_weak,by_receiver_class,"[0,1]",0.01925,0.0572500005364418,0.9704414587467909,0.65125,3.0827512741088867,1.3590787649154663,0.6640311011869926,4000,2605
H3,leo_rain_weak,by_receiver_class,"[0,2]",0.66825,0.7229999899864197,0.07922840118408203,0.72575,0.7863750457763672,0.32256123423576355,0.09615882401703857,4000,2903
H3,leo_rain_weak,by_receiver_class,"[0,3]",0.76375,0.9894999861717224,0.003262639045715332,0.76625,0.27657783031463623,0.10333385318517685,0.20383585325907916,4000,3065
H3,leo_rain_weak,by_receiver_class,"[0,4]",0.18425,0.46799999475479126,0.4286821484565735,0.3225,1.8085676431655884,0.7158701419830322,0.26776462818088476,4000,1290
H3,leo_rain_weak,by_receiver_class,"[0,5]",0.525,0.6460000276565552,0.054054081439971924,0.555,1.0798053741455078,0.4381282329559326,0.12179592077154666,4000,2220
H3,leo_rain_weak,by_receiver_class,"[10,0]",0.1335,0.30674999952316284,0.5380622744560242,0.289,1.954452395439148,0.8777480721473694,0.2864308142889058,4000,1156
H3,leo_rain_weak,by_receiver_class,"[10,1]",0.027,0.08349999785423279,0.9286186397075653,0.37825,2.421292781829834,1.163748860359192,0.5535207159118727,4000,1513
H3,leo_rain_weak,by_receiver_class,"[10,2]",0.1655,0.2535000145435333,0.24256294965744019,0.2185,1.171310305595398,0.6843957304954529,0.3099956598107383,4000,874
H3,leo_rain_weak,by_receiver_class,"[10,3]",0.2955,0.8987500071525574,0.1391114592552185,0.34325,0.6710057258605957,0.32556259632110596,0.32086740573868155,4000,1373
