epoch,stage_phase,lr,epoch_time_s,train_loss,train_tx_acc,val_tx_acc,best_val_tx,stage_source_val_sat_mean_tx,stage_source_val_sat_floor_tx,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,train_concat_sat_applied,train_concat_sat_view_prob,train_loss_tx_labeled,train_loss_domain_labeled,train_loss_adv_labeled,train_loss_cons_labeled,train_loss_orth_labeled,train_loss_fishr_labeled,train_loss_group_ce_labeled,train_loss_proto_labeled,train_loss_open_world_feat,train_loss_zid_compact,train_loss_proxy_unknown,train_loss_soft_unknown_mixup,train_loss_source_episode,train_loss_sat_cls_labeled,train_loss_sat_cons_labeled,train_loss_unlabeled,train_pseudo_selected,train_pseudo_total,train_pseudo_correct
116,S3_refine_aux,0.0002,172.83683681488037,7.326862237891373,87.38839285714286,97.47037037037038,97.57407407407408,74.59012345679012,73.24814814814815,0.02040816326530612,0.0,0.6530612244897959,0.7999999999999998,1.5262599751657369,0.7268568897733882,2.682578841034247,0.28023856026785715,0.005715720507563377,0.002705029107402174,2.9729349564532845,0.24022304069022743,0.07307467735087385,1.5273486375808716,6.859914954827756,2.272897002648334,0.06152189116240764,5.213569245776352,0.0,0.0,0.0,0.0,0.0
117,S3_refine_aux,0.0002,178.37231135368347,8.922779112446065,81.44132653061224,97.63333333333334,97.63333333333334,74.18148148148147,73.06666666666666,0.0,0.0,0.8163265306122449,0.7999999999999998,2.2546547073490766,0.8227125527907391,2.6846659134845345,0.3092663823341837,0.004720892224993024,0.003629145214847308,3.8003518216463985,0.2878792173400217,0.09299891088538025,1.5877170076175613,7.877753296676947,2.582888182328672,0.07487507556013916,6.137227831446395,0.0,0.0,0.0,0.0,0.0
118,S3_refine_aux,0.0002,177.15445590019226,8.714932125441882,81.31377551020408,97.52592592592593,97.63333333333334,75.29012345679011,73.95555555555555,0.0,0.0,0.7959183673469388,0.7999999999999998,2.2225591832277725,0.7979688571423901,2.6741749267188872,0.31796825175382654,0.004620464480653101,0.0038382089316692887,3.886020404951913,0.2865433823697421,0.09468634517825379,1.599185393781078,7.619764950810646,2.4564472728846023,0.080606290272304,5.901345430588235,0.0,0.0,0.0,0.0,0.0
119,S3_refine_aux,0.0002,177.14118814468384,8.317393726232101,83.0516581632653,97.39259259259259,97.63333333333334,75.65308641975308,74.4037037037037,0.0,0.0,0.7346938775510204,0.7999999999999998,1.9925809058607842,0.7623276978122945,2.6722098564615053,0.3113166653380102,0.0047075748443603516,0.0033073084689059047,3.409713833915944,0.2727159194800319,0.08902850572247895,1.583415328239908,7.407005572805599,2.381997755595616,0.07943703218990443,5.823973341255772,0.0,0.0,0.0,0.0,0.0
120,S3_refine_aux,0.0002,175.01241493225098,8.340910843440465,82.01530612244898,96.4074074074074,97.63333333333334,72.820987654321,71.62222222222222,0.0,0.0,0.7346938775510204,0.7999999999999998,2.1572298553525187,0.8212595673239961,2.674134833472116,0.31066147161989793,0.004841746116171078,0.0034904011230611678,3.7354365343950233,0.2837519694347771,0.08844591878658654,1.5862037430004197,7.600732900658432,2.3619970302192534,0.07424133175946011,5.4508802173089,0.0,0.0,0.0,0.0,0.0
121,S3_refine_aux,0.0002,177.98319220542908,8.287977680868032,84.19961734693878,97.7925925925926,97.7925925925926,76.09753086419754,75.13703703703703,0.0,0.0,0.8163265306122449,0.7999999999999998,1.9432944448626772,0.7841391338377582,2.671183717494108,0.29989686304209184,0.00497135337518186,0.0030931234929938707,3.47058376000852,0.2668664753437042,0.08517677139262764,1.570048806618671,7.473343158254818,2.316211474185087,0.07068692888988524,5.809369525130914,0.0,0.0,0.0,0.0,0.0
122,S3_refine_aux,0.0002,176.5042815208435,8.082424484953588,84.78954081632654,97.47777777777777,97.7925925925926,74.12222222222222,73.0111111111111,0.0,0.0,0.7755102040816326,0.7999999999999998,1.8513409872444309,0.7492767827851432,2.6740835199550705,0.3046202367665816,0.0049593789236886164,0.0033063106963467995,3.542110655988966,0.2575528743315716,0.0833494857865937,1.571854051278562,7.221904287532884,2.347174729619707,0.07560726525071933,5.6760916205085055,0.0,0.0,0.0,0.0,0.0
123,S3_refine_aux,0.0002,175.43250966072083,8.76141256215621,83.30676020408163,97.54814814814814,97.7925925925926,74.60987654320986,73.56296296296296,0.0,0.0,0.8571428571428571,0.7999999999999998,2.0003437047102013,0.7764291690320385,2.672870485150084,0.3107063137755102,0.004972399497518734,0.003449813310741162,3.7865647685771084,0.2668802358058034,0.08552941953649326,1.577210572301125,7.426405507691053,2.4658486940422835,0.07772087305784225,6.355477817204534,0.0,0.0,0.0,0.0,0.0
124,S3_refine_aux,0.0002,176.0056552886963,9.088385985822093,79.27295918367346,97.51851851851852,97.7925925925926,74.44938271604939,73.56296296296296,0.0,0.0,0.7755102040816326,0.7999999999999998,2.4191884167340336,0.8559450190894458,2.6796092257207755,0.31674256616709184,0.004752183447078783,0.004105902204470595,4.024737126973211,0.30383745839401166,0.09683542759442816,1.601583103744351,7.912563868931362,2.558164742528176,0.07768222590794369,6.03800650822873,0.0,0.0,0.0,0.0,0.0
125,S3_refine_aux,0.0002,174.80027079582214,8.593538542183078,83.08354591836735,97.23703703703704,97.7925925925926,75.29382716049383,74.08518518518518,0.0,0.0,0.8571428571428571,0.7999999999999998,2.0412073649313984,0.7798864525191638,2.6719386334321937,0.31064403300382654,0.005093297179864377,0.0032206680524704636,3.6085964903539542,0.27279321028261766,0.08474683122975486,1.5735579193854818,7.624945854654118,2.442233231602883,0.07661673806759776,6.084785576377596,0.0,0.0,0.0,0.0,0.0
126,S3_refine_aux,0.0002,178.0607192516327,8.75343893012222,80.32525510204081,97.69259259259259,97.7925925925926,76.74444444444444,75.68518518518519,0.0,0.0,0.7142857142857143,0.7999999999999998,2.390066299511462,0.8478868360422096,2.6712579143290616,0.32783601721938777,0.005453897982227559,0.004339103132595631,4.205485865777852,0.29427887468921893,0.09923752112200065,1.615233056399287,7.992543152400425,2.5511421281464246,0.08676551301412437,5.5593787188432655,0.0,0.0,0.0,0.0,0.0
127,S3_refine_aux,0.0002,175.80952525138855,8.321720269261574,83.40242346938776,97.43333333333334,97.7925925925926,76.59382716049383,75.4962962962963,0.0,0.0,0.8367346938775511,0.7999999999999998,1.9999040115852744,0.7703764219673312,2.67043145822019,0.3059505540497449,0.005973270961216518,0.0034419024495018304,3.5769778234618053,0.2679242738047425,0.08672832059008735,1.5726898762644554,7.505204249401482,2.4582096897825902,0.07718583819817523,5.769209986438557,0.0,0.0,0.0,0.0,0.0
128,S3_refine_aux,0.0002,179.86818718910217,8.449024487514885,81.02678571428571,97.0962962962963,97.7925925925926,75.48271604938272,74.41111111111111,0.0,0.0,0.7346938775510204,0.7999999999999998,2.314176164719523,0.804045529389868,2.663506950650896,0.32792071906887754,0.0051119668143136164,0.003875280542736303,3.992368604455675,0.28616183570453096,0.09472530171731297,1.6080763948207,7.702363812193578,2.5120494195393155,0.08837663439311544,5.344524255820683,0.0,0.0,0.0,0.0,0.0
129,S3_refine_aux,0.0002,181.5501046180725,9.236219265023056,77.35969387755102,97.15185185185184,97.7925925925926,75.81234567901235,74.81851851851852,0.0,0.0,0.7142857142857143,0.7999999999999998,2.723608128878535,0.9086222879740656,2.6721348616541647,0.33378009406887754,0.004789045878819057,0.00457013807406801,4.496599844523838,0.3151289726398429,0.10523510739511373,1.6376162013229059,8.393145619606486,2.7435543318184052,0.08927318826317787,5.614807863624728,0.0,0.0,0.0,0.0,0.0
130,S3_refine_aux,0.0002,171.99791622161865,8.032771952298223,84.27933673469387,97.82592592592593,97.82592592592593,76.6962962962963,75.57777777777778,0.0,0.0,0.7959183673469388,0.7999999999999998,1.955372219183007,0.7613629972448155,2.6679651785869987,0.30933364556760207,0.005614027685048629,0.0032470849204846485,3.5879126616886685,0.2641730098700037,0.08578071469555096,1.5838666667743606,7.643973204554344,2.4067547078035316,0.07652235027326613,5.420286479044933,0.0,0.0,0.0,0.0,0.0
131,SSDG_pseudo,0.0002,180.19784784317017,8.478007958859813,82.55739795918367,97.65925925925926,97.82592592592593,78.25925925925925,76.97407407407407,0.0,0.0,0.8367346938775511,0.7999999999999998,2.1564739875647487,0.7980088488179811,2.6720946516309465,0.32746980628188777,0.004928992719066386,0.004266034758279138,4.03683082911433,0.27552031588797665,0.09578410919983776,1.6088438544954573,7.769582378621004,2.425391659444692,0.09030473190454805,5.612741470336914,0.0,0.0011769556921363425,42.0,6272.0,42.0
132,SSDG_pseudo,0.0002,181.7966752052307,7.810573538955377,86.49553571428571,96.37407407407407,97.82592592592593,78.05432098765432,76.77037037037037,0.0,0.0,0.8979591836734694,0.7999999999999998,1.610091586502231,0.7184855974450404,2.668312525262638,0.295955735809949,0.006112312784000319,0.0028533927837329706,3.207879341378504,0.24764429063213114,0.08039009168135877,1.5598384141921997,7.02874367577689,2.2991282599312917,0.07139358072712713,5.7609929904645805,0.0,1.2225020074710096e-07,35.0,6272.0,35.0
133,SSDG_pseudo,0.0002,177.53861045837402,8.24060414761913,83.33864795918367,97.31851851851852,97.82592592592593,78.27407407407408,77.10740740740741,0.02040816326530612,0.0,0.8163265306122449,0.7999999999999998,2.0270028077826208,0.7941834433954589,2.673277271037199,0.3143808793048469,0.005505269887496014,0.00353127962384582,3.675693263812941,0.2680704791326912,0.09108969850503669,1.5853224725139385,7.577873648429404,2.4279137947121443,0.08565691098266719,5.5482898609978815,0.0,1.2164203837403189e-07,38.0,6272.0,38.0
134,SSDG_pseudo,0.0002,178.99030184745789,7.110292940723653,89.17410714285714,97.83703703703704,97.83703703703704,78.15925925925926,77.11111111111111,0.0,0.0,0.7959183673469388,0.7999999999999998,1.403871782884306,0.666792516197477,2.674213633245351,0.2807094029017857,0.005379569773771325,0.0024264144373161373,2.8371221100797457,0.2265373818120178,0.07296787597695176,1.5281473714478162,6.665235392901362,2.2013021123652554,0.06347266653058481,5.201239064031718,0.0,2.2795716537987164e-07,44.0,6272.0,44.0
135,SSDG_pseudo,0.0002,182.05291771888733,7.657631543217873,86.43176020408163,97.15555555555555,97.83703703703704,79.27160493827161,78.15555555555555,0.0,0.0,0.8163265306122449,0.7999999999999998,1.6618049406275457,0.6781507912947207,2.6693769474418794,0.2908138352997449,0.0055651762047592476,0.003165680966791412,3.330298601364603,0.2442198578192263,0.07707890138334157,1.5394446046984926,7.152299589040328,2.2536331001593144,0.06816296762197602,5.491071185287164,0.0,2.6314132668403545e-06,41.0,6272.0,41.0
136,SSDG_pseudo,0.0002,178.83269262313843,10.168699605124337,73.6766581632653,97.7074074074074,97.83703703703704,79.35061728395061,78.11851851851851,0.0,0.0,0.8367346938775511,0.7999999999999998,3.1740302905744437,0.9962406985613764,2.6731415476117815,0.3630919164540816,0.004291853126214475,0.005486741752306722,5.295867039232838,0.3338101706942733,0.11782968933789098,1.6801652178472402,8.665737619205396,2.823356112655328,0.10863766123597719,5.998007163709524,0.0,4.7629774388492387e-07,38.0,6272.0,38.0
137,SSDG_pseudo,0.0002,181.252934217453,8.298276696886335,82.04719387755102,97.77777777777777,97.83703703703704,78.96666666666665,77.72592592592592,0.0,0.0,0.8163265306122449,0.7999999999999998,2.1138356261107387,0.8244319114149833,2.6664375918252126,0.32400699537627553,0.005157246881601762,0.0035616842595081093,3.8627415700834624,0.276157946306832,0.0917468724050084,1.5988727418743833,7.743562503736847,2.4599769529031246,0.08615798066009064,5.4173155262762185,0.0,3.2640553632281625e-07,49.0,6272.0,49.0
138,SSDG_pseudo,0.0002,180.28500390052795,8.996102581218798,79.51211734693878,97.64074074074074,97.83703703703704,79.04197530864197,78.00740740740741,0.0,0.0,0.8775510204081632,0.7999999999999998,2.454950608161031,0.896258032443572,2.6768483385747794,0.3383191167091837,0.004679261421670719,0.0040996695716618275,4.327445604363266,0.29855561621335086,0.101908306534193,1.6243440350707696,8.112594429327517,2.4958116570297553,0.09401655531659418,5.715805518992093,0.0,9.873280859551414e-08,35.0,6272.0,35.0
139,SSDG_pseudo,0.0002,178.66332817077637,8.642431011005323,79.62372448979592,97.42222222222222,97.83703703703704,78.29382716049383,77.22222222222223,0.0,0.0,0.8367346938775511,0.7999999999999998,2.3827861663030117,0.863708858587304,2.669809414415943,0.33228286431760207,0.00479813984462193,0.004134219959473276,4.10023662143824,0.2919533909583578,0.09408577638013023,1.6008978376583176,7.932527765935781,2.4787106003080095,0.08750051875807802,5.409976499117151,0.0,7.649572870285951e-07,51.0,6272.0,51.0
140,SSDG_pseudo,0.0002,176.361501455307,7.138331116462241,86.24043367346938,97.7,97.83703703703704,76.66913580246914,75.51481481481481,0.0,0.0,0.6938775510204082,0.7999999999999998,1.6996312147500563,0.7224245728278647,2.6739117709957823,0.29629952566964285,0.0064904154563436706,0.003206467726956863,3.2270986930448182,0.25182236883105064,0.0799474977336976,1.543620462320289,6.902548079587976,2.323271177252945,0.07159817720554312,4.628822444044814,0.0,4.083076298110084e-07,38.0,6272.0,38.0
141,SSDG_pseudo,0.0002,178.4002447128296,7.559499463256524,84.02423469387755,97.85925925925926,97.85925925925926,80.70493827160493,79.55555555555556,0.0,0.0,0.7142857142857143,0.7999999999999998,1.9388106535283887,0.7529148276971311,2.667820010866438,0.30935108418367346,0.005517161622339365,0.003885966033252845,3.6173410351787294,0.26169868665082113,0.08747105114161968,1.579458694068753,7.297306051059645,2.3273373477312984,0.07943398419919671,4.757018040637581,0.0,3.701556172867343e-07,46.0,6272.0,46.0
142,SSDG_pseudo,0.0002,177.32718086242676,7.6918090752192905,85.10841836734694,97.10740740740741,97.85925925925926,80.0604938271605,78.81851851851852,0.0,0.0,0.8571428571428571,0.7999999999999998,1.8406885418356682,0.7221865593170633,2.6685636092205436,0.30358139349489793,0.006342557011818399,0.003259387879385328,3.4532213721956526,0.25172209192295464,0.08474414981901646,1.5735577515193395,7.2108462100126305,2.3843949424977207,0.07560025486258828,5.1805130413600375,0.0,2.2077995856007799e-07,31.0,6272.0,31.0
143,SSDG_pseudo,0.0002,153.70983052253723,7.79785112945401,83.57780612244898,97.04074074074074,97.85925925925926,78.46172839506174,77.50740740740741,0.0,0.0,0.7551020408163265,0.7999999999999998,2.025068718559888,0.7504249555724007,2.672465514163582,0.30848911830357145,0.005167503746188417,0.003693715462518134,3.7885152223158856,0.2644806765780157,0.08949069576147868,1.5876347921332534,7.490116382131771,2.3821565204737136,0.07848595489500737,4.939796132700784,0.0,6.586872100635507e-07,44.0,6272.0,44.0
144,SSDG_pseudo,0.0002,152.42497539520264,7.071814147793517,88.0420918367347,97.7074074074074,97.85925925925926,80.52222222222223,79.14074074074074,0.0,0.0,0.8163265306122449,0.7999999999999998,1.4818748606711019,0.6611281846250806,2.6676802829820283,0.2851014429209184,0.006403008285833865,0.002545101353090865,2.995413918884433,0.23232523914502592,0.07497794393982206,1.5360900966488584,6.749319572837985,2.302045335575026,0.06643992886707491,5.002136005430805,0.0,8.229607953977597e-06,52.0,6272.0,52.0
145,SSDG_pseudo,0.0002,151.61146354675293,8.081441407300987,82.66900510204081,97.71481481481482,97.85925925925926,80.13333333333334,79.04444444444445,0.0,0.0,0.7959183673469388,0.7999999999999998,2.1595975154516647,0.8373072567034741,2.676936641031382,0.30642388791454084,0.00551490881005112,0.003798255366653356,3.791255700344942,0.2692595613854272,0.0898734915013216,1.5880759759825103,7.5031465121677945,2.4466002109099407,0.07874873539014739,5.0279130771452065,0.0,8.271659500657771e-08,24.0,6272.0,24.0
146,SSDG_pseudo,0.0002,153.2580225467682,7.732303896728827,85.2359693877551,97.99259259259259,97.99259259259259,81.64567901234568,80.56296296296296,0.02040816326530612,0.0,0.8163265306122449,0.7999999999999998,1.8473490044778706,0.7106374179830357,2.664847213394788,0.3038853236607143,0.005813754334741709,0.0032570401072378593,3.453046577317374,0.2513093513493635,0.08646133952603048,1.5772928705020828,7.121275911525804,2.332871524655089,0.07914018245147807,5.2499598885069085,0.0,9.277464606653883e-06,51.0,6272.0,51.0
147,SSDG_pseudo,0.0002,148.70084238052368,6.9622621828196,87.1811224489796,98.0037037037037,98.0037037037037,81.25679012345678,80.08148148148148,0.0,0.0,0.7551020408163265,0.7999999999999998,1.5836039605189343,0.7222879723626741,2.675489975481617,0.2825379663584184,0.00616774996932672,0.002564940095537019,2.9406630287365036,0.24118691439531287,0.0755934289903665,1.5339075351247982,6.743615802453489,2.232414167754504,0.06400228215723622,4.611273429223469,0.0,1.8084071477485906e-07,32.0,6272.0,32.0
148,SSDG_pseudo,0.0002,151.58910870552063,7.716907593668724,85.65051020408163,97.7074074074074,98.0037037037037,80.33456790123456,79.38888888888889,0.0,0.0,0.8571428571428571,0.7999999999999998,1.7767097366099456,0.7766180093191108,2.669042679728294,0.3131801060267857,0.005699040938396843,0.0030889104106178395,3.338159494254054,0.2504283943954779,0.08338301271504285,1.568636266552672,7.27178616426429,2.3892359806566823,0.08061602228910339,5.256988874503544,0.0,9.865172377864875e-08,38.0,6272.0,38.0
149,SSDG_pseudo,0.0002,152.97612142562866,7.644730203005732,84.59821428571429,97.91851851851852,98.0037037037037,79.39753086419752,78.18518518518519,0.0,0.0,0.7959183673469388,0.7999999999999998,1.8746773150502418,0.7365100669617556,2.66962659115694,0.3137107382015306,0.005249373766840721,0.0032493284551844913,3.4875792070310943,0.2589325561207168,0.08831328967091989,1.5907239038117078,7.272026188519536,2.3967485914424973,0.08148029222324187,5.029119242210777,0.0,2.2929502693837002e-07,46.0,6272.0,46.0
150,SSDG_pseudo,0.0002,149.1225917339325,8.122303690229144,83.9126275510204,97.65185185185184,98.0037037037037,78.4888888888889,77.58148148148148,0.0,0.0,0.7959183673469388,0.7999999999999998,2.0606964169716346,0.7707617757271747,2.6745268082132143,0.30539002710459184,0.005212122080277423,0.0035753484045592497,3.863016675929634,0.26241086818733994,0.08981620083201905,1.5870909934141197,7.515879319638622,2.461703833268613,0.07813941292008575,5.315626487439992,0.0,0.000543349305844409,41.0,6272.0,41.0
151,SSDG_pseudo,0.0002,151.2887601852417,6.750664438520159,89.34948979591837,97.2925925925926,98.0037037037037,80.77777777777777,79.9,0.0,0.0,0.8571428571428571,0.7999999999999998,1.3375151364170774,0.6434061661058542,2.675618993992708,0.2768405213647959,0.0066084180559430805,0.002490657293807943,2.7746120606149947,0.22128283977508545,0.06723869629964536,1.5097763076120494,6.525546823229108,2.1609435689692593,0.061187460486377986,4.820773496919749,0.0,3.1958713343561957e-06,35.0,6272.0,35.0
152,SSDG_pseudo,0.0002,151.41920113563538,7.439768080808679,85.65051020408163,97.88148148148149,98.0037037037037,81.91728395061727,80.7,0.0,0.0,0.7959183673469388,0.7999999999999998,1.8046432326034623,0.706935850941405,2.673368809174518,0.3068249760841837,0.005514680122842594,0.0033050784925818537,3.364800213551035,0.24843159834949338,0.08287798111536065,1.5673681181304309,7.26627931789476,2.365782620955487,0.07639062355215452,4.903392434728389,0.0,9.366441017799825e-08,38.0,6272.0,38.0
153,SSDG_pseudo,0.0002,148.47852087020874,7.684248676105422,83.84885204081633,97.47037037037038,98.0037037037037,81.3962962962963,80.17037037037036,0.0,0.0,0.7959183673469388,0.7999999999999998,2.0239974722570304,0.7461149777684893,2.675002234322684,0.30533272879464285,0.005505206633587272,0.0037416222532593397,3.5876308375475356,0.26503603373255047,0.08883307916017211,1.5734789006564083,7.382921374574,2.4331305027008057,0.07797238857922506,4.8279833246250545,0.0,2.2143639046482943e-06,35.0,6272.0,35.0
154,SSDG_pseudo,0.0002,150.8750913143158,7.153796312760334,88.2015306122449,97.92962962962963,98.0037037037037,80.72345679012345,79.77037037037037,0.0,0.0,0.8571428571428571,0.7999999999999998,1.4715689165251595,0.6659285225430314,2.670923593092938,0.28183793048469385,0.007082763983278858,0.002752405379860833,2.962534649031503,0.22658723045368584,0.07342669170121757,1.536214821192683,6.8600262233189175,2.246009821794471,0.06443589883951509,5.1368517182311235,0.0,1.4941690964770268e-07,45.0,6272.0,45.0
155,SSDG_pseudo,0.0002,149.90026330947876,8.158406457122492,82.20663265306122,97.21851851851852,98.0037037037037,82.03456790123458,80.66296296296296,0.0,0.0,0.8571428571428571,0.7999999999999998,2.217617184531932,0.8195680355539128,2.671483409648039,0.3162841796875,0.005621929557955995,0.0039902132536683765,4.022674577576773,0.27051604858466555,0.09445028546817448,1.599060666804411,7.733442686042007,2.512264918307869,0.08669081769351449,5.02657814658418,0.0,6.71240143631445e-07,38.0,6272.0,38.0
156,SSDG_pseudo,0.0002,150.4828417301178,7.295172628091306,86.87818877551021,97.8,98.0037037037037,80.4074074074074,79.38888888888889,0.0,0.0,0.8367346938775511,0.7999999999999998,1.601358281106365,0.6931971615674545,2.6701308610487957,0.28977499202806123,0.006883071393382793,0.002631545941730277,3.040614718077134,0.23868866143177966,0.07726667764387568,1.536503266315071,6.967689095711221,2.279068504061018,0.06892865307020898,5.0938659188698745,0.0,7.195505137140256e-06,31.0,6272.0,31.0
157,SSDG_pseudo,0.0002,150.94339728355408,6.691597276804399,88.26530612244898,98.00740740740741,98.00740740740741,81.55555555555556,80.62962962962963,0.0,0.0,0.7755102040816326,0.7999999999999998,1.4526974084425945,0.6559012416674166,2.674964423082313,0.2709263392857143,0.007184262178382095,0.0024926954623767914,2.7981004423024705,0.22952035464802567,0.07066823754991804,1.5048037110542765,6.777732333358453,2.236987775685836,0.05746418921923151,4.539299308645482,0.0,0.0016541001038272083,41.0,6272.0,41.0
158,SSDG_pseudo,0.0002,149.78374242782593,7.376517913779434,86.11288265306122,97.56666666666666,98.00740740740741,81.51234567901234,80.42592592592592,0.0,0.0,0.8163265306122449,0.7999999999999998,1.7755933051206627,0.6979769322336936,2.6705302900197556,0.296451490752551,0.00645167487008231,0.0031125787105078678,3.3905402580086066,0.2468072382771239,0.08153712080449474,1.5519786732537406,7.272895812988281,2.380147155450315,0.07386269716888058,4.863429569772312,0.0,8.127562424255191e-07,42.0,6272.0,42.0
159,SSDG_pseudo,0.0002,150.90550470352173,7.055973320591207,86.68686224489795,97.87777777777778,98.00740740740741,82.6604938271605,81.36296296296297,0.0,0.0,0.7551020408163265,0.7999999999999998,1.6382742001085866,0.72389077410406,2.6717363863575216,0.29728605309311223,0.0060943292111766585,0.003041298948323392,3.1798558064869473,0.24117162975729728,0.08008529032979693,1.5525405528594036,6.881934691448601,2.2632832381190084,0.07374408609252803,4.608111339564226,0.0,7.904267737568698e-07,49.0,6272.0,49.0
160,SSDG_pseudo,0.0002,151.98135590553284,7.545907190867832,85.37946428571429,98.01851851851852,98.01851851851852,81.48765432098766,80.35185185185185,0.0,0.0,0.8163265306122449,0.7999999999999998,1.8343966840481272,0.720653449394265,2.6731943792226365,0.2988181600765306,0.006119436147261639,0.0030930899903273247,3.3922114773672454,0.2507082582736502,0.08572696670129591,1.5589333042806508,7.178654232803656,2.3841911213738576,0.07777392940253627,4.990929408341038,0.0,1.029680244923212e-06,38.0,6272.0,38.0
161,SSDG_pseudo,0.0002,147.42787957191467,8.676858254841395,81.25,97.76296296296296,98.01851851851852,80.48518518518517,79.47407407407407,0.0,0.0,0.8979591836734694,0.7999999999999998,2.3309191933700015,0.8253054582342809,2.6736858085710176,0.33643823740433676,0.005617981054344956,0.004230367376145964,4.203206349392326,0.2846915654990138,0.10191698589039092,1.6188494040041554,7.734723908560617,2.5716027070064933,0.0971936014651948,5.5664129342351645,0.0,2.1449509488297273e-07,38.0,6272.0,38.0
162,SSDG_pseudo,0.0002,151.6398274898529,7.735109830389217,84.43877551020408,98.07037037037037,98.07037037037037,82.83333333333333,81.66296296296296,0.0,0.0,0.8571428571428571,0.7999999999999998,1.9172665525455863,0.7354329058102199,2.669422553510082,0.31009097975127553,0.005604267120361328,0.0031533137519786855,3.5038051629553038,0.26047345022765955,0.09208748862147331,1.5894609519413538,7.660541252214081,2.4453968661172047,0.08357490591552792,5.0948456039234085,0.0,3.527616087674975e-07,58.0,6272.0,58.0
163,SSDG_pseudo,0.0002,132.98018217086792,7.452027218682425,84.10395408163265,97.8,98.07037037037037,81.60493827160492,80.49259259259259,0.0,0.0,0.7755102040816326,0.7999999999999998,1.9121476290177326,0.7356068935929513,2.6660797839262047,0.3131850884885204,0.006050635357292331,0.003575483799142269,3.541232560362135,0.26358932986551403,0.09213963485493952,1.583829709461757,7.339094142524564,2.407965837692728,0.08487742561466839,4.680923767235814,0.0,1.7585959032770665e-07,45.0,6272.0,45.0
164,SSDG_pseudo,0.0002,119.00216436386108,7.273793794670883,85.55484693877551,97.86666666666666,98.07037037037037,82.73456790123457,81.74444444444444,0.0,0.0,0.7755102040816326,0.7999999999999998,1.8312747819083077,0.7000525174092274,2.6649097131223094,0.30404725366709184,0.006257426982023278,0.003240569310538395,3.4968527920392094,0.2537442178142314,0.08899451370293997,1.5767747528698979,7.341768819458631,2.449052730385138,0.07905850536665138,4.602282206622922,0.0,7.034239586683013e-05,49.0,6272.0,49.0
165,SSDG_pseudo,0.0002,105.99902486801147,6.563214326391415,89.57270408163265,97.39259259259259,98.07037037037037,83.88271604938271,82.61851851851851,0.0,0.0,0.8367346938775511,0.7999999999999998,1.3297535533807716,0.6441588274070195,2.6649089200156078,0.2769924864477041,0.0071407434891681285,0.0021509719247530612,2.589905016276301,0.2216741792401489,0.07200780898636701,1.5207115995640657,6.581750684854936,2.1427009835535165,0.06352524588606795,4.603603608146006,0.0,2.503062111525405e-05,48.0,6272.0,48.0
166,SSDG_pseudo,0.0002,113.18324685096741,7.280409774001764,85.95344387755102,97.97777777777777,98.07037037037037,84.02098765432099,82.81851851851852,0.0,0.0,0.7551020408163265,0.7999999999999998,1.773693665557978,0.6940213526998248,2.6729373202031974,0.29834731744260207,0.0055905361564791934,0.003217199160978768,3.30687399056493,0.25337753368883714,0.08286282081841206,1.564354064513226,7.206079483032227,2.325602091088587,0.07442451705585937,4.748372126598747,0.0,0.0033821143665461297,35.0,6272.0,35.0
167,SSDG_pseudo,0.0002,111.90136575698853,6.440056542960965,88.44068877551021,97.97407407407407,98.07037037037037,83.19753086419753,82.15925925925926,0.0,0.0,0.7346938775510204,0.7999999999999998,1.4262246693275413,0.6597977858416888,2.6735356243289248,0.274722975127551,0.006657108968617965,0.002429683589701997,2.7105576700093796,0.2295205146074295,0.07132949311362237,1.5135584218161446,6.645868758766019,2.2377518172166786,0.05926718317656493,4.224368091140475,0.0,1.1041045396774391e-07,50.0,6272.0,50.0
168,SSDG_pseudo,0.0002,103.95994400978088,6.582061319935079,88.39285714285714,97.68888888888888,98.07037037037037,81.81111111111112,80.80740740740741,0.0,0.0,0.7551020408163265,0.7999999999999998,1.4121964683338089,0.6754243021108666,2.668960123646016,0.2825778260522959,0.007043215693259726,0.0027111401408435585,2.7039635546353398,0.229641853850715,0.07128134392658059,1.512795132033679,6.835089158038704,2.268840728973856,0.06258715947671813,4.432342683174173,0.0,5.319760168702589e-07,35.0,6272.0,35.0
169,SSDG_pseudo,0.0002,106.27553653717041,7.7366921999016585,84.32716836734694,97.92222222222222,98.07037037037037,83.98888888888888,82.75925925925925,0.0,0.0,0.8775510204081632,0.7999999999999998,1.930655444154934,0.7609369079677426,2.6672084623453567,0.3103749800701531,0.00636858842810806,0.0032847090303536734,3.4324295812723586,0.25933656278921635,0.0899473353460127,1.5836045085167398,7.544691981101523,2.36047113914879,0.08389097330521564,5.059372710330146,0.0,4.282175679046717e-06,44.0,6272.0,44.0
170,SSDG_pseudo,0.0002,104.20313549041748,7.369818132750842,86.70280612244898,97.43703703703704,98.07037037037037,83.73827160493828,82.47037037037038,0.0,0.0,0.8979591836734694,0.7999999999999998,1.685265413960632,0.7296033830058818,2.666385991232736,0.2965934909119898,0.006460656925123565,0.0028700397494819244,3.2182242395926495,0.24063430270370173,0.08314714398311109,1.5646363788721513,6.874435930835958,2.314852785091011,0.07514317546572004,4.9850747865073535,0.0,1.6685223271056248e-07,25.0,6272.0,25.0
