run_id,method,seed,scene,scope,group,tx,count,accuracy_pct,macro_f1_pct,macro_recall_pct
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,10,1,4000,50.175000000000004,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,10,2,4000,48.35,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,10,3,4000,47.625,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,10,4,4000,97.725,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,10,5,4000,99.47500000000001,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver,11,,24000,67.99166666666666,64.42037110880212,67.99166666666667
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,11,0,4000,56.375,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,11,1,4000,37.65,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,11,2,4000,16.650000000000002,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,11,3,4000,98.15,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,11,4,4000,99.85000000000001,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,receiver_tx,11,5,4000,99.275,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day,0,,42000,63.261904761904766,62.308268166565085,63.26190476190477
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,0,0,7000,64.1,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,0,1,7000,20.67142857142857,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,0,2,7000,45.55714285714286,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,0,3,7000,69.47142857142858,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,0,4,7000,91.58571428571427,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,0,5,7000,88.18571428571428,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day,1,,42000,65.90238095238095,66.11982833989111,65.90238095238095
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,1,0,7000,70.24285714285713,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,1,1,7000,33.371428571428574,,
V2_EG_HIGH_ADV0_seed392005,V2_EG_HIGH_ADV0,392005,leo_clear_weak,day_tx,1,2,7000,53.58571428571428,,
