run,row,epoch,kind,scenario,class,accuracy_pct
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,100,periodic,leo_rain_weak,3,52.56785714285714
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,100,periodic,leo_rain_weak,4,74.3607142857143
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,100,periodic,leo_rain_weak,5,89.70357142857142
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,clean,0,90.58928571428572
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,clean,1,42.114285714285714
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,clean,2,80.68928571428572
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,clean,3,71.01071428571429
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,clean,4,99.76071428571429
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,clean,5,85.65
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_clear_weak,0,65.925
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_clear_weak,1,31.424999999999997
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_clear_weak,2,62.575
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_clear_weak,3,58.97857142857143
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_clear_weak,4,85.225
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_clear_weak,5,88.18928571428572
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_low_elev_weak,0,64.38571428571429
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_low_elev_weak,1,29.46785714285714
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_low_elev_weak,2,59.46785714285714
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_low_elev_weak,3,53.574999999999996
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_low_elev_weak,4,82.10714285714286
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_low_elev_weak,5,88.15714285714286
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_rain_weak,0,64.80357142857143
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_rain_weak,1,29.385714285714286
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_rain_weak,2,59.18928571428571
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_rain_weak,3,51.75357142857143
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_rain_weak,4,81.89642857142857
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,110,periodic,leo_rain_weak,5,88.78928571428571
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,clean,0,92.41785714285714
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,clean,1,47.58571428571429
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,clean,2,74.02857142857144
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,clean,3,68.56428571428572
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,clean,4,99.62142857142857
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,clean,5,84.36428571428571
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_clear_weak,0,52.03928571428571
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_clear_weak,1,29.542857142857144
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_clear_weak,2,50.542857142857144
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_clear_weak,3,61.025
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_clear_weak,4,66.98214285714286
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_clear_weak,5,82.60357142857143
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_low_elev_weak,0,51.903571428571425
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_low_elev_weak,1,28.146428571428572
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_low_elev_weak,2,47.332142857142856
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_low_elev_weak,3,57.25714285714286
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_low_elev_weak,4,64.6107142857143
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_low_elev_weak,5,81.27857142857144
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_rain_weak,0,52.925
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_rain_weak,1,27.217857142857145
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_rain_weak,2,48.3
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_rain_weak,3,55.610714285714295
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_rain_weak,4,64.82857142857142
a1_mechanism_periodic_s392005_20260910_r1,D0_NO_ORBIT,90,periodic,leo_rain_weak,5,82.675
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,clean,0,94.5
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,clean,1,44.17142857142857
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,clean,2,71.28571428571429
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,clean,3,69.99285714285715
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,clean,4,99.16428571428571
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,clean,5,95.68928571428572
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_clear_weak,0,53.15714285714286
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_clear_weak,1,32.267857142857146
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_clear_weak,2,50.13214285714286
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_clear_weak,3,65.73214285714286
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_clear_weak,4,82.46428571428571
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_clear_weak,5,88.64285714285714
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_low_elev_weak,0,51.525
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_low_elev_weak,1,32.36785714285714
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_low_elev_weak,2,46.87857142857143
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_low_elev_weak,3,60.86071428571429
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_low_elev_weak,4,77.66071428571428
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_low_elev_weak,5,88.775
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_rain_weak,0,54.36428571428571
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_rain_weak,1,32.082142857142856
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_rain_weak,2,47.18571428571428
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_rain_weak,3,58.58214285714286
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_rain_weak,4,78.40714285714286
a1_mechanism_periodic_s392005_20260910_r1,F0_R3_REFERENCE,80,periodic,leo_rain_weak,5,89.81785714285714
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,clean,0,91.83571428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,clean,1,47.964285714285715
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,clean,2,68.43214285714285
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,clean,3,68.81785714285714
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,clean,4,99.37857142857143
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,clean,5,93.58214285714286
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_clear_weak,0,46.39642857142857
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_clear_weak,1,34.300000000000004
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_clear_weak,2,55.46071428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_clear_weak,3,65.13571428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_clear_weak,4,90.5
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_clear_weak,5,87.40714285714286
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_low_elev_weak,0,45.32142857142858
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_low_elev_weak,1,33.57142857142857
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_low_elev_weak,2,51.58571428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_low_elev_weak,3,59.94642857142857
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_low_elev_weak,4,87.49285714285713
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_low_elev_weak,5,87.02142857142857
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_rain_weak,0,48.775
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_rain_weak,1,32.510714285714286
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_rain_weak,2,52.87500000000001
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_rain_weak,3,58.46071428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_rain_weak,4,87.26071428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,80,periodic,leo_rain_weak,5,87.61785714285715
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,clean,0,92.71428571428572
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,clean,1,46.732142857142854
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,clean,2,68.27499999999999
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,clean,3,68.00357142857143
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,clean,4,99.75357142857143
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,clean,5,90.46071428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_clear_weak,0,64.40357142857142
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_clear_weak,1,31.08214285714286
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_clear_weak,2,57.04285714285714
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_clear_weak,3,63.44285714285714
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_clear_weak,4,93.89642857142857
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_clear_weak,5,87.61785714285715
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_low_elev_weak,0,62.56428571428572
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_low_elev_weak,1,29.428571428571427
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_low_elev_weak,2,53.96071428571428
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_low_elev_weak,3,58.285714285714285
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_low_elev_weak,4,92.21071428571429
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_low_elev_weak,5,88.6
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_rain_weak,0,64.60357142857143
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_rain_weak,1,28.607142857142858
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_rain_weak,2,53.574999999999996
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_rain_weak,3,56.28214285714286
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_rain_weak,4,91.88928571428572
a1_mechanism_periodic_s392005_20260910_r1,B0_FIXED,90,periodic,leo_rain_weak,5,89.00357142857143
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,clean,0,92.54285714285714
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,clean,1,41.65714285714286
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,clean,2,70.02142857142857
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,clean,3,69.40714285714286
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,clean,4,99.24642857142857
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,clean,5,97.48571428571428
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_clear_weak,0,40.31428571428572
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_clear_weak,1,25.57857142857143
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_clear_weak,2,58.61785714285715
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_clear_weak,3,68.98214285714286
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_clear_weak,4,88.59285714285714
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_clear_weak,5,90.95357142857144
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_low_elev_weak,0,39.27857142857143
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_low_elev_weak,1,24.553571428571427
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_low_elev_weak,2,53.982142857142854
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_low_elev_weak,3,63.767857142857146
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_low_elev_weak,4,85.50714285714285
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_low_elev_weak,5,90.325
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_rain_weak,0,42.1
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_rain_weak,1,24.525
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_rain_weak,2,54.90357142857143
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_rain_weak,3,62.03214285714286
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_rain_weak,4,85.56428571428572
a1_mechanism_periodic_s392005_20260910_r1,D1_THREE_VIEW,80,periodic,leo_rain_weak,5,91.16428571428571
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,clean,0,89.73928571428571
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,clean,1,41.88214285714286
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,clean,2,73.90714285714286
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,clean,3,72.97142857142858
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,clean,4,99.825
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,clean,5,95.98928571428571
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_clear_weak,0,48.42142857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_clear_weak,1,25.085714285714282
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_clear_weak,2,59.24642857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_clear_weak,3,69.31428571428572
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_clear_weak,4,93.49642857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_clear_weak,5,84.575
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_low_elev_weak,0,46.33571428571429
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_low_elev_weak,1,24.092857142857145
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_low_elev_weak,2,55.207142857142856
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_low_elev_weak,3,64.96785714285714
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_low_elev_weak,4,91.16428571428571
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_low_elev_weak,5,83.96071428571429
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_rain_weak,0,49.28928571428571
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_rain_weak,1,23.732142857142858
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_rain_weak,2,55.921428571428564
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_rain_weak,3,63.464285714285715
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_rain_weak,4,91.2
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,80,periodic,leo_rain_weak,5,84.69642857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,clean,0,94.71071428571427
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,clean,1,62.003571428571426
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,clean,2,59.417857142857144
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,clean,3,63.18214285714285
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,clean,4,99.85714285714286
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,clean,5,95.22500000000001
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_clear_weak,0,62.68214285714285
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_clear_weak,1,34.42142857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_clear_weak,2,47.55
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_clear_weak,3,61.81428571428571
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_clear_weak,4,95.50714285714285
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_clear_weak,5,84.78571428571429
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_low_elev_weak,0,63.31071428571428
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_low_elev_weak,1,31.96785714285714
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_low_elev_weak,2,43.957142857142856
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_low_elev_weak,3,57.13928571428571
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_low_elev_weak,4,93.85
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_low_elev_weak,5,85.35357142857143
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_rain_weak,0,65.14999999999999
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_rain_weak,1,31.525
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_rain_weak,2,44.17142857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_rain_weak,3,55.27142857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_rain_weak,4,93.69642857142857
a1_mechanism_periodic_s392005_20260910_r1,B1_TAIL_LR,90,periodic,leo_rain_weak,5,86.14285714285714
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,clean,0,93.33571428571429
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,clean,1,40.10357142857143
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,clean,2,72.01428571428572
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,clean,3,72.55
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,clean,4,99.75
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,clean,5,87.75
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_clear_weak,0,41.82857142857143
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_clear_weak,1,29.410714285714285
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_clear_weak,2,52.25357142857143
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_clear_weak,3,68.99285714285715
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_clear_weak,4,88.02142857142857
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_clear_weak,5,80.42857142857143
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_low_elev_weak,0,42.20714285714286
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_low_elev_weak,1,29.40714285714286
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_low_elev_weak,2,49.464285714285715
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_low_elev_weak,3,64.18928571428572
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_low_elev_weak,4,84.18214285714286
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_low_elev_weak,5,82.21071428571427
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_rain_weak,0,44.864285714285714
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_rain_weak,1,29.45714285714286
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_rain_weak,2,50.0
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_rain_weak,3,62.39642857142857
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_rain_weak,4,84.63214285714285
a1_mechanism_periodic_s392005_20260910_r1,F3_R3_SWAP,80,periodic,leo_rain_weak,5,83.48214285714286
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,clean,0,92.46785714285714
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,clean,1,45.18214285714286
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,clean,2,69.575
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,clean,3,71.27857142857142
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,clean,4,99.48928571428571
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,clean,5,93.18571428571428
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_clear_weak,0,40.125
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_clear_weak,1,27.667857142857144
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_clear_weak,2,56.61071428571428
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_clear_weak,3,68.13571428571429
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_clear_weak,4,89.83928571428571
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_clear_weak,5,87.69285714285714
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_low_elev_weak,0,38.839285714285715
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_low_elev_weak,1,27.67142857142857
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_low_elev_weak,2,52.85714285714286
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_low_elev_weak,3,63.02857142857143
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_low_elev_weak,4,86.97142857142856
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_low_elev_weak,5,86.4857142857143
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_rain_weak,0,41.34285714285714
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_rain_weak,1,27.482142857142854
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_rain_weak,2,54.0
a1_mechanism_periodic_s392005_20260910_r1,D2_PHYSICAL_ORBIT,80,periodic,leo_rain_weak,3,61.68928571428572
