run,row,epoch,epoch_time_s,train_time_periodic_target_seconds,train_loss,val_tx_acc,stage_source_val_sat_mean_tx,train_optimizer_step_applied,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss,lr
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,84,207.30846762657166,,7.39871267585067,98.46666666666667,85.74197530864198,0.9954954954954955,0.0045045045045045045,0.0,0.00010816413163477355
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,85,206.73819780349731,,7.300068756481549,98.52962962962962,84.97777777777777,1.0,0.0,0.0,0.00010632902725445731
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,86,206.88778281211853,,7.120034589423789,98.17407407407407,85.2679012345679,1.0,0.0,0.0,0.00010449545052603417
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,87,208.8702096939087,,7.586692293485005,98.53333333333333,85.91604938271605,1.0,0.0,0.0,0.00010266416448076433
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,88,206.78019380569458,,6.947462575929659,98.54444444444445,85.71111111111111,1.0,0.0,0.0,0.00010083593119665484
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,89,206.09758615493774,,7.141079789883381,98.55925925925926,84.6148148148148,1.0,0.0,0.0,9.901151148132561e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,90,208.28716230392456,,7.0165235470007135,98.3,84.18148148148148,1.0,0.0,0.0,9.719166455540436e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,91,207.16266441345215,,7.0423219816104785,98.4037037037037,85.80987654320988,1.0,0.0,0.0,9.537714773658149e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,92,207.691490650177,,6.915330854622093,98.45185185185186,85.04938271604938,1.0,0.0,0.0,9.356871612445746e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,93,205.78876066207886,,6.7043584134127645,98.52962962962962,86.74938271604937,1.0,0.0,0.0,9.176712228631273e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,94,202.90896725654602,,7.2510231797759594,98.53333333333333,86.84567901234568,0.9954954954954955,0.0045045045045045045,0.0,8.997311594393172e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,95,205.20097184181213,,6.808311984345719,98.4888888888889,87.87777777777778,1.0,0.0,0.0,8.81874436616109e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,96,203.17808651924133,,6.810084784353101,98.49259259259259,87.92222222222222,1.0,0.0,0.0,8.641084853548085e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,97,205.51716136932373,,7.124053936820847,98.24814814814815,87.0283950617284,1.0,0.0,0.0,8.464406988427134e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,98,205.1014745235443,,6.994526853432527,98.48518518518519,87.99876543209876,1.0,0.0,0.0,8.288784294164896e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,99,213.81951880455017,,7.193948376286137,98.55555555555556,88.42222222222222,0.9954954954954955,0.0045045045045045045,0.0,8.11428985502538e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,100,214.26338005065918,,7.418247880162419,98.50740740740741,88.29506172839507,1.0,0.0,0.0,7.940996285756452e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,101,222.77406692504883,,6.954330581802505,98.54814814814814,88.68395061728394,1.0,0.0,0.0,7.768975701371612e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,102,212.25337386131287,,7.264409121092375,98.46666666666667,88.66172839506173,1.0,0.0,0.0,7.598299687139842e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,103,209.77305364608765,,7.24704639116923,98.49259259259259,88.44567901234568,1.0,0.0,0.0,7.429039268795817e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,104,210.48170042037964,,6.802451580494374,98.44444444444444,89.2925925925926,1.0,0.0,0.0,7.261264882983024e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,105,208.75529789924622,,6.636158473856814,98.53703703703704,88.59135802469136,1.0,0.0,0.0,7.095046347941978e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,106,210.2490439414978,,7.0282127771291645,98.46296296296296,88.72839506172839,1.0,0.0,0.0,6.93045283445583e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,107,208.48662161827087,,6.666470231236638,98.54074074074074,88.25925925925925,1.0,0.0,0.0,6.76755283706537e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,108,204.33931851387024,,6.806889855109893,98.52962962962962,88.67777777777776,1.0,0.0,0.0,6.606414145565472e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,109,209.69540405273438,,6.758888192004986,98.32222222222222,89.40493827160493,1.0,0.0,0.0,6.44710381679479e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,110,206.6117353439331,,6.650226580130087,98.55185185185185,89.6111111111111,1.0,0.0,0.0,6.289688146730494e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,111,206.8545389175415,,6.551630094244674,98.54074074074074,89.4962962962963,1.0,0.0,0.0,6.134232642899626e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,112,208.0604965686798,,6.47708961448154,98.53703703703704,89.32345679012347,1.0,0.0,0.0,5.980801997118537e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,113,204.3123059272766,,6.604683617213825,98.5037037037037,89.17901234567903,1.0,0.0,0.0,5.829460058571834e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,114,208.20498609542847,,6.580403184031581,98.5037037037037,89.91851851851852,1.0,0.0,0.0,5.680269807241913e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,115,209.75279760360718,,6.999501692282187,98.33703703703704,88.97654320987654,1.0,0.0,0.0,5.533293327700275e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,116,207.8471302986145,,6.749838020350482,98.52962962962962,89.71111111111111,1.0,0.0,0.0,5.3885917832713996e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,117,207.35671758651733,,6.738084368877582,98.45555555555555,90.19135802469135,1.0,0.0,0.0,5.24622539058004e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,118,204.0532853603363,,6.604454687049797,98.57037037037037,89.57407407407408,1.0,0.0,0.0,5.106253394492435e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,119,207.3676016330719,,6.6292656531205045,98.56296296296296,90.59506172839507,1.0,0.0,0.0,4.968734043461966e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,120,209.25934839248657,,6.413538009196788,98.52962962962962,90.1827160493827,1.0,0.0,0.0,4.833724565289403e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,121,205.65715074539185,,6.738808189426456,98.48518518518519,90.079012345679,1.0,0.0,0.0,4.701281143307946e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,122,206.52660417556763,,6.455808825321026,98.5037037037037,90.17530864197532,1.0,0.0,0.0,4.5714588930028676e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,123,205.6789026260376,,6.659318289241275,98.5037037037037,90.01111111111112,1.0,0.0,0.0,4.444311839075579e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,124,205.81059098243713,,6.7503515600084185,98.5,90.37283950617284,0.9954954954954955,0.0045045045045045045,0.0,4.319892892961571e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,125,205.7050108909607,,6.77182062574335,98.5111111111111,90.2925925925926,1.0,0.0,0.0,4.198253830811677e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,126,204.4861888885498,,6.873636735452188,98.58888888888889,90.01234567901236,1.0,0.0,0.0,4.079445271945741e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,127,206.77980852127075,,6.934778557167397,98.58888888888889,89.91234567901233,1.0,0.0,0.0,3.963516657787732e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,128,202.84256291389465,,6.8270578652888805,98.52222222222223,90.56666666666666,1.0,0.0,0.0,3.850516231290986e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,129,202.7837312221527,,6.7928540072999555,98.53703703703704,91.03456790123458,1.0,0.0,0.0,3.74049101686223e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,130,207.1426010131836,,6.59417006131765,98.56296296296296,90.8358024691358,0.9954954954954955,0.0045045045045045045,0.0,3.6334868007926584e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,131,206.46983408927917,,6.442731240848163,98.5925925925926,90.59012345679014,1.0,0.0,0.0,3.529548112204275e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,132,209.83431267738342,,6.684259570396699,98.57037037037037,89.9283950617284,1.0,0.0,0.0,3.428718204519369e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,133,206.64690732955933,,6.632579904418808,98.54074074074074,91.3320987654321,1.0,0.0,0.0,3.331039037460892e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,134,211.57652878761292,,6.39361470024865,98.53333333333333,91.09876543209877,1.0,0.0,0.0,3.236551259591173e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,135,207.05870866775513,,6.352921778017336,98.53333333333333,91.26666666666665,1.0,0.0,0.0,3.145294191396294e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,136,201.3917818069458,,6.484625756203592,98.47407407407407,91.09506172839507,1.0,0.0,0.0,3.05730580892311e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,137,203.7365424633026,,6.476580010878073,98.42592592592592,91.21604938271605,1.0,0.0,0.0,2.9726227279757558e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,138,201.71558380126953,,6.357846009838688,98.58518518518518,91.19012345679012,1.0,0.0,0.0,2.891280188878229e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,139,200.41683721542358,,6.51875557877996,98.58148148148148,91.08641975308642,1.0,0.0,0.0,2.8133120418093347e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,140,204.7582607269287,,6.268231225443316,98.53333333333333,91.08641975308642,1.0,0.0,0.0,2.7387507327161665e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,141,200.43804001808167,,6.307952664993905,98.54074074074074,91.11851851851851,1.0,0.0,0.0,2.6676272898119186e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,142,200.51854062080383,,6.1924367670540335,98.52592592592593,90.69135802469135,1.0,0.0,0.0,2.5999713106636996e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,143,199.63513779640198,,6.4614547405157,98.5111111111111,91.10740740740742,1.0,0.0,0.0,2.5358109498756972e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,144,197.56129264831543,,6.39333091984998,98.56296296296296,91.18395061728397,1.0,0.0,0.0,2.475172907372811e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,145,200.94095706939697,,6.9207175766025575,98.49259259259259,91.47037037037039,1.0,0.0,0.0,2.4180824172896517e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,146,197.750572681427,,6.746330684369749,98.54444444444445,90.83333333333333,1.0,0.0,0.0,2.3645632374695246e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,147,200.12830209732056,,6.452321512205106,98.51481481481481,91.23703703703704,1.0,0.0,0.0,2.3146376395777415e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,148,198.39739561080933,,6.2095820227184815,98.5,91.61851851851851,1.0,0.0,0.0,2.2683263998334206e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,149,197.894389629364,,6.46348212860726,98.52592592592593,91.64567901234568,1.0,0.0,0.0,2.2256487903635874e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,150,201.27949833869934,,6.277163044826405,98.56666666666666,91.84567901234567,0.9954954954954955,0.0045045045045045045,0.0,2.1866225711832112e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,151,197.7297887802124,,6.490820869669184,98.54814814814814,91.58765432098765,1.0,0.0,0.0,2.151263982804473e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,152,199.82455158233643,,6.497148483723134,98.5,91.20246913580247,1.0,0.0,0.0,2.1195877394784003e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,153,198.74539828300476,,6.209775115992572,98.54444444444445,91.72962962962963,1.0,0.0,0.0,2.0916070230716063e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,154,198.5990002155304,,6.60282813213967,98.55925925925926,91.18271604938273,1.0,0.0,0.0,2.067333477580751e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,155,199.09427070617676,,6.405483722686768,98.50740740740741,91.93086419753087,1.0,0.0,0.0,2.0467772042869636e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,156,198.81858015060425,,6.406342242215131,98.51851851851852,91.2074074074074,1.0,0.0,0.0,2.0299467575522612e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,157,198.1418068408966,,6.243639696825732,98.52592592592593,91.59999999999998,1.0,0.0,0.0,2.016849141259698e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,158,201.21413016319275,,6.048423843340831,98.51851851851852,91.37037037037038,1.0,0.0,0.0,2.007489805898754e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,159,201.0730082988739,,6.108080337713431,98.5,90.97901234567901,1.0,0.0,0.0,2.0018726462971417e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,160,199.94787669181824,,6.346514231449849,98.58518518518518,91.80740740740741,1.0,0.0,0.0,2e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,161,199.19020652770996,,6.302871159605078,98.54814814814814,91.56419753086419,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,162,198.65987062454224,,6.36803929870193,98.54814814814814,91.71358024691358,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,163,196.156391620636,,6.387403023135555,98.54444444444445,91.76666666666667,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,164,198.45530557632446,,6.435742353533839,98.57037037037037,91.6530864197531,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,165,199.60940074920654,,6.714257315472439,98.52592592592593,91.97777777777777,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,166,199.56247735023499,,6.465637509887283,98.6,91.73456790123457,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,167,204.37330770492554,,6.206625014812023,98.57407407407408,91.720987654321,0.9954954954954955,0.0045045045045045045,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,168,199.12262272834778,,6.234165121843149,98.57407407407408,91.70123456790122,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,169,199.03791618347168,,6.2676193381215,98.55925925925926,91.69012345679012,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,170,200.27725863456726,,6.232241060282733,98.57777777777778,91.8,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,171,195.7582724094391,,6.51056490932499,98.56296296296296,91.77654320987654,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,172,197.63751983642578,,6.083483932254551,98.54074074074074,91.91604938271605,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,173,200.4263436794281,,6.219335123225376,98.55555555555556,91.71481481481482,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,174,198.2114748954773,,6.453104126560795,98.55925925925926,91.81234567901235,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,175,198.45282077789307,,6.232962700697753,98.53703703703704,91.98148148148148,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,176,197.09969425201416,,6.313327826895155,98.57407407407408,91.66913580246914,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,177,199.4804446697235,,6.672850647488156,98.56666666666666,91.70246913580247,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,178,198.72937989234924,,6.720480672947995,98.56296296296296,91.84938271604938,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,179,199.38579940795898,,6.404451978099239,98.55555555555556,91.7,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,180,197.8691349029541,,6.116558386398865,98.53333333333333,91.85061728395063,1.0,0.0,0.0,4.000000000000001e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,181,196.8062562942505,,6.256371733304617,98.53703703703704,91.89876543209876,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,182,202.0238642692566,,6.057911515235901,98.53333333333333,91.81851851851853,0.9954954954954955,0.0045045045045045045,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,183,205.19287252426147,,6.439880015613796,98.54074074074074,91.79876543209878,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,184,202.58674883842468,,6.029617860510543,98.54444444444445,91.84938271604938,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,185,204.950621843338,,5.914430167223956,98.54814814814814,91.83827160493827,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,186,210.22576117515564,,6.459959311528249,98.54814814814814,91.78024691358024,0.9954954954954955,0.0045045045045045045,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,187,205.29912495613098,,6.068933269999048,98.54444444444445,91.69876543209877,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,188,216.40877270698547,,6.110886442768681,98.55185185185185,91.69012345679012,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,189,206.5810582637787,,6.192173455212568,98.55185185185185,91.6814814814815,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,190,210.40840315818787,,6.54088751582412,98.54074074074074,91.68395061728394,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,191,198.4781084060669,,6.217867189699465,98.55555555555556,91.67037037037038,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,192,202.55163097381592,,6.126290125889821,98.55925925925926,91.75555555555555,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,193,198.9181478023529,,6.028986946956532,98.55185185185185,91.75555555555557,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,194,198.21342277526855,,6.306013401564177,98.55925925925926,91.74814814814813,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,195,203.68275547027588,,6.186760172113642,98.55555555555556,91.7493827160494,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,196,201.80116748809814,,6.036956116959855,98.56666666666666,91.8641975308642,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,197,205.9305601119995,,6.37205817355766,98.56296296296296,91.88271604938272,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,198,198.42577624320984,,6.306864589184254,98.56666666666666,91.86790123456791,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,199,197.8416838645935,,6.269739459226797,98.56296296296296,91.89506172839505,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X5_BALANCED_L,200,199.80081629753113,,6.428115390442513,98.56666666666666,91.88148148148149,1.0,0.0,0.0,1.0000000000000002e-06
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,1,102.16498255729675,,17.518131900478053,24.20740740740741,26.712345679012348,0.9954954954954955,0.0045045045045045045,0.0,4e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,2,88.95013093948364,,16.630897990218156,59.903703703703705,26.133333333333336,1.0,0.0,0.0,8e-05
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,3,91.57780075073242,,13.943937950306111,72.97407407407407,35.97160493827161,0.9954954954954955,0.0045045045045045045,0.0,0.00012
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,4,89.97565627098083,,10.663868554003605,83.54074074074074,37.602469135802465,0.9954954954954955,0.0045045045045045045,0.0,0.00016
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,5,90.86779999732971,,8.848284501213211,89.57777777777778,38.60123456790124,1.0,0.0,0.0,0.0002
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,6,95.66899991035461,,6.682710024687621,89.43333333333334,38.370370370370374,0.9954954954954955,0.0045045045045045045,0.0,0.0002
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,7,90.48635149002075,,6.3202982045508715,92.94074074074074,40.480246913580245,1.0,0.0,0.0,0.0001999812735370286
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,8,92.17849588394165,,6.224516626950857,93.45185185185186,37.617283950617285,1.0,0.0,0.0,0.00019992510194101246
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,9,94.11447930335999,,5.695917416263271,94.76296296296296,39.63086419753086,1.0,0.0,0.0,0.00019983150858740302
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,10,92.8882806301117,,5.3572232852110995,92.62592592592593,43.12345679012346,1.0,0.0,0.0,0.0001997005324244774
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,11,92.86025190353394,,5.388554582187721,93.45555555555555,43.65185185185186,1.0,0.0,0.0,0.00019953222795713037
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,12,106.86061406135559,,5.537406008522789,95.53333333333333,44.56049382716049,1.0,0.0,0.0,0.0001993266652241925
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,13,107.25453495979309,,5.43241031481339,96.06296296296296,47.42469135802469,1.0,0.0,0.0,0.00019908392976928396
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,14,104.96794486045837,,5.74853835610656,95.43703703703704,46.02962962962963,1.0,0.0,0.0,0.000198804122605216
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,15,108.37865209579468,,5.997417005332741,95.9074074074074,47.635802469135804,0.9954954954954955,0.0045045045045045045,0.0,0.00019848736017195526
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,16,106.95115852355957,,5.893022760614619,96.54444444444445,50.23456790123456,1.0,0.0,0.0,0.00019813377428816792
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,17,108.01319122314453,,5.632099585490184,96.18518518518519,49.217283950617286,1.0,0.0,0.0,0.00019774351209636413
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,18,111.03717517852783,,5.848560358489956,96.94814814814815,50.349382716049384,1.0,0.0,0.0,0.00019731673600166582
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,19,110.03924059867859,,5.85393820743303,97.08518518518518,50.94938271604938,1.0,0.0,0.0,0.0001968536236042226
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,20,147.47797536849976,,5.362629600473352,96.11111111111111,50.35308641975308,0.9954954954954955,0.0045045045045045045,0.0,0.0001963543676253048
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,21,185.36923837661743,,5.482489869938241,97.36666666666666,51.89259259259259,0.990990990990991,0.009009009009009009,0.0,0.0001958191758271035
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,22,178.48878359794617,,5.745334290169381,97.27407407407408,50.669135802469135,1.0,0.0,0.0,0.00019524827092627192
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,23,177.44632387161255,,5.4224749400809005,97.27037037037037,51.58271604938272,1.0,0.0,0.0,0.00019464189050124307
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,24,178.31235933303833,,5.059577615411432,97.48518518518519,52.28148148148148,1.0,0.0,0.0,0.00019400028689336302
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,25,180.67406225204468,,5.1401159666680005,97.64814814814815,53.65555555555556,1.0,0.0,0.0,0.0001933237271018808
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,26,182.37168073654175,,5.3239942885733935,97.44444444444444,51.17530864197531,1.0,0.0,0.0,0.00019261249267283836
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,27,181.22576236724854,,4.897224791952081,97.32962962962964,56.48024691358025,0.9954954954954955,0.0045045045045045045,0.0,0.00019186687958190667
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,28,182.49140691757202,,4.979014128715068,94.8,56.340740740740735,1.0,0.0,0.0,0.00019108719811121772
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,29,183.6400454044342,,5.3961712573025675,97.27407407407408,56.830864197530865,1.0,0.0,0.0,0.00019027377272024247
a1_ecrs_cross_rx_s392005_20260909_r1,X7_COMBINED,30,180.5599706172943,,5.266263201967016,96.5925925925926,57.71975308641976,1.0,0.0,0.0,0.00018942694191076892
