arm,receiver,seed,k_shot,scenario,old_acc,seen_new_acc,H_old_new,average_forgetting,min_old_new,joint_score
full_legacy_oracle,20-1,713102,5,leo_rain_weak,0.875,0.9,0.8873239436619719,-0.01666666666666672,0.875,0.8874413145539907
full_legacy_oracle,20-1,713103,1,leo_clear_weak,0.7916666666666666,1.0,0.8837209302325582,-0.016666666666666607,0.7916666666666666,0.891795865633075
full_legacy_oracle,20-1,713103,1,leo_low_elev_weak,0.5583333333333333,0.85,0.6739644970414203,-0.008333333333333304,0.5583333333333333,0.6940992767915845
full_legacy_oracle,20-1,713103,1,leo_rain_weak,0.6916666666666667,0.85,0.7627027027027028,0.0,0.6916666666666667,0.768123123123123
full_legacy_oracle,20-1,713103,10,leo_clear_weak,0.9,0.95,0.9243243243243242,0.0,0.9,0.9247747747747748
full_legacy_oracle,20-1,713103,10,leo_low_elev_weak,0.7916666666666666,0.9,0.8423645320197045,0.0,0.7916666666666666,0.8446770662287904
full_legacy_oracle,20-1,713103,10,leo_rain_weak,0.8333333333333334,0.95,0.8878504672897196,-0.01666666666666672,0.8333333333333334,0.8903946002076842
full_legacy_oracle,20-1,713103,2,leo_clear_weak,0.8,1.0,0.888888888888889,-0.008333333333333415,0.8,0.8962962962962964
full_legacy_oracle,20-1,713103,2,leo_low_elev_weak,0.6833333333333333,0.85,0.7576086956521739,-0.008333333333333304,0.6833333333333333,0.763647342995169
full_legacy_oracle,20-1,713103,2,leo_rain_weak,0.725,0.95,0.8223880597014926,0.0,0.725,0.8324626865671642
full_legacy_oracle,20-1,713103,20,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0,0.9583333333333334,0.9790189125295509
full_legacy_oracle,20-1,713103,20,leo_low_elev_weak,0.8916666666666667,0.95,0.9199095022624434,0.0,0.8916666666666667,0.9205253896430367
full_legacy_oracle,20-1,713103,20,leo_rain_weak,0.8833333333333333,1.0,0.9380530973451328,-0.016666666666666607,0.8833333333333333,0.9404621435594888
full_legacy_oracle,20-1,713103,5,leo_clear_weak,0.8333333333333334,1.0,0.9090909090909091,0.008333333333333304,0.8333333333333334,0.914141414141414
full_legacy_oracle,20-1,713103,5,leo_low_elev_weak,0.75,0.9,0.8181818181818182,-0.008333333333333304,0.75,0.8227272727272728
full_legacy_oracle,20-1,713103,5,leo_rain_weak,0.7166666666666667,0.95,0.8170000000000001,0.04166666666666663,0.7166666666666667,0.8278888888888889
full_legacy_oracle,20-1,713104,1,leo_clear_weak,0.7166666666666667,0.95,0.8170000000000001,0.0,0.7166666666666667,0.8278888888888889
full_legacy_oracle,20-1,713104,1,leo_low_elev_weak,0.7,0.75,0.7241379310344827,0.0,0.7,0.7247126436781608
full_legacy_oracle,20-1,713104,1,leo_rain_weak,0.6333333333333333,0.95,0.7599999999999999,0.0,0.6333333333333333,0.7811111111111111
full_legacy_oracle,20-1,713104,10,leo_clear_weak,0.8833333333333333,1.0,0.9380530973451328,0.0,0.8833333333333333,0.9404621435594888
full_legacy_oracle,20-1,713104,10,leo_low_elev_weak,0.7416666666666667,0.9,0.8131979695431474,-0.008333333333333415,0.7416666666666667,0.8182882120699381
full_legacy_oracle,20-1,713104,10,leo_rain_weak,0.8,0.95,0.8685714285714285,-0.01666666666666672,0.8,0.8728571428571428
full_legacy_oracle,20-1,713104,2,leo_clear_weak,0.7833333333333333,0.9,0.8376237623762376,0.0,0.7833333333333333,0.8403190319031903
full_legacy_oracle,20-1,713104,2,leo_low_elev_weak,0.7,0.9,0.7875,-0.008333333333333304,0.7,0.7958333333333334
full_legacy_oracle,20-1,713104,2,leo_rain_weak,0.7083333333333334,0.85,0.7727272727272727,0.016666666666666607,0.7083333333333334,0.777020202020202
full_legacy_oracle,20-1,713104,20,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,-0.025000000000000022,0.9583333333333334,0.9790189125295509
full_legacy_oracle,20-1,713104,20,leo_low_elev_weak,0.8333333333333334,0.9,0.8653846153846153,-0.01666666666666672,0.8333333333333334,0.8662393162393163
full_legacy_oracle,20-1,713104,20,leo_rain_weak,0.875,0.95,0.910958904109589,-0.008333333333333304,0.875,0.911986301369863
full_legacy_oracle,20-1,713104,5,leo_clear_weak,0.8833333333333333,1.0,0.9380530973451328,0.0,0.8833333333333333,0.9404621435594888
full_legacy_oracle,20-1,713104,5,leo_low_elev_weak,0.7416666666666667,0.9,0.8131979695431474,-0.025000000000000022,0.7416666666666667,0.8182882120699381
full_legacy_oracle,20-1,713104,5,leo_rain_weak,0.7916666666666666,0.9,0.8423645320197045,0.0,0.7916666666666666,0.8446770662287904
full_legacy_oracle,20-1,713105,1,leo_clear_weak,0.6833333333333333,0.95,0.7948979591836735,0.0,0.6833333333333333,0.8094104308390023
full_legacy_oracle,20-1,713105,1,leo_low_elev_weak,0.7166666666666667,0.65,0.6817073170731708,-0.033333333333333326,0.65,0.6827913279132791
full_legacy_oracle,20-1,713105,1,leo_rain_weak,0.6833333333333333,0.95,0.7948979591836735,0.0,0.6833333333333333,0.8094104308390023
full_legacy_oracle,20-1,713105,10,leo_clear_weak,0.9083333333333333,1.0,0.9519650655021834,0.0,0.9083333333333333,0.9534327996118389
full_legacy_oracle,20-1,713105,10,leo_low_elev_weak,0.8583333333333333,0.9,0.8786729857819905,-0.02499999999999991,0.8583333333333333,0.8790021063717747
full_legacy_oracle,20-1,713105,10,leo_rain_weak,0.8333333333333334,1.0,0.9090909090909091,0.008333333333333304,0.8333333333333334,0.914141414141414
full_legacy_oracle,20-1,713105,2,leo_clear_weak,0.75,0.95,0.838235294117647,0.0,0.75,0.846078431372549
full_legacy_oracle,20-1,713105,2,leo_low_elev_weak,0.7416666666666667,0.95,0.8330049261083744,0.0,0.7416666666666667,0.8415571975916804
full_legacy_oracle,20-1,713105,2,leo_rain_weak,0.8,0.9,0.8470588235294118,-0.008333333333333415,0.8,0.8490196078431372
full_legacy_oracle,20-1,713105,20,leo_clear_weak,0.9083333333333333,1.0,0.9519650655021834,-0.016666666666666607,0.9083333333333333,0.9534327996118389
full_legacy_oracle,20-1,713105,20,leo_low_elev_weak,0.8583333333333333,0.95,0.9018433179723502,0.0,0.8583333333333333,0.9033922171018944
full_legacy_oracle,20-1,713105,20,leo_rain_weak,0.9,1.0,0.9473684210526316,0.0,0.9,0.9491228070175439
full_legacy_oracle,20-1,713105,5,leo_clear_weak,0.8833333333333333,1.0,0.9380530973451328,-0.008333333333333304,0.8833333333333333,0.9404621435594888
full_legacy_oracle,20-1,713105,5,leo_low_elev_weak,0.7833333333333333,0.95,0.8586538461538461,-0.016666666666666607,0.7833333333333333,0.8639957264957264
full_legacy_oracle,20-1,713105,5,leo_rain_weak,0.825,1.0,0.9041095890410958,-0.008333333333333304,0.825,0.9097031963470319
full_legacy_oracle,3-19,713101,1,leo_clear_weak,0.5833333333333334,0.85,0.6918604651162791,0.0,0.5833333333333334,0.7083979328165375
full_legacy_oracle,3-19,713101,1,leo_low_elev_weak,0.5833333333333334,0.7,0.6363636363636365,0.008333333333333304,0.5833333333333334,0.63989898989899
full_legacy_oracle,3-19,713101,1,leo_rain_weak,0.6583333333333333,0.65,0.654140127388535,0.0,0.65,0.6541578202406227
full_legacy_oracle,3-19,713101,10,leo_clear_weak,0.7916666666666666,0.75,0.7702702702702704,-0.016666666666666607,0.75,0.7706456456456457
full_legacy_oracle,3-19,713101,10,leo_low_elev_weak,0.7666666666666667,0.75,0.7582417582417583,0.0,0.75,0.7583028083028083
full_legacy_oracle,3-19,713101,10,leo_rain_weak,0.7083333333333334,0.8,0.7513812154696135,0.008333333333333304,0.7083333333333334,0.7532381829343157
full_legacy_oracle,3-19,713101,2,leo_clear_weak,0.75,0.8,0.7741935483870969,-0.025000000000000022,0.75,0.774731182795699
full_legacy_oracle,3-19,713101,2,leo_low_elev_weak,0.675,0.7,0.6872727272727273,-0.008333333333333415,0.675,0.6874242424242425
full_legacy_oracle,3-19,713101,2,leo_rain_weak,0.675,0.7,0.6872727272727273,-0.01666666666666672,0.675,0.6874242424242425
full_legacy_oracle,3-19,713101,20,leo_clear_weak,0.8083333333333333,0.8,0.8041450777202073,0.008333333333333304,0.8,0.8041594703511802
full_legacy_oracle,3-19,713101,20,leo_low_elev_weak,0.7916666666666666,0.75,0.7702702702702704,0.0,0.75,0.7706456456456457
full_legacy_oracle,3-19,713101,20,leo_rain_weak,0.7833333333333333,0.8,0.791578947368421,-0.008333333333333304,0.7833333333333333,0.7916374269005848
full_legacy_oracle,3-19,713101,5,leo_clear_weak,0.775,0.7,0.735593220338983,0.0,0.7,0.7368644067796609
full_legacy_oracle,3-19,713101,5,leo_low_elev_weak,0.75,0.7,0.7241379310344827,-0.01666666666666672,0.7,0.7247126436781608
full_legacy_oracle,3-19,713101,5,leo_rain_weak,0.7083333333333334,0.75,0.7285714285714285,0.0,0.7083333333333334,0.7289682539682539
full_legacy_oracle,3-19,713102,1,leo_clear_weak,0.5666666666666667,0.65,0.6054794520547945,0.01666666666666672,0.5666666666666667,0.6073820395738204
full_legacy_oracle,3-19,713102,1,leo_low_elev_weak,0.49166666666666664,0.7,0.5776223776223776,-0.024999999999999967,0.49166666666666664,0.5897630147630147
full_legacy_oracle,3-19,713102,1,leo_rain_weak,0.55,0.7,0.616,0.008333333333333304,0.55,0.622
full_legacy_oracle,3-19,713102,10,leo_clear_weak,0.7416666666666667,0.95,0.8330049261083744,0.008333333333333304,0.7416666666666667,0.8415571975916804
full_legacy_oracle,3-19,713102,10,leo_low_elev_weak,0.775,0.9,0.8328358208955223,0.008333333333333304,0.775,0.8359452736318408
full_legacy_oracle,3-19,713102,10,leo_rain_weak,0.775,0.75,0.7622950819672132,0.0,0.75,0.7624316939890711
full_legacy_oracle,3-19,713102,2,leo_clear_weak,0.65,0.8,0.7172413793103448,0.008333333333333304,0.65,0.7224137931034482
full_legacy_oracle,3-19,713102,2,leo_low_elev_weak,0.725,0.8,0.760655737704918,0.0,0.725,0.7618852459016393
full_legacy_oracle,3-19,713102,2,leo_rain_weak,0.6416666666666667,0.7,0.6695652173913043,0.0,0.6416666666666667,0.6704106280193236
full_legacy_oracle,3-19,713102,20,leo_clear_weak,0.7916666666666666,0.95,0.8636363636363635,-0.008333333333333304,0.7916666666666666,0.8684343434343433
full_legacy_oracle,3-19,713102,20,leo_low_elev_weak,0.7916666666666666,0.95,0.8636363636363635,0.01666666666666672,0.7916666666666666,0.8684343434343433
full_legacy_oracle,3-19,713102,20,leo_rain_weak,0.75,0.75,0.75,0.0,0.75,0.75
full_legacy_oracle,3-19,713102,5,leo_clear_weak,0.75,0.95,0.838235294117647,0.008333333333333304,0.75,0.846078431372549
full_legacy_oracle,3-19,713102,5,leo_low_elev_weak,0.7166666666666667,0.8,0.7560439560439561,0.0,0.7166666666666667,0.7575702075702075
full_legacy_oracle,3-19,713102,5,leo_rain_weak,0.675,0.7,0.6872727272727273,-0.008333333333333415,0.675,0.6874242424242425
full_legacy_oracle,3-19,713103,1,leo_clear_weak,0.5333333333333333,0.7,0.6054054054054053,-0.033333333333333326,0.5333333333333333,0.6129129129129128
full_legacy_oracle,3-19,713103,1,leo_low_elev_weak,0.575,0.65,0.6102040816326529,-0.008333333333333304,0.575,0.611734693877551
full_legacy_oracle,3-19,713103,1,leo_rain_weak,0.6166666666666667,0.7,0.6556962025316455,-0.008333333333333415,0.6166666666666667,0.6574542897327708
full_legacy_oracle,3-19,713103,10,leo_clear_weak,0.7083333333333334,1.0,0.8292682926829268,-0.01666666666666672,0.7083333333333334,0.8458672086720868
full_legacy_oracle,3-19,713103,10,leo_low_elev_weak,0.7666666666666667,0.9,0.8280000000000001,-0.008333333333333415,0.7666666666666667,0.8315555555555556
full_legacy_oracle,3-19,713103,10,leo_rain_weak,0.775,0.8,0.7873015873015874,0.0,0.775,0.7874338624338625
full_legacy_oracle,3-19,713103,2,leo_clear_weak,0.6416666666666667,0.75,0.691616766467066,0.016666666666666607,0.6416666666666667,0.6944278110445775
full_legacy_oracle,3-19,713103,2,leo_low_elev_weak,0.625,0.8,0.7017543859649122,0.01666666666666672,0.625,0.7089181286549708
full_legacy_oracle,3-19,713103,2,leo_rain_weak,0.6916666666666667,0.75,0.7196531791907516,0.01666666666666672,0.6916666666666667,0.7204399486191394
full_legacy_oracle,3-19,713103,20,leo_clear_weak,0.775,0.95,0.853623188405797,0.0,0.775,0.8595410628019323
full_legacy_oracle,3-19,713103,20,leo_low_elev_weak,0.8083333333333333,0.9,0.8517073170731707,-0.01666666666666672,0.8083333333333333,0.8533468834688347
full_legacy_oracle,3-19,713103,20,leo_rain_weak,0.85,0.85,0.85,-0.008333333333333304,0.85,0.85
full_legacy_oracle,3-19,713103,5,leo_clear_weak,0.725,0.9,0.803076923076923,0.0,0.725,0.8093589743589744
full_legacy_oracle,3-19,713103,5,leo_low_elev_weak,0.7,0.9,0.7875,-0.008333333333333304,0.7,0.7958333333333334
full_legacy_oracle,3-19,713103,5,leo_rain_weak,0.75,0.75,0.75,-0.008333333333333304,0.75,0.75
full_legacy_oracle,3-19,713104,1,leo_clear_weak,0.7083333333333334,0.65,0.6779141104294478,-0.008333333333333415,0.65,0.678749147920927
full_legacy_oracle,3-19,713104,1,leo_low_elev_weak,0.6416666666666667,0.9,0.7491891891891892,0.008333333333333304,0.6416666666666667,0.7636186186186187
full_legacy_oracle,3-19,713104,1,leo_rain_weak,0.5833333333333334,0.6,0.591549295774648,-0.008333333333333415,0.5833333333333334,0.5916275430359937
full_legacy_oracle,3-19,713104,10,leo_clear_weak,0.7583333333333333,0.9,0.8231155778894473,0.0,0.7583333333333333,0.8271496370742603
full_legacy_oracle,3-19,713104,10,leo_low_elev_weak,0.7333333333333333,0.9,0.8081632653061224,0.0,0.7333333333333333,0.8138321995464852
full_legacy_oracle,3-19,713104,10,leo_rain_weak,0.7083333333333334,0.85,0.7727272727272727,0.008333333333333304,0.7083333333333334,0.777020202020202
full_legacy_oracle,3-19,713104,2,leo_clear_weak,0.6916666666666667,0.65,0.6701863354037266,-0.008333333333333304,0.65,0.6706176673567977
full_legacy_oracle,3-19,713104,2,leo_low_elev_weak,0.6083333333333333,0.85,0.7091428571428571,0.03333333333333344,0.6083333333333333,0.7224920634920634
full_legacy_oracle,3-19,713104,2,leo_rain_weak,0.625,0.7,0.6603773584905661,0.0,0.625,0.6617924528301887
full_legacy_oracle,3-19,713104,20,leo_clear_weak,0.8166666666666667,0.9,0.8563106796116504,-0.008333333333333304,0.8166666666666667,0.8576591154261056
full_legacy_oracle,3-19,713104,20,leo_low_elev_weak,0.775,0.85,0.8107692307692307,0.008333333333333304,0.775,0.811923076923077
full_legacy_oracle,3-19,713104,20,leo_rain_weak,0.775,0.75,0.7622950819672132,-0.008333333333333304,0.75,0.7624316939890711
full_legacy_oracle,3-19,713104,5,leo_clear_weak,0.775,0.7,0.735593220338983,0.0,0.7,0.7368644067796609
full_legacy_oracle,3-19,713104,5,leo_low_elev_weak,0.6916666666666667,0.9,0.7821989528795812,0.0,0.6916666666666667,0.7912885398487494
full_legacy_oracle,3-19,713104,5,leo_rain_weak,0.725,0.8,0.760655737704918,-0.016666666666666607,0.725,0.7618852459016393
full_legacy_oracle,3-19,713105,1,leo_clear_weak,0.5666666666666667,0.75,0.6455696202531646,0.008333333333333304,0.5666666666666667,0.6540787623066104
full_legacy_oracle,3-19,713105,1,leo_low_elev_weak,0.6583333333333333,0.8,0.7222857142857143,-0.008333333333333304,0.6583333333333333,0.7268730158730158
full_legacy_oracle,3-19,713105,1,leo_rain_weak,0.7416666666666667,0.55,0.6316129032258064,-0.025000000000000022,0.55,0.6410931899641578
full_legacy_oracle,3-19,713105,10,leo_clear_weak,0.7583333333333333,0.95,0.8434146341463414,0.0,0.7583333333333333,0.8505826558265582
full_legacy_oracle,3-19,713105,10,leo_low_elev_weak,0.7666666666666667,0.95,0.8485436893203884,0.0,0.7666666666666667,0.8550701186623516
full_legacy_oracle,3-19,713105,10,leo_rain_weak,0.8333333333333334,0.9,0.8653846153846153,-0.01666666666666672,0.8333333333333334,0.8662393162393163
full_legacy_oracle,3-19,713105,2,leo_clear_weak,0.6833333333333333,0.75,0.7151162790697674,-0.008333333333333304,0.6833333333333333,0.7161498708010337
full_legacy_oracle,3-19,713105,2,leo_low_elev_weak,0.7,0.8,0.7466666666666666,-0.008333333333333304,0.7,0.7488888888888888
full_legacy_oracle,3-19,713105,2,leo_rain_weak,0.7416666666666667,0.75,0.7458100558659218,-0.01666666666666672,0.7416666666666667,0.7458255741775295
full_legacy_oracle,3-19,713105,20,leo_clear_weak,0.85,0.9,0.8742857142857143,-0.008333333333333304,0.85,0.8747619047619049
full_legacy_oracle,3-19,713105,20,leo_low_elev_weak,0.8166666666666667,0.95,0.8783018867924528,-0.008333333333333304,0.8166666666666667,0.8816561844863732
full_legacy_oracle,3-19,713105,20,leo_rain_weak,0.825,0.9,0.8608695652173912,0.0,0.825,0.8619565217391304
full_legacy_oracle,3-19,713105,5,leo_clear_weak,0.7333333333333333,0.9,0.8081632653061224,0.0,0.7333333333333333,0.8138321995464852
full_legacy_oracle,3-19,713105,5,leo_low_elev_weak,0.775,0.8,0.7873015873015874,0.0,0.775,0.7874338624338625
full_legacy_oracle,3-19,713105,5,leo_rain_weak,0.775,0.9,0.8328358208955223,-0.008333333333333304,0.775,0.8359452736318408
full_legacy_oracle,7-14,713101,1,leo_clear_weak,0.9166666666666666,1.0,0.9565217391304348,0.0,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713101,1,leo_low_elev_weak,0.7583333333333333,0.95,0.8434146341463414,0.0,0.7583333333333333,0.8505826558265582
full_legacy_oracle,7-14,713101,1,leo_rain_weak,0.9,0.95,0.9243243243243242,0.0,0.9,0.9247747747747748
full_legacy_oracle,7-14,713101,10,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0,0.9416666666666667,0.9705412494039103
full_legacy_oracle,7-14,713101,10,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0,0.925,0.962012987012987
full_legacy_oracle,7-14,713101,10,leo_rain_weak,0.9,0.95,0.9243243243243242,0.0,0.9,0.9247747747747748
full_legacy_oracle,7-14,713101,2,leo_clear_weak,0.9333333333333333,0.95,0.9415929203539822,-0.01666666666666672,0.9333333333333333,0.9416420845624386
full_legacy_oracle,7-14,713101,2,leo_low_elev_weak,0.875,1.0,0.9333333333333333,0.0,0.875,0.9361111111111112
full_legacy_oracle,7-14,713101,2,leo_rain_weak,0.8666666666666667,0.9,0.8830188679245283,-0.008333333333333415,0.8666666666666667,0.8832285115303984
full_legacy_oracle,7-14,713101,20,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0,0.9583333333333334,0.9790189125295509
full_legacy_oracle,7-14,713101,20,leo_low_elev_weak,0.95,1.0,0.9743589743589743,0.0,0.95,0.9747863247863248
full_legacy_oracle,7-14,713101,20,leo_rain_weak,0.8916666666666667,0.95,0.9199095022624434,0.0,0.8916666666666667,0.9205253896430367
full_legacy_oracle,7-14,713101,5,leo_clear_weak,0.9333333333333333,1.0,0.9655172413793104,0.0,0.9333333333333333,0.9662835249042145
full_legacy_oracle,7-14,713101,5,leo_low_elev_weak,0.8916666666666667,0.95,0.9199095022624434,0.0,0.8916666666666667,0.9205253896430367
full_legacy_oracle,7-14,713101,5,leo_rain_weak,0.9,0.95,0.9243243243243242,0.0,0.9,0.9247747747747748
full_legacy_oracle,7-14,713102,1,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,-0.016666666666666607,0.9416666666666667,0.9705412494039103
full_legacy_oracle,7-14,713102,1,leo_low_elev_weak,0.8916666666666667,0.9,0.8958139534883721,0.0,0.8916666666666667,0.8958268733850129
full_legacy_oracle,7-14,713102,1,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713102,10,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0,0.9416666666666667,0.9705412494039103
full_legacy_oracle,7-14,713102,10,leo_low_elev_weak,0.9,1.0,0.9473684210526316,0.0,0.9,0.9491228070175439
full_legacy_oracle,7-14,713102,10,leo_rain_weak,0.9083333333333333,1.0,0.9519650655021834,0.0,0.9083333333333333,0.9534327996118389
full_legacy_oracle,7-14,713102,2,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0,0.9666666666666667,0.9832391713747647
full_legacy_oracle,7-14,713102,2,leo_low_elev_weak,0.875,0.9,0.8873239436619719,0.0,0.875,0.8874413145539907
full_legacy_oracle,7-14,713102,2,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713102,20,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0,0.9416666666666667,0.9705412494039103
full_legacy_oracle,7-14,713102,20,leo_low_elev_weak,0.925,1.0,0.961038961038961,-0.008333333333333415,0.925,0.962012987012987
full_legacy_oracle,7-14,713102,20,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713102,5,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.008333333333333304,0.9416666666666667,0.9705412494039103
full_legacy_oracle,7-14,713102,5,leo_low_elev_weak,0.9083333333333333,0.9,0.904147465437788,0.0,0.9,0.9041602662570405
full_legacy_oracle,7-14,713102,5,leo_rain_weak,0.8916666666666667,1.0,0.9427312775330398,0.0,0.8916666666666667,0.9447993147332355
full_legacy_oracle,7-14,713103,1,leo_clear_weak,0.8833333333333333,1.0,0.9380530973451328,0.0,0.8833333333333333,0.9404621435594888
full_legacy_oracle,7-14,713103,1,leo_low_elev_weak,0.9083333333333333,0.95,0.9286995515695067,0.0,0.9083333333333333,0.92901096163428
full_legacy_oracle,7-14,713103,1,leo_rain_weak,0.85,1.0,0.9189189189189189,0.0,0.85,0.922972972972973
full_legacy_oracle,7-14,713103,10,leo_clear_weak,0.925,1.0,0.961038961038961,0.0,0.925,0.962012987012987
full_legacy_oracle,7-14,713103,10,leo_low_elev_weak,0.9083333333333333,1.0,0.9519650655021834,0.0,0.9083333333333333,0.9534327996118389
full_legacy_oracle,7-14,713103,10,leo_rain_weak,0.875,1.0,0.9333333333333333,0.0,0.875,0.9361111111111112
full_legacy_oracle,7-14,713103,2,leo_clear_weak,0.9,1.0,0.9473684210526316,0.0,0.9,0.9491228070175439
full_legacy_oracle,7-14,713103,2,leo_low_elev_weak,0.925,0.95,0.9373333333333334,0.0,0.925,0.9374444444444444
full_legacy_oracle,7-14,713103,2,leo_rain_weak,0.8833333333333333,1.0,0.9380530973451328,0.0,0.8833333333333333,0.9404621435594888
full_legacy_oracle,7-14,713103,20,leo_clear_weak,0.925,1.0,0.961038961038961,0.0,0.925,0.962012987012987
full_legacy_oracle,7-14,713103,20,leo_low_elev_weak,0.925,1.0,0.961038961038961,0.0,0.925,0.962012987012987
full_legacy_oracle,7-14,713103,20,leo_rain_weak,0.9,1.0,0.9473684210526316,-0.025000000000000022,0.9,0.9491228070175439
full_legacy_oracle,7-14,713103,5,leo_clear_weak,0.9,1.0,0.9473684210526316,0.0,0.9,0.9491228070175439
full_legacy_oracle,7-14,713103,5,leo_low_elev_weak,0.9083333333333333,0.95,0.9286995515695067,0.0,0.9083333333333333,0.92901096163428
full_legacy_oracle,7-14,713103,5,leo_rain_weak,0.8666666666666667,1.0,0.9285714285714286,0.0,0.8666666666666667,0.9317460317460317
full_legacy_oracle,7-14,713104,1,leo_clear_weak,0.9,0.9,0.9,-0.01666666666666672,0.9,0.9
full_legacy_oracle,7-14,713104,1,leo_low_elev_weak,0.775,0.75,0.7622950819672132,-0.008333333333333304,0.75,0.7624316939890711
full_legacy_oracle,7-14,713104,1,leo_rain_weak,0.8666666666666667,0.65,0.7428571428571429,-0.008333333333333415,0.65,0.7531746031746032
full_legacy_oracle,7-14,713104,10,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0,0.9666666666666667,0.9832391713747647
full_legacy_oracle,7-14,713104,10,leo_low_elev_weak,0.9,1.0,0.9473684210526316,0.0,0.9,0.9491228070175439
full_legacy_oracle,7-14,713104,10,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,-0.016666666666666607,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713104,2,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0,0.9416666666666667,0.9705412494039103
full_legacy_oracle,7-14,713104,2,leo_low_elev_weak,0.9,0.95,0.9243243243243242,0.0,0.9,0.9247747747747748
full_legacy_oracle,7-14,713104,2,leo_rain_weak,0.8333333333333334,1.0,0.9090909090909091,0.0,0.8333333333333334,0.914141414141414
full_legacy_oracle,7-14,713104,20,leo_clear_weak,0.9833333333333333,1.0,0.9915966386554621,0.0,0.9833333333333333,0.9916433239962652
full_legacy_oracle,7-14,713104,20,leo_low_elev_weak,0.9166666666666666,1.0,0.9565217391304348,0.0,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713104,20,leo_rain_weak,0.9333333333333333,1.0,0.9655172413793104,-0.01666666666666672,0.9333333333333333,0.9662835249042145
full_legacy_oracle,7-14,713104,5,leo_clear_weak,0.9666666666666667,1.0,0.983050847457627,0.0,0.9666666666666667,0.9832391713747647
full_legacy_oracle,7-14,713104,5,leo_low_elev_weak,0.9083333333333333,1.0,0.9519650655021834,-0.016666666666666607,0.9083333333333333,0.9534327996118389
full_legacy_oracle,7-14,713104,5,leo_rain_weak,0.8416666666666667,1.0,0.9140271493212669,-0.01666666666666672,0.8416666666666667,0.9185646053293112
full_legacy_oracle,7-14,713105,1,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0,0.9583333333333334,0.9790189125295509
full_legacy_oracle,7-14,713105,1,leo_low_elev_weak,0.9083333333333333,0.95,0.9286995515695067,0.0,0.9083333333333333,0.92901096163428
full_legacy_oracle,7-14,713105,1,leo_rain_weak,0.9083333333333333,0.95,0.9286995515695067,0.0,0.9083333333333333,0.92901096163428
full_legacy_oracle,7-14,713105,10,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0,0.9583333333333334,0.9790189125295509
full_legacy_oracle,7-14,713105,10,leo_low_elev_weak,0.9083333333333333,1.0,0.9519650655021834,0.0,0.9083333333333333,0.9534327996118389
full_legacy_oracle,7-14,713105,10,leo_rain_weak,0.9083333333333333,1.0,0.9519650655021834,0.0,0.9083333333333333,0.9534327996118389
full_legacy_oracle,7-14,713105,2,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0,0.9583333333333334,0.9790189125295509
full_legacy_oracle,7-14,713105,2,leo_low_elev_weak,0.9083333333333333,0.95,0.9286995515695067,0.0,0.9083333333333333,0.92901096163428
full_legacy_oracle,7-14,713105,2,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,0.0,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713105,20,leo_clear_weak,0.9583333333333334,1.0,0.9787234042553191,0.0,0.9583333333333334,0.9790189125295509
full_legacy_oracle,7-14,713105,20,leo_low_elev_weak,0.9166666666666666,1.0,0.9565217391304348,0.0,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713105,20,leo_rain_weak,0.9166666666666666,1.0,0.9565217391304348,-0.016666666666666607,0.9166666666666666,0.9577294685990339
full_legacy_oracle,7-14,713105,5,leo_clear_weak,0.9416666666666667,1.0,0.9699570815450643,0.0,0.9416666666666667,0.9705412494039103
full_legacy_oracle,7-14,713105,5,leo_low_elev_weak,0.9166666666666666,0.95,0.9330357142857142,0.0,0.9166666666666666,0.9332341269841269
full_legacy_oracle,7-14,713105,5,leo_rain_weak,0.925,1.0,0.961038961038961,0.0,0.925,0.962012987012987
