row,mode,interval,epoch,stage_phase,train_nmfdu_stage,lr,epoch_time_s,train_loss,train_loss_labeled,train_loss_unlabeled,train_tx_acc,val_tx_acc,stage_source_val_sat_mean_tx,stage_source_val_sat_floor_tx,train_nmfdu_loss_total,train_nmfdu_loss_branch_aux,train_nmfdu_loss_route,train_nmfdu_loss_phys,train_nmfdu_loss_fused_pair,train_nmfdu_loss_branch_pair,train_nmfdu_loss_null_cal,train_nmfdu_loss_balance,train_nmfdu_entropy_mean,train_nmfdu_null_mean,train_nmfdu_q_labeled_mean,train_nmfdu_q_unlabeled_mean,train_pseudo_selected,train_pseudo_total,train_reliable_ratio,train_optimizer_step_applied,train_skipped_nonfinite_grad,train_skipped_nonfinite_loss
E3,i_d,S1,7,S1_core,1.0,0.0002,591.9639854431152,11.646135320468824,11.646135320468824,0.0,42.267219387755105,88.81111111111112,36.23086419753087,35.49629629629629,2.253184746722786,11.265923461135554,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0
E3,i_d,S1,8,S1_core,1.0,0.0002,592.4815695285797,11.117546645962463,11.117546645962463,0.0,45.057397959183675,90.32962962962964,41.459259259259255,40.629629629629626,2.2391364915030345,11.195682136379943,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,9,S1_core,1.0,0.0002,592.7055864334106,9.992536963248739,9.992536963248739,0.0,49.473852040816325,90.4888888888889,39.818518518518516,38.80740740740741,2.2186981415262026,11.093490464346749,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,10,S1_core,1.0,0.0002,596.5172874927521,9.815973515413246,9.815973515413246,0.0,52.43941326530612,91.55555555555556,38.349382716049384,37.50370370370371,2.210429001827629,11.052144790182309,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,11,S1_core,1.0,0.0002,591.5685942173004,9.621923573163091,9.621923573163091,0.0,53.84247448979592,92.20370370370371,40.07037037037037,39.129629629629626,2.204933979073349,11.024669627754056,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,12,S1_core,1.0,0.0002,597.2601165771484,9.425200744551056,9.425200744551056,0.0,55.03826530612245,91.75555555555556,40.13703703703704,39.318518518518516,2.2019094058445523,11.009546805401238,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,13,S1_core,1.0,0.0002,596.7985672950745,9.330263643848653,9.330263643848653,0.0,55.97895408163265,92.35185185185185,40.37283950617284,39.54074074074074,2.1992670467921664,10.996334912825604,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,14,S1_core,1.0,0.0002,598.9627575874329,10.22949607031686,10.22949607031686,0.0,49.53762755102041,93.36296296296297,42.148148148148145,41.144444444444446,2.2229190845878755,11.114595140729632,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0
E3,i_d,S1,15,S1_core,1.0,0.0002,596.2475781440735,9.388329710279192,9.388329710279192,0.0,53.39604591836735,92.4,42.004938271604935,41.28148148148148,2.199168779412094,10.99584369270169,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0
E3,i_d,S1,16,S1_core,1.0,0.0002,597.1311647891998,9.287165028708321,9.287165028708321,0.0,56.505102040816325,93.23333333333333,42.166666666666664,41.144444444444446,2.1949766995955486,10.974883235230738,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,17,S2_stabilize_aux,1.0,0.0002,598.1847004890442,10.525345753650276,10.525345753650276,0.0,50.57397959183673,93.95555555555555,45.2037037037037,44.388888888888886,2.212279796600342,11.061398739717445,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,18,S2_stabilize_aux,1.0,0.0002,604.0090870857239,10.394660239316979,10.394660239316979,0.0,50.111607142857146,93.87037037037037,45.34814814814815,44.43333333333333,2.2143040773819904,11.071520143625687,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,19,S2_stabilize_aux,1.0,0.0002,594.6841595172882,10.333257830872828,10.333257830872828,0.0,49.61734693877551,94.5111111111111,44.70246913580247,43.94074074074074,2.2110713647336375,11.055356609578036,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0
E3,i_d,S1,20,S2_stabilize_aux,1.0,0.0002,623.898107290268,9.799147022013761,9.799147022013761,0.0,54.38456632653061,94.85185185185185,45.56419753086419,44.65925925925926,2.201107151654302,11.005535592838209,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,21,S2_stabilize_aux,1.0,0.0002,622.0083014965057,9.34313962897476,9.34313962897476,0.0,57.700892857142854,94.11851851851851,44.882716049382715,44.01111111111111,2.188290868486677,10.941454167268715,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,22,S2_stabilize_aux,1.0,0.0002,619.933390378952,9.281542641775948,9.281542641775948,0.0,57.732780612244895,94.93333333333334,46.46913580246913,45.5,2.178196756207213,10.890983581542969,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0
E3,i_d,S1,23,S2_stabilize_aux,1.0,0.0002,621.7298192977905,8.780562069951271,8.780562069951271,0.0,61.607142857142854,94.43333333333334,43.906172839506176,43.12222222222222,2.1654762394574223,10.827380958868533,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,24,S2_stabilize_aux,1.0,0.0002,623.7175121307373,9.232675513442683,9.232675513442683,0.0,58.59375,94.71481481481482,47.83580246913581,46.91481481481482,2.1821473228688144,10.910736395388234,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,25,S2_stabilize_aux,1.0,0.0002,626.5391914844513,10.126447191043775,10.126447191043775,0.0,53.045280612244895,95.06296296296296,47.9320987654321,46.74814814814815,2.2039937389140225,11.019968422091736,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,26,S2_stabilize_aux,1.0,0.0002,627.1234865188599,8.76482259983919,8.76482259983919,0.0,60.12436224489796,95.48518518518519,48.2358024691358,47.15185185185185,2.172495953890742,10.862479462915537,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,27,S2_stabilize_aux,1.0,0.0002,625.0226428508759,9.109467662110621,9.109467662110621,0.0,59.5344387755102,95.52222222222223,49.287654320987656,47.94444444444444,2.1816337546523736,10.908168578634458,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,28,S2_stabilize_aux,1.0,0.0002,632.0328249931335,8.568069127141213,8.568069127141213,0.0,63.74362244897959,95.8,49.5395061728395,48.388888888888886,2.1671466730078874,10.835733121755172,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,29,S2_stabilize_aux,1.0,0.0002,630.4663462638855,8.970274467857516,8.970274467857516,0.0,60.55484693877551,95.67037037037036,46.217283950617286,45.144444444444446,2.1766698847011643,10.88334912669902,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,30,S2_stabilize_aux,1.0,0.0002,631.5437684059143,8.281661033630371,8.281661033630371,0.0,65.13073979591837,96.08518518518518,50.312345679012346,49.196296296296296,2.1579832544132156,10.789916077438665,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,31,S2_stabilize_aux,1.0,0.0002,629.8892178535461,9.100955311132937,9.100955311132937,0.0,60.12436224489796,95.91481481481482,49.50864197530864,48.51481481481481,2.1772560927332663,10.886280371218312,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,32,S2_stabilize_aux,1.0,0.0002,630.2974734306335,9.234012379938243,9.234012379938243,0.0,57.68494897959184,94.78888888888889,48.46296296296296,47.27037037037037,2.177496306750239,10.887481183421855,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,0.9795918367346939,0.02040816326530612,0.0
E3,i_d,S1,33,S2_stabilize_aux,1.0,0.0002,630.1879529953003,8.590077030415438,8.590077030415438,0.0,62.691326530612244,95.47407407407407,47.27037037037038,46.15555555555556,2.157658625622185,10.788292768050214,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,34,S2_stabilize_aux,1.0,0.0002,629.8459584712982,8.279562171624631,8.279562171624631,0.0,66.07142857142857,95.83333333333333,50.44074074074074,49.37407407407407,2.150267635072981,10.751337966140436,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,35,S2_stabilize_aux,1.0,0.0002,664.9743025302887,7.9843694433874015,7.9843694433874015,0.0,66.26275510204081,96.15925925925926,50.119753086419756,49.12222222222222,2.1391023713715223,10.695511603841977,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,36,S2_stabilize_aux,1.0,0.0002,805.1369059085846,10.300874038618439,10.300874038618439,0.0,53.45982142857143,96.3,51.455555555555556,50.32222222222222,2.1940966576946024,10.970483118174027,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,37,S2_stabilize_aux,1.0,0.0002,867.9095151424408,9.027494177526357,9.027494177526357,0.0,60.66645408163265,96.00740740740741,51.08024691358025,49.974074074074075,2.1639431739340025,10.81971565557986,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,38,S2_stabilize_aux,1.0,0.0002,871.6447222232819,8.2586986094105,8.2586986094105,0.0,64.26977040816327,96.21851851851852,52.82592592592593,51.60740740740741,2.147985502165191,10.739927311332858,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,39,S2_stabilize_aux,1.0,0.0002,888.8852212429047,8.216736375069132,8.216736375069132,0.0,65.92793367346938,96.37407407407407,51.95802469135803,50.84074074074074,2.1437142965744953,10.718571176334303,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,40,S2_stabilize_aux,1.0,0.0002,934.1618266105652,8.971570861582853,8.971570861582853,0.0,60.33163265306123,96.53333333333333,53.26666666666667,52.22222222222222,2.164040891491637,10.820204248233717,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,41,S2_stabilize_aux,1.0,0.0002,923.2647860050201,8.572249918567891,8.572249918567891,0.0,63.871173469387756,96.55925925925926,49.974074074074075,48.922222222222224,2.1428935381830954,10.714467457362584,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,42,S2_stabilize_aux,1.0,0.0002,917.6722047328949,9.077289688343905,9.077289688343905,0.0,61.0969387755102,96.32592592592593,50.669135802469135,49.57037037037037,2.15738616670881,10.786930609722527,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,43,S2_stabilize_aux,1.0,0.0002,907.242395401001,7.720319027803382,7.720319027803382,0.0,68.97321428571429,96.72962962962963,53.52962962962963,52.2,2.1183489828693625,10.591744792704679,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,44,S2_stabilize_aux,1.0,0.0002,927.1489882469177,8.702748191599943,8.702748191599943,0.0,63.201530612244895,96.41481481481482,51.03703703703704,49.65555555555556,2.150338785988944,10.751693589346749,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,45,S2_stabilize_aux,1.0,0.0002,962.0298018455505,8.47313541295577,8.47313541295577,0.0,63.982780612244895,96.79629629629629,53.99012345679012,52.78148148148148,2.143128438871734,10.715641917014608,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,46,S2_stabilize_aux,1.0,0.0002,895.7566018104553,7.332442011151995,7.332442011151995,0.0,72.65625,95.86296296296297,51.64691358024692,50.48888888888889,2.1031667456334953,10.51583346542047,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,47,S2_stabilize_aux,1.0,0.0002,882.4461014270782,7.613170769749855,7.613170769749855,0.0,69.92984693877551,96.78148148148148,51.38395061728395,50.196296296296296,2.1080368197694117,10.540183845831423,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,48,S2_stabilize_aux,1.0,0.0002,876.6061224937439,8.421194835584991,8.421194835584991,0.0,64.66836734693878,96.27777777777777,51.498765432098764,50.388888888888886,2.1365311875635262,10.682655723727478,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,49,S2_stabilize_aux,1.0,0.0002,881.5180623531342,7.908664499010358,7.908664499010358,0.0,68.9891581632653,96.97407407407407,54.18271604938272,53.044444444444444,2.1165940956193574,10.582970229946838,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,50,S2_stabilize_aux,1.0,0.0002,881.3346982002258,7.415246914844124,7.415246914844124,0.0,71.30102040816327,97.06296296296296,53.37283950617283,52.13333333333333,2.101633188675861,10.508165729289152,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,51,S2_stabilize_aux,1.0,0.0002,875.9451184272766,8.447482780534393,8.447482780534393,0.0,64.82780612244898,96.92962962962963,53.903703703703705,52.62222222222222,2.129924506557231,10.649622313830317,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,52,S2_stabilize_aux,1.0,0.0002,877.3619575500488,8.898103285808952,8.898103285808952,0.0,62.29272959183673,96.85185185185185,53.64691358024692,52.166666666666664,2.144450387176202,10.722251677999692,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,53,S2_stabilize_aux,1.0,0.0002,879.4454789161682,8.485829314407038,8.485829314407038,0.0,63.69579081632653,95.78518518518518,53.739506172839505,52.61851851851852,2.1267846360498543,10.633922868845413,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,54,S2_stabilize_aux,1.0,0.0002,881.6615114212036,8.230140345437187,8.230140345437187,0.0,66.82079081632654,96.83333333333333,52.75185185185185,51.318518518518516,2.115762691108548,10.57881328037807,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,55,S2_stabilize_aux,1.0,0.0002,878.5219559669495,7.9398610932486395,7.9398610932486395,0.0,68.06441326530613,97.15185185185184,53.45061728395061,51.82222222222222,2.1076141595840454,10.538070503546267,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,56,S2_stabilize_aux,1.0,0.0002,882.4349548816681,8.201678159285565,8.201678159285565,0.0,68.30357142857143,96.45185185185186,51.7074074074074,50.65185185185185,2.1125797179280497,10.562898343923141,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,57,S2_stabilize_aux,1.0,0.0002,879.0642938613892,8.757420822065704,8.757420822065704,0.0,63.55229591836735,97.01481481481481,54.50246913580247,53.196296296296296,2.122546008655003,10.612729870543188,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,58,S2_stabilize_aux,1.0,0.0002,878.4878838062286,8.99443025978244,8.99443025978244,0.0,61.431760204081634,96.98148148148148,55.088888888888896,53.522222222222226,2.135881565055069,10.679407547931282,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,59,S2_stabilize_aux,1.0,0.0002,883.4856333732605,8.312814780644008,8.312814780644008,0.0,66.29464285714286,97.1037037037037,56.03950617283951,54.48148148148148,2.1127684846216317,10.563842209018006,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,60,S2_stabilize_aux,1.0,0.0002,881.60023188591,6.498914777016153,6.498914777016153,0.0,77.74234693877551,97.28148148148148,55.443209876543214,53.99629629629629,2.0528159044226824,10.264079269097776,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,61,S2_stabilize_aux,1.0,0.0002,882.462726354599,6.955145329845195,6.955145329845195,0.0,75.95663265306122,97.08148148148148,52.33456790123457,50.888888888888886,2.060013140950884,10.300065449305944,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,62,S2_stabilize_aux,1.0,0.0002,882.1497106552124,8.490380180125333,8.490380180125333,0.0,65.46556122448979,97.01481481481481,55.9641975308642,54.57037037037037,2.1090016851619797,10.545008172794264,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,63,S2_stabilize_aux,1.0,0.0002,886.7741756439209,9.00987130768445,9.00987130768445,0.0,61.81441326530612,97.43333333333334,57.1,55.385185185185186,2.132384774636249,10.661923680986677,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,64,S2_stabilize_aux,1.0,0.0002,877.3019907474518,7.670027732849121,7.670027732849121,0.0,70.88647959183673,97.11111111111111,55.05802469135802,53.333333333333336,2.0789054121289934,10.394526831957759,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,65,S2_stabilize_aux,1.0,0.0002,879.2501196861267,8.133790278921323,8.133790278921323,0.0,67.63392857142857,97.30740740740741,55.96049382716049,54.29259259259259,2.094133897703521,10.47066931821862,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,66,S2_stabilize_aux,1.0,0.0002,879.0176801681519,8.093944929084,8.093944929084,0.0,68.16007653061224,97.28888888888889,55.58518518518519,53.95925925925926,2.091416911203034,10.457084383283343,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,67,S2_stabilize_aux,1.0,0.0002,880.5564136505127,7.515320855744031,7.515320855744031,0.0,72.13010204081633,97.51481481481481,56.56296296296296,54.8962962962963,2.071746585320453,10.358732710079272,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,68,S2_stabilize_aux,1.0,0.0002,884.6129448413849,8.018479931111239,8.018479931111239,0.0,69.30803571428571,97.3,55.24814814814815,53.733333333333334,2.078030099674147,10.390150323206065,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,69,S3_refine_aux,1.0,0.0002,875.770220041275,8.270830134956205,8.270830134956205,0.0,66.70918367346938,97.49259259259259,55.39382716049383,53.77407407407407,2.0957357007630018,10.47867825566506,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,70,S3_refine_aux,1.0,0.0002,879.722629070282,7.506738429166833,7.506738429166833,0.0,72.22576530612245,97.38888888888889,54.78148148148148,53.34444444444444,2.0675314153943742,10.337656916404256,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,71,S3_refine_aux,1.0,0.0002,876.2426669597626,7.672027694935701,7.672027694935701,0.0,71.25318877551021,97.48518518518519,53.809876543209874,52.17407407407408,2.071752129768839,10.35876042502267,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,72,S3_refine_aux,1.0,0.0002,886.0184009075165,7.535359363166654,7.535359363166654,0.0,71.82716836734694,97.58888888888889,56.10123456790124,54.37777777777778,2.0705805895279865,10.352902684892927,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,73,S3_refine_aux,1.0,0.0002,885.9671084880829,8.205914847704829,8.205914847704829,0.0,68.73405612244898,97.24074074074075,55.38888888888889,53.925925925925924,2.082029554308677,10.410147550154706,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,74,S3_refine_aux,1.0,0.0002,900.1246454715729,8.456141637296092,8.456141637296092,0.0,65.67283163265306,95.94814814814815,49.986419753086416,48.46296296296296,2.082999044535111,10.414995037779516,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,0.9591836734693877,0.04081632653061224,0.0
E3,i_d,S1,75,S3_refine_aux,1.0,0.0002,890.5987973213196,8.483695010749662,8.483695010749662,0.0,66.0873724489796,97.31111111111112,56.91975308641975,55.2962962962963,2.0844126428876604,10.422062990616778,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,76,S3_refine_aux,1.0,0.0002,887.2227492332458,7.41121261947009,7.41121261947009,0.0,72.51275510204081,97.63703703703703,57.9358024691358,56.025925925925925,2.046914460707684,10.23457211864238,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,77,S3_refine_aux,1.0,0.0002,884.4421052932739,7.946362991722262,7.946362991722262,0.0,69.24426020408163,97.18148148148148,55.61234567901235,54.14074074074074,2.06369491985866,10.318474438725685,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,78,S3_refine_aux,1.0,0.0002,887.6428964138031,7.3135207039969305,7.3135207039969305,0.0,73.18239795918367,97.47777777777777,56.812345679012346,54.925925925925924,2.033465723602139,10.16732848420435,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,79,S3_refine_aux,1.0,0.0002,889.2626769542694,7.417773334347472,7.417773334347472,0.0,73.15051020408163,97.55555555555556,55.5567901234568,53.851851851851855,2.0409343704885368,10.2046716651138,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S1,80,S3_refine_aux,1.0,0.0002,915.3920757770538,13.612319595959722,13.612319595959722,0.0,66.42219387755102,96.64814814814815,53.574074074074076,52.65555555555556,2.0587360056079165,10.293679821247958,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379425048828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S2,81,S3_refine_aux,2.0,0.0,900.8091650009155,23.378332663555536,23.378332663555536,0.0,13.472576530612244,80.28148148148148,25.00246913580247,24.159259259259258,0.23623276365046597,0.0,2.089845696274115,8.593112690529294e-07,0.0,0.0,0.5388192278998238,0.030714453102982774,0.5169539177904323,0.8562649464120671,0.14373505662898628,0.0,0.0,0.0,0.0,1.0,0.0,0.0
E3,i_d,S2,82,S3_refine_aux,2.0,0.0,895.9435744285583,23.713925303245077,23.713925303245077,0.0,11.68686224489796,80.33703703703704,25.02098765432099,24.185185185185187,0.23579407650597242,0.0,2.085463995836219,7.183772776424659e-06,0.0,0.0,0.5388150057014154,0.030620862064617022,0.521887978120726,0.8545869077954974,0.1454130867306067,0.0,0.0,0.0,0.0,1.0,0.0,0.0
