row,new_since_first15,scene,scope,group,tx,count,accuracy_pct,macro_f1_pct,macro_recall_pct
C2,False,leo_clear_weak,receiver_tx,0,4,4000,82.025,,
C2,False,leo_clear_weak,receiver_tx,0,5,4000,93.35,,
C2,False,leo_clear_weak,receiver,2,,24000,46.916666666666664,47.52941024803952,46.91666666666667
C2,False,leo_clear_weak,receiver_tx,2,0,4000,44.875,,
C2,False,leo_clear_weak,receiver_tx,2,1,4000,18.9,,
C2,False,leo_clear_weak,receiver_tx,2,2,4000,42.525,,
C2,False,leo_clear_weak,receiver_tx,2,3,4000,5.7250000000000005,,
C2,False,leo_clear_weak,receiver_tx,2,4,4000,76.625,,
C2,False,leo_clear_weak,receiver_tx,2,5,4000,92.85,,
C2,False,leo_clear_weak,receiver,5,,24000,71.96666666666667,71.48508650988025,71.96666666666665
C2,False,leo_clear_weak,receiver_tx,5,0,4000,43.575,,
C2,False,leo_clear_weak,receiver_tx,5,1,4000,48.35,,
C2,False,leo_clear_weak,receiver_tx,5,2,4000,95.175,,
C2,False,leo_clear_weak,receiver_tx,5,3,4000,54.474999999999994,,
C2,False,leo_clear_weak,receiver_tx,5,4,4000,93.27499999999999,,
C2,False,leo_clear_weak,receiver_tx,5,5,4000,96.95,,
C2,False,leo_clear_weak,receiver,7,,24000,48.66666666666667,49.729789928687026,48.666666666666664
C2,False,leo_clear_weak,receiver_tx,7,0,4000,55.474999999999994,,
C2,False,leo_clear_weak,receiver_tx,7,1,4000,48.699999999999996,,
C2,False,leo_clear_weak,receiver_tx,7,2,4000,43.4,,
C2,False,leo_clear_weak,receiver_tx,7,3,4000,19.5,,
C2,False,leo_clear_weak,receiver_tx,7,4,4000,42.475,,
C2,False,leo_clear_weak,receiver_tx,7,5,4000,82.45,,
C2,False,leo_clear_weak,receiver,9,,24000,74.1625,72.87856801262295,74.1625
C2,False,leo_clear_weak,receiver_tx,9,0,4000,73.3,,
C2,False,leo_clear_weak,receiver_tx,9,1,4000,25.324999999999996,,
C2,False,leo_clear_weak,receiver_tx,9,2,4000,81.55,,
C2,False,leo_clear_weak,receiver_tx,9,3,4000,90.575,,
C2,False,leo_clear_weak,receiver_tx,9,4,4000,97.39999999999999,,
C2,False,leo_clear_weak,receiver_tx,9,5,4000,76.825,,
C2,False,leo_clear_weak,receiver,10,,24000,66.64583333333334,65.63634854265091,66.64583333333333
C2,False,leo_clear_weak,receiver_tx,10,0,4000,65.825,,
C2,False,leo_clear_weak,receiver_tx,10,1,4000,55.60000000000001,,
C2,False,leo_clear_weak,receiver_tx,10,2,4000,68.75,,
C2,False,leo_clear_weak,receiver_tx,10,3,4000,24.9,,
C2,False,leo_clear_weak,receiver_tx,10,4,4000,85.35000000000001,,
C2,False,leo_clear_weak,receiver_tx,10,5,4000,99.45,,
C2,False,leo_clear_weak,receiver,11,,24000,68.1125,65.33859615544254,68.11250000000001
C2,False,leo_clear_weak,receiver_tx,11,0,4000,46.825,,
C2,False,leo_clear_weak,receiver_tx,11,1,4000,53.65,,
C2,False,leo_clear_weak,receiver_tx,11,2,4000,24.25,,
C2,False,leo_clear_weak,receiver_tx,11,3,4000,90.3,,
C2,False,leo_clear_weak,receiver_tx,11,4,4000,95.8,,
C2,False,leo_clear_weak,receiver_tx,11,5,4000,97.85000000000001,,
C2,False,leo_clear_weak,day,0,,42000,61.97142857142857,61.810604598045494,61.971428571428575
C2,False,leo_clear_weak,day_tx,0,0,7000,57.599999999999994,,
C2,False,leo_clear_weak,day_tx,0,1,7000,34.72857142857143,,
C2,False,leo_clear_weak,day_tx,0,2,7000,53.214285714285715,,
C2,False,leo_clear_weak,day_tx,0,3,7000,55.528571428571425,,
C2,False,leo_clear_weak,day_tx,0,4,7000,78.37142857142857,,
C2,False,leo_clear_weak,day_tx,0,5,7000,92.38571428571429,,
C2,False,leo_clear_weak,day,1,,42000,66.56666666666666,66.6708763037629,66.56666666666666
C2,False,leo_clear_weak,day_tx,1,0,7000,59.75714285714285,,
C2,False,leo_clear_weak,day_tx,1,1,7000,48.628571428571426,,
C2,False,leo_clear_weak,day_tx,1,2,7000,68.89999999999999,,
C2,False,leo_clear_weak,day_tx,1,3,7000,50.18571428571429,,
C2,False,leo_clear_weak,day_tx,1,4,7000,77.72857142857143,,
C2,False,leo_clear_weak,day_tx,1,5,7000,94.19999999999999,,
C2,False,leo_clear_weak,day,2,,42000,62.66428571428572,63.117863259084274,62.66428571428572
C2,False,leo_clear_weak,day_tx,2,0,7000,59.14285714285714,,
C2,False,leo_clear_weak,day_tx,2,1,7000,38.24285714285715,,
C2,False,leo_clear_weak,day_tx,2,2,7000,62.25714285714285,,
C2,False,leo_clear_weak,day_tx,2,3,7000,43.74285714285715,,
C2,False,leo_clear_weak,day_tx,2,4,7000,87.57142857142857,,
C2,False,leo_clear_weak,day_tx,2,5,7000,85.02857142857142,,
C2,False,leo_clear_weak,day,3,,42000,65.44761904761904,65.71106652013378,65.44761904761904
C2,False,leo_clear_weak,day_tx,3,0,7000,49.471428571428575,,
C2,False,leo_clear_weak,day_tx,3,1,7000,48.01428571428571,,
C2,False,leo_clear_weak,day_tx,3,2,7000,63.57142857142857,,
C2,False,leo_clear_weak,day_tx,3,3,7000,53.957142857142856,,
C2,False,leo_clear_weak,day_tx,3,4,7000,83.72857142857143,,
C2,False,leo_clear_weak,day_tx,3,5,7000,93.94285714285714,,
C2,False,leo_low_elev_weak,overall,all,,168000,61.68214285714285,61.593037347900726,61.68214285714285
C2,False,leo_low_elev_weak,overall_tx,all,0,28000,53.55357142857143,,
C2,False,leo_low_elev_weak,overall_tx,all,1,28000,42.14642857142857,,
C2,False,leo_low_elev_weak,overall_tx,all,2,28000,59.50357142857143,,
C2,False,leo_low_elev_weak,overall_tx,all,3,28000,44.410714285714285,,
C2,False,leo_low_elev_weak,overall_tx,all,4,28000,79.16071428571428,,
C2,False,leo_low_elev_weak,overall_tx,all,5,28000,91.31785714285714,,
C2,False,leo_low_elev_weak,receiver,0,,24000,68.72916666666666,68.64657269347828,68.72916666666666
C2,False,leo_low_elev_weak,receiver_tx,0,0,4000,59.599999999999994,,
C2,False,leo_low_elev_weak,receiver_tx,0,1,4000,45.6,,
C2,False,leo_low_elev_weak,receiver_tx,0,2,4000,76.7,,
C2,False,leo_low_elev_weak,receiver_tx,0,3,4000,59.650000000000006,,
C2,False,leo_low_elev_weak,receiver_tx,0,4,4000,79.925,,
C2,False,leo_low_elev_weak,receiver_tx,0,5,4000,90.9,,
C2,False,leo_low_elev_weak,receiver,2,,24000,47.270833333333336,47.13090292564157,47.27083333333333
C2,False,leo_low_elev_weak,receiver_tx,2,0,4000,47.175,,
C2,False,leo_low_elev_weak,receiver_tx,2,1,4000,21.5,,
C2,False,leo_low_elev_weak,receiver_tx,2,2,4000,41.475,,
C2,False,leo_low_elev_weak,receiver_tx,2,3,4000,5.8999999999999995,,
C2,False,leo_low_elev_weak,receiver_tx,2,4,4000,75.175,,
C2,False,leo_low_elev_weak,receiver_tx,2,5,4000,92.4,,
C2,False,leo_low_elev_weak,receiver,5,,24000,69.26666666666667,68.64792424115035,69.26666666666668
C2,False,leo_low_elev_weak,receiver_tx,5,0,4000,42.575,,
C2,False,leo_low_elev_weak,receiver_tx,5,1,4000,46.775,,
C2,False,leo_low_elev_weak,receiver_tx,5,2,4000,91.25,,
C2,False,leo_low_elev_weak,receiver_tx,5,3,4000,49.1,,
C2,False,leo_low_elev_weak,receiver_tx,5,4,4000,88.85,,
C2,False,leo_low_elev_weak,receiver_tx,5,5,4000,97.05,,
C2,False,leo_low_elev_weak,receiver,7,,24000,47.5,47.96252258188683,47.5
C2,False,leo_low_elev_weak,receiver_tx,7,0,4000,51.74999999999999,,
C2,False,leo_low_elev_weak,receiver_tx,7,1,4000,49.05,,
C2,False,leo_low_elev_weak,receiver_tx,7,2,4000,43.125,,
C2,False,leo_low_elev_weak,receiver_tx,7,3,4000,15.375,,
C2,False,leo_low_elev_weak,receiver_tx,7,4,4000,42.525,,
C2,False,leo_low_elev_weak,receiver_tx,7,5,4000,83.175,,
C2,False,leo_low_elev_weak,receiver,9,,24000,71.525,70.25057914273201,71.525
C2,False,leo_low_elev_weak,receiver_tx,9,0,4000,66.875,,
C2,False,leo_low_elev_weak,receiver_tx,9,1,4000,26.325,,
C2,False,leo_low_elev_weak,receiver_tx,9,2,4000,78.3,,
C2,False,leo_low_elev_weak,receiver_tx,9,3,4000,81.65,,
C2,False,leo_low_elev_weak,receiver_tx,9,4,4000,95.19999999999999,,
C2,False,leo_low_elev_weak,receiver_tx,9,5,4000,80.80000000000001,,
C2,False,leo_low_elev_weak,receiver,10,,24000,63.09166666666667,62.13349860796244,63.09166666666667
C2,False,leo_low_elev_weak,receiver_tx,10,0,4000,63.2,,
C2,False,leo_low_elev_weak,receiver_tx,10,1,4000,53.0,,
C2,False,leo_low_elev_weak,receiver_tx,10,2,4000,62.075,,
C2,False,leo_low_elev_weak,receiver_tx,10,3,4000,23.125,,
C2,False,leo_low_elev_weak,receiver_tx,10,4,4000,78.975,,
C2,False,leo_low_elev_weak,receiver_tx,10,5,4000,98.175,,
C2,False,leo_low_elev_weak,receiver,11,,24000,64.39166666666667,61.614389818425984,64.39166666666667
C2,False,leo_low_elev_weak,receiver_tx,11,0,4000,43.7,,
C2,False,leo_low_elev_weak,receiver_tx,11,1,4000,52.775000000000006,,
C2,False,leo_low_elev_weak,receiver_tx,11,2,4000,23.599999999999998,,
C2,False,leo_low_elev_weak,receiver_tx,11,3,4000,76.075,,
C2,False,leo_low_elev_weak,receiver_tx,11,4,4000,93.475,,
C2,False,leo_low_elev_weak,receiver_tx,11,5,4000,96.72500000000001,,
C2,False,leo_low_elev_weak,day,0,,42000,59.76428571428571,59.362777937429755,59.764285714285705
C2,False,leo_low_elev_weak,day_tx,0,0,7000,55.08571428571428,,
C2,False,leo_low_elev_weak,day_tx,0,1,7000,34.24285714285714,,
C2,False,leo_low_elev_weak,day_tx,0,2,7000,52.65714285714286,,
C2,False,leo_low_elev_weak,day_tx,0,3,7000,48.1,,
C2,False,leo_low_elev_weak,day_tx,0,4,7000,76.22857142857143,,
C2,False,leo_low_elev_weak,day_tx,0,5,7000,92.27142857142857,,
C2,False,leo_low_elev_weak,day,1,,42000,63.41190476190476,63.183721403014346,63.41190476190476
C2,False,leo_low_elev_weak,day_tx,1,0,7000,53.84285714285715,,
C2,False,leo_low_elev_weak,day_tx,1,1,7000,47.55714285714286,,
C2,False,leo_low_elev_weak,day_tx,1,2,7000,65.25714285714285,,
C2,False,leo_low_elev_weak,day_tx,1,3,7000,44.285714285714285,,
C2,False,leo_low_elev_weak,day_tx,1,4,7000,75.45714285714286,,
C2,False,leo_low_elev_weak,day_tx,1,5,7000,94.07142857142857,,
C2,False,leo_low_elev_weak,day,2,,42000,59.98095238095238,60.0505317135125,59.98095238095239
C2,False,leo_low_elev_weak,day_tx,2,0,7000,55.00000000000001,,
C2,False,leo_low_elev_weak,day_tx,2,1,7000,37.77142857142857,,
C2,False,leo_low_elev_weak,day_tx,2,2,7000,59.885714285714286,,
C2,False,leo_low_elev_weak,day_tx,2,3,7000,36.31428571428572,,
C2,False,leo_low_elev_weak,day_tx,2,4,7000,84.78571428571429,,
C2,False,leo_low_elev_weak,day_tx,2,5,7000,86.12857142857143,,
C2,False,leo_low_elev_weak,day,3,,42000,63.57142857142857,63.62880938974074,63.57142857142857
C2,False,leo_low_elev_weak,day_tx,3,0,7000,50.28571428571429,,
C2,False,leo_low_elev_weak,day_tx,3,1,7000,49.01428571428571,,
C2,False,leo_low_elev_weak,day_tx,3,2,7000,60.21428571428571,,
C2,False,leo_low_elev_weak,day_tx,3,3,7000,48.94285714285714,,
C2,False,leo_low_elev_weak,day_tx,3,4,7000,80.17142857142858,,
C2,False,leo_low_elev_weak,day_tx,3,5,7000,92.80000000000001,,
C2,False,leo_rain_weak,overall,all,,168000,61.22380952380952,61.00259140350994,61.22380952380952
C2,False,leo_rain_weak,overall_tx,all,0,28000,55.77142857142857,,
C2,False,leo_rain_weak,overall_tx,all,1,28000,40.982142857142854,,
C2,False,leo_rain_weak,overall_tx,all,2,28000,59.52142857142857,,
C2,False,leo_rain_weak,overall_tx,all,3,28000,40.725,,
C2,False,leo_rain_weak,overall_tx,all,4,28000,78.62857142857142,,
C2,False,leo_rain_weak,overall_tx,all,5,28000,91.71428571428571,,
C2,False,leo_rain_weak,receiver,0,,24000,67.2875,67.2037484190582,67.2875
C2,False,leo_rain_weak,receiver_tx,0,0,4000,60.8,,
C2,False,leo_rain_weak,receiver_tx,0,1,4000,43.725,,
C2,False,leo_rain_weak,receiver_tx,0,2,4000,75.3,,
C2,False,leo_rain_weak,receiver_tx,0,3,4000,52.55,,
C2,False,leo_rain_weak,receiver_tx,0,4,4000,79.375,,
C2,False,leo_rain_weak,receiver_tx,0,5,4000,91.975,,
C2,False,leo_rain_weak,receiver,2,,24000,47.41666666666667,47.06900527136793,47.416666666666664
C2,False,leo_rain_weak,receiver_tx,2,0,4000,48.3,,
C2,False,leo_rain_weak,receiver_tx,2,1,4000,19.275000000000002,,
C2,False,leo_rain_weak,receiver_tx,2,2,4000,43.175000000000004,,
C2,False,leo_rain_weak,receiver_tx,2,3,4000,5.125,,
C2,False,leo_rain_weak,receiver_tx,2,4,4000,75.075,,
C2,False,leo_rain_weak,receiver_tx,2,5,4000,93.55,,
C2,False,leo_rain_weak,receiver,5,,24000,68.20833333333334,67.43100016290362,68.20833333333334
C2,False,leo_rain_weak,receiver_tx,5,0,4000,42.925000000000004,,
C2,False,leo_rain_weak,receiver_tx,5,1,4000,45.025,,
C2,False,leo_rain_weak,receiver_tx,5,2,4000,92.175,,
C2,False,leo_rain_weak,receiver_tx,5,3,4000,43.4,,
C2,False,leo_rain_weak,receiver_tx,5,4,4000,88.2,,
C2,False,leo_rain_weak,receiver_tx,5,5,4000,97.52499999999999,,
C2,False,leo_rain_weak,receiver,7,,24000,47.17916666666667,47.39872550600106,47.17916666666667
C2,False,leo_rain_weak,receiver_tx,7,0,4000,55.05,,
C2,False,leo_rain_weak,receiver_tx,7,1,4000,47.0,,
C2,False,leo_rain_weak,receiver_tx,7,2,4000,42.75,,
C2,False,leo_rain_weak,receiver_tx,7,3,4000,14.7,,
C2,False,leo_rain_weak,receiver_tx,7,4,4000,40.65,,
C2,False,leo_rain_weak,receiver_tx,7,5,4000,82.92500000000001,,
C2,False,leo_rain_weak,receiver,9,,24000,71.025,69.86076299085714,71.02499999999999
C2,False,leo_rain_weak,receiver_tx,9,0,4000,69.525,,
C2,False,leo_rain_weak,receiver_tx,9,1,4000,26.85,,
C2,False,leo_rain_weak,receiver_tx,9,2,4000,78.4,,
C2,False,leo_rain_weak,receiver_tx,9,3,4000,75.1,,
C2,False,leo_rain_weak,receiver_tx,9,4,4000,95.675,,
C2,False,leo_rain_weak,receiver_tx,9,5,4000,80.60000000000001,,
C2,False,leo_rain_weak,receiver,10,,24000,62.866666666666674,61.691119010538934,62.866666666666674
C2,False,leo_rain_weak,receiver_tx,10,0,4000,64.1,,
C2,False,leo_rain_weak,receiver_tx,10,1,4000,52.949999999999996,,
C2,False,leo_rain_weak,receiver_tx,10,2,4000,61.75000000000001,,
C2,False,leo_rain_weak,receiver_tx,10,3,4000,21.825,,
C2,False,leo_rain_weak,receiver_tx,10,4,4000,78.3,,
C2,False,leo_rain_weak,receiver_tx,10,5,4000,98.275,,
C2,False,leo_rain_weak,receiver,11,,24000,64.58333333333334,61.88927908060412,64.58333333333334
C2,False,leo_rain_weak,receiver_tx,11,0,4000,49.7,,
C2,False,leo_rain_weak,receiver_tx,11,1,4000,52.05,,
C2,False,leo_rain_weak,receiver_tx,11,2,4000,23.1,,
C2,False,leo_rain_weak,receiver_tx,11,3,4000,72.375,,
C2,False,leo_rain_weak,receiver_tx,11,4,4000,93.125,,
C2,False,leo_rain_weak,receiver_tx,11,5,4000,97.15,,
C2,False,leo_rain_weak,day,0,,42000,59.51428571428572,59.00747970704722,59.514285714285705
C2,False,leo_rain_weak,day_tx,0,0,7000,58.55714285714285,,
C2,False,leo_rain_weak,day_tx,0,1,7000,33.14285714285714,,
C2,False,leo_rain_weak,day_tx,0,2,7000,52.300000000000004,,
C2,False,leo_rain_weak,day_tx,0,3,7000,44.6,,
C2,False,leo_rain_weak,day_tx,0,4,7000,75.42857142857143,,
C2,False,leo_rain_weak,day_tx,0,5,7000,93.05714285714286,,
C2,False,leo_rain_weak,day,1,,42000,63.535714285714285,63.11836285452569,63.535714285714285
C2,False,leo_rain_weak,day_tx,1,0,7000,56.599999999999994,,
C2,False,leo_rain_weak,day_tx,1,1,7000,47.37142857142857,,
C2,False,leo_rain_weak,day_tx,1,2,7000,65.71428571428571,,
C2,False,leo_rain_weak,day_tx,1,3,7000,40.15714285714286,,
C2,False,leo_rain_weak,day_tx,1,4,7000,76.44285714285715,,
C2,False,leo_rain_weak,day_tx,1,5,7000,94.92857142857143,,
C2,False,leo_rain_weak,day,2,,42000,59.71666666666666,59.65035119048152,59.71666666666666
C2,False,leo_rain_weak,day_tx,2,0,7000,57.557142857142864,,
C2,False,leo_rain_weak,day_tx,2,1,7000,35.65714285714286,,
C2,False,leo_rain_weak,day_tx,2,2,7000,59.599999999999994,,
C2,False,leo_rain_weak,day_tx,2,3,7000,35.81428571428572,,
C2,False,leo_rain_weak,day_tx,2,4,7000,83.62857142857143,,
C2,False,leo_rain_weak,day_tx,2,5,7000,86.04285714285714,,
C2,False,leo_rain_weak,day,3,,42000,62.12857142857143,62.07602704415424,62.12857142857143
C2,False,leo_rain_weak,day_tx,3,0,7000,50.37142857142857,,
C2,False,leo_rain_weak,day_tx,3,1,7000,47.75714285714286,,
C2,False,leo_rain_weak,day_tx,3,2,7000,60.471428571428575,,
C2,False,leo_rain_weak,day_tx,3,3,7000,42.32857142857143,,
C2,False,leo_rain_weak,day_tx,3,4,7000,79.01428571428572,,
C2,False,leo_rain_weak,day_tx,3,5,7000,92.82857142857142,,
H1,False,clean,overall,all,,168000,74.94107142857143,74.23827908546806,74.94107142857143
H1,False,clean,overall_tx,all,0,28000,82.56785714285715,,
H1,False,clean,overall_tx,all,1,28000,28.72857142857143,,
H1,False,clean,overall_tx,all,2,28000,78.49642857142857,,
H1,False,clean,overall_tx,all,3,28000,73.31785714285715,,
H1,False,clean,overall_tx,all,4,28000,99.83928571428572,,
H1,False,clean,overall_tx,all,5,28000,86.69642857142857,,
H1,False,clean,receiver,0,,24000,81.71666666666667,78.75908969130155,81.71666666666667
H1,False,clean,receiver_tx,0,0,4000,99.225,,
H1,False,clean,receiver_tx,0,1,4000,18.875,,
H1,False,clean,receiver_tx,0,2,4000,79.07499999999999,,
H1,False,clean,receiver_tx,0,3,4000,99.0,,
H1,False,clean,receiver_tx,0,4,4000,99.75,,
H1,False,clean,receiver_tx,0,5,4000,94.375,,
H1,False,clean,receiver,2,,24000,60.37916666666666,59.84427235742432,60.37916666666666
H1,False,clean,receiver_tx,2,0,4000,80.9,,
H1,False,clean,receiver_tx,2,1,4000,3.25,,
H1,False,clean,receiver_tx,2,2,4000,69.1,,
H1,False,clean,receiver_tx,2,3,4000,9.325,,
H1,False,clean,receiver_tx,2,4,4000,99.925,,
H1,False,clean,receiver_tx,2,5,4000,99.775,,
H1,False,clean,receiver,5,,24000,85.07916666666667,84.19595490911472,85.07916666666667
H1,False,clean,receiver_tx,5,0,4000,83.075,,
H1,False,clean,receiver_tx,5,1,4000,39.7,,
H1,False,clean,receiver_tx,5,2,4000,98.725,,
H1,False,clean,receiver_tx,5,3,4000,89.67500000000001,,
H1,False,clean,receiver_tx,5,4,4000,99.95,,
H1,False,clean,receiver_tx,5,5,4000,99.35000000000001,,
H1,False,clean,receiver,7,,24000,69.47916666666667,70.53425561161545,69.47916666666667
H1,False,clean,receiver_tx,7,0,4000,74.275,,
H1,False,clean,receiver_tx,7,1,4000,30.425,,
H1,False,clean,receiver_tx,7,2,4000,72.225,,
H1,False,clean,receiver_tx,7,3,4000,57.65,,
H1,False,clean,receiver_tx,7,4,4000,99.35000000000001,,
H1,False,clean,receiver_tx,7,5,4000,82.95,,
H1,False,clean,receiver,9,,24000,71.69583333333334,68.93919112796293,71.69583333333334
H1,False,clean,receiver_tx,9,0,4000,80.375,,
H1,False,clean,receiver_tx,9,1,4000,25.724999999999998,,
H1,False,clean,receiver_tx,9,2,4000,93.825,,
H1,False,clean,receiver_tx,9,3,4000,99.25,,
H1,False,clean,receiver_tx,9,4,4000,99.95,,
H1,False,clean,receiver_tx,9,5,4000,31.05,,
H1,False,clean,receiver,10,,24000,83.15833333333333,81.98032517264626,83.15833333333335
H1,False,clean,receiver_tx,10,0,4000,99.175,,
H1,False,clean,receiver_tx,10,1,4000,41.449999999999996,,
H1,False,clean,receiver_tx,10,2,4000,99.75,,
H1,False,clean,receiver_tx,10,3,4000,58.775,,
H1,False,clean,receiver_tx,10,4,4000,99.97500000000001,,
H1,False,clean,receiver_tx,10,5,4000,99.825,,
H1,False,clean,receiver,11,,24000,73.07916666666667,71.85599530733488,73.07916666666668
H1,False,clean,receiver_tx,11,0,4000,60.95,,
H1,False,clean,receiver_tx,11,1,4000,41.675000000000004,,
H1,False,clean,receiver_tx,11,2,4000,36.775000000000006,,
H1,False,clean,receiver_tx,11,3,4000,99.55000000000001,,
H1,False,clean,receiver_tx,11,4,4000,99.97500000000001,,
H1,False,clean,receiver_tx,11,5,4000,99.55000000000001,,
H1,False,clean,day,0,,42000,72.26904761904763,70.5116578920069,72.26904761904761
H1,False,clean,day_tx,0,0,7000,82.52857142857142,,
H1,False,clean,day_tx,0,1,7000,21.21428571428571,,
H1,False,clean,day_tx,0,2,7000,66.84285714285714,,
H1,False,clean,day_tx,0,3,7000,75.45714285714286,,
H1,False,clean,day_tx,0,4,7000,99.74285714285715,,
H1,False,clean,day_tx,0,5,7000,87.82857142857144,,
H1,False,clean,day,1,,42000,79.45476190476191,79.14895409437462,79.45476190476191
H1,False,clean,day_tx,1,0,7000,90.41428571428571,,
H1,False,clean,day_tx,1,1,7000,38.785714285714285,,
H1,False,clean,day_tx,1,2,7000,90.32857142857142,,
H1,False,clean,day_tx,1,3,7000,67.18571428571428,,
H1,False,clean,day_tx,1,4,7000,99.81428571428572,,
H1,False,clean,day_tx,1,5,7000,90.2,,
H1,False,clean,day,2,,42000,72.70476190476191,71.6050709581884,72.70476190476191
H1,False,clean,day_tx,2,0,7000,91.4,,
H1,False,clean,day_tx,2,1,7000,20.785714285714285,,
H1,False,clean,day_tx,2,2,7000,79.51428571428572,,
H1,False,clean,day_tx,2,3,7000,62.98571428571429,,
H1,False,clean,day_tx,2,4,7000,99.82857142857144,,
H1,False,clean,day_tx,2,5,7000,81.71428571428572,,
H1,False,clean,day,3,,42000,75.33571428571429,75.10277178294666,75.33571428571429
H1,False,clean,day_tx,3,0,7000,65.92857142857143,,
H1,False,clean,day_tx,3,1,7000,34.12857142857143,,
H1,False,clean,day_tx,3,2,7000,77.3,,
H1,False,clean,day_tx,3,3,7000,87.64285714285714,,
H1,False,clean,day_tx,3,4,7000,99.97142857142856,,
H1,False,clean,day_tx,3,5,7000,87.04285714285714,,
H1,False,leo_clear_weak,overall,all,,168000,65.79166666666667,65.39888586240531,65.79166666666666
H1,False,leo_clear_weak,overall_tx,all,0,28000,66.71071428571429,,
H1,False,leo_clear_weak,overall_tx,all,1,28000,24.964285714285715,,
H1,False,leo_clear_weak,overall_tx,all,2,28000,65.6392857142857,,
H1,False,leo_clear_weak,overall_tx,all,3,28000,61.91428571428571,,
H1,False,leo_clear_weak,overall_tx,all,4,28000,86.14642857142857,,
H1,False,leo_clear_weak,overall_tx,all,5,28000,89.375,,
H1,False,leo_clear_weak,receiver,0,,24000,75.76666666666667,74.84390361788971,75.76666666666667
H1,False,leo_clear_weak,receiver_tx,0,0,4000,81.175,,
H1,False,leo_clear_weak,receiver_tx,0,1,4000,27.925,,
H1,False,leo_clear_weak,receiver_tx,0,2,4000,81.65,,
H1,False,leo_clear_weak,receiver_tx,0,3,4000,86.675,,
H1,False,leo_clear_weak,receiver_tx,0,4,4000,86.9,,
H1,False,leo_clear_weak,receiver_tx,0,5,4000,90.275,,
H1,False,leo_clear_weak,receiver,2,,24000,47.84166666666667,47.832117138889444,47.84166666666667
H1,False,leo_clear_weak,receiver_tx,2,0,4000,48.725,,
H1,False,leo_clear_weak,receiver_tx,2,1,4000,4.25,,
H1,False,leo_clear_weak,receiver_tx,2,2,4000,52.575,,
H1,False,leo_clear_weak,receiver_tx,2,3,4000,9.15,,
H1,False,leo_clear_weak,receiver_tx,2,4,4000,81.15,,
H1,False,leo_clear_weak,receiver_tx,2,5,4000,91.2,,
H1,False,leo_clear_weak,receiver,5,,24000,75.69583333333333,74.84762023219922,75.69583333333333
H1,False,leo_clear_weak,receiver_tx,5,0,4000,63.55,,
H1,False,leo_clear_weak,receiver_tx,5,1,4000,30.575000000000003,,
H1,False,leo_clear_weak,receiver_tx,5,2,4000,94.125,,
H1,False,leo_clear_weak,receiver_tx,5,3,4000,73.25,,
H1,False,leo_clear_weak,receiver_tx,5,4,4000,95.65,,
H1,False,leo_clear_weak,receiver_tx,5,5,4000,97.02499999999999,,
H1,False,leo_clear_weak,receiver,7,,24000,52.4875,53.55812026191007,52.48750000000001
H1,False,leo_clear_weak,receiver_tx,7,0,4000,66.60000000000001,,
H1,False,leo_clear_weak,receiver_tx,7,1,4000,31.15,,
H1,False,leo_clear_weak,receiver_tx,7,2,4000,46.1,,
H1,False,leo_clear_weak,receiver_tx,7,3,4000,32.95,,
H1,False,leo_clear_weak,receiver_tx,7,4,4000,53.800000000000004,,
H1,False,leo_clear_weak,receiver_tx,7,5,4000,84.325,,
H1,False,leo_clear_weak,receiver,9,,24000,72.625,69.99115589211056,72.625
H1,False,leo_clear_weak,receiver_tx,9,0,4000,74.425,,
H1,False,leo_clear_weak,receiver_tx,9,1,4000,14.575,,
H1,False,leo_clear_weak,receiver_tx,9,2,4000,85.0,,
H1,False,leo_clear_weak,receiver_tx,9,3,4000,95.85000000000001,,
H1,False,leo_clear_weak,receiver_tx,9,4,4000,98.6,,
H1,False,leo_clear_weak,receiver_tx,9,5,4000,67.30000000000001,,
H1,False,leo_clear_weak,receiver,10,,24000,72.77916666666667,72.15270247635411,72.77916666666667
H1,False,leo_clear_weak,receiver_tx,10,0,4000,82.0,,
H1,False,leo_clear_weak,receiver_tx,10,1,4000,36.675000000000004,,
H1,False,leo_clear_weak,receiver_tx,10,2,4000,89.85,,
H1,False,leo_clear_weak,receiver_tx,10,3,4000,39.875,,
H1,False,leo_clear_weak,receiver_tx,10,4,4000,89.0,,
H1,False,leo_clear_weak,receiver_tx,10,5,4000,99.275,,
H1,False,leo_clear_weak,receiver,11,,24000,63.34583333333333,58.52869277954619,63.34583333333333
H1,False,leo_clear_weak,receiver_tx,11,0,4000,50.5,,
H1,False,leo_clear_weak,receiver_tx,11,1,4000,29.599999999999998,,
H1,False,leo_clear_weak,receiver_tx,11,2,4000,10.174999999999999,,
H1,False,leo_clear_weak,receiver_tx,11,3,4000,95.65,,
H1,False,leo_clear_weak,receiver_tx,11,4,4000,97.925,,
H1,False,leo_clear_weak,receiver_tx,11,5,4000,96.22500000000001,,
H1,False,leo_clear_weak,day,0,,42000,63.00714285714286,61.54894047804332,63.00714285714286
H1,False,leo_clear_weak,day_tx,0,0,7000,66.54285714285714,,
H1,False,leo_clear_weak,day_tx,0,1,7000,17.57142857142857,,
H1,False,leo_clear_weak,day_tx,0,2,7000,52.87142857142857,,
H1,False,leo_clear_weak,day_tx,0,3,7000,66.44285714285715,,
H1,False,leo_clear_weak,day_tx,0,4,7000,84.01428571428572,,
