row,scene,group_type,group_id,count,accuracy_percent,macro_recall_percent,macro_f1_percent,worst_tx_accuracy_percent
S4,leo_low_elev_weak,tx,4,4500,96.53333333333333,,,
S4,leo_low_elev_weak,tx,5,4500,98.08888888888889,,,
S4,leo_rain_weak,overall,all,27000,85.51851851851852,85.51851851851852,85.23133727542002,61.911111111111104
S4,leo_rain_weak,rx,1,5400,91.2962962962963,91.2962962962963,91.04118651335277,66.44444444444444
S4,leo_rain_weak,rx,3,5400,77.64814814814814,77.64814814814814,77.31413180835101,55.888888888888886
S4,leo_rain_weak,rx,4,5400,88.81481481481481,88.81481481481481,88.78785685099713,72.77777777777777
S4,leo_rain_weak,rx,6,5400,91.66666666666666,91.66666666666666,91.59610309865175,74.11111111111111
S4,leo_rain_weak,rx,8,5400,78.16666666666666,78.16666666666666,76.3747063725836,31.666666666666664
S4,leo_rain_weak,day,1,9000,85.6888888888889,85.6888888888889,85.46289676783542,63.46666666666667
S4,leo_rain_weak,day,2,9000,86.15555555555555,86.15555555555558,85.93873963315663,66.0
S4,leo_rain_weak,day,3,9000,84.71111111111111,84.71111111111112,84.24808562367305,56.266666666666666
S4,leo_rain_weak,tx,0,4500,79.08888888888889,,,
S4,leo_rain_weak,tx,1,4500,61.911111111111104,,,
S4,leo_rain_weak,tx,2,4500,96.6888888888889,,,
S4,leo_rain_weak,tx,3,4500,79.93333333333334,,,
S4,leo_rain_weak,tx,4,4500,97.04444444444445,,,
S4,leo_rain_weak,tx,5,4500,98.44444444444444,,,
C1,clean,overall,all,27000,98.31111111111112,98.31111111111112,98.30995662986864,96.2
C1,clean,rx,1,5400,99.46296296296296,99.46296296296296,99.46275410824525,99.0
C1,clean,rx,3,5400,95.83333333333334,95.83333333333334,95.8272292621713,93.0
C1,clean,rx,4,5400,98.51851851851852,98.51851851851853,98.51646589980093,95.22222222222221
C1,clean,rx,6,5400,99.64814814814815,99.64814814814815,99.64795078650708,98.77777777777777
C1,clean,rx,8,5400,98.0925925925926,98.09259259259258,98.08770480005371,94.22222222222221
C1,clean,day,1,9000,98.32222222222222,98.32222222222221,98.32075216533354,95.8
C1,clean,day,2,9000,98.57777777777777,98.57777777777778,98.57671639370442,96.8
C1,clean,day,3,9000,98.03333333333333,98.03333333333335,98.03233997599963,96.0
C1,clean,tx,0,4500,98.4888888888889,,,
C1,clean,tx,1,4500,98.04444444444445,,,
C1,clean,tx,2,4500,99.24444444444444,,,
C1,clean,tx,3,4500,96.2,,,
C1,clean,tx,4,4500,98.86666666666667,,,
C1,clean,tx,5,4500,99.02222222222223,,,
C1,leo_clear_weak,overall,all,27000,85.35555555555555,85.35555555555555,85.22196222343479,67.24444444444444
C1,leo_clear_weak,rx,1,5400,92.5925925925926,92.5925925925926,92.50149652116394,73.22222222222223
C1,leo_clear_weak,rx,3,5400,73.14814814814815,73.14814814814815,72.28436425652598,42.44444444444444
C1,leo_clear_weak,rx,4,5400,87.0,87.0,86.80394365761677,58.333333333333336
C1,leo_clear_weak,rx,6,5400,95.31481481481482,95.31481481481482,95.31881850755678,89.55555555555556
C1,leo_clear_weak,rx,8,5400,78.72222222222223,78.72222222222223,78.0635004270238,54.55555555555556
C1,leo_clear_weak,day,1,9000,84.01111111111112,84.01111111111112,83.80282571000274,60.266666666666666
C1,leo_clear_weak,day,2,9000,86.03333333333333,86.03333333333333,85.94419032869126,68.86666666666666
C1,leo_clear_weak,day,3,9000,86.02222222222223,86.02222222222221,85.86399171072223,68.46666666666667
C1,leo_clear_weak,tx,0,4500,71.57777777777777,,,
C1,leo_clear_weak,tx,1,4500,82.53333333333333,,,
C1,leo_clear_weak,tx,2,4500,98.4,,,
C1,leo_clear_weak,tx,3,4500,67.24444444444444,,,
C1,leo_clear_weak,tx,4,4500,94.46666666666667,,,
C1,leo_clear_weak,tx,5,4500,97.91111111111111,,,
C1,leo_low_elev_weak,overall,all,27000,81.61111111111111,81.61111111111111,81.18506537201749,55.42222222222222
C1,leo_low_elev_weak,rx,1,5400,87.24074074074075,87.24074074074075,86.67301941243323,52.33333333333333
C1,leo_low_elev_weak,rx,3,5400,71.77777777777777,71.77777777777777,70.4765417616728,39.55555555555556
C1,leo_low_elev_weak,rx,4,5400,82.83333333333334,82.83333333333333,82.41390072163114,54.55555555555556
C1,leo_low_elev_weak,rx,6,5400,90.5925925925926,90.5925925925926,90.5179054577676,76.77777777777777
C1,leo_low_elev_weak,rx,8,5400,75.6111111111111,75.61111111111111,74.54447171980635,45.666666666666664
C1,leo_low_elev_weak,day,1,9000,79.52222222222223,79.52222222222223,78.92329798149625,46.666666666666664
C1,leo_low_elev_weak,day,2,9000,82.78888888888889,82.78888888888889,82.43920659357264,61.266666666666666
C1,leo_low_elev_weak,day,3,9000,82.52222222222223,82.52222222222223,82.13975873354435,58.333333333333336
C1,leo_low_elev_weak,tx,0,4500,69.02222222222221,,,
C1,leo_low_elev_weak,tx,1,4500,77.64444444444445,,,
C1,leo_low_elev_weak,tx,2,4500,97.66666666666667,,,
C1,leo_low_elev_weak,tx,3,4500,55.42222222222222,,,
C1,leo_low_elev_weak,tx,4,4500,92.95555555555556,,,
C1,leo_low_elev_weak,tx,5,4500,96.95555555555555,,,
C1,leo_rain_weak,overall,all,27000,81.24444444444444,81.24444444444445,80.79121310916464,52.31111111111111
C1,leo_rain_weak,rx,1,5400,88.1111111111111,88.11111111111111,87.6186654977233,57.333333333333336
C1,leo_rain_weak,rx,3,5400,71.11111111111111,71.11111111111111,70.08310967026611,35.333333333333336
C1,leo_rain_weak,rx,4,5400,81.62962962962963,81.62962962962963,81.13720768292033,47.888888888888886
C1,leo_rain_weak,rx,6,5400,90.12962962962962,90.12962962962962,90.04044515754347,73.55555555555556
C1,leo_rain_weak,rx,8,5400,75.24074074074075,75.24074074074073,74.03115758174543,47.0
C1,leo_rain_weak,day,1,9000,80.55555555555556,80.55555555555557,80.1216610030963,50.73333333333333
C1,leo_rain_weak,day,2,9000,81.9888888888889,81.9888888888889,81.6349284413516,56.333333333333336
C1,leo_rain_weak,day,3,9000,81.18888888888888,81.18888888888888,80.5978295530307,49.86666666666667
C1,leo_rain_weak,tx,0,4500,71.62222222222222,,,
C1,leo_rain_weak,tx,1,4500,75.91111111111111,,,
C1,leo_rain_weak,tx,2,4500,97.39999999999999,,,
C1,leo_rain_weak,tx,3,4500,52.31111111111111,,,
C1,leo_rain_weak,tx,4,4500,92.80000000000001,,,
C1,leo_rain_weak,tx,5,4500,97.42222222222222,,,
C2,clean,overall,all,27000,98.33333333333333,98.33333333333333,98.33112298818874,96.22222222222221
C2,clean,rx,1,5400,99.48148148148148,99.48148148148147,99.481444799499,98.88888888888889
C2,clean,rx,3,5400,95.74074074074073,95.74074074074073,95.72944908271538,92.11111111111111
C2,clean,rx,4,5400,98.62962962962963,98.62962962962962,98.62549544361171,95.88888888888889
C2,clean,rx,6,5400,99.6111111111111,99.6111111111111,99.61069237098918,98.44444444444444
C2,clean,rx,8,5400,98.20370370370371,98.20370370370371,98.19684248987014,94.11111111111111
C2,clean,day,1,9000,98.4,98.4,98.3977869184155,96.06666666666666
C2,clean,day,2,9000,98.56666666666666,98.56666666666668,98.56509077870855,96.66666666666667
C2,clean,day,3,9000,98.03333333333333,98.03333333333335,98.0303878145233,95.93333333333334
C2,clean,tx,0,4500,98.57777777777777,,,
C2,clean,tx,1,4500,97.88888888888889,,,
C2,clean,tx,2,4500,99.26666666666667,,,
C2,clean,tx,3,4500,96.22222222222221,,,
C2,clean,tx,4,4500,98.82222222222222,,,
C2,clean,tx,5,4500,99.22222222222223,,,
C2,leo_clear_weak,overall,all,27000,85.66296296296296,85.66296296296296,85.40951701890965,70.15555555555557
C2,leo_clear_weak,rx,1,5400,93.98148148148148,93.9814814814815,93.92931095427181,85.33333333333334
C2,leo_clear_weak,rx,3,5400,73.22222222222223,73.22222222222223,71.97860855048506,40.55555555555556
C2,leo_clear_weak,rx,4,5400,88.42592592592592,88.42592592592592,88.1041694322557,59.0
C2,leo_clear_weak,rx,6,5400,95.18518518518519,95.18518518518518,95.17145753364848,89.33333333333333
C2,leo_clear_weak,rx,8,5400,77.5,77.5,76.45183955983882,51.0
C2,leo_clear_weak,day,1,9000,84.9888888888889,84.98888888888888,84.70713002941301,65.0
C2,leo_clear_weak,day,2,9000,86.24444444444444,86.24444444444444,85.9838009110042,68.2
C2,leo_clear_weak,day,3,9000,85.75555555555555,85.75555555555555,85.49397782490041,70.6
C2,leo_clear_weak,tx,0,4500,71.6888888888889,,,
C2,leo_clear_weak,tx,1,4500,79.93333333333334,,,
C2,leo_clear_weak,tx,2,4500,98.13333333333333,,,
C2,leo_clear_weak,tx,3,4500,70.15555555555557,,,
C2,leo_clear_weak,tx,4,4500,95.42222222222222,,,
C2,leo_clear_weak,tx,5,4500,98.64444444444445,,,
C2,leo_low_elev_weak,overall,all,27000,81.02222222222221,81.02222222222223,80.44139919544048,58.333333333333336
C2,leo_low_elev_weak,rx,1,5400,88.14814814814815,88.14814814814814,87.77998222960989,62.11111111111111
C2,leo_low_elev_weak,rx,3,5400,70.24074074074073,70.24074074074073,68.42142005695207,38.333333333333336
C2,leo_low_elev_weak,rx,4,5400,82.92592592592592,82.92592592592592,82.27632216345596,49.22222222222222
C2,leo_low_elev_weak,rx,6,5400,89.66666666666666,89.66666666666666,89.58455554116944,80.66666666666666
C2,leo_low_elev_weak,rx,8,5400,74.12962962962963,74.12962962962965,72.59298151492078,45.111111111111114
C2,leo_low_elev_weak,day,1,9000,79.53333333333333,79.53333333333332,78.78878043724447,50.0
C2,leo_low_elev_weak,day,2,9000,82.32222222222222,82.32222222222222,81.78992417516734,62.8
C2,leo_low_elev_weak,day,3,9000,81.21111111111111,81.21111111111112,80.67945814177973,60.0
C2,leo_low_elev_weak,tx,0,4500,65.33333333333333,,,
C2,leo_low_elev_weak,tx,1,4500,74.86666666666667,,,
C2,leo_low_elev_weak,tx,2,4500,96.6888888888889,,,
C2,leo_low_elev_weak,tx,3,4500,58.333333333333336,,,
C2,leo_low_elev_weak,tx,4,4500,93.11111111111111,,,
C2,leo_low_elev_weak,tx,5,4500,97.8,,,
C2,leo_rain_weak,overall,all,27000,80.78518518518518,80.7851851851852,80.18495536759002,55.53333333333333
C2,leo_rain_weak,rx,1,5400,88.87037037037037,88.87037037037037,88.55390509127386,66.44444444444444
C2,leo_rain_weak,rx,3,5400,70.2037037037037,70.2037037037037,68.63584469007365,33.77777777777778
C2,leo_rain_weak,rx,4,5400,82.42592592592592,82.42592592592591,81.89633652625984,54.0
C2,leo_rain_weak,rx,6,5400,88.64814814814815,88.64814814814815,88.52993168631758,76.33333333333333
C2,leo_rain_weak,rx,8,5400,73.77777777777777,73.77777777777777,72.065129464988,43.22222222222222
C2,leo_rain_weak,day,1,9000,81.10000000000001,81.1,80.50527012812907,55.666666666666664
C2,leo_rain_weak,day,2,9000,80.91111111111111,80.91111111111111,80.34264502496869,57.46666666666667
C2,leo_rain_weak,day,3,9000,80.34444444444443,80.34444444444443,79.67786889468856,53.46666666666666
C2,leo_rain_weak,tx,0,4500,68.08888888888889,,,
C2,leo_rain_weak,tx,1,4500,72.35555555555555,,,
C2,leo_rain_weak,tx,2,4500,96.8,,,
C2,leo_rain_weak,tx,3,4500,55.53333333333333,,,
C2,leo_rain_weak,tx,4,4500,93.8,,,
C2,leo_rain_weak,tx,5,4500,98.13333333333333,,,
H1,clean,overall,all,27000,98.28888888888889,98.28888888888888,98.28649676516004,96.73333333333333
H1,clean,rx,1,5400,99.14814814814815,99.14814814814815,99.14710306650069,96.22222222222221
H1,clean,rx,3,5400,95.87037037037037,95.87037037037037,95.85879742866898,93.44444444444444
H1,clean,rx,4,5400,98.87037037037038,98.87037037037035,98.86828298308488,97.33333333333334
H1,clean,rx,6,5400,99.55555555555556,99.55555555555554,99.554832525313,97.77777777777777
H1,clean,rx,8,5400,98.0,98.0,97.99365393295312,94.11111111111111
H1,clean,day,1,9000,98.37777777777778,98.37777777777777,98.37558263681645,96.93333333333334
H1,clean,day,2,9000,98.72222222222223,98.72222222222221,98.72073447956441,97.53333333333333
H1,clean,day,3,9000,97.76666666666667,97.76666666666668,97.76297678960141,95.33333333333334
H1,clean,tx,0,4500,98.6,,,
H1,clean,tx,1,4500,96.73333333333333,,,
H1,clean,tx,2,4500,99.24444444444444,,,
H1,clean,tx,3,4500,96.93333333333334,,,
H1,clean,tx,4,4500,98.97777777777777,,,
H1,clean,tx,5,4500,99.24444444444444,,,
H1,leo_clear_weak,overall,all,27000,88.84444444444445,88.84444444444445,88.69262868071064,72.75555555555555
H1,leo_clear_weak,rx,1,5400,94.2962962962963,94.2962962962963,94.14929597123093,73.88888888888889
H1,leo_clear_weak,rx,3,5400,79.03703703703704,79.03703703703702,78.6270704504796,53.666666666666664
H1,leo_clear_weak,rx,4,5400,93.88888888888889,93.88888888888887,93.88841445260084,83.44444444444444
H1,leo_clear_weak,rx,6,5400,96.33333333333334,96.33333333333333,96.31665413192712,88.0
H1,leo_clear_weak,rx,8,5400,80.66666666666666,80.66666666666666,79.50083465658886,42.22222222222222
H1,leo_clear_weak,day,1,9000,88.92222222222223,88.92222222222223,88.79121142607745,74.66666666666667
H1,leo_clear_weak,day,2,9000,89.63333333333333,89.63333333333333,89.523839955593,75.8
H1,leo_clear_weak,day,3,9000,87.97777777777777,87.97777777777776,87.73531321862235,67.80000000000001
H1,leo_clear_weak,tx,0,4500,85.91111111111111,,,
H1,leo_clear_weak,tx,1,4500,72.75555555555555,,,
H1,leo_clear_weak,tx,2,4500,98.55555555555556,,,
H1,leo_clear_weak,tx,3,4500,80.93333333333334,,,
H1,leo_clear_weak,tx,4,4500,96.2,,,
H1,leo_clear_weak,tx,5,4500,98.71111111111112,,,
H1,leo_low_elev_weak,overall,all,27000,84.62962962962963,84.62962962962962,84.33449597822283,65.13333333333333
H1,leo_low_elev_weak,rx,1,5400,89.92592592592594,89.92592592592592,89.66753038120243,66.77777777777779
H1,leo_low_elev_weak,rx,3,5400,75.72222222222223,75.72222222222221,75.10917550330761,49.333333333333336
H1,leo_low_elev_weak,rx,4,5400,88.05555555555556,88.05555555555556,88.01163472104037,73.77777777777777
H1,leo_low_elev_weak,rx,6,5400,92.07407407407408,92.07407407407408,92.03073706534167,78.77777777777779
H1,leo_low_elev_weak,rx,8,5400,77.37037037037037,77.37037037037037,75.53041065971267,32.44444444444444
H1,leo_low_elev_weak,day,1,9000,83.82222222222222,83.82222222222224,83.51021455102916,64.93333333333334
H1,leo_low_elev_weak,day,2,9000,86.01111111111112,86.01111111111112,85.80394672535199,70.13333333333334
H1,leo_low_elev_weak,day,3,9000,84.05555555555554,84.05555555555556,83.65529716297121,60.333333333333336
H1,leo_low_elev_weak,tx,0,4500,80.73333333333333,,,
H1,leo_low_elev_weak,tx,1,4500,65.13333333333333,,,
H1,leo_low_elev_weak,tx,2,4500,97.28888888888889,,,
H1,leo_low_elev_weak,tx,3,4500,72.37777777777778,,,
H1,leo_low_elev_weak,tx,4,4500,94.33333333333334,,,
H1,leo_low_elev_weak,tx,5,4500,97.91111111111111,,,
H1,leo_rain_weak,overall,all,27000,84.51111111111112,84.51111111111112,84.13327898477733,61.488888888888894
H1,leo_rain_weak,rx,1,5400,89.94444444444444,89.94444444444444,89.61380377272747,64.11111111111111
H1,leo_rain_weak,rx,3,5400,76.37037037037037,76.37037037037038,75.57498206817662,45.666666666666664
H1,leo_rain_weak,rx,4,5400,88.48148148148148,88.48148148148148,88.47220066319741,77.55555555555556
H1,leo_rain_weak,rx,6,5400,91.11111111111111,91.11111111111111,91.0323298669955,73.66666666666667
H1,leo_rain_weak,rx,8,5400,76.64814814814814,76.64814814814815,74.66649889166641,31.0
H1,leo_rain_weak,day,1,9000,84.85555555555555,84.85555555555555,84.55552903534388,64.0
H1,leo_rain_weak,day,2,9000,85.3,85.29999999999998,84.98201215980016,64.53333333333333
H1,leo_rain_weak,day,3,9000,83.37777777777777,83.37777777777777,82.82156318150396,55.93333333333334
H1,leo_rain_weak,tx,0,4500,83.88888888888889,,,
H1,leo_rain_weak,tx,1,4500,61.488888888888894,,,
H1,leo_rain_weak,tx,2,4500,97.57777777777777,,,
H1,leo_rain_weak,tx,3,4500,70.6,,,
H1,leo_rain_weak,tx,4,4500,95.19999999999999,,,
H1,leo_rain_weak,tx,5,4500,98.31111111111112,,,
J1,clean,overall,all,27000,98.04444444444445,98.04444444444445,98.04061358765064,93.91111111111111
J1,clean,rx,1,5400,99.48148148148148,99.4814814814815,99.48117930871248,98.66666666666667
J1,clean,rx,3,5400,95.35185185185185,95.35185185185183,95.33164004447853,88.1111111111111
J1,clean,rx,4,5400,98.46296296296296,98.46296296296296,98.46121523273945,95.0
J1,clean,rx,6,5400,99.64814814814815,99.64814814814815,99.64806544365567,99.11111111111111
J1,clean,rx,8,5400,97.27777777777777,97.27777777777776,97.257721707467,88.55555555555556
J1,clean,day,1,9000,97.92222222222222,97.92222222222222,97.91840644846604,93.06666666666666
J1,clean,day,2,9000,98.4888888888889,98.4888888888889,98.48511002655555,94.8
J1,clean,day,3,9000,97.72222222222223,97.72222222222223,97.71874844940032,93.86666666666666
J1,clean,tx,0,4500,98.64444444444445,,,
J1,clean,tx,1,4500,98.26666666666667,,,
J1,clean,tx,2,4500,99.13333333333333,,,
J1,clean,tx,3,4500,93.91111111111111,,,
J1,clean,tx,4,4500,99.13333333333333,,,
J1,clean,tx,5,4500,99.17777777777778,,,
J1,leo_clear_weak,overall,all,27000,88.52962962962962,88.52962962962962,88.45383487423226,72.51111111111112
J1,leo_clear_weak,rx,1,5400,95.81481481481482,95.81481481481481,95.79289501749932,88.66666666666667
J1,leo_clear_weak,rx,3,5400,77.77777777777779,77.77777777777777,77.11114947843446,41.888888888888886
J1,leo_clear_weak,rx,4,5400,90.48148148148148,90.48148148148147,90.34172712003921,66.0
J1,leo_clear_weak,rx,6,5400,96.88888888888889,96.88888888888889,96.8890925887322,94.0
J1,leo_clear_weak,rx,8,5400,81.68518518518518,81.68518518518519,81.08403681884617,52.44444444444445
J1,leo_clear_weak,day,1,9000,87.84444444444445,87.84444444444443,87.74082792004369,68.60000000000001
J1,leo_clear_weak,day,2,9000,89.08888888888889,89.08888888888887,89.04223740468102,75.46666666666667
J1,leo_clear_weak,day,3,9000,88.65555555555555,88.65555555555557,88.54788369517878,72.33333333333334
J1,leo_clear_weak,tx,0,4500,78.08888888888889,,,
J1,leo_clear_weak,tx,1,4500,86.44444444444444,,,
J1,leo_clear_weak,tx,2,4500,97.97777777777777,,,
J1,leo_clear_weak,tx,3,4500,72.51111111111112,,,
J1,leo_clear_weak,tx,4,4500,97.33333333333334,,,
J1,leo_clear_weak,tx,5,4500,98.82222222222222,,,
J1,leo_low_elev_weak,overall,all,27000,84.79629629629629,84.79629629629629,84.49487018199152,62.044444444444444
J1,leo_low_elev_weak,rx,1,5400,90.48148148148148,90.48148148148148,90.2490642047397,66.55555555555556
J1,leo_low_elev_weak,rx,3,5400,76.22222222222223,76.22222222222223,75.22994697685266,42.333333333333336
J1,leo_low_elev_weak,rx,4,5400,85.5,85.5,85.19705710474305,58.88888888888889
J1,leo_low_elev_weak,rx,6,5400,93.11111111111111,93.11111111111111,93.06558361160769,85.22222222222223
J1,leo_low_elev_weak,rx,8,5400,78.66666666666666,78.66666666666666,77.71631694797021,47.55555555555556
J1,leo_low_elev_weak,day,1,9000,83.61111111111111,83.61111111111113,83.23221714892276,56.333333333333336
J1,leo_low_elev_weak,day,2,9000,85.78888888888889,85.78888888888888,85.52906138423117,67.26666666666667
J1,leo_low_elev_weak,day,3,9000,84.9888888888889,84.98888888888891,84.69260004048124,62.53333333333333
J1,leo_low_elev_weak,tx,0,4500,74.22222222222223,,,
J1,leo_low_elev_weak,tx,1,4500,81.04444444444444,,,
J1,leo_low_elev_weak,tx,2,4500,96.6888888888889,,,
J1,leo_low_elev_weak,tx,3,4500,62.044444444444444,,,
J1,leo_low_elev_weak,tx,4,4500,96.77777777777777,,,
J1,leo_low_elev_weak,tx,5,4500,98.0,,,
J1,leo_rain_weak,overall,all,27000,84.42592592592592,84.42592592592591,84.07371643335964,58.77777777777777
J1,leo_rain_weak,rx,1,5400,90.9074074074074,90.9074074074074,90.65580750938659,70.22222222222221
J1,leo_rain_weak,rx,3,5400,75.37037037037037,75.37037037037038,74.2425248649008,34.77777777777778
J1,leo_rain_weak,rx,4,5400,85.5,85.50000000000001,85.32436644208397,64.0
J1,leo_rain_weak,rx,6,5400,92.18518518518518,92.18518518518518,92.1403661985157,81.88888888888889
J1,leo_rain_weak,rx,8,5400,78.16666666666666,78.16666666666667,76.97065039684139,43.0
J1,leo_rain_weak,day,1,9000,84.16666666666667,84.16666666666669,83.83994658889002,58.4
J1,leo_rain_weak,day,2,9000,85.01111111111112,85.0111111111111,84.71022249784853,61.66666666666667
J1,leo_rain_weak,day,3,9000,84.1,84.10000000000001,83.65136228088971,56.266666666666666
J1,leo_rain_weak,tx,0,4500,76.68888888888888,,,
J1,leo_rain_weak,tx,1,4500,79.11111111111111,,,
J1,leo_rain_weak,tx,2,4500,96.95555555555555,,,
J1,leo_rain_weak,tx,3,4500,58.77777777777777,,,
J1,leo_rain_weak,tx,4,4500,96.73333333333333,,,
J1,leo_rain_weak,tx,5,4500,98.28888888888889,,,
