run_id,scene,group_id,count,correct,accuracy,macro_precision,macro_recall,macro_f1,worst_tx_accuracy
V2_B_seed392005,leo_rain_weak,2,9000,7698,0.8553333333333333,0.8544256491172573,0.8553333333333334,0.8523043561113989,0.6846666666666666
V2_B_seed392005,leo_rain_weak,3,9000,7573,0.8414444444444444,0.8380153062935015,0.8414444444444444,0.8374873811355683,0.6473333333333333
V2_B_seed392006,clean,1,9000,8793,0.977,0.9772070839568713,0.977,0.9769760912498301,0.936
V2_B_seed392006,clean,2,9000,8833,0.9814444444444445,0.9815008656167562,0.9814444444444446,0.9814283951768576,0.9533333333333334
V2_B_seed392006,clean,3,9000,8737,0.9707777777777777,0.9707898348397337,0.9707777777777777,0.9707526295170968,0.9426666666666667
V2_B_seed392006,leo_clear_weak,1,9000,8035,0.8927777777777778,0.8951839977276794,0.8927777777777778,0.8922687097207259,0.7653333333333333
V2_B_seed392006,leo_clear_weak,2,9000,8092,0.8991111111111111,0.9012894037157672,0.8991111111111111,0.8986308135468738,0.78
V2_B_seed392006,leo_clear_weak,3,9000,7932,0.8813333333333333,0.882398192200815,0.8813333333333334,0.8808394825413517,0.772
V2_B_seed392006,leo_low_elev_weak,1,9000,7519,0.8354444444444444,0.8373875259486411,0.8354444444444445,0.8343861531737171,0.7013333333333334
V2_B_seed392006,leo_low_elev_weak,2,9000,7697,0.8552222222222222,0.8576182692833197,0.855222222222222,0.853930414410148,0.7046666666666667
V2_B_seed392006,leo_low_elev_weak,3,9000,7524,0.836,0.838199714476536,0.836,0.8348710844826127,0.7093333333333334
V2_B_seed392006,leo_rain_weak,1,9000,7656,0.8506666666666667,0.8510312526259302,0.8506666666666666,0.8493706919029475,0.73
V2_B_seed392006,leo_rain_weak,2,9000,7703,0.8558888888888889,0.8564251172084852,0.8558888888888889,0.8545747201100009,0.7306666666666667
V2_B_seed392006,leo_rain_weak,3,9000,7527,0.8363333333333334,0.8367914887923339,0.8363333333333333,0.8347343343103786,0.6733333333333333
V2_B_seed392007,clean,1,9000,8845,0.9827777777777778,0.9830425937332491,0.9827777777777778,0.9827827407775733,0.95
V2_B_seed392007,clean,2,9000,8832,0.9813333333333333,0.981638939137533,0.9813333333333333,0.9813276236296257,0.9446666666666667
V2_B_seed392007,clean,3,9000,8808,0.9786666666666667,0.978761640691934,0.9786666666666668,0.9786532244079513,0.95
V2_B_seed392007,leo_clear_weak,1,9000,7815,0.8683333333333333,0.8779527273652196,0.8683333333333333,0.8684424348464846,0.6646666666666666
V2_B_seed392007,leo_clear_weak,2,9000,7941,0.8823333333333333,0.8892696922593726,0.8823333333333334,0.8818344814848591,0.6713333333333333
V2_B_seed392007,leo_clear_weak,3,9000,7942,0.8824444444444445,0.8849107921835518,0.8824444444444445,0.8829602725414971,0.7926666666666666
V2_B_seed392007,leo_low_elev_weak,1,9000,7429,0.8254444444444444,0.8341861068666244,0.8254444444444444,0.8260921390202562,0.63
V2_B_seed392007,leo_low_elev_weak,2,9000,7747,0.8607777777777778,0.8664394773571686,0.8607777777777778,0.8599852422883075,0.652
V2_B_seed392007,leo_low_elev_weak,3,9000,7684,0.8537777777777777,0.8573804524675004,0.8537777777777779,0.8545069273548345,0.74
V2_B_seed392007,leo_rain_weak,1,9000,7532,0.8368888888888889,0.8426662026724245,0.8368888888888888,0.8373975152359564,0.662
V2_B_seed392007,leo_rain_weak,2,9000,7672,0.8524444444444444,0.8568601809413073,0.8524444444444444,0.8525654107022719,0.6786666666666666
V2_B_seed392007,leo_rain_weak,3,9000,7605,0.845,0.8477573412989529,0.8450000000000001,0.8456635973807748,0.7173333333333334
V2_C_seed392005,clean,1,9000,8803,0.9781111111111112,0.9785764848117329,0.978111111111111,0.9780618285732728,0.9253333333333333
V2_C_seed392005,clean,2,9000,8874,0.986,0.9861482416805213,0.9859999999999999,0.9859823338368924,0.9566666666666667
V2_C_seed392005,clean,3,9000,8797,0.9774444444444444,0.9776782902127407,0.9774444444444446,0.977429865511593,0.9453333333333334
V2_C_seed392005,leo_clear_weak,1,9000,7756,0.8617777777777778,0.8725970385300278,0.8617777777777778,0.8600166578268275,0.6326666666666667
V2_C_seed392005,leo_clear_weak,2,9000,7880,0.8755555555555555,0.8833287020880389,0.8755555555555555,0.8732540762177209,0.6346666666666667
V2_C_seed392005,leo_clear_weak,3,9000,7900,0.8777777777777778,0.8819355860839192,0.8777777777777778,0.877061913652016,0.734
V2_C_seed392005,leo_low_elev_weak,1,9000,7401,0.8223333333333334,0.8315616565763855,0.8223333333333334,0.8191148601260146,0.5926666666666667
V2_C_seed392005,leo_low_elev_weak,2,9000,7606,0.8451111111111111,0.8537719593840261,0.845111111111111,0.8417849615922647,0.5913333333333334
V2_C_seed392005,leo_low_elev_weak,3,9000,7596,0.844,0.8486996556745936,0.844,0.8420236636831304,0.672
V2_C_seed392005,leo_rain_weak,1,9000,7504,0.8337777777777777,0.8422925266536616,0.8337777777777777,0.8315386974960908,0.6193333333333333
V2_C_seed392005,leo_rain_weak,2,9000,7551,0.839,0.8463229944111993,0.839,0.8364759883274268,0.628
V2_C_seed392005,leo_rain_weak,3,9000,7539,0.8376666666666667,0.8410580610029373,0.8376666666666667,0.8360364889830879,0.68
