run_id,scene,tx_label,count,correct,predicted_count,precision,recall,f1
V2_A_seed392005,leo_rain_weak,2,4500,4305,4445,0.968503937007874,0.9566666666666667,0.9625489100055897
V2_A_seed392005,leo_rain_weak,3,4500,3070,4083,0.7518981141317659,0.6822222222222222,0.7153675870907608
V2_A_seed392005,leo_rain_weak,4,4500,4384,5284,0.8296744890234671,0.9742222222222222,0.8961569910057237
V2_A_seed392005,leo_rain_weak,5,4500,4419,4591,0.9625353953387061,0.982,0.972170278297217
V2_A_seed392006,clean,0,4500,4431,4500,0.9846666666666667,0.9846666666666667,0.9846666666666667
V2_A_seed392006,clean,1,4500,4367,4550,0.9597802197802198,0.9704444444444444,0.9650828729281768
V2_A_seed392006,clean,2,4500,4461,4529,0.9849856480459263,0.9913333333333333,0.9881492967105991
V2_A_seed392006,clean,3,4500,4283,4382,0.97740757644911,0.9517777777777777,0.9644224273812204
V2_A_seed392006,clean,4,4500,4449,4567,0.9741624698927086,0.9886666666666667,0.9813609793757583
V2_A_seed392006,clean,5,4500,4449,4472,0.9948568872987478,0.9886666666666667,0.9917521176995095
V2_A_seed392006,leo_clear_weak,0,4500,3441,3863,0.8907584778669428,0.7646666666666667,0.8229104388377376
V2_A_seed392006,leo_clear_weak,1,4500,3902,5131,0.7604755408302475,0.8671111111111112,0.8103000726819645
V2_A_seed392006,leo_clear_weak,2,4500,4300,4431,0.9704355675919657,0.9555555555555556,0.9629380808420109
V2_A_seed392006,leo_clear_weak,3,4500,3730,4453,0.8376375477206378,0.8288888888888889,0.8332402546632414
V2_A_seed392006,leo_clear_weak,4,4500,4353,4715,0.9232237539766702,0.9673333333333334,0.9447639717851329
V2_A_seed392006,leo_clear_weak,5,4500,4368,4407,0.9911504424778761,0.9706666666666667,0.9808016167059616
V2_A_seed392006,leo_low_elev_weak,0,4500,3254,3921,0.8298903340984443,0.7231111111111111,0.7728298301864387
V2_A_seed392006,leo_low_elev_weak,1,4500,3644,5142,0.7086736678335278,0.8097777777777778,0.755859780128604
V2_A_seed392006,leo_low_elev_weak,2,4500,4189,4391,0.9539968116602141,0.9308888888888889,0.9423012034641772
V2_A_seed392006,leo_low_elev_weak,3,4500,3305,4340,0.761520737327189,0.7344444444444445,0.747737556561086
V2_A_seed392006,leo_low_elev_weak,4,4500,4290,4820,0.8900414937759336,0.9533333333333334,0.9206008583690987
