arm,adapter_epoch,resource_tier,receiver,seed,k_shot,old_before,old_acc,seen_new_acc,H_old_new,average_forgetting,old_to_seen_new_rate,seen_new_to_old_rate,min_old_class_acc,min_seen_new_class_acc,run_dir
E30,30,PERFORMANCE_RELAXED,3-19,713104,20,0.7555555555555555,0.6972222222222223,0.5916666666666667,0.6396639078221357,0.05833333333333335,0.07222222222222223,0.325,0.3,0.38333333333333336,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_3-19\seed_713104\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,3-19,713104,5,0.7416666666666667,0.6694444444444444,0.39166666666666666,0.488968253968254,0.07222222222222226,0.0861111111111111,0.5,0.4,0.15,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_3-19\seed_713104\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,3-19,713105,1,0.6833333333333332,0.5861111111111111,0.44166666666666665,0.4964549298481645,0.09722222222222221,0.15555555555555553,0.2833333333333333,0.2833333333333333,0.3,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_3-19\seed_713105\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,3-19,713105,10,0.7722222222222221,0.7111111111111111,0.5833333333333334,0.6405854394738029,0.06111111111111108,0.09444444444444444,0.3666666666666667,0.4666666666666667,0.4,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_3-19\seed_713105\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,3-19,713105,2,0.6888888888888888,0.6222222222222222,0.4166666666666667,0.49197779492286947,0.06666666666666665,0.09444444444444444,0.425,0.35,0.25,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_3-19\seed_713105\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,3-19,713105,20,0.7805555555555556,0.7166666666666667,0.6666666666666666,0.6904158751164623,0.06388888888888888,0.0861111111111111,0.25833333333333336,0.4,0.4666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_3-19\seed_713105\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,3-19,713105,5,0.763888888888889,0.7027777777777778,0.5083333333333334,0.5859545121056492,0.06111111111111115,0.09444444444444444,0.4166666666666667,0.3333333333333333,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_3-19\seed_713105\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713101,1,0.8527777777777779,0.8166666666666668,0.5750000000000001,0.6681959595317329,0.036111111111111094,0.05833333333333333,0.4083333333333334,0.5666666666666667,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713101\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713101,10,0.9138888888888889,0.9138888888888889,0.7666666666666666,0.8333553905350097,-3.700743415417188e-17,0.008333333333333333,0.2333333333333333,0.75,0.5833333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713101\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713101,2,0.9,0.888888888888889,0.6833333333333332,0.7723245614035088,0.011111111111111108,0.019444444444444445,0.2833333333333333,0.7833333333333333,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713101\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713101,20,0.9194444444444444,0.9138888888888889,0.8000000000000002,0.8530268718044498,0.005555555555555573,0.005555555555555556,0.20000000000000004,0.75,0.65,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713101\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713101,5,0.9138888888888889,0.8916666666666666,0.725,0.7993938820639158,0.022222222222222216,0.025000000000000005,0.26666666666666666,0.75,0.5,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713101\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713102,1,0.8333333333333334,0.8000000000000002,0.775,0.7868455020654932,0.033333333333333326,0.0861111111111111,0.19166666666666665,0.5833333333333334,0.6,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713102\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713102,10,0.9194444444444444,0.9138888888888889,0.8666666666666667,0.8888805885198782,0.005555555555555573,0.008333333333333333,0.125,0.75,0.75,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713102\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713102,2,0.9055555555555556,0.8888888888888888,0.7999999999999999,0.8416456624661475,0.01666666666666668,0.019444444444444445,0.19999999999999998,0.6,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713102\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713102,20,0.9166666666666666,0.9138888888888889,0.9166666666666666,0.9149543688443119,0.0027777777777778048,0.005555555555555556,0.08333333333333333,0.75,0.8333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713102\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713102,5,0.9055555555555556,0.9083333333333333,0.8333333333333334,0.8682523943180548,-0.002777777777777768,0.005555555555555556,0.15833333333333333,0.7166666666666667,0.6666666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713102\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713103,1,0.8444444444444444,0.7999999999999999,0.7166666666666667,0.7524847138959151,0.04444444444444443,0.05555555555555556,0.26666666666666666,0.6666666666666666,0.4666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713103\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713103,10,0.9138888888888889,0.9083333333333333,0.9333333333333332,0.9204247422275046,0.005555555555555573,0.002777777777777778,0.05833333333333333,0.8166666666666667,0.8833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713103\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713103,2,0.8944444444444445,0.8666666666666666,0.8666666666666667,0.8643531436291547,0.02777777777777783,0.03333333333333333,0.10833333333333332,0.7333333333333333,0.75,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713103\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713103,20,0.9111111111111111,0.9,0.9500000000000001,0.9229513954951921,0.011111111111111108,0.005555555555555556,0.041666666666666664,0.7833333333333333,0.9166666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713103\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713103,5,0.8916666666666666,0.8833333333333333,0.8666666666666667,0.8728123259498127,0.00833333333333334,0.002777777777777778,0.11666666666666665,0.6833333333333333,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713103\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713104,1,0.7666666666666666,0.7222222222222223,0.425,0.524230570653014,0.044444444444444474,0.08055555555555556,0.4666666666666666,0.25,0.18333333333333332,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713104\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713104,10,0.9027777777777778,0.8972222222222221,0.8916666666666666,0.8941717273954115,0.0055555555555556095,0.013888888888888888,0.09999999999999999,0.7833333333333333,0.7833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713104\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713104,2,0.8000000000000002,0.7944444444444444,0.75,0.771416080102727,0.005555555555555573,0.030555555555555558,0.225,0.5,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713104\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713104,20,0.9194444444444444,0.9111111111111111,0.9166666666666666,0.9137994873593294,0.008333333333333304,0.013888888888888888,0.07500000000000001,0.8,0.8333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713104\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713104,5,0.8833333333333333,0.861111111111111,0.8416666666666667,0.8503012876238029,0.022222222222222216,0.030555555555555558,0.1416666666666667,0.7166666666666667,0.7,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713104\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713105,1,0.8972222222222221,0.888888888888889,0.725,0.7936128640489185,0.008333333333333304,0.016666666666666666,0.225,0.8166666666666667,0.5,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713105\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713105,10,0.9194444444444446,0.9138888888888891,0.875,0.8935595069392895,0.005555555555555536,0.008333333333333333,0.10833333333333334,0.7833333333333333,0.75,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713105\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713105,2,0.9055555555555556,0.9,0.65,0.7525780609206638,0.005555555555555573,0.011111111111111112,0.3,0.8166666666666667,0.3333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713105\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713105,20,0.9194444444444444,0.9138888888888889,0.9416666666666668,0.9273945267183752,0.005555555555555536,0.005555555555555556,0.05833333333333333,0.8166666666666667,0.8833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713105\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-14,713105,5,0.9083333333333333,0.9027777777777777,0.8333333333333334,0.8642963212538683,0.005555555555555573,0.011111111111111112,0.13333333333333333,0.7833333333333333,0.6833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-14\seed_713105\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713101,1,0.7666666666666666,0.6722222222222222,0.5583333333333333,0.5868050671204387,0.09444444444444448,0.10833333333333334,0.23333333333333336,0.3333333333333333,0.4166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713101\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713101,10,0.8805555555555555,0.8777777777777778,0.875,0.8760468827547045,0.0027777777777778048,0.013888888888888888,0.11666666666666665,0.6333333333333333,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713101\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713101,2,0.8333333333333334,0.75,0.75,0.7481677927740978,0.08333333333333333,0.08888888888888889,0.13333333333333333,0.45,0.7166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713101\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713101,20,0.9111111111111111,0.9083333333333333,0.8833333333333334,0.8946238355976727,0.002777777777777768,0.005555555555555556,0.11666666666666665,0.7,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713101\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713101,5,0.8555555555555556,0.8277777777777778,0.8583333333333334,0.8425379382522239,0.027777777777777752,0.036111111111111115,0.11666666666666665,0.6333333333333333,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713101\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713102,1,0.7166666666666667,0.638888888888889,0.7999999999999999,0.710061705841757,0.07777777777777777,0.0861111111111111,0.13333333333333333,0.38333333333333336,0.6166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713102\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713102,10,0.875,0.8638888888888889,0.9083333333333332,0.882590109196597,0.011111111111111072,0.016666666666666666,0.08333333333333333,0.8,0.8166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713102\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713102,2,0.8444444444444446,0.8055555555555555,0.7749999999999999,0.7850962864406944,0.03888888888888894,0.041666666666666664,0.19999999999999998,0.65,0.6666666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713102\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713102,20,0.8833333333333333,0.875,0.9166666666666666,0.8930523228011807,0.00833333333333334,0.016666666666666666,0.075,0.8,0.8333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713102\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713102,5,0.8611111111111112,0.8361111111111111,0.8583333333333334,0.8435084194412553,0.025000000000000022,0.030555555555555558,0.125,0.75,0.7333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713102\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713103,1,0.7472222222222222,0.7083333333333334,0.4749999999999999,0.5571771210271413,0.038888888888888896,0.09444444444444444,0.425,0.36666666666666664,0.4,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713103\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713103,10,0.8944444444444444,0.8611111111111112,0.9249999999999999,0.8914665966104728,0.033333333333333326,0.044444444444444446,0.05833333333333333,0.7,0.8833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713103\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713103,2,0.8444444444444444,0.7999999999999999,0.5333333333333333,0.6386855449657869,0.044444444444444474,0.06388888888888888,0.3666666666666667,0.48333333333333334,0.35,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713103\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713103,20,0.8777777777777778,0.8638888888888889,0.9333333333333332,0.8969756318949867,0.013888888888888914,0.024999999999999998,0.05833333333333333,0.7333333333333333,0.8833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713103\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713103,5,0.8944444444444444,0.85,0.8666666666666666,0.8580100207978824,0.044444444444444474,0.04722222222222222,0.10833333333333332,0.7,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713103\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713104,1,0.7583333333333333,0.6638888888888889,0.6083333333333334,0.6298163887980822,0.09444444444444444,0.10833333333333334,0.22499999999999998,0.35,0.25,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713104\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713104,10,0.9138888888888889,0.9027777777777778,0.875,0.8885233205519811,0.011111111111111108,0.016666666666666666,0.09166666666666667,0.8166666666666667,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713104\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713104,2,0.8694444444444445,0.7888888888888889,0.7916666666666666,0.785768395116639,0.08055555555555556,0.07777777777777778,0.09166666666666667,0.55,0.5833333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713104\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713104,20,0.9249999999999999,0.9333333333333332,0.9,0.9163497619161731,-0.008333333333333378,0.002777777777777778,0.10000000000000002,0.8666666666666667,0.8166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713104\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713104,5,0.9083333333333333,0.8638888888888889,0.8416666666666667,0.8522900441408906,0.044444444444444474,0.041666666666666664,0.08333333333333333,0.75,0.6833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713104\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713105,1,0.8055555555555555,0.7777777777777778,0.44999999999999996,0.5648248859292145,0.027777777777777752,0.03333333333333333,0.4000000000000001,0.5166666666666667,0.15,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713105\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713105,10,0.8666666666666667,0.8611111111111112,0.8916666666666666,0.8736886614242411,0.005555555555555536,0.019444444444444445,0.08333333333333333,0.7333333333333333,0.8,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713105\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713105,2,0.8138888888888888,0.7583333333333333,0.7333333333333334,0.7422159090909091,0.05555555555555558,0.05000000000000001,0.17499999999999996,0.5333333333333333,0.5166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713105\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713105,20,0.8861111111111111,0.8861111111111111,0.9333333333333332,0.9079094050709288,3.700743415417188e-17,0.008333333333333333,0.05000000000000001,0.7333333333333333,0.8833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713105\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,7-7,713105,5,0.861111111111111,0.8388888888888889,0.8583333333333334,0.8458807746979389,0.02222222222222218,0.025000000000000005,0.11666666666666665,0.7333333333333333,0.7333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_7-7\seed_713105\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713101,1,0.7805555555555556,0.6805555555555557,0.7416666666666667,0.6950604497076956,0.09999999999999998,0.1388888888888889,0.17500000000000002,0.26666666666666666,0.5333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713101\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713101,10,0.8888888888888888,0.8361111111111111,0.9416666666666665,0.8852145765796976,0.05277777777777778,0.06388888888888888,0.05833333333333334,0.65,0.8833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713101\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713101,2,0.8666666666666667,0.7527777777777778,0.725,0.7278468768176208,0.11388888888888893,0.11944444444444442,0.225,0.31666666666666665,0.5166666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713101\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713101,20,0.9,0.8555555555555556,0.9833333333333334,0.9148140866786895,0.04444444444444443,0.044444444444444446,0.008333333333333333,0.7,0.9666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713101\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713101,5,0.888888888888889,0.7972222222222222,0.8666666666666666,0.8253181209337926,0.09166666666666672,0.09999999999999999,0.125,0.4,0.75,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713101\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713102,1,0.8138888888888888,0.736111111111111,0.6083333333333334,0.6586609491149179,0.07777777777777779,0.07777777777777778,0.35000000000000003,0.5333333333333333,0.4,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713102\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713102,10,0.8805555555555555,0.8388888888888889,0.9166666666666666,0.872790506751036,0.041666666666666664,0.04722222222222222,0.075,0.6666666666666666,0.8666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713102\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713102,2,0.8555555555555555,0.7916666666666666,0.7000000000000001,0.7353245053569397,0.06388888888888888,0.06944444444444443,0.27499999999999997,0.6,0.45,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713102\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713102,20,0.8833333333333333,0.8472222222222222,0.975,0.9060839896821204,0.036111111111111094,0.041666666666666664,0.008333333333333333,0.7,0.9666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713102\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713102,5,0.8666666666666667,0.8194444444444443,0.8333333333333334,0.8256883000172643,0.04722222222222224,0.05833333333333333,0.15,0.6,0.7333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713102\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713103,1,0.8111111111111112,0.6805555555555557,0.7000000000000001,0.6877648911546173,0.13055555555555556,0.12222222222222223,0.18333333333333335,0.26666666666666666,0.6833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713103\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713103,10,0.8944444444444444,0.8555555555555555,0.8916666666666666,0.8712021188403676,0.038888888888888896,0.044444444444444446,0.08333333333333333,0.7666666666666667,0.8333333333333334,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713103\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713103,2,0.8277777777777778,0.725,0.8250000000000001,0.7679876488338909,0.10277777777777779,0.09999999999999999,0.12500000000000003,0.4166666666666667,0.7666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713103\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713103,20,0.9055555555555556,0.8805555555555555,0.8916666666666666,0.8855325947912295,0.024999999999999984,0.02777777777777778,0.075,0.8,0.85,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713103\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713103,5,0.8777777777777778,0.7805555555555556,0.8916666666666666,0.8293839276674987,0.09722222222222228,0.09722222222222221,0.075,0.4666666666666667,0.8833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713103\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713104,1,0.7555555555555555,0.6583333333333333,0.6749999999999999,0.6189146083113767,0.09722222222222225,0.12222222222222223,0.23333333333333336,0.4666666666666667,0.6666666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713104\k_1\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713104,10,0.875,0.8472222222222223,0.9416666666666668,0.8918392119334063,0.027777777777777752,0.04722222222222222,0.05000000000000001,0.7,0.9166666666666666,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713104\k_10\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713104,2,0.8305555555555556,0.7583333333333333,0.8083333333333332,0.7733070393654717,0.07222222222222223,0.10833333333333334,0.13333333333333333,0.5166666666666667,0.7333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713104\k_2\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713104,20,0.8972222222222223,0.8833333333333333,0.9833333333333334,0.9305468551056787,0.013888888888888914,0.019444444444444445,0.008333333333333333,0.7,0.9833333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713104\k_20\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713104,5,0.8666666666666667,0.8194444444444443,0.8999999999999999,0.8571973314249379,0.04722222222222224,0.08333333333333333,0.05000000000000001,0.6833333333333333,0.8666666666666667,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713104\k_5\cvs_qknnv42
E30,30,PERFORMANCE_RELAXED,8-8,713105,1,0.7972222222222222,0.6972222222222223,0.5666666666666667,0.6198175275943939,0.10000000000000005,0.14166666666666666,0.26666666666666666,0.4,0.5333333333333333,E:\type10-7\local_artifacts\qknnv42_nondense_adapter_epoch_sweep_20260715_104409\E30\rx_8-8\seed_713105\k_1\cvs_qknnv42
